Orthogroup	Triticum_urartu	Triticum_turgidum
OG0018455	Triticum_urartu|LOC125531243	Triticum_turgidum|TRITD_3Av1G250050
OG0018456	Triticum_urartu|LOC125549122	Triticum_turgidum|TRITD_3Av1G256830
OG0018462	Triticum_urartu|LOC125549576, Triticum_urartu|LOC125546395	Triticum_turgidum|TRITD_3Av1G286000
OG0018463	Triticum_urartu|LOC125549561, Triticum_urartu|LOC125549562	Triticum_turgidum|TRITD_3Av1G285490
OG0018463	Triticum_urartu|LOC125549608	Triticum_turgidum|TRITD_3Av1G287560
OG0018464	Triticum_urartu|LOC125553326, Triticum_urartu|LOC125553328, Triticum_urartu|LOC125553334	Triticum_turgidum|TRITD_4Bv1G001190
OG0018465	Triticum_urartu|LOC125553390	Triticum_turgidum|TRITD_4Av1G200660
OG0018466	Triticum_urartu|LOC125550267	Triticum_turgidum|TRITD_4Av1G199150
OG0018466	Triticum_urartu|LOC125550276	Triticum_turgidum|TRITD_4Av1G199150
OG0018467	Triticum_urartu|LOC125550359	Triticum_turgidum|TRITD_4Av1G195170
OG0018468	Triticum_urartu|LOC125550356	Triticum_turgidum|TRITD_4Bv1G011400, Triticum_turgidum|TRITD_4Av1G194740
OG0018469	Triticum_urartu|LOC125550351	Triticum_turgidum|TRITD_4Bv1G011520, Triticum_turgidum|TRITD_4Av1G194710
OG0018470	Triticum_urartu|LOC125550349	Triticum_turgidum|TRITD_4Av1G194620
OG0018471	Triticum_urartu|LOC125550348	Triticum_turgidum|TRITD_4Av1G194610
OG0018472	Triticum_urartu|LOC125550528, Triticum_urartu|LOC125552377	Triticum_turgidum|TRITD_4Bv1G020950
OG0018473	Triticum_urartu|LOC125550526	Triticum_turgidum|TRITD_4Av1G184810
OG0018474	Triticum_urartu|LOC125550670	Triticum_turgidum|TRITD_4Bv1G027540, Triticum_turgidum|TRITD_4Av1G176110
OG0018475	Triticum_urartu|LOC125553548	Triticum_turgidum|TRITD_4Av1G175570
OG0018476	Triticum_urartu|LOC125553554	Triticum_turgidum|TRITD_4Av1G175050, Triticum_turgidum|TRITD_4Bv1G028650
OG0018477	Triticum_urartu|LOC125553571	Triticum_turgidum|TRITD_4Av1G168570
OG0018478	Triticum_urartu|LOC125550738	Triticum_turgidum|TRITD_4Av1G168050
OG0018480	Triticum_urartu|LOC125553940	Triticum_turgidum|TRITD_4Av1G160660
OG0018481	Triticum_urartu|LOC125550908	Triticum_turgidum|TRITD_4Av1G160860
OG0018483	Triticum_urartu|LOC125550973, Triticum_urartu|LOC125550977	Triticum_turgidum|TRITD_4Bv1G046370, Triticum_turgidum|TRITD_4Av1G148490
OG0018485	Triticum_urartu|LOC125551109	Triticum_turgidum|TRITD_4Bv1G050480, Triticum_turgidum|TRITD_4Av1G154160
OG0018486	Triticum_urartu|LOC125550991, Triticum_urartu|LOC125550993, Triticum_urartu|LOC125527436	Triticum_turgidum|TRITD_4Av1G156130
OG0018487	Triticum_urartu|LOC125551023	Triticum_turgidum|TRITD_4Av1G146380
OG0018488	Triticum_urartu|LOC125553667	Triticum_turgidum|TRITD_4Av1G146370
OG0018489	Triticum_urartu|LOC125551022	Triticum_turgidum|TRITD_4Av1G146250
OG0018490	Triticum_urartu|LOC125551020	Triticum_turgidum|TRITD_4Bv1G057690, Triticum_turgidum|TRITD_4Av1G146240
OG0018491	Triticum_urartu|LOC125553666	Triticum_turgidum|TRITD_4Av1G146220
OG0018492	Triticum_urartu|LOC125551030	Triticum_turgidum|TRITD_4Av1G146150
OG0018494	Triticum_urartu|LOC125553753	Triticum_turgidum|TRITD_4Bv1G061040, Triticum_turgidum|TRITD_4Av1G139580
OG0018496	Triticum_urartu|LOC125535622, Triticum_urartu|LOC125536429	Triticum_turgidum|TRITD_4Bv1G063600, Triticum_turgidum|TRITD_7Bv1G047480, Triticum_turgidum|TRITD_7Bv1G105540
OG0018497	Triticum_urartu|LOC125551410	Triticum_turgidum|TRITD_4Bv1G089770, Triticum_turgidum|TRITD_4Av1G113900
OG0018498	Triticum_urartu|LOC125551497	Triticum_turgidum|TRITD_4Bv1G080270, Triticum_turgidum|TRITD_4Av1G105790
OG0018499	Triticum_urartu|LOC125553897	Triticum_turgidum|TRITD_4Av1G059420
OG0018500	Triticum_urartu|LOC125551958	Triticum_turgidum|TRITD_4Bv1G118300, Triticum_turgidum|TRITD_4Av1G055660
OG0018501	Triticum_urartu|LOC125551777	Triticum_turgidum|TRITD_4Av1G049530
OG0018501	Triticum_urartu|LOC125552030	Triticum_turgidum|TRITD_4Bv1G124550
OG0018502	Triticum_urartu|LOC125552113	Triticum_turgidum|TRITD_4Av1G046780, Triticum_turgidum|TRITD_4Bv1G122110
OG0018503	Triticum_urartu|LOC125530706	Triticum_turgidum|TRITD_4Av1G046550
OG0018504	Triticum_urartu|LOC125553961	Triticum_turgidum|TRITD_4Bv1G120900, Triticum_turgidum|TRITD_4Av1G045700
OG0018505	Triticum_urartu|LOC125553960	Triticum_turgidum|TRITD_4Bv1G120890, Triticum_turgidum|TRITD_4Av1G045690
OG0018506	Triticum_urartu|LOC125552136	Triticum_turgidum|TRITD_4Av1G045290
OG0018507	Triticum_urartu|LOC125552152	Triticum_turgidum|TRITD_4Av1G043540
OG0018508	Triticum_urartu|LOC125552238	Triticum_turgidum|TRITD_4Av1G041840
OG0018509	Triticum_urartu|LOC125552179, Triticum_urartu|LOC125552223	Triticum_turgidum|TRITD_4Av1G041090
OG0018510	Triticum_urartu|LOC125554014	Triticum_turgidum|TRITD_4Bv1G136300, Triticum_turgidum|TRITD_4Av1G033810
OG0018511	Triticum_urartu|LOC125552335	Triticum_turgidum|TRITD_4Av1G033290
OG0018512	Triticum_urartu|LOC125552300	Triticum_turgidum|TRITD_4Av1G031870
OG0018513	Triticum_urartu|LOC125554025	Triticum_turgidum|TRITD_4Av1G029870
OG0018514	Triticum_urartu|LOC125552439	Triticum_turgidum|TRITD_4Av1G026970, Triticum_turgidum|TRITD_4Bv1G142770
OG0018515	Triticum_urartu|LOC125552477	Triticum_turgidum|TRITD_4Av1G021270, Triticum_turgidum|TRITD_4Bv1G148700
OG0018516	Triticum_urartu|LOC125552516	Triticum_turgidum|TRITD_4Av1G019840
OG0018517	Triticum_urartu|LOC125552514	Triticum_turgidum|TRITD_4Bv1G151070, Triticum_turgidum|TRITD_4Av1G019820
OG0018518	Triticum_urartu|LOC125552529	Triticum_turgidum|TRITD_4Av1G019730
OG0018519	Triticum_urartu|LOC125552536	Triticum_turgidum|TRITD_4Av1G019410
OG0018520	Triticum_urartu|LOC125552535	Triticum_turgidum|TRITD_4Av1G019420, Triticum_turgidum|TRITD_4Bv1G151320
OG0018521	Triticum_urartu|LOC125530925	Triticum_turgidum|TRITD_4Av1G019010
OG0018522	Triticum_urartu|LOC125552592	Triticum_turgidum|TRITD_4Av1G016100
OG0018523	Triticum_urartu|LOC125552648	Triticum_turgidum|TRITD_4Av1G012550
OG0018524	Triticum_urartu|LOC125554170	Triticum_turgidum|TRITD_4Bv1G165230
OG0018525	Triticum_urartu|LOC125552745	Triticum_turgidum|TRITD_4Av1G007150
OG0018526	Triticum_urartu|LOC125552747	Triticum_turgidum|TRITD_4Av1G006750
OG0018528	Triticum_urartu|LOC125552846	Triticum_turgidum|TRITD_4Av1G002030
OG0018529	Triticum_urartu|LOC125552847	Triticum_turgidum|TRITD_4Bv1G172730, Triticum_turgidum|TRITD_4Av1G002040
OG0018530	Triticum_urartu|LOC125554233	Triticum_turgidum|TRITD_4Bv1G173440, Triticum_turgidum|TRITD_4Av1G000100
OG0018531	Triticum_urartu|LOC125530965	Triticum_turgidum|TRITD_4Av1G000430
OG0018532	Triticum_urartu|LOC125552884	Triticum_turgidum|TRITD_4Av1G228430, Triticum_turgidum|TRITD_4Bv1G177610
OG0018533	Triticum_urartu|LOC125528489	Triticum_turgidum|TRITD_4Av1G226770
OG0018534	Triticum_urartu|LOC125554281	Triticum_turgidum|TRITD_4Bv1G180800, Triticum_turgidum|TRITD_4Av1G226250
OG0018535	Triticum_urartu|LOC125511309	Triticum_turgidum|TRITD_5Av1G238160
OG0018536	Triticum_urartu|LOC125506337	Triticum_turgidum|TRITD_5Av1G240180
OG0018537	Triticum_urartu|LOC125511415	Triticum_turgidum|TRITD_4Bv1G194080, Triticum_turgidum|TRITD_5Av1G245370
OG0018538	Triticum_urartu|LOC125506399	Triticum_turgidum|TRITD_5Av1G246100
OG0018539	Triticum_urartu|LOC125507444	Triticum_turgidum|TRITD_3Bv1G247080
OG0018539	Triticum_urartu|LOC125511547	Triticum_turgidum|TRITD_5Av1G247920
OG0018540	Triticum_urartu|LOC125507636	Triticum_turgidum|TRITD_5Av1G254520, Triticum_turgidum|TRITD_4Bv1G203400
OG0018541	Triticum_urartu|LOC125506598, Triticum_urartu|LOC125506845	Triticum_turgidum|TRITD_5Av1G002220
OG0018542	Triticum_urartu|LOC125507473	Triticum_turgidum|TRITD_5Av1G011670
OG0018543	Triticum_urartu|LOC125507573	Triticum_turgidum|TRITD_5Av1G012600
OG0018544	Triticum_urartu|LOC125555598	Triticum_turgidum|TRITD_5Bv1G018580, Triticum_turgidum|TRITD_5Av1G018530
OG0018545	Triticum_urartu|LOC125507813	Triticum_turgidum|TRITD_5Bv1G021220, Triticum_turgidum|TRITD_5Av1G020450
OG0018546	Triticum_urartu|LOC125507844	Triticum_turgidum|TRITD_5Av1G023100
OG0018547	Triticum_urartu|LOC125507925	Triticum_turgidum|TRITD_5Bv1G028260, Triticum_turgidum|TRITD_5Av1G028240
OG0018548	Triticum_urartu|LOC125555678	Triticum_turgidum|TRITD_5Av1G032510
OG0018549	Triticum_urartu|LOC125555730	Triticum_turgidum|TRITD_5Bv1G039820, Triticum_turgidum|TRITD_5Av1G041030
OG0018550	Triticum_urartu|LOC125555754	Triticum_turgidum|TRITD_5Bv1G043300, Triticum_turgidum|TRITD_5Av1G046190
OG0018551	Triticum_urartu|LOC125508139	Triticum_turgidum|TRITD_5Av1G047320
OG0018551	Triticum_urartu|LOC125508139	Triticum_turgidum|TRITD_5Bv1G044180
OG0018552	Triticum_urartu|LOC125508193	Triticum_turgidum|TRITD_5Av1G052240
OG0018552	Triticum_urartu|LOC125508197	Triticum_turgidum|TRITD_5Av1G052240
OG0018552	Triticum_urartu|LOC125508193	Triticum_turgidum|TRITD_5Bv1G048060
OG0018552	Triticum_urartu|LOC125508197	Triticum_turgidum|TRITD_5Bv1G048060
OG0018553	Triticum_urartu|LOC125508281	Triticum_turgidum|TRITD_5Av1G061110
OG0018554	Triticum_urartu|LOC125508282	Triticum_turgidum|TRITD_5Bv1G052750, Triticum_turgidum|TRITD_5Av1G061200
OG0018555	Triticum_urartu|LOC125508297	Triticum_turgidum|TRITD_5Av1G068550
OG0018556	Triticum_urartu|LOC125508926	Triticum_turgidum|TRITD_5Bv1G067910, Triticum_turgidum|TRITD_5Av1G079830
OG0018557	Triticum_urartu|LOC125508585	Triticum_turgidum|TRITD_5Bv1G083160
OG0018558	Triticum_urartu|LOC125555896	Triticum_turgidum|TRITD_5Av1G105450
OG0018559	Triticum_urartu|LOC125508766	Triticum_turgidum|TRITD_5Av1G108260
OG0018561	Triticum_urartu|LOC125508782	Triticum_turgidum|TRITD_5Bv1G096220, Triticum_turgidum|TRITD_5Av1G116730
OG0018562	Triticum_urartu|LOC125555974, Triticum_urartu|LOC125555975	Triticum_turgidum|TRITD_5Bv1G100780
OG0018563	Triticum_urartu|LOC125508975	Triticum_turgidum|TRITD_5Bv1G108060, Triticum_turgidum|TRITD_5Av1G129310
OG0018564	Triticum_urartu|LOC125508973	Triticum_turgidum|TRITD_5Bv1G108110, Triticum_turgidum|TRITD_5Av1G129010
OG0018565	Triticum_urartu|LOC125555984	Triticum_turgidum|TRITD_5Bv1G108250, Triticum_turgidum|TRITD_5Av1G128800
OG0018566	Triticum_urartu|LOC125509089	Triticum_turgidum|TRITD_5Bv1G112330
OG0018567	Triticum_urartu|LOC125509114	Triticum_turgidum|TRITD_5Bv1G114160, Triticum_turgidum|TRITD_5Av1G135130
OG0018568	Triticum_urartu|LOC125507074	Triticum_turgidum|TRITD_5Av1G141320
OG0018569	Triticum_urartu|LOC125509421	Triticum_turgidum|TRITD_5Av1G142430
OG0018570	Triticum_urartu|LOC125509503	Triticum_turgidum|TRITD_5Bv1G136080, Triticum_turgidum|TRITD_5Av1G146150
OG0018571	Triticum_urartu|LOC125509525	Triticum_turgidum|TRITD_5Bv1G136890, Triticum_turgidum|TRITD_5Av1G147320
OG0018572	Triticum_urartu|LOC125556150	Triticum_turgidum|TRITD_5Av1G147850, Triticum_turgidum|TRITD_5Bv1G137550
OG0018573	Triticum_urartu|LOC125509537	Triticum_turgidum|TRITD_5Av1G147860
OG0018574	Triticum_urartu|LOC125509562	Triticum_turgidum|TRITD_5Bv1G138040, Triticum_turgidum|TRITD_5Av1G148620
OG0018575	Triticum_urartu|LOC125509613	Triticum_turgidum|TRITD_5Av1G151890
OG0018576	Triticum_urartu|LOC125556241	Triticum_turgidum|TRITD_5Av1G157030, Triticum_turgidum|TRITD_5Bv1G145910
OG0018577	Triticum_urartu|LOC125509720	Triticum_turgidum|TRITD_5Av1G158230
OG0018578	Triticum_urartu|LOC125509717	Triticum_turgidum|TRITD_5Av1G158580
OG0018579	Triticum_urartu|LOC125509683	Triticum_turgidum|TRITD_5Bv1G150640, Triticum_turgidum|TRITD_5Av1G159570
OG0018581	Triticum_urartu|LOC125509924	Triticum_turgidum|TRITD_5Av1G166300
OG0018582	Triticum_urartu|LOC125509987	Triticum_turgidum|TRITD_5Av1G170840
OG0018583	Triticum_urartu|LOC125556407	Triticum_turgidum|TRITD_5Bv1G165880, Triticum_turgidum|TRITD_5Av1G175400
OG0018584	Triticum_urartu|LOC125510047, Triticum_urartu|LOC125510049	Triticum_turgidum|TRITD_5Av1G175620, Triticum_turgidum|TRITD_5Bv1G166180
OG0018585	Triticum_urartu|LOC125510192	Triticum_turgidum|TRITD_5Av1G180370, Triticum_turgidum|TRITD_5Bv1G170310
OG0018586	Triticum_urartu|LOC125510184	Triticum_turgidum|TRITD_5Av1G186110, Triticum_turgidum|TRITD_5Bv1G176040
OG0018587	Triticum_urartu|LOC125556541	Triticum_turgidum|TRITD_5Av1G189560
OG0018587	Triticum_urartu|LOC125510323	Triticum_turgidum|TRITD_3Bv1G252230, Triticum_turgidum|TRITD_4Av1G258630
OG0018588	Triticum_urartu|LOC125510375	Triticum_turgidum|TRITD_5Av1G192760
OG0018589	Triticum_urartu|LOC125510374	Triticum_turgidum|TRITD_5Bv1G185000, Triticum_turgidum|TRITD_5Av1G192770
OG0018590	Triticum_urartu|LOC125510376	Triticum_turgidum|TRITD_5Bv1G185020, Triticum_turgidum|TRITD_5Av1G192780
OG0018591	Triticum_urartu|LOC125510379	Triticum_turgidum|TRITD_5Bv1G185030, Triticum_turgidum|TRITD_5Av1G192840
OG0018592	Triticum_urartu|LOC125505944	Triticum_turgidum|TRITD_5Bv1G194980, Triticum_turgidum|TRITD_5Av1G200060
OG0018593	Triticum_urartu|LOC125510535	Triticum_turgidum|TRITD_5Bv1G195070, Triticum_turgidum|TRITD_5Av1G200090
OG0018594	Triticum_urartu|LOC125510583	Triticum_turgidum|TRITD_5Av1G202630
OG0018595	Triticum_urartu|LOC125510594	Triticum_turgidum|TRITD_5Av1G203330
OG0018596	Triticum_urartu|LOC125510746	Triticum_turgidum|TRITD_5Av1G208100
OG0018597	Triticum_urartu|LOC125510740	Triticum_turgidum|TRITD_5Av1G209680
OG0018598	Triticum_urartu|LOC125510781	Triticum_turgidum|TRITD_5Av1G211200
OG0018599	Triticum_urartu|LOC125510912	Triticum_turgidum|TRITD_5Av1G215610
OG0018600	Triticum_urartu|LOC125510911	Triticum_turgidum|TRITD_5Bv1G212010, Triticum_turgidum|TRITD_5Av1G215620
OG0018601	Triticum_urartu|LOC125506191	Triticum_turgidum|TRITD_5Bv1G223650, Triticum_turgidum|TRITD_5Av1G224260
OG0018602	Triticum_urartu|LOC125511077	Triticum_turgidum|TRITD_5Av1G227180
OG0018603	Triticum_urartu|LOC125527924	Triticum_turgidum|TRITD_5Av1G227380, Triticum_turgidum|TRITD_5Bv1G226530
OG0018604	Triticum_urartu|LOC125506231	Triticum_turgidum|TRITD_5Bv1G227190, Triticum_turgidum|TRITD_5Av1G228320
OG0018605	Triticum_urartu|LOC125511110	Triticum_turgidum|TRITD_5Av1G228790
OG0018606	Triticum_urartu|LOC125511111	Triticum_turgidum|TRITD_5Av1G228800
OG0018607	Triticum_urartu|LOC125528191	Triticum_turgidum|TRITD_5Av1G229810
OG0018608	Triticum_urartu|LOC125529244	Triticum_turgidum|TRITD_5Bv1G230120, Triticum_turgidum|TRITD_5Bv1G230140, Triticum_turgidum|TRITD_5Av1G230900
OG0018611	Triticum_urartu|LOC125511194	Triticum_turgidum|TRITD_5Av1G234770
OG0018612	Triticum_urartu|LOC125554914	Triticum_turgidum|TRITD_5Bv1G236480, Triticum_turgidum|TRITD_4Av1G224850
OG0018613	Triticum_urartu|LOC125553162	Triticum_turgidum|TRITD_4Av1G213690
OG0018615	Triticum_urartu|LOC125550098	Triticum_turgidum|TRITD_5Bv1G252270, Triticum_turgidum|TRITD_4Av1G206810
OG0018616	Triticum_urartu|LOC125550099	Triticum_turgidum|TRITD_4Av1G206880
OG0018616	Triticum_urartu|LOC125553280	Triticum_turgidum|TRITD_4Av1G206880
OG0018617	Triticum_urartu|LOC125532481, Triticum_urartu|LOC125532589	Triticum_turgidum|TRITD_1Bv1G206230, Triticum_turgidum|TRITD_1Bv1G002480
OG0018618	Triticum_urartu|LOC125550372	Triticum_turgidum|TRITD_5Bv1G251800, Triticum_turgidum|TRITD_4Av1G207440
OG0018619	Triticum_urartu|LOC125554431	Triticum_turgidum|TRITD_4Av1G211290
OG0018620	Triticum_urartu|LOC125515446	Triticum_turgidum|TRITD_6Av1G000580
OG0018621	Triticum_urartu|LOC125514714	Triticum_turgidum|TRITD_6Av1G000470
OG0018622	Triticum_urartu|LOC125512576	Triticum_turgidum|TRITD_6Av1G006830
OG0018623	Triticum_urartu|LOC125514007	Triticum_turgidum|TRITD_6Av1G008080
OG0018624	Triticum_urartu|LOC125517583	Triticum_turgidum|TRITD_6Bv1G040950, Triticum_turgidum|TRITD_6Av1G027400
OG0018625	Triticum_urartu|LOC125514003	Triticum_turgidum|TRITD_6Av1G045070, Triticum_turgidum|TRITD_6Bv1G058120
OG0018626	Triticum_urartu|LOC125515974	Triticum_turgidum|TRITD_6Bv1G058220, Triticum_turgidum|TRITD_6Av1G045170
OG0018627	Triticum_urartu|LOC125517479	Triticum_turgidum|TRITD_6Av1G066520
OG0018627	Triticum_urartu|LOC125517479	Triticum_turgidum|TRITD_6Bv1G071180
OG0018628	Triticum_urartu|LOC125516133	Triticum_turgidum|TRITD_6Av1G072810
OG0018629	Triticum_urartu|LOC125512274	Triticum_turgidum|TRITD_6Bv1G089450, Triticum_turgidum|TRITD_6Av1G083590
OG0018630	Triticum_urartu|LOC125530889	Triticum_turgidum|TRITD_6Av1G085990, Triticum_turgidum|TRITD_6Bv1G090340
OG0018631	Triticum_urartu|LOC125516763	Triticum_turgidum|TRITD_6Bv1G090450, Triticum_turgidum|TRITD_6Av1G086280
OG0018632	Triticum_urartu|LOC125513181	Triticum_turgidum|TRITD_6Av1G097330
OG0018633	Triticum_urartu|LOC125513478	Triticum_turgidum|TRITD_6Bv1G117570, Triticum_turgidum|TRITD_6Av1G116210
OG0018634	Triticum_urartu|LOC125513347	Triticum_turgidum|TRITD_6Bv1G099510, Triticum_turgidum|TRITD_6Av1G118440
OG0018635	Triticum_urartu|LOC125513613	Triticum_turgidum|TRITD_6Av1G147400, Triticum_turgidum|TRITD_6Bv1G131930
OG0018636	Triticum_urartu|LOC125513788	Triticum_turgidum|TRITD_6Bv1G135160, Triticum_turgidum|TRITD_6Av1G142120
OG0018637	Triticum_urartu|LOC125512206	Triticum_turgidum|TRITD_6Av1G153910
OG0018638	Triticum_urartu|LOC125513932	Triticum_turgidum|TRITD_6Bv1G142020, Triticum_turgidum|TRITD_6Av1G155830
OG0018639	Triticum_urartu|LOC125512289	Triticum_turgidum|TRITD_6Av1G160560
OG0018640	Triticum_urartu|LOC125514040	Triticum_turgidum|TRITD_6Av1G160580
OG0018641	Triticum_urartu|LOC125514281	Triticum_turgidum|TRITD_6Av1G172190
OG0018642	Triticum_urartu|LOC125514502	Triticum_turgidum|TRITD_6Av1G183090
OG0018643	Triticum_urartu|LOC125514584	Triticum_turgidum|TRITD_6Bv1G177050, Triticum_turgidum|TRITD_6Av1G187520
OG0018644	Triticum_urartu|LOC125528741	Triticum_turgidum|TRITD_6Av1G188920
OG0018645	Triticum_urartu|LOC125529830	Triticum_turgidum|TRITD_6Av1G195110, Triticum_turgidum|TRITD_6Bv1G188160
OG0018646	Triticum_urartu|LOC125514757	Triticum_turgidum|TRITD_6Bv1G188550
OG0018647	Triticum_urartu|LOC125515062	Triticum_turgidum|TRITD_6Av1G209040
OG0018648	Triticum_urartu|LOC125516947	Triticum_turgidum|TRITD_6Bv1G205890, Triticum_turgidum|TRITD_6Av1G209380
OG0018649	Triticum_urartu|LOC125515100	Triticum_turgidum|TRITD_6Av1G210370
OG0018650	Triticum_urartu|LOC125515776	Triticum_turgidum|TRITD_6Av1G214120
OG0018651	Triticum_urartu|LOC125515241	Triticum_turgidum|TRITD_6Bv1G212990, Triticum_turgidum|TRITD_6Av1G214510
OG0018652	Triticum_urartu|LOC125515282	Triticum_turgidum|TRITD_6Av1G215680
OG0018653	Triticum_urartu|LOC125530379	Triticum_turgidum|TRITD_6Bv1G215920, Triticum_turgidum|TRITD_6Av1G217510
OG0018654	Triticum_urartu|LOC125515368	Triticum_turgidum|TRITD_6Bv1G217340
OG0018655	Triticum_urartu|LOC125520120	Triticum_turgidum|TRITD_6Bv1G221460, Triticum_turgidum|TRITD_6Bv1G226820, Triticum_turgidum|TRITD_7Av1G024330
OG0018656	Triticum_urartu|LOC125528118	Triticum_turgidum|TRITD_6Av1G220960
OG0018657	Triticum_urartu|LOC125544073	Triticum_turgidum|TRITD_3Av1G151590, Triticum_turgidum|TRITD_6Bv1G165030, Triticum_turgidum|TRITD_2Av1G081570
OG0018658	Triticum_urartu|LOC125515518	Triticum_turgidum|TRITD_6Av1G221890
OG0018659	Triticum_urartu|LOC125515532	Triticum_turgidum|TRITD_6Av1G221920
OG0018659	Triticum_urartu|LOC125513075	Triticum_turgidum|TRITD_6Av1G221920
OG0018660	Triticum_urartu|LOC125515647	Triticum_turgidum|TRITD_6Bv1G225510, Triticum_turgidum|TRITD_6Av1G225530
OG0018661	Triticum_urartu|LOC125513810, Triticum_urartu|LOC125513781	Triticum_turgidum|TRITD_6Av1G225770
OG0018664	Triticum_urartu|LOC125524425	Triticum_turgidum|TRITD_4Av1G257890, Triticum_turgidum|TRITD_7Av1G004480
OG0018665	Triticum_urartu|LOC125522174	Triticum_turgidum|TRITD_4Av1G253790, Triticum_turgidum|TRITD_4Av1G253750
OG0018666	Triticum_urartu|LOC125532068, Triticum_urartu|LOC125525213, Triticum_urartu|LOC125523344	Triticum_turgidum|TRITD_7Av1G011240
OG0018667	Triticum_urartu|LOC125521079	Triticum_turgidum|TRITD_7Av1G012510
OG0018667	Triticum_urartu|LOC125521084	Triticum_turgidum|TRITD_7Av1G012510
OG0018667	Triticum_urartu|LOC125521564	Triticum_turgidum|TRITD_7Av1G012590
OG0018668	Triticum_urartu|LOC125530269	Triticum_turgidum|TRITD_7Av1G015610
OG0018669	Triticum_urartu|LOC125530271	Triticum_turgidum|TRITD_4Av1G246790, Triticum_turgidum|TRITD_7Av1G015620
OG0018671	Triticum_urartu|LOC125524120	Triticum_turgidum|TRITD_7Av1G016990
OG0018673	Triticum_urartu|LOC125531115	Triticum_turgidum|TRITD_7Av1G023080
OG0018674	Triticum_urartu|LOC125522284	Triticum_turgidum|TRITD_4Av1G237230, Triticum_turgidum|TRITD_7Av1G023480
OG0018679	Triticum_urartu|LOC125524448	Triticum_turgidum|TRITD_7Av1G037580
OG0018680	Triticum_urartu|LOC125520880, Triticum_urartu|LOC125520828	Triticum_turgidum|TRITD_7Av1G039120, Triticum_turgidum|TRITD_7Bv1G012380
OG0018681	Triticum_urartu|LOC125521554	Triticum_turgidum|TRITD_7Av1G043940, Triticum_turgidum|TRITD_7Bv1G017280
OG0018682	Triticum_urartu|LOC125521586	Triticum_turgidum|TRITD_7Av1G044060
OG0018683	Triticum_urartu|LOC125520267	Triticum_turgidum|TRITD_7Av1G044070, Triticum_turgidum|TRITD_7Bv1G017350
OG0018684	Triticum_urartu|LOC125519943	Triticum_turgidum|TRITD_7Bv1G020260, Triticum_turgidum|TRITD_7Av1G046520
OG0018685	Triticum_urartu|LOC125519944	Triticum_turgidum|TRITD_7Av1G046530
OG0018686	Triticum_urartu|LOC125520963	Triticum_turgidum|TRITD_7Av1G049120
OG0018687	Triticum_urartu|LOC125521098	Triticum_turgidum|TRITD_7Av1G051910
OG0018688	Triticum_urartu|LOC125523006	Triticum_turgidum|TRITD_7Av1G053460
OG0018689	Triticum_urartu|LOC125519113	Triticum_turgidum|TRITD_7Bv1G032030, Triticum_turgidum|TRITD_7Av1G055770
OG0018690	Triticum_urartu|LOC125524663	Triticum_turgidum|TRITD_7Bv1G032810, Triticum_turgidum|TRITD_7Av1G056150
OG0018691	Triticum_urartu|LOC125519947	Triticum_turgidum|TRITD_7Av1G056270
OG0018692	Triticum_urartu|LOC125522871	Triticum_turgidum|TRITD_7Av1G056430
OG0018693	Triticum_urartu|LOC125521142	Triticum_turgidum|TRITD_7Av1G061950
OG0018694	Triticum_urartu|LOC125518711	Triticum_turgidum|TRITD_7Av1G064480
OG0018695	Triticum_urartu|LOC125517947	Triticum_turgidum|TRITD_7Bv1G041960, Triticum_turgidum|TRITD_7Av1G065710
OG0018696	Triticum_urartu|LOC125524124	Triticum_turgidum|TRITD_7Bv1G045780, Triticum_turgidum|TRITD_7Av1G070010
OG0018697	Triticum_urartu|LOC125524930	Triticum_turgidum|TRITD_7Bv1G045840, Triticum_turgidum|TRITD_7Av1G070060
OG0018698	Triticum_urartu|LOC125530293	Triticum_turgidum|TRITD_7Av1G070160
OG0018699	Triticum_urartu|LOC125522332	Triticum_turgidum|TRITD_7Av1G070280
OG0018699	Triticum_urartu|LOC125522332	Triticum_turgidum|TRITD_7Bv1G046280
OG0018700	Triticum_urartu|LOC125520371	Triticum_turgidum|TRITD_7Av1G075170
OG0018701	Triticum_urartu|LOC125519270	Triticum_turgidum|TRITD_7Av1G080140
OG0018702	Triticum_urartu|LOC125518759	Triticum_turgidum|TRITD_7Bv1G055380, Triticum_turgidum|TRITD_7Av1G080370
OG0018703	Triticum_urartu|LOC125520446	Triticum_turgidum|TRITD_7Av1G082340
OG0018705	Triticum_urartu|LOC125521546	Triticum_turgidum|TRITD_7Av1G085460
OG0018706	Triticum_urartu|LOC125521544	Triticum_turgidum|TRITD_7Av1G085470
OG0018707	Triticum_urartu|LOC125526061	Triticum_turgidum|TRITD_7Bv1G065310, Triticum_turgidum|TRITD_7Av1G095070
OG0018708	Triticum_urartu|LOC125518480	Triticum_turgidum|TRITD_7Av1G096470, Triticum_turgidum|TRITD_7Bv1G064330
OG0018709	Triticum_urartu|LOC125518481	Triticum_turgidum|TRITD_7Av1G096490, Triticum_turgidum|TRITD_7Bv1G064320
OG0018710	Triticum_urartu|LOC125519351	Triticum_turgidum|TRITD_7Av1G097440
OG0018711	Triticum_urartu|LOC125529143	Triticum_turgidum|TRITD_7Av1G100350
OG0018712	Triticum_urartu|LOC125527533	Triticum_turgidum|TRITD_7Av1G105440
