Orthogroup	Triticum_urartu	Aegilops_speltoides
OG0021391	Triticum_urartu|LOC125541246	Aegilops_speltoides|GWHGBFXR000007.1
OG0021392	Triticum_urartu|LOC125543332	Aegilops_speltoides|GWHGBFXR000178.1
OG0021395	Triticum_urartu|LOC125513124	Aegilops_speltoides|GWHGBFXR002084.1
OG0021397	Triticum_urartu|LOC125510560	Aegilops_speltoides|GWHGBFXR001897.1
OG0021398	Triticum_urartu|LOC125553209	Aegilops_speltoides|GWHGBFXR001343.1
OG0021400	Triticum_urartu|LOC125550363	Aegilops_speltoides|GWHGBFXR000997.1
OG0021410	Triticum_urartu|LOC125530943, Triticum_urartu|LOC125519744, Triticum_urartu|LOC125513582	Aegilops_speltoides|GWHGBFXR002678.1
OG0021411	Triticum_urartu|LOC125533125, Triticum_urartu|LOC125539078	Aegilops_speltoides|GWHGBFXR003958.1
OG0021415	Triticum_urartu|LOC125509253	Aegilops_speltoides|GWHGBFXR001768.1
OG0021417	Triticum_urartu|LOC125521775	Aegilops_speltoides|GWHGBFXR002949.1
OG0021418	Triticum_urartu|LOC125529739	Aegilops_speltoides|GWHGBFXR002421.1
OG0021419	Triticum_urartu|LOC125511195	Aegilops_speltoides|GWHGBFXR001933.1
OG0021421	Triticum_urartu|LOC125528852	Aegilops_speltoides|GWHGBFXR003917.1
OG0021422	Triticum_urartu|LOC125539677, Triticum_urartu|LOC125528770, Triticum_urartu|LOC125530901	Aegilops_speltoides|GWHGBFXR003857.1
OG0021423	Triticum_urartu|LOC125530552	Aegilops_speltoides|GWHGBFXR001588.1
OG0021424	Triticum_urartu|LOC125520464	Aegilops_speltoides|GWHGBFXR002764.1
OG0021425	Triticum_urartu|LOC125511229	Aegilops_speltoides|GWHGBFXR001922.1
OG0021426	Triticum_urartu|LOC125540103	Aegilops_speltoides|GWHGBFXR004203.1
OG0021427	Triticum_urartu|LOC125526823, Triticum_urartu|LOC125528715	Aegilops_speltoides|GWHGBFXR003455.1, Aegilops_speltoides|GWHGBFXR005234.1
OG0021428	Triticum_urartu|LOC125523922	Aegilops_speltoides|GWHGBFXR003206.1
OG0021429	Triticum_urartu|LOC125524611	Aegilops_speltoides|GWHGBFXR003258.1
OG0021430	Triticum_urartu|LOC125537744	Aegilops_speltoides|GWHGBFXR003518.1
OG0021431	Triticum_urartu|LOC125508044	Aegilops_speltoides|GWHGBFXR001712.1
OG0021433	Triticum_urartu|LOC125523075	Aegilops_speltoides|GWHGBFXR003084.1
OG0021434	Triticum_urartu|LOC125510637	Aegilops_speltoides|GWHGBFXR001894.1
OG0021435	Triticum_urartu|LOC125519201	Aegilops_speltoides|GWHGBFXR001151.1
OG0021436	Triticum_urartu|LOC125517427	Aegilops_speltoides|GWHGBFXR002468.1
OG0021437	Triticum_urartu|LOC125509726	Aegilops_speltoides|GWHGBFXR001808.1
OG0021438	Triticum_urartu|LOC125513454	Aegilops_speltoides|GWHGBFXR002123.1
OG0021439	Triticum_urartu|LOC125507858	Aegilops_speltoides|GWHGBFXR001580.1
OG0021440	Triticum_urartu|LOC125553567	Aegilops_speltoides|GWHGBFXR000672.1
OG0021441	Triticum_urartu|LOC125554613	Aegilops_speltoides|GWHGBFXR001205.1
OG0021442	Triticum_urartu|LOC125512525	Aegilops_speltoides|GWHGBFXR002024.1
OG0021443	Triticum_urartu|LOC125518917	Aegilops_speltoides|GWHGBFXR002589.1
OG0021445	Triticum_urartu|LOC125524942	Aegilops_speltoides|GWHGBFXR003278.1, Aegilops_speltoides|GWHGBFXR037562.1
OG0021446	Triticum_urartu|LOC125506015	Aegilops_speltoides|GWHGBFXR001443.1
OG0021447	Triticum_urartu|LOC125530673	Aegilops_speltoides|GWHGBFXR004017.1
OG0021450	Triticum_urartu|LOC125518786	Aegilops_speltoides|GWHGBFXR001225.1
OG0021452	Triticum_urartu|LOC125507446, Triticum_urartu|LOC125507463	Aegilops_speltoides|GWHGBFXR001605.1
OG0021455	Triticum_urartu|LOC125512580	Aegilops_speltoides|GWHGBFXR002036.1
OG0021458	Triticum_urartu|LOC125551382	Aegilops_speltoides|GWHGBFXR001179.1
OG0021460	Triticum_urartu|LOC125532193	Aegilops_speltoides|GWHGBFXR004324.1
OG0021462	Triticum_urartu|LOC125518760	Aegilops_speltoides|GWHGBFXR002566.1
OG0021463	Triticum_urartu|LOC125540019	Aegilops_speltoides|GWHGBFXR004181.1
OG0021464	Triticum_urartu|LOC125544988	Aegilops_speltoides|GWHGBFXR000377.1
OG0021468	Triticum_urartu|LOC125533214	Aegilops_speltoides|GWHGBFXR004274.1
OG0021470	Triticum_urartu|LOC125528176	Aegilops_speltoides|GWHGBFXR003778.1
OG0021471	Triticum_urartu|LOC125533151, Triticum_urartu|LOC125533154	Aegilops_speltoides|GWHGBFXR004082.1
OG0021472	Triticum_urartu|LOC125528736	Aegilops_speltoides|GWHGBFXR002801.1
OG0021473	Triticum_urartu|LOC125528732	Aegilops_speltoides|GWHGBFXR000407.1
OG0021474	Triticum_urartu|LOC125508611	Aegilops_speltoides|GWHGBFXR000880.1
OG0021475	Triticum_urartu|LOC125545967	Aegilops_speltoides|GWHGBFXR000450.1, Aegilops_speltoides|GWHGBFXR011184.1, Aegilops_speltoides|GWHGBFXR032260.1
OG0021476	Triticum_urartu|LOC125537014	Aegilops_speltoides|GWHGBFXR006608.1
OG0021477	Triticum_urartu|LOC125541658	Aegilops_speltoides|GWHGBFXR008966.1
OG0021479	Triticum_urartu|LOC125540715	Aegilops_speltoides|GWHGBFXR004775.1
OG0021480	Triticum_urartu|LOC125539238	Aegilops_speltoides|GWHGBFXR008324.1
OG0021484	Triticum_urartu|LOC125540717	Aegilops_speltoides|GWHGBFXR004779.1
OG0021485	Triticum_urartu|LOC125540579	Aegilops_speltoides|GWHGBFXR004502.1
OG0021490	Triticum_urartu|LOC125540603, Triticum_urartu|LOC125541177	Aegilops_speltoides|GWHGBFXR004586.1
OG0021493	Triticum_urartu|LOC125534183, Triticum_urartu|LOC125530497	Aegilops_speltoides|GWHGBFXR009294.1
OG0021495	Triticum_urartu|LOC125534357	Aegilops_speltoides|GWHGBFXR009748.1, Aegilops_speltoides|GWHGBFXR009749.1
OG0021497	Triticum_urartu|LOC125534305	Aegilops_speltoides|GWHGBFXR009346.1
OG0021498	Triticum_urartu|LOC125523663	Aegilops_speltoides|GWHGBFXR010264.1, Aegilops_speltoides|GWHGBFXR009502.1
OG0021500	Triticum_urartu|LOC125519379	Aegilops_speltoides|GWHGBFXR008861.1, Aegilops_speltoides|GWHGBFXR010385.1
OG0021504	Triticum_urartu|LOC125539618	Aegilops_speltoides|GWHGBFXR008886.1
OG0021507	Triticum_urartu|LOC125528301	Aegilops_speltoides|GWHGBFXR009531.1
OG0021508	Triticum_urartu|LOC125537366	Aegilops_speltoides|GWHGBFXR006958.1
OG0021509	Triticum_urartu|LOC125540350	Aegilops_speltoides|GWHGBFXR010300.1
OG0021510	Triticum_urartu|LOC125539518	Aegilops_speltoides|GWHGBFXR008704.1
OG0021511	Triticum_urartu|LOC125538422	Aegilops_speltoides|GWHGBFXR007574.1
OG0021512	Triticum_urartu|LOC125529226	Aegilops_speltoides|GWHGBFXR008910.1
OG0021514	Triticum_urartu|LOC125535344	Aegilops_speltoides|GWHGBFXR005010.1
OG0021515	Triticum_urartu|LOC125540388	Aegilops_speltoides|GWHGBFXR010231.1
OG0021518	Triticum_urartu|LOC125535576	Aegilops_speltoides|GWHGBFXR005380.1
OG0021519	Triticum_urartu|LOC125527394	Aegilops_speltoides|GWHGBFXR009094.1
OG0021520	Triticum_urartu|LOC125538765	Aegilops_speltoides|GWHGBFXR007859.1
OG0021521	Triticum_urartu|LOC125536754	Aegilops_speltoides|GWHGBFXR006600.1
OG0021523	Triticum_urartu|LOC125540524, Triticum_urartu|LOC125528512	Aegilops_speltoides|GWHGBFXR010453.1
OG0021525	Triticum_urartu|LOC125536242	Aegilops_speltoides|GWHGBFXR006237.1
OG0021528	Triticum_urartu|LOC125537465	Aegilops_speltoides|GWHGBFXR008183.1, Aegilops_speltoides|GWHGBFXR008184.1
OG0021529	Triticum_urartu|LOC125540685, Triticum_urartu|LOC125540751, Triticum_urartu|LOC125540752	Aegilops_speltoides|GWHGBFXR004862.1
OG0021530	Triticum_urartu|LOC125538180	Aegilops_speltoides|GWHGBFXR007386.1
OG0021531	Triticum_urartu|LOC125539275	Aegilops_speltoides|GWHGBFXR008380.1
OG0021532	Triticum_urartu|LOC125540731	Aegilops_speltoides|GWHGBFXR004794.1
OG0021535	Triticum_urartu|LOC125540087, Triticum_urartu|LOC125540091	Aegilops_speltoides|GWHGBFXR009632.1
OG0021536	Triticum_urartu|LOC125541184	Aegilops_speltoides|GWHGBFXR005992.1
OG0021539	Triticum_urartu|LOC125537630	Aegilops_speltoides|GWHGBFXR008506.1
OG0021540	Triticum_urartu|LOC125541319	Aegilops_speltoides|GWHGBFXR006389.1
OG0021543	Triticum_urartu|LOC125540104	Aegilops_speltoides|GWHGBFXR009697.1
OG0021545	Triticum_urartu|LOC125534018	Aegilops_speltoides|GWHGBFXR008940.1
OG0021548	Triticum_urartu|LOC125539460	Aegilops_speltoides|GWHGBFXR008616.1
OG0021550	Triticum_urartu|LOC125539359	Aegilops_speltoides|GWHGBFXR005962.1, Aegilops_speltoides|GWHGBFXR019682.1, Aegilops_speltoides|GWHGBFXR036961.1
OG0021553	Triticum_urartu|LOC125539564	Aegilops_speltoides|GWHGBFXR008774.1
OG0021555	Triticum_urartu|LOC125540275	Aegilops_speltoides|GWHGBFXR010039.1
OG0021557	Triticum_urartu|LOC125537841	Aegilops_speltoides|GWHGBFXR007157.1
OG0021559	Triticum_urartu|LOC125534447	Aegilops_speltoides|GWHGBFXR009950.1
OG0021560	Triticum_urartu|LOC125535780	Aegilops_speltoides|GWHGBFXR005649.1
OG0021561	Triticum_urartu|LOC125541216	Aegilops_speltoides|GWHGBFXR006076.1
OG0021561	Triticum_urartu|LOC125535284	Aegilops_speltoides|GWHGBFXR006077.1
OG0021563	Triticum_urartu|LOC125535785	Aegilops_speltoides|GWHGBFXR005669.1
OG0021566	Triticum_urartu|LOC125541343	Aegilops_speltoides|GWHGBFXR006385.1
OG0021567	Triticum_urartu|LOC125540247	Aegilops_speltoides|GWHGBFXR009989.1
OG0021568	Triticum_urartu|LOC125539012	Aegilops_speltoides|GWHGBFXR008086.1
OG0021569	Triticum_urartu|LOC125541259	Aegilops_speltoides|GWHGBFXR006176.1
OG0021572	Triticum_urartu|LOC125540484	Aegilops_speltoides|GWHGBFXR010431.1, Aegilops_speltoides|GWHGBFXR010433.1
OG0021574	Triticum_urartu|LOC125534237	Aegilops_speltoides|GWHGBFXR009481.1
OG0021576	Triticum_urartu|LOC125537317	Aegilops_speltoides|GWHGBFXR006807.1
OG0021579	Triticum_urartu|LOC125536211	Aegilops_speltoides|GWHGBFXR006137.1
OG0021582	Triticum_urartu|LOC125534340, Triticum_urartu|LOC125534343	Aegilops_speltoides|GWHGBFXR009689.1
OG0021585	Triticum_urartu|LOC125540285	Aegilops_speltoides|GWHGBFXR010046.1
OG0021587	Triticum_urartu|LOC125537019	Aegilops_speltoides|GWHGBFXR006639.1
OG0021588	Triticum_urartu|LOC125536661	Aegilops_speltoides|GWHGBFXR006564.1
OG0021590	Triticum_urartu|LOC125527918	Aegilops_speltoides|GWHGBFXR008447.1
OG0021591	Triticum_urartu|LOC125537996	Aegilops_speltoides|GWHGBFXR009380.1
OG0021592	Triticum_urartu|LOC125537492	Aegilops_speltoides|GWHGBFXR007042.1
OG0021594	Triticum_urartu|LOC125540483	Aegilops_speltoides|GWHGBFXR010415.1
OG0021596	Triticum_urartu|LOC125538885	Aegilops_speltoides|GWHGBFXR007995.1
OG0021597	Triticum_urartu|LOC125538679	Aegilops_speltoides|GWHGBFXR007790.1
OG0021598	Triticum_urartu|LOC125537728	Aegilops_speltoides|GWHGBFXR008738.1
OG0021599	Triticum_urartu|LOC125535189	Aegilops_speltoides|GWHGBFXR004718.1
OG0021600	Triticum_urartu|LOC125540945, Triticum_urartu|LOC125528087	Aegilops_speltoides|GWHGBFXR005366.1
OG0021603	Triticum_urartu|LOC125533701	Aegilops_speltoides|GWHGBFXR007945.1
OG0021604	Triticum_urartu|LOC125533719	Aegilops_speltoides|GWHGBFXR008079.1
OG0021605	Triticum_urartu|LOC125529562	Aegilops_speltoides|GWHGBFXR010306.1
OG0021606	Triticum_urartu|LOC125538517	Aegilops_speltoides|GWHGBFXR007616.1
OG0021607	Triticum_urartu|LOC125535128	Aegilops_speltoides|GWHGBFXR004638.1
OG0021608	Triticum_urartu|LOC125538911	Aegilops_speltoides|GWHGBFXR008035.1
OG0021609	Triticum_urartu|LOC125528448	Aegilops_speltoides|GWHGBFXR009093.1, Aegilops_speltoides|GWHGBFXR009086.1
OG0021610	Triticum_urartu|LOC125532249	Aegilops_speltoides|GWHGBFXR009322.1
OG0021612	Triticum_urartu|LOC125540387	Aegilops_speltoides|GWHGBFXR010243.1
OG0021613	Triticum_urartu|LOC125534639, Triticum_urartu|LOC125538556	Aegilops_speltoides|GWHGBFXR010410.1
OG0021616	Triticum_urartu|LOC125533798, Triticum_urartu|LOC125533800	Aegilops_speltoides|GWHGBFXR008264.1, Aegilops_speltoides|GWHGBFXR025184.1
OG0021617	Triticum_urartu|LOC125537750	Aegilops_speltoides|GWHGBFXR007230.1
OG0021619	Triticum_urartu|LOC125534203	Aegilops_speltoides|GWHGBFXR009367.1
OG0021620	Triticum_urartu|LOC125539911	Aegilops_speltoides|GWHGBFXR009518.1
OG0021621	Triticum_urartu|LOC125538584, Triticum_urartu|LOC125538585	Aegilops_speltoides|GWHGBFXR010419.1
OG0021623	Triticum_urartu|LOC125541575, Triticum_urartu|LOC125553701	Aegilops_speltoides|GWHGBFXR007023.1
OG0021624	Triticum_urartu|LOC125541322	Aegilops_speltoides|GWHGBFXR006372.1
OG0021625	Triticum_urartu|LOC125529517	Aegilops_speltoides|GWHGBFXR004793.1
OG0021626	Triticum_urartu|LOC125540193, Triticum_urartu|LOC125540258	Aegilops_speltoides|GWHGBFXR010011.1
OG0021628	Triticum_urartu|LOC125537612	Aegilops_speltoides|GWHGBFXR007091.1
OG0021629	Triticum_urartu|LOC125537122	Aegilops_speltoides|GWHGBFXR007376.1
OG0021632	Triticum_urartu|LOC125540191	Aegilops_speltoides|GWHGBFXR009778.1
OG0021634	Triticum_urartu|LOC125540508, Triticum_urartu|LOC125534348	Aegilops_speltoides|GWHGBFXR010401.1
OG0021637	Triticum_urartu|LOC125540485	Aegilops_speltoides|GWHGBFXR010426.1
OG0021640	Triticum_urartu|LOC125535204	Aegilops_speltoides|GWHGBFXR004745.1
OG0021641	Triticum_urartu|LOC125537073	Aegilops_speltoides|GWHGBFXR006862.1
OG0021643	Triticum_urartu|LOC125533675	Aegilops_speltoides|GWHGBFXR007996.1
OG0021644	Triticum_urartu|LOC125534984	Aegilops_speltoides|GWHGBFXR004516.1
OG0021645	Triticum_urartu|LOC125529650	Aegilops_speltoides|GWHGBFXR009687.1
OG0021649	Triticum_urartu|LOC125535549	Aegilops_speltoides|GWHGBFXR005341.1
OG0021650	Triticum_urartu|LOC125545049	Aegilops_speltoides|GWHGBFXR005143.1, Aegilops_speltoides|GWHGBFXR010090.1, Aegilops_speltoides|GWHGBFXR030367.1
OG0021651	Triticum_urartu|LOC125536394	Aegilops_speltoides|GWHGBFXR006322.1
OG0021652	Triticum_urartu|LOC125539232	Aegilops_speltoides|GWHGBFXR008328.1
OG0021654	Triticum_urartu|LOC125528815	Aegilops_speltoides|GWHGBFXR008000.1
OG0021657	Triticum_urartu|LOC125540194, Triticum_urartu|LOC125540255	Aegilops_speltoides|GWHGBFXR010003.1
OG0021658	Triticum_urartu|LOC125541128	Aegilops_speltoides|GWHGBFXR005896.1
OG0021659	Triticum_urartu|LOC125533916	Aegilops_speltoides|GWHGBFXR008714.1
OG0021660	Triticum_urartu|LOC125541609, Triticum_urartu|LOC125541610	Aegilops_speltoides|GWHGBFXR007083.1
OG0021661	Triticum_urartu|LOC125538848	Aegilops_speltoides|GWHGBFXR007975.1
OG0021662	Triticum_urartu|LOC125533908	Aegilops_speltoides|GWHGBFXR008663.1
OG0021663	Triticum_urartu|LOC125534534	Aegilops_speltoides|GWHGBFXR010316.1
OG0021664	Triticum_urartu|LOC125537337	Aegilops_speltoides|GWHGBFXR006805.1
OG0021666	Triticum_urartu|LOC125539791	Aegilops_speltoides|GWHGBFXR009233.1
OG0021667	Triticum_urartu|LOC125540511	Aegilops_speltoides|GWHGBFXR010390.1
OG0021669	Triticum_urartu|LOC125534662	Aegilops_speltoides|GWHGBFXR010451.1
OG0021670	Triticum_urartu|LOC125536864, Triticum_urartu|LOC125551139	Aegilops_speltoides|GWHGBFXR007025.1
OG0021672	Triticum_urartu|LOC125541320	Aegilops_speltoides|GWHGBFXR006388.1
OG0021673	Triticum_urartu|LOC125540487	Aegilops_speltoides|GWHGBFXR035266.1, Aegilops_speltoides|GWHGBFXR010427.1
OG0021674	Triticum_urartu|LOC125535326	Aegilops_speltoides|GWHGBFXR004987.1
OG0021676	Triticum_urartu|LOC125538619	Aegilops_speltoides|GWHGBFXR010452.1
OG0021677	Triticum_urartu|LOC125535448	Aegilops_speltoides|GWHGBFXR005175.1
OG0021678	Triticum_urartu|LOC125535697	Aegilops_speltoides|GWHGBFXR005540.1
OG0021679	Triticum_urartu|LOC125535030	Aegilops_speltoides|GWHGBFXR004570.1
OG0021681	Triticum_urartu|LOC125534498	Aegilops_speltoides|GWHGBFXR010074.1
OG0021683	Triticum_urartu|LOC125538835	Aegilops_speltoides|GWHGBFXR007897.1
OG0021685	Triticum_urartu|LOC125541007	Aegilops_speltoides|GWHGBFXR005560.1
OG0021688	Triticum_urartu|LOC125535901	Aegilops_speltoides|GWHGBFXR005795.1
OG0021689	Triticum_urartu|LOC125536333	Aegilops_speltoides|GWHGBFXR006208.1
OG0021692	Triticum_urartu|LOC125535830	Aegilops_speltoides|GWHGBFXR005714.1
OG0021696	Triticum_urartu|LOC125546535, Triticum_urartu|LOC125546537	Aegilops_speltoides|GWHGBFXR010945.1
OG0021697	Triticum_urartu|LOC125530916	Aegilops_speltoides|GWHGBFXR011638.1
OG0021700	Triticum_urartu|LOC125542761	Aegilops_speltoides|GWHGBFXR011334.1
OG0021703	Triticum_urartu|LOC125544237	Aegilops_speltoides|GWHGBFXR012902.1
OG0021704	Triticum_urartu|LOC125549071	Aegilops_speltoides|GWHGBFXR015016.1
OG0021705	Triticum_urartu|LOC125548127	Aegilops_speltoides|GWHGBFXR011766.1
OG0021707	Triticum_urartu|LOC125545707	Aegilops_speltoides|GWHGBFXR014736.1
OG0021709	Triticum_urartu|LOC125548851, Triticum_urartu|LOC125527175	Aegilops_speltoides|GWHGBFXR014212.1
OG0021710	Triticum_urartu|LOC125543958	Aegilops_speltoides|GWHGBFXR012640.1
OG0021711	Triticum_urartu|LOC125544928	Aegilops_speltoides|GWHGBFXR013626.1
OG0021713	Triticum_urartu|LOC125546023	Aegilops_speltoides|GWHGBFXR015514.1
OG0021715	Triticum_urartu|LOC125543361	Aegilops_speltoides|GWHGBFXR012098.1
OG0021716	Triticum_urartu|LOC125545355	Aegilops_speltoides|GWHGBFXR014225.1
OG0021717	Triticum_urartu|LOC125548932	Aegilops_speltoides|GWHGBFXR014545.1
OG0021719	Triticum_urartu|LOC125545020	Aegilops_speltoides|GWHGBFXR013759.1
OG0021723	Triticum_urartu|LOC125543187	Aegilops_speltoides|GWHGBFXR013199.1
OG0021724	Triticum_urartu|LOC125545214	Aegilops_speltoides|GWHGBFXR014012.1
OG0021725	Triticum_urartu|LOC125546763	Aegilops_speltoides|GWHGBFXR012200.1
OG0021727	Triticum_urartu|LOC125548388	Aegilops_speltoides|GWHGBFXR012679.1
OG0021729	Triticum_urartu|LOC125545454	Aegilops_speltoides|GWHGBFXR014363.1
OG0021730	Triticum_urartu|LOC125545032	Aegilops_speltoides|GWHGBFXR013773.1
OG0021731	Triticum_urartu|LOC125543650	Aegilops_speltoides|GWHGBFXR012379.1
OG0021737	Triticum_urartu|LOC125549134	Aegilops_speltoides|GWHGBFXR015174.1
OG0021738	Triticum_urartu|LOC125528061	Aegilops_speltoides|GWHGBFXR012495.1
OG0021739	Triticum_urartu|LOC125549026	Aegilops_speltoides|GWHGBFXR014810.1
OG0021740	Triticum_urartu|LOC125547178	Aegilops_speltoides|GWHGBFXR015291.1
OG0021740	Triticum_urartu|LOC125547192	Aegilops_speltoides|GWHGBFXR015270.1
OG0021741	Triticum_urartu|LOC125528655	Aegilops_speltoides|GWHGBFXR013448.1
OG0021742	Triticum_urartu|LOC125544329	Aegilops_speltoides|GWHGBFXR013010.1
OG0021743	Triticum_urartu|LOC125545267	Aegilops_speltoides|GWHGBFXR013543.1, Aegilops_speltoides|GWHGBFXR014105.1
OG0021746	Triticum_urartu|LOC125544047	Aegilops_speltoides|GWHGBFXR012692.1
OG0021747	Triticum_urartu|LOC125543112	Aegilops_speltoides|GWHGBFXR011908.1
OG0021749	Triticum_urartu|LOC125547040	Aegilops_speltoides|GWHGBFXR014230.1
OG0021752	Triticum_urartu|LOC125544645	Aegilops_speltoides|GWHGBFXR013446.1
OG0021753	Triticum_urartu|LOC125549103	Aegilops_speltoides|GWHGBFXR015057.1
OG0021757	Triticum_urartu|LOC125546571	Aegilops_speltoides|GWHGBFXR011066.1
OG0021758	Triticum_urartu|LOC125549620	Aegilops_speltoides|GWHGBFXR010478.1
OG0021759	Triticum_urartu|LOC125545354	Aegilops_speltoides|GWHGBFXR014222.1
OG0021761	Triticum_urartu|LOC125547991	Aegilops_speltoides|GWHGBFXR011527.1
OG0021762	Triticum_urartu|LOC125547846	Aegilops_speltoides|GWHGBFXR011213.1
OG0021763	Triticum_urartu|LOC125542333	Aegilops_speltoides|GWHGBFXR010489.1
OG0021765	Triticum_urartu|LOC125545222	Aegilops_speltoides|GWHGBFXR014026.1
OG0021767	Triticum_urartu|LOC125542203	Aegilops_speltoides|GWHGBFXR010599.1
OG0021772	Triticum_urartu|LOC125544882	Aegilops_speltoides|GWHGBFXR013560.1
OG0021774	Triticum_urartu|LOC125532179	Aegilops_speltoides|GWHGBFXR013668.1
OG0021775	Triticum_urartu|LOC125542694	Aegilops_speltoides|GWHGBFXR011243.1
OG0021776	Triticum_urartu|LOC125543820, Triticum_urartu|LOC125527022	Aegilops_speltoides|GWHGBFXR012610.1
OG0021781	Triticum_urartu|LOC125548565, Triticum_urartu|LOC125548566	Aegilops_speltoides|GWHGBFXR013452.1
OG0021782	Triticum_urartu|LOC125549329	Aegilops_speltoides|GWHGBFXR015654.1
OG0021784	Triticum_urartu|LOC125546572, Triticum_urartu|LOC125546577	Aegilops_speltoides|GWHGBFXR011099.1
OG0021785	Triticum_urartu|LOC125547001	Aegilops_speltoides|GWHGBFXR014031.1
OG0021786	Triticum_urartu|LOC125543425	Aegilops_speltoides|GWHGBFXR012106.1
OG0021788	Triticum_urartu|LOC125548753	Aegilops_speltoides|GWHGBFXR013890.1
OG0021789	Triticum_urartu|LOC125542276	Aegilops_speltoides|GWHGBFXR010620.1
OG0021790	Triticum_urartu|LOC125548478	Aegilops_speltoides|GWHGBFXR012997.1
OG0021792	Triticum_urartu|LOC125546526, Triticum_urartu|LOC125546548	Aegilops_speltoides|GWHGBFXR010907.1
OG0021793	Triticum_urartu|LOC125547663	Aegilops_speltoides|GWHGBFXR010744.1
OG0021794	Triticum_urartu|LOC125532379	Aegilops_speltoides|GWHGBFXR012384.1
OG0021796	Triticum_urartu|LOC125548655, Triticum_urartu|LOC125548663	Aegilops_speltoides|GWHGBFXR013587.1
OG0021802	Triticum_urartu|LOC125546642	Aegilops_speltoides|GWHGBFXR011339.1
OG0021803	Triticum_urartu|LOC125549170	Aegilops_speltoides|GWHGBFXR015224.1
OG0021806	Triticum_urartu|LOC125545141	Aegilops_speltoides|GWHGBFXR013911.1
OG0021810	Triticum_urartu|LOC125547066	Aegilops_speltoides|GWHGBFXR014519.1
OG0021812	Triticum_urartu|LOC125542272	Aegilops_speltoides|GWHGBFXR010633.1
OG0021813	Triticum_urartu|LOC125542858	Aegilops_speltoides|GWHGBFXR011441.1
OG0021816	Triticum_urartu|LOC125545606	Aegilops_speltoides|GWHGBFXR014621.1
OG0021817	Triticum_urartu|LOC125546380	Aegilops_speltoides|GWHGBFXR016181.1
OG0021818	Triticum_urartu|LOC125548151, Triticum_urartu|LOC125548159	Aegilops_speltoides|GWHGBFXR011924.1
OG0021820	Triticum_urartu|LOC125543089	Aegilops_speltoides|GWHGBFXR011712.1
OG0021821	Triticum_urartu|LOC125546404	Aegilops_speltoides|GWHGBFXR016196.1
OG0021822	Triticum_urartu|LOC125544376	Aegilops_speltoides|GWHGBFXR013019.1
OG0021823	Triticum_urartu|LOC125545211	Aegilops_speltoides|GWHGBFXR014008.1
OG0021824	Triticum_urartu|LOC125548445	Aegilops_speltoides|GWHGBFXR012906.1
OG0021826	Triticum_urartu|LOC125547493	Aegilops_speltoides|GWHGBFXR010679.1
OG0021828	Triticum_urartu|LOC125546737	Aegilops_speltoides|GWHGBFXR012030.1
OG0021829	Triticum_urartu|LOC125548975	Aegilops_speltoides|GWHGBFXR014692.1
OG0021830	Triticum_urartu|LOC125548872	Aegilops_speltoides|GWHGBFXR014240.1
OG0021831	Triticum_urartu|LOC125549449	Aegilops_speltoides|GWHGBFXR015991.1
OG0021832	Triticum_urartu|LOC125544374	Aegilops_speltoides|GWHGBFXR013021.1
OG0021833	Triticum_urartu|LOC125544573	Aegilops_speltoides|GWHGBFXR013263.1
OG0021834	Triticum_urartu|LOC125543201	Aegilops_speltoides|GWHGBFXR011753.1
OG0021835	Triticum_urartu|LOC125548779	Aegilops_speltoides|GWHGBFXR013976.1
OG0021838	Triticum_urartu|LOC125544422	Aegilops_speltoides|GWHGBFXR013148.1
OG0021839	Triticum_urartu|LOC125543406	Aegilops_speltoides|GWHGBFXR012177.1
OG0021841	Triticum_urartu|LOC125543819	Aegilops_speltoides|GWHGBFXR012554.1
OG0021842	Triticum_urartu|LOC125548970, Triticum_urartu|LOC125548969	Aegilops_speltoides|GWHGBFXR014688.1, Aegilops_speltoides|GWHGBFXR014689.1
OG0021843	Triticum_urartu|LOC125546278	Aegilops_speltoides|GWHGBFXR016007.1
OG0021845	Triticum_urartu|LOC125546466	Aegilops_speltoides|GWHGBFXR010564.1
OG0021847	Triticum_urartu|LOC125546171	Aegilops_speltoides|GWHGBFXR015843.1
OG0021848	Triticum_urartu|LOC125548426	Aegilops_speltoides|GWHGBFXR012281.1
OG0021849	Triticum_urartu|LOC125543763	Aegilops_speltoides|GWHGBFXR012576.1
OG0021850	Triticum_urartu|LOC125548808, Triticum_urartu|LOC125548809, Triticum_urartu|LOC125548810	Aegilops_speltoides|GWHGBFXR014078.1
OG0021851	Triticum_urartu|LOC125547833	Aegilops_speltoides|GWHGBFXR011125.1
OG0021852	Triticum_urartu|LOC125548934	Aegilops_speltoides|GWHGBFXR014551.1
OG0021853	Triticum_urartu|LOC125548800	Aegilops_speltoides|GWHGBFXR014057.1
OG0021856	Triticum_urartu|LOC125549016, Triticum_urartu|LOC125549017	Aegilops_speltoides|GWHGBFXR014794.1
OG0021858	Triticum_urartu|LOC125546426	Aegilops_speltoides|GWHGBFXR016234.1
OG0021860	Triticum_urartu|LOC125542237	Aegilops_speltoides|GWHGBFXR010590.1
OG0021861	Triticum_urartu|LOC125542247	Aegilops_speltoides|GWHGBFXR010670.1
OG0021862	Triticum_urartu|LOC125547594	Aegilops_speltoides|GWHGBFXR010537.1
OG0021863	Triticum_urartu|LOC125546105	Aegilops_speltoides|GWHGBFXR015669.1
