Orthogroup	Triticum_urartu	Aegilops_tauschii
OG0016096	Triticum_urartu|LOC125553504	Aegilops_tauschii|LOC109739672
OG0016097	Triticum_urartu|LOC125552388	Aegilops_tauschii|LOC109758638
OG0016099	Triticum_urartu|LOC125511404	Aegilops_tauschii|LOC109783216
OG0016101	Triticum_urartu|LOC125550147	Aegilops_tauschii|LOC109767722
OG0016102	Triticum_urartu|LOC125528499	Aegilops_tauschii|LOC109738580
OG0016103	Triticum_urartu|LOC125554645, Triticum_urartu|LOC125554642	Aegilops_tauschii|LOC109785724
OG0016105	Triticum_urartu|LOC125551117	Aegilops_tauschii|LOC109759976
OG0016106	Triticum_urartu|LOC125552121	Aegilops_tauschii|LOC109741870
OG0016107	Triticum_urartu|LOC125552313	Aegilops_tauschii|LOC109752814
OG0016109	Triticum_urartu|LOC125552822	Aegilops_tauschii|LOC109748625
OG0016112	Triticum_urartu|LOC125551531	Aegilops_tauschii|LOC109752413
OG0016113	Triticum_urartu|LOC125552603	Aegilops_tauschii|LOC109772846
OG0016114	Triticum_urartu|LOC125552448	Aegilops_tauschii|LOC109742292
OG0016115	Triticum_urartu|LOC125552283, Triticum_urartu|LOC125552284	Aegilops_tauschii|LOC109740359
OG0016116	Triticum_urartu|LOC125552189, Triticum_urartu|LOC125552193	Aegilops_tauschii|LOC109778548
OG0016118	Triticum_urartu|LOC125511352	Aegilops_tauschii|LOC109759583
OG0016119	Triticum_urartu|LOC125511530	Aegilops_tauschii|LOC109762635
OG0016120	Triticum_urartu|LOC125551260	Aegilops_tauschii|LOC109781418
OG0016123	Triticum_urartu|LOC125529191	Aegilops_tauschii|LOC109782894
OG0016128	Triticum_urartu|LOC125511454	Aegilops_tauschii|LOC109776993
OG0016129	Triticum_urartu|LOC125550387	Aegilops_tauschii|LOC109741909
OG0016130	Triticum_urartu|LOC125511411	Aegilops_tauschii|LOC109768155
OG0016131	Triticum_urartu|LOC125551917	Aegilops_tauschii|LOC109776394
OG0016132	Triticum_urartu|LOC125550515	Aegilops_tauschii|LOC109751909
OG0016133	Triticum_urartu|LOC125553331, Triticum_urartu|LOC125553335	Aegilops_tauschii|LOC109767737
OG0016134	Triticum_urartu|LOC125550206	Aegilops_tauschii|LOC109759356
OG0016135	Triticum_urartu|LOC125506401	Aegilops_tauschii|LOC109735067
OG0016136	Triticum_urartu|LOC125551757	Aegilops_tauschii|LOC109737959
OG0016137	Triticum_urartu|LOC125550636	Aegilops_tauschii|LOC109770740
OG0016139	Triticum_urartu|LOC125552203	Aegilops_tauschii|LOC109763652
OG0016141	Triticum_urartu|LOC125550764	Aegilops_tauschii|LOC109742209
OG0016143	Triticum_urartu|LOC125554889	Aegilops_tauschii|LOC109765894
OG0016147	Triticum_urartu|LOC125551100	Aegilops_tauschii|LOC109757822
OG0016149	Triticum_urartu|LOC125553455	Aegilops_tauschii|LOC109748026
OG0016150	Triticum_urartu|LOC125552577	Aegilops_tauschii|LOC109731546
OG0016151	Triticum_urartu|LOC125552675, Triticum_urartu|LOC125552867	Aegilops_tauschii|LOC109738561
OG0016152	Triticum_urartu|LOC125552232	Aegilops_tauschii|LOC109769709
OG0016153	Triticum_urartu|LOC125550699	Aegilops_tauschii|LOC109744700
OG0016154	Triticum_urartu|LOC125551056	Aegilops_tauschii|LOC109737369
OG0016155	Triticum_urartu|LOC125529661	Aegilops_tauschii|LOC109781221
OG0016158	Triticum_urartu|LOC125551952	Aegilops_tauschii|LOC109740986
OG0016159	Triticum_urartu|LOC125554026	Aegilops_tauschii|LOC109737364
OG0016160	Triticum_urartu|LOC125554191	Aegilops_tauschii|LOC109749323
OG0016161	Triticum_urartu|LOC125553957	Aegilops_tauschii|LOC109787649
OG0016162	Triticum_urartu|LOC125511484	Aegilops_tauschii|LOC109772766
OG0016164	Triticum_urartu|LOC125552808	Aegilops_tauschii|LOC109772139
OG0016165	Triticum_urartu|LOC125511634	Aegilops_tauschii|LOC109742974
OG0016166	Triticum_urartu|LOC125551244	Aegilops_tauschii|LOC109733510
OG0016169	Triticum_urartu|LOC125552866	Aegilops_tauschii|LOC109746957
OG0016170	Triticum_urartu|LOC125554021	Aegilops_tauschii|LOC109759543
OG0016171	Triticum_urartu|LOC125551321	Aegilops_tauschii|LOC109757401
OG0016173	Triticum_urartu|LOC125552584	Aegilops_tauschii|LOC109762289
OG0016175	Triticum_urartu|LOC125552019, Triticum_urartu|LOC125552026	Aegilops_tauschii|LOC109757944
OG0016177	Triticum_urartu|LOC125511324	Aegilops_tauschii|LOC109750374
OG0016179	Triticum_urartu|LOC125506432	Aegilops_tauschii|LOC109785928
OG0016184	Triticum_urartu|LOC125550564	Aegilops_tauschii|LOC109734533
OG0016185	Triticum_urartu|LOC125550371	Aegilops_tauschii|LOC109740768
OG0016186	Triticum_urartu|LOC125511467	Aegilops_tauschii|LOC109777086
OG0016190	Triticum_urartu|LOC125550604	Aegilops_tauschii|LOC109775598
OG0016192	Triticum_urartu|LOC125530016	Aegilops_tauschii|LOC109780745
OG0016193	Triticum_urartu|LOC125552632	Aegilops_tauschii|LOC109771295
OG0016194	Triticum_urartu|LOC125529857	Aegilops_tauschii|LOC109735943
OG0016196	Triticum_urartu|LOC125550810	Aegilops_tauschii|LOC109779835
OG0016197	Triticum_urartu|LOC125511693	Aegilops_tauschii|LOC109765391
OG0016199	Triticum_urartu|LOC125552552	Aegilops_tauschii|LOC109763005
OG0016200	Triticum_urartu|LOC125530484	Aegilops_tauschii|LOC109752320
OG0016203	Triticum_urartu|LOC125552023	Aegilops_tauschii|LOC109735719
OG0016204	Triticum_urartu|LOC125511572	Aegilops_tauschii|LOC109750143
OG0016205	Triticum_urartu|LOC125551551	Aegilops_tauschii|LOC109761606
OG0016206	Triticum_urartu|LOC125552206	Aegilops_tauschii|LOC109775145
OG0016207	Triticum_urartu|LOC125550196	Aegilops_tauschii|LOC109750836
OG0016211	Triticum_urartu|LOC125551459	Aegilops_tauschii|LOC109753131
OG0016212	Triticum_urartu|LOC125552680	Aegilops_tauschii|LOC109779082
OG0016214	Triticum_urartu|LOC125550550	Aegilops_tauschii|LOC109781184
OG0016215	Triticum_urartu|LOC125552489	Aegilops_tauschii|LOC109764389
OG0016217	Triticum_urartu|LOC125552821	Aegilops_tauschii|LOC109748633
OG0016222	Triticum_urartu|LOC125553657	Aegilops_tauschii|LOC109763838
OG0016223	Triticum_urartu|LOC125552363	Aegilops_tauschii|LOC109776886
OG0016224	Triticum_urartu|LOC125552004	Aegilops_tauschii|LOC109786438
OG0016225	Triticum_urartu|LOC125552202	Aegilops_tauschii|LOC109763659
OG0016226	Triticum_urartu|LOC125527856	Aegilops_tauschii|LOC109778685
OG0016227	Triticum_urartu|LOC125552912	Aegilops_tauschii|LOC109783680
OG0016229	Triticum_urartu|LOC125551291	Aegilops_tauschii|LOC109757787
OG0016232	Triticum_urartu|LOC125553466	Aegilops_tauschii|LOC109780743
OG0016233	Triticum_urartu|LOC125552361	Aegilops_tauschii|LOC109784551
OG0016236	Triticum_urartu|LOC125551498	Aegilops_tauschii|LOC109751373
OG0016237	Triticum_urartu|LOC125506491, Triticum_urartu|LOC125511615	Aegilops_tauschii|LOC109785295
OG0016239	Triticum_urartu|LOC125552636	Aegilops_tauschii|LOC109741347
OG0016240	Triticum_urartu|LOC125550912	Aegilops_tauschii|LOC109741549
OG0016241	Triticum_urartu|LOC125551058	Aegilops_tauschii|LOC109760495
OG0016246	Triticum_urartu|LOC125511516	Aegilops_tauschii|LOC109762636
OG0016247	Triticum_urartu|LOC125550935	Aegilops_tauschii|LOC109745643
OG0016248	Triticum_urartu|LOC125551255	Aegilops_tauschii|LOC109733023
OG0016250	Triticum_urartu|LOC125554647	Aegilops_tauschii|LOC109739707
OG0016251	Triticum_urartu|LOC125552570	Aegilops_tauschii|LOC109751185
OG0016252	Triticum_urartu|LOC125553478	Aegilops_tauschii|LOC109742142
OG0016258	Triticum_urartu|LOC125552850	Aegilops_tauschii|LOC109753459
OG0016259	Triticum_urartu|LOC125553614	Aegilops_tauschii|LOC109752027
OG0016263	Triticum_urartu|LOC125529641	Aegilops_tauschii|LOC109735564, Aegilops_tauschii|LOC109735565
OG0016264	Triticum_urartu|LOC125553573	Aegilops_tauschii|LOC109769035
OG0016265	Triticum_urartu|LOC125553894	Aegilops_tauschii|LOC109777223
OG0016266	Triticum_urartu|LOC125552308	Aegilops_tauschii|LOC109740232
OG0016267	Triticum_urartu|LOC125550940	Aegilops_tauschii|LOC109769286
OG0016269	Triticum_urartu|LOC125554158	Aegilops_tauschii|LOC109779071
OG0016270	Triticum_urartu|LOC125553808, Triticum_urartu|LOC125553809	Aegilops_tauschii|LOC109747920
OG0016273	Triticum_urartu|LOC125511422	Aegilops_tauschii|LOC109764595
OG0016275	Triticum_urartu|LOC125550492	Aegilops_tauschii|LOC109732800
OG0016276	Triticum_urartu|LOC125552522	Aegilops_tauschii|LOC109733617
OG0016280	Triticum_urartu|LOC125551217	Aegilops_tauschii|LOC109782824
OG0016281	Triticum_urartu|LOC125552204	Aegilops_tauschii|LOC109763651
OG0016282	Triticum_urartu|LOC125528024	Aegilops_tauschii|LOC109784037
OG0016283	Triticum_urartu|LOC125553433	Aegilops_tauschii|LOC109755240
OG0016285	Triticum_urartu|LOC125550659, Triticum_urartu|LOC125553540, Triticum_urartu|LOC125527096	Aegilops_tauschii|LOC109758943
OG0016286	Triticum_urartu|LOC125553592	Aegilops_tauschii|LOC109752072
OG0016288	Triticum_urartu|LOC125553669	Aegilops_tauschii|LOC109746009
OG0016289	Triticum_urartu|LOC125551337	Aegilops_tauschii|LOC109759841
OG0016290	Triticum_urartu|LOC125552579	Aegilops_tauschii|LOC109731549
OG0016292	Triticum_urartu|LOC125511558	Aegilops_tauschii|LOC109771754
OG0016295	Triticum_urartu|LOC125552566	Aegilops_tauschii|LOC109731528
OG0016296	Triticum_urartu|LOC125552001	Aegilops_tauschii|LOC109786436
OG0016298	Triticum_urartu|LOC125528553	Aegilops_tauschii|LOC109746837
OG0016299	Triticum_urartu|LOC125550159	Aegilops_tauschii|LOC109761792
OG0016300	Triticum_urartu|LOC125550389	Aegilops_tauschii|LOC109778842
OG0016304	Triticum_urartu|LOC125530868	Aegilops_tauschii|LOC109748283
OG0016308	Triticum_urartu|LOC125552856	Aegilops_tauschii|LOC109735148
OG0016310	Triticum_urartu|LOC125551643	Aegilops_tauschii|LOC109757781
OG0016312	Triticum_urartu|LOC125551161	Aegilops_tauschii|LOC109757794
OG0016317	Triticum_urartu|LOC125554142	Aegilops_tauschii|LOC109747457
OG0016318	Triticum_urartu|LOC125528953	Aegilops_tauschii|LOC109785159
OG0016319	Triticum_urartu|LOC125552521	Aegilops_tauschii|LOC109757614
OG0016320	Triticum_urartu|LOC125551622	Aegilops_tauschii|LOC109778281
OG0016322	Triticum_urartu|LOC125550766, Triticum_urartu|LOC125550814, Triticum_urartu|LOC125550815	Aegilops_tauschii|LOC109733442
OG0016323	Triticum_urartu|LOC125552927	Aegilops_tauschii|LOC109734546
OG0016324	Triticum_urartu|LOC125552016	Aegilops_tauschii|LOC109739496
OG0016325	Triticum_urartu|LOC125530707	Aegilops_tauschii|LOC109766085
OG0016328	Triticum_urartu|LOC125551265	Aegilops_tauschii|LOC109741158
OG0016329	Triticum_urartu|LOC125553403, Triticum_urartu|LOC125527214, Triticum_urartu|LOC125515702	Aegilops_tauschii|LOC109734848
OG0016330	Triticum_urartu|LOC125550518	Aegilops_tauschii|LOC109786463
OG0016331	Triticum_urartu|LOC125552572	Aegilops_tauschii|LOC109751315
OG0016333	Triticum_urartu|LOC125552573	Aegilops_tauschii|LOC109751317
OG0016334	Triticum_urartu|LOC125554110	Aegilops_tauschii|LOC109756321
OG0016335	Triticum_urartu|LOC125551405	Aegilops_tauschii|LOC109757546
OG0016336	Triticum_urartu|LOC125552220	Aegilops_tauschii|LOC109779630
OG0016337	Triticum_urartu|LOC125553633	Aegilops_tauschii|LOC109748658
OG0016338	Triticum_urartu|LOC125553347	Aegilops_tauschii|LOC109774341
OG0016341	Triticum_urartu|LOC125550733	Aegilops_tauschii|LOC109738984
OG0016342	Triticum_urartu|LOC125552815	Aegilops_tauschii|LOC109772415
OG0016344	Triticum_urartu|LOC125550463	Aegilops_tauschii|LOC109735404
OG0016345	Triticum_urartu|LOC125551646	Aegilops_tauschii|LOC109757795
OG0016345	Triticum_urartu|LOC125531052	Aegilops_tauschii|LOC109757795
OG0016346	Triticum_urartu|LOC125551893	Aegilops_tauschii|LOC109758416
OG0016347	Triticum_urartu|LOC125553647	Aegilops_tauschii|LOC109748303
OG0016349	Triticum_urartu|LOC125530672	Aegilops_tauschii|LOC109755426
OG0016351	Triticum_urartu|LOC125552269	Aegilops_tauschii|LOC109740349
OG0016353	Triticum_urartu|LOC125553536	Aegilops_tauschii|LOC109762920
OG0016356	Triticum_urartu|LOC125511350	Aegilops_tauschii|LOC109756471
OG0016358	Triticum_urartu|LOC125551323	Aegilops_tauschii|LOC109744150
OG0016360	Triticum_urartu|LOC125552475	Aegilops_tauschii|LOC109780210
OG0016361	Triticum_urartu|LOC125551910, Triticum_urartu|LOC125551965	Aegilops_tauschii|LOC109742835
OG0016367	Triticum_urartu|LOC125550155	Aegilops_tauschii|LOC109761802
OG0016368	Triticum_urartu|LOC125551797	Aegilops_tauschii|LOC109779121
OG0016369	Triticum_urartu|LOC125551698	Aegilops_tauschii|LOC109771971
OG0016371	Triticum_urartu|LOC125511286	Aegilops_tauschii|LOC109772157
OG0016374	Triticum_urartu|LOC125508816	Aegilops_tauschii|LOC109732812
OG0016375	Triticum_urartu|LOC125511297	Aegilops_tauschii|LOC109764886
OG0016376	Triticum_urartu|LOC125507823	Aegilops_tauschii|LOC109775122
OG0016378	Triticum_urartu|LOC125521700	Aegilops_tauschii|LOC109772113, Aegilops_tauschii|LOC109772085
OG0016381	Triticum_urartu|LOC125509220	Aegilops_tauschii|LOC109744422
OG0016382	Triticum_urartu|LOC125556204	Aegilops_tauschii|LOC109755160
OG0016383	Triticum_urartu|LOC125529585	Aegilops_tauschii|LOC109777777
OG0016384	Triticum_urartu|LOC125510167	Aegilops_tauschii|LOC109740699
OG0016385	Triticum_urartu|LOC125508712	Aegilops_tauschii|LOC109735508
OG0016387	Triticum_urartu|LOC125511221	Aegilops_tauschii|LOC109767529
OG0016388	Triticum_urartu|LOC125509294	Aegilops_tauschii|LOC109772044
OG0016389	Triticum_urartu|LOC125509139	Aegilops_tauschii|LOC109770120
OG0016391	Triticum_urartu|LOC125506134	Aegilops_tauschii|LOC109762484, Aegilops_tauschii|LOC109762490
OG0016392	Triticum_urartu|LOC125508274	Aegilops_tauschii|LOC109744557
OG0016394	Triticum_urartu|LOC125555735	Aegilops_tauschii|LOC109748736
OG0016397	Triticum_urartu|LOC125508305	Aegilops_tauschii|LOC109771171
OG0016400	Triticum_urartu|LOC125508463	Aegilops_tauschii|LOC109746084
OG0016402	Triticum_urartu|LOC125509096	Aegilops_tauschii|LOC109770588
OG0016404	Triticum_urartu|LOC125510864	Aegilops_tauschii|LOC109764931
OG0016406	Triticum_urartu|LOC125531123	Aegilops_tauschii|LOC109762430
OG0016407	Triticum_urartu|LOC125509728	Aegilops_tauschii|LOC109746529
OG0016408	Triticum_urartu|LOC125509002	Aegilops_tauschii|LOC109776646
OG0016409	Triticum_urartu|LOC125508295	Aegilops_tauschii|LOC109734184
OG0016409	Triticum_urartu|LOC125508285	Aegilops_tauschii|LOC109787023
OG0016412	Triticum_urartu|LOC125509606	Aegilops_tauschii|LOC109733241
OG0016413	Triticum_urartu|LOC125511216	Aegilops_tauschii|LOC109765141
OG0016414	Triticum_urartu|LOC125508277	Aegilops_tauschii|LOC109757932
OG0016415	Triticum_urartu|LOC125555385, Triticum_urartu|LOC125556243	Aegilops_tauschii|LOC109786140
OG0016416	Triticum_urartu|LOC125511101	Aegilops_tauschii|LOC109747840
OG0016417	Triticum_urartu|LOC125509259, Triticum_urartu|LOC125509357	Aegilops_tauschii|LOC109772455
OG0016420	Triticum_urartu|LOC125508384	Aegilops_tauschii|LOC109787150
OG0016423	Triticum_urartu|LOC125553055	Aegilops_tauschii|LOC109773114
OG0016424	Triticum_urartu|LOC125509494	Aegilops_tauschii|LOC109770486
OG0016425	Triticum_urartu|LOC125508456	Aegilops_tauschii|LOC109746127
OG0016426	Triticum_urartu|LOC125551379	Aegilops_tauschii|LOC109743626
OG0016427	Triticum_urartu|LOC125511076	Aegilops_tauschii|LOC109761375
OG0016429	Triticum_urartu|LOC125510077	Aegilops_tauschii|LOC109748082
OG0016430	Triticum_urartu|LOC125556359	Aegilops_tauschii|LOC109769128
OG0016431	Triticum_urartu|LOC125508542	Aegilops_tauschii|LOC109753773
OG0016432	Triticum_urartu|LOC125553215	Aegilops_tauschii|LOC109755253
OG0016433	Triticum_urartu|LOC125506780	Aegilops_tauschii|LOC109762147
OG0016436	Triticum_urartu|LOC125510248, Triticum_urartu|LOC125510264	Aegilops_tauschii|LOC109773406
OG0016437	Triticum_urartu|LOC125509016	Aegilops_tauschii|LOC109731828
OG0016438	Triticum_urartu|LOC125508996	Aegilops_tauschii|LOC109754705
OG0016439	Triticum_urartu|LOC125509275	Aegilops_tauschii|LOC109745768
OG0016441	Triticum_urartu|LOC125510970	Aegilops_tauschii|LOC109760570
OG0016442	Triticum_urartu|LOC125529954	Aegilops_tauschii|LOC109743915
OG0016443	Triticum_urartu|LOC125508257	Aegilops_tauschii|LOC109770388
OG0016444	Triticum_urartu|LOC125556246	Aegilops_tauschii|LOC109786072
OG0016448	Triticum_urartu|LOC125556068	Aegilops_tauschii|LOC109763663
OG0016450	Triticum_urartu|LOC125509197	Aegilops_tauschii|LOC109754363
OG0016452	Triticum_urartu|LOC125530007	Aegilops_tauschii|LOC109753009
OG0016454	Triticum_urartu|LOC125511121	Aegilops_tauschii|LOC109760243
OG0016455	Triticum_urartu|LOC125510597	Aegilops_tauschii|LOC109755477
OG0016457	Triticum_urartu|LOC125507714	Aegilops_tauschii|LOC109740161
OG0016459	Triticum_urartu|LOC125556568, Triticum_urartu|LOC125513596	Aegilops_tauschii|LOC109777091
OG0016462	Triticum_urartu|LOC125507941	Aegilops_tauschii|LOC109764802
OG0016463	Triticum_urartu|LOC125509847	Aegilops_tauschii|LOC109774706
OG0016465	Triticum_urartu|LOC125556256	Aegilops_tauschii|LOC109773721
OG0016467	Triticum_urartu|LOC125508840	Aegilops_tauschii|LOC109787650
OG0016468	Triticum_urartu|LOC125508177	Aegilops_tauschii|LOC109757632
OG0016471	Triticum_urartu|LOC125507841	Aegilops_tauschii|LOC109775124
OG0016473	Triticum_urartu|LOC125508216	Aegilops_tauschii|LOC109746175
OG0016474	Triticum_urartu|LOC125508824	Aegilops_tauschii|LOC109787644
OG0016475	Triticum_urartu|LOC125510516	Aegilops_tauschii|LOC109781983
OG0016476	Triticum_urartu|LOC125510983	Aegilops_tauschii|LOC109763457
OG0016476	Triticum_urartu|LOC125510986	Aegilops_tauschii|LOC109763457
OG0016477	Triticum_urartu|LOC125509656	Aegilops_tauschii|LOC109786295
OG0016478	Triticum_urartu|LOC125556021	Aegilops_tauschii|LOC109744885
OG0016484	Triticum_urartu|LOC125531272	Aegilops_tauschii|LOC109778971
OG0016486	Triticum_urartu|LOC125507701	Aegilops_tauschii|LOC109769442
OG0016487	Triticum_urartu|LOC125508707	Aegilops_tauschii|LOC109735434
OG0016490	Triticum_urartu|LOC125552945	Aegilops_tauschii|LOC109751748
OG0016493	Triticum_urartu|LOC125507939	Aegilops_tauschii|LOC109741600
OG0016494	Triticum_urartu|LOC125528104	Aegilops_tauschii|LOC109757517
OG0016497	Triticum_urartu|LOC125510745	Aegilops_tauschii|LOC109779478
OG0016498	Triticum_urartu|LOC125506013	Aegilops_tauschii|LOC109741946
OG0016501	Triticum_urartu|LOC125529461	Aegilops_tauschii|LOC109759098
OG0016502	Triticum_urartu|LOC125508843	Aegilops_tauschii|LOC109787652
OG0016506	Triticum_urartu|LOC125556171	Aegilops_tauschii|LOC109779528
OG0016507	Triticum_urartu|LOC125555013	Aegilops_tauschii|LOC109764612
OG0016510	Triticum_urartu|LOC125508687	Aegilops_tauschii|LOC109780878
OG0016511	Triticum_urartu|LOC125556146	Aegilops_tauschii|LOC109784327
OG0016512	Triticum_urartu|LOC125556205	Aegilops_tauschii|LOC109786283
OG0016515	Triticum_urartu|LOC125510964	Aegilops_tauschii|LOC109785400
OG0016517	Triticum_urartu|LOC125509313	Aegilops_tauschii|LOC109751542
OG0016519	Triticum_urartu|LOC125511051, Triticum_urartu|LOC125527183	Aegilops_tauschii|LOC109741454
OG0016520	Triticum_urartu|LOC125506802	Aegilops_tauschii|LOC109779137
OG0016521	Triticum_urartu|LOC125511094	Aegilops_tauschii|LOC109747838
OG0016523	Triticum_urartu|LOC125553156	Aegilops_tauschii|LOC109784354
OG0016524	Triticum_urartu|LOC125509647	Aegilops_tauschii|LOC109735220
OG0016525	Triticum_urartu|LOC125511259	Aegilops_tauschii|LOC109747178
OG0016527	Triticum_urartu|LOC125506792	Aegilops_tauschii|LOC109779450
OG0016528	Triticum_urartu|LOC125556067	Aegilops_tauschii|LOC109763673
OG0016529	Triticum_urartu|LOC125555934	Aegilops_tauschii|LOC109752503
OG0016530	Triticum_urartu|LOC125511067	Aegilops_tauschii|LOC109781161
OG0016533	Triticum_urartu|LOC125510992	Aegilops_tauschii|LOC109763461
OG0016534	Triticum_urartu|LOC125556638	Aegilops_tauschii|LOC120964086
OG0016535	Triticum_urartu|LOC125509738	Aegilops_tauschii|LOC109786124
OG0016537	Triticum_urartu|LOC125509686	Aegilops_tauschii|LOC109762777
OG0016538	Triticum_urartu|LOC125508140	Aegilops_tauschii|LOC109770664
OG0016539	Triticum_urartu|LOC125506245	Aegilops_tauschii|LOC109774955
OG0016540	Triticum_urartu|LOC125509417	Aegilops_tauschii|LOC109750666
OG0016541	Triticum_urartu|LOC125509375	Aegilops_tauschii|LOC109780763
OG0016542	Triticum_urartu|LOC125508642, Triticum_urartu|LOC125508645	Aegilops_tauschii|LOC109733404
OG0016543	Triticum_urartu|LOC125508457	Aegilops_tauschii|LOC109746135
OG0016544	Triticum_urartu|LOC125508517, Triticum_urartu|LOC125508927	Aegilops_tauschii|LOC109766191
OG0016549	Triticum_urartu|LOC125510576	Aegilops_tauschii|LOC109786495
OG0016550	Triticum_urartu|LOC125509192	Aegilops_tauschii|LOC109754365
OG0016551	Triticum_urartu|LOC125508380	Aegilops_tauschii|LOC109787151
OG0016552	Triticum_urartu|LOC125511206	Aegilops_tauschii|LOC109759424
OG0016554	Triticum_urartu|LOC125507464	Aegilops_tauschii|LOC109734994
OG0016556	Triticum_urartu|LOC125508067	Aegilops_tauschii|LOC109784408
OG0016557	Triticum_urartu|LOC125509296	Aegilops_tauschii|LOC109772042
OG0016560	Triticum_urartu|LOC125555794, Triticum_urartu|LOC125555801	Aegilops_tauschii|LOC109771182
OG0016561	Triticum_urartu|LOC125530524	Aegilops_tauschii|LOC109747869
OG0016562	Triticum_urartu|LOC125509019	Aegilops_tauschii|LOC109731822
OG0016563	Triticum_urartu|LOC125507848	Aegilops_tauschii|LOC109738859
OG0016566	Triticum_urartu|LOC125508532	Aegilops_tauschii|LOC109741313
OG0016567	Triticum_urartu|LOC125511260	Aegilops_tauschii|LOC109747164
OG0016568	Triticum_urartu|LOC125509898	Aegilops_tauschii|LOC109764835
OG0016569	Triticum_urartu|LOC125509011	Aegilops_tauschii|LOC109731834
OG0016570	Triticum_urartu|LOC125506790	Aegilops_tauschii|LOC109770467
OG0016573	Triticum_urartu|LOC125510261	Aegilops_tauschii|LOC109758693
OG0016574	Triticum_urartu|LOC125554983	Aegilops_tauschii|LOC120965073
OG0016575	Triticum_urartu|LOC125509936	Aegilops_tauschii|LOC109764130
OG0016576	Triticum_urartu|LOC125510086	Aegilops_tauschii|LOC109780535
OG0016578	Triticum_urartu|LOC125510107	Aegilops_tauschii|LOC109778127
OG0016579	Triticum_urartu|LOC125508595	Aegilops_tauschii|LOC109757005
OG0016581	Triticum_urartu|LOC125555945	Aegilops_tauschii|LOC109773906
OG0016582	Triticum_urartu|LOC125507995	Aegilops_tauschii|LOC109757650
OG0016583	Triticum_urartu|LOC125529164	Aegilops_tauschii|LOC109755252
OG0016584	Triticum_urartu|LOC125553252	Aegilops_tauschii|LOC109764616
OG0016585	Triticum_urartu|LOC125528046	Aegilops_tauschii|LOC109749219
OG0016586	Triticum_urartu|LOC125509499	Aegilops_tauschii|LOC109773861
OG0016587	Triticum_urartu|LOC125509508	Aegilops_tauschii|LOC109733735
OG0016589	Triticum_urartu|LOC125506609	Aegilops_tauschii|LOC109753338
OG0016590	Triticum_urartu|LOC125546632, Triticum_urartu|LOC125546636	Aegilops_tauschii|LOC109743622
OG0016594	Triticum_urartu|LOC125509178	Aegilops_tauschii|LOC109754622
OG0016596	Triticum_urartu|LOC125509996	Aegilops_tauschii|LOC109751839
OG0016597	Triticum_urartu|LOC125509248	Aegilops_tauschii|LOC109778570
OG0016599	Triticum_urartu|LOC125508335	Aegilops_tauschii|LOC109748642
OG0016600	Triticum_urartu|LOC125509188	Aegilops_tauschii|LOC109754356
OG0016601	Triticum_urartu|LOC125526490	Aegilops_tauschii|LOC109760581
OG0016602	Triticum_urartu|LOC125508675	Aegilops_tauschii|LOC109758888
OG0016603	Triticum_urartu|LOC125508981	Aegilops_tauschii|LOC109754692
OG0016604	Triticum_urartu|LOC125508658	Aegilops_tauschii|LOC109768664
OG0016605	Triticum_urartu|LOC125554341	Aegilops_tauschii|LOC109751719
OG0016606	Triticum_urartu|LOC125507944	Aegilops_tauschii|LOC109743186
OG0016607	Triticum_urartu|LOC125508557	Aegilops_tauschii|LOC109773415
OG0016608	Triticum_urartu|LOC125510044	Aegilops_tauschii|LOC109764292
OG0016609	Triticum_urartu|LOC125505971	Aegilops_tauschii|LOC109778944
OG0016610	Triticum_urartu|LOC125509348	Aegilops_tauschii|LOC109774124
OG0016612	Triticum_urartu|LOC125511172	Aegilops_tauschii|LOC109783404
OG0016613	Triticum_urartu|LOC125509350	Aegilops_tauschii|LOC109769320
OG0016614	Triticum_urartu|LOC125555920	Aegilops_tauschii|LOC109735516
OG0016615	Triticum_urartu|LOC125539162, Triticum_urartu|LOC125511232	Aegilops_tauschii|LOC109733969
OG0016616	Triticum_urartu|LOC125509488	Aegilops_tauschii|LOC109770490
OG0016617	Triticum_urartu|LOC125509586	Aegilops_tauschii|LOC109779352
OG0016618	Triticum_urartu|LOC125509875	Aegilops_tauschii|LOC109763319
OG0016618	Triticum_urartu|LOC125509917	Aegilops_tauschii|LOC109763319
OG0016619	Triticum_urartu|LOC125553239	Aegilops_tauschii|LOC109761715
OG0016621	Triticum_urartu|LOC125509376	Aegilops_tauschii|LOC109780764
OG0016624	Triticum_urartu|LOC125509144	Aegilops_tauschii|LOC109741267
OG0016625	Triticum_urartu|LOC125509051	Aegilops_tauschii|LOC109782319
OG0016626	Triticum_urartu|LOC125552959	Aegilops_tauschii|LOC109754589
OG0016628	Triticum_urartu|LOC125553176	Aegilops_tauschii|LOC109760306
OG0016630	Triticum_urartu|LOC125509339	Aegilops_tauschii|LOC109774117
OG0016631	Triticum_urartu|LOC125506865	Aegilops_tauschii|LOC120964462
OG0016632	Triticum_urartu|LOC125553091, Triticum_urartu|LOC125553104, Triticum_urartu|LOC125553191	Aegilops_tauschii|LOC109780953
OG0016634	Triticum_urartu|LOC125507980	Aegilops_tauschii|LOC109757324
OG0016635	Triticum_urartu|LOC125507877	Aegilops_tauschii|LOC109774764
OG0016636	Triticum_urartu|LOC125554906	Aegilops_tauschii|LOC109752572, Aegilops_tauschii|LOC109780806
