Orthogroup	Triticum_urartu	Triticum_aestivum
OG0014955	Triticum_urartu|LOC125535439	Triticum_aestivum|TraesCS2A03G0152100
OG0014956	Triticum_urartu|LOC125540246, Triticum_urartu|LOC125529673	Triticum_aestivum|TraesCS2A03G1262500
OG0014958	Triticum_urartu|LOC125537263	Triticum_aestivum|TraesCS2A03G0482800
OG0014961	Triticum_urartu|LOC125537532	Triticum_aestivum|TraesCS2A03G0641200
OG0014962	Triticum_urartu|LOC125538034	Triticum_aestivum|TraesCS2D03G0677900, Triticum_aestivum|TraesCS2B03G0811700
OG0014963	Triticum_urartu|LOC125529201	Triticum_aestivum|TraesCS2B03G0849000, Triticum_aestivum|TraesCS2A03G0770200
OG0014964	Triticum_urartu|LOC125538006	Triticum_aestivum|TraesCS2A03G0730400
OG0014965	Triticum_urartu|LOC125539997	Triticum_aestivum|TraesCS2B03G1341200, Triticum_aestivum|TraesCS2A03G1179700
OG0014966	Triticum_urartu|LOC125539898	Triticum_aestivum|TraesCS2A03G1145400
OG0014968	Triticum_urartu|LOC125538583	Triticum_aestivum|TraesCS2A03G0808000
OG0014969	Triticum_urartu|LOC125539948, Triticum_urartu|LOC125539955	Triticum_aestivum|TraesCS2A03G1164800
OG0014971	Triticum_urartu|LOC125539750	Triticum_aestivum|TraesCS2A03G1090800
OG0014972	Triticum_urartu|LOC125539289	Triticum_aestivum|TraesCS2A03G0961900
OG0014973	Triticum_urartu|LOC125538863	Triticum_aestivum|TraesCS2A03G0870700
OG0014975	Triticum_urartu|LOC125535631	Triticum_aestivum|TraesCS2A03G0213300, Triticum_aestivum|TraesCS2D03G0218200
OG0014976	Triticum_urartu|LOC125533624	Triticum_aestivum|TraesCS2D03G0757000, Triticum_aestivum|TraesCS2B03G0901500, Triticum_aestivum|TraesCS2A03G0816500
OG0014977	Triticum_urartu|LOC125539048	Triticum_aestivum|TraesCS2B03G0995300
OG0014978	Triticum_urartu|LOC125541699	Triticum_aestivum|TraesCS2A03G0712400
OG0014979	Triticum_urartu|LOC125540064	Triticum_aestivum|TraesCS2A03G1166300
OG0014979	Triticum_urartu|LOC125540064	Triticum_aestivum|TraesCS2D03G1115800
OG0014980	Triticum_urartu|LOC125539318	Triticum_aestivum|TraesCS2A03G0963500
OG0014981	Triticum_urartu|LOC125538750	Triticum_aestivum|TraesCS2D03G0780900
OG0014983	Triticum_urartu|LOC125537174	Triticum_aestivum|TraesCS2A03G0417000
OG0014984	Triticum_urartu|LOC125527552	Triticum_aestivum|TraesCS2A03G0145500
OG0014985	Triticum_urartu|LOC125533838	Triticum_aestivum|TraesCS2A03G0973600, Triticum_aestivum|TraesCS2D03G0913500
OG0014986	Triticum_urartu|LOC125539194	Triticum_aestivum|TraesCS2B03G1028400, Triticum_aestivum|TraesCS2D03G0873500, Triticum_aestivum|TraesCS2A03G0934600
OG0014987	Triticum_urartu|LOC125535558	Triticum_aestivum|TraesCS2A03G0197600
OG0014989	Triticum_urartu|LOC125528420	Triticum_aestivum|TraesCS2A03G0409500
OG0014989	Triticum_urartu|LOC125528420	Triticum_aestivum|TraesCS2B03G0540400
OG0014989	Triticum_urartu|LOC125528420	Triticum_aestivum|TraesCS2D03G0427900
OG0014990	Triticum_urartu|LOC125528014	Triticum_aestivum|TraesCS2D03G0061500, Triticum_aestivum|TraesCS2B03G0098800, Triticum_aestivum|TraesCS2A03G0066700
OG0014991	Triticum_urartu|LOC125539459	Triticum_aestivum|TraesCS2B03G1114800, Triticum_aestivum|TraesCS2A03G1003400, Triticum_aestivum|TraesCS2D03G0938700
OG0014992	Triticum_urartu|LOC125539180	Triticum_aestivum|TraesCS2D03G0870000, Triticum_aestivum|TraesCS2A03G0931100
OG0014993	Triticum_urartu|LOC125538090	Triticum_aestivum|TraesCS2B03G0774100, Triticum_aestivum|TraesCS2A03G0694300, Triticum_aestivum|TraesCS2D03G0644600
OG0014994	Triticum_urartu|LOC125535651	Triticum_aestivum|TraesCS2D03G0227500, Triticum_aestivum|TraesCS2B03G0304900, Triticum_aestivum|TraesCS2A03G0220000
OG0014995	Triticum_urartu|LOC125539682	Triticum_aestivum|TraesCS2A03G1077400
OG0014996	Triticum_urartu|LOC125536299	Triticum_aestivum|TraesCS2B03G0469500
OG0014996	Triticum_urartu|LOC125536299	Triticum_aestivum|TraesCS2D03G0367400
OG0014997	Triticum_urartu|LOC125541696	Triticum_aestivum|TraesCS2A03G0736000
OG0014999	Triticum_urartu|LOC125536058, Triticum_urartu|LOC125536064	Triticum_aestivum|TraesCS2A03G0309600
OG0015001	Triticum_urartu|LOC125535787	Triticum_aestivum|TraesCS2A03G0252000, Triticum_aestivum|TraesCS2D03G0263100
OG0015002	Triticum_urartu|LOC125536481	Triticum_aestivum|TraesCS2B03G0522100, Triticum_aestivum|TraesCS2D03G0410500, Triticum_aestivum|TraesCS2A03G0397500
OG0015003	Triticum_urartu|LOC125534380	Triticum_aestivum|TraesCS2D03G1180600, Triticum_aestivum|TraesCS2B03G1399000, Triticum_aestivum|TraesCS2A03G1222000
OG0015004	Triticum_urartu|LOC125533645	Triticum_aestivum|TraesCS2D03G0777200, Triticum_aestivum|TraesCS2B03G0923400, Triticum_aestivum|TraesCS2A03G0833800
OG0015005	Triticum_urartu|LOC125537071	Triticum_aestivum|TraesCS2A03G0576800
OG0015006	Triticum_urartu|LOC125538839	Triticum_aestivum|TraesCS2A03G0852500
OG0015007	Triticum_urartu|LOC125539593	Triticum_aestivum|TraesCS2B03G1164200, Triticum_aestivum|TraesCS2A03G1046200, Triticum_aestivum|TraesCS2D03G0982400
OG0015008	Triticum_urartu|LOC125536572	Triticum_aestivum|TraesCS2D03G0434400, Triticum_aestivum|TraesCS2A03G0417800
OG0015010	Triticum_urartu|LOC125541418	Triticum_aestivum|TraesCS2A03G0468100, Triticum_aestivum|TraesCS2D03G0474400
OG0015012	Triticum_urartu|LOC125535221	Triticum_aestivum|TraesCS2A03G0074300, Triticum_aestivum|TraesCS2B03G0108800
OG0015013	Triticum_urartu|LOC125537538	Triticum_aestivum|TraesCS2A03G0646100
OG0015014	Triticum_urartu|LOC125534122	Triticum_aestivum|TraesCS2B03G1239100, Triticum_aestivum|TraesCS2D03G1049200, Triticum_aestivum|TraesCS2A03G1102600
OG0015015	Triticum_urartu|LOC125540934	Triticum_aestivum|TraesCS2A03G0189200
OG0015016	Triticum_urartu|LOC125537504	Triticum_aestivum|TraesCS2B03G0720900, Triticum_aestivum|TraesCS2A03G0648200, Triticum_aestivum|TraesCS2D03G0600100
OG0015017	Triticum_urartu|LOC125535814	Triticum_aestivum|TraesCS2D03G0265900, Triticum_aestivum|TraesCS2A03G0254900
OG0015018	Triticum_urartu|LOC125541543	Triticum_aestivum|TraesCS2A03G0478600
OG0015019	Triticum_urartu|LOC125537610	Triticum_aestivum|TraesCS2A03G0618700
OG0015020	Triticum_urartu|LOC125540222	Triticum_aestivum|TraesCS2D03G1207700, Triticum_aestivum|TraesCS2A03G1251800
OG0015021	Triticum_urartu|LOC125533858	Triticum_aestivum|TraesCS2A03G0988100
OG0015022	Triticum_urartu|LOC125538942	Triticum_aestivum|TraesCS2A03G0862900
OG0015023	Triticum_urartu|LOC125536491	Triticum_aestivum|TraesCS2D03G0407900, Triticum_aestivum|TraesCS2A03G0399200
OG0015025	Triticum_urartu|LOC125540117	Triticum_aestivum|TraesCS2A03G1211300
OG0015026	Triticum_urartu|LOC125540435, Triticum_urartu|LOC125508097	Triticum_aestivum|TraesCS2D03G1270400, Triticum_aestivum|TraesCS2B03G1505700
OG0015028	Triticum_urartu|LOC125527725	Triticum_aestivum|TraesCS2B03G0123900, Triticum_aestivum|TraesCS2D03G0083400, Triticum_aestivum|TraesCS2A03G0089200
OG0015029	Triticum_urartu|LOC125539657	Triticum_aestivum|TraesCS2A03G1068800
OG0015030	Triticum_urartu|LOC125539190	Triticum_aestivum|TraesCS2A03G0933700
OG0015032	Triticum_urartu|LOC125534040	Triticum_aestivum|TraesCS2A03G1071100
OG0015032	Triticum_urartu|LOC125534043	Triticum_aestivum|TraesCS2A03G1071100
OG0015033	Triticum_urartu|LOC125539481	Triticum_aestivum|TraesCS2B03G1121000, Triticum_aestivum|TraesCS2A03G1009700, Triticum_aestivum|TraesCS2D03G0944400
OG0015034	Triticum_urartu|LOC125535998	Triticum_aestivum|TraesCS2A03G0291500
OG0015035	Triticum_urartu|LOC125534249	Triticum_aestivum|TraesCS2A03G1166700
OG0015036	Triticum_urartu|LOC125536833	Triticum_aestivum|TraesCS2A03G0603200
OG0015037	Triticum_urartu|LOC125541660	Triticum_aestivum|TraesCS2D03G0634200, Triticum_aestivum|TraesCS2B03G0761600, Triticum_aestivum|TraesCS2A03G0680300
OG0015039	Triticum_urartu|LOC125537206	Triticum_aestivum|TraesCS2A03G0586800
OG0015040	Triticum_urartu|LOC125539087	Triticum_aestivum|TraesCS2D03G0851600, Triticum_aestivum|TraesCS2B03G1002200, Triticum_aestivum|TraesCS2A03G0912400
OG0015042	Triticum_urartu|LOC125539797	Triticum_aestivum|TraesCS2A03G1113300, Triticum_aestivum|TraesCS2D03G1059600
OG0015043	Triticum_urartu|LOC125536683	Triticum_aestivum|TraesCS2A03G0449600
OG0015044	Triticum_urartu|LOC125539071	Triticum_aestivum|TraesCS2B03G0997500, Triticum_aestivum|TraesCS2D03G0846900, Triticum_aestivum|TraesCS2A03G0908100
OG0015045	Triticum_urartu|LOC125536998	Triticum_aestivum|TraesCS2A03G0489900
OG0015046	Triticum_urartu|LOC125539816	Triticum_aestivum|TraesCS2A03G1124600
OG0015047	Triticum_urartu|LOC125540223	Triticum_aestivum|TraesCS2D03G1207800, Triticum_aestivum|TraesCS2B03G1432600, Triticum_aestivum|TraesCS2A03G1251900
OG0015048	Triticum_urartu|LOC125535668	Triticum_aestivum|TraesCS2A03G0223000
OG0015049	Triticum_urartu|LOC125535774	Triticum_aestivum|TraesCS2A03G0249100
OG0015050	Triticum_urartu|LOC125538061	Triticum_aestivum|TraesCS2B03G0791200, Triticum_aestivum|TraesCS2D03G0659600, Triticum_aestivum|TraesCS2A03G0712900
OG0015053	Triticum_urartu|LOC125528617	Triticum_aestivum|TraesCS2B03G1225500
OG0015054	Triticum_urartu|LOC125539229	Triticum_aestivum|TraesCS2A03G0941400
OG0015056	Triticum_urartu|LOC125539886	Triticum_aestivum|TraesCS2B03G1296000, Triticum_aestivum|TraesCS2A03G1140800, Triticum_aestivum|TraesCS2D03G1091200
OG0015058	Triticum_urartu|LOC125538950	Triticum_aestivum|TraesCS2A03G0879000
OG0015059	Triticum_urartu|LOC125537720	Triticum_aestivum|TraesCS2D03G0657200, Triticum_aestivum|TraesCS2A03G0710000
OG0015060	Triticum_urartu|LOC125539626	Triticum_aestivum|TraesCS2A03G1053000
OG0015062	Triticum_urartu|LOC125537433	Triticum_aestivum|TraesCS2A03G0608600
OG0015063	Triticum_urartu|LOC125538082	Triticum_aestivum|TraesCS2D03G1126100
OG0015064	Triticum_urartu|LOC125536478	Triticum_aestivum|TraesCS2D03G0411800, Triticum_aestivum|TraesCS2B03G0523400
OG0015065	Triticum_urartu|LOC125538232	Triticum_aestivum|TraesCS2A03G0749400
OG0015068	Triticum_urartu|LOC125538392	Triticum_aestivum|TraesCS2A03G0772300
OG0015069	Triticum_urartu|LOC125531250	Triticum_aestivum|TraesCS2A03G0945500
OG0015070	Triticum_urartu|LOC125535428	Triticum_aestivum|TraesCS2A03G0149300
OG0015071	Triticum_urartu|LOC125538020	Triticum_aestivum|TraesCS2B03G0809600
OG0015071	Triticum_urartu|LOC125538020	Triticum_aestivum|TraesCS2D03G0676300
OG0015074	Triticum_urartu|LOC125538674	Triticum_aestivum|TraesCS2B03G0889300, Triticum_aestivum|TraesCS2D03G0743200, Triticum_aestivum|TraesCS2A03G0804000
OG0015075	Triticum_urartu|LOC125534100, Triticum_urartu|LOC125534104	Triticum_aestivum|TraesCS2A03G1096600
OG0015078	Triticum_urartu|LOC125537240	Triticum_aestivum|TraesCS2D03G0751700, Triticum_aestivum|TraesCS2B03G0896200
OG0015079	Triticum_urartu|LOC125539617	Triticum_aestivum|TraesCS2A03G1051400
OG0015080	Triticum_urartu|LOC125539299	Triticum_aestivum|TraesCS2A03G0959500, Triticum_aestivum|TraesCS2D03G0901400
OG0015081	Triticum_urartu|LOC125539462	Triticum_aestivum|TraesCS2A03G1004100
OG0015082	Triticum_urartu|LOC125537969	Triticum_aestivum|TraesCS2D03G0668200, Triticum_aestivum|TraesCS2B03G0801100, Triticum_aestivum|TraesCS2A03G0725800
OG0015083	Triticum_urartu|LOC125540842	Triticum_aestivum|TraesCS2A03G0143800, Triticum_aestivum|TraesCS2B03G0201500, Triticum_aestivum|TraesCS2D03G0143100
OG0015084	Triticum_urartu|LOC125538215	Triticum_aestivum|TraesCS2A03G0745700
OG0015086	Triticum_urartu|LOC125537450	Triticum_aestivum|TraesCS2A03G0654500
OG0015087	Triticum_urartu|LOC125537089	Triticum_aestivum|TraesCS2A03G0736300
OG0015088	Triticum_urartu|LOC125539696	Triticum_aestivum|TraesCS2A03G1079100
OG0015089	Triticum_urartu|LOC125537379	Triticum_aestivum|TraesCS2D03G0570500, Triticum_aestivum|TraesCS2B03G0704100, Triticum_aestivum|TraesCS2A03G0593100
OG0015090	Triticum_urartu|LOC125538341	Triticum_aestivum|TraesCS2A03G0763400
OG0015091	Triticum_urartu|LOC125535866	Triticum_aestivum|TraesCS2A03G0264400
OG0015092	Triticum_urartu|LOC125537037	Triticum_aestivum|TraesCS2A03G0559600
OG0015093	Triticum_urartu|LOC125534933	Triticum_aestivum|TraesCS2A03G0000300
OG0015094	Triticum_urartu|LOC125540254	Triticum_aestivum|TraesCS2A03G1266300
OG0015095	Triticum_urartu|LOC125541237	Triticum_aestivum|TraesCS2A03G0345300
OG0015096	Triticum_urartu|LOC125539341	Triticum_aestivum|TraesCS2D03G0911800, Triticum_aestivum|TraesCS2B03G1076600, Triticum_aestivum|TraesCS2A03G0972800
OG0015097	Triticum_urartu|LOC125537862	Triticum_aestivum|TraesCS2A03G0676100
OG0015097	Triticum_urartu|LOC125537862	Triticum_aestivum|TraesCS2D03G0629700
OG0015098	Triticum_urartu|LOC125538892	Triticum_aestivum|TraesCS2A03G0873800
OG0015099	Triticum_urartu|LOC125536252	Triticum_aestivum|TraesCS2A03G0362900, Triticum_aestivum|TraesCS2B03G0484500, Triticum_aestivum|TraesCS2D03G0379400
OG0015101	Triticum_urartu|LOC125527457	Triticum_aestivum|TraesCS2B03G1242400
OG0015101	Triticum_urartu|LOC125548116, Triticum_urartu|LOC125527458	Triticum_aestivum|TraesCS2A03G1105600
OG0015102	Triticum_urartu|LOC125539982	Triticum_aestivum|TraesCS2B03G1334300, Triticum_aestivum|TraesCS2D03G1125400, Triticum_aestivum|TraesCS2A03G1173500
OG0015104	Triticum_urartu|LOC125538665	Triticum_aestivum|TraesCS2A03G0801500
OG0015105	Triticum_urartu|LOC125536933	Triticum_aestivum|TraesCS2B03G0691100, Triticum_aestivum|TraesCS2A03G0602200
OG0015106	Triticum_urartu|LOC125539786	Triticum_aestivum|TraesCS2D03G1058400, Triticum_aestivum|TraesCS2A03G1112500
OG0015108	Triticum_urartu|LOC125538227	Triticum_aestivum|TraesCS2D03G0688600
OG0015109	Triticum_urartu|LOC125539415	Triticum_aestivum|TraesCS2B03G1099100, Triticum_aestivum|TraesCS2A03G0990200
OG0015110	Triticum_urartu|LOC125536304	Triticum_aestivum|TraesCS2A03G0351000
OG0015111	Triticum_urartu|LOC125536026	Triticum_aestivum|TraesCS2A03G0298400
OG0015112	Triticum_urartu|LOC125538862	Triticum_aestivum|TraesCS2A03G0870900
OG0015113	Triticum_urartu|LOC125536860	Triticum_aestivum|TraesCS2D03G0481400
OG0015114	Triticum_urartu|LOC125538708	Triticum_aestivum|TraesCS2A03G0824700
OG0015115	Triticum_urartu|LOC125539673	Triticum_aestivum|TraesCS2B03G1205100, Triticum_aestivum|TraesCS2A03G1075600
OG0015116	Triticum_urartu|LOC125538024	Triticum_aestivum|TraesCS2B03G0808800, Triticum_aestivum|TraesCS2D03G0675900, Triticum_aestivum|TraesCS2A03G0732900
OG0015116	Triticum_urartu|LOC125529941	Triticum_aestivum|TraesCS2B03G0808800, Triticum_aestivum|TraesCS2D03G0675900, Triticum_aestivum|TraesCS2A03G0732900
OG0015117	Triticum_urartu|LOC125541710	Triticum_aestivum|TraesCS2A03G0686300
OG0015118	Triticum_urartu|LOC125538037	Triticum_aestivum|TraesCS2D03G0678500
OG0015119	Triticum_urartu|LOC125541089	Triticum_aestivum|TraesCS2A03G0272800
OG0015121	Triticum_urartu|LOC125534373	Triticum_aestivum|TraesCS2B03G1392900
OG0015122	Triticum_urartu|LOC125539260	Triticum_aestivum|TraesCS2A03G0945300
OG0015123	Triticum_urartu|LOC125535386	Triticum_aestivum|TraesCS2A03G0134500, Triticum_aestivum|TraesCS2B03G0184100, Triticum_aestivum|TraesCS2D03G0132900
OG0015124	Triticum_urartu|LOC125534481, Triticum_urartu|LOC125534500	Triticum_aestivum|TraesCS2A03G1278600
OG0015125	Triticum_urartu|LOC125517608	Triticum_aestivum|TraesCS2A03G0213700
OG0015126	Triticum_urartu|LOC125539186	Triticum_aestivum|TraesCS2A03G0933100
OG0015127	Triticum_urartu|LOC125537265, Triticum_urartu|LOC125530306	Triticum_aestivum|TraesCS2A03G0822200, Triticum_aestivum|TraesCS2D03G0763500
OG0015128	Triticum_urartu|LOC125540978	Triticum_aestivum|TraesCS2B03G0295700, Triticum_aestivum|TraesCS2A03G0214800
OG0015129	Triticum_urartu|LOC125536055	Triticum_aestivum|TraesCS2B03G0426100
OG0015130	Triticum_urartu|LOC125539865	Triticum_aestivum|TraesCS2A03G1138900
OG0015131	Triticum_urartu|LOC125541621	Triticum_aestivum|TraesCS2A03G0663600
OG0015132	Triticum_urartu|LOC125539493	Triticum_aestivum|TraesCS2D03G0951500, Triticum_aestivum|TraesCS2A03G1012900
OG0015133	Triticum_urartu|LOC125527747	Triticum_aestivum|TraesCS2A03G0317600, Triticum_aestivum|TraesCS2D03G0333400
OG0015134	Triticum_urartu|LOC125535995	Triticum_aestivum|TraesCS2B03G0407500
OG0015136	Triticum_urartu|LOC125538413	Triticum_aestivum|TraesCS2B03G0866700, Triticum_aestivum|TraesCS2A03G0779500
OG0015137	Triticum_urartu|LOC125536255	Triticum_aestivum|TraesCS2D03G0383200
OG0015139	Triticum_urartu|LOC125540309	Triticum_aestivum|TraesCS2D03G1255900
OG0015142	Triticum_urartu|LOC125535477	Triticum_aestivum|TraesCS2A03G0164400, Triticum_aestivum|TraesCS2D03G0162400
OG0015143	Triticum_urartu|LOC125533879	Triticum_aestivum|TraesCS2A03G0995200
OG0015144	Triticum_urartu|LOC125535872	Triticum_aestivum|TraesCS2A03G0265600
OG0015145	Triticum_urartu|LOC125540128	Triticum_aestivum|TraesCS2B03G1388400, Triticum_aestivum|TraesCS2D03G1171100
OG0015146	Triticum_urartu|LOC125528755	Triticum_aestivum|TraesCS2A03G0179500
OG0015147	Triticum_urartu|LOC125535776	Triticum_aestivum|TraesCS2B03G0342700, Triticum_aestivum|TraesCS2A03G0249000
OG0015148	Triticum_urartu|LOC125541603	Triticum_aestivum|TraesCS2D03G0614100, Triticum_aestivum|TraesCS2B03G0742400, Triticum_aestivum|TraesCS2A03G0618200
OG0015149	Triticum_urartu|LOC125529028	Triticum_aestivum|TraesCS2D03G0661800, Triticum_aestivum|TraesCS2B03G0794200, Triticum_aestivum|TraesCS2A03G0715000
OG0015150	Triticum_urartu|LOC125540154	Triticum_aestivum|TraesCS2A03G1222400
OG0015151	Triticum_urartu|LOC125534539	Triticum_aestivum|TraesCS2B03G1538800, Triticum_aestivum|TraesCS2D03G1302100, Triticum_aestivum|TraesCS2A03G1334500
OG0015154	Triticum_urartu|LOC125536450	Triticum_aestivum|TraesCS2B03G0511600, Triticum_aestivum|TraesCS2D03G0402300
OG0015155	Triticum_urartu|LOC125536988, Triticum_urartu|LOC125536153	Triticum_aestivum|TraesCS2A03G0492100, Triticum_aestivum|TraesCS2D03G0514300
OG0015156	Triticum_urartu|LOC125539276	Triticum_aestivum|TraesCS2B03G1054100, Triticum_aestivum|TraesCS2D03G0894900
OG0015157	Triticum_urartu|LOC125536557	Triticum_aestivum|TraesCS2A03G0412800
OG0015158	Triticum_urartu|LOC125539181	Triticum_aestivum|TraesCS2B03G1022500, Triticum_aestivum|TraesCS2D03G0870100, Triticum_aestivum|TraesCS2A03G0931200
OG0015159	Triticum_urartu|LOC125541614	Triticum_aestivum|TraesCS2B03G0738900, Triticum_aestivum|TraesCS2D03G0611600
OG0015160	Triticum_urartu|LOC125540047	Triticum_aestivum|TraesCS2B03G1313500, Triticum_aestivum|TraesCS2D03G1107100, Triticum_aestivum|TraesCS2A03G1156500
OG0015161	Triticum_urartu|LOC125536318	Triticum_aestivum|TraesCS2A03G0354500
OG0015163	Triticum_urartu|LOC125528255	Triticum_aestivum|TraesCS2B03G0988900, Triticum_aestivum|TraesCS2A03G0898200
OG0015166	Triticum_urartu|LOC125535827	Triticum_aestivum|TraesCS2B03G0356600, Triticum_aestivum|TraesCS2D03G0268800, Triticum_aestivum|TraesCS2A03G0257800
OG0015168	Triticum_urartu|LOC125535303	Triticum_aestivum|TraesCS2A03G0117900
OG0015168	Triticum_urartu|LOC125535306	Triticum_aestivum|TraesCS2A03G0116800
OG0015170	Triticum_urartu|LOC125541761	Triticum_aestivum|TraesCS2A03G0774800
OG0015172	Triticum_urartu|LOC125538333	Triticum_aestivum|TraesCS2D03G0703300
OG0015173	Triticum_urartu|LOC125535487, Triticum_urartu|LOC125527818	Triticum_aestivum|TraesCS2A03G0171600, Triticum_aestivum|TraesCS2D03G0168800
OG0015175	Triticum_urartu|LOC125539934	Triticum_aestivum|TraesCS2B03G1315900, Triticum_aestivum|TraesCS2A03G1160500
OG0015176	Triticum_urartu|LOC125539423	Triticum_aestivum|TraesCS2B03G1102600, Triticum_aestivum|TraesCS2D03G0930300, Triticum_aestivum|TraesCS2A03G0993000
OG0015177	Triticum_urartu|LOC125540408	Triticum_aestivum|TraesCS2D03G1273500, Triticum_aestivum|TraesCS2B03G1507800, Triticum_aestivum|TraesCS2A03G1307900
OG0015180	Triticum_urartu|LOC125537614	Triticum_aestivum|TraesCS2A03G1066500, Triticum_aestivum|TraesCS2B03G1193800
OG0015181	Triticum_urartu|LOC125534013	Triticum_aestivum|TraesCS2D03G1002300, Triticum_aestivum|TraesCS2B03G1186000, Triticum_aestivum|TraesCS2A03G1061400
OG0015182	Triticum_urartu|LOC125538763	Triticum_aestivum|TraesCS2D03G0782700
OG0015183	Triticum_urartu|LOC125535671	Triticum_aestivum|TraesCS2D03G0232600
OG0015184	Triticum_urartu|LOC125538264, Triticum_urartu|LOC125538268	Triticum_aestivum|TraesCS2D03G0697400, Triticum_aestivum|TraesCS2A03G0754000
OG0015185	Triticum_urartu|LOC125540323	Triticum_aestivum|TraesCS2D03G1265900, Triticum_aestivum|TraesCS2B03G1494700
OG0015185	Triticum_urartu|LOC125538758, Triticum_urartu|LOC125538759	Triticum_aestivum|TraesCS2A03G1302600
OG0015186	Triticum_urartu|LOC125537666	Triticum_aestivum|TraesCS2A03G0718400
OG0015187	Triticum_urartu|LOC125535674	Triticum_aestivum|TraesCS2A03G0225000
OG0015188	Triticum_urartu|LOC125528201	Triticum_aestivum|TraesCS2B03G1422400, Triticum_aestivum|TraesCS2D03G1196600, Triticum_aestivum|TraesCS2A03G1241200
OG0015189	Triticum_urartu|LOC125536642	Triticum_aestivum|TraesCS2D03G0451000, Triticum_aestivum|TraesCS2B03G0563400, Triticum_aestivum|TraesCS2A03G0437600
OG0015191	Triticum_urartu|LOC125539580	Triticum_aestivum|TraesCS2D03G0975200, Triticum_aestivum|TraesCS2B03G1157600, Triticum_aestivum|TraesCS2A03G1038500
OG0015192	Triticum_urartu|LOC125536415	Triticum_aestivum|TraesCS2B03G0498000, Triticum_aestivum|TraesCS2A03G0373500
OG0015193	Triticum_urartu|LOC125539270	Triticum_aestivum|TraesCS2A03G0950600, Triticum_aestivum|TraesCS2D03G0893600
OG0015194	Triticum_urartu|LOC125536141	Triticum_aestivum|TraesCS2A03G0324900
OG0015194	Triticum_urartu|LOC125536141	Triticum_aestivum|TraesCS2D03G0346600
OG0015195	Triticum_urartu|LOC125530027	Triticum_aestivum|TraesCS2B03G1117300
OG0015196	Triticum_urartu|LOC125533898	Triticum_aestivum|TraesCS2A03G1006500, Triticum_aestivum|TraesCS2D03G0942200
OG0015197	Triticum_urartu|LOC125537819	Triticum_aestivum|TraesCS2A03G0682800
OG0015198	Triticum_urartu|LOC125539868	Triticum_aestivum|TraesCS2A03G1139700, Triticum_aestivum|TraesCS2D03G1089100
OG0015199	Triticum_urartu|LOC125540730	Triticum_aestivum|TraesCS2B03G0121200, Triticum_aestivum|TraesCS2A03G0085200, Triticum_aestivum|TraesCS2D03G0080000
OG0015200	Triticum_urartu|LOC125538350	Triticum_aestivum|TraesCS2A03G0766200
OG0015201	Triticum_urartu|LOC125538733	Triticum_aestivum|TraesCS2A03G0833600
OG0015204	Triticum_urartu|LOC125536910	Triticum_aestivum|TraesCS2A03G0600700
OG0015205	Triticum_urartu|LOC125538297	Triticum_aestivum|TraesCS2A03G0758500
OG0015205	Triticum_urartu|LOC125524787	Triticum_aestivum|TraesCS2A03G0758500
OG0015206	Triticum_urartu|LOC125539887	Triticum_aestivum|TraesCS2A03G1140900
OG0015207	Triticum_urartu|LOC125539193	Triticum_aestivum|TraesCS2A03G0933900
OG0015209	Triticum_urartu|LOC125537398	Triticum_aestivum|TraesCS2D03G0588800
OG0015210	Triticum_urartu|LOC125536149	Triticum_aestivum|TraesCS2B03G0446500, Triticum_aestivum|TraesCS2D03G0347900, Triticum_aestivum|TraesCS2A03G0325900
OG0015210	Triticum_urartu|LOC125536152	Triticum_aestivum|TraesCS2B03G0446500, Triticum_aestivum|TraesCS2D03G0347900, Triticum_aestivum|TraesCS2A03G0325900
OG0015212	Triticum_urartu|LOC125536577	Triticum_aestivum|TraesCS2B03G0550300, Triticum_aestivum|TraesCS2A03G0418900
OG0015213	Triticum_urartu|LOC125540130	Triticum_aestivum|TraesCS2D03G1171700
OG0015214	Triticum_urartu|LOC125536798	Triticum_aestivum|TraesCS2A03G0462600
OG0015215	Triticum_urartu|LOC125535029	Triticum_aestivum|TraesCS2B03G0051000, Triticum_aestivum|TraesCS2D03G0034000
OG0015216	Triticum_urartu|LOC125535481, Triticum_urartu|LOC125535503	Triticum_aestivum|TraesCS3B03G0548900, Triticum_aestivum|TraesCS3B03G0862200, Triticum_aestivum|TraesCS2A03G1371400
OG0015218	Triticum_urartu|LOC125536848	Triticum_aestivum|TraesCS2A03G0546100
OG0015219	Triticum_urartu|LOC125540153	Triticum_aestivum|TraesCS2A03G1222500
OG0015221	Triticum_urartu|LOC125536759	Triticum_aestivum|TraesCS2A03G0457400
OG0015223	Triticum_urartu|LOC125536681	Triticum_aestivum|TraesCS2D03G0455400, Triticum_aestivum|TraesCS2B03G0570300, Triticum_aestivum|TraesCS2A03G0447600
OG0015224	Triticum_urartu|LOC125538825	Triticum_aestivum|TraesCS2D03G0796300
OG0015225	Triticum_urartu|LOC125541562	Triticum_aestivum|TraesCS2D03G0593700, Triticum_aestivum|TraesCS2A03G0656800
OG0015226	Triticum_urartu|LOC125541155	Triticum_aestivum|TraesCS2A03G0304100
OG0015227	Triticum_urartu|LOC125529696	Triticum_aestivum|TraesCS2A03G1015800
OG0015228	Triticum_urartu|LOC125530571	Triticum_aestivum|TraesCS2A03G0816200
