Orthogroup	Triticum_urartu	Hordeum_vulgare
OG0015086	Triticum_urartu|LOC125537450	Hordeum_vulgare|LOC123430094
OG0015087	Triticum_urartu|LOC125537089	Hordeum_vulgare|LOC123430257
OG0015089	Triticum_urartu|LOC125537379	Hordeum_vulgare|LOC123426194
OG0015090	Triticum_urartu|LOC125538341	Hordeum_vulgare|LOC123426772
OG0015091	Triticum_urartu|LOC125535866	Hordeum_vulgare|LOC123424896
OG0015092	Triticum_urartu|LOC125537037	Hordeum_vulgare|LOC123426186
OG0015093	Triticum_urartu|LOC125534933	Hordeum_vulgare|LOC123431441
OG0015094	Triticum_urartu|LOC125540254	Hordeum_vulgare|LOC123428400
OG0015095	Triticum_urartu|LOC125541237	Hordeum_vulgare|LOC123429689
OG0015096	Triticum_urartu|LOC125539341	Hordeum_vulgare|LOC123427500
OG0015097	Triticum_urartu|LOC125537862	Hordeum_vulgare|LOC123426435
OG0015098	Triticum_urartu|LOC125538892	Hordeum_vulgare|LOC123427170
OG0015099	Triticum_urartu|LOC125536252	Hordeum_vulgare|LOC123425416
OG0015102	Triticum_urartu|LOC125539982	Hordeum_vulgare|LOC123428084
OG0015104	Triticum_urartu|LOC125538665	Hordeum_vulgare|LOC123426898
OG0015105	Triticum_urartu|LOC125536933	Hordeum_vulgare|LOC123426228
OG0015106	Triticum_urartu|LOC125539786	Hordeum_vulgare|LOC123427911
OG0015108	Triticum_urartu|LOC125538227	Hordeum_vulgare|LOC123426704
OG0015109	Triticum_urartu|LOC125539415	Hordeum_vulgare|LOC123427557
OG0015110	Triticum_urartu|LOC125536304	Hordeum_vulgare|LOC123425312
OG0015111	Triticum_urartu|LOC125536026	Hordeum_vulgare|LOC123425062
OG0015112	Triticum_urartu|LOC125538862	Hordeum_vulgare|LOC123430477
OG0015113	Triticum_urartu|LOC125536860	Hordeum_vulgare|LOC123425887
OG0015114	Triticum_urartu|LOC125538708	Hordeum_vulgare|LOC123426996
OG0015116	Triticum_urartu|LOC125538024, Triticum_urartu|LOC125529941	Hordeum_vulgare|LOC123426649
OG0015117	Triticum_urartu|LOC125541710	Hordeum_vulgare|LOC123430184
OG0015118	Triticum_urartu|LOC125538037	Hordeum_vulgare|LOC123426664
OG0015119	Triticum_urartu|LOC125541089	Hordeum_vulgare|LOC123429551
OG0015121	Triticum_urartu|LOC125534373	Hordeum_vulgare|LOC123428215
OG0015123	Triticum_urartu|LOC125535386	Hordeum_vulgare|LOC123424504
OG0015125	Triticum_urartu|LOC125517608	Hordeum_vulgare|LOC123425243
OG0015126	Triticum_urartu|LOC125539186	Hordeum_vulgare|LOC123430522
OG0015127	Triticum_urartu|LOC125537265, Triticum_urartu|LOC125530306	Hordeum_vulgare|LOC123428594
OG0015128	Triticum_urartu|LOC125540978	Hordeum_vulgare|LOC123429445
OG0015129	Triticum_urartu|LOC125536055	Hordeum_vulgare|LOC123425100
OG0015132	Triticum_urartu|LOC125539493	Hordeum_vulgare|LOC123427624
OG0015133	Triticum_urartu|LOC125527747	Hordeum_vulgare|LOC123425574
OG0015134	Triticum_urartu|LOC125535995	Hordeum_vulgare|LOC123425028
OG0015136	Triticum_urartu|LOC125538413	Hordeum_vulgare|LOC123426837
OG0015137	Triticum_urartu|LOC125536255	Hordeum_vulgare|LOC123425395
OG0015139	Triticum_urartu|LOC125540309	Hordeum_vulgare|LOC123428337
OG0015142	Triticum_urartu|LOC125535477	Hordeum_vulgare|LOC123424594
OG0015144	Triticum_urartu|LOC125535872	Hordeum_vulgare|LOC123424901
OG0015145	Triticum_urartu|LOC125540128	Hordeum_vulgare|LOC123428208
OG0015146	Triticum_urartu|LOC125528755	Hordeum_vulgare|LOC123424611
OG0015147	Triticum_urartu|LOC125535776	Hordeum_vulgare|LOC123424816
OG0015148	Triticum_urartu|LOC125541603	Hordeum_vulgare|LOC123430139
OG0015149	Triticum_urartu|LOC125529028	Hordeum_vulgare|LOC123426570
OG0015150	Triticum_urartu|LOC125540154	Hordeum_vulgare|LOC123428229
OG0015151	Triticum_urartu|LOC125534539	Hordeum_vulgare|LOC123428514
OG0015154	Triticum_urartu|LOC125536450	Hordeum_vulgare|LOC123425479
OG0015155	Triticum_urartu|LOC125536988, Triticum_urartu|LOC125536153	Hordeum_vulgare|LOC123426031
OG0015156	Triticum_urartu|LOC125539276	Hordeum_vulgare|LOC123430620
OG0015157	Triticum_urartu|LOC125536557	Hordeum_vulgare|LOC123425634
OG0015158	Triticum_urartu|LOC125539181	Hordeum_vulgare|LOC123427230
OG0015159	Triticum_urartu|LOC125541614	Hordeum_vulgare|LOC123430131
OG0015160	Triticum_urartu|LOC125540047	Hordeum_vulgare|LOC123428034
OG0015161	Triticum_urartu|LOC125536318	Hordeum_vulgare|LOC123425330
OG0015163	Triticum_urartu|LOC125528255	Hordeum_vulgare|LOC123427346
OG0015166	Triticum_urartu|LOC125535827	Hordeum_vulgare|LOC123424849
OG0015168	Triticum_urartu|LOC125535303, Triticum_urartu|LOC125535306	Hordeum_vulgare|LOC123424548
OG0015170	Triticum_urartu|LOC125541761	Hordeum_vulgare|LOC123430320
OG0015172	Triticum_urartu|LOC125538333	Hordeum_vulgare|LOC123426767
OG0015175	Triticum_urartu|LOC125539934	Hordeum_vulgare|LOC123428040
OG0015176	Triticum_urartu|LOC125539423	Hordeum_vulgare|LOC123427567
OG0015177	Triticum_urartu|LOC125540408	Hordeum_vulgare|LOC123428465
OG0015180	Triticum_urartu|LOC125537614	Hordeum_vulgare|LOC123427873
OG0015181	Triticum_urartu|LOC125534013	Hordeum_vulgare|LOC123430855
OG0015182	Triticum_urartu|LOC125538763	Hordeum_vulgare|LOC123427046
OG0015183	Triticum_urartu|LOC125535671	Hordeum_vulgare|LOC123424737
OG0015184	Triticum_urartu|LOC125538264, Triticum_urartu|LOC125538268	Hordeum_vulgare|LOC123426736
OG0015187	Triticum_urartu|LOC125535674	Hordeum_vulgare|LOC123424736
OG0015188	Triticum_urartu|LOC125528201	Hordeum_vulgare|LOC123428270
OG0015189	Triticum_urartu|LOC125536642	Hordeum_vulgare|LOC123425724
OG0015191	Triticum_urartu|LOC125539580	Hordeum_vulgare|LOC123427711
OG0015192	Triticum_urartu|LOC125536415	Hordeum_vulgare|LOC123429741
OG0015193	Triticum_urartu|LOC125539270	Hordeum_vulgare|LOC123430617
OG0015194	Triticum_urartu|LOC125536141	Hordeum_vulgare|LOC123425203
OG0015195	Triticum_urartu|LOC125530027	Hordeum_vulgare|LOC123427600
OG0015196	Triticum_urartu|LOC125533898	Hordeum_vulgare|LOC123402896, Hordeum_vulgare|LOC123421076
OG0015197	Triticum_urartu|LOC125537819	Hordeum_vulgare|LOC123426686
OG0015198	Triticum_urartu|LOC125539868	Hordeum_vulgare|LOC123427988
OG0015199	Triticum_urartu|LOC125540730	Hordeum_vulgare|LOC123429169
OG0015200	Triticum_urartu|LOC125538350	Hordeum_vulgare|LOC123426776
OG0015201	Triticum_urartu|LOC125538733	Hordeum_vulgare|LOC123427027
OG0015204	Triticum_urartu|LOC125536910	Hordeum_vulgare|LOC123426232
OG0015205	Triticum_urartu|LOC125538297, Triticum_urartu|LOC125524787	Hordeum_vulgare|LOC123426752
OG0015207	Triticum_urartu|LOC125539193	Hordeum_vulgare|LOC123430581
OG0015209	Triticum_urartu|LOC125537398	Hordeum_vulgare|LOC123426292
OG0015210	Triticum_urartu|LOC125536149	Hordeum_vulgare|LOC123429661
OG0015210	Triticum_urartu|LOC125536152	Hordeum_vulgare|LOC123429661
OG0015212	Triticum_urartu|LOC125536577	Hordeum_vulgare|LOC123429836
OG0015213	Triticum_urartu|LOC125540130	Hordeum_vulgare|LOC123428210
OG0015214	Triticum_urartu|LOC125536798	Hordeum_vulgare|LOC123425816
OG0015215	Triticum_urartu|LOC125535029	Hordeum_vulgare|LOC123431519
OG0015216	Triticum_urartu|LOC125535481, Triticum_urartu|LOC125535503	Hordeum_vulgare|LOC123430338
OG0015218	Triticum_urartu|LOC125536848	Hordeum_vulgare|LOC123426061
OG0015219	Triticum_urartu|LOC125540153	Hordeum_vulgare|LOC123428228
OG0015221	Triticum_urartu|LOC125536759	Hordeum_vulgare|LOC123425782
OG0015223	Triticum_urartu|LOC125536681	Hordeum_vulgare|LOC123429884
OG0015224	Triticum_urartu|LOC125538825	Hordeum_vulgare|LOC123427098
OG0015225	Triticum_urartu|LOC125541562	Hordeum_vulgare|LOC123430089
OG0015226	Triticum_urartu|LOC125541155	Hordeum_vulgare|LOC123429615
OG0015227	Triticum_urartu|LOC125529696	Hordeum_vulgare|LOC123427640
OG0015228	Triticum_urartu|LOC125530571	Hordeum_vulgare|LOC123426967
OG0015229	Triticum_urartu|LOC125535087	Hordeum_vulgare|LOC123424863
OG0015230	Triticum_urartu|LOC125536745	Hordeum_vulgare|LOC123425795
OG0015231	Triticum_urartu|LOC125530772	Hordeum_vulgare|LOC123430538
OG0015232	Triticum_urartu|LOC125539414	Hordeum_vulgare|LOC123427555
OG0015233	Triticum_urartu|LOC125535531	Hordeum_vulgare|LOC123429399
OG0015234	Triticum_urartu|LOC125538233	Hordeum_vulgare|LOC123426721
OG0015235	Triticum_urartu|LOC125529269	Hordeum_vulgare|LOC123424609
OG0015236	Triticum_urartu|LOC125540040	Hordeum_vulgare|LOC123428136
OG0015237	Triticum_urartu|LOC125535178	Hordeum_vulgare|LOC123424394
OG0015238	Triticum_urartu|LOC125537437	Hordeum_vulgare|LOC123426267
OG0015239	Triticum_urartu|LOC125547248	Hordeum_vulgare|LOC123440968
OG0015240	Triticum_urartu|LOC125544721	Hordeum_vulgare|LOC123444316
OG0015241	Triticum_urartu|LOC125544034	Hordeum_vulgare|LOC123443786
OG0015243	Triticum_urartu|LOC125543174	Hordeum_vulgare|LOC123443089
OG0015245	Triticum_urartu|LOC125545659	Hordeum_vulgare|LOC123445154
OG0015246	Triticum_urartu|LOC125544571	Hordeum_vulgare|LOC123440091
OG0015247	Triticum_urartu|LOC125542474	Hordeum_vulgare|LOC123442588
OG0015248	Triticum_urartu|LOC125544342	Hordeum_vulgare|LOC123444287
OG0015251	Triticum_urartu|LOC125543023, Triticum_urartu|LOC125543034	Hordeum_vulgare|LOC123442991
OG0015252	Triticum_urartu|LOC125545334	Hordeum_vulgare|LOC123444851
OG0015253	Triticum_urartu|LOC125544210	Hordeum_vulgare|LOC123443936, Hordeum_vulgare|LOC123443938
OG0015255	Triticum_urartu|LOC125545112	Hordeum_vulgare|LOC123444699
OG0015256	Triticum_urartu|LOC125527769	Hordeum_vulgare|LOC123444720
OG0015257	Triticum_urartu|LOC125545016	Hordeum_vulgare|LOC123444595
OG0015258	Triticum_urartu|LOC125544137	Hordeum_vulgare|LOC123443896
OG0015259	Triticum_urartu|LOC125542213, Triticum_urartu|LOC125547463	Hordeum_vulgare|LOC123439106
OG0015263	Triticum_urartu|LOC125542987, Triticum_urartu|LOC125544617	Hordeum_vulgare|LOC123441475
OG0015264	Triticum_urartu|LOC125528264	Hordeum_vulgare|LOC123440395
OG0015265	Triticum_urartu|LOC125545760	Hordeum_vulgare|LOC123445245
OG0015266	Triticum_urartu|LOC125542961	Hordeum_vulgare|LOC123442944
OG0015267	Triticum_urartu|LOC125544987	Hordeum_vulgare|LOC123440336
OG0015268	Triticum_urartu|LOC125528196	Hordeum_vulgare|LOC123444466
OG0015269	Triticum_urartu|LOC125548517	Hordeum_vulgare|LOC123440142
OG0015270	Triticum_urartu|LOC125544713	Hordeum_vulgare|LOC123444331
OG0015271	Triticum_urartu|LOC125548714	Hordeum_vulgare|LOC123440352
OG0015272	Triticum_urartu|LOC125545005	Hordeum_vulgare|LOC123440341
OG0015274	Triticum_urartu|LOC125544758	Hordeum_vulgare|LOC123444293
OG0015275	Triticum_urartu|LOC125544386	Hordeum_vulgare|LOC123444267
OG0015276	Triticum_urartu|LOC125531054	Hordeum_vulgare|LOC123445539
OG0015277	Triticum_urartu|LOC125518539	Hordeum_vulgare|LOC123440473
OG0015279	Triticum_urartu|LOC125543721	Hordeum_vulgare|LOC123443509
OG0015281	Triticum_urartu|LOC125546040	Hordeum_vulgare|LOC123445471
OG0015284	Triticum_urartu|LOC125548976	Hordeum_vulgare|LOC123440657
OG0015285	Triticum_urartu|LOC125547910, Triticum_urartu|LOC125525523	Hordeum_vulgare|LOC123439406
OG0015286	Triticum_urartu|LOC125547711	Hordeum_vulgare|LOC123439189
OG0015287	Triticum_urartu|LOC125544054	Hordeum_vulgare|LOC123443779
OG0015288	Triticum_urartu|LOC125545831	Hordeum_vulgare|LOC123445316
OG0015289	Triticum_urartu|LOC125544397	Hordeum_vulgare|LOC123444254
OG0015290	Triticum_urartu|LOC125546169	Hordeum_vulgare|LOC123445573
OG0015292	Triticum_urartu|LOC125542536	Hordeum_vulgare|LOC123439190
OG0015293	Triticum_urartu|LOC125548506	Hordeum_vulgare|LOC123440157
OG0015294	Triticum_urartu|LOC125547977	Hordeum_vulgare|LOC123439475
OG0015295	Triticum_urartu|LOC125545287	Hordeum_vulgare|LOC123444894
OG0015296	Triticum_urartu|LOC125544732, Triticum_urartu|LOC125544736	Hordeum_vulgare|LOC123444308
OG0015298	Triticum_urartu|LOC125543246	Hordeum_vulgare|LOC123443135
OG0015299	Triticum_urartu|LOC125543838	Hordeum_vulgare|LOC123443540
OG0015300	Triticum_urartu|LOC125548150	Hordeum_vulgare|LOC123443137
OG0015301	Triticum_urartu|LOC125545727, Triticum_urartu|LOC125545724	Hordeum_vulgare|LOC123445209
OG0015302	Triticum_urartu|LOC125544369	Hordeum_vulgare|LOC123444051
OG0015303	Triticum_urartu|LOC125542734	Hordeum_vulgare|LOC123442739
OG0015304	Triticum_urartu|LOC125544790	Hordeum_vulgare|LOC123444453
OG0015305	Triticum_urartu|LOC125543746	Hordeum_vulgare|LOC123443499
OG0015307	Triticum_urartu|LOC125543860	Hordeum_vulgare|LOC123443751
OG0015308	Triticum_urartu|LOC125545371	Hordeum_vulgare|LOC123444805
OG0015309	Triticum_urartu|LOC125546391	Hordeum_vulgare|LOC123445731
OG0015312	Triticum_urartu|LOC125549250	Hordeum_vulgare|LOC123440897
OG0015313	Triticum_urartu|LOC125542229	Hordeum_vulgare|LOC123439087
OG0015315	Triticum_urartu|LOC125546047	Hordeum_vulgare|LOC123445490
OG0015316	Triticum_urartu|LOC125544305	Hordeum_vulgare|LOC123444025
OG0015317	Triticum_urartu|LOC125544491, Triticum_urartu|LOC125544499	Hordeum_vulgare|LOC123444164
OG0015318	Triticum_urartu|LOC125545006	Hordeum_vulgare|LOC123444586
OG0015319	Triticum_urartu|LOC125543581	Hordeum_vulgare|LOC123443445
OG0015321	Triticum_urartu|LOC125542417	Hordeum_vulgare|LOC123442558
OG0015325	Triticum_urartu|LOC125549015	Hordeum_vulgare|LOC123440691
OG0015326	Triticum_urartu|LOC125546106	Hordeum_vulgare|LOC123442181
OG0015327	Triticum_urartu|LOC125543609	Hordeum_vulgare|LOC123443379
OG0015328	Triticum_urartu|LOC125546070	Hordeum_vulgare|LOC123445542
OG0015329	Triticum_urartu|LOC125542226	Hordeum_vulgare|LOC123442343
OG0015330	Triticum_urartu|LOC125544082	Hordeum_vulgare|LOC123443820
OG0015331	Triticum_urartu|LOC125544138	Hordeum_vulgare|LOC123443897
OG0015333	Triticum_urartu|LOC125546427	Hordeum_vulgare|LOC123445756
OG0015334	Triticum_urartu|LOC125544453	Hordeum_vulgare|LOC123440145
OG0015337	Triticum_urartu|LOC125542773	Hordeum_vulgare|LOC123439421
OG0015338	Triticum_urartu|LOC125544461	Hordeum_vulgare|LOC123440133
OG0015340	Triticum_urartu|LOC125544401	Hordeum_vulgare|LOC123444257
OG0015341	Triticum_urartu|LOC125542776	Hordeum_vulgare|LOC123442801
OG0015342	Triticum_urartu|LOC125548858	Hordeum_vulgare|LOC123440517
OG0015343	Triticum_urartu|LOC125549516	Hordeum_vulgare|LOC123441120
OG0015344	Triticum_urartu|LOC125542318	Hordeum_vulgare|LOC123415190
OG0015345	Triticum_urartu|LOC125549003	Hordeum_vulgare|LOC123440685
OG0015346	Triticum_urartu|LOC125548234	Hordeum_vulgare|LOC123441584
OG0015347	Triticum_urartu|LOC125545046	Hordeum_vulgare|LOC123444619
OG0015348	Triticum_urartu|LOC125546069	Hordeum_vulgare|LOC123445541
OG0015349	Triticum_urartu|LOC125529125	Hordeum_vulgare|LOC123425106
OG0015350	Triticum_urartu|LOC125545227	Hordeum_vulgare|LOC123444955
OG0015352	Triticum_urartu|LOC125529161	Hordeum_vulgare|LOC123444533
OG0015353	Triticum_urartu|LOC125547605	Hordeum_vulgare|LOC123441304
OG0015354	Triticum_urartu|LOC125543119	Hordeum_vulgare|LOC123439578
OG0015355	Triticum_urartu|LOC125545693	Hordeum_vulgare|LOC123445179
OG0015357	Triticum_urartu|LOC125548471	Hordeum_vulgare|LOC123440046
OG0015358	Triticum_urartu|LOC125544652, Triticum_urartu|LOC125544654	Hordeum_vulgare|LOC123444367
OG0015359	Triticum_urartu|LOC125548987	Hordeum_vulgare|LOC123440675
OG0015360	Triticum_urartu|LOC125546987	Hordeum_vulgare|LOC123441969
OG0015362	Triticum_urartu|LOC125546896, Triticum_urartu|LOC125546897	Hordeum_vulgare|LOC123440101
OG0015363	Triticum_urartu|LOC125545472	Hordeum_vulgare|LOC123445018
OG0015364	Triticum_urartu|LOC125545610, Triticum_urartu|LOC125545612	Hordeum_vulgare|LOC123445138
OG0015368	Triticum_urartu|LOC125542771	Hordeum_vulgare|LOC123442797
OG0015369	Triticum_urartu|LOC125544170	Hordeum_vulgare|LOC123443867
OG0015370	Triticum_urartu|LOC125546424	Hordeum_vulgare|LOC123445767
OG0015371	Triticum_urartu|LOC125542504	Hordeum_vulgare|LOC123442613
OG0015372	Triticum_urartu|LOC125542494	Hordeum_vulgare|LOC123442606
OG0015374	Triticum_urartu|LOC125548796	Hordeum_vulgare|LOC123444943
OG0015375	Triticum_urartu|LOC125528395	Hordeum_vulgare|LOC123445737
OG0015378	Triticum_urartu|LOC125544942	Hordeum_vulgare|LOC123444555
OG0015379	Triticum_urartu|LOC125544857	Hordeum_vulgare|LOC123444478
OG0015380	Triticum_urartu|LOC125540419	Hordeum_vulgare|LOC123429794
OG0015382	Triticum_urartu|LOC125531947	Hordeum_vulgare|LOC123440494
OG0015383	Triticum_urartu|LOC125545061	Hordeum_vulgare|LOC123444630
OG0015384	Triticum_urartu|LOC125548009	Hordeum_vulgare|LOC123439496
OG0015385	Triticum_urartu|LOC125543210, Triticum_urartu|LOC125543214	Hordeum_vulgare|LOC123443151
OG0015388	Triticum_urartu|LOC125545171	Hordeum_vulgare|LOC123445004
OG0015391	Triticum_urartu|LOC125549229, Triticum_urartu|LOC125549228, Triticum_urartu|LOC125549231, Triticum_urartu|LOC125527317	Hordeum_vulgare|LOC123440878
OG0015392	Triticum_urartu|LOC125545442	Hordeum_vulgare|LOC123444740
OG0015393	Triticum_urartu|LOC125543417	Hordeum_vulgare|LOC123439700
OG0015394	Triticum_urartu|LOC125545420	Hordeum_vulgare|LOC123440451
OG0015395	Triticum_urartu|LOC125543565	Hordeum_vulgare|LOC123443394
OG0015396	Triticum_urartu|LOC125547900	Hordeum_vulgare|LOC123439399
OG0015397	Triticum_urartu|LOC125545660	Hordeum_vulgare|LOC123445153
OG0015398	Triticum_urartu|LOC125548871	Hordeum_vulgare|LOC123440489
OG0015399	Triticum_urartu|LOC125545314	Hordeum_vulgare|LOC123440522
OG0015400	Triticum_urartu|LOC125543954	Hordeum_vulgare|LOC123443615
OG0015401	Triticum_urartu|LOC125546379	Hordeum_vulgare|LOC123445723
OG0015402	Triticum_urartu|LOC125545488	Hordeum_vulgare|LOC123445035
OG0015404	Triticum_urartu|LOC125544242	Hordeum_vulgare|LOC123440037
OG0015405	Triticum_urartu|LOC125530986	Hordeum_vulgare|LOC123443125
OG0015406	Triticum_urartu|LOC125546375	Hordeum_vulgare|LOC123445719
OG0015411	Triticum_urartu|LOC125544705	Hordeum_vulgare|LOC123444326
OG0015413	Triticum_urartu|LOC125544135	Hordeum_vulgare|LOC123443834
OG0015415	Triticum_urartu|LOC125545174	Hordeum_vulgare|LOC123440586
OG0015416	Triticum_urartu|LOC125549113	Hordeum_vulgare|LOC123440796
OG0015417	Triticum_urartu|LOC125548262	Hordeum_vulgare|LOC123439732
OG0015418	Triticum_urartu|LOC125548732	Hordeum_vulgare|LOC123440383
OG0015419	Triticum_urartu|LOC125544579	Hordeum_vulgare|LOC123444086
OG0015420	Triticum_urartu|LOC125545836	Hordeum_vulgare|LOC123445319
OG0015421	Triticum_urartu|LOC125546210	Hordeum_vulgare|LOC123445611
OG0015422	Triticum_urartu|LOC125543640	Hordeum_vulgare|LOC123443471
OG0015423	Triticum_urartu|LOC125543761	Hordeum_vulgare|LOC123443719
OG0015424	Triticum_urartu|LOC125544597	Hordeum_vulgare|LOC123444077
OG0015426	Triticum_urartu|LOC125543383	Hordeum_vulgare|LOC123443267
OG0015427	Triticum_urartu|LOC125543431	Hordeum_vulgare|LOC123443262
OG0015429	Triticum_urartu|LOC125544991	Hordeum_vulgare|LOC123444561
OG0015430	Triticum_urartu|LOC125545563	Hordeum_vulgare|LOC123445094
OG0015431	Triticum_urartu|LOC125549104	Hordeum_vulgare|LOC123440790
OG0015432	Triticum_urartu|LOC125542331	Hordeum_vulgare|LOC123442419
OG0015433	Triticum_urartu|LOC125546021	Hordeum_vulgare|LOC123440916
OG0015434	Triticum_urartu|LOC125543548	Hordeum_vulgare|LOC123443398
OG0015435	Triticum_urartu|LOC125543312	Hordeum_vulgare|LOC123443213
OG0015436	Triticum_urartu|LOC125542354	Hordeum_vulgare|LOC123442531
OG0015437	Triticum_urartu|LOC125545718	Hordeum_vulgare|LOC123445206
OG0015438	Triticum_urartu|LOC125543037	Hordeum_vulgare|LOC123442994
OG0015439	Triticum_urartu|LOC125545858	Hordeum_vulgare|LOC123445336
OG0015440	Triticum_urartu|LOC125546738	Hordeum_vulgare|LOC123443224
OG0015441	Triticum_urartu|LOC125548743	Hordeum_vulgare|LOC123441965
OG0015442	Triticum_urartu|LOC125545482	Hordeum_vulgare|LOC123445027
OG0015444	Triticum_urartu|LOC125544548	Hordeum_vulgare|LOC123444112
OG0015446	Triticum_urartu|LOC125545282	Hordeum_vulgare|LOC123444913
OG0015449	Triticum_urartu|LOC125542759, Triticum_urartu|LOC125542781	Hordeum_vulgare|LOC123442780
OG0015450	Triticum_urartu|LOC125544191	Hordeum_vulgare|LOC123443842
OG0015451	Triticum_urartu|LOC125543877	Hordeum_vulgare|LOC123443592
OG0015452	Triticum_urartu|LOC125543367	Hordeum_vulgare|LOC123443253
OG0015453	Triticum_urartu|LOC125543582	Hordeum_vulgare|LOC123443446
OG0015454	Triticum_urartu|LOC125544046	Hordeum_vulgare|LOC123443773
OG0015456	Triticum_urartu|LOC125531305	Hordeum_vulgare|LOC123445710
OG0015457	Triticum_urartu|LOC125545648	Hordeum_vulgare|LOC123445128
OG0015459	Triticum_urartu|LOC125544674	Hordeum_vulgare|LOC123440219
OG0015460	Triticum_urartu|LOC125545489	Hordeum_vulgare|LOC123445037
OG0015461	Triticum_urartu|LOC125544092	Hordeum_vulgare|LOC123444653
OG0015462	Triticum_urartu|LOC125542890	Hordeum_vulgare|LOC123442882
OG0015463	Triticum_urartu|LOC125544115	Hordeum_vulgare|LOC123443849
OG0015464	Triticum_urartu|LOC125531005	Hordeum_vulgare|LOC123442363
OG0015467	Triticum_urartu|LOC125543204	Hordeum_vulgare|LOC123443049
OG0015468	Triticum_urartu|LOC125549348	Hordeum_vulgare|LOC123440988
OG0015471	Triticum_urartu|LOC125545996	Hordeum_vulgare|LOC123445436
OG0015472	Triticum_urartu|LOC125542537	Hordeum_vulgare|LOC123442441
OG0015473	Triticum_urartu|LOC125529458	Hordeum_vulgare|LOC123442549
OG0015474	Triticum_urartu|LOC125548582	Hordeum_vulgare|LOC123440206
OG0015475	Triticum_urartu|LOC125545285	Hordeum_vulgare|LOC123444891
OG0015477	Triticum_urartu|LOC125548389	Hordeum_vulgare|LOC123439923
OG0015478	Triticum_urartu|LOC125545344	Hordeum_vulgare|LOC123444841
OG0015480	Triticum_urartu|LOC125545193	Hordeum_vulgare|LOC123444990
OG0015481	Triticum_urartu|LOC125543952	Hordeum_vulgare|LOC123443599
OG0015483	Triticum_urartu|LOC125542718	Hordeum_vulgare|LOC123439401
OG0015484	Triticum_urartu|LOC125544554	Hordeum_vulgare|LOC123444107
OG0015485	Triticum_urartu|LOC125548730	Hordeum_vulgare|LOC123440376, Hordeum_vulgare|LOC123440377
OG0015486	Triticum_urartu|LOC125544806	Hordeum_vulgare|LOC123444421
OG0015487	Triticum_urartu|LOC125543111	Hordeum_vulgare|LOC123443124
OG0015488	Triticum_urartu|LOC125543253	Hordeum_vulgare|LOC123439622
OG0015489	Triticum_urartu|LOC125543491	Hordeum_vulgare|LOC123443310
OG0015491	Triticum_urartu|LOC125542486	Hordeum_vulgare|LOC123442600
OG0015494	Triticum_urartu|LOC125544886	Hordeum_vulgare|LOC123444507
OG0015496	Triticum_urartu|LOC125544934, Triticum_urartu|LOC125544932	Hordeum_vulgare|LOC123439576
OG0015497	Triticum_urartu|LOC125545209	Hordeum_vulgare|LOC123444976
OG0015499	Triticum_urartu|LOC125529393	Hordeum_vulgare|LOC123440139
OG0015500	Triticum_urartu|LOC125548143	Hordeum_vulgare|LOC123439627
OG0015501	Triticum_urartu|LOC125542540	Hordeum_vulgare|LOC123442575
OG0015502	Triticum_urartu|LOC125530540	Hordeum_vulgare|LOC123443748
OG0015503	Triticum_urartu|LOC125545161, Triticum_urartu|LOC125528991	Hordeum_vulgare|LOC123444724
OG0015504	Triticum_urartu|LOC125544112	Hordeum_vulgare|LOC123443847
OG0015506	Triticum_urartu|LOC125530815	Hordeum_vulgare|LOC123440809
OG0015508	Triticum_urartu|LOC125544680	Hordeum_vulgare|LOC123440211
OG0015509	Triticum_urartu|LOC125542757	Hordeum_vulgare|LOC123442778
OG0015510	Triticum_urartu|LOC125549412	Hordeum_vulgare|LOC123441055
OG0015512	Triticum_urartu|LOC125545124	Hordeum_vulgare|LOC123444684
OG0015515	Triticum_urartu|LOC125545692	Hordeum_vulgare|LOC123445180
OG0015516	Triticum_urartu|LOC125544691	Hordeum_vulgare|LOC123444342
OG0015517	Triticum_urartu|LOC125528773	Hordeum_vulgare|LOC123440319
OG0015518	Triticum_urartu|LOC125541460, Triticum_urartu|LOC125548271	Hordeum_vulgare|LOC123439752
OG0015519	Triticum_urartu|LOC125546276	Hordeum_vulgare|LOC123445638
OG0015521	Triticum_urartu|LOC125543162	Hordeum_vulgare|LOC123444574
OG0015523	Triticum_urartu|LOC125548665	Hordeum_vulgare|LOC123440302
OG0015524	Triticum_urartu|LOC125546130	Hordeum_vulgare|LOC123441001
OG0015525	Triticum_urartu|LOC125546238	Hordeum_vulgare|LOC123445629
OG0015526	Triticum_urartu|LOC125531172	Hordeum_vulgare|LOC123445521
OG0015527	Triticum_urartu|LOC125544071	Hordeum_vulgare|LOC123443927
OG0015528	Triticum_urartu|LOC125547591	Hordeum_vulgare|LOC123442528
OG0015531	Triticum_urartu|LOC125543995	Hordeum_vulgare|LOC123443757
OG0015532	Triticum_urartu|LOC125548515	Hordeum_vulgare|LOC123440144
OG0015533	Triticum_urartu|LOC125543116	Hordeum_vulgare|LOC123443062
OG0015536	Triticum_urartu|LOC125544120	Hordeum_vulgare|LOC123443883
OG0015537	Triticum_urartu|LOC125548646, Triticum_urartu|LOC125548664	Hordeum_vulgare|LOC123440288
OG0015538	Triticum_urartu|LOC125548093	Hordeum_vulgare|LOC123443107
OG0015539	Triticum_urartu|LOC125544709	Hordeum_vulgare|LOC123444330
