Orthogroup	Hordeum_vulgare	Triticum_aestivum
OG0014669	Hordeum_vulgare|LOC123427643	Triticum_aestivum|TraesCS2A03G1015700, Triticum_aestivum|TraesCS2D03G0956000, Triticum_aestivum|TraesCS2B03G1134500
OG0014670	Hordeum_vulgare|LOC123429822	Triticum_aestivum|TraesCS2B03G0538300, Triticum_aestivum|TraesCS2D03G0426100, Triticum_aestivum|TraesCS2A03G0382800
OG0014671	Hordeum_vulgare|LOC123430395	Triticum_aestivum|TraesCS2A03G0816300, Triticum_aestivum|TraesCS2D03G0756900
OG0014674	Hordeum_vulgare|LOC123431268	Triticum_aestivum|TraesCS2D03G1269400, Triticum_aestivum|TraesCS2B03G1504000
OG0014675	Hordeum_vulgare|LOC123424862	Triticum_aestivum|TraesCS2B03G0357700, Triticum_aestivum|TraesCS2D03G0269300, Triticum_aestivum|TraesCS2A03G0258500
OG0014676	Hordeum_vulgare|LOC123425331	Triticum_aestivum|TraesCS2B03G0473800, Triticum_aestivum|TraesCS2D03G0370300, Triticum_aestivum|TraesCS2A03G0354400
OG0014677	Hordeum_vulgare|LOC123430225	Triticum_aestivum|TraesCS2D03G0663200
OG0014678	Hordeum_vulgare|LOC123425216	Triticum_aestivum|TraesCS2B03G0447800, Triticum_aestivum|TraesCS2A03G0327700, Triticum_aestivum|TraesCS2D03G0349900
OG0014680	Hordeum_vulgare|LOC123431288	Triticum_aestivum|TraesCS2B03G1525800, Triticum_aestivum|TraesCS2A03G1323500, Triticum_aestivum|TraesCS2D03G1290000
OG0014681	Hordeum_vulgare|LOC123426900	Triticum_aestivum|TraesCS2B03G0887900, Triticum_aestivum|TraesCS2D03G0741900
OG0014682	Hordeum_vulgare|LOC123427164	Triticum_aestivum|TraesCS2B03G0967000, Triticum_aestivum|TraesCS2A03G0872800, Triticum_aestivum|TraesCS2D03G0815700
OG0014683	Hordeum_vulgare|LOC123425989	Triticum_aestivum|TraesCS2B03G0617700
OG0014684	Hordeum_vulgare|LOC123412683	Triticum_aestivum|TraesCS2D03G0527300, Triticum_aestivum|TraesCS2A03G0493500
OG0014685	Hordeum_vulgare|LOC123427519	Triticum_aestivum|TraesCS2B03G1082500, Triticum_aestivum|TraesCS2D03G0916800
OG0014686	Hordeum_vulgare|LOC123425351	Triticum_aestivum|TraesCS2A03G0357500, Triticum_aestivum|TraesCS2B03G0476900
OG0014687	Hordeum_vulgare|LOC123425132	Triticum_aestivum|TraesCS2A03G0165500, Triticum_aestivum|TraesCS2D03G0163500, Triticum_aestivum|TraesCS2B03G0230500
OG0014688	Hordeum_vulgare|LOC123424448	Triticum_aestivum|TraesCS2A03G0084900, Triticum_aestivum|TraesCS2D03G0079200, Triticum_aestivum|TraesCS2B03G0121000
OG0014689	Hordeum_vulgare|LOC123427901	Triticum_aestivum|TraesCS2A03G1102400, Triticum_aestivum|TraesCS2B03G1238900, Triticum_aestivum|TraesCS2D03G1049000
OG0014690	Hordeum_vulgare|LOC123429892	Triticum_aestivum|TraesCS2B03G0576000, Triticum_aestivum|TraesCS2D03G0461500, Triticum_aestivum|TraesCS2A03G0455800
OG0014691	Hordeum_vulgare|LOC123397206	Triticum_aestivum|TraesCS5B03G1059000, Triticum_aestivum|TraesCS5D03G0957700
OG0014692	Hordeum_vulgare|LOC123427511	Triticum_aestivum|TraesCS2B03G1080000, Triticum_aestivum|TraesCS2D03G0914800, Triticum_aestivum|TraesCS2A03G0975400
OG0014693	Hordeum_vulgare|LOC123431317	Triticum_aestivum|TraesCS2D03G1304100, Triticum_aestivum|TraesCS2A03G1336200, Triticum_aestivum|TraesCS2B03G1540700
OG0014694	Hordeum_vulgare|LOC123425172	Triticum_aestivum|TraesCS2A03G0319500, Triticum_aestivum|TraesCS2B03G0437800, Triticum_aestivum|TraesCS2D03G0338700
OG0014695	Hordeum_vulgare|LOC123427583	Triticum_aestivum|TraesCS2B03G1111400, Triticum_aestivum|TraesCS2A03G1000100, Triticum_aestivum|TraesCS2D03G0936000
OG0014696	Hordeum_vulgare|LOC123428090	Triticum_aestivum|TraesCS2A03G1175100, Triticum_aestivum|TraesCS2D03G1126800, Triticum_aestivum|TraesCS2B03G1335700
OG0014697	Hordeum_vulgare|LOC123428426	Triticum_aestivum|TraesCS2B03G1439200
OG0014698	Hordeum_vulgare|LOC123427446	Triticum_aestivum|TraesCS2B03G1060200, Triticum_aestivum|TraesCS2A03G0957700, Triticum_aestivum|TraesCS2D03G0900000
OG0014699	Hordeum_vulgare|LOC123428005	Triticum_aestivum|TraesCS2D03G1093800, Triticum_aestivum|TraesCS2B03G1299700, Triticum_aestivum|TraesCS2A03G1143700
OG0014700	Hordeum_vulgare|LOC123428339	Triticum_aestivum|TraesCS2A03G1292800, Triticum_aestivum|TraesCS2B03G1483900
OG0014701	Hordeum_vulgare|LOC123430761	Triticum_aestivum|TraesCS2B03G1155900, Triticum_aestivum|TraesCS2A03G1034000, Triticum_aestivum|TraesCS2D03G0974400
OG0014702	Hordeum_vulgare|LOC123427394	Triticum_aestivum|TraesCS2A03G0943100, Triticum_aestivum|TraesCS2B03G1041100, Triticum_aestivum|TraesCS2D03G0883400
OG0014703	Hordeum_vulgare|LOC123426055	Triticum_aestivum|TraesCS2A03G0528100
OG0014704	Hordeum_vulgare|LOC123424715	Triticum_aestivum|TraesCS2A03G0219300
OG0014705	Hordeum_vulgare|LOC123429503	Triticum_aestivum|TraesCS2A03G0247000, Triticum_aestivum|TraesCS2B03G0339300
OG0014707	Hordeum_vulgare|LOC123426010	Triticum_aestivum|TraesCS2A03G0553000, Triticum_aestivum|TraesCS2D03G0500900, Triticum_aestivum|TraesCS2B03G0659500
OG0014708	Hordeum_vulgare|LOC123430583	Triticum_aestivum|TraesCS2B03G1028200, Triticum_aestivum|TraesCS2D03G0873100
OG0014709	Hordeum_vulgare|LOC123431056	Triticum_aestivum|TraesCS2A03G1201600, Triticum_aestivum|TraesCS2D03G1157300, Triticum_aestivum|TraesCS2B03G1371200
OG0014710	Hordeum_vulgare|LOC123429118	Triticum_aestivum|TraesCS2A03G0054300, Triticum_aestivum|TraesCS2B03G0082400, Triticum_aestivum|TraesCS2D03G0055500
OG0014711	Hordeum_vulgare|LOC123407526	Triticum_aestivum|TraesCS2A03G1085300, Triticum_aestivum|TraesCS2D03G1027600
OG0014712	Hordeum_vulgare|LOC123428487	Triticum_aestivum|TraesCS2D03G1280200, Triticum_aestivum|TraesCS2A03G1317100
OG0014713	Hordeum_vulgare|LOC123430489	Triticum_aestivum|TraesCS2D03G0819500, Triticum_aestivum|TraesCS2B03G0970600
OG0014714	Hordeum_vulgare|LOC123427347	Triticum_aestivum|TraesCS2D03G0837800, Triticum_aestivum|TraesCS2B03G0988800, Triticum_aestivum|TraesCS2A03G0898000
OG0014715	Hordeum_vulgare|LOC123425784	Triticum_aestivum|TraesCS2A03G0457800, Triticum_aestivum|TraesCS2D03G0465500, Triticum_aestivum|TraesCS2B03G0577800
OG0014716	Hordeum_vulgare|LOC123427527	Triticum_aestivum|TraesCS2D03G0918900, Triticum_aestivum|TraesCS2A03G0980600
OG0014717	Hordeum_vulgare|LOC123430883	Triticum_aestivum|TraesCS2A03G1110700, Triticum_aestivum|TraesCS2D03G1056000, Triticum_aestivum|TraesCS2B03G1246700
OG0014719	Hordeum_vulgare|LOC123428412	Triticum_aestivum|TraesCS2B03G1443300, Triticum_aestivum|TraesCS2A03G1260000, Triticum_aestivum|TraesCS2D03G1216000
OG0014720	Hordeum_vulgare|LOC123426592	Triticum_aestivum|TraesCS2A03G0722400, Triticum_aestivum|TraesCS2D03G0666000, Triticum_aestivum|TraesCS2B03G0798100
OG0014721	Hordeum_vulgare|LOC123425830	Triticum_aestivum|TraesCS2B03G0586900, Triticum_aestivum|TraesCS2A03G0465300
OG0014722	Hordeum_vulgare|LOC123427541	Triticum_aestivum|TraesCS2D03G0923000, Triticum_aestivum|TraesCS2A03G0984300, Triticum_aestivum|TraesCS2B03G1092800
OG0014723	Hordeum_vulgare|LOC123428362	Triticum_aestivum|TraesCS2D03G1245300
OG0014724	Hordeum_vulgare|LOC123430271	Triticum_aestivum|TraesCS2A03G0743500, Triticum_aestivum|TraesCS2D03G0686400, Triticum_aestivum|TraesCS2B03G0820700
OG0014725	Hordeum_vulgare|LOC123449709	Triticum_aestivum|TraesCS2A03G0552600, Triticum_aestivum|TraesCS2D03G0501600, Triticum_aestivum|TraesCS2B03G0660200
OG0014726	Hordeum_vulgare|LOC123426566	Triticum_aestivum|TraesCS2D03G0660100, Triticum_aestivum|TraesCS2B03G0793300
OG0014727	Hordeum_vulgare|LOC123426268	Triticum_aestivum|TraesCS2A03G0607700, Triticum_aestivum|TraesCS2B03G0699200, Triticum_aestivum|TraesCS2D03G0584100
OG0014728	Hordeum_vulgare|LOC123426716	Triticum_aestivum|TraesCS2B03G0825500
OG0014729	Hordeum_vulgare|LOC123428495	Triticum_aestivum|TraesCS2A03G1321200, Triticum_aestivum|TraesCS2D03G1288900
OG0014730	Hordeum_vulgare|LOC123425658	Triticum_aestivum|TraesCS2D03G0435000, Triticum_aestivum|TraesCS2B03G0549800, Triticum_aestivum|TraesCS2A03G0418100
OG0014731	Hordeum_vulgare|LOC123428479	Triticum_aestivum|TraesCS2B03G1512100, Triticum_aestivum|TraesCS2D03G1277400
OG0014732	Hordeum_vulgare|LOC123429416	Triticum_aestivum|TraesCS2A03G0199100, Triticum_aestivum|TraesCS2D03G0201900, Triticum_aestivum|TraesCS2B03G0270000
OG0014733	Hordeum_vulgare|LOC123431486	Triticum_aestivum|TraesCS2A03G0023600, Triticum_aestivum|TraesCS2B03G0030300, Triticum_aestivum|TraesCS2D03G0021400
OG0014734	Hordeum_vulgare|LOC123425627	Triticum_aestivum|TraesCS2B03G0541300, Triticum_aestivum|TraesCS2D03G0429300, Triticum_aestivum|TraesCS2A03G0411000
OG0014735	Hordeum_vulgare|LOC123428911	Triticum_aestivum|TraesCS2B03G1452500, Triticum_aestivum|TraesCS2D03G1227300, Triticum_aestivum|TraesCS2A03G1271800
OG0014736	Hordeum_vulgare|LOC123427698	Triticum_aestivum|TraesCS2B03G1152500, Triticum_aestivum|TraesCS2A03G1031400, Triticum_aestivum|TraesCS2D03G0970500
OG0014737	Hordeum_vulgare|LOC123425263	Triticum_aestivum|TraesCS2D03G0358300, Triticum_aestivum|TraesCS2B03G0459900, Triticum_aestivum|TraesCS2A03G0342800
OG0014738	Hordeum_vulgare|LOC123424935	Triticum_aestivum|TraesCS2B03G0373200
OG0014739	Hordeum_vulgare|LOC123425922	Triticum_aestivum|TraesCS2D03G0488200, Triticum_aestivum|TraesCS2A03G0484100, Triticum_aestivum|TraesCS2B03G0602600
OG0014741	Hordeum_vulgare|LOC123427330	Triticum_aestivum|TraesCS2D03G0844400, Triticum_aestivum|TraesCS2B03G0995200, Triticum_aestivum|TraesCS2A03G0904900
OG0014742	Hordeum_vulgare|LOC123428150	Triticum_aestivum|TraesCS2A03G1196500, Triticum_aestivum|TraesCS2D03G1151400, Triticum_aestivum|TraesCS2B03G1363200
OG0014743	Hordeum_vulgare|LOC123430735	Triticum_aestivum|TraesCS2A03G1019200, Triticum_aestivum|TraesCS2D03G0960200, Triticum_aestivum|TraesCS2B03G1138900
OG0014744	Hordeum_vulgare|LOC123424798	Triticum_aestivum|TraesCS2B03G0335100, Triticum_aestivum|TraesCS2D03G0245000
OG0014745	Hordeum_vulgare|LOC123425477	Triticum_aestivum|TraesCS2D03G0401300, Triticum_aestivum|TraesCS2A03G0405600, Triticum_aestivum|TraesCS2B03G0511100
OG0014746	Hordeum_vulgare|LOC123429256	Triticum_aestivum|TraesCS2B03G0185500, Triticum_aestivum|TraesCS2D03G0133000, Triticum_aestivum|TraesCS2A03G0134600
OG0014747	Hordeum_vulgare|LOC123426319	Triticum_aestivum|TraesCS2B03G0720300, Triticum_aestivum|TraesCS2D03G0599400, Triticum_aestivum|TraesCS2A03G0649000
OG0014748	Hordeum_vulgare|LOC123427626	Triticum_aestivum|TraesCS2B03G1129000, Triticum_aestivum|TraesCS2D03G0951800, Triticum_aestivum|TraesCS2A03G1013000
OG0014750	Hordeum_vulgare|LOC123425079	Triticum_aestivum|TraesCS2B03G0422000, Triticum_aestivum|TraesCS2A03G0302300
OG0014751	Hordeum_vulgare|LOC123428697	Triticum_aestivum|TraesCS2D03G0931300, Triticum_aestivum|TraesCS2B03G1105100, Triticum_aestivum|TraesCS2A03G0994900
OG0014752	Hordeum_vulgare|LOC123425283	Triticum_aestivum|TraesCS2D03G0363300, Triticum_aestivum|TraesCS2B03G0465200
OG0014753	Hordeum_vulgare|LOC123425030	Triticum_aestivum|TraesCS2B03G0409000, Triticum_aestivum|TraesCS2D03G0306100, Triticum_aestivum|TraesCS2A03G0290900
OG0014754	Hordeum_vulgare|LOC123428377	Triticum_aestivum|TraesCS2A03G1274900, Triticum_aestivum|TraesCS2D03G1230200, Triticum_aestivum|TraesCS2B03G1458200
OG0014755	Hordeum_vulgare|LOC123429279	Triticum_aestivum|TraesCS2B03G0169000, Triticum_aestivum|TraesCS2A03G0124800, Triticum_aestivum|TraesCS2D03G0119500
OG0014756	Hordeum_vulgare|LOC123427639	Triticum_aestivum|TraesCS2D03G0955800, Triticum_aestivum|TraesCS2A03G1015600, Triticum_aestivum|TraesCS2B03G1134000
OG0014757	Hordeum_vulgare|LOC123424647	Triticum_aestivum|TraesCS2A03G0197400, Triticum_aestivum|TraesCS2D03G0197300
OG0014758	Hordeum_vulgare|LOC123429890	Triticum_aestivum|TraesCS2B03G0573500, Triticum_aestivum|TraesCS2D03G0457500, Triticum_aestivum|TraesCS2A03G0453000
OG0014759	Hordeum_vulgare|LOC123427333	Triticum_aestivum|TraesCS2D03G0843400, Triticum_aestivum|TraesCS2A03G0904200
OG0014760	Hordeum_vulgare|LOC123424770	Triticum_aestivum|TraesCS2B03G0323200, Triticum_aestivum|TraesCS2D03G0240000, Triticum_aestivum|TraesCS2A03G0234300
OG0014761	Hordeum_vulgare|LOC123425288	Triticum_aestivum|TraesCS2D03G0364600, Triticum_aestivum|TraesCS2A03G0347500, Triticum_aestivum|TraesCS2B03G0467100
OG0014762	Hordeum_vulgare|LOC123426663	Triticum_aestivum|TraesCS2B03G0812400, Triticum_aestivum|TraesCS2D03G0678400
OG0014763	Hordeum_vulgare|LOC123425129	Triticum_aestivum|TraesCS2A03G0312300, Triticum_aestivum|TraesCS2B03G0429700, Triticum_aestivum|TraesCS2D03G0328000
OG0014764	Hordeum_vulgare|LOC123426628	Triticum_aestivum|TraesCS2D03G0671700, Triticum_aestivum|TraesCS2A03G0728400, Triticum_aestivum|TraesCS2B03G0804900
OG0014765	Hordeum_vulgare|LOC123427349	Triticum_aestivum|TraesCS2B03G0988500, Triticum_aestivum|TraesCS2D03G0837600, Triticum_aestivum|TraesCS2A03G0897800
OG0014766	Hordeum_vulgare|LOC123430625	Triticum_aestivum|TraesCS2A03G0954400, Triticum_aestivum|TraesCS2B03G1056400, Triticum_aestivum|TraesCS2D03G0896200
OG0014767	Hordeum_vulgare|LOC123424754	Triticum_aestivum|TraesCS2B03G0318200, Triticum_aestivum|TraesCS2D03G0236100, Triticum_aestivum|TraesCS2A03G0229800
OG0014768	Hordeum_vulgare|LOC123425043	Triticum_aestivum|TraesCS2B03G0411200, Triticum_aestivum|TraesCS2D03G0309500, Triticum_aestivum|TraesCS2A03G0292600
OG0014769	Hordeum_vulgare|LOC123426044	Triticum_aestivum|TraesCS2B03G0650200, Triticum_aestivum|TraesCS2D03G0515600
OG0014770	Hordeum_vulgare|LOC123427601	Triticum_aestivum|TraesCS2A03G1006200, Triticum_aestivum|TraesCS2D03G0941700
OG0014771	Hordeum_vulgare|LOC123428146	Triticum_aestivum|TraesCS2A03G1195500, Triticum_aestivum|TraesCS2D03G1150200, Triticum_aestivum|TraesCS2B03G1364000
OG0014772	Hordeum_vulgare|LOC123427603	Triticum_aestivum|TraesCS2D03G0941800, Triticum_aestivum|TraesCS2B03G1118100, Triticum_aestivum|TraesCS2A03G1006300
OG0014773	Hordeum_vulgare|LOC123424593	Triticum_aestivum|TraesCS2B03G0228300, Triticum_aestivum|TraesCS2D03G0161600
OG0014774	Hordeum_vulgare|LOC123429673	Triticum_aestivum|TraesCS2A03G0331400, Triticum_aestivum|TraesCS2B03G0450300, Triticum_aestivum|TraesCS2D03G0352200
OG0014775	Hordeum_vulgare|LOC123426244	Triticum_aestivum|TraesCS2B03G0711500, Triticum_aestivum|TraesCS2A03G0596200
OG0014776	Hordeum_vulgare|LOC123425155	Triticum_aestivum|TraesCS2A03G0318100, Triticum_aestivum|TraesCS2B03G0436400, Triticum_aestivum|TraesCS2D03G0333600
OG0014777	Hordeum_vulgare|LOC123428223	Triticum_aestivum|TraesCS2D03G1179600, Triticum_aestivum|TraesCS2A03G1221100, Triticum_aestivum|TraesCS2B03G1396800
OG0014778	Hordeum_vulgare|LOC123428169	Triticum_aestivum|TraesCS2D03G1157900, Triticum_aestivum|TraesCS2B03G1372600
OG0014779	Hordeum_vulgare|LOC123427808	Triticum_aestivum|TraesCS2D03G1033300, Triticum_aestivum|TraesCS2A03G1089900, Triticum_aestivum|TraesCS2B03G1222000
OG0014780	Hordeum_vulgare|LOC123428305	Triticum_aestivum|TraesCS2A03G1246600, Triticum_aestivum|TraesCS2B03G1428700, Triticum_aestivum|TraesCS2D03G1202400
OG0014783	Hordeum_vulgare|LOC123424763	Triticum_aestivum|TraesCS2A03G0232900, Triticum_aestivum|TraesCS2D03G0237800
OG0014784	Hordeum_vulgare|LOC123426858	Triticum_aestivum|TraesCS2D03G0723500
OG0014785	Hordeum_vulgare|LOC123425385	Triticum_aestivum|TraesCS2A03G0368000, Triticum_aestivum|TraesCS2B03G0489500
OG0014786	Hordeum_vulgare|LOC123429905	Triticum_aestivum|TraesCS2A03G0464000
OG0014786	Hordeum_vulgare|LOC123429904	Triticum_aestivum|TraesCS2B03G0585500
OG0014787	Hordeum_vulgare|LOC123426358	Triticum_aestivum|TraesCS2D03G0605700, Triticum_aestivum|TraesCS2B03G0728500, Triticum_aestivum|TraesCS2A03G0642800
OG0014788	Hordeum_vulgare|LOC123424710	Triticum_aestivum|TraesCS2A03G0217400, Triticum_aestivum|TraesCS2B03G0298000, Triticum_aestivum|TraesCS2D03G0223300
OG0014789	Hordeum_vulgare|LOC123428220	Triticum_aestivum|TraesCS2A03G1220400, Triticum_aestivum|TraesCS2B03G1395700, Triticum_aestivum|TraesCS2D03G1179200
OG0014790	Hordeum_vulgare|LOC123427715	Triticum_aestivum|TraesCS2A03G1037700, Triticum_aestivum|TraesCS2B03G1159400
OG0014791	Hordeum_vulgare|LOC123428457	Triticum_aestivum|TraesCS2B03G1499400, Triticum_aestivum|TraesCS2D03G1268800
OG0014792	Hordeum_vulgare|LOC123424955	Triticum_aestivum|TraesCS2A03G0274100, Triticum_aestivum|TraesCS2B03G0383900
OG0014793	Hordeum_vulgare|LOC123428759	Triticum_aestivum|TraesCS2A03G1085400
OG0014794	Hordeum_vulgare|LOC123426857	Triticum_aestivum|TraesCS2D03G0723600, Triticum_aestivum|TraesCS2A03G0785100
OG0014795	Hordeum_vulgare|LOC123426994	Triticum_aestivum|TraesCS2A03G0824200, Triticum_aestivum|TraesCS2B03G0911800
OG0014796	Hordeum_vulgare|LOC123430462	Triticum_aestivum|TraesCS2D03G0798800, Triticum_aestivum|TraesCS2A03G0858000, Triticum_aestivum|TraesCS2B03G0950400
OG0014797	Hordeum_vulgare|LOC123426732	Triticum_aestivum|TraesCS2D03G0696600, Triticum_aestivum|TraesCS2B03G0830300
OG0014798	Hordeum_vulgare|LOC123426519	Triticum_aestivum|TraesCS2D03G0650500, Triticum_aestivum|TraesCS2A03G0702600, Triticum_aestivum|TraesCS2B03G0781700
OG0014799	Hordeum_vulgare|LOC123426927	Triticum_aestivum|TraesCS2B03G0894600, Triticum_aestivum|TraesCS2A03G0809700, Triticum_aestivum|TraesCS2D03G0749200
OG0014800	Hordeum_vulgare|LOC123425621	Triticum_aestivum|TraesCS2D03G0428700, Triticum_aestivum|TraesCS2A03G0410500, Triticum_aestivum|TraesCS2B03G0540900
OG0014801	Hordeum_vulgare|LOC123430252	Triticum_aestivum|TraesCSU03G0182800, Triticum_aestivum|TraesCS2D03G0676700, Triticum_aestivum|TraesCS2B03G0810700
OG0014802	Hordeum_vulgare|LOC123426937	Triticum_aestivum|TraesCS2A03G0811100, Triticum_aestivum|TraesCS2B03G0895800, Triticum_aestivum|TraesCS2D03G0751100
OG0014803	Hordeum_vulgare|LOC123430914	Triticum_aestivum|TraesCS2B03G1285000, Triticum_aestivum|TraesCS2D03G1082100, Triticum_aestivum|TraesCS2A03G1132700
OG0014804	Hordeum_vulgare|LOC123431031	Triticum_aestivum|TraesCS2B03G1354300, Triticum_aestivum|TraesCS2D03G1156100
OG0014805	Hordeum_vulgare|LOC123425869, Hordeum_vulgare|LOC123425870	Triticum_aestivum|TraesCS2D03G0478700
OG0014806	Hordeum_vulgare|LOC123426698	Triticum_aestivum|TraesCS2B03G0820800
OG0014807	Hordeum_vulgare|LOC123428364	Triticum_aestivum|TraesCS2B03G1468500, Triticum_aestivum|TraesCS2D03G1242600, Triticum_aestivum|TraesCS2A03G1281600
OG0014808	Hordeum_vulgare|LOC123428186	Triticum_aestivum|TraesCS2A03G1208600, Triticum_aestivum|TraesCS2D03G1162800
OG0014809	Hordeum_vulgare|LOC123427036	Triticum_aestivum|TraesCS2A03G0836300, Triticum_aestivum|TraesCS2D03G0779900, Triticum_aestivum|TraesCS2B03G0927500
OG0014811	Hordeum_vulgare|LOC123431274	Triticum_aestivum|TraesCS2A03G1309700, Triticum_aestivum|TraesCS2B03G1510100, Triticum_aestivum|TraesCS2D03G1276400
OG0014812	Hordeum_vulgare|LOC123425393	Triticum_aestivum|TraesCS2A03G0366800, Triticum_aestivum|TraesCS2B03G0487500
OG0014813	Hordeum_vulgare|LOC123425488	Triticum_aestivum|TraesCS2B03G0513700, Triticum_aestivum|TraesCS2A03G0403400
OG0014814	Hordeum_vulgare|LOC123430240	Triticum_aestivum|TraesCS2D03G0671300, Triticum_aestivum|TraesCS2A03G0728100, Triticum_aestivum|TraesCS2B03G0804200
OG0014815	Hordeum_vulgare|LOC123428062	Triticum_aestivum|TraesCS2A03G1166200, Triticum_aestivum|TraesCS2B03G1322100
OG0014816	Hordeum_vulgare|LOC123426980	Triticum_aestivum|TraesCS2D03G0761700, Triticum_aestivum|TraesCS2B03G0906500, Triticum_aestivum|TraesCS2A03G0820900
OG0014817	Hordeum_vulgare|LOC123427294	Triticum_aestivum|TraesCS2A03G0911900, Triticum_aestivum|TraesCS2D03G0851200, Triticum_aestivum|TraesCS2B03G1001600
OG0014818	Hordeum_vulgare|LOC123429014	Triticum_aestivum|TraesCS2A03G0013200, Triticum_aestivum|TraesCS2D03G0011100, Triticum_aestivum|TraesCS2B03G0018800
OG0014819	Hordeum_vulgare|LOC123428456	Triticum_aestivum|TraesCS2B03G1499300, Triticum_aestivum|TraesCS2D03G1268700
OG0014820	Hordeum_vulgare|LOC123427236	Triticum_aestivum|TraesCS2B03G0699600, Triticum_aestivum|TraesCS2A03G0607000, Triticum_aestivum|TraesCS2D03G0583500
OG0014821	Hordeum_vulgare|LOC123430492	Triticum_aestivum|TraesCS2B03G0971700, Triticum_aestivum|TraesCS2A03G0876800, Triticum_aestivum|TraesCS2D03G0821700
OG0014822	Hordeum_vulgare|LOC123399379	Triticum_aestivum|TraesCS2D03G0075200
OG0014822	Hordeum_vulgare|LOC123424440	Triticum_aestivum|TraesCS2B03G0117200, Triticum_aestivum|TraesCS2A03G0080500
OG0014823	Hordeum_vulgare|LOC123429701	Triticum_aestivum|TraesCS2B03G0475600, Triticum_aestivum|TraesCS2A03G0356200, Triticum_aestivum|TraesCS2D03G0372900
OG0014825	Hordeum_vulgare|LOC123430446	Triticum_aestivum|TraesCS2A03G0009900, Triticum_aestivum|TraesCS2D03G0007800, Triticum_aestivum|TraesCSU03G0013500
OG0014826	Hordeum_vulgare|LOC123425952	Triticum_aestivum|TraesCS2D03G0493400, Triticum_aestivum|TraesCS2A03G0521000, Triticum_aestivum|TraesCS2B03G0608700
OG0014827	Hordeum_vulgare|LOC123427891	Triticum_aestivum|TraesCS2D03G0998400, Triticum_aestivum|TraesCS2B03G1183100, Triticum_aestivum|TraesCS2A03G1057800
OG0014828	Hordeum_vulgare|LOC123427710	Triticum_aestivum|TraesCS2D03G0975300, Triticum_aestivum|TraesCS2B03G1157700, Triticum_aestivum|TraesCS2A03G1038400
OG0014829	Hordeum_vulgare|LOC123427532	Triticum_aestivum|TraesCS2A03G0982400, Triticum_aestivum|TraesCS2D03G0919600
OG0014830	Hordeum_vulgare|LOC123424694	Triticum_aestivum|TraesCS2A03G0213200, Triticum_aestivum|TraesCS2B03G0293300
OG0014831	Hordeum_vulgare|LOC123424762	Triticum_aestivum|TraesCS2A03G0232600, Triticum_aestivum|TraesCS2D03G0237700, Triticum_aestivum|TraesCS2B03G0320200
OG0014832	Hordeum_vulgare|LOC123430984	Triticum_aestivum|TraesCS2A03G1167500, Triticum_aestivum|TraesCS2D03G1117700
OG0014833	Hordeum_vulgare|LOC123426701	Triticum_aestivum|TraesCS2D03G0687000, Triticum_aestivum|TraesCS2B03G0821500
OG0014834	Hordeum_vulgare|LOC123428330	Triticum_aestivum|TraesCS2A03G1295800, Triticum_aestivum|TraesCS2D03G1258600
OG0014835	Hordeum_vulgare|LOC123427421	Triticum_aestivum|TraesCS2D03G0892300, Triticum_aestivum|TraesCS2B03G1049400, Triticum_aestivum|TraesCS2A03G0950200
OG0014836	Hordeum_vulgare|LOC123426479	Triticum_aestivum|TraesCS2D03G0640900, Triticum_aestivum|TraesCS2B03G0769600, Triticum_aestivum|TraesCS2A03G0686600
OG0014838	Hordeum_vulgare|LOC123426761	Triticum_aestivum|TraesCS2D03G0701800, Triticum_aestivum|TraesCS2B03G0838300
OG0014839	Hordeum_vulgare|LOC123430542	Triticum_aestivum|TraesCS2A03G0921100, Triticum_aestivum|TraesCS2B03G1010300, Triticum_aestivum|TraesCS2D03G0860800
OG0014840	Hordeum_vulgare|LOC123424687	Triticum_aestivum|TraesCS2A03G0209700, Triticum_aestivum|TraesCS2D03G0214700, Triticum_aestivum|TraesCS2B03G0289100
OG0014841	Hordeum_vulgare|LOC123430404	Triticum_aestivum|TraesCS2D03G0759700, Triticum_aestivum|TraesCS2B03G0904800, Triticum_aestivum|TraesCS2A03G0818200
OG0014843	Hordeum_vulgare|LOC123430144	Triticum_aestivum|TraesCS2B03G0744400, Triticum_aestivum|TraesCS2A03G0616400, Triticum_aestivum|TraesCS2D03G0615700
OG0014844	Hordeum_vulgare|LOC123427361	Triticum_aestivum|TraesCS2B03G1029100, Triticum_aestivum|TraesCS2A03G0934800
OG0014845	Hordeum_vulgare|LOC123426744	Triticum_aestivum|TraesCS2A03G0758000, Triticum_aestivum|TraesCS2B03G0834600
OG0014846	Hordeum_vulgare|LOC123425125	Triticum_aestivum|TraesCS2B03G0224400, Triticum_aestivum|TraesCS2A03G0160700, Triticum_aestivum|TraesCS2D03G0158100
OG0014847	Hordeum_vulgare|LOC123428168	Triticum_aestivum|TraesCS2A03G1201800, Triticum_aestivum|TraesCS2D03G1157500, Triticum_aestivum|TraesCS2B03G1371400
OG0014849	Hordeum_vulgare|LOC123425672	Triticum_aestivum|TraesCS2A03G0423500
OG0014850	Hordeum_vulgare|LOC123426088	Triticum_aestivum|TraesCS2D03G0562400, Triticum_aestivum|TraesCS2A03G0580600, Triticum_aestivum|TraesCS2B03G0647200
