Orthogroup	Hordeum_vulgare	Triticum_urartu
OG0017020	Hordeum_vulgare|LOC123395508	Triticum_urartu|LOC125508979
OG0017021	Hordeum_vulgare|LOC123398462	Triticum_urartu|LOC125506009
OG0017022	Hordeum_vulgare|LOC123399584	Triticum_urartu|LOC125509849
OG0017023	Hordeum_vulgare|LOC123397821	Triticum_urartu|LOC125509386
OG0017024	Hordeum_vulgare|LOC123453169	Triticum_urartu|LOC125552960
OG0017025	Hordeum_vulgare|LOC123446896	Triticum_urartu|LOC125556319, Triticum_urartu|LOC125556336
OG0017026	Hordeum_vulgare|LOC123397560	Triticum_urartu|LOC125556461
OG0017028	Hordeum_vulgare|LOC123400023	Triticum_urartu|LOC125530407
OG0017033	Hordeum_vulgare|LOC123395641	Triticum_urartu|LOC125555802, Triticum_urartu|LOC125555803
OG0017034	Hordeum_vulgare|LOC123399075	Triticum_urartu|LOC125508846
OG0017035	Hordeum_vulgare|LOC123398675	Triticum_urartu|LOC125508946
OG0017036	Hordeum_vulgare|LOC123398963	Triticum_urartu|LOC125507007
OG0017039	Hordeum_vulgare|LOC123402459	Triticum_urartu|LOC125529218
OG0017040	Hordeum_vulgare|LOC123403177	Triticum_urartu|LOC125515746
OG0017041	Hordeum_vulgare|LOC123402421	Triticum_urartu|LOC125512199
OG0017042	Hordeum_vulgare|LOC123400973	Triticum_urartu|LOC125514611
OG0017044	Hordeum_vulgare|LOC123402781	Triticum_urartu|LOC125514948
OG0017045	Hordeum_vulgare|LOC123401512	Triticum_urartu|LOC125515288, Triticum_urartu|LOC125515300
OG0017046	Hordeum_vulgare|LOC123402760	Triticum_urartu|LOC125514979
OG0017047	Hordeum_vulgare|LOC123404452	Triticum_urartu|LOC125517396
OG0017048	Hordeum_vulgare|LOC123401117	Triticum_urartu|LOC125515859
OG0017049	Hordeum_vulgare|LOC123402969	Triticum_urartu|LOC125512498
OG0017050	Hordeum_vulgare|LOC123404541	Triticum_urartu|LOC125512685, Triticum_urartu|LOC125512689
OG0017051	Hordeum_vulgare|LOC123402922	Triticum_urartu|LOC125513694
OG0017052	Hordeum_vulgare|LOC123403434	Triticum_urartu|LOC125517126
OG0017054	Hordeum_vulgare|LOC123401431	Triticum_urartu|LOC125513314
OG0017056	Hordeum_vulgare|LOC123404275	Triticum_urartu|LOC125515397
OG0017057	Hordeum_vulgare|LOC123402220	Triticum_urartu|LOC125512510
OG0017058	Hordeum_vulgare|LOC123402561	Triticum_urartu|LOC125531008
OG0017059	Hordeum_vulgare|LOC123404009	Triticum_urartu|LOC125513953, Triticum_urartu|LOC125513973
OG0017060	Hordeum_vulgare|LOC123402001	Triticum_urartu|LOC125531111
OG0017061	Hordeum_vulgare|LOC123402101	Triticum_urartu|LOC125513193
OG0017062	Hordeum_vulgare|LOC123406289	Triticum_urartu|LOC125516028
OG0017063	Hordeum_vulgare|LOC123401437	Triticum_urartu|LOC125517229
OG0017064	Hordeum_vulgare|LOC123405234	Triticum_urartu|LOC125515863
OG0017066	Hordeum_vulgare|LOC123401426	Triticum_urartu|LOC125516760
OG0017067	Hordeum_vulgare|LOC123401384	Triticum_urartu|LOC125512537
OG0017068	Hordeum_vulgare|LOC123402278	Triticum_urartu|LOC125514196
OG0017069	Hordeum_vulgare|LOC123404605	Triticum_urartu|LOC125527823
OG0017070	Hordeum_vulgare|LOC123405546	Triticum_urartu|LOC125516835
OG0017071	Hordeum_vulgare|LOC123401228	Triticum_urartu|LOC125513549
OG0017072	Hordeum_vulgare|LOC123406142	Triticum_urartu|LOC125516084
OG0017073	Hordeum_vulgare|LOC123403710	Triticum_urartu|LOC125517635
OG0017074	Hordeum_vulgare|LOC123402668	Triticum_urartu|LOC125530560
OG0017075	Hordeum_vulgare|LOC123403407	Triticum_urartu|LOC125514160
OG0017078	Hordeum_vulgare|LOC123402117	Triticum_urartu|LOC125514729
OG0017080	Hordeum_vulgare|LOC123402657	Triticum_urartu|LOC125515688
OG0017081	Hordeum_vulgare|LOC123401860	Triticum_urartu|LOC125515585
OG0017082	Hordeum_vulgare|LOC123401617	Triticum_urartu|LOC125514279
OG0017083	Hordeum_vulgare|LOC123404741	Triticum_urartu|LOC125513339
OG0017086	Hordeum_vulgare|LOC123402492	Triticum_urartu|LOC125517274
OG0017087	Hordeum_vulgare|LOC123401563	Triticum_urartu|LOC125513253
OG0017088	Hordeum_vulgare|LOC123402270	Triticum_urartu|LOC125514785
OG0017090	Hordeum_vulgare|LOC123405289	Triticum_urartu|LOC125515981
OG0017092	Hordeum_vulgare|LOC123401671	Triticum_urartu|LOC125512147
OG0017097	Hordeum_vulgare|LOC123402579	Triticum_urartu|LOC125514310
OG0017100	Hordeum_vulgare|LOC123402718	Triticum_urartu|LOC125513940
OG0017101	Hordeum_vulgare|LOC123403449	Triticum_urartu|LOC125514295
OG0017102	Hordeum_vulgare|LOC123403852	Triticum_urartu|LOC125515898
OG0017103	Hordeum_vulgare|LOC123403248	Triticum_urartu|LOC125513926
OG0017104	Hordeum_vulgare|LOC123403912	Triticum_urartu|LOC125513577
OG0017105	Hordeum_vulgare|LOC123402194	Triticum_urartu|LOC125513960
OG0017106	Hordeum_vulgare|LOC123406005	Triticum_urartu|LOC125517286
OG0017108	Hordeum_vulgare|LOC123402200	Triticum_urartu|LOC125512870
OG0017109	Hordeum_vulgare|LOC123406320	Triticum_urartu|LOC125529180
OG0017110	Hordeum_vulgare|LOC123401891	Triticum_urartu|LOC125555953
OG0017111	Hordeum_vulgare|LOC123401218	Triticum_urartu|LOC125513491
OG0017112	Hordeum_vulgare|LOC123404656	Triticum_urartu|LOC125513831
OG0017113	Hordeum_vulgare|LOC123401417	Triticum_urartu|LOC125513282
OG0017114	Hordeum_vulgare|LOC123402545	Triticum_urartu|LOC125515277, Triticum_urartu|LOC125522726
OG0017115	Hordeum_vulgare|LOC123403222	Triticum_urartu|LOC125512306
OG0017117	Hordeum_vulgare|LOC123401157	Triticum_urartu|LOC125514185
OG0017118	Hordeum_vulgare|LOC123402087	Triticum_urartu|LOC125512692
OG0017119	Hordeum_vulgare|LOC123401101	Triticum_urartu|LOC125516176
OG0017121	Hordeum_vulgare|LOC123402508	Triticum_urartu|LOC125515317
OG0017127	Hordeum_vulgare|LOC123403465	Triticum_urartu|LOC125550430
OG0017128	Hordeum_vulgare|LOC123401130	Triticum_urartu|LOC125513916
OG0017129	Hordeum_vulgare|LOC123403617	Triticum_urartu|LOC125515471
OG0017130	Hordeum_vulgare|LOC123405051	Triticum_urartu|LOC125513046, Triticum_urartu|LOC125514598
OG0017131	Hordeum_vulgare|LOC123401465	Triticum_urartu|LOC125514182
OG0017132	Hordeum_vulgare|LOC123405581	Triticum_urartu|LOC125514141
OG0017133	Hordeum_vulgare|LOC123402807	Triticum_urartu|LOC125512424
OG0017134	Hordeum_vulgare|LOC123401377	Triticum_urartu|LOC125514434
OG0017135	Hordeum_vulgare|LOC123405180	Triticum_urartu|LOC125516753
OG0017136	Hordeum_vulgare|LOC123402876	Triticum_urartu|LOC125513963
OG0017137	Hordeum_vulgare|LOC123402615	Triticum_urartu|LOC125513742
OG0017140	Hordeum_vulgare|LOC123401642	Triticum_urartu|LOC125513833
OG0017141	Hordeum_vulgare|LOC123403739	Triticum_urartu|LOC125514587
OG0017142	Hordeum_vulgare|LOC123402049	Triticum_urartu|LOC125513522
OG0017143	Hordeum_vulgare|LOC123404409	Triticum_urartu|LOC125515242
OG0017144	Hordeum_vulgare|LOC123403823	Triticum_urartu|LOC125513669
OG0017145	Hordeum_vulgare|LOC123402833	Triticum_urartu|LOC125512778
OG0017146	Hordeum_vulgare|LOC123401815	Triticum_urartu|LOC125513937, Triticum_urartu|LOC125513938
OG0017148	Hordeum_vulgare|LOC123405955	Triticum_urartu|LOC125514712
OG0017149	Hordeum_vulgare|LOC123406319	Triticum_urartu|LOC125513658
OG0017150	Hordeum_vulgare|LOC123401548	Triticum_urartu|LOC125513590
OG0017151	Hordeum_vulgare|LOC123401772	Triticum_urartu|LOC125513760
OG0017152	Hordeum_vulgare|LOC123401476	Triticum_urartu|LOC125513941
OG0017154	Hordeum_vulgare|LOC123401209	Triticum_urartu|LOC125530921
OG0017155	Hordeum_vulgare|LOC123402854	Triticum_urartu|LOC125512627
OG0017157	Hordeum_vulgare|LOC123402623	Triticum_urartu|LOC125513086
OG0017158	Hordeum_vulgare|LOC123402707	Triticum_urartu|LOC125513173
OG0017159	Hordeum_vulgare|LOC123402823	Triticum_urartu|LOC125513878
OG0017160	Hordeum_vulgare|LOC123403946	Triticum_urartu|LOC125516198
OG0017161	Hordeum_vulgare|LOC123404632	Triticum_urartu|LOC125512482
OG0017162	Hordeum_vulgare|LOC123406263	Triticum_urartu|LOC125512101
OG0017163	Hordeum_vulgare|LOC123403784	Triticum_urartu|LOC125516062
OG0017164	Hordeum_vulgare|LOC123402245	Triticum_urartu|LOC125514410
OG0017165	Hordeum_vulgare|LOC123402879	Triticum_urartu|LOC125514746
OG0017166	Hordeum_vulgare|LOC123404647	Triticum_urartu|LOC125512701
OG0017168	Hordeum_vulgare|LOC123404960	Triticum_urartu|LOC125517312
OG0017170	Hordeum_vulgare|LOC123404512	Triticum_urartu|LOC125515309
OG0017174	Hordeum_vulgare|LOC123404576	Triticum_urartu|LOC125516322
OG0017176	Hordeum_vulgare|LOC123402843	Triticum_urartu|LOC125514539
OG0017178	Hordeum_vulgare|LOC123401022	Triticum_urartu|LOC125514324
OG0017179	Hordeum_vulgare|LOC123405727	Triticum_urartu|LOC125514765
OG0017180	Hordeum_vulgare|LOC123405154	Triticum_urartu|LOC125514643
OG0017181	Hordeum_vulgare|LOC123402800	Triticum_urartu|LOC125530785
OG0017182	Hordeum_vulgare|LOC123403074	Triticum_urartu|LOC125512125
OG0017183	Hordeum_vulgare|LOC123404638	Triticum_urartu|LOC125515056
OG0017184	Hordeum_vulgare|LOC123402012	Triticum_urartu|LOC125552645
OG0017185	Hordeum_vulgare|LOC123401219	Triticum_urartu|LOC125517308
OG0017186	Hordeum_vulgare|LOC123406265	Triticum_urartu|LOC125514984
OG0017187	Hordeum_vulgare|LOC123401816	Triticum_urartu|LOC125514496
OG0017188	Hordeum_vulgare|LOC123402982	Triticum_urartu|LOC125512328
OG0017189	Hordeum_vulgare|LOC123406200	Triticum_urartu|LOC125514235
OG0017190	Hordeum_vulgare|LOC123406336	Triticum_urartu|LOC125514321
OG0017191	Hordeum_vulgare|LOC123404376	Triticum_urartu|LOC125517314
OG0017192	Hordeum_vulgare|LOC123406030	Triticum_urartu|LOC125512499
OG0017193	Hordeum_vulgare|LOC123406333	Triticum_urartu|LOC125515046
OG0017196	Hordeum_vulgare|LOC123404611	Triticum_urartu|LOC125516306
OG0017197	Hordeum_vulgare|LOC123403293	Triticum_urartu|LOC125514150
OG0017200	Hordeum_vulgare|LOC123404958	Triticum_urartu|LOC125515814
OG0017202	Hordeum_vulgare|LOC123404084	Triticum_urartu|LOC125512375
OG0017203	Hordeum_vulgare|LOC123405094	Triticum_urartu|LOC125515690
OG0017204	Hordeum_vulgare|LOC123402965	Triticum_urartu|LOC125513797
OG0017207	Hordeum_vulgare|LOC123401712	Triticum_urartu|LOC125515338, Triticum_urartu|LOC125515418
OG0017208	Hordeum_vulgare|LOC123404759	Triticum_urartu|LOC125515620
OG0017210	Hordeum_vulgare|LOC123404324	Triticum_urartu|LOC125514142
OG0017211	Hordeum_vulgare|LOC123405005	Triticum_urartu|LOC125514180
OG0017213	Hordeum_vulgare|LOC123403208	Triticum_urartu|LOC125512202
OG0017214	Hordeum_vulgare|LOC123401982	Triticum_urartu|LOC125514273
OG0017217	Hordeum_vulgare|LOC123401399	Triticum_urartu|LOC125529038
OG0017218	Hordeum_vulgare|LOC123401112	Triticum_urartu|LOC125516234, Triticum_urartu|LOC125516248
OG0017219	Hordeum_vulgare|LOC123406239	Triticum_urartu|LOC125514218
OG0017220	Hordeum_vulgare|LOC123406255	Triticum_urartu|LOC125514756
OG0017221	Hordeum_vulgare|LOC123404956	Triticum_urartu|LOC125513734
OG0017222	Hordeum_vulgare|LOC123405284	Triticum_urartu|LOC125515847
OG0017223	Hordeum_vulgare|LOC123401504	Triticum_urartu|LOC125515426
OG0017224	Hordeum_vulgare|LOC123401829	Triticum_urartu|LOC125512188
OG0017225	Hordeum_vulgare|LOC123404764	Triticum_urartu|LOC125515753
OG0017226	Hordeum_vulgare|LOC123404011	Triticum_urartu|LOC125514179
OG0017227	Hordeum_vulgare|LOC123402122	Triticum_urartu|LOC125512150
OG0017228	Hordeum_vulgare|LOC123401546	Triticum_urartu|LOC125513479
OG0017230	Hordeum_vulgare|LOC123402658	Triticum_urartu|LOC125516186
OG0017231	Hordeum_vulgare|LOC123402633	Triticum_urartu|LOC125512883
OG0017233	Hordeum_vulgare|LOC123401310	Triticum_urartu|LOC125513584, Triticum_urartu|LOC125513588
OG0017234	Hordeum_vulgare|LOC123402798	Triticum_urartu|LOC125512467
OG0017236	Hordeum_vulgare|LOC123404117	Triticum_urartu|LOC125512140
OG0017237	Hordeum_vulgare|LOC123402040	Triticum_urartu|LOC125514197
OG0017238	Hordeum_vulgare|LOC123403195	Triticum_urartu|LOC125514542
OG0017240	Hordeum_vulgare|LOC123404753	Triticum_urartu|LOC125512114
OG0017241	Hordeum_vulgare|LOC123405539	Triticum_urartu|LOC125513962
OG0017243	Hordeum_vulgare|LOC123415204	Triticum_urartu|LOC125514148
OG0017244	Hordeum_vulgare|LOC123402108	Triticum_urartu|LOC125513281
OG0017245	Hordeum_vulgare|LOC123403626	Triticum_urartu|LOC125512236
OG0017246	Hordeum_vulgare|LOC123402119	Triticum_urartu|LOC125513546
OG0017247	Hordeum_vulgare|LOC123406001	Triticum_urartu|LOC125517620
OG0017249	Hordeum_vulgare|LOC123401195	Triticum_urartu|LOC125515215
OG0017250	Hordeum_vulgare|LOC123403018	Triticum_urartu|LOC125532306
OG0017251	Hordeum_vulgare|LOC123403734	Triticum_urartu|LOC125512398
OG0017252	Hordeum_vulgare|LOC123402316	Triticum_urartu|LOC125514732
OG0017253	Hordeum_vulgare|LOC123402574	Triticum_urartu|LOC125512345
OG0017255	Hordeum_vulgare|LOC123402126	Triticum_urartu|LOC125513912
OG0017256	Hordeum_vulgare|LOC123406185	Triticum_urartu|LOC125513056
OG0017257	Hordeum_vulgare|LOC123401638	Triticum_urartu|LOC125512175
OG0017258	Hordeum_vulgare|LOC123404268	Triticum_urartu|LOC125515832
OG0017259	Hordeum_vulgare|LOC123403769	Triticum_urartu|LOC125513917
OG0017260	Hordeum_vulgare|LOC123402055	Triticum_urartu|LOC125514520
OG0017261	Hordeum_vulgare|LOC123404225	Triticum_urartu|LOC125515036
OG0017262	Hordeum_vulgare|LOC123402497	Triticum_urartu|LOC125513824
OG0017263	Hordeum_vulgare|LOC123403490	Triticum_urartu|LOC125514239
OG0017264	Hordeum_vulgare|LOC123403340	Triticum_urartu|LOC125514259
OG0017265	Hordeum_vulgare|LOC123403656	Triticum_urartu|LOC125539121, Triticum_urartu|LOC125514570, Triticum_urartu|LOC125514575
OG0017266	Hordeum_vulgare|LOC123404813	Triticum_urartu|LOC125514306
OG0017268	Hordeum_vulgare|LOC123401029	Triticum_urartu|LOC125515975
OG0017271	Hordeum_vulgare|LOC123401229	Triticum_urartu|LOC125513553
OG0017272	Hordeum_vulgare|LOC123402567	Triticum_urartu|LOC125513971
OG0017274	Hordeum_vulgare|LOC123401103	Triticum_urartu|LOC125527482
OG0017275	Hordeum_vulgare|LOC123404125	Triticum_urartu|LOC125515515
OG0017276	Hordeum_vulgare|LOC123404088	Triticum_urartu|LOC125529634
OG0017280	Hordeum_vulgare|LOC123401285	Triticum_urartu|LOC125512332
OG0017281	Hordeum_vulgare|LOC123402457	Triticum_urartu|LOC125551506, Triticum_urartu|LOC125514227
OG0017282	Hordeum_vulgare|LOC123402538	Triticum_urartu|LOC125514261
OG0017283	Hordeum_vulgare|LOC123401495	Triticum_urartu|LOC125515228
OG0017284	Hordeum_vulgare|LOC123402223	Triticum_urartu|LOC125514885
OG0017285	Hordeum_vulgare|LOC123403094	Triticum_urartu|LOC125514793
OG0017287	Hordeum_vulgare|LOC123401727	Triticum_urartu|LOC125515217
OG0017288	Hordeum_vulgare|LOC123406340	Triticum_urartu|LOC125512129
OG0017289	Hordeum_vulgare|LOC123403021	Triticum_urartu|LOC125513829
OG0017290	Hordeum_vulgare|LOC123405931	Triticum_urartu|LOC125512710
OG0017291	Hordeum_vulgare|LOC123403251	Triticum_urartu|LOC125514973
OG0017293	Hordeum_vulgare|LOC123403180	Triticum_urartu|LOC125514925
OG0017294	Hordeum_vulgare|LOC123403653	Triticum_urartu|LOC125513727
OG0017295	Hordeum_vulgare|LOC123403993	Triticum_urartu|LOC125514766
OG0017296	Hordeum_vulgare|LOC123402472	Triticum_urartu|LOC125512513
OG0017297	Hordeum_vulgare|LOC123404180	Triticum_urartu|LOC125513657
OG0017298	Hordeum_vulgare|LOC123401146	Triticum_urartu|LOC125512827
OG0017299	Hordeum_vulgare|LOC123401567	Triticum_urartu|LOC125513745
OG0017300	Hordeum_vulgare|LOC123404033	Triticum_urartu|LOC125513847
OG0017301	Hordeum_vulgare|LOC123402840	Triticum_urartu|LOC125515244
OG0017302	Hordeum_vulgare|LOC123401447	Triticum_urartu|LOC125515530
OG0017303	Hordeum_vulgare|LOC123404172	Triticum_urartu|LOC125514947
OG0017304	Hordeum_vulgare|LOC123402783	Triticum_urartu|LOC125514352
OG0017306	Hordeum_vulgare|LOC123405760	Triticum_urartu|LOC125514931
OG0017308	Hordeum_vulgare|LOC123402235	Triticum_urartu|LOC125514138
OG0017310	Hordeum_vulgare|LOC123402513	Triticum_urartu|LOC125515800
OG0017312	Hordeum_vulgare|LOC123403216	Triticum_urartu|LOC125514528
OG0017313	Hordeum_vulgare|LOC123402092	Triticum_urartu|LOC125515653
OG0017314	Hordeum_vulgare|LOC123402720	Triticum_urartu|LOC125514376
OG0017315	Hordeum_vulgare|LOC123402065	Triticum_urartu|LOC125516959
OG0017316	Hordeum_vulgare|LOC123401394	Triticum_urartu|LOC125514320
OG0017317	Hordeum_vulgare|LOC123404124	Triticum_urartu|LOC125515514
OG0017319	Hordeum_vulgare|LOC123406245	Triticum_urartu|LOC125517405
OG0017321	Hordeum_vulgare|LOC123404013	Triticum_urartu|LOC125513402
OG0017323	Hordeum_vulgare|LOC123401213	Triticum_urartu|LOC125513186
OG0017324	Hordeum_vulgare|LOC123401092	Triticum_urartu|LOC125514146
OG0017325	Hordeum_vulgare|LOC123403190	Triticum_urartu|LOC125512492
OG0017326	Hordeum_vulgare|LOC123402274	Triticum_urartu|LOC125517128
OG0017329	Hordeum_vulgare|LOC123406323	Triticum_urartu|LOC125529179
OG0017332	Hordeum_vulgare|LOC123401342	Triticum_urartu|LOC125513472
OG0017333	Hordeum_vulgare|LOC123404650	Triticum_urartu|LOC125517392, Triticum_urartu|LOC125517411
OG0017334	Hordeum_vulgare|LOC123403274	Triticum_urartu|LOC125513116
OG0017337	Hordeum_vulgare|LOC123403778	Triticum_urartu|LOC125513365
OG0017338	Hordeum_vulgare|LOC123403786	Triticum_urartu|LOC125514194
OG0017339	Hordeum_vulgare|LOC123401556	Triticum_urartu|LOC125513879
OG0017340	Hordeum_vulgare|LOC123406033	Triticum_urartu|LOC125515999
OG0017342	Hordeum_vulgare|LOC123403479	Triticum_urartu|LOC125512146
OG0017343	Hordeum_vulgare|LOC123402356	Triticum_urartu|LOC125514501
OG0017344	Hordeum_vulgare|LOC123402047	Triticum_urartu|LOC125514604
OG0017345	Hordeum_vulgare|LOC123402088	Triticum_urartu|LOC125512698
OG0017346	Hordeum_vulgare|LOC123402199	Triticum_urartu|LOC125513265
OG0017347	Hordeum_vulgare|LOC123404789	Triticum_urartu|LOC125514097
OG0017348	Hordeum_vulgare|LOC123401551	Triticum_urartu|LOC125514153
OG0017349	Hordeum_vulgare|LOC123404737	Triticum_urartu|LOC125515600
OG0017350	Hordeum_vulgare|LOC123404487	Triticum_urartu|LOC125515339
OG0017351	Hordeum_vulgare|LOC123404544	Triticum_urartu|LOC125512755
OG0017352	Hordeum_vulgare|LOC123401832	Triticum_urartu|LOC125514775
OG0017355	Hordeum_vulgare|LOC123404329	Triticum_urartu|LOC125514024
OG0017356	Hordeum_vulgare|LOC123406277	Triticum_urartu|LOC125514445
OG0017357	Hordeum_vulgare|LOC123403209	Triticum_urartu|LOC125516845
OG0017358	Hordeum_vulgare|LOC123401057	Triticum_urartu|LOC125514415
OG0017359	Hordeum_vulgare|LOC123401142	Triticum_urartu|LOC125513255
OG0017360	Hordeum_vulgare|LOC123403409	Triticum_urartu|LOC125515233
OG0017361	Hordeum_vulgare|LOC123402863	Triticum_urartu|LOC125512926
OG0017362	Hordeum_vulgare|LOC123400983	Triticum_urartu|LOC125517300
OG0017363	Hordeum_vulgare|LOC123404772	Triticum_urartu|LOC125514375
OG0017364	Hordeum_vulgare|LOC123401572	Triticum_urartu|LOC125513280
OG0017365	Hordeum_vulgare|LOC123403360	Triticum_urartu|LOC125516912
OG0017367	Hordeum_vulgare|LOC123402336	Triticum_urartu|LOC125514163
OG0017368	Hordeum_vulgare|LOC123403696	Triticum_urartu|LOC125514151
OG0017369	Hordeum_vulgare|LOC123404769	Triticum_urartu|LOC125513605
OG0017370	Hordeum_vulgare|LOC123404390	Triticum_urartu|LOC125515118
OG0017371	Hordeum_vulgare|LOC123404101	Triticum_urartu|LOC125512553
OG0017373	Hordeum_vulgare|LOC123400982	Triticum_urartu|LOC125517299
OG0017375	Hordeum_vulgare|LOC123402446	Triticum_urartu|LOC125513993
OG0017376	Hordeum_vulgare|LOC123403655	Triticum_urartu|LOC125529217
OG0017377	Hordeum_vulgare|LOC123404587	Triticum_urartu|LOC125515537, Triticum_urartu|LOC125515536
OG0017378	Hordeum_vulgare|LOC123401763	Triticum_urartu|LOC125515379, Triticum_urartu|LOC125515410
OG0017379	Hordeum_vulgare|LOC123402106	Triticum_urartu|LOC125512281
OG0017380	Hordeum_vulgare|LOC123402164	Triticum_urartu|LOC125517645
OG0017381	Hordeum_vulgare|LOC123402304	Triticum_urartu|LOC125512368
OG0017383	Hordeum_vulgare|LOC123403265	Triticum_urartu|LOC125515507
OG0017384	Hordeum_vulgare|LOC123402211	Triticum_urartu|LOC125513565
OG0017385	Hordeum_vulgare|LOC123406135	Triticum_urartu|LOC125513685
OG0017386	Hordeum_vulgare|LOC123404078	Triticum_urartu|LOC125513464
OG0017387	Hordeum_vulgare|LOC123403145	Triticum_urartu|LOC125517359
OG0017389	Hordeum_vulgare|LOC123401808	Triticum_urartu|LOC125514334
OG0017390	Hordeum_vulgare|LOC123402372	Triticum_urartu|LOC125529592
OG0017391	Hordeum_vulgare|LOC123404551	Triticum_urartu|LOC125512539
OG0017392	Hordeum_vulgare|LOC123401636	Triticum_urartu|LOC125517245
OG0017393	Hordeum_vulgare|LOC123406380	Triticum_urartu|LOC125514996
OG0017394	Hordeum_vulgare|LOC123405738	Triticum_urartu|LOC125514824
OG0017397	Hordeum_vulgare|LOC123401468	Triticum_urartu|LOC125513974
OG0017398	Hordeum_vulgare|LOC123403187	Triticum_urartu|LOC125530907
OG0017400	Hordeum_vulgare|LOC123403129	Triticum_urartu|LOC125514510
OG0017403	Hordeum_vulgare|LOC123403894	Triticum_urartu|LOC125515358
OG0017404	Hordeum_vulgare|LOC123403436	Triticum_urartu|LOC125514957
OG0017405	Hordeum_vulgare|LOC123402032	Triticum_urartu|LOC125515878
OG0017406	Hordeum_vulgare|LOC123401348	Triticum_urartu|LOC125513715
OG0017407	Hordeum_vulgare|LOC123402516	Triticum_urartu|LOC125512465
OG0017408	Hordeum_vulgare|LOC123403753	Triticum_urartu|LOC125528356
OG0017409	Hordeum_vulgare|LOC123404187	Triticum_urartu|LOC125517257
OG0017410	Hordeum_vulgare|LOC123402554	Triticum_urartu|LOC125516034, Triticum_urartu|LOC125526638
OG0017411	Hordeum_vulgare|LOC123403958	Triticum_urartu|LOC125517675
OG0017412	Hordeum_vulgare|LOC123401190	Triticum_urartu|LOC125516301
OG0017413	Hordeum_vulgare|LOC123401013	Triticum_urartu|LOC125514890
OG0017414	Hordeum_vulgare|LOC123403186	Triticum_urartu|LOC125530906
OG0017416	Hordeum_vulgare|LOC123401872	Triticum_urartu|LOC125514803
OG0017417	Hordeum_vulgare|LOC123401301	Triticum_urartu|LOC125515398
OG0017418	Hordeum_vulgare|LOC123404596	Triticum_urartu|LOC125513865
OG0017419	Hordeum_vulgare|LOC123401058	Triticum_urartu|LOC125514416
OG0017420	Hordeum_vulgare|LOC123401014	Triticum_urartu|LOC125513721
OG0017421	Hordeum_vulgare|LOC123402704	Triticum_urartu|LOC125514895
OG0017422	Hordeum_vulgare|LOC123402588	Triticum_urartu|LOC125530918
OG0017424	Hordeum_vulgare|LOC123401665	Triticum_urartu|LOC125513433
OG0017425	Hordeum_vulgare|LOC123403435	Triticum_urartu|LOC125512473
OG0017428	Hordeum_vulgare|LOC123426843	Triticum_urartu|LOC125538417
OG0017429	Hordeum_vulgare|LOC123402201	Triticum_urartu|LOC125512408
OG0017430	Hordeum_vulgare|LOC123404156	Triticum_urartu|LOC125514225
OG0017431	Hordeum_vulgare|LOC123401858	Triticum_urartu|LOC125514343
OG0017432	Hordeum_vulgare|LOC123406223	Triticum_urartu|LOC125512534
OG0017433	Hordeum_vulgare|LOC123401794	Triticum_urartu|LOC125513604
OG0017434	Hordeum_vulgare|LOC123406211	Triticum_urartu|LOC125513337
OG0017435	Hordeum_vulgare|LOC123402197	Triticum_urartu|LOC125514181
OG0017436	Hordeum_vulgare|LOC123402851	Triticum_urartu|LOC125512564
OG0017437	Hordeum_vulgare|LOC123405922	Triticum_urartu|LOC125517095
OG0017438	Hordeum_vulgare|LOC123402112	Triticum_urartu|LOC125529062
OG0017439	Hordeum_vulgare|LOC123401793	Triticum_urartu|LOC125514278
OG0017440	Hordeum_vulgare|LOC123401116	Triticum_urartu|LOC125515858
OG0017441	Hordeum_vulgare|LOC123401749	Triticum_urartu|LOC125515318
OG0017443	Hordeum_vulgare|LOC123403678	Triticum_urartu|LOC125515315
OG0017444	Hordeum_vulgare|LOC123400987	Triticum_urartu|LOC125514477
OG0017448	Hordeum_vulgare|LOC123404189	Triticum_urartu|LOC125528722
OG0017448	Hordeum_vulgare|LOC123404190	Triticum_urartu|LOC125530238
OG0017449	Hordeum_vulgare|LOC123403106	Triticum_urartu|LOC125515925
OG0017452	Hordeum_vulgare|LOC123403583	Triticum_urartu|LOC125514285, Triticum_urartu|LOC125514256
OG0017453	Hordeum_vulgare|LOC123404374	Triticum_urartu|LOC125514140
OG0017454	Hordeum_vulgare|LOC123402700	Triticum_urartu|LOC125529228
OG0017456	Hordeum_vulgare|LOC123402015	Triticum_urartu|LOC125514124
OG0017457	Hordeum_vulgare|LOC123402828	Triticum_urartu|LOC125514438
OG0017459	Hordeum_vulgare|LOC123404025	Triticum_urartu|LOC125513490
OG0017460	Hordeum_vulgare|LOC123401825	Triticum_urartu|LOC125513425
OG0017461	Hordeum_vulgare|LOC123402225	Triticum_urartu|LOC125514341
OG0017462	Hordeum_vulgare|LOC123401760	Triticum_urartu|LOC125516309
OG0017463	Hordeum_vulgare|LOC123402769	Triticum_urartu|LOC125513519
OG0017465	Hordeum_vulgare|LOC123405825	Triticum_urartu|LOC125515224
OG0017467	Hordeum_vulgare|LOC123404579	Triticum_urartu|LOC125513980
OG0017468	Hordeum_vulgare|LOC123403176, Hordeum_vulgare|LOC123420457, Hordeum_vulgare|LOC123420456	Triticum_urartu|LOC125517140
OG0017469	Hordeum_vulgare|LOC123403244	Triticum_urartu|LOC125513232, Triticum_urartu|LOC125513262
