Orthogroup	Hordeum_vulgare	Triticum_turgidum
OG0020800	Hordeum_vulgare|LOC123398789	Triticum_turgidum|TRITD_5Av1G217290, Triticum_turgidum|TRITD_5Bv1G213840
OG0020801	Hordeum_vulgare|LOC123399418	Triticum_turgidum|TRITD_4Av1G219920, Triticum_turgidum|TRITD_5Bv1G240520
OG0020802	Hordeum_vulgare|LOC123395084	Triticum_turgidum|TRITD_5Bv1G116780
OG0020803	Hordeum_vulgare|LOC123452796	Triticum_turgidum|TRITD_5Bv1G221470, Triticum_turgidum|TRITD_5Av1G222310
OG0020804	Hordeum_vulgare|LOC123398950	Triticum_turgidum|TRITD_5Bv1G221480
OG0020805	Hordeum_vulgare|LOC123395137	Triticum_turgidum|TRITD_5Bv1G116950
OG0020806	Hordeum_vulgare|LOC123396721	Triticum_turgidum|TRITD_5Av1G178850
OG0020807	Hordeum_vulgare|LOC123452642	Triticum_turgidum|TRITD_5Av1G216810, Triticum_turgidum|TRITD_5Bv1G213700
OG0020809	Hordeum_vulgare|LOC123401281	Triticum_turgidum|TRITD_6Bv1G064260, Triticum_turgidum|TRITD_6Av1G052250
OG0020810	Hordeum_vulgare|LOC123403455	Triticum_turgidum|TRITD_6Bv1G028200, Triticum_turgidum|TRITD_6Av1G019250
OG0020811	Hordeum_vulgare|LOC123401609	Triticum_turgidum|TRITD_6Av1G210400, Triticum_turgidum|TRITD_6Bv1G206580
OG0020812	Hordeum_vulgare|LOC123411659	Triticum_turgidum|TRITD_7Bv1G187620
OG0020813	Hordeum_vulgare|LOC123410794	Triticum_turgidum|TRITD_7Bv1G042270, Triticum_turgidum|TRITD_7Av1G066190
OG0020814	Hordeum_vulgare|LOC123413114	Triticum_turgidum|TRITD_7Bv1G222990
OG0020815	Hordeum_vulgare|LOC123407289	Triticum_turgidum|TRITD_7Av1G280960
OG0020817	Hordeum_vulgare|LOC123416973	Triticum_turgidum|TRITD_1Av1G206080
OG0020819	Hordeum_vulgare|LOC123411203	Triticum_turgidum|TRITD_7Av1G079990
OG0020821	Hordeum_vulgare|LOC123412856	Triticum_turgidum|TRITD_7Av1G200100
OG0020822	Hordeum_vulgare|LOC123431030, Hordeum_vulgare|LOC123431032	Triticum_turgidum|TRITD_2Av1G280680
OG0020825	Hordeum_vulgare|LOC123425147	Triticum_turgidum|TRITD_2Av1G045430
OG0020826	Hordeum_vulgare|LOC123428349	Triticum_turgidum|TRITD_2Av1G287220
OG0020828	Hordeum_vulgare|LOC123432862	Triticum_turgidum|TRITD_1Bv1G001310
OG0020830	Hordeum_vulgare|LOC123453106	Triticum_turgidum|TRITD_1Bv1G001950, Triticum_turgidum|TRITD_1Av1G002230
OG0020831	Hordeum_vulgare|LOC123427812	Triticum_turgidum|TRITD_7Bv1G138570, Triticum_turgidum|TRITD_1Av1G003150
OG0020833	Hordeum_vulgare|LOC123431097	Triticum_turgidum|TRITD_1Bv1G005670
OG0020835	Hordeum_vulgare|LOC123404553, Hordeum_vulgare|LOC123419046	Triticum_turgidum|TRITD_1Bv1G009100
OG0020836	Hordeum_vulgare|LOC123402824	Triticum_turgidum|TRITD_1Av1G016920, Triticum_turgidum|TRITD_1Bv1G019950
OG0020838	Hordeum_vulgare|LOC123403009	Triticum_turgidum|TRITD_1Av1G021750
OG0020839	Hordeum_vulgare|LOC123406736	Triticum_turgidum|TRITD_1Bv1G033830, Triticum_turgidum|TRITD_1Av1G027260
OG0020841	Hordeum_vulgare|LOC123406851	Triticum_turgidum|TRITD_1Bv1G036520, Triticum_turgidum|TRITD_1Av1G027810
OG0020842	Hordeum_vulgare|LOC123425454	Triticum_turgidum|TRITD_1Av1G036620, Triticum_turgidum|TRITD_1Bv1G048330
OG0020843	Hordeum_vulgare|LOC123407613	Triticum_turgidum|TRITD_1Bv1G051650
OG0020846	Hordeum_vulgare|LOC123426146	Triticum_turgidum|TRITD_1Bv1G054070
OG0020847	Hordeum_vulgare|LOC123426411	Triticum_turgidum|TRITD_1Bv1G055180
OG0020848	Hordeum_vulgare|LOC123408081	Triticum_turgidum|TRITD_1Av1G053710
OG0020849	Hordeum_vulgare|LOC123397604	Triticum_turgidum|TRITD_1Av1G056150
OG0020850	Hordeum_vulgare|LOC123427188	Triticum_turgidum|TRITD_1Bv1G064590
OG0020851	Hordeum_vulgare|LOC123427320	Triticum_turgidum|TRITD_1Bv1G065470, Triticum_turgidum|TRITD_1Av1G057770
OG0020852	Hordeum_vulgare|LOC123427894	Triticum_turgidum|TRITD_1Av1G063530, Triticum_turgidum|TRITD_1Bv1G068310
OG0020854	Hordeum_vulgare|LOC123429554	Triticum_turgidum|TRITD_1Bv1G086170
OG0020855	Hordeum_vulgare|LOC123430498	Triticum_turgidum|TRITD_1Av1G090690
OG0020857	Hordeum_vulgare|LOC123409913	Triticum_turgidum|TRITD_1Bv1G105740, Triticum_turgidum|TRITD_1Av1G104610
OG0020858	Hordeum_vulgare|LOC123399150	Triticum_turgidum|TRITD_1Av1G126490
OG0020859	Hordeum_vulgare|LOC123436338	Triticum_turgidum|TRITD_1Bv1G122940
OG0020860	Hordeum_vulgare|LOC123437915	Triticum_turgidum|TRITD_1Av1G134380, Triticum_turgidum|TRITD_1Bv1G128240
OG0020861	Hordeum_vulgare|LOC123438072	Triticum_turgidum|TRITD_1Bv1G128430
OG0020862	Hordeum_vulgare|LOC123438725	Triticum_turgidum|TRITD_1Av1G137110
OG0020863	Hordeum_vulgare|LOC123439659	Triticum_turgidum|TRITD_1Bv1G134850, Triticum_turgidum|TRITD_1Av1G141820
OG0020865	Hordeum_vulgare|LOC123439740	Triticum_turgidum|TRITD_1Bv1G142940
OG0020866	Hordeum_vulgare|LOC123443082	Triticum_turgidum|TRITD_1Bv1G154150
OG0020867	Hordeum_vulgare|LOC123415381	Triticum_turgidum|TRITD_1Av1G172020, Triticum_turgidum|TRITD_1Bv1G157380
OG0020868	Hordeum_vulgare|LOC123414493	Triticum_turgidum|TRITD_1Bv1G166820, Triticum_turgidum|TRITD_1Av1G179880
OG0020869	Hordeum_vulgare|LOC123444948	Triticum_turgidum|TRITD_1Bv1G167450, Triticum_turgidum|TRITD_1Av1G180520
OG0020871	Hordeum_vulgare|LOC123414068	Triticum_turgidum|TRITD_1Bv1G169090, Triticum_turgidum|TRITD_1Av1G182150
OG0020873	Hordeum_vulgare|LOC123444491	Triticum_turgidum|TRITD_1Bv1G171630
OG0020874	Hordeum_vulgare|LOC123443560	Triticum_turgidum|TRITD_1Av1G189100, Triticum_turgidum|TRITD_1Bv1G177710
OG0020875	Hordeum_vulgare|LOC123413207	Triticum_turgidum|TRITD_1Bv1G178540, Triticum_turgidum|TRITD_1Av1G189870
OG0020876	Hordeum_vulgare|LOC123416721	Triticum_turgidum|TRITD_1Bv1G182380, Triticum_turgidum|TRITD_1Av1G192070
OG0020878	Hordeum_vulgare|LOC123416474	Triticum_turgidum|TRITD_1Av1G194200
OG0020879	Hordeum_vulgare|LOC123447222	Triticum_turgidum|TRITD_1Bv1G185340, Triticum_turgidum|TRITD_1Av1G194560
OG0020880	Hordeum_vulgare|LOC123447119	Triticum_turgidum|TRITD_1Bv1G186810
OG0020881	Hordeum_vulgare|LOC123448469	Triticum_turgidum|TRITD_1Av1G201880
OG0020882	Hordeum_vulgare|LOC123449049	Triticum_turgidum|TRITD_1Av1G218790
OG0020883	Hordeum_vulgare|LOC123449726	Triticum_turgidum|TRITD_1Av1G213980, Triticum_turgidum|TRITD_1Bv1G208040
OG0020884	Hordeum_vulgare|LOC123450295	Triticum_turgidum|TRITD_1Bv1G213330
OG0020885	Hordeum_vulgare|LOC123420517	Triticum_turgidum|TRITD_1Av1G220930
OG0020886	Hordeum_vulgare|LOC123452606	Triticum_turgidum|TRITD_1Av1G227890, Triticum_turgidum|TRITD_1Bv1G225780
OG0020887	Hordeum_vulgare|LOC123452835	Triticum_turgidum|TRITD_1Av1G230610
OG0020889	Hordeum_vulgare|LOC123411695	Triticum_turgidum|TRITD_2Bv1G028580
OG0020892	Hordeum_vulgare|LOC123424374	Triticum_turgidum|TRITD_2Bv1G008700, Triticum_turgidum|TRITD_2Av1G006660
OG0020893	Hordeum_vulgare|LOC123424390	Triticum_turgidum|TRITD_2Bv1G010400
OG0020894	Hordeum_vulgare|LOC123429164, Hordeum_vulgare|LOC123429347	Triticum_turgidum|TRITD_2Bv1G013080, Triticum_turgidum|TRITD_2Av1G009710
OG0020895	Hordeum_vulgare|LOC123424460	Triticum_turgidum|TRITD_2Bv1G013950, Triticum_turgidum|TRITD_2Av1G010430
OG0020896	Hordeum_vulgare|LOC123424483	Triticum_turgidum|TRITD_2Bv1G017690
OG0020897	Hordeum_vulgare|LOC123429390	Triticum_turgidum|TRITD_2Bv1G029470
OG0020900	Hordeum_vulgare|LOC123424673	Triticum_turgidum|TRITD_2Bv1G033340
OG0020901	Hordeum_vulgare|LOC123424684	Triticum_turgidum|TRITD_2Bv1G034490
OG0020902	Hordeum_vulgare|LOC123424721	Triticum_turgidum|TRITD_2Bv1G037560, Triticum_turgidum|TRITD_2Av1G028720
OG0020904	Hordeum_vulgare|LOC123424914	Triticum_turgidum|TRITD_2Bv1G047270
OG0020906	Hordeum_vulgare|LOC123425463	Triticum_turgidum|TRITD_2Bv1G052020, Triticum_turgidum|TRITD_2Av1G038410
OG0020907	Hordeum_vulgare|LOC123425052	Triticum_turgidum|TRITD_2Bv1G055180
OG0020908	Hordeum_vulgare|LOC123425286	Triticum_turgidum|TRITD_2Av1G053150, Triticum_turgidum|TRITD_2Bv1G064810
OG0020910	Hordeum_vulgare|LOC123425418	Triticum_turgidum|TRITD_2Bv1G068870, Triticum_turgidum|TRITD_2Av1G058310
OG0020911	Hordeum_vulgare|LOC123425571	Triticum_turgidum|TRITD_2Av1G064770, Triticum_turgidum|TRITD_2Bv1G078150
OG0020912	Hordeum_vulgare|LOC123425593	Triticum_turgidum|TRITD_2Av1G063960
OG0020913	Hordeum_vulgare|LOC123429818	Triticum_turgidum|TRITD_2Av1G063430
OG0020914	Hordeum_vulgare|LOC123425755	Triticum_turgidum|TRITD_2Bv1G087500
OG0020915	Hordeum_vulgare|LOC123429914	Triticum_turgidum|TRITD_2Bv1G091120, Triticum_turgidum|TRITD_2Av1G085850
OG0020916	Hordeum_vulgare|LOC123425931	Triticum_turgidum|TRITD_2Bv1G095520, Triticum_turgidum|TRITD_2Av1G093890
OG0020918	Hordeum_vulgare|LOC123425999	Triticum_turgidum|TRITD_2Bv1G100780, Triticum_turgidum|TRITD_2Av1G106230
OG0020920	Hordeum_vulgare|LOC123426322	Triticum_turgidum|TRITD_2Bv1G127250, Triticum_turgidum|TRITD_2Av1G150000
OG0020921	Hordeum_vulgare|LOC123426353	Triticum_turgidum|TRITD_2Av1G147800
OG0020922	Hordeum_vulgare|LOC123426510	Triticum_turgidum|TRITD_2Bv1G139500, Triticum_turgidum|TRITD_2Av1G167310
OG0020923	Hordeum_vulgare|LOC123426511	Triticum_turgidum|TRITD_2Bv1G139540
OG0020924	Hordeum_vulgare|LOC123430246	Triticum_turgidum|TRITD_2Bv1G146720, Triticum_turgidum|TRITD_2Av1G178420
OG0020925	Hordeum_vulgare|LOC123426739	Triticum_turgidum|TRITD_2Bv1G151310, Triticum_turgidum|TRITD_2Av1G184800
OG0020926	Hordeum_vulgare|LOC123430299	Triticum_turgidum|TRITD_2Av1G187060
OG0020927	Hordeum_vulgare|LOC123426803	Triticum_turgidum|TRITD_2Bv1G155940, Triticum_turgidum|TRITD_2Av1G190210
OG0020928	Hordeum_vulgare|LOC123426807	Triticum_turgidum|TRITD_2Av1G190230, Triticum_turgidum|TRITD_2Bv1G155970
OG0020929	Hordeum_vulgare|LOC123430363	Triticum_turgidum|TRITD_2Bv1G161240
OG0020930	Hordeum_vulgare|LOC123426891	Triticum_turgidum|TRITD_2Bv1G161480
OG0020931	Hordeum_vulgare|LOC123426899	Triticum_turgidum|TRITD_2Av1G198080, Triticum_turgidum|TRITD_2Bv1G161820
OG0020932	Hordeum_vulgare|LOC123430389	Triticum_turgidum|TRITD_2Bv1G163840, Triticum_turgidum|TRITD_2Av1G200420
OG0020933	Hordeum_vulgare|LOC123426948	Triticum_turgidum|TRITD_2Av1G201230
OG0020934	Hordeum_vulgare|LOC123427070	Triticum_turgidum|TRITD_2Bv1G172790, Triticum_turgidum|TRITD_2Av1G208940
OG0020935	Hordeum_vulgare|LOC123427186	Triticum_turgidum|TRITD_2Bv1G180270, Triticum_turgidum|TRITD_2Av1G216150
OG0020936	Hordeum_vulgare|LOC123427189	Triticum_turgidum|TRITD_2Av1G216290, Triticum_turgidum|TRITD_2Bv1G180450
OG0020937	Hordeum_vulgare|LOC123427197	Triticum_turgidum|TRITD_2Bv1G180910, Triticum_turgidum|TRITD_2Av1G217690
OG0020938	Hordeum_vulgare|LOC123430508	Triticum_turgidum|TRITD_2Av1G219940
OG0020940	Hordeum_vulgare|LOC123427307	Triticum_turgidum|TRITD_2Av1G222840
OG0020942	Hordeum_vulgare|LOC123430587	Triticum_turgidum|TRITD_2Bv1G190210
OG0020943	Hordeum_vulgare|LOC123430649	Triticum_turgidum|TRITD_2Av1G237380, Triticum_turgidum|TRITD_2Bv1G199270
OG0020944	Hordeum_vulgare|LOC123430687	Triticum_turgidum|TRITD_2Bv1G204100, Triticum_turgidum|TRITD_2Av1G243400
OG0020945	Hordeum_vulgare|LOC123427574	Triticum_turgidum|TRITD_2Av1G244380, Triticum_turgidum|TRITD_2Bv1G205040
OG0020947	Hordeum_vulgare|LOC123430727	Triticum_turgidum|TRITD_2Av1G248480, Triticum_turgidum|TRITD_2Bv1G210810
OG0020948	Hordeum_vulgare|LOC123427712	Triticum_turgidum|TRITD_2Bv1G213680, Triticum_turgidum|TRITD_2Av1G252160
OG0020949	Hordeum_vulgare|LOC123427736	Triticum_turgidum|TRITD_2Av1G252980, Triticum_turgidum|TRITD_2Bv1G214620
OG0020950	Hordeum_vulgare|LOC123430773	Triticum_turgidum|TRITD_5Av1G171690
OG0020951	Hordeum_vulgare|LOC123430846	Triticum_turgidum|TRITD_2Bv1G218790
OG0020953	Hordeum_vulgare|LOC123430793	Triticum_turgidum|TRITD_2Av1G260100, Triticum_turgidum|TRITD_2Bv1G222590
OG0020954	Hordeum_vulgare|LOC123430782	Triticum_turgidum|TRITD_2Av1G261300
OG0020955	Hordeum_vulgare|LOC123430881	Triticum_turgidum|TRITD_2Bv1G206500, Triticum_turgidum|TRITD_2Av1G262440
OG0020956	Hordeum_vulgare|LOC123427910	Triticum_turgidum|TRITD_2Bv1G206600, Triticum_turgidum|TRITD_2Av1G262580
OG0020958	Hordeum_vulgare|LOC123431110	Triticum_turgidum|TRITD_2Bv1G243880, Triticum_turgidum|TRITD_2Av1G278900
OG0020959	Hordeum_vulgare|LOC123431114	Triticum_turgidum|TRITD_2Av1G279400, Triticum_turgidum|TRITD_2Bv1G244600
OG0020960	Hordeum_vulgare|LOC123428231	Triticum_turgidum|TRITD_2Bv1G245130, Triticum_turgidum|TRITD_2Av1G279690
OG0020961	Hordeum_vulgare|LOC123446780	Triticum_turgidum|TRITD_2Av1G280380, Triticum_turgidum|TRITD_2Bv1G245730
OG0020962	Hordeum_vulgare|LOC123428350	Triticum_turgidum|TRITD_2Av1G286860, Triticum_turgidum|TRITD_2Bv1G254680
OG0020963	Hordeum_vulgare|LOC123431176	Triticum_turgidum|TRITD_2Av1G288320, Triticum_turgidum|TRITD_2Bv1G257130
OG0020964	Hordeum_vulgare|LOC123431305	Triticum_turgidum|TRITD_2Av1G292710, Triticum_turgidum|TRITD_2Bv1G262520
OG0020967	Hordeum_vulgare|LOC123442538	Triticum_turgidum|TRITD_3Av1G009200, Triticum_turgidum|TRITD_3Bv1G011330
OG0020968	Hordeum_vulgare|LOC123439257	Triticum_turgidum|TRITD_3Bv1G012470, Triticum_turgidum|TRITD_3Av1G007960
OG0020969	Hordeum_vulgare|LOC123441302	Triticum_turgidum|TRITD_3Av1G017340
OG0020971	Hordeum_vulgare|LOC123439397	Triticum_turgidum|TRITD_3Av1G023850, Triticum_turgidum|TRITD_3Bv1G027870
OG0020972	Hordeum_vulgare|LOC123442847	Triticum_turgidum|TRITD_3Bv1G034470, Triticum_turgidum|TRITD_3Av1G029860
OG0020973	Hordeum_vulgare|LOC123442900	Triticum_turgidum|TRITD_3Av1G033220, Triticum_turgidum|TRITD_3Bv1G041170
OG0020974	Hordeum_vulgare|LOC123442902	Triticum_turgidum|TRITD_3Bv1G041220, Triticum_turgidum|TRITD_3Av1G033250
OG0020975	Hordeum_vulgare|LOC123442904	Triticum_turgidum|TRITD_3Bv1G041260
OG0020976	Hordeum_vulgare|LOC123442912	Triticum_turgidum|TRITD_3Bv1G042470
OG0020977	Hordeum_vulgare|LOC123442989	Triticum_turgidum|TRITD_3Bv1G048880, Triticum_turgidum|TRITD_3Av1G040120
OG0020978	Hordeum_vulgare|LOC123439535	Triticum_turgidum|TRITD_3Bv1G049100
OG0020979	Hordeum_vulgare|LOC123439569	Triticum_turgidum|TRITD_3Bv1G054360, Triticum_turgidum|TRITD_3Av1G046340
OG0020981	Hordeum_vulgare|LOC123439610	Triticum_turgidum|TRITD_3Av1G048840
OG0020983	Hordeum_vulgare|LOC123443264	Triticum_turgidum|TRITD_3Av1G065310
OG0020984	Hordeum_vulgare|LOC123439767	Triticum_turgidum|TRITD_3Bv1G088020
OG0020985	Hordeum_vulgare|LOC123443531	Triticum_turgidum|TRITD_3Av1G095500
OG0020987	Hordeum_vulgare|LOC123443621	Triticum_turgidum|TRITD_3Bv1G112710, Triticum_turgidum|TRITD_3Av1G120930
OG0020989	Hordeum_vulgare|LOC123443794	Triticum_turgidum|TRITD_3Bv1G123800
OG0020990	Hordeum_vulgare|LOC123443796	Triticum_turgidum|TRITD_3Av1G136150
OG0020991	Hordeum_vulgare|LOC123443823	Triticum_turgidum|TRITD_3Bv1G124820
OG0020992	Hordeum_vulgare|LOC123439940	Triticum_turgidum|TRITD_3Bv1G126290
OG0020993	Hordeum_vulgare|LOC123443845	Triticum_turgidum|TRITD_3Av1G141420
OG0020994	Hordeum_vulgare|LOC123443869	Triticum_turgidum|TRITD_3Bv1G129420, Triticum_turgidum|TRITD_3Av1G144420
OG0020995	Hordeum_vulgare|LOC123440028	Triticum_turgidum|TRITD_3Av1G154960, Triticum_turgidum|TRITD_3Bv1G135840
OG0020996	Hordeum_vulgare|LOC123444200	Triticum_turgidum|TRITD_3Bv1G152220, Triticum_turgidum|TRITD_3Av1G172190
OG0020997	Hordeum_vulgare|LOC123444388	Triticum_turgidum|TRITD_3Av1G182150
OG0020998	Hordeum_vulgare|LOC123444334	Triticum_turgidum|TRITD_3Bv1G167620
OG0020999	Hordeum_vulgare|LOC123440187	Triticum_turgidum|TRITD_3Bv1G169300
OG0021000	Hordeum_vulgare|LOC123444290	Triticum_turgidum|TRITD_3Bv1G170340, Triticum_turgidum|TRITD_3Av1G187330
OG0021001	Hordeum_vulgare|LOC123444418	Triticum_turgidum|TRITD_3Av1G188050
OG0021001	Hordeum_vulgare|LOC123444418	Triticum_turgidum|TRITD_3Bv1G171370
OG0021002	Hordeum_vulgare|LOC123440308	Triticum_turgidum|TRITD_3Bv1G182980, Triticum_turgidum|TRITD_3Av1G195710
OG0021003	Hordeum_vulgare|LOC123444525	Triticum_turgidum|TRITD_3Bv1G182790, Triticum_turgidum|TRITD_3Av1G196060
OG0021004	Hordeum_vulgare|LOC123440344	Triticum_turgidum|TRITD_3Bv1G229810, Triticum_turgidum|TRITD_3Av1G202450
OG0021005	Hordeum_vulgare|LOC123444605	Triticum_turgidum|TRITD_3Av1G203360, Triticum_turgidum|TRITD_3Bv1G183430
OG0021007	Hordeum_vulgare|LOC123440374	Triticum_turgidum|TRITD_3Bv1G185280, Triticum_turgidum|TRITD_3Av1G204710
OG0021008	Hordeum_vulgare|LOC123444621	Triticum_turgidum|TRITD_3Bv1G185440
OG0021009	Hordeum_vulgare|LOC123444629	Triticum_turgidum|TRITD_3Bv1G186150, Triticum_turgidum|TRITD_3Av1G205420
OG0021010	Hordeum_vulgare|LOC123444638	Triticum_turgidum|TRITD_3Av1G205870
OG0021011	Hordeum_vulgare|LOC123444644	Triticum_turgidum|TRITD_3Bv1G186750
OG0021012	Hordeum_vulgare|LOC123444994	Triticum_turgidum|TRITD_3Bv1G196350
OG0021013	Hordeum_vulgare|LOC123440574	Triticum_turgidum|TRITD_3Av1G213780
OG0021014	Hordeum_vulgare|LOC123444885	Triticum_turgidum|TRITD_3Bv1G205740
OG0021015	Hordeum_vulgare|LOC123444870	Triticum_turgidum|TRITD_3Av1G223140
OG0021016	Hordeum_vulgare|LOC123444786	Triticum_turgidum|TRITD_3Bv1G214100
OG0021017	Hordeum_vulgare|LOC123445058	Triticum_turgidum|TRITD_3Bv1G220550, Triticum_turgidum|TRITD_3Av1G232640
OG0021018	Hordeum_vulgare|LOC123445202	Triticum_turgidum|TRITD_3Bv1G233230, Triticum_turgidum|TRITD_3Av1G241410
OG0021019	Hordeum_vulgare|LOC123445288	Triticum_turgidum|TRITD_3Av1G248980, Triticum_turgidum|TRITD_3Bv1G240580
OG0021020	Hordeum_vulgare|LOC123445295	Triticum_turgidum|TRITD_3Bv1G240990, Triticum_turgidum|TRITD_3Av1G249320
OG0021021	Hordeum_vulgare|LOC123445299	Triticum_turgidum|TRITD_3Bv1G241170
OG0021022	Hordeum_vulgare|LOC123428659, Hordeum_vulgare|LOC123440744	Triticum_turgidum|TRITD_3Bv1G243350, Triticum_turgidum|TRITD_3Av1G251060
OG0021023	Hordeum_vulgare|LOC123440791	Triticum_turgidum|TRITD_3Bv1G247800
OG0021025	Hordeum_vulgare|LOC123442164	Triticum_turgidum|TRITD_3Av1G265500, Triticum_turgidum|TRITD_3Bv1G259860
OG0021026	Hordeum_vulgare|LOC123445496	Triticum_turgidum|TRITD_3Bv1G262520, Triticum_turgidum|TRITD_3Av1G267850
OG0021028	Hordeum_vulgare|LOC123398729	Triticum_turgidum|TRITD_5Bv1G138710
OG0021029	Hordeum_vulgare|LOC123445704	Triticum_turgidum|TRITD_3Bv1G279800, Triticum_turgidum|TRITD_3Av1G284360
OG0021030	Hordeum_vulgare|LOC123450962	Triticum_turgidum|TRITD_4Bv1G002450, Triticum_turgidum|TRITD_4Av1G202760
OG0021031	Hordeum_vulgare|LOC123450997	Triticum_turgidum|TRITD_4Av1G200650
OG0021033	Hordeum_vulgare|LOC123447229	Triticum_turgidum|TRITD_4Bv1G009080
OG0021034	Hordeum_vulgare|LOC123447265	Triticum_turgidum|TRITD_4Bv1G009950, Triticum_turgidum|TRITD_4Av1G195820
OG0021035	Hordeum_vulgare|LOC123447292	Triticum_turgidum|TRITD_4Av1G195570, Triticum_turgidum|TRITD_4Bv1G010270
OG0021036	Hordeum_vulgare|LOC123447347	Triticum_turgidum|TRITD_4Bv1G011490
OG0021038	Hordeum_vulgare|LOC123447390	Triticum_turgidum|TRITD_4Bv1G012280
OG0021040	Hordeum_vulgare|LOC123451081	Triticum_turgidum|TRITD_4Bv1G018440, Triticum_turgidum|TRITD_4Av1G188130
OG0021041	Hordeum_vulgare|LOC123447717	Triticum_turgidum|TRITD_4Av1G182380, Triticum_turgidum|TRITD_4Bv1G022950
OG0021042	Hordeum_vulgare|LOC123451186	Triticum_turgidum|TRITD_3Bv1G019000, Triticum_turgidum|TRITD_2Bv1G011700
OG0021043	Hordeum_vulgare|LOC123447943	Triticum_turgidum|TRITD_4Bv1G035080, Triticum_turgidum|TRITD_4Av1G171580
OG0021044	Hordeum_vulgare|LOC123447934	Triticum_turgidum|TRITD_4Bv1G036650, Triticum_turgidum|TRITD_4Av1G173060
OG0021045	Hordeum_vulgare|LOC123451191	Triticum_turgidum|TRITD_4Av1G158480, Triticum_turgidum|TRITD_4Bv1G041590
OG0021046	Hordeum_vulgare|LOC123448114	Triticum_turgidum|TRITD_4Bv1G051080, Triticum_turgidum|TRITD_4Av1G154870
OG0021047	Hordeum_vulgare|LOC123446234	Triticum_turgidum|TRITD_4Av1G155550
OG0021048	Hordeum_vulgare|LOC123448214	Triticum_turgidum|TRITD_4Bv1G055750
OG0021049	Hordeum_vulgare|LOC123448229	Triticum_turgidum|TRITD_4Av1G141190
OG0021051	Hordeum_vulgare|LOC123448810	Triticum_turgidum|TRITD_4Bv1G115020
OG0021052	Hordeum_vulgare|LOC123446554	Triticum_turgidum|TRITD_4Bv1G114460, Triticum_turgidum|TRITD_4Av1G061820
OG0021053	Hordeum_vulgare|LOC123448973	Triticum_turgidum|TRITD_4Av1G047940
OG0021054	Hordeum_vulgare|LOC123449268	Triticum_turgidum|TRITD_4Av1G025200, Triticum_turgidum|TRITD_4Bv1G144990
OG0021055	Hordeum_vulgare|LOC123449344	Triticum_turgidum|TRITD_4Bv1G151020
OG0021056	Hordeum_vulgare|LOC123449351	Triticum_turgidum|TRITD_4Av1G019700
OG0021057	Hordeum_vulgare|LOC123449360	Triticum_turgidum|TRITD_4Bv1G151560, Triticum_turgidum|TRITD_4Av1G019020
OG0021058	Hordeum_vulgare|LOC123449422	Triticum_turgidum|TRITD_4Av1G014990
OG0021059	Hordeum_vulgare|LOC123449435	Triticum_turgidum|TRITD_4Av1G015580, Triticum_turgidum|TRITD_4Bv1G157130
OG0021060	Hordeum_vulgare|LOC123447079	Triticum_turgidum|TRITD_4Bv1G169620, Triticum_turgidum|TRITD_4Av1G004510
OG0021061	Hordeum_vulgare|LOC123449575	Triticum_turgidum|TRITD_4Bv1G170110, Triticum_turgidum|TRITD_4Av1G004360
OG0021062	Hordeum_vulgare|LOC123447256	Triticum_turgidum|TRITD_4Av1G226130
OG0021064	Hordeum_vulgare|LOC123447289	Triticum_turgidum|TRITD_5Av1G240530, Triticum_turgidum|TRITD_4Bv1G186850
OG0021065	Hordeum_vulgare|LOC123449743	Triticum_turgidum|TRITD_4Bv1G187750, Triticum_turgidum|TRITD_5Av1G241650
OG0021066	Hordeum_vulgare|LOC123449742	Triticum_turgidum|TRITD_4Bv1G187760, Triticum_turgidum|TRITD_5Av1G241660
OG0021067	Hordeum_vulgare|LOC123449883	Triticum_turgidum|TRITD_5Av1G245840, Triticum_turgidum|TRITD_4Bv1G194690
OG0021068	Hordeum_vulgare|LOC123449906	Triticum_turgidum|TRITD_4Bv1G196550, Triticum_turgidum|TRITD_5Av1G247440
OG0021069	Hordeum_vulgare|LOC123449952	Triticum_turgidum|TRITD_4Bv1G199760, Triticum_turgidum|TRITD_5Av1G250220
OG0021070	Hordeum_vulgare|LOC123449997	Triticum_turgidum|TRITD_5Av1G253520, Triticum_turgidum|TRITD_4Bv1G202200
OG0021071	Hordeum_vulgare|LOC123449998	Triticum_turgidum|TRITD_5Av1G253710, Triticum_turgidum|TRITD_4Bv1G201950
OG0021073	Hordeum_vulgare|LOC123450006	Triticum_turgidum|TRITD_4Bv1G201770
OG0021074	Hordeum_vulgare|LOC123450010	Triticum_turgidum|TRITD_5Av1G253930, Triticum_turgidum|TRITD_4Bv1G201670
OG0021075	Hordeum_vulgare|LOC123447616	Triticum_turgidum|TRITD_4Bv1G203520, Triticum_turgidum|TRITD_5Av1G254750
OG0021076	Hordeum_vulgare|LOC123402614, Hordeum_vulgare|LOC123402358	Triticum_turgidum|TRITD_5Av1G256460
OG0021082	Hordeum_vulgare|LOC123395147	Triticum_turgidum|TRITD_5Bv1G027100
OG0021083	Hordeum_vulgare|LOC123397892	Triticum_turgidum|TRITD_5Bv1G029120, Triticum_turgidum|TRITD_5Av1G029150
OG0021084	Hordeum_vulgare|LOC123395902	Triticum_turgidum|TRITD_5Av1G044870
OG0021085	Hordeum_vulgare|LOC123399366	Triticum_turgidum|TRITD_5Av1G053850
