Orthogroup	Hordeum_vulgare	Aegilops_speltoides
OG0021659	Hordeum_vulgare|LOC123430734	Aegilops_speltoides|GWHGBFXR008714.1
OG0021660	Hordeum_vulgare|LOC123430134	Aegilops_speltoides|GWHGBFXR007083.1
OG0021661	Hordeum_vulgare|LOC123427140	Aegilops_speltoides|GWHGBFXR007975.1
OG0021668	Hordeum_vulgare|LOC123427415	Aegilops_speltoides|GWHGBFXR008352.1
OG0021669	Hordeum_vulgare|LOC123431380, Hordeum_vulgare|LOC123403635	Aegilops_speltoides|GWHGBFXR010451.1
OG0021670	Hordeum_vulgare|LOC123426312	Aegilops_speltoides|GWHGBFXR007025.1
OG0021671	Hordeum_vulgare|LOC123427998	Aegilops_speltoides|GWHGBFXR009565.1
OG0021672	Hordeum_vulgare|LOC123425539	Aegilops_speltoides|GWHGBFXR006388.1
OG0021673	Hordeum_vulgare|LOC123428572	Aegilops_speltoides|GWHGBFXR035266.1, Aegilops_speltoides|GWHGBFXR010427.1
OG0021676	Hordeum_vulgare|LOC123428990	Aegilops_speltoides|GWHGBFXR010452.1
OG0021677	Hordeum_vulgare|LOC123424575	Aegilops_speltoides|GWHGBFXR005175.1
OG0021678	Hordeum_vulgare|LOC123424753	Aegilops_speltoides|GWHGBFXR005540.1
OG0021679	Hordeum_vulgare|LOC123429060	Aegilops_speltoides|GWHGBFXR004570.1
OG0021680	Hordeum_vulgare|LOC123429209	Aegilops_speltoides|GWHGBFXR004891.1
OG0021681	Hordeum_vulgare|LOC123428904	Aegilops_speltoides|GWHGBFXR010074.1
OG0021682	Hordeum_vulgare|LOC123431480	Aegilops_speltoides|GWHGBFXR004498.1
OG0021684	Hordeum_vulgare|LOC123428113	Aegilops_speltoides|GWHGBFXR009353.1
OG0021686	Hordeum_vulgare|LOC123431496	Aegilops_speltoides|GWHGBFXR004538.1
OG0021688	Hordeum_vulgare|LOC123425443	Aegilops_speltoides|GWHGBFXR005795.1
OG0021689	Hordeum_vulgare|LOC123425348	Aegilops_speltoides|GWHGBFXR006208.1
OG0021693	Hordeum_vulgare|LOC123425822	Aegilops_speltoides|GWHGBFXR006636.1
OG0021698	Hordeum_vulgare|LOC123439589	Aegilops_speltoides|GWHGBFXR011846.1
OG0021699	Hordeum_vulgare|LOC123440614	Aegilops_speltoides|GWHGBFXR014498.1
OG0021700	Hordeum_vulgare|LOC123442789	Aegilops_speltoides|GWHGBFXR011334.1
OG0021702	Hordeum_vulgare|LOC123442972	Aegilops_speltoides|GWHGBFXR011639.1
OG0021703	Hordeum_vulgare|LOC123440026	Aegilops_speltoides|GWHGBFXR012902.1
OG0021704	Hordeum_vulgare|LOC123440777	Aegilops_speltoides|GWHGBFXR015016.1
OG0021705	Hordeum_vulgare|LOC123439567	Aegilops_speltoides|GWHGBFXR011766.1
OG0021707	Hordeum_vulgare|LOC123445193	Aegilops_speltoides|GWHGBFXR014736.1
OG0021708	Hordeum_vulgare|LOC123444419	Aegilops_speltoides|GWHGBFXR013296.1
OG0021709	Hordeum_vulgare|LOC123440504	Aegilops_speltoides|GWHGBFXR014212.1
OG0021710	Hordeum_vulgare|LOC123443665	Aegilops_speltoides|GWHGBFXR012640.1
OG0021713	Hordeum_vulgare|LOC123445465	Aegilops_speltoides|GWHGBFXR015514.1
OG0021714	Hordeum_vulgare|LOC123443644	Aegilops_speltoides|GWHGBFXR012501.1
OG0021716	Hordeum_vulgare|LOC123440499	Aegilops_speltoides|GWHGBFXR014225.1
OG0021717	Hordeum_vulgare|LOC123440624	Aegilops_speltoides|GWHGBFXR014545.1
OG0021719	Hordeum_vulgare|LOC123444604	Aegilops_speltoides|GWHGBFXR013759.1
OG0021721	Hordeum_vulgare|LOC123444093	Aegilops_speltoides|GWHGBFXR013267.1
OG0021723	Hordeum_vulgare|LOC123444159	Aegilops_speltoides|GWHGBFXR013199.1
OG0021725	Hordeum_vulgare|LOC123441587	Aegilops_speltoides|GWHGBFXR012200.1
OG0021729	Hordeum_vulgare|LOC123444745	Aegilops_speltoides|GWHGBFXR014363.1
OG0021730	Hordeum_vulgare|LOC123444609	Aegilops_speltoides|GWHGBFXR013773.1
OG0021732	Hordeum_vulgare|LOC123440178	Aegilops_speltoides|GWHGBFXR013042.1
OG0021733	Hordeum_vulgare|LOC123442074	Aegilops_speltoides|GWHGBFXR014827.1
OG0021734	Hordeum_vulgare|LOC123440743	Aegilops_speltoides|GWHGBFXR014937.1, Aegilops_speltoides|GWHGBFXR014939.1
OG0021737	Hordeum_vulgare|LOC123447869	Aegilops_speltoides|GWHGBFXR015174.1
OG0021738	Hordeum_vulgare|LOC123443575	Aegilops_speltoides|GWHGBFXR012495.1
OG0021739	Hordeum_vulgare|LOC123440702	Aegilops_speltoides|GWHGBFXR014810.1
OG0021741	Hordeum_vulgare|LOC123403016	Aegilops_speltoides|GWHGBFXR013448.1
OG0021742	Hordeum_vulgare|LOC123444047	Aegilops_speltoides|GWHGBFXR013010.1
OG0021745	Hordeum_vulgare|LOC123445582	Aegilops_speltoides|GWHGBFXR015855.1
OG0021746	Hordeum_vulgare|LOC123443785	Aegilops_speltoides|GWHGBFXR012692.1
OG0021749	Hordeum_vulgare|LOC123444825	Aegilops_speltoides|GWHGBFXR014230.1
OG0021750	Hordeum_vulgare|LOC123445564	Aegilops_speltoides|GWHGBFXR015816.1
OG0021752	Hordeum_vulgare|LOC123444373	Aegilops_speltoides|GWHGBFXR013446.1
OG0021753	Hordeum_vulgare|LOC123440789	Aegilops_speltoides|GWHGBFXR015057.1
OG0021755	Hordeum_vulgare|LOC123445428	Aegilops_speltoides|GWHGBFXR015433.1, Aegilops_speltoides|GWHGBFXR015431.1
OG0021757	Hordeum_vulgare|LOC123440672	Aegilops_speltoides|GWHGBFXR011066.1
OG0021758	Hordeum_vulgare|LOC123442411	Aegilops_speltoides|GWHGBFXR010478.1
OG0021759	Hordeum_vulgare|LOC123442002	Aegilops_speltoides|GWHGBFXR014222.1
OG0021761	Hordeum_vulgare|LOC123441464	Aegilops_speltoides|GWHGBFXR011527.1
OG0021763	Hordeum_vulgare|LOC123442414	Aegilops_speltoides|GWHGBFXR010489.1
OG0021765	Hordeum_vulgare|LOC123444959	Aegilops_speltoides|GWHGBFXR014026.1
OG0021770	Hordeum_vulgare|LOC123439964	Aegilops_speltoides|GWHGBFXR012803.1
OG0021772	Hordeum_vulgare|LOC123440289	Aegilops_speltoides|GWHGBFXR013560.1
OG0021774	Hordeum_vulgare|LOC123444553	Aegilops_speltoides|GWHGBFXR013668.1
OG0021775	Hordeum_vulgare|LOC123442729	Aegilops_speltoides|GWHGBFXR011243.1
OG0021776	Hordeum_vulgare|LOC123443654	Aegilops_speltoides|GWHGBFXR012610.1
OG0021778	Hordeum_vulgare|LOC123440608	Aegilops_speltoides|GWHGBFXR014513.1, Aegilops_speltoides|GWHGBFXR014514.1
OG0021779	Hordeum_vulgare|LOC123444775	Aegilops_speltoides|GWHGBFXR014315.1
OG0021781	Hordeum_vulgare|LOC123444379	Aegilops_speltoides|GWHGBFXR013452.1
OG0021782	Hordeum_vulgare|LOC123440947	Aegilops_speltoides|GWHGBFXR015654.1
OG0021785	Hordeum_vulgare|LOC123440551	Aegilops_speltoides|GWHGBFXR014031.1
OG0021786	Hordeum_vulgare|LOC123443256	Aegilops_speltoides|GWHGBFXR012106.1
OG0021787	Hordeum_vulgare|LOC123443952	Aegilops_speltoides|GWHGBFXR012886.1
OG0021789	Hordeum_vulgare|LOC123442356	Aegilops_speltoides|GWHGBFXR010620.1
OG0021790	Hordeum_vulgare|LOC123450678, Hordeum_vulgare|LOC123441808	Aegilops_speltoides|GWHGBFXR012997.1
OG0021793	Hordeum_vulgare|LOC123439215	Aegilops_speltoides|GWHGBFXR010744.1
OG0021794	Hordeum_vulgare|LOC123443487	Aegilops_speltoides|GWHGBFXR012384.1
OG0021797	Hordeum_vulgare|LOC123440532	Aegilops_speltoides|GWHGBFXR014100.1
OG0021800	Hordeum_vulgare|LOC123444967	Aegilops_speltoides|GWHGBFXR014013.1
OG0021801	Hordeum_vulgare|LOC123441059	Aegilops_speltoides|GWHGBFXR015937.1
OG0021803	Hordeum_vulgare|LOC123440829	Aegilops_speltoides|GWHGBFXR015224.1
OG0021806	Hordeum_vulgare|LOC123444713	Aegilops_speltoides|GWHGBFXR013911.1
OG0021809	Hordeum_vulgare|LOC123440001	Aegilops_speltoides|GWHGBFXR012867.1
OG0021810	Hordeum_vulgare|LOC123440620	Aegilops_speltoides|GWHGBFXR014519.1
OG0021811	Hordeum_vulgare|LOC123443825	Aegilops_speltoides|GWHGBFXR012728.1
OG0021812	Hordeum_vulgare|LOC123439098, Hordeum_vulgare|LOC123441594, Hordeum_vulgare|LOC123396418	Aegilops_speltoides|GWHGBFXR010633.1
OG0021813	Hordeum_vulgare|LOC123442852	Aegilops_speltoides|GWHGBFXR011441.1
OG0021814	Hordeum_vulgare|LOC123441706	Aegilops_speltoides|GWHGBFXR012605.1
OG0021816	Hordeum_vulgare|LOC123445137	Aegilops_speltoides|GWHGBFXR014621.1
OG0021817	Hordeum_vulgare|LOC123445724	Aegilops_speltoides|GWHGBFXR016181.1
OG0021820	Hordeum_vulgare|LOC123443020	Aegilops_speltoides|GWHGBFXR011712.1
OG0021821	Hordeum_vulgare|LOC123445743	Aegilops_speltoides|GWHGBFXR016196.1
OG0021822	Hordeum_vulgare|LOC123444056	Aegilops_speltoides|GWHGBFXR013019.1
OG0021823	Hordeum_vulgare|LOC123444975	Aegilops_speltoides|GWHGBFXR014008.1
OG0021824	Hordeum_vulgare|LOC123440030	Aegilops_speltoides|GWHGBFXR012906.1
OG0021825	Hordeum_vulgare|LOC123430995	Aegilops_speltoides|GWHGBFXR014674.1
OG0021827	Hordeum_vulgare|LOC123442153	Aegilops_speltoides|GWHGBFXR015446.1
OG0021829	Hordeum_vulgare|LOC123445159	Aegilops_speltoides|GWHGBFXR014692.1
OG0021832	Hordeum_vulgare|LOC123444058	Aegilops_speltoides|GWHGBFXR013021.1
OG0021833	Hordeum_vulgare|LOC123444097	Aegilops_speltoides|GWHGBFXR013263.1
OG0021834	Hordeum_vulgare|LOC123443043	Aegilops_speltoides|GWHGBFXR011753.1
OG0021835	Hordeum_vulgare|LOC123440571	Aegilops_speltoides|GWHGBFXR013976.1
OG0021838	Hordeum_vulgare|LOC123440141	Aegilops_speltoides|GWHGBFXR013148.1
OG0021839	Hordeum_vulgare|LOC123439706	Aegilops_speltoides|GWHGBFXR012177.1
OG0021841	Hordeum_vulgare|LOC123443605	Aegilops_speltoides|GWHGBFXR012554.1
OG0021842	Hordeum_vulgare|LOC123440656	Aegilops_speltoides|GWHGBFXR014688.1, Aegilops_speltoides|GWHGBFXR014689.1
OG0021843	Hordeum_vulgare|LOC123445641	Aegilops_speltoides|GWHGBFXR016007.1
OG0021846	Hordeum_vulgare|LOC123443756	Aegilops_speltoides|GWHGBFXR012670.1
OG0021847	Hordeum_vulgare|LOC123445565	Aegilops_speltoides|GWHGBFXR015843.1
OG0021848	Hordeum_vulgare|LOC123439754	Aegilops_speltoides|GWHGBFXR012281.1
OG0021849	Hordeum_vulgare|LOC123443596	Aegilops_speltoides|GWHGBFXR012576.1
OG0021850	Hordeum_vulgare|LOC123440540	Aegilops_speltoides|GWHGBFXR014078.1
OG0021851	Hordeum_vulgare|LOC123439345	Aegilops_speltoides|GWHGBFXR011125.1
OG0021852	Hordeum_vulgare|LOC123403929	Aegilops_speltoides|GWHGBFXR014551.1
OG0021853	Hordeum_vulgare|LOC123440547	Aegilops_speltoides|GWHGBFXR014057.1
OG0021854	Hordeum_vulgare|LOC123445030	Aegilops_speltoides|GWHGBFXR014437.1
OG0021857	Hordeum_vulgare|LOC123439958	Aegilops_speltoides|GWHGBFXR012782.1
OG0021858	Hordeum_vulgare|LOC123445758	Aegilops_speltoides|GWHGBFXR016234.1
OG0021859	Hordeum_vulgare|LOC123452441	Aegilops_speltoides|GWHGBFXR011811.1
OG0021860	Hordeum_vulgare|LOC123442348	Aegilops_speltoides|GWHGBFXR010590.1
OG0021861	Hordeum_vulgare|LOC123439124	Aegilops_speltoides|GWHGBFXR010670.1
OG0021863	Hordeum_vulgare|LOC123445535	Aegilops_speltoides|GWHGBFXR015669.1
OG0021864	Hordeum_vulgare|LOC123445238	Aegilops_speltoides|GWHGBFXR014820.1
OG0021865	Hordeum_vulgare|LOC123445007	Aegilops_speltoides|GWHGBFXR013958.1
OG0021866	Hordeum_vulgare|LOC123444709	Aegilops_speltoides|GWHGBFXR013900.1
OG0021867	Hordeum_vulgare|LOC123440625	Aegilops_speltoides|GWHGBFXR014546.1
OG0021868	Hordeum_vulgare|LOC123445417	Aegilops_speltoides|GWHGBFXR015395.1
OG0021869	Hordeum_vulgare|LOC123441272	Aegilops_speltoides|GWHGBFXR010499.1
OG0021871	Hordeum_vulgare|LOC123440005	Aegilops_speltoides|GWHGBFXR012871.1
OG0021872	Hordeum_vulgare|LOC123445659	Aegilops_speltoides|GWHGBFXR016068.1
OG0021877	Hordeum_vulgare|LOC123445500	Aegilops_speltoides|GWHGBFXR015627.1
OG0021878	Hordeum_vulgare|LOC123440550	Aegilops_speltoides|GWHGBFXR014032.1
OG0021880	Hordeum_vulgare|LOC123446216	Aegilops_speltoides|GWHGBFXR017348.1
OG0021882	Hordeum_vulgare|LOC123449989	Aegilops_speltoides|GWHGBFXR019815.1
OG0021884	Hordeum_vulgare|LOC123449801	Aegilops_speltoides|GWHGBFXR019469.1
OG0021885	Hordeum_vulgare|LOC123447913	Aegilops_speltoides|GWHGBFXR017171.1
OG0021887	Hordeum_vulgare|LOC123448002	Aegilops_speltoides|GWHGBFXR017293.1
OG0021889	Hordeum_vulgare|LOC123448527	Aegilops_speltoides|GWHGBFXR017683.1
OG0021891	Hordeum_vulgare|LOC123449210	Aegilops_speltoides|GWHGBFXR018468.1
OG0021892	Hordeum_vulgare|LOC123447132	Aegilops_speltoides|GWHGBFXR016470.1
OG0021894	Hordeum_vulgare|LOC123450035	Aegilops_speltoides|GWHGBFXR019945.1
OG0021896	Hordeum_vulgare|LOC123447082	Aegilops_speltoides|GWHGBFXR019088.1
OG0021897	Hordeum_vulgare|LOC123447472	Aegilops_speltoides|GWHGBFXR019724.1
OG0021898	Hordeum_vulgare|LOC123447238	Aegilops_speltoides|GWHGBFXR019517.1
OG0021900	Hordeum_vulgare|LOC123450883	Aegilops_speltoides|GWHGBFXR019660.1
OG0021901	Hordeum_vulgare|LOC123450350	Aegilops_speltoides|GWHGBFXR017576.1
OG0021903	Hordeum_vulgare|LOC123449490	Aegilops_speltoides|GWHGBFXR018949.1
OG0021904	Hordeum_vulgare|LOC123440467, Hordeum_vulgare|LOC123441794, Hordeum_vulgare|LOC123450290, Hordeum_vulgare|LOC123405099	Aegilops_speltoides|GWHGBFXR018527.1
OG0021905	Hordeum_vulgare|LOC123447391	Aegilops_speltoides|GWHGBFXR019574.1
OG0021906	Hordeum_vulgare|LOC123448890	Aegilops_speltoides|GWHGBFXR018159.1
OG0021907	Hordeum_vulgare|LOC123448962	Aegilops_speltoides|GWHGBFXR018234.1
OG0021908	Hordeum_vulgare|LOC123450212	Aegilops_speltoides|GWHGBFXR016711.1
OG0021914	Hordeum_vulgare|LOC123440772	Aegilops_speltoides|GWHGBFXR016311.1
OG0021917	Hordeum_vulgare|LOC123447113	Aegilops_speltoides|GWHGBFXR019182.1
OG0021918	Hordeum_vulgare|LOC123447876	Aegilops_speltoides|GWHGBFXR017239.1
OG0021919	Hordeum_vulgare|LOC123446758	Aegilops_speltoides|GWHGBFXR018397.1
OG0021922	Hordeum_vulgare|LOC123447990	Aegilops_speltoides|GWHGBFXR017287.1
OG0021923	Hordeum_vulgare|LOC123449566	Aegilops_speltoides|GWHGBFXR019075.1
OG0021924	Hordeum_vulgare|LOC123449974	Aegilops_speltoides|GWHGBFXR019793.1
OG0021925	Hordeum_vulgare|LOC123447060	Aegilops_speltoides|GWHGBFXR016435.1
OG0021926	Hordeum_vulgare|LOC123409808	Aegilops_speltoides|GWHGBFXR016785.1
OG0021927	Hordeum_vulgare|LOC123446722	Aegilops_speltoides|GWHGBFXR018486.1
OG0021928	Hordeum_vulgare|LOC123451140	Aegilops_speltoides|GWHGBFXR016953.1
OG0021930	Hordeum_vulgare|LOC123448764	Aegilops_speltoides|GWHGBFXR017992.1
OG0021931	Hordeum_vulgare|LOC123447311	Aegilops_speltoides|GWHGBFXR016570.1
OG0021932	Hordeum_vulgare|LOC123447780	Aegilops_speltoides|GWHGBFXR016944.1
OG0021933	Hordeum_vulgare|LOC123448608	Aegilops_speltoides|GWHGBFXR017739.1
OG0021935	Hordeum_vulgare|LOC123450043	Aegilops_speltoides|GWHGBFXR019912.1
OG0021936	Hordeum_vulgare|LOC123449783	Aegilops_speltoides|GWHGBFXR019432.1
OG0021937	Hordeum_vulgare|LOC123449092	Aegilops_speltoides|GWHGBFXR018615.1
OG0021939	Hordeum_vulgare|LOC123449774	Aegilops_speltoides|GWHGBFXR019422.1
OG0021940	Hordeum_vulgare|LOC123446870	Aegilops_speltoides|GWHGBFXR018791.1
OG0021941	Hordeum_vulgare|LOC123447945	Aegilops_speltoides|GWHGBFXR017117.1
OG0021942	Hordeum_vulgare|LOC123450840	Aegilops_speltoides|GWHGBFXR019431.1
OG0021943	Hordeum_vulgare|LOC123449227	Aegilops_speltoides|GWHGBFXR018438.1
OG0021944	Hordeum_vulgare|LOC123446185	Aegilops_speltoides|GWHGBFXR017292.1
OG0021946	Hordeum_vulgare|LOC123449670	Aegilops_speltoides|GWHGBFXR019250.1
OG0021948	Hordeum_vulgare|LOC123449100	Aegilops_speltoides|GWHGBFXR018603.1
OG0021949	Hordeum_vulgare|LOC123450082	Aegilops_speltoides|GWHGBFXR019844.1
OG0021951	Hordeum_vulgare|LOC123448030	Aegilops_speltoides|GWHGBFXR017325.1
OG0021952	Hordeum_vulgare|LOC123446581	Aegilops_speltoides|GWHGBFXR018136.1
OG0021953	Hordeum_vulgare|LOC123450086	Aegilops_speltoides|GWHGBFXR019840.1
OG0021955	Hordeum_vulgare|LOC123451213	Aegilops_speltoides|GWHGBFXR017196.1
OG0021956	Hordeum_vulgare|LOC123409878	Aegilops_speltoides|GWHGBFXR019771.1
OG0021957	Hordeum_vulgare|LOC123449290	Aegilops_speltoides|GWHGBFXR018661.1
OG0021958	Hordeum_vulgare|LOC123447967	Aegilops_speltoides|GWHGBFXR017252.1
OG0021959	Hordeum_vulgare|LOC123450085	Aegilops_speltoides|GWHGBFXR019842.1
OG0021960	Hordeum_vulgare|LOC123447410	Aegilops_speltoides|GWHGBFXR019638.1
OG0021961	Hordeum_vulgare|LOC123446268	Aegilops_speltoides|GWHGBFXR017553.1
OG0021962	Hordeum_vulgare|LOC123447572	Aegilops_speltoides|GWHGBFXR019937.1
OG0021963	Hordeum_vulgare|LOC123446262	Aegilops_speltoides|GWHGBFXR016550.1
OG0021964	Hordeum_vulgare|LOC123447148	Aegilops_speltoides|GWHGBFXR016476.1
OG0021965	Hordeum_vulgare|LOC123450650	Aegilops_speltoides|GWHGBFXR018598.1
OG0021966	Hordeum_vulgare|LOC123448960	Aegilops_speltoides|GWHGBFXR018233.1
OG0021967	Hordeum_vulgare|LOC123450081	Aegilops_speltoides|GWHGBFXR019846.1
OG0021968	Hordeum_vulgare|LOC123449117	Aegilops_speltoides|GWHGBFXR018567.1
OG0021969	Hordeum_vulgare|LOC123447108	Aegilops_speltoides|GWHGBFXR019164.1
OG0021971	Hordeum_vulgare|LOC123446936	Aegilops_speltoides|GWHGBFXR016376.1
OG0021972	Hordeum_vulgare|LOC123451132	Aegilops_speltoides|GWHGBFXR016930.1
OG0021973	Hordeum_vulgare|LOC123450071	Aegilops_speltoides|GWHGBFXR019852.1
OG0021974	Hordeum_vulgare|LOC123446683	Aegilops_speltoides|GWHGBFXR018582.1
OG0021975	Hordeum_vulgare|LOC123447766	Aegilops_speltoides|GWHGBFXR016932.1
OG0021976	Hordeum_vulgare|LOC123449206	Aegilops_speltoides|GWHGBFXR018471.1
OG0021978	Hordeum_vulgare|LOC123447430	Aegilops_speltoides|GWHGBFXR019664.1
OG0021980	Hordeum_vulgare|LOC123449811	Aegilops_speltoides|GWHGBFXR019478.1
OG0021981	Hordeum_vulgare|LOC123449293	Aegilops_speltoides|GWHGBFXR018663.1
OG0021982	Hordeum_vulgare|LOC123449599	Aegilops_speltoides|GWHGBFXR019139.1
OG0021984	Hordeum_vulgare|LOC123450196	Aegilops_speltoides|GWHGBFXR016645.1
OG0021985	Hordeum_vulgare|LOC123449106	Aegilops_speltoides|GWHGBFXR018593.1
OG0021986	Hordeum_vulgare|LOC123446295	Aegilops_speltoides|GWHGBFXR017487.1
OG0021987	Hordeum_vulgare|LOC123449009	Aegilops_speltoides|GWHGBFXR018292.1
OG0021988	Hordeum_vulgare|LOC123449343	Aegilops_speltoides|GWHGBFXR018726.1
OG0021989	Hordeum_vulgare|LOC123449469	Aegilops_speltoides|GWHGBFXR018892.1
OG0021992	Hordeum_vulgare|LOC123448362	Aegilops_speltoides|GWHGBFXR016366.1
OG0021994	Hordeum_vulgare|LOC123447965	Aegilops_speltoides|GWHGBFXR017091.1
OG0021997	Hordeum_vulgare|LOC123449298	Aegilops_speltoides|GWHGBFXR018669.1
OG0021998	Hordeum_vulgare|LOC123447802	Aegilops_speltoides|GWHGBFXR016999.1
OG0021999	Hordeum_vulgare|LOC123447153	Aegilops_speltoides|GWHGBFXR016481.1
OG0022000	Hordeum_vulgare|LOC123449978	Aegilops_speltoides|GWHGBFXR019801.1
OG0022001	Hordeum_vulgare|LOC123446473, Hordeum_vulgare|LOC123452245	Aegilops_speltoides|GWHGBFXR019109.1
OG0022003	Hordeum_vulgare|LOC123450561	Aegilops_speltoides|GWHGBFXR017929.1
OG0022004	Hordeum_vulgare|LOC123397200	Aegilops_speltoides|GWHGBFXR024272.1, Aegilops_speltoides|GWHGBFXR024270.1
OG0022008	Hordeum_vulgare|LOC123395040	Aegilops_speltoides|GWHGBFXR025292.1
OG0022009	Hordeum_vulgare|LOC123396204	Aegilops_speltoides|GWHGBFXR020493.1
OG0022012	Hordeum_vulgare|LOC123452959	Aegilops_speltoides|GWHGBFXR024752.1
OG0022013	Hordeum_vulgare|LOC123398682	Aegilops_speltoides|GWHGBFXR022435.1
OG0022014	Hordeum_vulgare|LOC123396296	Aegilops_speltoides|GWHGBFXR020085.1
OG0022015	Hordeum_vulgare|LOC123398353	Aegilops_speltoides|GWHGBFXR020850.1
OG0022016	Hordeum_vulgare|LOC123452322	Aegilops_speltoides|GWHGBFXR024022.1
OG0022018	Hordeum_vulgare|LOC123395951	Aegilops_speltoides|GWHGBFXR021319.1
OG0022020	Hordeum_vulgare|LOC123399556, Hordeum_vulgare|LOC123399559, Hordeum_vulgare|LOC123399561, Hordeum_vulgare|LOC123399565, Hordeum_vulgare|LOC123399558	Aegilops_speltoides|GWHGBFXR025596.1, Aegilops_speltoides|GWHGBFXR025586.1
OG0022021	Hordeum_vulgare|LOC123395630	Aegilops_speltoides|GWHGBFXR022002.1
OG0022023	Hordeum_vulgare|LOC123451835	Aegilops_speltoides|GWHGBFXR024341.1
OG0022024	Hordeum_vulgare|LOC123452854	Aegilops_speltoides|GWHGBFXR024609.1
OG0022025	Hordeum_vulgare|LOC123398068	Aegilops_speltoides|GWHGBFXR020411.1
OG0022026	Hordeum_vulgare|LOC123451974, Hordeum_vulgare|LOC123395415, Hordeum_vulgare|LOC123452876	Aegilops_speltoides|GWHGBFXR025157.1
OG0022028	Hordeum_vulgare|LOC123398856, Hordeum_vulgare|LOC123397234	Aegilops_speltoides|GWHGBFXR022964.1
OG0022029	Hordeum_vulgare|LOC123395650	Aegilops_speltoides|GWHGBFXR021968.1
OG0022031	Hordeum_vulgare|LOC123412621	Aegilops_speltoides|GWHGBFXR025240.1
OG0022033	Hordeum_vulgare|LOC123395157	Aegilops_speltoides|GWHGBFXR025536.1
OG0022034	Hordeum_vulgare|LOC123399168	Aegilops_speltoides|GWHGBFXR022571.1
OG0022036	Hordeum_vulgare|LOC123396530	Aegilops_speltoides|GWHGBFXR020538.1
OG0022038	Hordeum_vulgare|LOC123395316	Aegilops_speltoides|GWHGBFXR021911.1
OG0022039	Hordeum_vulgare|LOC123453147	Aegilops_speltoides|GWHGBFXR025019.1
OG0022040	Hordeum_vulgare|LOC123398718	Aegilops_speltoides|GWHGBFXR022440.1
OG0022043	Hordeum_vulgare|LOC123452317	Aegilops_speltoides|GWHGBFXR020015.1
OG0022044	Hordeum_vulgare|LOC123452986	Aegilops_speltoides|GWHGBFXR024785.1
OG0022045	Hordeum_vulgare|LOC123395049	Aegilops_speltoides|GWHGBFXR025305.1
OG0022046	Hordeum_vulgare|LOC123399467	Aegilops_speltoides|GWHGBFXR021134.1
OG0022048	Hordeum_vulgare|LOC123395062	Aegilops_speltoides|GWHGBFXR025316.1
OG0022050	Hordeum_vulgare|LOC123395418	Aegilops_speltoides|GWHGBFXR021418.1
OG0022052	Hordeum_vulgare|LOC123396819	Aegilops_speltoides|GWHGBFXR022111.1, Aegilops_speltoides|GWHGBFXR022109.1, Aegilops_speltoides|GWHGBFXR022110.1
OG0022053	Hordeum_vulgare|LOC123397820	Aegilops_speltoides|GWHGBFXR021478.1
OG0022054	Hordeum_vulgare|LOC123395351	Aegilops_speltoides|GWHGBFXR020796.1
OG0022057	Hordeum_vulgare|LOC123395271	Aegilops_speltoides|GWHGBFXR020807.1
OG0022059	Hordeum_vulgare|LOC123400195	Aegilops_speltoides|GWHGBFXR023338.1
OG0022060	Hordeum_vulgare|LOC123399228	Aegilops_speltoides|GWHGBFXR024846.1
OG0022061	Hordeum_vulgare|LOC123399868	Aegilops_speltoides|GWHGBFXR022986.1
OG0022062	Hordeum_vulgare|LOC123395165	Aegilops_speltoides|GWHGBFXR025526.1
OG0022063	Hordeum_vulgare|LOC123398356	Aegilops_speltoides|GWHGBFXR023938.1
OG0022066	Hordeum_vulgare|LOC123399097	Aegilops_speltoides|GWHGBFXR021297.1
OG0022067	Hordeum_vulgare|LOC123426166, Hordeum_vulgare|LOC123425076, Hordeum_vulgare|LOC123426111	Aegilops_speltoides|GWHGBFXR020574.1
OG0022070	Hordeum_vulgare|LOC123397795	Aegilops_speltoides|GWHGBFXR022047.1
OG0022071	Hordeum_vulgare|LOC123396914	Aegilops_speltoides|GWHGBFXR021248.1
OG0022072	Hordeum_vulgare|LOC123398916	Aegilops_speltoides|GWHGBFXR022963.1
OG0022073	Hordeum_vulgare|LOC123453088	Aegilops_speltoides|GWHGBFXR020399.1
OG0022076	Hordeum_vulgare|LOC123452055	Aegilops_speltoides|GWHGBFXR022175.1
OG0022078	Hordeum_vulgare|LOC123453111	Aegilops_speltoides|GWHGBFXR024956.1
OG0022080	Hordeum_vulgare|LOC123397393	Aegilops_speltoides|GWHGBFXR020105.1
OG0022081	Hordeum_vulgare|LOC123452293	Aegilops_speltoides|GWHGBFXR023996.1, Aegilops_speltoides|GWHGBFXR023994.1
OG0022082	Hordeum_vulgare|LOC123397129	Aegilops_speltoides|GWHGBFXR020842.1
OG0022083	Hordeum_vulgare|LOC123452439	Aegilops_speltoides|GWHGBFXR024136.1
OG0022084	Hordeum_vulgare|LOC123452250	Aegilops_speltoides|GWHGBFXR023957.1
OG0022085	Hordeum_vulgare|LOC123452757	Aegilops_speltoides|GWHGBFXR024487.1
OG0022087	Hordeum_vulgare|LOC123395181	Aegilops_speltoides|GWHGBFXR025440.1
OG0022089	Hordeum_vulgare|LOC123399782	Aegilops_speltoides|GWHGBFXR022883.1
OG0022093	Hordeum_vulgare|LOC123452158	Aegilops_speltoides|GWHGBFXR023862.1
