Orthogroup	Hordeum_vulgare	Aegilops_tauschii
OG0022848	Hordeum_vulgare|LOC123408931	Aegilops_tauschii|LOC109785890
OG0022851	Hordeum_vulgare|LOC123409364, Hordeum_vulgare|LOC123409365	Aegilops_tauschii|LOC109761774
OG0022853	Hordeum_vulgare|LOC123402638	Aegilops_tauschii|LOC109764604
OG0022854	Hordeum_vulgare|LOC123411678	Aegilops_tauschii|LOC109751929
OG0022857	Hordeum_vulgare|LOC123428693, Hordeum_vulgare|LOC123411337	Aegilops_tauschii|LOC109787081
OG0022861	Hordeum_vulgare|LOC123410122	Aegilops_tauschii|LOC109767582
OG0022862	Hordeum_vulgare|LOC123407018	Aegilops_tauschii|LOC109734061
OG0022864	Hordeum_vulgare|LOC123453054	Aegilops_tauschii|LOC109760159
OG0022865	Hordeum_vulgare|LOC123406996	Aegilops_tauschii|LOC109760132
OG0022870	Hordeum_vulgare|LOC123429055	Aegilops_tauschii|LOC109785318
OG0022934	Hordeum_vulgare|LOC123403484	Aegilops_tauschii|LOC109782832
OG0022938	Hordeum_vulgare|LOC123402963	Aegilops_tauschii|LOC109742675
OG0022940	Hordeum_vulgare|LOC123452426	Aegilops_tauschii|LOC109760803
OG0022949	Hordeum_vulgare|LOC123452977	Aegilops_tauschii|LOC109784850
OG0022953	Hordeum_vulgare|LOC123441308	Aegilops_tauschii|LOC109780077
OG0022958	Hordeum_vulgare|LOC123407786	Aegilops_tauschii|LOC120967481
OG0022962	Hordeum_vulgare|LOC123410706	Aegilops_tauschii|LOC109773602
OG0022963	Hordeum_vulgare|LOC123452578	Aegilops_tauschii|LOC109773002
OG0022969	Hordeum_vulgare|LOC123436088	Aegilops_tauschii|LOC109750801
OG0022970	Hordeum_vulgare|LOC123418800	Aegilops_tauschii|LOC109749472
OG0022980	Hordeum_vulgare|LOC123414926	Aegilops_tauschii|LOC109769598
OG0022981	Hordeum_vulgare|LOC123413650	Aegilops_tauschii|LOC120968292
OG0022984	Hordeum_vulgare|LOC123451959	Aegilops_tauschii|LOC109766252
OG0022992	Hordeum_vulgare|LOC123437866	Aegilops_tauschii|LOC109752550
OG0022994	Hordeum_vulgare|LOC123439387	Aegilops_tauschii|LOC109755143
OG0022995	Hordeum_vulgare|LOC123410828	Aegilops_tauschii|LOC109742033
OG0022996	Hordeum_vulgare|LOC123450552	Aegilops_tauschii|LOC109784136
OG0023000	Hordeum_vulgare|LOC123408231	Aegilops_tauschii|LOC109764220
OG0023003	Hordeum_vulgare|LOC123439094	Aegilops_tauschii|LOC109787365
OG0023005	Hordeum_vulgare|LOC123444607	Aegilops_tauschii|LOC109755465
OG0023009	Hordeum_vulgare|LOC123410012	Aegilops_tauschii|LOC109768964
OG0023014	Hordeum_vulgare|LOC123430249	Aegilops_tauschii|LOC109741811
OG0023017	Hordeum_vulgare|LOC123425878	Aegilops_tauschii|LOC109757814
OG0023020	Hordeum_vulgare|LOC123439156	Aegilops_tauschii|LOC109751893
OG0023021	Hordeum_vulgare|LOC123441245	Aegilops_tauschii|LOC120968922
OG0023022	Hordeum_vulgare|LOC123412065	Aegilops_tauschii|LOC120962301
OG0023026	Hordeum_vulgare|LOC123412238	Aegilops_tauschii|LOC109784377
OG0023027	Hordeum_vulgare|LOC123407366	Aegilops_tauschii|LOC109772489
OG0023034	Hordeum_vulgare|LOC123429375	Aegilops_tauschii|LOC109781955
OG0023036	Hordeum_vulgare|LOC123415595	Aegilops_tauschii|LOC109736408
OG0023044	Hordeum_vulgare|LOC123430789	Aegilops_tauschii|LOC109734072
OG0023047	Hordeum_vulgare|LOC123428988, Hordeum_vulgare|LOC123431379	Aegilops_tauschii|LOC109767300
OG0023051	Hordeum_vulgare|LOC123427750	Aegilops_tauschii|LOC109785381
OG0023060	Hordeum_vulgare|LOC123425417	Aegilops_tauschii|LOC109746284, Aegilops_tauschii|LOC109749066
OG0023061	Hordeum_vulgare|LOC123430394	Aegilops_tauschii|LOC109734238
OG0023062	Hordeum_vulgare|LOC123427497	Aegilops_tauschii|LOC109743911
OG0023064	Hordeum_vulgare|LOC123425581	Aegilops_tauschii|LOC109748787
OG0023066	Hordeum_vulgare|LOC123431023	Aegilops_tauschii|LOC109760339
OG0023067	Hordeum_vulgare|LOC123424887	Aegilops_tauschii|LOC109767220
OG0023068	Hordeum_vulgare|LOC123424614	Aegilops_tauschii|LOC109731423
OG0023072	Hordeum_vulgare|LOC123430983	Aegilops_tauschii|LOC109770070
OG0023074	Hordeum_vulgare|LOC123430582	Aegilops_tauschii|LOC109752683
OG0023075	Hordeum_vulgare|LOC123424977	Aegilops_tauschii|LOC109785774
OG0023082	Hordeum_vulgare|LOC123427406	Aegilops_tauschii|LOC109755413
OG0023084	Hordeum_vulgare|LOC123427964	Aegilops_tauschii|LOC109736125
OG0023089	Hordeum_vulgare|LOC123428453	Aegilops_tauschii|LOC109763348
OG0023090	Hordeum_vulgare|LOC123424411	Aegilops_tauschii|LOC109770970
OG0023091	Hordeum_vulgare|LOC123427671	Aegilops_tauschii|LOC109755909
OG0023094	Hordeum_vulgare|LOC123431292	Aegilops_tauschii|LOC109782994
OG0023098	Hordeum_vulgare|LOC123429682	Aegilops_tauschii|LOC109745104
OG0023100	Hordeum_vulgare|LOC123428827	Aegilops_tauschii|LOC109750029
OG0023102	Hordeum_vulgare|LOC123428585	Aegilops_tauschii|LOC109745929
OG0023105	Hordeum_vulgare|LOC123431404	Aegilops_tauschii|LOC120974827
OG0023106	Hordeum_vulgare|LOC123427862	Aegilops_tauschii|LOC109765779
OG0023120	Hordeum_vulgare|LOC123427631	Aegilops_tauschii|LOC109780596
OG0023122	Hordeum_vulgare|LOC123426017	Aegilops_tauschii|LOC109765299
OG0023124	Hordeum_vulgare|LOC123428391	Aegilops_tauschii|LOC109732759
OG0023127	Hordeum_vulgare|LOC123428986	Aegilops_tauschii|LOC109745915, Aegilops_tauschii|LOC109760758
OG0023128	Hordeum_vulgare|LOC123430928	Aegilops_tauschii|LOC109750708
OG0023129	Hordeum_vulgare|LOC123425519	Aegilops_tauschii|LOC109778103
OG0023132	Hordeum_vulgare|LOC123425506	Aegilops_tauschii|LOC109757361
OG0023133	Hordeum_vulgare|LOC123427072	Aegilops_tauschii|LOC109746449
OG0023138	Hordeum_vulgare|LOC123396985	Aegilops_tauschii|LOC109778086, Aegilops_tauschii|LOC109777160
OG0023140	Hordeum_vulgare|LOC123425112	Aegilops_tauschii|LOC109743676
OG0023141	Hordeum_vulgare|LOC123428243	Aegilops_tauschii|LOC109748115
OG0023147	Hordeum_vulgare|LOC123430543	Aegilops_tauschii|LOC109744167
OG0023149	Hordeum_vulgare|LOC123427063	Aegilops_tauschii|LOC109782661
OG0023150	Hordeum_vulgare|LOC123428719	Aegilops_tauschii|LOC109770404
OG0023151	Hordeum_vulgare|LOC123426722	Aegilops_tauschii|LOC109751433
OG0023153	Hordeum_vulgare|LOC123427416	Aegilops_tauschii|LOC109782218, Aegilops_tauschii|LOC109736613, Aegilops_tauschii|LOC120975882
OG0023154	Hordeum_vulgare|LOC123429711	Aegilops_tauschii|LOC109786219
OG0023155	Hordeum_vulgare|LOC123431044	Aegilops_tauschii|LOC109786018
OG0023157	Hordeum_vulgare|LOC123426280	Aegilops_tauschii|LOC109787417
OG0023159	Hordeum_vulgare|LOC123431233	Aegilops_tauschii|LOC109746159
OG0023162	Hordeum_vulgare|LOC123427928	Aegilops_tauschii|LOC109767992
OG0023164	Hordeum_vulgare|LOC123428582	Aegilops_tauschii|LOC109767303
OG0023169	Hordeum_vulgare|LOC123426432	Aegilops_tauschii|LOC109762011
OG0023174	Hordeum_vulgare|LOC123424841	Aegilops_tauschii|LOC109768301
OG0023177	Hordeum_vulgare|LOC123443093	Aegilops_tauschii|LOC109777531
OG0023179	Hordeum_vulgare|LOC123439684	Aegilops_tauschii|LOC109776527
OG0023193	Hordeum_vulgare|LOC123442725	Aegilops_tauschii|LOC109776554
OG0023197	Hordeum_vulgare|LOC123440457	Aegilops_tauschii|LOC120976873
OG0023198	Hordeum_vulgare|LOC123439806	Aegilops_tauschii|LOC109772960
OG0023203	Hordeum_vulgare|LOC123440591	Aegilops_tauschii|LOC109732535
OG0023204	Hordeum_vulgare|LOC123439490	Aegilops_tauschii|LOC109776725, Aegilops_tauschii|LOC109769374
OG0023207	Hordeum_vulgare|LOC123439093	Aegilops_tauschii|LOC120975253, Aegilops_tauschii|LOC109739392
OG0023211	Hordeum_vulgare|LOC123443747	Aegilops_tauschii|LOC109750525
OG0023215	Hordeum_vulgare|LOC123442787	Aegilops_tauschii|LOC109776450
OG0023223	Hordeum_vulgare|LOC123443022	Aegilops_tauschii|LOC109766240
OG0023225	Hordeum_vulgare|LOC123441914	Aegilops_tauschii|LOC109780507
OG0023232	Hordeum_vulgare|LOC123409353	Aegilops_tauschii|LOC109739545
OG0023235	Hordeum_vulgare|LOC123442798	Aegilops_tauschii|LOC109756828
OG0023244	Hordeum_vulgare|LOC123440015	Aegilops_tauschii|LOC109758118
OG0023256	Hordeum_vulgare|LOC123443097	Aegilops_tauschii|LOC109774156
OG0023257	Hordeum_vulgare|LOC123440534	Aegilops_tauschii|LOC109783203
OG0023259	Hordeum_vulgare|LOC123439299	Aegilops_tauschii|LOC109769695
OG0023261	Hordeum_vulgare|LOC123439126	Aegilops_tauschii|LOC109770347
OG0023263	Hordeum_vulgare|LOC123445765	Aegilops_tauschii|LOC109774802
OG0023264	Hordeum_vulgare|LOC123444333	Aegilops_tauschii|LOC109731935
OG0023265	Hordeum_vulgare|LOC123444037	Aegilops_tauschii|LOC109768852
OG0023268	Hordeum_vulgare|LOC123445647	Aegilops_tauschii|LOC109731746
OG0023274	Hordeum_vulgare|LOC123445334	Aegilops_tauschii|LOC109779809
OG0023276	Hordeum_vulgare|LOC123442161	Aegilops_tauschii|LOC109784515, Aegilops_tauschii|LOC120962035
OG0023278	Hordeum_vulgare|LOC123444459	Aegilops_tauschii|LOC109753696
OG0023280	Hordeum_vulgare|LOC123398200	Aegilops_tauschii|LOC109765821
OG0023282	Hordeum_vulgare|LOC123426057	Aegilops_tauschii|LOC109781414
OG0023284	Hordeum_vulgare|LOC123440469	Aegilops_tauschii|LOC109752823
OG0023288	Hordeum_vulgare|LOC123450872	Aegilops_tauschii|LOC120963149
OG0023289	Hordeum_vulgare|LOC123449950	Aegilops_tauschii|LOC120963581
OG0023293	Hordeum_vulgare|LOC123449622	Aegilops_tauschii|LOC109782997
OG0023294	Hordeum_vulgare|LOC123448215	Aegilops_tauschii|LOC109773619
OG0023296	Hordeum_vulgare|LOC123449134	Aegilops_tauschii|LOC109741730
OG0023297	Hordeum_vulgare|LOC123448245	Aegilops_tauschii|LOC109757777
OG0023300	Hordeum_vulgare|LOC123446172	Aegilops_tauschii|LOC109742213
OG0023304	Hordeum_vulgare|LOC123446595	Aegilops_tauschii|LOC109740774
OG0023305	Hordeum_vulgare|LOC123399013	Aegilops_tauschii|LOC109787370
OG0023311	Hordeum_vulgare|LOC123446201	Aegilops_tauschii|LOC109768550
OG0023312	Hordeum_vulgare|LOC123449892	Aegilops_tauschii|LOC109782890
OG0023313	Hordeum_vulgare|LOC123446790	Aegilops_tauschii|LOC109770257
OG0023320	Hordeum_vulgare|LOC123449537	Aegilops_tauschii|LOC109733390
OG0023322	Hordeum_vulgare|LOC123446251	Aegilops_tauschii|LOC109779747
OG0023324	Hordeum_vulgare|LOC123449766	Aegilops_tauschii|LOC109739034
OG0023325	Hordeum_vulgare|LOC123449731	Aegilops_tauschii|LOC109748049
OG0023328	Hordeum_vulgare|LOC123449584	Aegilops_tauschii|LOC109764718
OG0023329	Hordeum_vulgare|LOC123451071	Aegilops_tauschii|LOC109738705
OG0023334	Hordeum_vulgare|LOC123450802	Aegilops_tauschii|LOC109763650
OG0023335	Hordeum_vulgare|LOC123447874	Aegilops_tauschii|LOC109765602
OG0023342	Hordeum_vulgare|LOC123447393	Aegilops_tauschii|LOC109768168
OG0023343	Hordeum_vulgare|LOC123449660	Aegilops_tauschii|LOC109738572
OG0023348	Hordeum_vulgare|LOC123451017	Aegilops_tauschii|LOC109741817
OG0023350	Hordeum_vulgare|LOC123400073	Aegilops_tauschii|LOC109778148
OG0023355	Hordeum_vulgare|LOC123397954	Aegilops_tauschii|LOC109745791
OG0023356	Hordeum_vulgare|LOC123452722	Aegilops_tauschii|LOC109758468
OG0023360	Hordeum_vulgare|LOC123399048	Aegilops_tauschii|LOC109756778
OG0023361	Hordeum_vulgare|LOC123397568	Aegilops_tauschii|LOC109772458
OG0023369	Hordeum_vulgare|LOC123398186	Aegilops_tauschii|LOC109736155
OG0023371	Hordeum_vulgare|LOC123402557, Hordeum_vulgare|LOC123408736, Hordeum_vulgare|LOC123409143	Aegilops_tauschii|LOC120974548
OG0023374	Hordeum_vulgare|LOC123451780	Aegilops_tauschii|LOC109758247
OG0023375	Hordeum_vulgare|LOC123452409	Aegilops_tauschii|LOC109741942
OG0023376	Hordeum_vulgare|LOC123395724	Aegilops_tauschii|LOC109750609
OG0023377	Hordeum_vulgare|LOC123396054	Aegilops_tauschii|LOC120965199
OG0023378	Hordeum_vulgare|LOC123399410	Aegilops_tauschii|LOC109773125
OG0023379	Hordeum_vulgare|LOC123394921	Aegilops_tauschii|LOC109782535
OG0023388	Hordeum_vulgare|LOC123453163	Aegilops_tauschii|LOC109770106
OG0023389	Hordeum_vulgare|LOC123395186	Aegilops_tauschii|LOC109754358
OG0023393	Hordeum_vulgare|LOC123397168	Aegilops_tauschii|LOC109779475
OG0023395	Hordeum_vulgare|LOC123395249	Aegilops_tauschii|LOC109774115
OG0023396	Hordeum_vulgare|LOC123395396	Aegilops_tauschii|LOC109738419
OG0023397	Hordeum_vulgare|LOC123396109	Aegilops_tauschii|LOC109767284
OG0023398	Hordeum_vulgare|LOC123399271	Aegilops_tauschii|LOC109759436
OG0023402	Hordeum_vulgare|LOC123395649	Aegilops_tauschii|LOC109750293
OG0023403	Hordeum_vulgare|LOC123400143	Aegilops_tauschii|LOC109756332
OG0023409	Hordeum_vulgare|LOC123451982	Aegilops_tauschii|LOC109755268
OG0023412	Hordeum_vulgare|LOC123452841	Aegilops_tauschii|LOC109733254
OG0023413	Hordeum_vulgare|LOC123452043	Aegilops_tauschii|LOC109748369
OG0023419	Hordeum_vulgare|LOC123400060	Aegilops_tauschii|LOC109778123
OG0023420	Hordeum_vulgare|LOC123398473	Aegilops_tauschii|LOC109760728
OG0023421	Hordeum_vulgare|LOC123452814	Aegilops_tauschii|LOC109749220
OG0023427	Hordeum_vulgare|LOC123399900	Aegilops_tauschii|LOC120965226
OG0023428	Hordeum_vulgare|LOC123451752	Aegilops_tauschii|LOC109761036
OG0023430	Hordeum_vulgare|LOC123452365	Aegilops_tauschii|LOC109751517
OG0023432	Hordeum_vulgare|LOC123398834	Aegilops_tauschii|LOC109779812
OG0023435	Hordeum_vulgare|LOC123399298	Aegilops_tauschii|LOC109751738
OG0023436	Hordeum_vulgare|LOC123399689	Aegilops_tauschii|LOC109759375, Aegilops_tauschii|LOC109762737
OG0023445	Hordeum_vulgare|LOC123398562	Aegilops_tauschii|LOC109753025
OG0023446	Hordeum_vulgare|LOC123452823	Aegilops_tauschii|LOC109763188
OG0023449	Hordeum_vulgare|LOC123397043	Aegilops_tauschii|LOC109778132
OG0023451	Hordeum_vulgare|LOC123452262	Aegilops_tauschii|LOC109751062
OG0023453	Hordeum_vulgare|LOC123452247	Aegilops_tauschii|LOC109736355
OG0023454	Hordeum_vulgare|LOC123395158	Aegilops_tauschii|LOC109746369
OG0023457	Hordeum_vulgare|LOC123397185	Aegilops_tauschii|LOC109759397
OG0023459	Hordeum_vulgare|LOC123399137	Aegilops_tauschii|LOC109735266
OG0023461	Hordeum_vulgare|LOC123399526	Aegilops_tauschii|LOC109784352
OG0023463	Hordeum_vulgare|LOC123398761	Aegilops_tauschii|LOC109755889
OG0023467	Hordeum_vulgare|LOC123397445	Aegilops_tauschii|LOC109759385
OG0023468	Hordeum_vulgare|LOC123452260	Aegilops_tauschii|LOC109751051
OG0023471	Hordeum_vulgare|LOC123398435	Aegilops_tauschii|LOC109759634
OG0023472	Hordeum_vulgare|LOC123448206, Hordeum_vulgare|LOC123448202	Aegilops_tauschii|LOC120975629, Aegilops_tauschii|LOC109745479
OG0023475	Hordeum_vulgare|LOC123396715, Hordeum_vulgare|LOC123396716	Aegilops_tauschii|LOC109762811
OG0023477	Hordeum_vulgare|LOC123451921	Aegilops_tauschii|LOC109772273
OG0023478	Hordeum_vulgare|LOC123399920	Aegilops_tauschii|LOC109763941, Aegilops_tauschii|LOC109734033
OG0023485	Hordeum_vulgare|LOC123403220	Aegilops_tauschii|LOC109771363
OG0023488	Hordeum_vulgare|LOC123404942	Aegilops_tauschii|LOC109781649
OG0023493	Hordeum_vulgare|LOC123405700	Aegilops_tauschii|LOC109777912
OG0023494	Hordeum_vulgare|LOC123402665	Aegilops_tauschii|LOC109755591
OG0023496	Hordeum_vulgare|LOC123404646	Aegilops_tauschii|LOC109731623
OG0023499	Hordeum_vulgare|LOC123401822	Aegilops_tauschii|LOC109745351
OG0023501	Hordeum_vulgare|LOC123404045	Aegilops_tauschii|LOC109757850
OG0023502	Hordeum_vulgare|LOC123405067, Hordeum_vulgare|LOC123405070	Aegilops_tauschii|LOC109763052
OG0023513	Hordeum_vulgare|LOC123405163	Aegilops_tauschii|LOC109735500
OG0023516	Hordeum_vulgare|LOC123404685	Aegilops_tauschii|LOC109757448
OG0023517	Hordeum_vulgare|LOC123405390	Aegilops_tauschii|LOC109776475
OG0023519	Hordeum_vulgare|LOC123404027	Aegilops_tauschii|LOC109745349
OG0023522	Hordeum_vulgare|LOC123405480	Aegilops_tauschii|LOC109774892
OG0023523	Hordeum_vulgare|LOC123405965	Aegilops_tauschii|LOC109764632
OG0023531	Hordeum_vulgare|LOC123402996	Aegilops_tauschii|LOC109761443
OG0023536	Hordeum_vulgare|LOC123404247	Aegilops_tauschii|LOC109741028
OG0023548	Hordeum_vulgare|LOC123406321	Aegilops_tauschii|LOC109785968
OG0023549	Hordeum_vulgare|LOC123403712	Aegilops_tauschii|LOC109749790
OG0023553	Hordeum_vulgare|LOC123401999	Aegilops_tauschii|LOC109784675
OG0023555	Hordeum_vulgare|LOC123402909	Aegilops_tauschii|LOC109749748
OG0023556	Hordeum_vulgare|LOC123401445	Aegilops_tauschii|LOC109773216
OG0023561	Hordeum_vulgare|LOC123401977	Aegilops_tauschii|LOC109760549
OG0023563	Hordeum_vulgare|LOC123404577	Aegilops_tauschii|LOC109780449
OG0023567	Hordeum_vulgare|LOC123403356	Aegilops_tauschii|LOC109783102
OG0023568	Hordeum_vulgare|LOC123402100	Aegilops_tauschii|LOC109781636
OG0023570	Hordeum_vulgare|LOC123403899	Aegilops_tauschii|LOC109750900
OG0023571	Hordeum_vulgare|LOC123402891	Aegilops_tauschii|LOC109765683
OG0023577	Hordeum_vulgare|LOC123404926	Aegilops_tauschii|LOC109781691
OG0023589	Hordeum_vulgare|LOC123402006	Aegilops_tauschii|LOC109774887
OG0023594	Hordeum_vulgare|LOC123452971, Hordeum_vulgare|LOC123452970	Aegilops_tauschii|LOC109756172
OG0023598	Hordeum_vulgare|LOC123410426	Aegilops_tauschii|LOC109732455
OG0023600	Hordeum_vulgare|LOC123409303	Aegilops_tauschii|LOC109774505
OG0023609	Hordeum_vulgare|LOC123409551	Aegilops_tauschii|LOC109746082
OG0023610	Hordeum_vulgare|LOC123407702	Aegilops_tauschii|LOC109749462
OG0023616	Hordeum_vulgare|LOC123409667	Aegilops_tauschii|LOC109758637, Aegilops_tauschii|LOC109753369
OG0023624	Hordeum_vulgare|LOC123407424	Aegilops_tauschii|LOC109777758
OG0023625	Hordeum_vulgare|LOC123408076	Aegilops_tauschii|LOC109770593
OG0023626	Hordeum_vulgare|LOC123410000	Aegilops_tauschii|LOC109744055
OG0023630	Hordeum_vulgare|LOC123410325	Aegilops_tauschii|LOC109774749
OG0023632	Hordeum_vulgare|LOC123410149	Aegilops_tauschii|LOC109736315
OG0023637	Hordeum_vulgare|LOC123407824	Aegilops_tauschii|LOC109732177
OG0023638	Hordeum_vulgare|LOC123408264	Aegilops_tauschii|LOC109764866
OG0023639	Hordeum_vulgare|LOC123409422	Aegilops_tauschii|LOC109775872
OG0023640	Hordeum_vulgare|LOC123407268	Aegilops_tauschii|LOC109755038
OG0023645	Hordeum_vulgare|LOC123439228	Aegilops_tauschii|LOC109781817
OG0023646	Hordeum_vulgare|LOC123408922	Aegilops_tauschii|LOC109737852
OG0023651	Hordeum_vulgare|LOC123406966	Aegilops_tauschii|LOC109761501
OG0023652	Hordeum_vulgare|LOC123408898	Aegilops_tauschii|LOC109737870
OG0023654	Hordeum_vulgare|LOC123410253	Aegilops_tauschii|LOC109759360
OG0023658	Hordeum_vulgare|LOC123409756	Aegilops_tauschii|LOC109754929
OG0023659	Hordeum_vulgare|LOC123412220	Aegilops_tauschii|LOC109778894
OG0023667	Hordeum_vulgare|LOC123442429	Aegilops_tauschii|LOC109776407
OG0023672	Hordeum_vulgare|LOC123407898	Aegilops_tauschii|LOC109731688
OG0023675	Hordeum_vulgare|LOC123409177	Aegilops_tauschii|LOC109740035
OG0023677	Hordeum_vulgare|LOC123408469	Aegilops_tauschii|LOC109768644
OG0023678	Hordeum_vulgare|LOC123409039	Aegilops_tauschii|LOC109737622
OG0023682	Hordeum_vulgare|LOC123408292	Aegilops_tauschii|LOC109758871
OG0023688	Hordeum_vulgare|LOC123407755	Aegilops_tauschii|LOC109762746
OG0023689	Hordeum_vulgare|LOC123409231	Aegilops_tauschii|LOC109761318
OG0023690	Hordeum_vulgare|LOC123409771	Aegilops_tauschii|LOC109768943
OG0023696	Hordeum_vulgare|LOC123432249	Aegilops_tauschii|LOC109784475
OG0023701	Hordeum_vulgare|LOC123409493	Aegilops_tauschii|LOC109732708
OG0023702	Hordeum_vulgare|LOC123410020	Aegilops_tauschii|LOC109765088
OG0023706	Hordeum_vulgare|LOC123399643	Aegilops_tauschii|LOC109787181, Aegilops_tauschii|LOC109753284
OG0023709	Hordeum_vulgare|LOC123409421	Aegilops_tauschii|LOC109754783
OG0023711	Hordeum_vulgare|LOC123407661	Aegilops_tauschii|LOC109758706
OG0023715	Hordeum_vulgare|LOC123413604	Aegilops_tauschii|LOC109740156
OG0023731	Hordeum_vulgare|LOC123427547	Aegilops_tauschii|LOC109763569
OG0023733	Hordeum_vulgare|LOC123394902	Aegilops_tauschii|LOC109734558
OG0023735	Hordeum_vulgare|LOC123403981	Aegilops_tauschii|LOC109774923
OG0023736	Hordeum_vulgare|LOC123395443, Hordeum_vulgare|LOC123403890	Aegilops_tauschii|LOC109742486
OG0023737	Hordeum_vulgare|LOC123397748	Aegilops_tauschii|LOC109757816
OG0023740	Hordeum_vulgare|LOC123444024	Aegilops_tauschii|LOC109751923
OG0023742	Hordeum_vulgare|LOC123398019	Aegilops_tauschii|LOC120967320
OG0023746	Hordeum_vulgare|LOC123419616	Aegilops_tauschii|LOC109737707
OG0023748	Hordeum_vulgare|LOC123424649	Aegilops_tauschii|LOC109766760
OG0023749	Hordeum_vulgare|LOC123425401	Aegilops_tauschii|LOC120973587, Aegilops_tauschii|LOC109732586
OG0023752	Hordeum_vulgare|LOC123433906	Aegilops_tauschii|LOC109747691
OG0023754	Hordeum_vulgare|LOC123448584	Aegilops_tauschii|LOC109759092
OG0023756	Hordeum_vulgare|LOC123436971	Aegilops_tauschii|LOC109744569
OG0023758	Hordeum_vulgare|LOC123437310	Aegilops_tauschii|LOC109765044
OG0023759	Hordeum_vulgare|LOC123438783	Aegilops_tauschii|LOC109782812
OG0023761	Hordeum_vulgare|LOC123401087	Aegilops_tauschii|LOC109786800
OG0023763	Hordeum_vulgare|LOC123414084	Aegilops_tauschii|LOC109786683
OG0023766	Hordeum_vulgare|LOC123416248	Aegilops_tauschii|LOC109744120
OG0023771	Hordeum_vulgare|LOC123402261	Aegilops_tauschii|LOC109754724
OG0023773	Hordeum_vulgare|LOC123420098	Aegilops_tauschii|LOC109761934
OG0023778	Hordeum_vulgare|LOC123428157	Aegilops_tauschii|LOC109767425
OG0023781	Hordeum_vulgare|LOC123424551	Aegilops_tauschii|LOC109739078
OG0023784	Hordeum_vulgare|LOC123429255	Aegilops_tauschii|LOC109743204
OG0023787	Hordeum_vulgare|LOC123430501	Aegilops_tauschii|LOC109735582
OG0023788	Hordeum_vulgare|LOC123429498	Aegilops_tauschii|LOC109778245
OG0023792	Hordeum_vulgare|LOC123429950	Aegilops_tauschii|LOC109742377
OG0023793	Hordeum_vulgare|LOC123425897	Aegilops_tauschii|LOC109781654
OG0023794	Hordeum_vulgare|LOC123426347	Aegilops_tauschii|LOC109734660
OG0023795	Hordeum_vulgare|LOC123426355	Aegilops_tauschii|LOC109734642
OG0023797	Hordeum_vulgare|LOC123429783, Hordeum_vulgare|LOC123398805	Aegilops_tauschii|LOC109755396, Aegilops_tauschii|LOC109744471, Aegilops_tauschii|LOC120971105
OG0023800	Hordeum_vulgare|LOC123398424	Aegilops_tauschii|LOC109735573, Aegilops_tauschii|LOC120973512, Aegilops_tauschii|LOC109766912, Aegilops_tauschii|LOC109774493
OG0023801	Hordeum_vulgare|LOC123430439	Aegilops_tauschii|LOC109758032
OG0023803	Hordeum_vulgare|LOC123427255	Aegilops_tauschii|LOC109767406
OG0023805	Hordeum_vulgare|LOC123430692	Aegilops_tauschii|LOC109755125
OG0023808	Hordeum_vulgare|LOC123427745	Aegilops_tauschii|LOC109762831
OG0023809	Hordeum_vulgare|LOC123428748	Aegilops_tauschii|LOC109762309
OG0023812	Hordeum_vulgare|LOC123428804	Aegilops_tauschii|LOC109744816
OG0023813	Hordeum_vulgare|LOC123430966	Aegilops_tauschii|LOC109752219
OG0023814	Hordeum_vulgare|LOC123428230	Aegilops_tauschii|LOC109753482
OG0023815	Hordeum_vulgare|LOC123431121	Aegilops_tauschii|LOC109738904
OG0023816	Hordeum_vulgare|LOC123428291, Hordeum_vulgare|LOC123431166, Hordeum_vulgare|LOC123440662	Aegilops_tauschii|LOC109753584
OG0023817	Hordeum_vulgare|LOC123428890	Aegilops_tauschii|LOC109753557
OG0023819	Hordeum_vulgare|LOC123428395	Aegilops_tauschii|LOC109732750
OG0023824	Hordeum_vulgare|LOC123428563	Aegilops_tauschii|LOC109757209
OG0023825	Hordeum_vulgare|LOC123442355	Aegilops_tauschii|LOC109777561
OG0023827	Hordeum_vulgare|LOC123442465	Aegilops_tauschii|LOC109764536
OG0023830	Hordeum_vulgare|LOC123439250	Aegilops_tauschii|LOC109773296
OG0023832	Hordeum_vulgare|LOC123442658	Aegilops_tauschii|LOC109761083
OG0023834	Hordeum_vulgare|LOC123442692	Aegilops_tauschii|LOC109738682
OG0023836	Hordeum_vulgare|LOC123442863	Aegilops_tauschii|LOC109747296, Aegilops_tauschii|LOC109738894
OG0023837	Hordeum_vulgare|LOC123430392, Hordeum_vulgare|LOC123397179, Hordeum_vulgare|LOC123442066, Hordeum_vulgare|LOC123450735, Hordeum_vulgare|LOC123397163	Aegilops_tauschii|LOC109777249
OG0023838	Hordeum_vulgare|LOC123442915	Aegilops_tauschii|LOC109738970
OG0023839	Hordeum_vulgare|LOC123442917	Aegilops_tauschii|LOC109740121
OG0023842	Hordeum_vulgare|LOC123443140	Aegilops_tauschii|LOC109738811
OG0023843	Hordeum_vulgare|LOC123443178	Aegilops_tauschii|LOC109756817
OG0023844	Hordeum_vulgare|LOC123443183	Aegilops_tauschii|LOC109782269
OG0023850	Hordeum_vulgare|LOC123443962	Aegilops_tauschii|LOC109740150
OG0023851	Hordeum_vulgare|LOC123441833	Aegilops_tauschii|LOC109764920
