Orthogroup	Aegilops_speltoides	Aegilops_tauschii
OG0016927	Aegilops_speltoides|GWHGBFXR020102.1	Aegilops_tauschii|LOC109742474
OG0016928	Aegilops_speltoides|GWHGBFXR020716.1	Aegilops_tauschii|LOC109754327
OG0016929	Aegilops_speltoides|GWHGBFXR021236.1	Aegilops_tauschii|LOC109786977
OG0016931	Aegilops_speltoides|GWHGBFXR023219.1	Aegilops_tauschii|LOC109749137
OG0016932	Aegilops_speltoides|GWHGBFXR023211.1	Aegilops_tauschii|LOC109749098
OG0016933	Aegilops_speltoides|GWHGBFXR024777.1	Aegilops_tauschii|LOC109774928
OG0016934	Aegilops_speltoides|GWHGBFXR024755.1	Aegilops_tauschii|LOC109763354
OG0016935	Aegilops_speltoides|GWHGBFXR022484.1	Aegilops_tauschii|LOC109756288
OG0016936	Aegilops_speltoides|GWHGBFXR020579.1	Aegilops_tauschii|LOC109774757
OG0016937	Aegilops_speltoides|GWHGBFXR023797.1	Aegilops_tauschii|LOC109738107
OG0016938	Aegilops_speltoides|GWHGBFXR020887.1	Aegilops_tauschii|LOC109740077
OG0016939	Aegilops_speltoides|GWHGBFXR022054.1	Aegilops_tauschii|LOC109735767
OG0016940	Aegilops_speltoides|GWHGBFXR023599.1	Aegilops_tauschii|LOC109774601
OG0016942	Aegilops_speltoides|GWHGBFXR021620.1	Aegilops_tauschii|LOC109770285
OG0016943	Aegilops_speltoides|GWHGBFXR020847.1	Aegilops_tauschii|LOC109776222
OG0016944	Aegilops_speltoides|GWHGBFXR025104.1	Aegilops_tauschii|LOC109755503
OG0016946	Aegilops_speltoides|GWHGBFXR024227.1	Aegilops_tauschii|LOC109763809
OG0016947	Aegilops_speltoides|GWHGBFXR020990.1	Aegilops_tauschii|LOC109759174
OG0016949	Aegilops_speltoides|GWHGBFXR022082.1	Aegilops_tauschii|LOC109772038
OG0016950	Aegilops_speltoides|GWHGBFXR021488.1	Aegilops_tauschii|LOC109774870
OG0016951	Aegilops_speltoides|GWHGBFXR020656.1	Aegilops_tauschii|LOC109745371
OG0016952	Aegilops_speltoides|GWHGBFXR023257.1	Aegilops_tauschii|LOC109740701
OG0016953	Aegilops_speltoides|GWHGBFXR021716.1	Aegilops_tauschii|LOC109732205
OG0016955	Aegilops_speltoides|GWHGBFXR025188.1	Aegilops_tauschii|LOC109780435
OG0016956	Aegilops_speltoides|GWHGBFXR022167.1	Aegilops_tauschii|LOC109774126
OG0016957	Aegilops_speltoides|GWHGBFXR023434.1	Aegilops_tauschii|LOC109767711, Aegilops_tauschii|LOC109737869
OG0016958	Aegilops_speltoides|GWHGBFXR021914.1	Aegilops_tauschii|LOC109777380
OG0016959	Aegilops_speltoides|GWHGBFXR022439.1	Aegilops_tauschii|LOC109763238
OG0016960	Aegilops_speltoides|GWHGBFXR023318.1	Aegilops_tauschii|LOC109736331
OG0016961	Aegilops_speltoides|GWHGBFXR020964.1	Aegilops_tauschii|LOC109740468
OG0016962	Aegilops_speltoides|GWHGBFXR021893.1	Aegilops_tauschii|LOC109741623
OG0016964	Aegilops_speltoides|GWHGBFXR025489.1	Aegilops_tauschii|LOC109764613
OG0016966	Aegilops_speltoides|GWHGBFXR023101.1	Aegilops_tauschii|LOC109748084
OG0016967	Aegilops_speltoides|GWHGBFXR021908.1	Aegilops_tauschii|LOC109771507
OG0016968	Aegilops_speltoides|GWHGBFXR022847.1	Aegilops_tauschii|LOC109765270
OG0016969	Aegilops_speltoides|GWHGBFXR023648.1	Aegilops_tauschii|LOC109755243
OG0016970	Aegilops_speltoides|GWHGBFXR024085.1	Aegilops_tauschii|LOC109779474
OG0016971	Aegilops_speltoides|GWHGBFXR024296.1	Aegilops_tauschii|LOC109741661
OG0016972	Aegilops_speltoides|GWHGBFXR022929.1	Aegilops_tauschii|LOC109736070
OG0016973	Aegilops_speltoides|GWHGBFXR021977.1	Aegilops_tauschii|LOC109759129
OG0016975	Aegilops_speltoides|GWHGBFXR021835.1	Aegilops_tauschii|LOC109787300
OG0016976	Aegilops_speltoides|GWHGBFXR022436.1	Aegilops_tauschii|LOC109763232
OG0016977	Aegilops_speltoides|GWHGBFXR020786.1	Aegilops_tauschii|LOC109750284
OG0016978	Aegilops_speltoides|GWHGBFXR021886.1	Aegilops_tauschii|LOC109749404
OG0016979	Aegilops_speltoides|GWHGBFXR025446.1	Aegilops_tauschii|LOC109754881
OG0016980	Aegilops_speltoides|GWHGBFXR020627.1	Aegilops_tauschii|LOC109781140
OG0016981	Aegilops_speltoides|GWHGBFXR022690.1	Aegilops_tauschii|LOC109773716
OG0016982	Aegilops_speltoides|GWHGBFXR024056.1	Aegilops_tauschii|LOC109760903
OG0016983	Aegilops_speltoides|GWHGBFXR023137.1	Aegilops_tauschii|LOC109748721
OG0016985	Aegilops_speltoides|GWHGBFXR024067.1	Aegilops_tauschii|LOC109780200
OG0016986	Aegilops_speltoides|GWHGBFXR023050.1	Aegilops_tauschii|LOC109738357
OG0016988	Aegilops_speltoides|GWHGBFXR020922.1	Aegilops_tauschii|LOC120964394
OG0016989	Aegilops_speltoides|GWHGBFXR024093.1	Aegilops_tauschii|LOC109779471
OG0016990	Aegilops_speltoides|GWHGBFXR021673.1	Aegilops_tauschii|LOC109742266
OG0016991	Aegilops_speltoides|GWHGBFXR022163.1	Aegilops_tauschii|LOC109774120
OG0016992	Aegilops_speltoides|GWHGBFXR023119.1	Aegilops_tauschii|LOC109753695
OG0016996	Aegilops_speltoides|GWHGBFXR020721.1	Aegilops_tauschii|LOC109778294
OG0016997	Aegilops_speltoides|GWHGBFXR021424.1	Aegilops_tauschii|LOC109769952
OG0016998	Aegilops_speltoides|GWHGBFXR025409.1	Aegilops_tauschii|LOC109776896
OG0016999	Aegilops_speltoides|GWHGBFXR020783.1	Aegilops_tauschii|LOC109750291
OG0017000	Aegilops_speltoides|GWHGBFXR024052.1	Aegilops_tauschii|LOC109743493
OG0017003	Aegilops_speltoides|GWHGBFXR023608.1	Aegilops_tauschii|LOC109752568
OG0017004	Aegilops_speltoides|GWHGBFXR023277.1	Aegilops_tauschii|LOC109740671
OG0017006	Aegilops_speltoides|GWHGBFXR020832.1	Aegilops_tauschii|LOC109733534
OG0017007	Aegilops_speltoides|GWHGBFXR023883.1	Aegilops_tauschii|LOC109747366
OG0017008	Aegilops_speltoides|GWHGBFXR021661.1	Aegilops_tauschii|LOC109786660
OG0017009	Aegilops_speltoides|GWHGBFXR023937.1	Aegilops_tauschii|LOC109755473
OG0017010	Aegilops_speltoides|GWHGBFXR021685.1	Aegilops_tauschii|LOC109762797
OG0017011	Aegilops_speltoides|GWHGBFXR020481.1	Aegilops_tauschii|LOC109759691
OG0017012	Aegilops_speltoides|GWHGBFXR021252.1	Aegilops_tauschii|LOC109759519
OG0017013	Aegilops_speltoides|GWHGBFXR021715.1	Aegilops_tauschii|LOC109783506
OG0017014	Aegilops_speltoides|GWHGBFXR024039.1	Aegilops_tauschii|LOC109779909
OG0017015	Aegilops_speltoides|GWHGBFXR024531.1	Aegilops_tauschii|LOC109763441
OG0017016	Aegilops_speltoides|GWHGBFXR025182.1	Aegilops_tauschii|LOC109735945
OG0017018	Aegilops_speltoides|GWHGBFXR021249.1	Aegilops_tauschii|LOC109736413
OG0017019	Aegilops_speltoides|GWHGBFXR021678.1	Aegilops_tauschii|LOC109782676
OG0017020	Aegilops_speltoides|GWHGBFXR021788.1	Aegilops_tauschii|LOC109754702
OG0017021	Aegilops_speltoides|GWHGBFXR024080.1	Aegilops_tauschii|LOC109779469
OG0017022	Aegilops_speltoides|GWHGBFXR022755.1	Aegilops_tauschii|LOC109774704
OG0017025	Aegilops_speltoides|GWHGBFXR022801.1	Aegilops_tauschii|LOC109763322
OG0017026	Aegilops_speltoides|GWHGBFXR023282.1	Aegilops_tauschii|LOC109740690
OG0017027	Aegilops_speltoides|GWHGBFXR023967.1	Aegilops_tauschii|LOC109751025
OG0017028	Aegilops_speltoides|GWHGBFXR023140.1	Aegilops_tauschii|LOC109748531
OG0017029	Aegilops_speltoides|GWHGBFXR025494.1	Aegilops_tauschii|LOC109772585
OG0017030	Aegilops_speltoides|GWHGBFXR020248.1	Aegilops_tauschii|LOC109751206
OG0017031	Aegilops_speltoides|GWHGBFXR024026.1	Aegilops_tauschii|LOC109783315
OG0017032	Aegilops_speltoides|GWHGBFXR020365.1	Aegilops_tauschii|LOC109744500
OG0017033	Aegilops_speltoides|GWHGBFXR021300.1	Aegilops_tauschii|LOC109763536
OG0017034	Aegilops_speltoides|GWHGBFXR021616.1	Aegilops_tauschii|LOC109770287
OG0017035	Aegilops_speltoides|GWHGBFXR021669.1	Aegilops_tauschii|LOC109763702
OG0017037	Aegilops_speltoides|GWHGBFXR027006.1	Aegilops_tauschii|LOC120966862, Aegilops_tauschii|LOC109731601
OG0017038	Aegilops_speltoides|GWHGBFXR027396.1	Aegilops_tauschii|LOC109787611
OG0017039	Aegilops_speltoides|GWHGBFXR029437.1	Aegilops_tauschii|LOC109783300
OG0017040	Aegilops_speltoides|GWHGBFXR027156.1	Aegilops_tauschii|LOC109753385
OG0017041	Aegilops_speltoides|GWHGBFXR028288.1	Aegilops_tauschii|LOC109768662
OG0017042	Aegilops_speltoides|GWHGBFXR028974.1	Aegilops_tauschii|LOC109757443
OG0017043	Aegilops_speltoides|GWHGBFXR030125.1	Aegilops_tauschii|LOC109787322
OG0017044	Aegilops_speltoides|GWHGBFXR029285.1	Aegilops_tauschii|LOC109768256
OG0017045	Aegilops_speltoides|GWHGBFXR029676.1	Aegilops_tauschii|LOC109737650
OG0017047	Aegilops_speltoides|GWHGBFXR027513.1	Aegilops_tauschii|LOC109735189
OG0017048	Aegilops_speltoides|GWHGBFXR027179.1	Aegilops_tauschii|LOC109766074
OG0017049	Aegilops_speltoides|GWHGBFXR028861.1	Aegilops_tauschii|LOC109745279
OG0017050	Aegilops_speltoides|GWHGBFXR027804.1	Aegilops_tauschii|LOC109734637
OG0017051	Aegilops_speltoides|GWHGBFXR028038.1	Aegilops_tauschii|LOC109752753
OG0017052	Aegilops_speltoides|GWHGBFXR027366.1	Aegilops_tauschii|LOC109780728
OG0017053	Aegilops_speltoides|GWHGBFXR029922.1	Aegilops_tauschii|LOC109771127, Aegilops_tauschii|LOC109771136
OG0017054	Aegilops_speltoides|GWHGBFXR027778.1	Aegilops_tauschii|LOC109761290
OG0017055	Aegilops_speltoides|GWHGBFXR028172.1	Aegilops_tauschii|LOC109784005
OG0017057	Aegilops_speltoides|GWHGBFXR028879.1	Aegilops_tauschii|LOC109755621
OG0017059	Aegilops_speltoides|GWHGBFXR026981.1	Aegilops_tauschii|LOC109734181
OG0017061	Aegilops_speltoides|GWHGBFXR026456.1	Aegilops_tauschii|LOC109765285
OG0017062	Aegilops_speltoides|GWHGBFXR028855.1	Aegilops_tauschii|LOC109758405
OG0017063	Aegilops_speltoides|GWHGBFXR028095.1	Aegilops_tauschii|LOC120966474
OG0017065	Aegilops_speltoides|GWHGBFXR029413.1	Aegilops_tauschii|LOC109756571
OG0017066	Aegilops_speltoides|GWHGBFXR027337.1	Aegilops_tauschii|LOC109734924
OG0017067	Aegilops_speltoides|GWHGBFXR027827.1	Aegilops_tauschii|LOC109745426
OG0017068	Aegilops_speltoides|GWHGBFXR026299.1	Aegilops_tauschii|LOC109751415
OG0017069	Aegilops_speltoides|GWHGBFXR026824.1	Aegilops_tauschii|LOC109770499
OG0017070	Aegilops_speltoides|GWHGBFXR028386.1	Aegilops_tauschii|LOC109764055
OG0017071	Aegilops_speltoides|GWHGBFXR028014.1	Aegilops_tauschii|LOC109748720
OG0017072	Aegilops_speltoides|GWHGBFXR026708.1	Aegilops_tauschii|LOC109736703
OG0017074	Aegilops_speltoides|GWHGBFXR029103.1	Aegilops_tauschii|LOC109751054
OG0017075	Aegilops_speltoides|GWHGBFXR026529.1	Aegilops_tauschii|LOC109763393
OG0017076	Aegilops_speltoides|GWHGBFXR025690.1	Aegilops_tauschii|LOC109737094
OG0017077	Aegilops_speltoides|GWHGBFXR029020.1	Aegilops_tauschii|LOC109756070
OG0017078	Aegilops_speltoides|GWHGBFXR029071.1	Aegilops_tauschii|LOC109757426
OG0017081	Aegilops_speltoides|GWHGBFXR026537.1	Aegilops_tauschii|LOC109763433
OG0017082	Aegilops_speltoides|GWHGBFXR028614.1	Aegilops_tauschii|LOC109770577
OG0017083	Aegilops_speltoides|GWHGBFXR027866.1	Aegilops_tauschii|LOC109733095
OG0017084	Aegilops_speltoides|GWHGBFXR027846.1	Aegilops_tauschii|LOC109745712
OG0017085	Aegilops_speltoides|GWHGBFXR028025.1	Aegilops_tauschii|LOC109781923
OG0017086	Aegilops_speltoides|GWHGBFXR027998.1	Aegilops_tauschii|LOC109758586
OG0017087	Aegilops_speltoides|GWHGBFXR026751.1	Aegilops_tauschii|LOC109766727
OG0017089	Aegilops_speltoides|GWHGBFXR028996.1	Aegilops_tauschii|LOC109753513
OG0017092	Aegilops_speltoides|GWHGBFXR027537.1	Aegilops_tauschii|LOC109753985
OG0017093	Aegilops_speltoides|GWHGBFXR028921.1	Aegilops_tauschii|LOC109741199
OG0017094	Aegilops_speltoides|GWHGBFXR028849.1	Aegilops_tauschii|LOC109784041
OG0017095	Aegilops_speltoides|GWHGBFXR029025.1	Aegilops_tauschii|LOC109756067
OG0017096	Aegilops_speltoides|GWHGBFXR027714.1	Aegilops_tauschii|LOC109759163
OG0017097	Aegilops_speltoides|GWHGBFXR028652.1	Aegilops_tauschii|LOC109761219
OG0017098	Aegilops_speltoides|GWHGBFXR028634.1	Aegilops_tauschii|LOC109781875
OG0017099	Aegilops_speltoides|GWHGBFXR025628.1	Aegilops_tauschii|LOC109737087
OG0017100	Aegilops_speltoides|GWHGBFXR026990.1	Aegilops_tauschii|LOC109740421
OG0017101	Aegilops_speltoides|GWHGBFXR028601.1	Aegilops_tauschii|LOC109744847
OG0017102	Aegilops_speltoides|GWHGBFXR026891.1	Aegilops_tauschii|LOC109733007
OG0017103	Aegilops_speltoides|GWHGBFXR028322.1	Aegilops_tauschii|LOC109770274
OG0017104	Aegilops_speltoides|GWHGBFXR028158.1	Aegilops_tauschii|LOC109739989
OG0017105	Aegilops_speltoides|GWHGBFXR028333.1	Aegilops_tauschii|LOC109732452
OG0017106	Aegilops_speltoides|GWHGBFXR027422.1	Aegilops_tauschii|LOC109746433
OG0017107	Aegilops_speltoides|GWHGBFXR029978.1	Aegilops_tauschii|LOC109775678, Aegilops_tauschii|LOC109775679
OG0017108	Aegilops_speltoides|GWHGBFXR026536.1	Aegilops_tauschii|LOC109763397
OG0017109	Aegilops_speltoides|GWHGBFXR030032.1	Aegilops_tauschii|LOC109785966
OG0017110	Aegilops_speltoides|GWHGBFXR029134.1	Aegilops_tauschii|LOC109772482
OG0017111	Aegilops_speltoides|GWHGBFXR027901.1	Aegilops_tauschii|LOC109731583
OG0017112	Aegilops_speltoides|GWHGBFXR028252.1	Aegilops_tauschii|LOC109758503
OG0017113	Aegilops_speltoides|GWHGBFXR028093.1	Aegilops_tauschii|LOC109742996
OG0017114	Aegilops_speltoides|GWHGBFXR029661.1	Aegilops_tauschii|LOC109737407
OG0017115	Aegilops_speltoides|GWHGBFXR028443.1	Aegilops_tauschii|LOC120965871
OG0017116	Aegilops_speltoides|GWHGBFXR028959.1	Aegilops_tauschii|LOC109778106
OG0017117	Aegilops_speltoides|GWHGBFXR028538.1	Aegilops_tauschii|LOC109774669
OG0017118	Aegilops_speltoides|GWHGBFXR029276.1	Aegilops_tauschii|LOC109785693
OG0017119	Aegilops_speltoides|GWHGBFXR027288.1	Aegilops_tauschii|LOC109735805
OG0017120	Aegilops_speltoides|GWHGBFXR028840.1	Aegilops_tauschii|LOC109766093
OG0017121	Aegilops_speltoides|GWHGBFXR029703.1	Aegilops_tauschii|LOC109742870
OG0017122	Aegilops_speltoides|GWHGBFXR029769.1, Aegilops_speltoides|GWHGBFXR029768.1	Aegilops_tauschii|LOC120965992
OG0017124	Aegilops_speltoides|GWHGBFXR025966.1	Aegilops_tauschii|LOC109751795
OG0017125	Aegilops_speltoides|GWHGBFXR027371.1	Aegilops_tauschii|LOC109745831
OG0017126	Aegilops_speltoides|GWHGBFXR028827.1	Aegilops_tauschii|LOC109740982
OG0017127	Aegilops_speltoides|GWHGBFXR027625.1	Aegilops_tauschii|LOC109754623
OG0017128	Aegilops_speltoides|GWHGBFXR028311.1	Aegilops_tauschii|LOC109769915
OG0017129	Aegilops_speltoides|GWHGBFXR029886.1	Aegilops_tauschii|LOC109762415
OG0017130	Aegilops_speltoides|GWHGBFXR026915.1	Aegilops_tauschii|LOC109732996, Aegilops_tauschii|LOC109732995
OG0017131	Aegilops_speltoides|GWHGBFXR028535.1	Aegilops_tauschii|LOC109737525
OG0017133	Aegilops_speltoides|GWHGBFXR028677.1	Aegilops_tauschii|LOC109779544
OG0017134	Aegilops_speltoides|GWHGBFXR028765.1	Aegilops_tauschii|LOC109784988
OG0017137	Aegilops_speltoides|GWHGBFXR026975.1	Aegilops_tauschii|LOC109734183
OG0017138	Aegilops_speltoides|GWHGBFXR028011.1	Aegilops_tauschii|LOC109748713
OG0017140	Aegilops_speltoides|GWHGBFXR028253.1	Aegilops_tauschii|LOC109765452
OG0017141	Aegilops_speltoides|GWHGBFXR028930.1	Aegilops_tauschii|LOC109741198
OG0017143	Aegilops_speltoides|GWHGBFXR029638.1	Aegilops_tauschii|LOC109742332
OG0017144	Aegilops_speltoides|GWHGBFXR028244.1	Aegilops_tauschii|LOC109731805
OG0017145	Aegilops_speltoides|GWHGBFXR029419.1	Aegilops_tauschii|LOC109756630
OG0017146	Aegilops_speltoides|GWHGBFXR028339.1	Aegilops_tauschii|LOC109740633
OG0017148	Aegilops_speltoides|GWHGBFXR029050.1	Aegilops_tauschii|LOC109740292
OG0017149	Aegilops_speltoides|GWHGBFXR027000.1	Aegilops_tauschii|LOC109740417
OG0017150	Aegilops_speltoides|GWHGBFXR026955.1	Aegilops_tauschii|LOC109761314
OG0017151	Aegilops_speltoides|GWHGBFXR028223.1	Aegilops_tauschii|LOC109754379
OG0017152	Aegilops_speltoides|GWHGBFXR028352.1	Aegilops_tauschii|LOC109779305
OG0017153	Aegilops_speltoides|GWHGBFXR028488.1	Aegilops_tauschii|LOC109779514
OG0017154	Aegilops_speltoides|GWHGBFXR029414.1	Aegilops_tauschii|LOC109755764
OG0017155	Aegilops_speltoides|GWHGBFXR029191.1	Aegilops_tauschii|LOC109759909
OG0017156	Aegilops_speltoides|GWHGBFXR027479.1	Aegilops_tauschii|LOC109748287
OG0017157	Aegilops_speltoides|GWHGBFXR029909.1	Aegilops_tauschii|LOC109732088
OG0017158	Aegilops_speltoides|GWHGBFXR027838.1	Aegilops_tauschii|LOC109745145
OG0017159	Aegilops_speltoides|GWHGBFXR026152.1	Aegilops_tauschii|LOC109767351
OG0017160	Aegilops_speltoides|GWHGBFXR026993.1	Aegilops_tauschii|LOC109740428
OG0017161	Aegilops_speltoides|GWHGBFXR028832.1	Aegilops_tauschii|LOC109736501
OG0017162	Aegilops_speltoides|GWHGBFXR025732.1	Aegilops_tauschii|LOC109734704
OG0017163	Aegilops_speltoides|GWHGBFXR026479.1	Aegilops_tauschii|LOC109766444
OG0017164	Aegilops_speltoides|GWHGBFXR028747.1	Aegilops_tauschii|LOC109743254
OG0017165	Aegilops_speltoides|GWHGBFXR029105.1	Aegilops_tauschii|LOC109751064
OG0017167	Aegilops_speltoides|GWHGBFXR028207.1	Aegilops_tauschii|LOC109766485
OG0017168	Aegilops_speltoides|GWHGBFXR026454.1	Aegilops_tauschii|LOC109765281
OG0017169	Aegilops_speltoides|GWHGBFXR027296.1	Aegilops_tauschii|LOC120966255
OG0017170	Aegilops_speltoides|GWHGBFXR026335.1	Aegilops_tauschii|LOC109755749
OG0017172	Aegilops_speltoides|GWHGBFXR028085.1	Aegilops_tauschii|LOC109752840
OG0017173	Aegilops_speltoides|GWHGBFXR028635.1	Aegilops_tauschii|LOC109781876
OG0017174	Aegilops_speltoides|GWHGBFXR027388.1	Aegilops_tauschii|LOC109745579
OG0017175	Aegilops_speltoides|GWHGBFXR027214.1	Aegilops_tauschii|LOC109781336
OG0017176	Aegilops_speltoides|GWHGBFXR028886.1	Aegilops_tauschii|LOC109755610
OG0017177	Aegilops_speltoides|GWHGBFXR027546.1	Aegilops_tauschii|LOC109766344
OG0017178	Aegilops_speltoides|GWHGBFXR028673.1	Aegilops_tauschii|LOC109782389
OG0017179	Aegilops_speltoides|GWHGBFXR029116.1	Aegilops_tauschii|LOC109746830
OG0017180	Aegilops_speltoides|GWHGBFXR028970.1	Aegilops_tauschii|LOC109757446
OG0017181	Aegilops_speltoides|GWHGBFXR029923.1	Aegilops_tauschii|LOC109771104
OG0017182	Aegilops_speltoides|GWHGBFXR027604.1	Aegilops_tauschii|LOC109754595, Aegilops_tauschii|LOC120966338
OG0017183	Aegilops_speltoides|GWHGBFXR029396.1	Aegilops_tauschii|LOC109743617
OG0017184	Aegilops_speltoides|GWHGBFXR027540.1	Aegilops_tauschii|LOC109765332
OG0017185	Aegilops_speltoides|GWHGBFXR025852.1	Aegilops_tauschii|LOC109752289
OG0017186	Aegilops_speltoides|GWHGBFXR026250.1	Aegilops_tauschii|LOC109779615
OG0017187	Aegilops_speltoides|GWHGBFXR028834.1	Aegilops_tauschii|LOC109736449
OG0017188	Aegilops_speltoides|GWHGBFXR028470.1	Aegilops_tauschii|LOC109779342
OG0017189	Aegilops_speltoides|GWHGBFXR028549.1	Aegilops_tauschii|LOC109774661
OG0017190	Aegilops_speltoides|GWHGBFXR028669.1	Aegilops_tauschii|LOC109732217
OG0017191	Aegilops_speltoides|GWHGBFXR027468.1	Aegilops_tauschii|LOC109775642
OG0017192	Aegilops_speltoides|GWHGBFXR028862.1	Aegilops_tauschii|LOC109745280
OG0017193	Aegilops_speltoides|GWHGBFXR029391.1	Aegilops_tauschii|LOC109734967
OG0017196	Aegilops_speltoides|GWHGBFXR027381.1	Aegilops_tauschii|LOC109745928
OG0017197	Aegilops_speltoides|GWHGBFXR028507.1	Aegilops_tauschii|LOC109762175
OG0017198	Aegilops_speltoides|GWHGBFXR027016.1	Aegilops_tauschii|LOC109731624
OG0017200	Aegilops_speltoides|GWHGBFXR026437.1	Aegilops_tauschii|LOC109752357
OG0017201	Aegilops_speltoides|GWHGBFXR028908.1	Aegilops_tauschii|LOC109745839
OG0017202	Aegilops_speltoides|GWHGBFXR026363.1	Aegilops_tauschii|LOC109736884
OG0017203	Aegilops_speltoides|GWHGBFXR027113.1	Aegilops_tauschii|LOC109739211
OG0017204	Aegilops_speltoides|GWHGBFXR027320.1	Aegilops_tauschii|LOC109736415
OG0017205	Aegilops_speltoides|GWHGBFXR027986.1	Aegilops_tauschii|LOC109758655
OG0017206	Aegilops_speltoides|GWHGBFXR030074.1	Aegilops_tauschii|LOC109782341
OG0017207	Aegilops_speltoides|GWHGBFXR026624.1	Aegilops_tauschii|LOC109773817
OG0017208	Aegilops_speltoides|GWHGBFXR026748.1	Aegilops_tauschii|LOC109767078
OG0017210	Aegilops_speltoides|GWHGBFXR028497.1	Aegilops_tauschii|LOC109747852
OG0017211	Aegilops_speltoides|GWHGBFXR026720.1	Aegilops_tauschii|LOC109755913
OG0017212	Aegilops_speltoides|GWHGBFXR027191.1	Aegilops_tauschii|LOC109767181
OG0017214	Aegilops_speltoides|GWHGBFXR028609.1	Aegilops_tauschii|LOC109778744
OG0017215	Aegilops_speltoides|GWHGBFXR029097.1	Aegilops_tauschii|LOC109751055
OG0017216	Aegilops_speltoides|GWHGBFXR029043.1	Aegilops_tauschii|LOC109732043
OG0017217	Aegilops_speltoides|GWHGBFXR029951.1	Aegilops_tauschii|LOC109742503
OG0017218	Aegilops_speltoides|GWHGBFXR027325.1	Aegilops_tauschii|LOC109767129, Aegilops_tauschii|LOC109780855
OG0017219	Aegilops_speltoides|GWHGBFXR028597.1	Aegilops_tauschii|LOC109750630
OG0017221	Aegilops_speltoides|GWHGBFXR026436.1	Aegilops_tauschii|LOC109752345
OG0017223	Aegilops_speltoides|GWHGBFXR029842.1	Aegilops_tauschii|LOC109748852
OG0017224	Aegilops_speltoides|GWHGBFXR027646.1	Aegilops_tauschii|LOC109761167
OG0017225	Aegilops_speltoides|GWHGBFXR026155.1	Aegilops_tauschii|LOC109767354
OG0017226	Aegilops_speltoides|GWHGBFXR026719.1	Aegilops_tauschii|LOC109755912
OG0017228	Aegilops_speltoides|GWHGBFXR026956.1	Aegilops_tauschii|LOC109761313
OG0017229	Aegilops_speltoides|GWHGBFXR029412.1	Aegilops_tauschii|LOC109756572
OG0017230	Aegilops_speltoides|GWHGBFXR027294.1	Aegilops_tauschii|LOC109746579
OG0017231	Aegilops_speltoides|GWHGBFXR027997.1	Aegilops_tauschii|LOC109742509
OG0017232	Aegilops_speltoides|GWHGBFXR026572.1	Aegilops_tauschii|LOC109769038
OG0017233	Aegilops_speltoides|GWHGBFXR028150.1	Aegilops_tauschii|LOC109758229
OG0017234	Aegilops_speltoides|GWHGBFXR028764.1	Aegilops_tauschii|LOC109784987
OG0017235	Aegilops_speltoides|GWHGBFXR026965.1	Aegilops_tauschii|LOC109772963
OG0017236	Aegilops_speltoides|GWHGBFXR028188.1	Aegilops_tauschii|LOC109773182
OG0017237	Aegilops_speltoides|GWHGBFXR027033.1	Aegilops_tauschii|LOC109782107
OG0017238	Aegilops_speltoides|GWHGBFXR028889.1	Aegilops_tauschii|LOC109755594
OG0017240	Aegilops_speltoides|GWHGBFXR027599.1	Aegilops_tauschii|LOC109754597
OG0017241	Aegilops_speltoides|GWHGBFXR028335.1	Aegilops_tauschii|LOC109732408
OG0017242	Aegilops_speltoides|GWHGBFXR027062.1	Aegilops_tauschii|LOC109752309
OG0017243	Aegilops_speltoides|GWHGBFXR028500.1	Aegilops_tauschii|LOC109747847
OG0017245	Aegilops_speltoides|GWHGBFXR028342.1	Aegilops_tauschii|LOC109740632
OG0017246	Aegilops_speltoides|GWHGBFXR028017.1	Aegilops_tauschii|LOC109768658
OG0017247	Aegilops_speltoides|GWHGBFXR028146.1	Aegilops_tauschii|LOC109758233
OG0017248	Aegilops_speltoides|GWHGBFXR029352.1	Aegilops_tauschii|LOC109772387
OG0017249	Aegilops_speltoides|GWHGBFXR029589.1	Aegilops_tauschii|LOC109769532
OG0017250	Aegilops_speltoides|GWHGBFXR030073.1	Aegilops_tauschii|LOC109776268
OG0017251	Aegilops_speltoides|GWHGBFXR026852.1	Aegilops_tauschii|LOC109767050
OG0017253	Aegilops_speltoides|GWHGBFXR027679.1	Aegilops_tauschii|LOC109771621
OG0017254	Aegilops_speltoides|GWHGBFXR029284.1	Aegilops_tauschii|LOC109773521
OG0017255	Aegilops_speltoides|GWHGBFXR027008.1	Aegilops_tauschii|LOC109731602
OG0017256	Aegilops_speltoides|GWHGBFXR025941.1	Aegilops_tauschii|LOC109777234
OG0017258	Aegilops_speltoides|GWHGBFXR027640.1	Aegilops_tauschii|LOC109761176
OG0017259	Aegilops_speltoides|GWHGBFXR028312.1	Aegilops_tauschii|LOC109744775
OG0017260	Aegilops_speltoides|GWHGBFXR028865.1	Aegilops_tauschii|LOC109755606
OG0017261	Aegilops_speltoides|GWHGBFXR029388.1	Aegilops_tauschii|LOC109734960
OG0017263	Aegilops_speltoides|GWHGBFXR028552.1	Aegilops_tauschii|LOC109774657
OG0017264	Aegilops_speltoides|GWHGBFXR028602.1	Aegilops_tauschii|LOC109744851
OG0017265	Aegilops_speltoides|GWHGBFXR028912.1	Aegilops_tauschii|LOC109741208
OG0017268	Aegilops_speltoides|GWHGBFXR027208.1	Aegilops_tauschii|LOC109781333
