Orthogroup	Aegilops_speltoides	Hordeum_vulgare
OG0020052	Aegilops_speltoides|GWHGBFXR020595.1	Hordeum_vulgare|LOC123397752
OG0020053	Aegilops_speltoides|GWHGBFXR021844.1	Hordeum_vulgare|LOC123451793
OG0020054	Aegilops_speltoides|GWHGBFXR024664.1	Hordeum_vulgare|LOC123452888
OG0020055	Aegilops_speltoides|GWHGBFXR024024.1	Hordeum_vulgare|LOC123452326
OG0020056	Aegilops_speltoides|GWHGBFXR021860.1	Hordeum_vulgare|LOC123453179
OG0020057	Aegilops_speltoides|GWHGBFXR022074.1	Hordeum_vulgare|LOC123396815
OG0020058	Aegilops_speltoides|GWHGBFXR020278.1	Hordeum_vulgare|LOC123396411
OG0020059	Aegilops_speltoides|GWHGBFXR024394.1	Hordeum_vulgare|LOC123398842
OG0020060	Aegilops_speltoides|GWHGBFXR022523.1	Hordeum_vulgare|LOC123398995
OG0020061	Aegilops_speltoides|GWHGBFXR022042.1	Hordeum_vulgare|LOC123396046
OG0020062	Aegilops_speltoides|GWHGBFXR022203.1	Hordeum_vulgare|LOC123396833
OG0020062	Aegilops_speltoides|GWHGBFXR022202.1	Hordeum_vulgare|LOC123397941
OG0020064	Aegilops_speltoides|GWHGBFXR025198.1	Hordeum_vulgare|LOC123399447, Hordeum_vulgare|LOC123399449
OG0020065	Aegilops_speltoides|GWHGBFXR022165.1	Hordeum_vulgare|LOC123397490
OG0020066	Aegilops_speltoides|GWHGBFXR022991.1	Hordeum_vulgare|LOC123396295
OG0020067	Aegilops_speltoides|GWHGBFXR024377.1	Hordeum_vulgare|LOC123452664
OG0020068	Aegilops_speltoides|GWHGBFXR020886.1	Hordeum_vulgare|LOC123399529
OG0020069	Aegilops_speltoides|GWHGBFXR020063.1	Hordeum_vulgare|LOC123399437
OG0020071	Aegilops_speltoides|GWHGBFXR024150.1	Hordeum_vulgare|LOC123452453
OG0020072	Aegilops_speltoides|GWHGBFXR023675.1	Hordeum_vulgare|LOC123452001
OG0020073	Aegilops_speltoides|GWHGBFXR020637.1	Hordeum_vulgare|LOC123452885
OG0020074	Aegilops_speltoides|GWHGBFXR022184.1	Hordeum_vulgare|LOC123398016
OG0020075	Aegilops_speltoides|GWHGBFXR021354.1	Hordeum_vulgare|LOC123396489
OG0020076	Aegilops_speltoides|GWHGBFXR025004.1	Hordeum_vulgare|LOC123453140
OG0020077	Aegilops_speltoides|GWHGBFXR020226.1	Hordeum_vulgare|LOC123399866
OG0020078	Aegilops_speltoides|GWHGBFXR021024.1	Hordeum_vulgare|LOC123398877
OG0020079	Aegilops_speltoides|GWHGBFXR022501.1	Hordeum_vulgare|LOC123398935
OG0020080	Aegilops_speltoides|GWHGBFXR021544.1	Hordeum_vulgare|LOC123397932
OG0020082	Aegilops_speltoides|GWHGBFXR021887.1	Hordeum_vulgare|LOC123452685
OG0020083	Aegilops_speltoides|GWHGBFXR022171.1	Hordeum_vulgare|LOC123397532
OG0020084	Aegilops_speltoides|GWHGBFXR022603.1	Hordeum_vulgare|LOC123398355
OG0020085	Aegilops_speltoides|GWHGBFXR021852.1	Hordeum_vulgare|LOC123397744
OG0020088	Aegilops_speltoides|GWHGBFXR023014.1	Hordeum_vulgare|LOC123398874
OG0020089	Aegilops_speltoides|GWHGBFXR020041.1	Hordeum_vulgare|LOC123396044
OG0020090	Aegilops_speltoides|GWHGBFXR021687.1	Hordeum_vulgare|LOC123452082
OG0020091	Aegilops_speltoides|GWHGBFXR023859.1	Hordeum_vulgare|LOC123452154
OG0020093	Aegilops_speltoides|GWHGBFXR022156.1	Hordeum_vulgare|LOC123397295
OG0020094	Aegilops_speltoides|GWHGBFXR021108.1	Hordeum_vulgare|LOC123397376
OG0020097	Aegilops_speltoides|GWHGBFXR022033.1	Hordeum_vulgare|LOC123398416
OG0020098	Aegilops_speltoides|GWHGBFXR024003.1	Hordeum_vulgare|LOC123452304
OG0020101	Aegilops_speltoides|GWHGBFXR023373.1	Hordeum_vulgare|LOC123451754
OG0020102	Aegilops_speltoides|GWHGBFXR022366.1	Hordeum_vulgare|LOC123397485
OG0020104	Aegilops_speltoides|GWHGBFXR024177.1	Hordeum_vulgare|LOC123398555
OG0020105	Aegilops_speltoides|GWHGBFXR024360.1	Hordeum_vulgare|LOC123398316
OG0020106	Aegilops_speltoides|GWHGBFXR025512.1	Hordeum_vulgare|LOC123395226
OG0020107	Aegilops_speltoides|GWHGBFXR024634.1	Hordeum_vulgare|LOC123452873
OG0020108	Aegilops_speltoides|GWHGBFXR022173.1	Hordeum_vulgare|LOC123397538
OG0020110	Aegilops_speltoides|GWHGBFXR022051.1	Hordeum_vulgare|LOC123395936
OG0020111	Aegilops_speltoides|GWHGBFXR024152.1	Hordeum_vulgare|LOC123452458
OG0020112	Aegilops_speltoides|GWHGBFXR023755.1	Hordeum_vulgare|LOC123452080
OG0020113	Aegilops_speltoides|GWHGBFXR021057.1	Hordeum_vulgare|LOC123398543
OG0020115	Aegilops_speltoides|GWHGBFXR025384.1, Aegilops_speltoides|GWHGBFXR036721.1	Hordeum_vulgare|LOC123397470
OG0020117	Aegilops_speltoides|GWHGBFXR021921.1	Hordeum_vulgare|LOC123395585
OG0020118	Aegilops_speltoides|GWHGBFXR020011.1	Hordeum_vulgare|LOC123397591
OG0020119	Aegilops_speltoides|GWHGBFXR024439.1	Hordeum_vulgare|LOC123452719
OG0020120	Aegilops_speltoides|GWHGBFXR024021.1	Hordeum_vulgare|LOC123452319
OG0020121	Aegilops_speltoides|GWHGBFXR024176.1	Hordeum_vulgare|LOC123398552
OG0020123	Aegilops_speltoides|GWHGBFXR023796.1	Hordeum_vulgare|LOC123452115
OG0020124	Aegilops_speltoides|GWHGBFXR022770.1	Hordeum_vulgare|LOC123399610
OG0020125	Aegilops_speltoides|GWHGBFXR023959.1	Hordeum_vulgare|LOC123452253
OG0020126	Aegilops_speltoides|GWHGBFXR021770.1	Hordeum_vulgare|LOC123396537
OG0020128	Aegilops_speltoides|GWHGBFXR024028.1	Hordeum_vulgare|LOC123452331
OG0020129	Aegilops_speltoides|GWHGBFXR022941.1	Hordeum_vulgare|LOC123399830
OG0020130	Aegilops_speltoides|GWHGBFXR022554.1	Hordeum_vulgare|LOC123450493, Hordeum_vulgare|LOC123399127
OG0020132	Aegilops_speltoides|GWHGBFXR023765.1	Hordeum_vulgare|LOC123452088
OG0020133	Aegilops_speltoides|GWHGBFXR024731.1	Hordeum_vulgare|LOC123452945
OG0020134	Aegilops_speltoides|GWHGBFXR023145.1	Hordeum_vulgare|LOC123400030
OG0020135	Aegilops_speltoides|GWHGBFXR021036.1	Hordeum_vulgare|LOC123395972
OG0020136	Aegilops_speltoides|GWHGBFXR020060.1	Hordeum_vulgare|LOC123396547
OG0020137	Aegilops_speltoides|GWHGBFXR022064.1	Hordeum_vulgare|LOC123398211
OG0020138	Aegilops_speltoides|GWHGBFXR022686.1	Hordeum_vulgare|LOC123399435
OG0020139	Aegilops_speltoides|GWHGBFXR024569.1	Hordeum_vulgare|LOC123397263
OG0020140	Aegilops_speltoides|GWHGBFXR025135.1	Hordeum_vulgare|LOC123394934
OG0020141	Aegilops_speltoides|GWHGBFXR021791.1	Hordeum_vulgare|LOC123395457
OG0020142	Aegilops_speltoides|GWHGBFXR020770.1	Hordeum_vulgare|LOC123394957
OG0020143	Aegilops_speltoides|GWHGBFXR020337.1	Hordeum_vulgare|LOC123395612
OG0020144	Aegilops_speltoides|GWHGBFXR024330.1	Hordeum_vulgare|LOC123452633
OG0020145	Aegilops_speltoides|GWHGBFXR022126.1	Hordeum_vulgare|LOC123398177
OG0020146	Aegilops_speltoides|GWHGBFXR021691.1	Hordeum_vulgare|LOC123395668
OG0020148	Aegilops_speltoides|GWHGBFXR024488.1	Hordeum_vulgare|LOC123452758
OG0020150	Aegilops_speltoides|GWHGBFXR021486.1	Hordeum_vulgare|LOC123395277
OG0020151	Aegilops_speltoides|GWHGBFXR022473.1	Hordeum_vulgare|LOC123395454
OG0020152	Aegilops_speltoides|GWHGBFXR021748.1	Hordeum_vulgare|LOC123398385
OG0020153	Aegilops_speltoides|GWHGBFXR022077.1	Hordeum_vulgare|LOC123396104
OG0020154	Aegilops_speltoides|GWHGBFXR022332.1	Hordeum_vulgare|LOC123398296
OG0020155	Aegilops_speltoides|GWHGBFXR025200.1	Hordeum_vulgare|LOC123394975
OG0020159	Aegilops_speltoides|GWHGBFXR024899.1	Hordeum_vulgare|LOC123399263
OG0020161	Aegilops_speltoides|GWHGBFXR024091.1	Hordeum_vulgare|LOC123452386
OG0020162	Aegilops_speltoides|GWHGBFXR024681.1	Hordeum_vulgare|LOC123399087
OG0020163	Aegilops_speltoides|GWHGBFXR023081.1	Hordeum_vulgare|LOC123397935
OG0020165	Aegilops_speltoides|GWHGBFXR024005.1	Hordeum_vulgare|LOC123452308
OG0020166	Aegilops_speltoides|GWHGBFXR022541.1	Hordeum_vulgare|LOC123399069
OG0020167	Aegilops_speltoides|GWHGBFXR023229.1	Hordeum_vulgare|LOC123400107
OG0020168	Aegilops_speltoides|GWHGBFXR023824.1	Hordeum_vulgare|LOC123398265
OG0020169	Aegilops_speltoides|GWHGBFXR020992.1	Hordeum_vulgare|LOC123396441
OG0020170	Aegilops_speltoides|GWHGBFXR020959.1	Hordeum_vulgare|LOC123396060
OG0020171	Aegilops_speltoides|GWHGBFXR022985.1	Hordeum_vulgare|LOC123399863
OG0020172	Aegilops_speltoides|GWHGBFXR021991.1	Hordeum_vulgare|LOC123395591
OG0020173	Aegilops_speltoides|GWHGBFXR022120.1	Hordeum_vulgare|LOC123396723
OG0020174	Aegilops_speltoides|GWHGBFXR023098.1	Hordeum_vulgare|LOC123397015
OG0020175	Aegilops_speltoides|GWHGBFXR023602.1	Hordeum_vulgare|LOC123451935
OG0020176	Aegilops_speltoides|GWHGBFXR022464.1	Hordeum_vulgare|LOC123451851
OG0020177	Aegilops_speltoides|GWHGBFXR023995.1	Hordeum_vulgare|LOC123442407, Hordeum_vulgare|LOC123408578, Hordeum_vulgare|LOC123405338, Hordeum_vulgare|LOC123447399, Hordeum_vulgare|LOC123419959
OG0020178	Aegilops_speltoides|GWHGBFXR024922.1	Hordeum_vulgare|LOC123448073, Hordeum_vulgare|LOC123423968, Hordeum_vulgare|LOC123401161
OG0020179	Aegilops_speltoides|GWHGBFXR020965.1	Hordeum_vulgare|LOC123398697
OG0020180	Aegilops_speltoides|GWHGBFXR024097.1	Hordeum_vulgare|LOC123452395
OG0020181	Aegilops_speltoides|GWHGBFXR024412.1	Hordeum_vulgare|LOC123398849
OG0020182	Aegilops_speltoides|GWHGBFXR023102.1	Hordeum_vulgare|LOC123399988
OG0020184	Aegilops_speltoides|GWHGBFXR024121.1	Hordeum_vulgare|LOC123398506
OG0020187	Aegilops_speltoides|GWHGBFXR025178.1	Hordeum_vulgare|LOC123399421
OG0020188	Aegilops_speltoides|GWHGBFXR023882.1	Hordeum_vulgare|LOC123452178
OG0020189	Aegilops_speltoides|GWHGBFXR025383.1	Hordeum_vulgare|LOC123395104
OG0020190	Aegilops_speltoides|GWHGBFXR024568.1	Hordeum_vulgare|LOC123397262
OG0020191	Aegilops_speltoides|GWHGBFXR023306.1	Hordeum_vulgare|LOC123397610
OG0020192	Aegilops_speltoides|GWHGBFXR020228.1	Hordeum_vulgare|LOC123396063
OG0020193	Aegilops_speltoides|GWHGBFXR023757.1	Hordeum_vulgare|LOC123398159
OG0020195	Aegilops_speltoides|GWHGBFXR022338.1	Hordeum_vulgare|LOC123396037
OG0020196	Aegilops_speltoides|GWHGBFXR023863.1	Hordeum_vulgare|LOC123452159
OG0020197	Aegilops_speltoides|GWHGBFXR021512.1	Hordeum_vulgare|LOC123395106
OG0020198	Aegilops_speltoides|GWHGBFXR020478.1	Hordeum_vulgare|LOC123396521
OG0020199	Aegilops_speltoides|GWHGBFXR021245.1	Hordeum_vulgare|LOC123395778
OG0020200	Aegilops_speltoides|GWHGBFXR020036.1	Hordeum_vulgare|LOC123395719
OG0020201	Aegilops_speltoides|GWHGBFXR024629.1	Hordeum_vulgare|LOC123452869
OG0020203	Aegilops_speltoides|GWHGBFXR021102.1	Hordeum_vulgare|LOC123395542
OG0020204	Aegilops_speltoides|GWHGBFXR022048.1	Hordeum_vulgare|LOC123395929
OG0020205	Aegilops_speltoides|GWHGBFXR022764.1	Hordeum_vulgare|LOC123397884
OG0020206	Aegilops_speltoides|GWHGBFXR020698.1	Hordeum_vulgare|LOC123399308
OG0020207	Aegilops_speltoides|GWHGBFXR024482.1	Hordeum_vulgare|LOC123413496
OG0020208	Aegilops_speltoides|GWHGBFXR023578.1	Hordeum_vulgare|LOC123451902
OG0020209	Aegilops_speltoides|GWHGBFXR022785.1	Hordeum_vulgare|LOC123399646
OG0020210	Aegilops_speltoides|GWHGBFXR020040.1	Hordeum_vulgare|LOC123395718
OG0020212	Aegilops_speltoides|GWHGBFXR021857.1	Hordeum_vulgare|LOC123395908
OG0020213	Aegilops_speltoides|GWHGBFXR021948.1	Hordeum_vulgare|LOC123395839
OG0020215	Aegilops_speltoides|GWHGBFXR022647.1	Hordeum_vulgare|LOC123396694, Hordeum_vulgare|LOC123399364
OG0020216	Aegilops_speltoides|GWHGBFXR021201.1	Hordeum_vulgare|LOC123451955
OG0020217	Aegilops_speltoides|GWHGBFXR021986.1	Hordeum_vulgare|LOC123398092
OG0020218	Aegilops_speltoides|GWHGBFXR021296.1	Hordeum_vulgare|LOC123395451
OG0020219	Aegilops_speltoides|GWHGBFXR022261.1	Hordeum_vulgare|LOC123398592
OG0020222	Aegilops_speltoides|GWHGBFXR021719.1	Hordeum_vulgare|LOC123398109
OG0020224	Aegilops_speltoides|GWHGBFXR020805.1	Hordeum_vulgare|LOC123395628
OG0020226	Aegilops_speltoides|GWHGBFXR025517.1	Hordeum_vulgare|LOC123399676
OG0020227	Aegilops_speltoides|GWHGBFXR025093.1	Hordeum_vulgare|LOC123399361
OG0020228	Aegilops_speltoides|GWHGBFXR021922.1	Hordeum_vulgare|LOC123452999
OG0020230	Aegilops_speltoides|GWHGBFXR022071.1	Hordeum_vulgare|LOC123396379
OG0020232	Aegilops_speltoides|GWHGBFXR023163.1	Hordeum_vulgare|LOC123397023
OG0020234	Aegilops_speltoides|GWHGBFXR023230.1	Hordeum_vulgare|LOC123451950
OG0020235	Aegilops_speltoides|GWHGBFXR021641.1	Hordeum_vulgare|LOC123395822
OG0020236	Aegilops_speltoides|GWHGBFXR022630.1	Hordeum_vulgare|LOC123395758
OG0020237	Aegilops_speltoides|GWHGBFXR025448.1	Hordeum_vulgare|LOC123395185
OG0020239	Aegilops_speltoides|GWHGBFXR023975.1	Hordeum_vulgare|LOC123452270
OG0020240	Aegilops_speltoides|GWHGBFXR023633.1	Hordeum_vulgare|LOC123451961
OG0020242	Aegilops_speltoides|GWHGBFXR022016.1	Hordeum_vulgare|LOC123397724
OG0020243	Aegilops_speltoides|GWHGBFXR025108.1	Hordeum_vulgare|LOC123394917
OG0020244	Aegilops_speltoides|GWHGBFXR023968.1	Hordeum_vulgare|LOC123452259
OG0020245	Aegilops_speltoides|GWHGBFXR023550.1	Hordeum_vulgare|LOC123451892
OG0020246	Aegilops_speltoides|GWHGBFXR022108.1	Hordeum_vulgare|LOC123397251
OG0020247	Aegilops_speltoides|GWHGBFXR022962.1	Hordeum_vulgare|LOC123396986
OG0020249	Aegilops_speltoides|GWHGBFXR021051.1	Hordeum_vulgare|LOC123396020
OG0020250	Aegilops_speltoides|GWHGBFXR023953.1	Hordeum_vulgare|LOC123452242
OG0020251	Aegilops_speltoides|GWHGBFXR022503.1	Hordeum_vulgare|LOC123398940
OG0020252	Aegilops_speltoides|GWHGBFXR020155.1	Hordeum_vulgare|LOC123395943
OG0020253	Aegilops_speltoides|GWHGBFXR024031.1	Hordeum_vulgare|LOC123452334
OG0020254	Aegilops_speltoides|GWHGBFXR024378.1	Hordeum_vulgare|LOC123452665
OG0020255	Aegilops_speltoides|GWHGBFXR020752.1	Hordeum_vulgare|LOC123395360
OG0020256	Aegilops_speltoides|GWHGBFXR022334.1	Hordeum_vulgare|LOC123398295
OG0020257	Aegilops_speltoides|GWHGBFXR021566.1	Hordeum_vulgare|LOC123453119
OG0020258	Aegilops_speltoides|GWHGBFXR022213.1	Hordeum_vulgare|LOC123398566
OG0020259	Aegilops_speltoides|GWHGBFXR027687.1	Hordeum_vulgare|LOC123402737
OG0020260	Aegilops_speltoides|GWHGBFXR027464.1	Hordeum_vulgare|LOC123401578
OG0020261	Aegilops_speltoides|GWHGBFXR028101.1	Hordeum_vulgare|LOC123403770
OG0020264	Aegilops_speltoides|GWHGBFXR029966.1	Hordeum_vulgare|LOC123403546
OG0020265	Aegilops_speltoides|GWHGBFXR026210.1	Hordeum_vulgare|LOC123404927
OG0020266	Aegilops_speltoides|GWHGBFXR027430.1	Hordeum_vulgare|LOC123402750
OG0020267	Aegilops_speltoides|GWHGBFXR026196.1	Hordeum_vulgare|LOC123401365
OG0020268	Aegilops_speltoides|GWHGBFXR028117.1	Hordeum_vulgare|LOC123401752
OG0020270	Aegilops_speltoides|GWHGBFXR028925.1	Hordeum_vulgare|LOC123401269
OG0020271	Aegilops_speltoides|GWHGBFXR029927.1	Hordeum_vulgare|LOC123403223
OG0020273	Aegilops_speltoides|GWHGBFXR028999.1	Hordeum_vulgare|LOC123404036
OG0020274	Aegilops_speltoides|GWHGBFXR027521.1	Hordeum_vulgare|LOC123401338
OG0020275	Aegilops_speltoides|GWHGBFXR027264.1	Hordeum_vulgare|LOC123401842
OG0020276	Aegilops_speltoides|GWHGBFXR027822.1	Hordeum_vulgare|LOC123401271
OG0020277	Aegilops_speltoides|GWHGBFXR028474.1	Hordeum_vulgare|LOC123404406
OG0020278	Aegilops_speltoides|GWHGBFXR029956.1	Hordeum_vulgare|LOC123402941
OG0020280	Aegilops_speltoides|GWHGBFXR027216.1	Hordeum_vulgare|LOC123405348
OG0020281	Aegilops_speltoides|GWHGBFXR026918.1	Hordeum_vulgare|LOC123403412
OG0020282	Aegilops_speltoides|GWHGBFXR028713.1	Hordeum_vulgare|LOC123402381
OG0020283	Aegilops_speltoides|GWHGBFXR028531.1	Hordeum_vulgare|LOC123402111
OG0020284	Aegilops_speltoides|GWHGBFXR025924.1	Hordeum_vulgare|LOC123401279
OG0020285	Aegilops_speltoides|GWHGBFXR030080.1, Aegilops_speltoides|GWHGBFXR030156.1	Hordeum_vulgare|LOC123406367
OG0020286	Aegilops_speltoides|GWHGBFXR025686.1	Hordeum_vulgare|LOC123403463
OG0020287	Aegilops_speltoides|GWHGBFXR029706.1, Aegilops_speltoides|GWHGBFXR029716.1	Hordeum_vulgare|LOC123426810
OG0020288	Aegilops_speltoides|GWHGBFXR026137.1	Hordeum_vulgare|LOC123406284
OG0020290	Aegilops_speltoides|GWHGBFXR025791.1	Hordeum_vulgare|LOC123401995
OG0020291	Aegilops_speltoides|GWHGBFXR026535.1	Hordeum_vulgare|LOC123404336
OG0020292	Aegilops_speltoides|GWHGBFXR027263.1	Hordeum_vulgare|LOC123401451
OG0020293	Aegilops_speltoides|GWHGBFXR028261.1	Hordeum_vulgare|LOC123402068
OG0020294	Aegilops_speltoides|GWHGBFXR029645.1	Hordeum_vulgare|LOC123402249
OG0020295	Aegilops_speltoides|GWHGBFXR030109.1	Hordeum_vulgare|LOC123406096
OG0020296	Aegilops_speltoides|GWHGBFXR025742.1	Hordeum_vulgare|LOC123406194
OG0020297	Aegilops_speltoides|GWHGBFXR029365.1	Hordeum_vulgare|LOC123403023
OG0020298	Aegilops_speltoides|GWHGBFXR027088.1	Hordeum_vulgare|LOC123404265
OG0020300	Aegilops_speltoides|GWHGBFXR028175.1	Hordeum_vulgare|LOC123404731
OG0020302	Aegilops_speltoides|GWHGBFXR028243.1	Hordeum_vulgare|LOC123403822
OG0020303	Aegilops_speltoides|GWHGBFXR025630.1	Hordeum_vulgare|LOC123403338
OG0020304	Aegilops_speltoides|GWHGBFXR029324.1	Hordeum_vulgare|LOC123402318
OG0020305	Aegilops_speltoides|GWHGBFXR027048.1	Hordeum_vulgare|LOC123405427
OG0020306	Aegilops_speltoides|GWHGBFXR026741.1	Hordeum_vulgare|LOC123402403
OG0020307	Aegilops_speltoides|GWHGBFXR027093.1	Hordeum_vulgare|LOC123401308
OG0020308	Aegilops_speltoides|GWHGBFXR026823.1	Hordeum_vulgare|LOC123404604
OG0020309	Aegilops_speltoides|GWHGBFXR028898.1	Hordeum_vulgare|LOC123401718
OG0020310	Aegilops_speltoides|GWHGBFXR026231.1	Hordeum_vulgare|LOC123402090
OG0020311	Aegilops_speltoides|GWHGBFXR028205.1	Hordeum_vulgare|LOC123401392
OG0020312	Aegilops_speltoides|GWHGBFXR029422.1	Hordeum_vulgare|LOC123402993
OG0020313	Aegilops_speltoides|GWHGBFXR028232.1	Hordeum_vulgare|LOC123403984
OG0020314	Aegilops_speltoides|GWHGBFXR027747.1	Hordeum_vulgare|LOC123402251
OG0020315	Aegilops_speltoides|GWHGBFXR028161.1	Hordeum_vulgare|LOC123401931
OG0020316	Aegilops_speltoides|GWHGBFXR028517.1	Hordeum_vulgare|LOC123404435
OG0020317	Aegilops_speltoides|GWHGBFXR027956.1	Hordeum_vulgare|LOC123401595
OG0020319	Aegilops_speltoides|GWHGBFXR028387.1	Hordeum_vulgare|LOC123403158
OG0020321	Aegilops_speltoides|GWHGBFXR029868.1	Hordeum_vulgare|LOC123402738
OG0020322	Aegilops_speltoides|GWHGBFXR026534.1	Hordeum_vulgare|LOC123404574
OG0020322	Aegilops_speltoides|GWHGBFXR026530.1	Hordeum_vulgare|LOC123404973, Hordeum_vulgare|LOC123406063, Hordeum_vulgare|LOC123403249
OG0020323	Aegilops_speltoides|GWHGBFXR028692.1	Hordeum_vulgare|LOC123401010
OG0020324	Aegilops_speltoides|GWHGBFXR028732.1	Hordeum_vulgare|LOC123401941
OG0020325	Aegilops_speltoides|GWHGBFXR026732.1	Hordeum_vulgare|LOC123404424
OG0020326	Aegilops_speltoides|GWHGBFXR026012.1	Hordeum_vulgare|LOC123402288
OG0020327	Aegilops_speltoides|GWHGBFXR028679.1	Hordeum_vulgare|LOC123401807
OG0020328	Aegilops_speltoides|GWHGBFXR029585.1, Aegilops_speltoides|GWHGBFXR032063.1	Hordeum_vulgare|LOC123408608
OG0020329	Aegilops_speltoides|GWHGBFXR029764.1, Aegilops_speltoides|GWHGBFXR029762.1	Hordeum_vulgare|LOC123405846
OG0020330	Aegilops_speltoides|GWHGBFXR026178.1	Hordeum_vulgare|LOC123401785
OG0020331	Aegilops_speltoides|GWHGBFXR029724.1	Hordeum_vulgare|LOC123401038
OG0020332	Aegilops_speltoides|GWHGBFXR029700.1	Hordeum_vulgare|LOC123404178
OG0020333	Aegilops_speltoides|GWHGBFXR029650.1	Hordeum_vulgare|LOC123406160
OG0020334	Aegilops_speltoides|GWHGBFXR028225.1	Hordeum_vulgare|LOC123403461
OG0020335	Aegilops_speltoides|GWHGBFXR030153.1	Hordeum_vulgare|LOC123402451
OG0020336	Aegilops_speltoides|GWHGBFXR027675.1	Hordeum_vulgare|LOC123402382
OG0020337	Aegilops_speltoides|GWHGBFXR028245.1	Hordeum_vulgare|LOC123403820
OG0020338	Aegilops_speltoides|GWHGBFXR030068.1	Hordeum_vulgare|LOC123406249
OG0020340	Aegilops_speltoides|GWHGBFXR028841.1	Hordeum_vulgare|LOC123402351
OG0020341	Aegilops_speltoides|GWHGBFXR027976.1	Hordeum_vulgare|LOC123404766
OG0020342	Aegilops_speltoides|GWHGBFXR026650.1	Hordeum_vulgare|LOC123404622
OG0020344	Aegilops_speltoides|GWHGBFXR027512.1	Hordeum_vulgare|LOC123402685
OG0020347	Aegilops_speltoides|GWHGBFXR028283.1	Hordeum_vulgare|LOC123402872
OG0020348	Aegilops_speltoides|GWHGBFXR028631.1	Hordeum_vulgare|LOC123406023
OG0020349	Aegilops_speltoides|GWHGBFXR029393.1	Hordeum_vulgare|LOC123403990
OG0020350	Aegilops_speltoides|GWHGBFXR029786.1	Hordeum_vulgare|LOC123405852
OG0020351	Aegilops_speltoides|GWHGBFXR029505.1	Hordeum_vulgare|LOC123401705
OG0020352	Aegilops_speltoides|GWHGBFXR026858.1	Hordeum_vulgare|LOC123403189
OG0020354	Aegilops_speltoides|GWHGBFXR026455.1	Hordeum_vulgare|LOC123402611
OG0020355	Aegilops_speltoides|GWHGBFXR030021.1	Hordeum_vulgare|LOC123410895, Hordeum_vulgare|LOC123410070
OG0020357	Aegilops_speltoides|GWHGBFXR029056.1	Hordeum_vulgare|LOC123401740
OG0020359	Aegilops_speltoides|GWHGBFXR027578.1	Hordeum_vulgare|LOC123403884
OG0020360	Aegilops_speltoides|GWHGBFXR026247.1	Hordeum_vulgare|LOC123402992
OG0020362	Aegilops_speltoides|GWHGBFXR026162.1	Hordeum_vulgare|LOC123403551
OG0020363	Aegilops_speltoides|GWHGBFXR025803.1	Hordeum_vulgare|LOC123400965
OG0020364	Aegilops_speltoides|GWHGBFXR029424.1	Hordeum_vulgare|LOC123406316
OG0020365	Aegilops_speltoides|GWHGBFXR026252.1	Hordeum_vulgare|LOC123401148
OG0020368	Aegilops_speltoides|GWHGBFXR029406.1	Hordeum_vulgare|LOC123406139
OG0020369	Aegilops_speltoides|GWHGBFXR028730.1	Hordeum_vulgare|LOC123401912
OG0020370	Aegilops_speltoides|GWHGBFXR028279.1	Hordeum_vulgare|LOC123404138
OG0020371	Aegilops_speltoides|GWHGBFXR027965.1	Hordeum_vulgare|LOC123405533
OG0020373	Aegilops_speltoides|GWHGBFXR028266.1	Hordeum_vulgare|LOC123402062
OG0020375	Aegilops_speltoides|GWHGBFXR028608.1	Hordeum_vulgare|LOC123402163
OG0020376	Aegilops_speltoides|GWHGBFXR028880.1	Hordeum_vulgare|LOC123402440
OG0020378	Aegilops_speltoides|GWHGBFXR029122.1	Hordeum_vulgare|LOC123401516
OG0020379	Aegilops_speltoides|GWHGBFXR028799.1	Hordeum_vulgare|LOC123401919
OG0020380	Aegilops_speltoides|GWHGBFXR028960.1	Hordeum_vulgare|LOC123403651
OG0020381	Aegilops_speltoides|GWHGBFXR026551.1	Hordeum_vulgare|LOC123404980
OG0020382	Aegilops_speltoides|GWHGBFXR028903.1	Hordeum_vulgare|LOC123402022
OG0020383	Aegilops_speltoides|GWHGBFXR028637.1	Hordeum_vulgare|LOC123402078
OG0020384	Aegilops_speltoides|GWHGBFXR026994.1	Hordeum_vulgare|LOC123403679
OG0020385	Aegilops_speltoides|GWHGBFXR029094.1	Hordeum_vulgare|LOC123404486
OG0020386	Aegilops_speltoides|GWHGBFXR028937.1	Hordeum_vulgare|LOC123402280
OG0020387	Aegilops_speltoides|GWHGBFXR027473.1	Hordeum_vulgare|LOC123405221
OG0020388	Aegilops_speltoides|GWHGBFXR026939.1	Hordeum_vulgare|LOC123404235
OG0020390	Aegilops_speltoides|GWHGBFXR027859.1	Hordeum_vulgare|LOC123406199
OG0020391	Aegilops_speltoides|GWHGBFXR029068.1	Hordeum_vulgare|LOC123402859
OG0020392	Aegilops_speltoides|GWHGBFXR029336.1	Hordeum_vulgare|LOC123401439
OG0020393	Aegilops_speltoides|GWHGBFXR026352.1	Hordeum_vulgare|LOC123404943
OG0020395	Aegilops_speltoides|GWHGBFXR029338.1	Hordeum_vulgare|LOC123403575
OG0020396	Aegilops_speltoides|GWHGBFXR028227.1	Hordeum_vulgare|LOC123402279
OG0020397	Aegilops_speltoides|GWHGBFXR028541.1	Hordeum_vulgare|LOC123404511
OG0020398	Aegilops_speltoides|GWHGBFXR028766.1	Hordeum_vulgare|LOC123402222
OG0020399	Aegilops_speltoides|GWHGBFXR029343.1	Hordeum_vulgare|LOC123404004
