Orthogroup	Aegilops_speltoides	Triticum_aestivum
OG0023602	Aegilops_speltoides|GWHGBFXR031855.1	Triticum_aestivum|TraesCS7B03G0175400
OG0023603	Aegilops_speltoides|GWHGBFXR032246.1, Aegilops_speltoides|GWHGBFXR032245.1	Triticum_aestivum|TraesCS7B03G0272000, Triticum_aestivum|TraesCS7A03G0468000
OG0023604	Aegilops_speltoides|GWHGBFXR033012.1	Triticum_aestivum|TraesCS7A03G0636100, Triticum_aestivum|TraesCSU03G0096000
OG0023605	Aegilops_speltoides|GWHGBFXR035291.1	Triticum_aestivum|TraesCS7B03G1085100, Triticum_aestivum|TraesCS7B03G1085200, Triticum_aestivum|TraesCS7B03G1085300, Triticum_aestivum|TraesCS7B03G1085400, Triticum_aestivum|TraesCSU03G0329200
OG0023606	Aegilops_speltoides|GWHGBFXR030442.1	Triticum_aestivum|TraesCS7A03G0070000, Triticum_aestivum|TraesCS4A03G1146400, Triticum_aestivum|TraesCS7D03G0066300
OG0023607	Aegilops_speltoides|GWHGBFXR031256.1, Aegilops_speltoides|GWHGBFXR031255.1	Triticum_aestivum|TraesCS7A03G0260100, Triticum_aestivum|TraesCS7B03G0018800
OG0023608	Aegilops_speltoides|GWHGBFXR035333.1	Triticum_aestivum|TraesCS7A03G1206100
OG0023609	Aegilops_speltoides|GWHGBFXR035727.1	Triticum_aestivum|TraesCS7B03G1200400, Triticum_aestivum|TraesCS7D03G1218300
OG0023610	Aegilops_speltoides|GWHGBFXR030759.1	Triticum_aestivum|TraesCS7A03G0138300
OG0023611	Aegilops_speltoides|GWHGBFXR035582.1, Aegilops_speltoides|GWHGBFXR035540.1	Triticum_aestivum|TraesCS7D03G1188900
OG0023612	Aegilops_speltoides|GWHGBFXR034888.1	Triticum_aestivum|TraesCS7B03G0971200, Triticum_aestivum|TraesCS7B03G0971400, Triticum_aestivum|TraesCS7D03G1063600
OG0023613	Aegilops_speltoides|GWHGBFXR031139.1	Triticum_aestivum|TraesCS4A03G0990600, Triticum_aestivum|TraesCS7D03G0214600
OG0023614	Aegilops_speltoides|GWHGBFXR034386.1	Triticum_aestivum|TraesCS7D03G0941600, Triticum_aestivum|TraesCS7A03G0982200, Triticum_aestivum|TraesCS7B03G0817300
OG0023615	Aegilops_speltoides|GWHGBFXR034214.1	Triticum_aestivum|TraesCS7A03G0146600, Triticum_aestivum|TraesCS7D03G0133500
OG0023617	Aegilops_speltoides|GWHGBFXR032491.1	Triticum_aestivum|TraesCS7D03G0488400
OG0023618	Aegilops_speltoides|GWHGBFXR030370.1	Triticum_aestivum|TraesCS4A03G1165800, Triticum_aestivum|TraesCS7A03G0051500
OG0023619	Aegilops_speltoides|GWHGBFXR030372.1	Triticum_aestivum|TraesCSU03G0063800, Triticum_aestivum|TraesCS7D03G0053500, Triticum_aestivum|TraesCS4A03G1165200
OG0023620	Aegilops_speltoides|GWHGBFXR030924.1	Triticum_aestivum|TraesCS4A03G0938000, Triticum_aestivum|TraesCS7A03G0191800
OG0023621	Aegilops_speltoides|GWHGBFXR031923.1	Triticum_aestivum|TraesCS7A03G0393900, Triticum_aestivum|TraesCS7B03G0192600, Triticum_aestivum|TraesCS7D03G0377900
OG0023622	Aegilops_speltoides|GWHGBFXR036043.1	Triticum_aestivum|TraesCS7A03G1388500
OG0023623	Aegilops_speltoides|GWHGBFXR037077.1, Aegilops_speltoides|GWHGBFXR030726.1, Aegilops_speltoides|GWHGBFXR030725.1	Triticum_aestivum|TraesCS7A03G0144300
OG0023624	Aegilops_speltoides|GWHGBFXR031209.1, Aegilops_speltoides|GWHGBFXR031205.1	Triticum_aestivum|TraesCS7D03G0226600
OG0023625	Aegilops_speltoides|GWHGBFXR030906.1	Triticum_aestivum|TraesCS4A03G0924700, Triticum_aestivum|TraesCS7D03G0164600
OG0023627	Aegilops_speltoides|GWHGBFXR030336.1, Aegilops_speltoides|GWHGBFXR030994.1	Triticum_aestivum|TraesCS7A03G1208800
OG0023628	Aegilops_speltoides|GWHGBFXR032384.1	Triticum_aestivum|TraesCS7B03G0299500, Triticum_aestivum|TraesCS7D03G0468600
OG0023629	Aegilops_speltoides|GWHGBFXR035120.1	Triticum_aestivum|TraesCS7B03G1030800
OG0023630	Aegilops_speltoides|GWHGBFXR034512.1, Aegilops_speltoides|GWHGBFXR034513.1, Aegilops_speltoides|GWHGBFXR034511.1	Triticum_aestivum|TraesCS7B03G0854100
OG0023631	Aegilops_speltoides|GWHGBFXR035323.1, Aegilops_speltoides|GWHGBFXR035326.1, Aegilops_speltoides|GWHGBFXR035322.1	Triticum_aestivum|TraesCS7D03G1145900
OG0023633	Aegilops_speltoides|GWHGBFXR031786.1, Aegilops_speltoides|GWHGBFXR031787.1	Triticum_aestivum|TraesCS7D03G0348400, Triticum_aestivum|TraesCS7B03G0158100, Triticum_aestivum|TraesCS7A03G0361600
OG0023634	Aegilops_speltoides|GWHGBFXR030852.1, Aegilops_speltoides|GWHGBFXR037015.1, Aegilops_speltoides|GWHGBFXR030849.1	Triticum_aestivum|TraesCS7B03G1003900
OG0023635	Aegilops_speltoides|GWHGBFXR033865.1	Triticum_aestivum|TraesCS7B03G0696200, Triticum_aestivum|TraesCS7A03G0911600
OG0023636	Aegilops_speltoides|GWHGBFXR030928.1, Aegilops_speltoides|GWHGBFXR030926.1, Aegilops_speltoides|GWHGBFXR030925.1	Triticum_aestivum|TraesCS4A03G0940700
OG0023637	Aegilops_speltoides|GWHGBFXR034077.1	Triticum_aestivum|TraesCS7D03G0872000
OG0023638	Aegilops_speltoides|GWHGBFXR031648.1	Triticum_aestivum|TraesCS7B03G0115700
OG0023640	Aegilops_speltoides|GWHGBFXR031561.1	Triticum_aestivum|TraesCS7B03G0095600, Triticum_aestivum|TraesCS7D03G0299500
OG0023643	Aegilops_speltoides|GWHGBFXR035013.1	Triticum_aestivum|TraesCS7B03G0999700, Triticum_aestivum|TraesCS7A03G1138400, Triticum_aestivum|TraesCS7D03G1084800
OG0023644	Aegilops_speltoides|GWHGBFXR030929.1	Triticum_aestivum|TraesCS4A03G0938700
OG0023645	Aegilops_speltoides|GWHGBFXR031504.1	Triticum_aestivum|TraesCS7D03G0291100, Triticum_aestivum|TraesCS7B03G0081200
OG0023646	Aegilops_speltoides|GWHGBFXR031927.1	Triticum_aestivum|TraesCS7D03G0378400, Triticum_aestivum|TraesCS7A03G0394200
OG0023647	Aegilops_speltoides|GWHGBFXR030885.1	Triticum_aestivum|TraesCS7A03G0181200, Triticum_aestivum|TraesCS4A03G0930500
OG0023648	Aegilops_speltoides|GWHGBFXR031192.1	Triticum_aestivum|TraesCS4A03G1001300, Triticum_aestivum|TraesCS7A03G0247400
OG0023649	Aegilops_speltoides|GWHGBFXR030371.1	Triticum_aestivum|TraesCS7A03G0244400
OG0023650	Aegilops_speltoides|GWHGBFXR033452.1	Triticum_aestivum|TraesCS7D03G0738500
OG0023652	Aegilops_speltoides|GWHGBFXR034577.1	Triticum_aestivum|TraesCS7B03G0875500
OG0023653	Aegilops_speltoides|GWHGBFXR030500.1	Triticum_aestivum|TraesCS7A03G0082400, Triticum_aestivum|TraesCS7A03G0082500, Triticum_aestivum|TraesCS4A03G1127900
OG0023654	Aegilops_speltoides|GWHGBFXR034473.1	Triticum_aestivum|TraesCS7B03G0846100
OG0023655	Aegilops_speltoides|GWHGBFXR032106.1	Triticum_aestivum|TraesCS7B03G0237000, Triticum_aestivum|TraesCS7D03G0416100, Triticum_aestivum|TraesCS7B03G0237300
OG0023656	Aegilops_speltoides|GWHGBFXR032244.1	Triticum_aestivum|TraesCS7B03G0271800, Triticum_aestivum|TraesCS7A03G0465200
OG0023657	Aegilops_speltoides|GWHGBFXR035539.1, Aegilops_speltoides|GWHGBFXR035580.1	Triticum_aestivum|TraesCS7D03G1188000, Triticum_aestivum|TraesCS7D03G1191400
OG0023658	Aegilops_speltoides|GWHGBFXR033657.1	Triticum_aestivum|TraesCS7A03G0855300
OG0023659	Aegilops_speltoides|GWHGBFXR034563.1	Triticum_aestivum|TraesCS7A03G1031700, Triticum_aestivum|TraesCS7D03G0984900, Triticum_aestivum|TraesCS7B03G0870000
OG0023660	Aegilops_speltoides|GWHGBFXR030320.1	Triticum_aestivum|TraesCS4A03G1193500, Triticum_aestivum|TraesCS7D03G0033800
OG0023662	Aegilops_speltoides|GWHGBFXR036037.1	Triticum_aestivum|TraesCS7B03G1341800, Triticum_aestivum|TraesCS7A03G1389200
OG0023663	Aegilops_speltoides|GWHGBFXR034499.1	Triticum_aestivum|TraesCS7A03G1010700, Triticum_aestivum|TraesCS7B03G0851700
OG0023664	Aegilops_speltoides|GWHGBFXR033983.1	Triticum_aestivum|TraesCS7D03G0850600, Triticum_aestivum|TraesCS7A03G0885300, Triticum_aestivum|TraesCS7B03G0729500
OG0023665	Aegilops_speltoides|GWHGBFXR035184.1	Triticum_aestivum|TraesCS7B03G1050100, Triticum_aestivum|TraesCS7B03G1049900, Triticum_aestivum|TraesCS7A03G1179400
OG0023666	Aegilops_speltoides|GWHGBFXR033361.1	Triticum_aestivum|TraesCS7A03G0754200
OG0023667	Aegilops_speltoides|GWHGBFXR030288.1	Triticum_aestivum|TraesCS3D03G0039400, Triticum_aestivum|TraesCS3B03G0047800, Triticum_aestivum|TraesCS3B03G0048000
OG0023668	Aegilops_speltoides|GWHGBFXR030666.1	Triticum_aestivum|TraesCS4A03G1101200, Triticum_aestivum|TraesCS7A03G0124400
OG0023669	Aegilops_speltoides|GWHGBFXR033962.1	Triticum_aestivum|TraesCS7D03G0846900, Triticum_aestivum|TraesCS7B03G0724100
OG0023670	Aegilops_speltoides|GWHGBFXR036024.1	Triticum_aestivum|TraesCS7A03G1351900, Triticum_aestivum|TraesCS7B03G1289800
OG0023671	Aegilops_speltoides|GWHGBFXR030361.1	Triticum_aestivum|TraesCS4A03G1168400
OG0023672	Aegilops_speltoides|GWHGBFXR032739.1	Triticum_aestivum|TraesCS7B03G0393200, Triticum_aestivum|TraesCS7D03G0549300
OG0023673	Aegilops_speltoides|GWHGBFXR031108.1	Triticum_aestivum|TraesCS7A03G0224900, Triticum_aestivum|TraesCS7D03G0208700
OG0023674	Aegilops_speltoides|GWHGBFXR034542.1	Triticum_aestivum|TraesCS7B03G0862200
OG0023675	Aegilops_speltoides|GWHGBFXR035128.1	Triticum_aestivum|TraesCS7D03G1112600
OG0023676	Aegilops_speltoides|GWHGBFXR036034.1	Triticum_aestivum|TraesCS7A03G1356500, Triticum_aestivum|TraesCS7B03G1296600
OG0023677	Aegilops_speltoides|GWHGBFXR030792.1	Triticum_aestivum|TraesCS7D03G0141800, Triticum_aestivum|TraesCS4A03G1042100
OG0023678	Aegilops_speltoides|GWHGBFXR030649.1	Triticum_aestivum|TraesCS7A03G0120700, Triticum_aestivum|TraesCS7D03G0109200, Triticum_aestivum|TraesCS4A03G1096700
OG0023679	Aegilops_speltoides|GWHGBFXR032747.1	Triticum_aestivum|TraesCS7B03G0391400, Triticum_aestivum|TraesCS7A03G0569300
OG0023680	Aegilops_speltoides|GWHGBFXR035988.1	Triticum_aestivum|TraesCS7D03G1268700, Triticum_aestivum|TraesCS7A03G1342700
OG0023681	Aegilops_speltoides|GWHGBFXR034648.1	Triticum_aestivum|TraesCS7B03G0901500, Triticum_aestivum|TraesCS7A03G1058300
OG0023683	Aegilops_speltoides|GWHGBFXR035831.1	Triticum_aestivum|TraesCS7A03G1311100, Triticum_aestivum|TraesCS7B03G1231400
OG0023684	Aegilops_speltoides|GWHGBFXR036059.1	Triticum_aestivum|TraesCS1A03G1018200, Triticum_aestivum|TraesCS5B03G1361500
OG0023685	Aegilops_speltoides|GWHGBFXR030658.1	Triticum_aestivum|TraesCS4A03G1071600, Triticum_aestivum|TraesCS4A03G1099500, Triticum_aestivum|TraesCS7D03G0110400, Triticum_aestivum|TraesCS7A03G0122000
OG0023686	Aegilops_speltoides|GWHGBFXR032921.1	Triticum_aestivum|TraesCS7D03G0565200, Triticum_aestivum|TraesCS7D03G0597000
OG0023687	Aegilops_speltoides|GWHGBFXR035447.1	Triticum_aestivum|TraesCS7B03G1117100, Triticum_aestivum|TraesCS7A03G1229700
OG0023688	Aegilops_speltoides|GWHGBFXR035868.1	Triticum_aestivum|TraesCS7B03G1250600, Triticum_aestivum|TraesCS7D03G1245200
OG0023689	Aegilops_speltoides|GWHGBFXR030626.1	Triticum_aestivum|TraesCS7A03G0115700
OG0023690	Aegilops_speltoides|GWHGBFXR034003.1, Aegilops_speltoides|GWHGBFXR034009.1	Triticum_aestivum|TraesCS7D03G0856900
OG0023691	Aegilops_speltoides|GWHGBFXR033613.1	Triticum_aestivum|TraesCS3D03G1092700, Triticum_aestivum|TraesCS7D03G0774400
OG0023692	Aegilops_speltoides|GWHGBFXR031126.1	Triticum_aestivum|TraesCS7D03G0211600, Triticum_aestivum|TraesCS7A03G0227500, Triticum_aestivum|TraesCS4A03G0986300
OG0023693	Aegilops_speltoides|GWHGBFXR030406.1	Triticum_aestivum|TraesCS7A03G0061400, Triticum_aestivum|TraesCS7A03G0062500
OG0023693	Aegilops_speltoides|GWHGBFXR030403.1	Triticum_aestivum|TraesCS4A03G1158500
OG0023694	Aegilops_speltoides|GWHGBFXR034173.1	Triticum_aestivum|TraesCS7B03G0773600, Triticum_aestivum|TraesCS7A03G0926200
OG0023696	Aegilops_speltoides|GWHGBFXR032540.1	Triticum_aestivum|TraesCS7B03G0333700, Triticum_aestivum|TraesCS7D03G0498900
OG0023697	Aegilops_speltoides|GWHGBFXR032174.1	Triticum_aestivum|TraesCS7D03G0430400, Triticum_aestivum|TraesCS7A03G0446500
OG0023698	Aegilops_speltoides|GWHGBFXR031723.1	Triticum_aestivum|TraesCS2D03G1051800, Triticum_aestivum|TraesCS7B03G0144600, Triticum_aestivum|TraesCS7D03G0339500
OG0023699	Aegilops_speltoides|GWHGBFXR032410.1	Triticum_aestivum|TraesCS6A03G0007600, Triticum_aestivum|TraesCS6B03G0075200
OG0023700	Aegilops_speltoides|GWHGBFXR037016.1, Aegilops_speltoides|GWHGBFXR037068.1, Aegilops_speltoides|GWHGBFXR035851.1, Aegilops_speltoides|GWHGBFXR036916.1	Triticum_aestivum|TraesCS7B03G1245300
OG0023701	Aegilops_speltoides|GWHGBFXR035396.1	Triticum_aestivum|TraesCS7B03G1107000, Triticum_aestivum|TraesCS7D03G1160900
OG0023702	Aegilops_speltoides|GWHGBFXR033801.1	Triticum_aestivum|TraesCS7B03G0680700
OG0023703	Aegilops_speltoides|GWHGBFXR034991.1	Triticum_aestivum|TraesCS7B03G0993800, Triticum_aestivum|TraesCS7A03G1134500
OG0023704	Aegilops_speltoides|GWHGBFXR032369.1	Triticum_aestivum|TraesCS7B03G0296800, Triticum_aestivum|TraesCS7A03G0481500
OG0023705	Aegilops_speltoides|GWHGBFXR030697.1	Triticum_aestivum|TraesCS7D03G0116600
OG0023706	Aegilops_speltoides|GWHGBFXR031423.1	Triticum_aestivum|TraesCS2D03G0876400
OG0023707	Aegilops_speltoides|GWHGBFXR031215.1	Triticum_aestivum|TraesCS7D03G0228200, Triticum_aestivum|TraesCS7A03G0251700
OG0023708	Aegilops_speltoides|GWHGBFXR032664.1	Triticum_aestivum|TraesCS7B03G0366900
OG0023709	Aegilops_speltoides|GWHGBFXR032168.1	Triticum_aestivum|TraesCS7B03G0254100, Triticum_aestivum|TraesCS7D03G0429600, Triticum_aestivum|TraesCS7A03G0445300
OG0023710	Aegilops_speltoides|GWHGBFXR030607.1	Triticum_aestivum|TraesCS4A03G1083100, Triticum_aestivum|TraesCS7D03G0100900, Triticum_aestivum|TraesCS7A03G0110300
OG0023711	Aegilops_speltoides|GWHGBFXR035752.1	Triticum_aestivum|TraesCS7D03G1228000, Triticum_aestivum|TraesCS7B03G1212800
OG0023712	Aegilops_speltoides|GWHGBFXR034876.1	Triticum_aestivum|TraesCS7B03G0966900, Triticum_aestivum|TraesCS7B03G0891300, Triticum_aestivum|TraesCS7B03G0967200
OG0023713	Aegilops_speltoides|GWHGBFXR035712.1	Triticum_aestivum|TraesCS7D03G1213800, Triticum_aestivum|TraesCS7D03G1213200, Triticum_aestivum|TraesCSU03G0303900, Triticum_aestivum|TraesCS7A03G1277500, Triticum_aestivum|TraesCS7A03G1292300
OG0023714	Aegilops_speltoides|GWHGBFXR030470.1	Triticum_aestivum|TraesCS7A03G0075800, Triticum_aestivum|TraesCS7A03G0076100, Triticum_aestivum|TraesCS7B03G1048000
OG0023715	Aegilops_speltoides|GWHGBFXR030331.1	Triticum_aestivum|TraesCS7A03G0040100, Triticum_aestivum|TraesCS7D03G0035800
OG0023716	Aegilops_speltoides|GWHGBFXR036136.1, Aegilops_speltoides|GWHGBFXR036964.1	Triticum_aestivum|TraesCS7A03G0298800, Triticum_aestivum|TraesCS7B03G0069200
OG0023717	Aegilops_speltoides|GWHGBFXR036321.1, Aegilops_speltoides|GWHGBFXR036320.1	Triticum_aestivum|TraesCS1B03G0918600
OG0023718	Aegilops_speltoides|GWHGBFXR036424.1	Triticum_aestivum|TraesCS4A03G0142800
OG0023719	Aegilops_speltoides|GWHGBFXR036454.1	Triticum_aestivum|TraesCS4D03G0063600, Triticum_aestivum|TraesCS4A03G0707400
OG0023720	Aegilops_speltoides|GWHGBFXR036591.1	Triticum_aestivum|TraesCS5D03G0271800, Triticum_aestivum|TraesCS5A03G0273400
OG0023721	Aegilops_speltoides|GWHGBFXR036626.1	Triticum_aestivum|TraesCS5B03G0510600, Triticum_aestivum|TraesCS5B03G0509600
OG0023722	Aegilops_speltoides|GWHGBFXR036760.1, Aegilops_speltoides|GWHGBFXR036846.1	Triticum_aestivum|TraesCS6B03G0278100
OG0023723	Aegilops_speltoides|GWHGBFXR036797.1	Triticum_aestivum|TraesCS6D03G0178000
OG0023724	Aegilops_speltoides|GWHGBFXR036888.1	Triticum_aestivum|TraesCS7B03G0924500
OG0023725	Aegilops_speltoides|GWHGBFXR036956.1	Triticum_aestivum|TraesCS7B03G1209100, Triticum_aestivum|TraesCS7D03G1224400
OG0023726	Aegilops_speltoides|GWHGBFXR037003.1	Triticum_aestivum|TraesCS7D03G0501900
OG0023728	Aegilops_speltoides|GWHGBFXR037203.1	Triticum_aestivum|TraesCS1A03G0068800, Triticum_aestivum|TraesCS1D03G0059300
OG0023729	Aegilops_speltoides|GWHGBFXR037212.1	Triticum_aestivum|TraesCS1B03G0979700, Triticum_aestivum|TraesCS4A03G0958900, Triticum_aestivum|TraesCS5A03G0971700
OG0023730	Aegilops_speltoides|GWHGBFXR037258.1	Triticum_aestivum|TraesCS1B03G1119700, Triticum_aestivum|TraesCS1D03G0921100
OG0023732	Aegilops_speltoides|GWHGBFXR037547.1	Triticum_aestivum|TraesCS2D03G0653600
OG0024108	Aegilops_speltoides|GWHGBFXR003651.1	Triticum_aestivum|TraesCS1A03G0898000
OG0024109	Aegilops_speltoides|GWHGBFXR002032.1	Triticum_aestivum|TraesCS1D03G0523500
OG0024111	Aegilops_speltoides|GWHGBFXR000803.1	Triticum_aestivum|TraesCS1A03G0236700
OG0024112	Aegilops_speltoides|GWHGBFXR000361.1, Aegilops_speltoides|GWHGBFXR000367.1	Triticum_aestivum|TraesCS4D03G0191400
OG0024113	Aegilops_speltoides|GWHGBFXR004205.1	Triticum_aestivum|TraesCS1B03G1232800, Triticum_aestivum|TraesCS1D03G0997200, Triticum_aestivum|TraesCS1A03G1034400
OG0024114	Aegilops_speltoides|GWHGBFXR002899.1	Triticum_aestivum|TraesCS1D03G0705400, Triticum_aestivum|TraesCS1B03G0842900
OG0024116	Aegilops_speltoides|GWHGBFXR004159.1	Triticum_aestivum|TraesCS1A03G1028100
OG0024117	Aegilops_speltoides|GWHGBFXR000882.1	Triticum_aestivum|TraesCS1B03G0276600, Triticum_aestivum|TraesCS1D03G0201700
OG0024118	Aegilops_speltoides|GWHGBFXR003889.1	Triticum_aestivum|TraesCS1D03G0935500, Triticum_aestivum|TraesCS1B03G1138300
OG0024119	Aegilops_speltoides|GWHGBFXR000974.1	Triticum_aestivum|TraesCS1B03G0306800
OG0024120	Aegilops_speltoides|GWHGBFXR004327.1	Triticum_aestivum|TraesCS1B03G1262200, Triticum_aestivum|TraesCS1D03G1024000
OG0024121	Aegilops_speltoides|GWHGBFXR000847.1	Triticum_aestivum|TraesCS1A03G0200300, Triticum_aestivum|TraesCS1B03G0267300
OG0024122	Aegilops_speltoides|GWHGBFXR004244.1	Triticum_aestivum|TraesCS1A03G1043300, Triticum_aestivum|TraesCS1B03G1242200
OG0024124	Aegilops_speltoides|GWHGBFXR000116.1	Triticum_aestivum|TraesCS1B03G0045800
OG0024125	Aegilops_speltoides|GWHGBFXR002881.1	Triticum_aestivum|TraesCS1D03G0701600, Triticum_aestivum|TraesCS1A03G0735500
OG0024127	Aegilops_speltoides|GWHGBFXR002339.1	Triticum_aestivum|TraesCS1A03G0605300, Triticum_aestivum|TraesCS1B03G0707400, Triticum_aestivum|TraesCS1D03G0581900
OG0024128	Aegilops_speltoides|GWHGBFXR000654.1	Triticum_aestivum|TraesCS1D03G0144900
OG0024128	Aegilops_speltoides|GWHGBFXR000651.1	Triticum_aestivum|TraesCS1D03G0143800
OG0024129	Aegilops_speltoides|GWHGBFXR004368.1	Triticum_aestivum|TraesCS1A03G1080200, Triticum_aestivum|TraesCS1B03G1275500, Triticum_aestivum|TraesCS1B03G1275300
OG0024130	Aegilops_speltoides|GWHGBFXR003630.1, Aegilops_speltoides|GWHGBFXR003628.1	Triticum_aestivum|TraesCS1B03G1050900
OG0024131	Aegilops_speltoides|GWHGBFXR004412.1, Aegilops_speltoides|GWHGBFXR015207.1, Aegilops_speltoides|GWHGBFXR019865.1	Triticum_aestivum|TraesCS6A03G0063400
OG0024132	Aegilops_speltoides|GWHGBFXR002403.1	Triticum_aestivum|TraesCS1B03G0724200, Triticum_aestivum|TraesCS1A03G0635100
OG0024133	Aegilops_speltoides|GWHGBFXR001117.1	Triticum_aestivum|TraesCS1A03G0261500
OG0024134	Aegilops_speltoides|GWHGBFXR000479.1	Triticum_aestivum|TraesCS1D03G0073800
OG0024134	Aegilops_speltoides|GWHGBFXR000281.1	Triticum_aestivum|TraesCS1A03G0084000, Triticum_aestivum|TraesCS1B03G0101900
OG0024135	Aegilops_speltoides|GWHGBFXR003980.1	Triticum_aestivum|TraesCS1A03G0988000, Triticum_aestivum|TraesCS1B03G1170400
OG0024136	Aegilops_speltoides|GWHGBFXR000905.1	Triticum_aestivum|TraesCS1B03G0286600, Triticum_aestivum|TraesCS1B03G0287200
OG0024137	Aegilops_speltoides|GWHGBFXR000668.1	Triticum_aestivum|TraesCS1D03G0148100
OG0024138	Aegilops_speltoides|GWHGBFXR003391.1, Aegilops_speltoides|GWHGBFXR003390.1	Triticum_aestivum|TraesCS1A03G0851200
OG0024139	Aegilops_speltoides|GWHGBFXR003701.1	Triticum_aestivum|TraesCS1D03G0888400, Triticum_aestivum|TraesCS1B03G1068900
OG0024140	Aegilops_speltoides|GWHGBFXR000628.1	Triticum_aestivum|TraesCS1B03G0201300
OG0024141	Aegilops_speltoides|GWHGBFXR002333.1	Triticum_aestivum|TraesCS1A03G0607900, Triticum_aestivum|TraesCS1D03G0580600
OG0024143	Aegilops_speltoides|GWHGBFXR001820.1	Triticum_aestivum|TraesCS1D03G0457500
OG0024144	Aegilops_speltoides|GWHGBFXR003207.1	Triticum_aestivum|TraesCS1D03G0778600
OG0024145	Aegilops_speltoides|GWHGBFXR003396.1	Triticum_aestivum|TraesCS1A03G0852000, Triticum_aestivum|TraesCS1B03G0983000
OG0024146	Aegilops_speltoides|GWHGBFXR001634.1	Triticum_aestivum|TraesCS1A03G0435000, Triticum_aestivum|TraesCS1D03G0408600
OG0024147	Aegilops_speltoides|GWHGBFXR000471.1	Triticum_aestivum|TraesCS1B03G0163600, Triticum_aestivum|TraesCS1D03G0113300
OG0024148	Aegilops_speltoides|GWHGBFXR002402.1	Triticum_aestivum|TraesCS1B03G0724100
OG0024150	Aegilops_speltoides|GWHGBFXR004325.1	Triticum_aestivum|TraesCS1B03G1261200, Triticum_aestivum|TraesCS1A03G1063100
OG0024151	Aegilops_speltoides|GWHGBFXR001123.1	Triticum_aestivum|TraesCS1B03G0351400
OG0024152	Aegilops_speltoides|GWHGBFXR000346.1	Triticum_aestivum|TraesCS1B03G0118700, Triticum_aestivum|TraesCS1A03G0023600
OG0024153	Aegilops_speltoides|GWHGBFXR001093.1	Triticum_aestivum|TraesCS1B03G0341800
OG0024154	Aegilops_speltoides|GWHGBFXR002666.1, Aegilops_speltoides|GWHGBFXR002668.1	Triticum_aestivum|TraesCS5A03G1133000
OG0024154	Aegilops_speltoides|GWHGBFXR024895.1	Triticum_aestivum|TraesCS5D03G1085900
OG0024155	Aegilops_speltoides|GWHGBFXR000861.1	Triticum_aestivum|TraesCS1B03G0272000
OG0024157	Aegilops_speltoides|GWHGBFXR000843.1	Triticum_aestivum|TraesCS1A03G0198500
OG0024158	Aegilops_speltoides|GWHGBFXR001764.1	Triticum_aestivum|TraesCS1A03G0470900
OG0024160	Aegilops_speltoides|GWHGBFXR001780.1	Triticum_aestivum|TraesCS1D03G0420800
OG0024161	Aegilops_speltoides|GWHGBFXR002794.1	Triticum_aestivum|TraesCS1A03G0718800, Triticum_aestivum|TraesCS1D03G0681500
OG0024162	Aegilops_speltoides|GWHGBFXR003233.1	Triticum_aestivum|TraesCS1A03G0818400, Triticum_aestivum|TraesCS1D03G0788400
OG0024163	Aegilops_speltoides|GWHGBFXR003368.1	Triticum_aestivum|TraesCS1D03G0815000, Triticum_aestivum|TraesCS1D03G0815100, Triticum_aestivum|TraesCSU03G0295600, Triticum_aestivum|TraesCS1D03G0815300
OG0024165	Aegilops_speltoides|GWHGBFXR001512.1	Triticum_aestivum|TraesCS1D03G0377600, Triticum_aestivum|TraesCS1B03G0500650
OG0024167	Aegilops_speltoides|GWHGBFXR002910.1	Triticum_aestivum|TraesCS1A03G0742600
OG0024169	Aegilops_speltoides|GWHGBFXR002398.1	Triticum_aestivum|TraesCS1B03G0723400, Triticum_aestivum|TraesCS1A03G0634300
OG0024170	Aegilops_speltoides|GWHGBFXR002874.1	Triticum_aestivum|TraesCS1B03G0840000
OG0024170	Aegilops_speltoides|GWHGBFXR002879.1	Triticum_aestivum|TraesCS1D03G0702700
OG0024171	Aegilops_speltoides|GWHGBFXR004227.1	Triticum_aestivum|TraesCS1B03G1237400, Triticum_aestivum|TraesCS1D03G1002000
OG0024172	Aegilops_speltoides|GWHGBFXR001692.1	Triticum_aestivum|TraesCS1A03G0452000, Triticum_aestivum|TraesCS1B03G0543200
OG0024173	Aegilops_speltoides|GWHGBFXR000643.1	Triticum_aestivum|TraesCS1A03G0153700
OG0024174	Aegilops_speltoides|GWHGBFXR000661.1	Triticum_aestivum|TraesCS1B03G0210600, Triticum_aestivum|TraesCS1D03G0146100, Triticum_aestivum|TraesCS1A03G0158400
OG0024175	Aegilops_speltoides|GWHGBFXR001142.1	Triticum_aestivum|TraesCS1D03G0269300, Triticum_aestivum|TraesCS1B03G0359700
OG0024176	Aegilops_speltoides|GWHGBFXR000372.1	Triticum_aestivum|TraesCS7D03G0852700
OG0024177	Aegilops_speltoides|GWHGBFXR000512.1	Triticum_aestivum|TraesCS1B03G0180600, Triticum_aestivum|TraesCS1B03G0180700, Triticum_aestivum|TraesCS1B03G0181100
OG0024178	Aegilops_speltoides|GWHGBFXR001732.1	Triticum_aestivum|TraesCS1A03G0456600
OG0024179	Aegilops_speltoides|GWHGBFXR000796.1	Triticum_aestivum|TraesCS1D03G0180400, Triticum_aestivum|TraesCS1A03G0186400
