Orthogroup	Aegilops_speltoides	Triticum_urartu
OG0013180	Aegilops_speltoides|GWHGBFXR033549.1	Triticum_urartu|LOC125525933
OG0013181	Aegilops_speltoides|GWHGBFXR032022.1	Triticum_urartu|LOC125524769
OG0013182	Aegilops_speltoides|GWHGBFXR030843.1	Triticum_urartu|LOC125522228, Triticum_urartu|LOC125527281
OG0013183	Aegilops_speltoides|GWHGBFXR032376.1	Triticum_urartu|LOC125519750
OG0013186	Aegilops_speltoides|GWHGBFXR032078.1	Triticum_urartu|LOC125550710
OG0013188	Aegilops_speltoides|GWHGBFXR033514.1	Triticum_urartu|LOC125521682
OG0013189	Aegilops_speltoides|GWHGBFXR032780.1	Triticum_urartu|LOC125523971
OG0013190	Aegilops_speltoides|GWHGBFXR033901.1	Triticum_urartu|LOC125519995
OG0013191	Aegilops_speltoides|GWHGBFXR035020.1	Triticum_urartu|LOC125525154
OG0013192	Aegilops_speltoides|GWHGBFXR035238.1	Triticum_urartu|LOC125522304
OG0013193	Aegilops_speltoides|GWHGBFXR033523.1	Triticum_urartu|LOC125520753
OG0013194	Aegilops_speltoides|GWHGBFXR034245.1	Triticum_urartu|LOC125525481, Triticum_urartu|LOC125525489
OG0013198	Aegilops_speltoides|GWHGBFXR034864.1	Triticum_urartu|LOC125524316
OG0013199	Aegilops_speltoides|GWHGBFXR035130.1	Triticum_urartu|LOC125519204
OG0013201	Aegilops_speltoides|GWHGBFXR032153.1	Triticum_urartu|LOC125525174
OG0013202	Aegilops_speltoides|GWHGBFXR035454.1	Triticum_urartu|LOC125524122
OG0013203	Aegilops_speltoides|GWHGBFXR035519.1	Triticum_urartu|LOC125523584
OG0013206	Aegilops_speltoides|GWHGBFXR032067.1	Triticum_urartu|LOC125521603
OG0013209	Aegilops_speltoides|GWHGBFXR032967.1	Triticum_urartu|LOC125522130
OG0013210	Aegilops_speltoides|GWHGBFXR030720.1	Triticum_urartu|LOC125520806
OG0013211	Aegilops_speltoides|GWHGBFXR033853.1	Triticum_urartu|LOC125523478, Triticum_urartu|LOC125523968
OG0013212	Aegilops_speltoides|GWHGBFXR033570.1	Triticum_urartu|LOC125520589
OG0013213	Aegilops_speltoides|GWHGBFXR035956.1	Triticum_urartu|LOC125521197
OG0013214	Aegilops_speltoides|GWHGBFXR033606.1	Triticum_urartu|LOC125522708
OG0013215	Aegilops_speltoides|GWHGBFXR033378.1	Triticum_urartu|LOC125523283
OG0013216	Aegilops_speltoides|GWHGBFXR031814.1	Triticum_urartu|LOC125522316
OG0013217	Aegilops_speltoides|GWHGBFXR032761.1	Triticum_urartu|LOC125519981
OG0013218	Aegilops_speltoides|GWHGBFXR034179.1	Triticum_urartu|LOC125519813
OG0013220	Aegilops_speltoides|GWHGBFXR031322.1	Triticum_urartu|LOC125519897
OG0013221	Aegilops_speltoides|GWHGBFXR035192.1	Triticum_urartu|LOC125523939
OG0013223	Aegilops_speltoides|GWHGBFXR034109.1	Triticum_urartu|LOC125522153
OG0013224	Aegilops_speltoides|GWHGBFXR032537.1	Triticum_urartu|LOC125521471
OG0013226	Aegilops_speltoides|GWHGBFXR032813.1	Triticum_urartu|LOC125524382, Triticum_urartu|LOC125524412
OG0013228	Aegilops_speltoides|GWHGBFXR034220.1	Triticum_urartu|LOC125520761
OG0013229	Aegilops_speltoides|GWHGBFXR033925.1	Triticum_urartu|LOC125523321
OG0013230	Aegilops_speltoides|GWHGBFXR034026.1	Triticum_urartu|LOC125518906
OG0013231	Aegilops_speltoides|GWHGBFXR032270.1	Triticum_urartu|ndhD
OG0013231	Aegilops_speltoides|GWHGBFXR037352.1	Triticum_urartu|ndhD
OG0013232	Aegilops_speltoides|GWHGBFXR030222.1	Triticum_urartu|LOC125519684
OG0013235	Aegilops_speltoides|GWHGBFXR032793.1	Triticum_urartu|LOC125520732
OG0013236	Aegilops_speltoides|GWHGBFXR032736.1	Triticum_urartu|LOC125522648, Triticum_urartu|LOC125521421
OG0013237	Aegilops_speltoides|GWHGBFXR032173.1	Triticum_urartu|LOC125556219
OG0013238	Aegilops_speltoides|GWHGBFXR035804.1	Triticum_urartu|LOC125519711
OG0013239	Aegilops_speltoides|GWHGBFXR034405.1	Triticum_urartu|LOC125520238
OG0013241	Aegilops_speltoides|GWHGBFXR034174.1	Triticum_urartu|LOC125518585
OG0013242	Aegilops_speltoides|GWHGBFXR032188.1	Triticum_urartu|LOC125524216, Triticum_urartu|LOC125524265
OG0013243	Aegilops_speltoides|GWHGBFXR033250.1	Triticum_urartu|LOC125518984
OG0013244	Aegilops_speltoides|GWHGBFXR031278.1	Triticum_urartu|LOC125520230
OG0013246	Aegilops_speltoides|GWHGBFXR033351.1	Triticum_urartu|LOC125524987
OG0013247	Aegilops_speltoides|GWHGBFXR033568.1	Triticum_urartu|LOC125521214
OG0013249	Aegilops_speltoides|GWHGBFXR033134.1	Triticum_urartu|LOC125518823
OG0013250	Aegilops_speltoides|GWHGBFXR031936.1	Triticum_urartu|LOC125519805
OG0013251	Aegilops_speltoides|GWHGBFXR031872.1	Triticum_urartu|LOC125525277
OG0013252	Aegilops_speltoides|GWHGBFXR033400.1	Triticum_urartu|LOC125521741
OG0013254	Aegilops_speltoides|GWHGBFXR032564.1	Triticum_urartu|LOC125519850
OG0013255	Aegilops_speltoides|GWHGBFXR033996.1	Triticum_urartu|LOC125524418
OG0013256	Aegilops_speltoides|GWHGBFXR033490.1	Triticum_urartu|LOC125524053
OG0013257	Aegilops_speltoides|GWHGBFXR034516.1	Triticum_urartu|LOC125519880
OG0013258	Aegilops_speltoides|GWHGBFXR034180.1	Triticum_urartu|LOC125521999
OG0013259	Aegilops_speltoides|GWHGBFXR035642.1	Triticum_urartu|LOC125518869
OG0013260	Aegilops_speltoides|GWHGBFXR032433.1	Triticum_urartu|LOC125529366
OG0013261	Aegilops_speltoides|GWHGBFXR032386.1	Triticum_urartu|LOC125522381
OG0013262	Aegilops_speltoides|GWHGBFXR034108.1	Triticum_urartu|LOC125519882
OG0013263	Aegilops_speltoides|GWHGBFXR034794.1	Triticum_urartu|LOC125518747
OG0013264	Aegilops_speltoides|GWHGBFXR033551.1	Triticum_urartu|LOC125525931
OG0013265	Aegilops_speltoides|GWHGBFXR032442.1	Triticum_urartu|LOC125520085
OG0013267	Aegilops_speltoides|GWHGBFXR030294.1	Triticum_urartu|LOC125518991
OG0013268	Aegilops_speltoides|GWHGBFXR031984.1	Triticum_urartu|LOC125522477
OG0013269	Aegilops_speltoides|GWHGBFXR033981.1	Triticum_urartu|LOC125524246
OG0013270	Aegilops_speltoides|GWHGBFXR033795.1	Triticum_urartu|LOC125521614
OG0013271	Aegilops_speltoides|GWHGBFXR035030.1	Triticum_urartu|LOC125529751
OG0013273	Aegilops_speltoides|GWHGBFXR032091.1	Triticum_urartu|LOC125523196
OG0013274	Aegilops_speltoides|GWHGBFXR031707.1	Triticum_urartu|LOC125521465
OG0013275	Aegilops_speltoides|GWHGBFXR035734.1	Triticum_urartu|LOC125520497
OG0013276	Aegilops_speltoides|GWHGBFXR031606.1	Triticum_urartu|LOC125521025
OG0013277	Aegilops_speltoides|GWHGBFXR030557.1	Triticum_urartu|LOC125525007
OG0013279	Aegilops_speltoides|GWHGBFXR030791.1	Triticum_urartu|LOC125520026
OG0013280	Aegilops_speltoides|GWHGBFXR033556.1	Triticum_urartu|LOC125522563
OG0013281	Aegilops_speltoides|GWHGBFXR034445.1	Triticum_urartu|LOC125522879
OG0013282	Aegilops_speltoides|GWHGBFXR034372.1	Triticum_urartu|LOC125520820
OG0013283	Aegilops_speltoides|GWHGBFXR033968.1	Triticum_urartu|LOC125523556
OG0013284	Aegilops_speltoides|GWHGBFXR030776.1	Triticum_urartu|LOC125520403
OG0013285	Aegilops_speltoides|GWHGBFXR033740.1	Triticum_urartu|LOC125525998
OG0013286	Aegilops_speltoides|GWHGBFXR034587.1	Triticum_urartu|LOC125528777
OG0013287	Aegilops_speltoides|GWHGBFXR033292.1	Triticum_urartu|LOC125530848
OG0013289	Aegilops_speltoides|GWHGBFXR030700.1	Triticum_urartu|LOC125521028
OG0013290	Aegilops_speltoides|GWHGBFXR031744.1	Triticum_urartu|LOC125520240
OG0013291	Aegilops_speltoides|GWHGBFXR032598.1	Triticum_urartu|LOC125522370
OG0013294	Aegilops_speltoides|GWHGBFXR032722.1	Triticum_urartu|LOC125520639
OG0013297	Aegilops_speltoides|GWHGBFXR032651.1	Triticum_urartu|LOC125523748
OG0013298	Aegilops_speltoides|GWHGBFXR035759.1	Triticum_urartu|LOC125523230
OG0013299	Aegilops_speltoides|GWHGBFXR033830.1	Triticum_urartu|LOC125521460
OG0013300	Aegilops_speltoides|GWHGBFXR033398.1	Triticum_urartu|LOC125521743
OG0013301	Aegilops_speltoides|GWHGBFXR031849.1	Triticum_urartu|LOC125520749
OG0013302	Aegilops_speltoides|GWHGBFXR035299.1	Triticum_urartu|LOC125525852
OG0013304	Aegilops_speltoides|GWHGBFXR033603.1	Triticum_urartu|LOC125524939
OG0013306	Aegilops_speltoides|GWHGBFXR033690.1	Triticum_urartu|LOC125524685
OG0013307	Aegilops_speltoides|GWHGBFXR032982.1	Triticum_urartu|LOC125531161
OG0013308	Aegilops_speltoides|GWHGBFXR034304.1	Triticum_urartu|LOC125527927
OG0013310	Aegilops_speltoides|GWHGBFXR036106.1	Triticum_urartu|LOC125523669
OG0013312	Aegilops_speltoides|GWHGBFXR034461.1	Triticum_urartu|LOC125525345
OG0013313	Aegilops_speltoides|GWHGBFXR031992.1	Triticum_urartu|LOC125546460, Triticum_urartu|LOC125524636
OG0013314	Aegilops_speltoides|GWHGBFXR032548.1	Triticum_urartu|LOC125521548, Triticum_urartu|LOC125521563
OG0013315	Aegilops_speltoides|GWHGBFXR033969.1	Triticum_urartu|LOC125523651
OG0013316	Aegilops_speltoides|GWHGBFXR034480.1	Triticum_urartu|LOC125530083
OG0013317	Aegilops_speltoides|GWHGBFXR033050.1	Triticum_urartu|LOC125523373
OG0013318	Aegilops_speltoides|GWHGBFXR033739.1	Triticum_urartu|LOC125523275
OG0013319	Aegilops_speltoides|GWHGBFXR034276.1	Triticum_urartu|LOC125525772
OG0013320	Aegilops_speltoides|GWHGBFXR033943.1	Triticum_urartu|LOC125522811, Triticum_urartu|LOC125523236, Triticum_urartu|LOC125521671
OG0013321	Aegilops_speltoides|GWHGBFXR035093.1	Triticum_urartu|LOC125520839, Triticum_urartu|LOC125527421
OG0013322	Aegilops_speltoides|GWHGBFXR033000.1	Triticum_urartu|LOC125520475
OG0013325	Aegilops_speltoides|GWHGBFXR032937.1	Triticum_urartu|LOC125519793
OG0013327	Aegilops_speltoides|GWHGBFXR033517.1	Triticum_urartu|LOC125518157
OG0013328	Aegilops_speltoides|GWHGBFXR031979.1	Triticum_urartu|LOC125522327
OG0013329	Aegilops_speltoides|GWHGBFXR035227.1	Triticum_urartu|LOC125523408
OG0013330	Aegilops_speltoides|GWHGBFXR031168.1	Triticum_urartu|LOC125521280, Triticum_urartu|LOC125529727
OG0013331	Aegilops_speltoides|GWHGBFXR032631.1	Triticum_urartu|LOC125531528
OG0013334	Aegilops_speltoides|GWHGBFXR032720.1	Triticum_urartu|LOC125519768
OG0013335	Aegilops_speltoides|GWHGBFXR033572.1	Triticum_urartu|LOC125519007
OG0013336	Aegilops_speltoides|GWHGBFXR032754.1	Triticum_urartu|LOC125530424
OG0013339	Aegilops_speltoides|GWHGBFXR031443.1	Triticum_urartu|LOC125521066
OG0013340	Aegilops_speltoides|GWHGBFXR031697.1	Triticum_urartu|LOC125520619
OG0013342	Aegilops_speltoides|GWHGBFXR033379.1	Triticum_urartu|LOC125524818, Triticum_urartu|LOC125521896
OG0013343	Aegilops_speltoides|GWHGBFXR033008.1	Triticum_urartu|LOC125522105
OG0013344	Aegilops_speltoides|GWHGBFXR030948.1	Triticum_urartu|LOC125520424
OG0013345	Aegilops_speltoides|GWHGBFXR033395.1	Triticum_urartu|LOC125523841
OG0013347	Aegilops_speltoides|GWHGBFXR034552.1	Triticum_urartu|LOC125525625
OG0013348	Aegilops_speltoides|GWHGBFXR032904.1	Triticum_urartu|LOC125520946
OG0013349	Aegilops_speltoides|GWHGBFXR032432.1	Triticum_urartu|LOC125532005
OG0013350	Aegilops_speltoides|GWHGBFXR032581.1	Triticum_urartu|LOC125522806
OG0013353	Aegilops_speltoides|GWHGBFXR033417.1	Triticum_urartu|LOC125522342
OG0013355	Aegilops_speltoides|GWHGBFXR034410.1	Triticum_urartu|LOC125520936
OG0013356	Aegilops_speltoides|GWHGBFXR034934.1	Triticum_urartu|LOC125520635
OG0013357	Aegilops_speltoides|GWHGBFXR034492.1	Triticum_urartu|LOC125517960
OG0013358	Aegilops_speltoides|GWHGBFXR033617.1	Triticum_urartu|LOC125521106
OG0013359	Aegilops_speltoides|GWHGBFXR030601.1	Triticum_urartu|LOC125528729
OG0013360	Aegilops_speltoides|GWHGBFXR035348.1	Triticum_urartu|LOC125519375
OG0013363	Aegilops_speltoides|GWHGBFXR033970.1	Triticum_urartu|LOC125523650
OG0013364	Aegilops_speltoides|GWHGBFXR033565.1	Triticum_urartu|LOC125520107
OG0013365	Aegilops_speltoides|GWHGBFXR033647.1	Triticum_urartu|LOC125518010
OG0013368	Aegilops_speltoides|GWHGBFXR032683.1	Triticum_urartu|LOC125523089
OG0013369	Aegilops_speltoides|GWHGBFXR034846.1	Triticum_urartu|LOC125520882
OG0013370	Aegilops_speltoides|GWHGBFXR033624.1	Triticum_urartu|LOC125522481
OG0013371	Aegilops_speltoides|GWHGBFXR035604.1	Triticum_urartu|LOC125524901
OG0013372	Aegilops_speltoides|GWHGBFXR031008.1	Triticum_urartu|LOC125520847, Triticum_urartu|LOC125527226
OG0013373	Aegilops_speltoides|GWHGBFXR033672.1	Triticum_urartu|LOC125521368
OG0013374	Aegilops_speltoides|GWHGBFXR032516.1	Triticum_urartu|LOC125521169
OG0013377	Aegilops_speltoides|GWHGBFXR033921.1	Triticum_urartu|LOC125519053
OG0013378	Aegilops_speltoides|GWHGBFXR035676.1	Triticum_urartu|LOC125524662
OG0013379	Aegilops_speltoides|GWHGBFXR031711.1	Triticum_urartu|LOC125520501
OG0013380	Aegilops_speltoides|GWHGBFXR030667.1	Triticum_urartu|LOC125525524
OG0013381	Aegilops_speltoides|GWHGBFXR034602.1	Triticum_urartu|LOC125524339
OG0013382	Aegilops_speltoides|GWHGBFXR030566.1	Triticum_urartu|LOC125516970
OG0013383	Aegilops_speltoides|GWHGBFXR035028.1	Triticum_urartu|LOC125529364
OG0013385	Aegilops_speltoides|GWHGBFXR032523.1	Triticum_urartu|LOC125518866
OG0013387	Aegilops_speltoides|GWHGBFXR032968.1	Triticum_urartu|LOC125522129
OG0013389	Aegilops_speltoides|GWHGBFXR034182.1	Triticum_urartu|LOC125519063, Triticum_urartu|LOC125519064
OG0013390	Aegilops_speltoides|GWHGBFXR033437.1	Triticum_urartu|LOC125523947
OG0013391	Aegilops_speltoides|GWHGBFXR033117.1	Triticum_urartu|LOC125520204
OG0013392	Aegilops_speltoides|GWHGBFXR030645.1	Triticum_urartu|LOC125521653
OG0013393	Aegilops_speltoides|GWHGBFXR033728.1	Triticum_urartu|LOC125525826
OG0013394	Aegilops_speltoides|GWHGBFXR031813.1	Triticum_urartu|LOC125523732
OG0013397	Aegilops_speltoides|GWHGBFXR030354.1	Triticum_urartu|LOC125523856, Triticum_urartu|LOC125524097
OG0013398	Aegilops_speltoides|GWHGBFXR035937.1	Triticum_urartu|LOC125528560
OG0013399	Aegilops_speltoides|GWHGBFXR033328.1	Triticum_urartu|LOC125521320
OG0013400	Aegilops_speltoides|GWHGBFXR035211.1	Triticum_urartu|LOC125519331
OG0013401	Aegilops_speltoides|GWHGBFXR034472.1	Triticum_urartu|LOC125524043
OG0013402	Aegilops_speltoides|GWHGBFXR033992.1	Triticum_urartu|LOC125524048, Triticum_urartu|LOC125518800
OG0013403	Aegilops_speltoides|GWHGBFXR034565.1	Triticum_urartu|LOC125519721
OG0013404	Aegilops_speltoides|GWHGBFXR032524.1	Triticum_urartu|LOC125518865
OG0013405	Aegilops_speltoides|GWHGBFXR032772.1	Triticum_urartu|LOC125519188
OG0013406	Aegilops_speltoides|GWHGBFXR034144.1	Triticum_urartu|LOC125519041, Triticum_urartu|LOC125524132
OG0013410	Aegilops_speltoides|GWHGBFXR032237.1	Triticum_urartu|LOC125525525
OG0013411	Aegilops_speltoides|GWHGBFXR035643.1	Triticum_urartu|LOC125522259
OG0013412	Aegilops_speltoides|GWHGBFXR032629.1	Triticum_urartu|LOC125525578
OG0013413	Aegilops_speltoides|GWHGBFXR032152.1	Triticum_urartu|LOC125518572
OG0013414	Aegilops_speltoides|GWHGBFXR033892.1	Triticum_urartu|LOC125521347
OG0013415	Aegilops_speltoides|GWHGBFXR034770.1	Triticum_urartu|LOC125525064, Triticum_urartu|LOC125524000
OG0013416	Aegilops_speltoides|GWHGBFXR031482.1	Triticum_urartu|LOC125521330
OG0013418	Aegilops_speltoides|GWHGBFXR030262.1	Triticum_urartu|LOC125519817
OG0013419	Aegilops_speltoides|GWHGBFXR033573.1	Triticum_urartu|LOC125519006
OG0013420	Aegilops_speltoides|GWHGBFXR033716.1	Triticum_urartu|LOC125522845
OG0013421	Aegilops_speltoides|GWHGBFXR033719.1	Triticum_urartu|LOC125520037
OG0013422	Aegilops_speltoides|GWHGBFXR033198.1	Triticum_urartu|LOC125518924
OG0013425	Aegilops_speltoides|GWHGBFXR031571.1	Triticum_urartu|LOC125530549
OG0013426	Aegilops_speltoides|GWHGBFXR033440.1	Triticum_urartu|LOC125519254
OG0013427	Aegilops_speltoides|GWHGBFXR031975.1	Triticum_urartu|LOC125523313
OG0013428	Aegilops_speltoides|GWHGBFXR035074.1	Triticum_urartu|LOC125522022
OG0013429	Aegilops_speltoides|GWHGBFXR031444.1	Triticum_urartu|LOC125521694
OG0013431	Aegilops_speltoides|GWHGBFXR031428.1	Triticum_urartu|LOC125523984
OG0013433	Aegilops_speltoides|GWHGBFXR033966.1	Triticum_urartu|LOC125522989
OG0013434	Aegilops_speltoides|GWHGBFXR031472.1	Triticum_urartu|LOC125521881
OG0013435	Aegilops_speltoides|GWHGBFXR031610.1	Triticum_urartu|LOC125518256
OG0013436	Aegilops_speltoides|GWHGBFXR032920.1	Triticum_urartu|LOC125524991
OG0013437	Aegilops_speltoides|GWHGBFXR033309.1	Triticum_urartu|LOC125524551
OG0013438	Aegilops_speltoides|GWHGBFXR032060.1	Triticum_urartu|LOC125530514
OG0013441	Aegilops_speltoides|GWHGBFXR031873.1	Triticum_urartu|LOC125526058
OG0013442	Aegilops_speltoides|GWHGBFXR034772.1	Triticum_urartu|LOC125520213
OG0013443	Aegilops_speltoides|GWHGBFXR035081.1	Triticum_urartu|LOC125523546
OG0013444	Aegilops_speltoides|GWHGBFXR030174.1	Triticum_urartu|LOC125521561
OG0013445	Aegilops_speltoides|GWHGBFXR030313.1	Triticum_urartu|LOC125527645
OG0013446	Aegilops_speltoides|GWHGBFXR031408.1	Triticum_urartu|LOC125522270
OG0013447	Aegilops_speltoides|GWHGBFXR035306.1	Triticum_urartu|LOC125520233
OG0013448	Aegilops_speltoides|GWHGBFXR033242.1	Triticum_urartu|LOC125520044
OG0013449	Aegilops_speltoides|GWHGBFXR032810.1	Triticum_urartu|LOC125519879
OG0013450	Aegilops_speltoides|GWHGBFXR033326.1	Triticum_urartu|LOC125521637
OG0013452	Aegilops_speltoides|GWHGBFXR034072.1	Triticum_urartu|LOC125522828
OG0013453	Aegilops_speltoides|GWHGBFXR033222.1	Triticum_urartu|LOC125519823
OG0013455	Aegilops_speltoides|GWHGBFXR032691.1	Triticum_urartu|LOC125519858
OG0013456	Aegilops_speltoides|GWHGBFXR033286.1	Triticum_urartu|LOC125522006
OG0013457	Aegilops_speltoides|GWHGBFXR032154.1	Triticum_urartu|LOC125520348
OG0013459	Aegilops_speltoides|GWHGBFXR033743.1	Triticum_urartu|LOC125521552
OG0013461	Aegilops_speltoides|GWHGBFXR033625.1	Triticum_urartu|LOC125518028
OG0013462	Aegilops_speltoides|GWHGBFXR035795.1	Triticum_urartu|LOC125521688
OG0013464	Aegilops_speltoides|GWHGBFXR033119.1	Triticum_urartu|LOC125519211
OG0013466	Aegilops_speltoides|GWHGBFXR032881.1	Triticum_urartu|LOC125519811
OG0013467	Aegilops_speltoides|GWHGBFXR034562.1	Triticum_urartu|LOC125520965
OG0013468	Aegilops_speltoides|GWHGBFXR033812.1	Triticum_urartu|LOC125524313
OG0013469	Aegilops_speltoides|GWHGBFXR035389.1	Triticum_urartu|LOC125520734
OG0013470	Aegilops_speltoides|GWHGBFXR032652.1	Triticum_urartu|LOC125520289
OG0013471	Aegilops_speltoides|GWHGBFXR032944.1	Triticum_urartu|LOC125525444
OG0013472	Aegilops_speltoides|GWHGBFXR033476.1	Triticum_urartu|LOC125521426
OG0013473	Aegilops_speltoides|GWHGBFXR031809.1	Triticum_urartu|LOC125520435
OG0013474	Aegilops_speltoides|GWHGBFXR032951.1	Triticum_urartu|LOC125520817
OG0013476	Aegilops_speltoides|GWHGBFXR033724.1	Triticum_urartu|LOC125522189
OG0013478	Aegilops_speltoides|GWHGBFXR033622.1	Triticum_urartu|LOC125524539
OG0013479	Aegilops_speltoides|GWHGBFXR035197.1	Triticum_urartu|LOC125519827
OG0013480	Aegilops_speltoides|GWHGBFXR031967.1	Triticum_urartu|LOC125521464
OG0013481	Aegilops_speltoides|GWHGBFXR034389.1	Triticum_urartu|LOC125518104
OG0013483	Aegilops_speltoides|GWHGBFXR035071.1	Triticum_urartu|LOC125530485
OG0013484	Aegilops_speltoides|GWHGBFXR033257.1	Triticum_urartu|LOC125519746
OG0013487	Aegilops_speltoides|GWHGBFXR035876.1	Triticum_urartu|LOC125520943
OG0013488	Aegilops_speltoides|GWHGBFXR033663.1	Triticum_urartu|LOC125522356
OG0013489	Aegilops_speltoides|GWHGBFXR034046.1	Triticum_urartu|LOC125522415
OG0013490	Aegilops_speltoides|GWHGBFXR036340.1, Aegilops_speltoides|GWHGBFXR032475.1	Triticum_urartu|LOC125529343
OG0013491	Aegilops_speltoides|GWHGBFXR032690.1	Triticum_urartu|LOC125519844
OG0013493	Aegilops_speltoides|GWHGBFXR035209.1	Triticum_urartu|LOC125518974
OG0013494	Aegilops_speltoides|GWHGBFXR035341.1	Triticum_urartu|LOC125521276
OG0013495	Aegilops_speltoides|GWHGBFXR035610.1	Triticum_urartu|LOC125523737
OG0013496	Aegilops_speltoides|GWHGBFXR033677.1	Triticum_urartu|LOC125523722
OG0013498	Aegilops_speltoides|GWHGBFXR030228.1	Triticum_urartu|LOC125521184
OG0013499	Aegilops_speltoides|GWHGBFXR032333.1	Triticum_urartu|LOC125522424
OG0013502	Aegilops_speltoides|GWHGBFXR033597.1	Triticum_urartu|LOC125523436
OG0013503	Aegilops_speltoides|GWHGBFXR033128.1	Triticum_urartu|LOC125522016, Triticum_urartu|LOC125521866
OG0013506	Aegilops_speltoides|GWHGBFXR032224.1	Triticum_urartu|LOC125520077
OG0013507	Aegilops_speltoides|GWHGBFXR032819.1	Triticum_urartu|LOC125518657
OG0013508	Aegilops_speltoides|GWHGBFXR034806.1	Triticum_urartu|LOC125523569
OG0013510	Aegilops_speltoides|GWHGBFXR031054.1	Triticum_urartu|LOC125525274
OG0013511	Aegilops_speltoides|GWHGBFXR034398.1	Triticum_urartu|LOC125520651
OG0013512	Aegilops_speltoides|GWHGBFXR033314.1	Triticum_urartu|LOC125518883
OG0013513	Aegilops_speltoides|GWHGBFXR036036.1	Triticum_urartu|LOC125545878, Triticum_urartu|LOC125518124
OG0013514	Aegilops_speltoides|GWHGBFXR034195.1	Triticum_urartu|LOC125524868, Triticum_urartu|LOC125524954
OG0013515	Aegilops_speltoides|GWHGBFXR035344.1	Triticum_urartu|LOC125524222
OG0013516	Aegilops_speltoides|GWHGBFXR032713.1	Triticum_urartu|LOC125524516
OG0013517	Aegilops_speltoides|GWHGBFXR033010.1	Triticum_urartu|LOC125525876
OG0013518	Aegilops_speltoides|GWHGBFXR032206.1	Triticum_urartu|LOC125524680
OG0013519	Aegilops_speltoides|GWHGBFXR035121.1	Triticum_urartu|LOC125530115
OG0013520	Aegilops_speltoides|GWHGBFXR032363.1	Triticum_urartu|LOC125525375
OG0013521	Aegilops_speltoides|GWHGBFXR034039.1	Triticum_urartu|LOC125523909
OG0013522	Aegilops_speltoides|GWHGBFXR033111.1	Triticum_urartu|LOC125524776
OG0013523	Aegilops_speltoides|GWHGBFXR034193.1	Triticum_urartu|LOC125524410
OG0013524	Aegilops_speltoides|GWHGBFXR031516.1	Triticum_urartu|LOC125522216
OG0013525	Aegilops_speltoides|GWHGBFXR033581.1	Triticum_urartu|LOC125551556
OG0013525	Aegilops_speltoides|GWHGBFXR033581.1	Triticum_urartu|LOC125520031
OG0013526	Aegilops_speltoides|GWHGBFXR032557.1	Triticum_urartu|LOC125518447
OG0013528	Aegilops_speltoides|GWHGBFXR033976.1	Triticum_urartu|LOC125522078
OG0013529	Aegilops_speltoides|GWHGBFXR032362.1	Triticum_urartu|LOC125521923
OG0013530	Aegilops_speltoides|GWHGBFXR031788.1	Triticum_urartu|LOC125521043
OG0013531	Aegilops_speltoides|GWHGBFXR033433.1	Triticum_urartu|LOC125522398, Triticum_urartu|LOC125528716
OG0013533	Aegilops_speltoides|GWHGBFXR034423.1	Triticum_urartu|LOC125524031, Triticum_urartu|LOC125556055, Triticum_urartu|LOC125556609
OG0013535	Aegilops_speltoides|GWHGBFXR030362.1	Triticum_urartu|LOC125522602
OG0013536	Aegilops_speltoides|GWHGBFXR031736.1	Triticum_urartu|LOC125525531
OG0013537	Aegilops_speltoides|GWHGBFXR033149.1	Triticum_urartu|LOC125529229
OG0013538	Aegilops_speltoides|GWHGBFXR030729.1	Triticum_urartu|LOC125525650
OG0013539	Aegilops_speltoides|GWHGBFXR034208.1	Triticum_urartu|LOC125521891
OG0013540	Aegilops_speltoides|GWHGBFXR034397.1	Triticum_urartu|LOC125519753
OG0013541	Aegilops_speltoides|GWHGBFXR034388.1	Triticum_urartu|LOC125518105
OG0013542	Aegilops_speltoides|GWHGBFXR032473.1	Triticum_urartu|LOC125523378
OG0013543	Aegilops_speltoides|GWHGBFXR033162.1	Triticum_urartu|LOC125529220
OG0013545	Aegilops_speltoides|GWHGBFXR033747.1	Triticum_urartu|LOC125522753
OG0013547	Aegilops_speltoides|GWHGBFXR034666.1	Triticum_urartu|LOC125520610
OG0013548	Aegilops_speltoides|GWHGBFXR030895.1	Triticum_urartu|LOC125520060
OG0013550	Aegilops_speltoides|GWHGBFXR032678.1	Triticum_urartu|LOC125521416
OG0013551	Aegilops_speltoides|GWHGBFXR033204.1	Triticum_urartu|LOC125529527
OG0013553	Aegilops_speltoides|GWHGBFXR031874.1	Triticum_urartu|LOC125526059
OG0013555	Aegilops_speltoides|GWHGBFXR032835.1	Triticum_urartu|LOC125523224
OG0013556	Aegilops_speltoides|GWHGBFXR030663.1	Triticum_urartu|LOC125522631, Triticum_urartu|LOC125522618
OG0013557	Aegilops_speltoides|GWHGBFXR035216.1	Triticum_urartu|LOC125519991
OG0013558	Aegilops_speltoides|GWHGBFXR032748.1	Triticum_urartu|LOC125522027
OG0013559	Aegilops_speltoides|GWHGBFXR034554.1	Triticum_urartu|LOC125525710, Triticum_urartu|LOC125525709, Triticum_urartu|LOC125525381
OG0013560	Aegilops_speltoides|GWHGBFXR034307.1	Triticum_urartu|LOC125525492
OG0013561	Aegilops_speltoides|GWHGBFXR034442.1	Triticum_urartu|LOC125518734
OG0013562	Aegilops_speltoides|GWHGBFXR031436.1	Triticum_urartu|LOC125518417
