Orthogroup	Aegilops_speltoides	Triticum_turgidum
OG0016691	Aegilops_speltoides|GWHGBFXR020143.1	Triticum_turgidum|TRITD_5Bv1G005300
OG0016692	Aegilops_speltoides|GWHGBFXR025395.1	Triticum_turgidum|TRITD_7Bv1G000480, Triticum_turgidum|TRITD_5Bv1G253030
OG0016693	Aegilops_speltoides|GWHGBFXR024825.1	Triticum_turgidum|TRITD_5Bv1G231180, Triticum_turgidum|TRITD_5Av1G231930
OG0016694	Aegilops_speltoides|GWHGBFXR020987.1	Triticum_turgidum|TRITD_5Bv1G047690
OG0016696	Aegilops_speltoides|GWHGBFXR024148.1	Triticum_turgidum|TRITD_5Bv1G206010, Triticum_turgidum|TRITD_5Av1G209560
OG0016697	Aegilops_speltoides|GWHGBFXR021992.1	Triticum_turgidum|TRITD_5Bv1G119680
OG0016698	Aegilops_speltoides|GWHGBFXR024802.1	Triticum_turgidum|TRITD_5Bv1G230490, Triticum_turgidum|TRITD_5Av1G231230
OG0016699	Aegilops_speltoides|GWHGBFXR022437.1	Triticum_turgidum|TRITD_5Bv1G138600, Triticum_turgidum|TRITD_5Av1G149260
OG0016700	Aegilops_speltoides|GWHGBFXR021990.1	Triticum_turgidum|TRITD_5Bv1G119670
OG0016701	Aegilops_speltoides|GWHGBFXR025368.1	Triticum_turgidum|TRITD_5Bv1G246160, Triticum_turgidum|TRITD_4Av1G214190
OG0016702	Aegilops_speltoides|GWHGBFXR022448.1	Triticum_turgidum|TRITD_5Av1G150020
OG0016703	Aegilops_speltoides|GWHGBFXR023303.1	Triticum_turgidum|TRITD_5Bv1G175020
OG0016704	Aegilops_speltoides|GWHGBFXR024016.1	Triticum_turgidum|TRITD_5Bv1G201800, Triticum_turgidum|TRITD_5Av1G205750
OG0016705	Aegilops_speltoides|GWHGBFXR022371.1	Triticum_turgidum|TRITD_5Bv1G136250, Triticum_turgidum|TRITD_5Av1G146440
OG0016706	Aegilops_speltoides|GWHGBFXR023596.1	Triticum_turgidum|TRITD_5Bv1G185700
OG0016707	Aegilops_speltoides|GWHGBFXR022709.1	Triticum_turgidum|TRITD_5Bv1G153100
OG0016708	Aegilops_speltoides|GWHGBFXR025161.1	Triticum_turgidum|TRITD_4Av1G220030
OG0016709	Aegilops_speltoides|GWHGBFXR021592.1	Triticum_turgidum|TRITD_5Bv1G098110
OG0016710	Aegilops_speltoides|GWHGBFXR023146.1	Triticum_turgidum|TRITD_5Bv1G169540, Triticum_turgidum|TRITD_5Av1G179850
OG0016711	Aegilops_speltoides|GWHGBFXR022252.1	Triticum_turgidum|TRITD_5Av1G141700, Triticum_turgidum|TRITD_5Bv1G131260
OG0016712	Aegilops_speltoides|GWHGBFXR025461.1	Triticum_turgidum|TRITD_5Bv1G250120
OG0016714	Aegilops_speltoides|GWHGBFXR020938.1	Triticum_turgidum|TRITD_5Av1G047970, Triticum_turgidum|TRITD_5Bv1G045100
OG0016715	Aegilops_speltoides|GWHGBFXR020383.1	Triticum_turgidum|TRITD_5Av1G018420, Triticum_turgidum|TRITD_5Bv1G018440
OG0016716	Aegilops_speltoides|GWHGBFXR023984.1	Triticum_turgidum|TRITD_5Bv1G200930
OG0016717	Aegilops_speltoides|GWHGBFXR022397.1	Triticum_turgidum|TRITD_5Bv1G137120
OG0016719	Aegilops_speltoides|GWHGBFXR023800.1	Triticum_turgidum|TRITD_5Bv1G193120
OG0016720	Aegilops_speltoides|GWHGBFXR022157.1	Triticum_turgidum|TRITD_5Bv1G127850
OG0016721	Aegilops_speltoides|GWHGBFXR025048.1	Triticum_turgidum|TRITD_4Av1G224800, Triticum_turgidum|TRITD_5Bv1G236650
OG0016722	Aegilops_speltoides|GWHGBFXR022045.1	Triticum_turgidum|TRITD_5Bv1G122660
OG0016724	Aegilops_speltoides|GWHGBFXR023837.1, Aegilops_speltoides|GWHGBFXR036617.1	Triticum_turgidum|TRITD_5Av1G200140, Triticum_turgidum|TRITD_5Bv1G195290
OG0016725	Aegilops_speltoides|GWHGBFXR021871.1	Triticum_turgidum|TRITD_5Av1G134040, Triticum_turgidum|TRITD_5Bv1G113210
OG0016726	Aegilops_speltoides|GWHGBFXR022241.1	Triticum_turgidum|TRITD_5Bv1G130830
OG0016727	Aegilops_speltoides|GWHGBFXR025265.1	Triticum_turgidum|TRITD_5Bv1G243170, Triticum_turgidum|TRITD_1Av1G208550
OG0016728	Aegilops_speltoides|GWHGBFXR021325.1	Triticum_turgidum|TRITD_5Av1G097030, Triticum_turgidum|TRITD_5Bv1G078660
OG0016729	Aegilops_speltoides|GWHGBFXR021783.1	Triticum_turgidum|TRITD_5Bv1G108490, Triticum_turgidum|TRITD_5Av1G128010
OG0016730	Aegilops_speltoides|GWHGBFXR021220.1	Triticum_turgidum|TRITD_5Bv1G067830, Triticum_turgidum|TRITD_5Av1G081670
OG0016731	Aegilops_speltoides|GWHGBFXR020544.1	Triticum_turgidum|TRITD_5Av1G022480, Triticum_turgidum|TRITD_5Bv1G023520
OG0016732	Aegilops_speltoides|GWHGBFXR024219.1	Triticum_turgidum|TRITD_5Av1G212680, Triticum_turgidum|TRITD_5Bv1G208680
OG0016733	Aegilops_speltoides|GWHGBFXR024336.1, Aegilops_speltoides|GWHGBFXR023043.1	Triticum_turgidum|TRITD_5Av1G018760
OG0016734	Aegilops_speltoides|GWHGBFXR021392.1	Triticum_turgidum|TRITD_5Bv1G084730
OG0016735	Aegilops_speltoides|GWHGBFXR020686.1	Triticum_turgidum|TRITD_5Av1G031300
OG0016736	Aegilops_speltoides|GWHGBFXR022353.1	Triticum_turgidum|TRITD_5Av1G144910, Triticum_turgidum|TRITD_5Bv1G135680
OG0016737	Aegilops_speltoides|GWHGBFXR024867.1	Triticum_turgidum|TRITD_5Bv1G232160, Triticum_turgidum|TRITD_5Av1G232830
OG0016738	Aegilops_speltoides|GWHGBFXR023709.1	Triticum_turgidum|TRITD_5Bv1G189480
OG0016739	Aegilops_speltoides|GWHGBFXR021230.1	Triticum_turgidum|TRITD_5Av1G078890
OG0016740	Aegilops_speltoides|GWHGBFXR021091.1	Triticum_turgidum|TRITD_5Bv1G063560
OG0016741	Aegilops_speltoides|GWHGBFXR036726.1	Triticum_turgidum|TRITD_5Bv1G111130
OG0016741	Aegilops_speltoides|GWHGBFXR021832.1	Triticum_turgidum|TRITD_5Bv1G111210
OG0016742	Aegilops_speltoides|GWHGBFXR021173.1	Triticum_turgidum|TRITD_5Bv1G064830, Triticum_turgidum|TRITD_5Av1G073520
OG0016743	Aegilops_speltoides|GWHGBFXR022447.1	Triticum_turgidum|TRITD_5Bv1G138930
OG0016744	Aegilops_speltoides|GWHGBFXR020199.1	Triticum_turgidum|TRITD_5Bv1G007450
OG0016745	Aegilops_speltoides|GWHGBFXR024706.1	Triticum_turgidum|TRITD_5Av1G228440, Triticum_turgidum|TRITD_5Bv1G227300
OG0016746	Aegilops_speltoides|GWHGBFXR021665.1	Triticum_turgidum|TRITD_5Bv1G101260
OG0016747	Aegilops_speltoides|GWHGBFXR020202.1	Triticum_turgidum|TRITD_5Av1G009310
OG0016748	Aegilops_speltoides|GWHGBFXR023213.1	Triticum_turgidum|TRITD_5Av1G182810
OG0016749	Aegilops_speltoides|GWHGBFXR022417.1	Triticum_turgidum|TRITD_5Av1G148130, Triticum_turgidum|TRITD_5Bv1G137690
OG0016750	Aegilops_speltoides|GWHGBFXR036574.1	Triticum_turgidum|TRITD_5Bv1G003030
OG0016750	Aegilops_speltoides|GWHGBFXR020086.1	Triticum_turgidum|TRITD_5Av1G003530
OG0016751	Aegilops_speltoides|GWHGBFXR020598.1	Triticum_turgidum|TRITD_5Bv1G025050
OG0016752	Aegilops_speltoides|GWHGBFXR024893.1	Triticum_turgidum|TRITD_5Bv1G233310
OG0016753	Aegilops_speltoides|GWHGBFXR024397.1	Triticum_turgidum|TRITD_5Av1G218500
OG0016754	Aegilops_speltoides|GWHGBFXR024367.1	Triticum_turgidum|TRITD_5Bv1G214940
OG0016755	Aegilops_speltoides|GWHGBFXR020824.1	Triticum_turgidum|TRITD_5Bv1G038010
OG0016756	Aegilops_speltoides|GWHGBFXR021610.1	Triticum_turgidum|TRITD_5Bv1G098300
OG0016757	Aegilops_speltoides|GWHGBFXR024891.1	Triticum_turgidum|TRITD_5Bv1G233210
OG0016758	Aegilops_speltoides|GWHGBFXR035586.1	Triticum_turgidum|TRITD_7Bv1G218460
OG0016759	Aegilops_speltoides|GWHGBFXR022535.1	Triticum_turgidum|TRITD_5Bv1G142430
OG0016760	Aegilops_speltoides|GWHGBFXR023118.1	Triticum_turgidum|TRITD_5Bv1G168010
OG0016761	Aegilops_speltoides|GWHGBFXR022950.1	Triticum_turgidum|TRITD_5Av1G171120, Triticum_turgidum|TRITD_5Bv1G162250
OG0016762	Aegilops_speltoides|GWHGBFXR022096.1	Triticum_turgidum|TRITD_5Bv1G125410
OG0016763	Aegilops_speltoides|GWHGBFXR021061.1	Triticum_turgidum|TRITD_5Bv1G052600
OG0016764	Aegilops_speltoides|GWHGBFXR024102.1	Triticum_turgidum|TRITD_5Bv1G204550, Triticum_turgidum|TRITD_5Av1G208280
OG0016766	Aegilops_speltoides|GWHGBFXR021713.1	Triticum_turgidum|TRITD_5Bv1G104240
OG0016767	Aegilops_speltoides|GWHGBFXR022101.1	Triticum_turgidum|TRITD_5Bv1G125530
OG0016768	Aegilops_speltoides|GWHGBFXR021789.1	Triticum_turgidum|TRITD_5Av1G130020
OG0016769	Aegilops_speltoides|GWHGBFXR023600.1	Triticum_turgidum|TRITD_5Bv1G185900
OG0016770	Aegilops_speltoides|GWHGBFXR022551.1	Triticum_turgidum|TRITD_5Av1G154440
OG0016771	Aegilops_speltoides|GWHGBFXR022970.1	Triticum_turgidum|TRITD_5Av1G171480, Triticum_turgidum|TRITD_5Bv1G162770
OG0016772	Aegilops_speltoides|GWHGBFXR021634.1	Triticum_turgidum|TRITD_5Av1G120240, Triticum_turgidum|TRITD_5Bv1G099530
OG0016773	Aegilops_speltoides|GWHGBFXR024084.1	Triticum_turgidum|TRITD_5Bv1G204220
OG0016774	Aegilops_speltoides|GWHGBFXR021098.1	Triticum_turgidum|TRITD_5Bv1G062140
OG0016775	Aegilops_speltoides|GWHGBFXR022164.1	Triticum_turgidum|TRITD_5Bv1G128100
OG0016776	Aegilops_speltoides|GWHGBFXR021854.1	Triticum_turgidum|TRITD_5Av1G133370, Triticum_turgidum|TRITD_5Bv1G112520
OG0016777	Aegilops_speltoides|GWHGBFXR021954.1	Triticum_turgidum|TRITD_5Bv1G117870
OG0016778	Aegilops_speltoides|GWHGBFXR023226.1	Triticum_turgidum|TRITD_5Av1G183340, Triticum_turgidum|TRITD_5Bv1G172450
OG0016779	Aegilops_speltoides|GWHGBFXR025025.1	Triticum_turgidum|TRITD_5Bv1G236160
OG0016781	Aegilops_speltoides|GWHGBFXR022287.1	Triticum_turgidum|TRITD_5Bv1G132840
OG0016782	Aegilops_speltoides|GWHGBFXR022296.1	Triticum_turgidum|TRITD_5Bv1G133250
OG0016784	Aegilops_speltoides|GWHGBFXR024288.1	Triticum_turgidum|TRITD_5Bv1G211680, Triticum_turgidum|TRITD_5Av1G215120
OG0016785	Aegilops_speltoides|GWHGBFXR021680.1	Triticum_turgidum|TRITD_5Bv1G102400
OG0016786	Aegilops_speltoides|GWHGBFXR024719.1	Triticum_turgidum|TRITD_5Av1G228620
OG0016787	Aegilops_speltoides|GWHGBFXR023133.1	Triticum_turgidum|TRITD_5Av1G179570, Triticum_turgidum|TRITD_5Bv1G168640
OG0016788	Aegilops_speltoides|GWHGBFXR022121.1	Triticum_turgidum|TRITD_5Bv1G126430
OG0016789	Aegilops_speltoides|GWHGBFXR020668.1	Triticum_turgidum|TRITD_5Av1G029370, Triticum_turgidum|TRITD_5Bv1G028970
OG0016790	Aegilops_speltoides|GWHGBFXR025215.1	Triticum_turgidum|TRITD_4Av1G218160
OG0016791	Aegilops_speltoides|GWHGBFXR022492.1	Triticum_turgidum|TRITD_5Bv1G140600
OG0016792	Aegilops_speltoides|GWHGBFXR023915.1	Triticum_turgidum|TRITD_5Av1G203100
OG0016793	Aegilops_speltoides|GWHGBFXR023321.1	Triticum_turgidum|TRITD_5Av1G186000
OG0016794	Aegilops_speltoides|GWHGBFXR023834.1	Triticum_turgidum|TRITD_5Bv1G195090
OG0016795	Aegilops_speltoides|GWHGBFXR021291.1	Triticum_turgidum|TRITD_5Bv1G076670, Triticum_turgidum|TRITD_5Av1G093900
OG0016796	Aegilops_speltoides|GWHGBFXR023357.1	Triticum_turgidum|TRITD_5Bv1G177020, Triticum_turgidum|TRITD_5Av1G187320
OG0016798	Aegilops_speltoides|GWHGBFXR023281.1	Triticum_turgidum|TRITD_5Bv1G174130
OG0016799	Aegilops_speltoides|GWHGBFXR024751.1	Triticum_turgidum|TRITD_5Bv1G228930, Triticum_turgidum|TRITD_5Av1G229380
OG0016800	Aegilops_speltoides|GWHGBFXR023830.1	Triticum_turgidum|TRITD_5Bv1G194900
OG0016801	Aegilops_speltoides|GWHGBFXR021149.1	Triticum_turgidum|TRITD_5Av1G088780
OG0016802	Aegilops_speltoides|GWHGBFXR020645.1	Triticum_turgidum|TRITD_5Bv1G027880
OG0016803	Aegilops_speltoides|GWHGBFXR023139.1	Triticum_turgidum|TRITD_5Bv1G169010
OG0016804	Aegilops_speltoides|GWHGBFXR024863.1	Triticum_turgidum|TRITD_5Bv1G232040
OG0016805	Aegilops_speltoides|GWHGBFXR024050.1	Triticum_turgidum|TRITD_5Bv1G203100, Triticum_turgidum|TRITD_5Av1G206890
OG0016806	Aegilops_speltoides|GWHGBFXR022570.1	Triticum_turgidum|TRITD_5Bv1G144330
OG0016807	Aegilops_speltoides|GWHGBFXR025081.1	Triticum_turgidum|TRITD_5Bv1G237620
OG0016808	Aegilops_speltoides|GWHGBFXR020949.1	Triticum_turgidum|TRITD_5Bv1G045500
OG0016809	Aegilops_speltoides|GWHGBFXR021946.1	Triticum_turgidum|TRITD_5Bv1G117680
OG0016810	Aegilops_speltoides|GWHGBFXR022070.1	Triticum_turgidum|TRITD_5Bv1G124090
OG0016812	Aegilops_speltoides|GWHGBFXR020838.1	Triticum_turgidum|TRITD_5Bv1G038500, Triticum_turgidum|TRITD_6Av1G067910
OG0016813	Aegilops_speltoides|GWHGBFXR020516.1	Triticum_turgidum|TRITD_5Av1G021570
OG0016815	Aegilops_speltoides|GWHGBFXR020465.1	Triticum_turgidum|TRITD_7Bv1G004620, Triticum_turgidum|TRITD_5Bv1G014870
OG0016816	Aegilops_speltoides|GWHGBFXR024884.1	Triticum_turgidum|TRITD_5Av1G233410
OG0016817	Aegilops_speltoides|GWHGBFXR020947.1	Triticum_turgidum|TRITD_5Av1G048470, Triticum_turgidum|TRITD_5Bv1G045280
OG0016818	Aegilops_speltoides|GWHGBFXR022128.1	Triticum_turgidum|TRITD_5Bv1G126800
OG0016819	Aegilops_speltoides|GWHGBFXR024925.1	Triticum_turgidum|TRITD_5Bv1G234180, Triticum_turgidum|TRITD_5Av1G234800
OG0016820	Aegilops_speltoides|GWHGBFXR023152.1	Triticum_turgidum|TRITD_5Bv1G169410, Triticum_turgidum|TRITD_5Av1G179970
OG0016821	Aegilops_speltoides|GWHGBFXR024027.1	Triticum_turgidum|TRITD_5Av1G206160, Triticum_turgidum|TRITD_5Bv1G202390
OG0016822	Aegilops_speltoides|GWHGBFXR020883.1	Triticum_turgidum|TRITD_5Av1G044130, Triticum_turgidum|TRITD_5Bv1G041410
OG0016823	Aegilops_speltoides|GWHGBFXR023892.1	Triticum_turgidum|TRITD_5Av1G202240
OG0016824	Aegilops_speltoides|GWHGBFXR022049.1	Triticum_turgidum|TRITD_5Bv1G122770
OG0016825	Aegilops_speltoides|GWHGBFXR021660.1	Triticum_turgidum|TRITD_5Bv1G100940
OG0016826	Aegilops_speltoides|GWHGBFXR021862.1	Triticum_turgidum|TRITD_5Bv1G112880
OG0016827	Aegilops_speltoides|GWHGBFXR020773.1	Triticum_turgidum|TRITD_5Av1G037330
OG0016828	Aegilops_speltoides|GWHGBFXR024170.1	Triticum_turgidum|TRITD_5Av1G210010, Triticum_turgidum|TRITD_5Bv1G206620
OG0016829	Aegilops_speltoides|GWHGBFXR021794.1	Triticum_turgidum|TRITD_5Bv1G109060
OG0016830	Aegilops_speltoides|GWHGBFXR022933.1	Triticum_turgidum|TRITD_5Bv1G161690
OG0016831	Aegilops_speltoides|GWHGBFXR021420.1	Triticum_turgidum|TRITD_5Av1G106500, Triticum_turgidum|TRITD_5Bv1G086780
OG0016832	Aegilops_speltoides|GWHGBFXR025047.1	Triticum_turgidum|TRITD_5Bv1G236640
OG0016833	Aegilops_speltoides|GWHGBFXR020082.1	Triticum_turgidum|TRITD_5Bv1G002800
OG0016834	Aegilops_speltoides|GWHGBFXR023341.1	Triticum_turgidum|TRITD_5Bv1G176400
OG0016835	Aegilops_speltoides|GWHGBFXR024220.1	Triticum_turgidum|TRITD_5Av1G212700, Triticum_turgidum|TRITD_5Bv1G208690
OG0016836	Aegilops_speltoides|GWHGBFXR021464.1	Triticum_turgidum|TRITD_5Bv1G091100
OG0016837	Aegilops_speltoides|GWHGBFXR024112.1	Triticum_turgidum|TRITD_5Av1G208520
OG0016838	Aegilops_speltoides|GWHGBFXR020792.1	Triticum_turgidum|TRITD_5Bv1G035610
OG0016840	Aegilops_speltoides|GWHGBFXR024969.1	Triticum_turgidum|TRITD_5Bv1G235100
OG0016841	Aegilops_speltoides|GWHGBFXR023644.1	Triticum_turgidum|TRITD_5Bv1G187270
OG0016842	Aegilops_speltoides|GWHGBFXR024424.1	Triticum_turgidum|TRITD_5Bv1G216780, Triticum_turgidum|TRITD_5Av1G219060
OG0016843	Aegilops_speltoides|GWHGBFXR021978.1	Triticum_turgidum|TRITD_5Bv1G119110
OG0016844	Aegilops_speltoides|GWHGBFXR020673.1	Triticum_turgidum|TRITD_5Bv1G029460
OG0016845	Aegilops_speltoides|GWHGBFXR020801.1	Triticum_turgidum|TRITD_5Bv1G036450
OG0016846	Aegilops_speltoides|GWHGBFXR021141.1	Triticum_turgidum|TRITD_5Av1G085030, Triticum_turgidum|TRITD_5Bv1G064320
OG0016847	Aegilops_speltoides|GWHGBFXR022080.1	Triticum_turgidum|TRITD_5Bv1G124820
OG0016848	Aegilops_speltoides|GWHGBFXR025295.1	Triticum_turgidum|TRITD_5Bv1G244230
OG0016849	Aegilops_speltoides|GWHGBFXR022951.1	Triticum_turgidum|TRITD_5Av1G171130, Triticum_turgidum|TRITD_5Bv1G162280
OG0016850	Aegilops_speltoides|GWHGBFXR024540.1	Triticum_turgidum|TRITD_5Bv1G219910, Triticum_turgidum|TRITD_5Av1G222230
OG0016851	Aegilops_speltoides|GWHGBFXR022385.1	Triticum_turgidum|TRITD_5Av1G147200, Triticum_turgidum|TRITD_5Bv1G136760
OG0016852	Aegilops_speltoides|GWHGBFXR023733.1	Triticum_turgidum|TRITD_5Bv1G190380, Triticum_turgidum|TRITD_5Av1G197270
OG0016853	Aegilops_speltoides|GWHGBFXR020632.1	Triticum_turgidum|TRITD_5Av1G027360, Triticum_turgidum|TRITD_5Bv1G024050
OG0016854	Aegilops_speltoides|GWHGBFXR021100.1	Triticum_turgidum|TRITD_5Av1G068080
OG0016855	Aegilops_speltoides|GWHGBFXR021232.1	Triticum_turgidum|TRITD_5Bv1G068580
OG0016856	Aegilops_speltoides|GWHGBFXR023185.1	Triticum_turgidum|TRITD_5Bv1G171330
OG0016857	Aegilops_speltoides|GWHGBFXR024630.1	Triticum_turgidum|TRITD_5Bv1G224580, Triticum_turgidum|TRITD_5Av1G225200
OG0016858	Aegilops_speltoides|GWHGBFXR020495.1	Triticum_turgidum|TRITD_5Bv1G013720
OG0016859	Aegilops_speltoides|GWHGBFXR024400.1	Triticum_turgidum|TRITD_5Bv1G216010, Triticum_turgidum|TRITD_5Av1G218550
OG0016860	Aegilops_speltoides|GWHGBFXR021640.1	Triticum_turgidum|TRITD_5Bv1G099860
OG0016861	Aegilops_speltoides|GWHGBFXR024119.1	Triticum_turgidum|TRITD_5Bv1G204930
OG0016862	Aegilops_speltoides|GWHGBFXR020378.1	Triticum_turgidum|TRITD_5Av1G018540, Triticum_turgidum|TRITD_5Bv1G018590
OG0016863	Aegilops_speltoides|GWHGBFXR023314.1	Triticum_turgidum|TRITD_5Bv1G175610
OG0016864	Aegilops_speltoides|GWHGBFXR022099.1	Triticum_turgidum|TRITD_5Bv1G125500
OG0016865	Aegilops_speltoides|GWHGBFXR022550.1	Triticum_turgidum|TRITD_5Av1G154430, Triticum_turgidum|TRITD_5Bv1G143000
OG0016866	Aegilops_speltoides|GWHGBFXR024968.1	Triticum_turgidum|TRITD_5Bv1G235090
OG0016867	Aegilops_speltoides|GWHGBFXR025283.1	Triticum_turgidum|TRITD_5Bv1G243870
OG0016868	Aegilops_speltoides|GWHGBFXR025610.1	Triticum_turgidum|TRITD_4Av1G213350
OG0016869	Aegilops_speltoides|GWHGBFXR022822.1	Triticum_turgidum|TRITD_5Bv1G157690, Triticum_turgidum|TRITD_5Av1G166310
OG0016870	Aegilops_speltoides|GWHGBFXR024212.1	Triticum_turgidum|TRITD_5Bv1G208490
OG0016871	Aegilops_speltoides|GWHGBFXR023983.1	Triticum_turgidum|TRITD_5Av1G204920
OG0016872	Aegilops_speltoides|GWHGBFXR021231.1	Triticum_turgidum|TRITD_5Bv1G068430, Triticum_turgidum|TRITD_5Av1G079080
OG0016873	Aegilops_speltoides|GWHGBFXR021303.1	Triticum_turgidum|TRITD_5Av1G094650, Triticum_turgidum|TRITD_5Bv1G077130
OG0016874	Aegilops_speltoides|GWHGBFXR023294.1	Triticum_turgidum|TRITD_5Av1G185030, Triticum_turgidum|TRITD_5Bv1G174690
OG0016875	Aegilops_speltoides|GWHGBFXR021931.1	Triticum_turgidum|TRITD_5Bv1G115620
OG0016876	Aegilops_speltoides|GWHGBFXR021829.1	Triticum_turgidum|TRITD_5Av1G131920, Triticum_turgidum|TRITD_5Bv1G110960
OG0016877	Aegilops_speltoides|GWHGBFXR025401.1	Triticum_turgidum|TRITD_7Bv1G000700
OG0016878	Aegilops_speltoides|GWHGBFXR025102.1	Triticum_turgidum|TRITD_5Bv1G238290
OG0016878	Aegilops_speltoides|GWHGBFXR025103.1	Triticum_turgidum|TRITD_5Bv1G238300
OG0016879	Aegilops_speltoides|GWHGBFXR021234.1, Aegilops_speltoides|GWHGBFXR036650.1	Triticum_turgidum|TRITD_5Bv1G068720
OG0016880	Aegilops_speltoides|GWHGBFXR022199.1	Triticum_turgidum|TRITD_5Bv1G129250
OG0016881	Aegilops_speltoides|GWHGBFXR021558.1	Triticum_turgidum|TRITD_5Av1G114760, Triticum_turgidum|TRITD_5Bv1G097680
OG0016882	Aegilops_speltoides|GWHGBFXR028759.1	Triticum_turgidum|TRITD_6Bv1G168220
OG0016882	Aegilops_speltoides|GWHGBFXR021998.1	Triticum_turgidum|TRITD_5Bv1G120150
OG0016883	Aegilops_speltoides|GWHGBFXR024392.1	Triticum_turgidum|TRITD_5Bv1G215590
OG0016884	Aegilops_speltoides|GWHGBFXR023875.1	Triticum_turgidum|TRITD_5Bv1G196890, Triticum_turgidum|TRITD_5Av1G201800
OG0016885	Aegilops_speltoides|GWHGBFXR022609.1	Triticum_turgidum|TRITD_5Bv1G146180
OG0016886	Aegilops_speltoides|GWHGBFXR021323.1	Triticum_turgidum|TRITD_5Bv1G078530
OG0016887	Aegilops_speltoides|GWHGBFXR023746.1	Triticum_turgidum|TRITD_5Bv1G190770, Triticum_turgidum|TRITD_5Av1G197590
OG0016888	Aegilops_speltoides|GWHGBFXR021581.1	Triticum_turgidum|TRITD_5Av1G116250, Triticum_turgidum|TRITD_5Bv1G096580
OG0016889	Aegilops_speltoides|GWHGBFXR025007.1	Triticum_turgidum|TRITD_5Bv1G236000
OG0016890	Aegilops_speltoides|GWHGBFXR022726.1	Triticum_turgidum|TRITD_5Bv1G153990
OG0016891	Aegilops_speltoides|GWHGBFXR020135.1	Triticum_turgidum|TRITD_5Bv1G004960
OG0016892	Aegilops_speltoides|GWHGBFXR020633.1	Triticum_turgidum|TRITD_5Av1G027290
OG0016893	Aegilops_speltoides|GWHGBFXR025495.1	Triticum_turgidum|TRITD_4Av1G208300
OG0016894	Aegilops_speltoides|GWHGBFXR022661.1	Triticum_turgidum|TRITD_5Bv1G150540
OG0016897	Aegilops_speltoides|GWHGBFXR023533.1	Triticum_turgidum|TRITD_5Bv1G182850, Triticum_turgidum|TRITD_5Av1G191110, Triticum_turgidum|TRITD_5Bv1G182920
OG0016898	Aegilops_speltoides|GWHGBFXR022472.1	Triticum_turgidum|TRITD_5Av1G150410, Triticum_turgidum|TRITD_5Bv1G139850
OG0016899	Aegilops_speltoides|GWHGBFXR021137.1	Triticum_turgidum|TRITD_5Av1G074140, Triticum_turgidum|TRITD_5Bv1G057040
OG0016900	Aegilops_speltoides|GWHGBFXR020748.1	Triticum_turgidum|TRITD_5Bv1G033340
OG0016901	Aegilops_speltoides|GWHGBFXR024057.1	Triticum_turgidum|TRITD_5Av1G207190
OG0016902	Aegilops_speltoides|GWHGBFXR024877.1	Triticum_turgidum|TRITD_5Bv1G232720
OG0016903	Aegilops_speltoides|GWHGBFXR020419.1	Triticum_turgidum|TRITD_1Av1G022450, Triticum_turgidum|TRITD_5Bv1G016710
OG0016904	Aegilops_speltoides|GWHGBFXR022433.1	Triticum_turgidum|TRITD_5Bv1G138320
OG0016905	Aegilops_speltoides|GWHGBFXR021615.1	Triticum_turgidum|TRITD_5Av1G118840, Triticum_turgidum|TRITD_5Bv1G098490
OG0016906	Aegilops_speltoides|GWHGBFXR021157.1	Triticum_turgidum|TRITD_5Bv1G056170
OG0016907	Aegilops_speltoides|GWHGBFXR022677.1	Triticum_turgidum|TRITD_5Bv1G149720, Triticum_turgidum|TRITD_5Av1G159930
OG0016908	Aegilops_speltoides|GWHGBFXR022209.1	Triticum_turgidum|TRITD_5Bv1G130030
OG0016909	Aegilops_speltoides|GWHGBFXR022289.1	Triticum_turgidum|TRITD_5Bv1G132880, Triticum_turgidum|TRITD_5Av1G143030
OG0016910	Aegilops_speltoides|GWHGBFXR025378.1	Triticum_turgidum|TRITD_4Av1G213850
OG0016911	Aegilops_speltoides|GWHGBFXR025518.1	Triticum_turgidum|TRITD_4Av1G207600
OG0016912	Aegilops_speltoides|GWHGBFXR020782.1	Triticum_turgidum|TRITD_5Bv1G034940
OG0016913	Aegilops_speltoides|GWHGBFXR022068.1	Triticum_turgidum|TRITD_5Bv1G124070
OG0016914	Aegilops_speltoides|GWHGBFXR021807.1	Triticum_turgidum|TRITD_5Bv1G109540
OG0016915	Aegilops_speltoides|GWHGBFXR023003.1	Triticum_turgidum|TRITD_5Av1G174120
OG0016915	Aegilops_speltoides|GWHGBFXR023003.1	Triticum_turgidum|TRITD_5Bv1G163630
OG0016916	Aegilops_speltoides|GWHGBFXR023777.1	Triticum_turgidum|TRITD_5Av1G198390, Triticum_turgidum|TRITD_5Bv1G191870
OG0016917	Aegilops_speltoides|GWHGBFXR023307.1	Triticum_turgidum|TRITD_5Av1G185730
OG0016918	Aegilops_speltoides|GWHGBFXR022265.1	Triticum_turgidum|TRITD_5Av1G142490, Triticum_turgidum|TRITD_5Bv1G131850
OG0016919	Aegilops_speltoides|GWHGBFXR020583.1	Triticum_turgidum|TRITD_5Av1G024510, Triticum_turgidum|TRITD_5Bv1G025820
OG0016920	Aegilops_speltoides|GWHGBFXR023734.1	Triticum_turgidum|TRITD_5Bv1G190390
OG0016921	Aegilops_speltoides|GWHGBFXR024105.1	Triticum_turgidum|TRITD_5Bv1G204600
