Orthogroup	Triticum_aestivum	Hordeum_vulgare
OG0013922	Triticum_aestivum|TraesCS3B03G0443600, Triticum_aestivum|TraesCS3A03G0368100, Triticum_aestivum|TraesCS3D03G0354800	Hordeum_vulgare|LOC123443278
OG0013923	Triticum_aestivum|TraesCS3B03G0463300, Triticum_aestivum|TraesCS3A03G0377200, Triticum_aestivum|TraesCS3D03G0363400	Hordeum_vulgare|LOC123443301
OG0013924	Triticum_aestivum|TraesCS2A03G0464100, Triticum_aestivum|TraesCS2A03G0464200, Triticum_aestivum|TraesCS3A03G0550700, Triticum_aestivum|TraesCS3D03G0512400	Hordeum_vulgare|LOC123450307
OG0013925	Triticum_aestivum|TraesCS3A03G0639800, Triticum_aestivum|TraesCS3D03G0584800, Triticum_aestivum|TraesCS3B03G0718800	Hordeum_vulgare|LOC123440171
OG0013926	Triticum_aestivum|TraesCS3B03G0783300, Triticum_aestivum|TraesCS3D03G0624900, Triticum_aestivum|TraesCS3A03G0686200	Hordeum_vulgare|LOC123444087
OG0013927	Triticum_aestivum|TraesCS3B03G0831800, Triticum_aestivum|TraesCS3D03G0669600, Triticum_aestivum|TraesCS3A03G0725700	Hordeum_vulgare|LOC123440257
OG0013928	Triticum_aestivum|TraesCS3B03G0851600, Triticum_aestivum|TraesCS3A03G0746500, Triticum_aestivum|TraesCS3D03G0687100	Hordeum_vulgare|LOC123444488
OG0013929	Triticum_aestivum|TraesCS3A03G0756700, Triticum_aestivum|TraesCS3D03G0697600, Triticum_aestivum|TraesCS3B03G0864800	Hordeum_vulgare|LOC123440309
OG0013930	Triticum_aestivum|TraesCS3D03G0734700, Triticum_aestivum|TraesCS3A03G0795000, Triticum_aestivum|TraesCS3B03G0916200	Hordeum_vulgare|LOC123444631
OG0013931	Triticum_aestivum|TraesCS3A03G0795100, Triticum_aestivum|TraesCS3B03G0916100, Triticum_aestivum|TraesCS3D03G0734800	Hordeum_vulgare|LOC123444633
OG0013932	Triticum_aestivum|TraesCS3A03G0858200, Triticum_aestivum|TraesCS3B03G0982100	Hordeum_vulgare|LOC123440535
OG0013933	Triticum_aestivum|TraesCS3D03G0847500, Triticum_aestivum|TraesCS3B03G1042400, Triticum_aestivum|TraesCS3A03G0920000	Hordeum_vulgare|LOC123445017
OG0013934	Triticum_aestivum|TraesCS3B03G1052600, Triticum_aestivum|TraesCS3D03G0859500, Triticum_aestivum|TraesCS3A03G0927100	Hordeum_vulgare|LOC123445038
OG0013935	Triticum_aestivum|TraesCS3B03G1174400, Triticum_aestivum|TraesCS3D03G0954700, Triticum_aestivum|TraesCS3A03G1026200	Hordeum_vulgare|LOC123445308
OG0013936	Triticum_aestivum|TraesCS3B03G1175100, Triticum_aestivum|TraesCS3D03G0955800, Triticum_aestivum|TraesCS3A03G1026800	Hordeum_vulgare|LOC123443841, Hordeum_vulgare|LOC123445312
OG0013937	Triticum_aestivum|TraesCS3B03G1178900, Triticum_aestivum|TraesCS3A03G1029100, Triticum_aestivum|TraesCS3D03G0958400	Hordeum_vulgare|LOC123445318
OG0013938	Triticum_aestivum|TraesCS3B03G1213600	Hordeum_vulgare|LOC123442096
OG0013941	Triticum_aestivum|TraesCS3B03G1488600, Triticum_aestivum|TraesCS3A03G1244700, Triticum_aestivum|TraesCS3D03G1176900	Hordeum_vulgare|LOC123441162
OG0013943	Triticum_aestivum|TraesCS4B03G0027200, Triticum_aestivum|TraesCS4A03G0757700, Triticum_aestivum|TraesCS4D03G0018600	Hordeum_vulgare|LOC123446910
OG0013944	Triticum_aestivum|TraesCS4B03G0045400	Hordeum_vulgare|LOC123447045
OG0013945	Triticum_aestivum|TraesCS4A03G0743200, Triticum_aestivum|TraesCS4A03G0743000, Triticum_aestivum|TraesCS4D03G0031400, Triticum_aestivum|TraesCS4D03G0031300	Hordeum_vulgare|LOC123450998
OG0013946	Triticum_aestivum|TraesCS4B03G0090400, Triticum_aestivum|TraesCS4A03G0704700, Triticum_aestivum|TraesCS4D03G0065500	Hordeum_vulgare|LOC123447355
OG0013947	Triticum_aestivum|TraesCS4B03G0095100, Triticum_aestivum|TraesCS4D03G0069000, Triticum_aestivum|TraesCS4A03G0700200	Hordeum_vulgare|LOC123447416
OG0013948	Triticum_aestivum|TraesCS4A03G0604700, Triticum_aestivum|TraesCS4D03G0165600, Triticum_aestivum|TraesCS4B03G0199300	Hordeum_vulgare|LOC123451169
OG0013949	Triticum_aestivum|TraesCS4B03G0285800	Hordeum_vulgare|LOC123448113
OG0013950	Triticum_aestivum|TraesCS4B03G0308400, Triticum_aestivum|TraesCS4A03G0505200, Triticum_aestivum|TraesCS4D03G0251300	Hordeum_vulgare|LOC123448196
OG0013951	Triticum_aestivum|TraesCS4B03G0308900, Triticum_aestivum|TraesCS4A03G0504200, Triticum_aestivum|TraesCS4D03G0252700	Hordeum_vulgare|LOC123448194
OG0013952	Triticum_aestivum|TraesCS4D03G0254200, Triticum_aestivum|TraesCS4B03G0310400, Triticum_aestivum|TraesCS4A03G0503100	Hordeum_vulgare|LOC123448184
OG0013953	Triticum_aestivum|TraesCS4B03G0334500, Triticum_aestivum|TraesCS4D03G0283800	Hordeum_vulgare|LOC123448277
OG0013954	Triticum_aestivum|TraesCS4A03G0428400, Triticum_aestivum|TraesCS4B03G0364400, Triticum_aestivum|TraesCS4D03G0322800	Hordeum_vulgare|LOC123448330
OG0013955	Triticum_aestivum|TraesCS4D03G0441400, Triticum_aestivum|TraesCS4A03G0271600, Triticum_aestivum|TraesCS4B03G0496400	Hordeum_vulgare|LOC123446526
OG0013956	Triticum_aestivum|TraesCS4D03G0521300, Triticum_aestivum|TraesCS4B03G0585700, Triticum_aestivum|TraesCS4A03G0188900	Hordeum_vulgare|LOC123449064
OG0013957	Triticum_aestivum|TraesCS7B03G0890500, Triticum_aestivum|TraesCS7D03G0999800, Triticum_aestivum|TraesCS5B03G0879700, Triticum_aestivum|TraesCS5D03G0804000, Triticum_aestivum|TraesCS5D03G0737100, Triticum_aestivum|TraesCS6B03G0973000, Triticum_aestivum|TraesCS4D03G0778200	Hordeum_vulgare|LOC123401936
OG0013959	Triticum_aestivum|TraesCS4B03G0956100, Triticum_aestivum|TraesCS4D03G0837400, Triticum_aestivum|TraesCS5A03G1267700	Hordeum_vulgare|LOC123450005
OG0013960	Triticum_aestivum|TraesCS5A03G1268000, Triticum_aestivum|TraesCS4D03G0837800, Triticum_aestivum|TraesCS4B03G0955800	Hordeum_vulgare|LOC123450007
OG0013961	Triticum_aestivum|TraesCS5A03G0082600, Triticum_aestivum|TraesCS5B03G0086300, Triticum_aestivum|TraesCS5D03G0107600, Triticum_aestivum|TraesCS5D03G0107800	Hordeum_vulgare|LOC123395899
OG0013962	Triticum_aestivum|TraesCS5B03G0112400, Triticum_aestivum|TraesCS5A03G0105600, Triticum_aestivum|TraesCS5D03G0122800	Hordeum_vulgare|LOC123398475
OG0013964	Triticum_aestivum|TraesCS5A03G0393300, Triticum_aestivum|TraesCS5B03G0388100, Triticum_aestivum|TraesCS5D03G0376100	Hordeum_vulgare|LOC123451873
OG0013965	Triticum_aestivum|TraesCS5A03G0427500, Triticum_aestivum|TraesCS5B03G0423000, Triticum_aestivum|TraesCS5D03G0396100	Hordeum_vulgare|LOC123452056
OG0013966	Triticum_aestivum|TraesCS5B03G0427700, Triticum_aestivum|TraesCS5A03G0431700, Triticum_aestivum|TraesCS5D03G0400700	Hordeum_vulgare|LOC123395314
OG0013967	Triticum_aestivum|TraesCS5D03G0418600, Triticum_aestivum|TraesCS5B03G0446400, Triticum_aestivum|TraesCS5A03G0452300	Hordeum_vulgare|LOC123394909
OG0013968	Triticum_aestivum|TraesCS5B03G0463500, Triticum_aestivum|TraesCS5A03G0470200, Triticum_aestivum|TraesCS5D03G0432200	Hordeum_vulgare|LOC123398101
OG0013969	Triticum_aestivum|TraesCS5B03G0463900, Triticum_aestivum|TraesCS5A03G0469600, Triticum_aestivum|TraesCS5D03G0432600	Hordeum_vulgare|LOC123452687
OG0013970	Triticum_aestivum|TraesCS5A03G0504500, Triticum_aestivum|TraesCS5A03G0504400	Hordeum_vulgare|LOC123395119
OG0013971	Triticum_aestivum|TraesCS2D03G0532300, Triticum_aestivum|TraesCS5B03G0299300, Triticum_aestivum|TraesCS5D03G0726800, Triticum_aestivum|TraesCS6B03G0624400, Triticum_aestivum|TraesCS6A03G0627800	Hordeum_vulgare|LOC123446245
OG0013972	Triticum_aestivum|TraesCS6A03G0336500, Triticum_aestivum|TraesCS5B03G0615500, Triticum_aestivum|TraesCS5D03G0564400, Triticum_aestivum|TraesCS5A03G0600400	Hordeum_vulgare|LOC123396714
OG0013973	Triticum_aestivum|TraesCS5B03G0647300, Triticum_aestivum|TraesCS5B03G0647400, Triticum_aestivum|TraesCS5A03G0628600, Triticum_aestivum|TraesCS5A03G0628700, Triticum_aestivum|TraesCS5D03G0596900, Triticum_aestivum|TraesCS5D03G0597000	Hordeum_vulgare|LOC123452213
OG0013974	Triticum_aestivum|TraesCS5B03G0674300, Triticum_aestivum|TraesCS5D03G0615300, Triticum_aestivum|TraesCS5A03G0649200	Hordeum_vulgare|LOC123399307
OG0013975	Triticum_aestivum|TraesCS5A03G0649800, Triticum_aestivum|TraesCS5A03G0650100, Triticum_aestivum|TraesCS5B03G0674800, Triticum_aestivum|TraesCS5D03G0616000	Hordeum_vulgare|LOC123399311
OG0013976	Triticum_aestivum|TraesCS5B03G0675300, Triticum_aestivum|TraesCS5D03G0616300	Hordeum_vulgare|LOC123399314
OG0013977	Triticum_aestivum|TraesCS5B03G0699300, Triticum_aestivum|TraesCS5A03G0660200, Triticum_aestivum|TraesCS5D03G0629900	Hordeum_vulgare|LOC123395841
OG0013978	Triticum_aestivum|TraesCS5A03G0661400, Triticum_aestivum|TraesCS5D03G0632500	Hordeum_vulgare|LOC123395847
OG0013979	Triticum_aestivum|TraesCS5D03G0633300, Triticum_aestivum|TraesCS5B03G0701600, Triticum_aestivum|TraesCS5A03G0661900	Hordeum_vulgare|LOC123399469
OG0013982	Triticum_aestivum|TraesCS5A03G1009400, Triticum_aestivum|TraesCS5B03G1055500, Triticum_aestivum|TraesCS5D03G0955100	Hordeum_vulgare|LOC123398713
OG0013983	Triticum_aestivum|TraesCS5A03G1044900, Triticum_aestivum|TraesCS5D03G0989500, Triticum_aestivum|TraesCS5B03G1098800	Hordeum_vulgare|LOC123452739
OG0013984	Triticum_aestivum|TraesCS5D03G1016700, Triticum_aestivum|TraesCS5B03G1122900	Hordeum_vulgare|LOC123452799
OG0013985	Triticum_aestivum|TraesCS5D03G1160700	Hordeum_vulgare|LOC123395063
OG0013986	Triticum_aestivum|TraesCS5B03G1351700, Triticum_aestivum|TraesCS4A03G0799300, Triticum_aestivum|TraesCS5D03G1213000	Hordeum_vulgare|LOC123399633
OG0013987	Triticum_aestivum|TraesCS5D03G1228900	Hordeum_vulgare|LOC123397368, Hordeum_vulgare|LOC123397464, Hordeum_vulgare|LOC123397465, Hordeum_vulgare|LOC123397466, Hordeum_vulgare|LOC123397467
OG0013988	Triticum_aestivum|TraesCS6B03G0095100, Triticum_aestivum|TraesCS6B03G0095200, Triticum_aestivum|TraesCS6D03G0064800	Hordeum_vulgare|LOC123406359
OG0013989	Triticum_aestivum|TraesCS6A03G0188600, Triticum_aestivum|TraesCS6D03G0161300, Triticum_aestivum|TraesCS6B03G0277500	Hordeum_vulgare|LOC123402630
OG0013990	Triticum_aestivum|TraesCS6D03G0174400, Triticum_aestivum|TraesCS6B03G0304400, Triticum_aestivum|TraesCS6A03G0214600	Hordeum_vulgare|LOC123401017
OG0013991	Triticum_aestivum|TraesCS7D03G0872800, Triticum_aestivum|TraesCS6B03G0339300, Triticum_aestivum|TraesCS6D03G0203300, Triticum_aestivum|TraesCS6A03G0245300	Hordeum_vulgare|LOC123402043
OG0013992	Triticum_aestivum|TraesCS6B03G0575900, Triticum_aestivum|TraesCS6D03G0388600, Triticum_aestivum|TraesCS6A03G0465700	Hordeum_vulgare|LOC123404827
OG0013993	Triticum_aestivum|TraesCS6A03G0726900, Triticum_aestivum|TraesCS6B03G0862400	Hordeum_vulgare|LOC123419593, Hordeum_vulgare|LOC123401119
OG0013994	Triticum_aestivum|TraesCS6A03G0729800, Triticum_aestivum|TraesCS6B03G0897500, Triticum_aestivum|TraesCS6D03G0613300	Hordeum_vulgare|LOC123401731
OG0013995	Triticum_aestivum|TraesCS6A03G0804200, Triticum_aestivum|TraesCS6D03G0680300, Triticum_aestivum|TraesCS6B03G0953100	Hordeum_vulgare|LOC123405691
OG0013996	Triticum_aestivum|TraesCS6B03G1016000	Hordeum_vulgare|LOC123401743
OG0013997	Triticum_aestivum|TraesCS6D03G0742400, Triticum_aestivum|TraesCS6B03G1041900, Triticum_aestivum|TraesCS6A03G0871300	Hordeum_vulgare|LOC123401659
OG0013998	Triticum_aestivum|TraesCS6A03G0934000, Triticum_aestivum|TraesCS6D03G0809600	Hordeum_vulgare|LOC123403234
OG0013999	Triticum_aestivum|TraesCS6B03G1190900, Triticum_aestivum|TraesCS6D03G0854400, Triticum_aestivum|TraesCS6A03G0973300	Hordeum_vulgare|LOC123402138
OG0014000	Triticum_aestivum|TraesCS6D03G0854500, Triticum_aestivum|TraesCS6A03G0973400	Hordeum_vulgare|LOC123402137
OG0014001	Triticum_aestivum|TraesCS6A03G1001000, Triticum_aestivum|TraesCS6B03G1227900, Triticum_aestivum|TraesCS6D03G0882300	Hordeum_vulgare|LOC123401127
OG0014003	Triticum_aestivum|TraesCS6D03G0929800, Triticum_aestivum|TraesCS6A03G1048300, Triticum_aestivum|TraesCS6D03G0929700, Triticum_aestivum|TraesCS6B03G1301600	Hordeum_vulgare|LOC123404441
OG0014006	Triticum_aestivum|TraesCS7A03G0197800, Triticum_aestivum|TraesCSU03G0406700, Triticum_aestivum|TraesCS7D03G0180100	Hordeum_vulgare|LOC123410756
OG0014007	Triticum_aestivum|TraesCS3B03G0074200	Hordeum_vulgare|LOC123404739
OG0014008	Triticum_aestivum|TraesCS7A03G0260900, Triticum_aestivum|TraesCS7B03G0019200, Triticum_aestivum|TraesCS7D03G0239800	Hordeum_vulgare|LOC123407333
OG0014009	Triticum_aestivum|TraesCS7B03G0147200, Triticum_aestivum|TraesCS7A03G0352400, Triticum_aestivum|TraesCS7D03G0341300	Hordeum_vulgare|LOC123412042
OG0014011	Triticum_aestivum|TraesCS7D03G0400900, Triticum_aestivum|TraesCS7A03G0413700, Triticum_aestivum|TraesCS7B03G0218700	Hordeum_vulgare|LOC123450829, Hordeum_vulgare|LOC123410033
OG0014012	Triticum_aestivum|TraesCS7B03G0218800, Triticum_aestivum|TraesCS7D03G0401600, Triticum_aestivum|TraesCS7A03G0413900	Hordeum_vulgare|LOC123409270
OG0014013	Triticum_aestivum|TraesCS7A03G0414000, Triticum_aestivum|TraesCS7B03G0218900, Triticum_aestivum|TraesCS7D03G0401700	Hordeum_vulgare|LOC123410084
OG0014014	Triticum_aestivum|TraesCS7D03G0402000	Hordeum_vulgare|LOC123412032
OG0014015	Triticum_aestivum|TraesCS7A03G0414800, Triticum_aestivum|TraesCS7D03G0402800, Triticum_aestivum|TraesCS7B03G0221000	Hordeum_vulgare|LOC123410579
OG0014016	Triticum_aestivum|TraesCS5A03G0042800, Triticum_aestivum|TraesCS7B03G0227700, Triticum_aestivum|TraesCS7A03G0421000, Triticum_aestivum|TraesCS7D03G0409500	Hordeum_vulgare|LOC123395672
OG0014018	Triticum_aestivum|TraesCS7A03G0438100, Triticum_aestivum|TraesCS7B03G0246800, Triticum_aestivum|TraesCS7D03G0423100	Hordeum_vulgare|LOC123412832, Hordeum_vulgare|LOC123411786
OG0014019	Triticum_aestivum|TraesCS7A03G0474600, Triticum_aestivum|TraesCS7B03G0285700	Hordeum_vulgare|LOC123409805
OG0014020	Triticum_aestivum|TraesCS7A03G0479300, Triticum_aestivum|TraesCS7B03G0293400, Triticum_aestivum|TraesCS7D03G0463800	Hordeum_vulgare|LOC123407608
OG0014022	Triticum_aestivum|TraesCS7A03G0634200, Triticum_aestivum|TraesCS7B03G0460600, Triticum_aestivum|TraesCS7D03G0615000	Hordeum_vulgare|LOC123409755
OG0014023	Triticum_aestivum|TraesCS7B03G0540900, Triticum_aestivum|TraesCS7A03G0727300, Triticum_aestivum|TraesCS7D03G0696700	Hordeum_vulgare|LOC123411326
OG0014024	Triticum_aestivum|TraesCS7D03G0696800, Triticum_aestivum|TraesCS7A03G0727200, Triticum_aestivum|TraesCS7B03G0541000	Hordeum_vulgare|LOC123408341
OG0014025	Triticum_aestivum|TraesCS7D03G0702700	Hordeum_vulgare|LOC123410339
OG0014026	Triticum_aestivum|TraesCS7A03G0780500	Hordeum_vulgare|LOC123407255
OG0014027	Triticum_aestivum|TraesCS7B03G0623500, Triticum_aestivum|TraesCS7A03G0785400	Hordeum_vulgare|LOC123410158
OG0014028	Triticum_aestivum|TraesCS7B03G0673600, Triticum_aestivum|TraesCS7A03G0839800, Triticum_aestivum|TraesCS7D03G0799700	Hordeum_vulgare|LOC123412214
OG0014029	Triticum_aestivum|TraesCS7A03G0882200, Triticum_aestivum|TraesCS7D03G0854800, Triticum_aestivum|TraesCS7B03G0732300	Hordeum_vulgare|LOC123410456
OG0014030	Triticum_aestivum|TraesCS7D03G0880500, Triticum_aestivum|TraesCS7D03G0889700, Triticum_aestivum|TraesCS7B03G0761500, Triticum_aestivum|TraesCS7A03G0917600	Hordeum_vulgare|LOC123407926
OG0014031	Triticum_aestivum|TraesCS7A03G0941400, Triticum_aestivum|TraesCS7B03G0786100, Triticum_aestivum|TraesCS7D03G0906300	Hordeum_vulgare|LOC123410523
OG0014032	Triticum_aestivum|TraesCS7B03G0823700, Triticum_aestivum|TraesCS7A03G0986700, Triticum_aestivum|TraesCS7D03G0944100	Hordeum_vulgare|LOC123410879
OG0014033	Triticum_aestivum|TraesCS7B03G0823800, Triticum_aestivum|TraesCS7D03G0944500, Triticum_aestivum|TraesCS7A03G0986800	Hordeum_vulgare|LOC123409780
OG0014034	Triticum_aestivum|TraesCS7A03G0991400, Triticum_aestivum|TraesCS7B03G0827100, Triticum_aestivum|TraesCS7D03G0947700	Hordeum_vulgare|LOC123407447
OG0014035	Triticum_aestivum|TraesCS7B03G0834600, Triticum_aestivum|TraesCS7D03G0954600, Triticum_aestivum|TraesCS7A03G0998500	Hordeum_vulgare|LOC123411422
OG0014037	Triticum_aestivum|TraesCS7A03G1126800, Triticum_aestivum|TraesCS7D03G1073400, Triticum_aestivum|TraesCS7B03G0980600	Hordeum_vulgare|LOC123407927
OG0014038	Triticum_aestivum|TraesCS7B03G1041100, Triticum_aestivum|TraesCS7D03G1116700, Triticum_aestivum|TraesCS7A03G1171600	Hordeum_vulgare|LOC123413534
OG0014039	Triticum_aestivum|TraesCS7A03G1335000, Triticum_aestivum|TraesCS7B03G1268800, Triticum_aestivum|TraesCS7B03G1269400, Triticum_aestivum|TraesCS7D03G1261100	Hordeum_vulgare|LOC123410754
OG0014040	Triticum_aestivum|TraesCS7B03G1311000, Triticum_aestivum|TraesCS7A03G1368800, Triticum_aestivum|TraesCS7D03G1295200	Hordeum_vulgare|LOC123407425
OG0014042	Triticum_aestivum|TraesCS6A03G0082600, Triticum_aestivum|TraesCS6B03G0118600	Hordeum_vulgare|LOC123444235
OG0014043	Triticum_aestivum|TraesCS3A03G1188100, Triticum_aestivum|TraesCS3B03G1432800, Triticum_aestivum|TraesCS2A03G0882300	Hordeum_vulgare|LOC123442227
OG0014044	Triticum_aestivum|TraesCS3B03G1390100	Hordeum_vulgare|LOC123442231, Hordeum_vulgare|LOC123442234, Hordeum_vulgare|LOC123442233
OG0014045	Triticum_aestivum|TraesCS6B03G1232100, Triticum_aestivum|TraesCS6B03G1233800, Triticum_aestivum|TraesCS6B03G1231200, Triticum_aestivum|TraesCS4A03G0769000	Hordeum_vulgare|LOC123405884
OG0014046	Triticum_aestivum|TraesCS5A03G0759800, Triticum_aestivum|TraesCS4B03G0716300, Triticum_aestivum|TraesCS6B03G0807000, Triticum_aestivum|TraesCS7B03G0090700	Hordeum_vulgare|LOC123408734
OG0014048	Triticum_aestivum|TraesCS1D03G1000500, Triticum_aestivum|TraesCS2A03G0561400, Triticum_aestivum|TraesCS3B03G0559900, Triticum_aestivum|TraesCS5D03G0017300, Triticum_aestivum|TraesCS5D03G0515000, Triticum_aestivum|TraesCS5D03G1188000, Triticum_aestivum|TraesCS6D03G0762900, Triticum_aestivum|TraesCSU03G0344700, Triticum_aestivum|TraesCSU03G0497500	Hordeum_vulgare|petG
OG0014061	Triticum_aestivum|TraesCS1A03G0843400, Triticum_aestivum|TraesCS1D03G0811800, Triticum_aestivum|TraesCS1B03G0968500	Hordeum_vulgare|LOC123446886
OG0014062	Triticum_aestivum|TraesCS1B03G1004700, Triticum_aestivum|TraesCS1D03G0838700	Hordeum_vulgare|LOC123448543
OG0014064	Triticum_aestivum|TraesCS1B03G0734300	Hordeum_vulgare|LOC123441764
OG0014065	Triticum_aestivum|TraesCS1D03G0721300, Triticum_aestivum|TraesCS1A03G0752900, Triticum_aestivum|TraesCS1B03G0859400	Hordeum_vulgare|LOC123444590
OG0014067	Triticum_aestivum|TraesCS1D03G0747200, Triticum_aestivum|TraesCS1B03G0895200, Triticum_aestivum|TraesCS1A03G0780000	Hordeum_vulgare|LOC123413419
OG0014068	Triticum_aestivum|TraesCS1B03G0702400	Hordeum_vulgare|LOC123440218
OG0014069	Triticum_aestivum|TraesCS1B03G1037000, Triticum_aestivum|TraesCS1D03G0861900	Hordeum_vulgare|LOC123417091
OG0014070	Triticum_aestivum|TraesCS1D03G0960700, Triticum_aestivum|TraesCS1A03G0998900, Triticum_aestivum|TraesCS1B03G1177800	Hordeum_vulgare|LOC123402442
OG0014071	Triticum_aestivum|TraesCS1A03G0994300, Triticum_aestivum|TraesCS1D03G0960100, Triticum_aestivum|TraesCS1B03G1177300	Hordeum_vulgare|LOC123450879
OG0014072	Triticum_aestivum|TraesCS1B03G0709400, Triticum_aestivum|TraesCS1A03G0621900, Triticum_aestivum|TraesCS1D03G0583200	Hordeum_vulgare|LOC123412005
OG0014073	Triticum_aestivum|TraesCS1B03G0858300, Triticum_aestivum|TraesCS1D03G0720700	Hordeum_vulgare|LOC123413913
OG0014074	Triticum_aestivum|TraesCS1B03G0840700, Triticum_aestivum|TraesCS1D03G0703300	Hordeum_vulgare|LOC123444991
OG0014076	Triticum_aestivum|TraesCS1A03G0405800, Triticum_aestivum|TraesCS1D03G0375400	Hordeum_vulgare|LOC123430684
OG0014077	Triticum_aestivum|TraesCS1D03G0349800, Triticum_aestivum|TraesCS1A03G0353200, Triticum_aestivum|TraesCS1B03G0451800	Hordeum_vulgare|LOC123429543
OG0014078	Triticum_aestivum|TraesCS1B03G1033100, Triticum_aestivum|TraesCS1D03G0858000, Triticum_aestivum|TraesCS1A03G0883000	Hordeum_vulgare|LOC123417211
OG0014079	Triticum_aestivum|TraesCS1D03G0599100, Triticum_aestivum|TraesCS1B03G0728100, Triticum_aestivum|TraesCS1A03G0641800	Hordeum_vulgare|LOC123442113
OG0014081	Triticum_aestivum|TraesCS1D03G0349000, Triticum_aestivum|TraesCS1B03G0450900, Triticum_aestivum|TraesCS1A03G0361700	Hordeum_vulgare|LOC123429507
OG0014082	Triticum_aestivum|TraesCS1D03G0425700, Triticum_aestivum|TraesCS1A03G0468000, Triticum_aestivum|TraesCS1B03G0562500	Hordeum_vulgare|LOC123433390
OG0014083	Triticum_aestivum|TraesCS1D03G0931700, Triticum_aestivum|TraesCS1A03G0956000, Triticum_aestivum|TraesCS1B03G1133400	Hordeum_vulgare|LOC123450093
OG0014084	Triticum_aestivum|TraesCS1A03G0034000, Triticum_aestivum|TraesCS1D03G0024700	Hordeum_vulgare|LOC123403811
OG0014085	Triticum_aestivum|TraesCS1B03G0462400, Triticum_aestivum|TraesCS1A03G0380600, Triticum_aestivum|TraesCS1D03G0356200	Hordeum_vulgare|LOC123429876
OG0014086	Triticum_aestivum|TraesCS1B03G0002000, Triticum_aestivum|TraesCS1D03G0000400, Triticum_aestivum|TraesCS1A03G0004200	Hordeum_vulgare|LOC123394901
OG0014087	Triticum_aestivum|TraesCS1A03G0379700, Triticum_aestivum|TraesCS1D03G0355500, Triticum_aestivum|TraesCS1B03G0456300	Hordeum_vulgare|LOC123409164
OG0014088	Triticum_aestivum|TraesCS1D03G1042500, Triticum_aestivum|TraesCS1A03G1081600, Triticum_aestivum|TraesCS1B03G1278900	Hordeum_vulgare|LOC123452826
OG0014089	Triticum_aestivum|TraesCS1D03G0531200, Triticum_aestivum|TraesCS1A03G0550900, Triticum_aestivum|TraesCS1B03G0642000	Hordeum_vulgare|LOC123411382
OG0014090	Triticum_aestivum|TraesCS1B03G0924400, Triticum_aestivum|TraesCS1A03G0803500, Triticum_aestivum|TraesCS1D03G0772100	Hordeum_vulgare|LOC123402470
OG0014091	Triticum_aestivum|TraesCS1A03G0887400, Triticum_aestivum|TraesCS1B03G1038300	Hordeum_vulgare|LOC123448097
OG0014092	Triticum_aestivum|TraesCS1A03G0494600	Hordeum_vulgare|LOC123435549
OG0014093	Triticum_aestivum|TraesCS1D03G0572400	Hordeum_vulgare|LOC123412137
OG0014094	Triticum_aestivum|TraesCS1B03G0446700, Triticum_aestivum|TraesCS1A03G0372800	Hordeum_vulgare|LOC123428512
OG0014095	Triticum_aestivum|TraesCS1B03G1257800, Triticum_aestivum|TraesCS1D03G1022300, Triticum_aestivum|TraesCS1A03G1062100	Hordeum_vulgare|LOC123452597
OG0014096	Triticum_aestivum|TraesCS1B03G0749600, Triticum_aestivum|TraesCS1D03G0618100, Triticum_aestivum|TraesCS1A03G0661100	Hordeum_vulgare|LOC123412795
OG0014097	Triticum_aestivum|TraesCS1B03G1255700, Triticum_aestivum|TraesCS1A03G1059100, Triticum_aestivum|TraesCS1D03G1021100	Hordeum_vulgare|LOC123452550
OG0014098	Triticum_aestivum|TraesCS1A03G0672600, Triticum_aestivum|TraesCS1D03G0636200, Triticum_aestivum|TraesCS1B03G0764500	Hordeum_vulgare|LOC123412804
OG0014099	Triticum_aestivum|TraesCS1D03G0091400, Triticum_aestivum|TraesCS1B03G0132600, Triticum_aestivum|TraesCS1A03G0104200	Hordeum_vulgare|LOC123452825
OG0014100	Triticum_aestivum|TraesCS1A03G0902700, Triticum_aestivum|TraesCS1B03G1060500, Triticum_aestivum|TraesCS1D03G0881400	Hordeum_vulgare|LOC123449091
OG0014102	Triticum_aestivum|TraesCS1D03G0186800	Hordeum_vulgare|LOC123421814
OG0014103	Triticum_aestivum|TraesCS1D03G0373800, Triticum_aestivum|TraesCS1A03G0404800, Triticum_aestivum|TraesCS1B03G0495000	Hordeum_vulgare|LOC123409491
OG0014104	Triticum_aestivum|TraesCS1B03G1006400	Hordeum_vulgare|LOC123448531
OG0014105	Triticum_aestivum|TraesCS1A03G0367900, Triticum_aestivum|TraesCSU03G0005100	Hordeum_vulgare|LOC123428819
OG0014106	Triticum_aestivum|TraesCS1D03G0991800, Triticum_aestivum|TraesCS1A03G1030600	Hordeum_vulgare|LOC123452037
OG0014107	Triticum_aestivum|TraesCS1D03G0496200	Hordeum_vulgare|LOC123435737
OG0014108	Triticum_aestivum|TraesCS1D03G0253400, Triticum_aestivum|TraesCS1A03G0259500, Triticum_aestivum|TraesCS1B03G0339100	Hordeum_vulgare|LOC123426091
OG0014110	Triticum_aestivum|TraesCS1B03G0191000, Triticum_aestivum|TraesCS1A03G0140800, Triticum_aestivum|TraesCS1D03G0127700	Hordeum_vulgare|LOC123403315
OG0014111	Triticum_aestivum|TraesCS1B03G0347700, Triticum_aestivum|TraesCS1D03G0257100	Hordeum_vulgare|LOC123426197
