Orthogroup	Triticum_aestivum	Aegilops_speltoides
OG0023369	Triticum_aestivum|TraesCS5D03G0331000, Triticum_aestivum|TraesCS5B03G0336800	Aegilops_speltoides|GWHGBFXR021269.1
OG0023370	Triticum_aestivum|TraesCS5A03G1093800	Aegilops_speltoides|GWHGBFXR024692.1
OG0023372	Triticum_aestivum|TraesCS4A03G0849100	Aegilops_speltoides|GWHGBFXR025309.1
OG0023373	Triticum_aestivum|TraesCS5B03G1078500	Aegilops_speltoides|GWHGBFXR024386.1
OG0023374	Triticum_aestivum|TraesCS5A03G0821000, Triticum_aestivum|TraesCS5D03G0783600	Aegilops_speltoides|GWHGBFXR023415.1
OG0023375	Triticum_aestivum|TraesCS5A03G0961100, Triticum_aestivum|TraesCS5D03G0916200	Aegilops_speltoides|GWHGBFXR024117.1
OG0023376	Triticum_aestivum|TraesCS5D03G0318700, Triticum_aestivum|TraesCS5B03G0316000	Aegilops_speltoides|GWHGBFXR021197.1
OG0023377	Triticum_aestivum|TraesCS5D03G0641700	Aegilops_speltoides|GWHGBFXR022735.1, Aegilops_speltoides|GWHGBFXR022736.1
OG0023378	Triticum_aestivum|TraesCS5B03G1259400, Triticum_aestivum|TraesCS5D03G1129300	Aegilops_speltoides|GWHGBFXR025158.1
OG0023379	Triticum_aestivum|TraesCS5B03G1245100	Aegilops_speltoides|GWHGBFXR025113.1
OG0023380	Triticum_aestivum|TraesCS5B03G0705600	Aegilops_speltoides|GWHGBFXR022703.1
OG0023380	Triticum_aestivum|TraesCS5B03G0705800, Triticum_aestivum|TraesCS5A03G0666300	Aegilops_speltoides|GWHGBFXR022701.1
OG0023381	Triticum_aestivum|TraesCS5B03G0247800	Aegilops_speltoides|GWHGBFXR020970.1
OG0023382	Triticum_aestivum|TraesCS5B03G0083500, Triticum_aestivum|TraesCS5D03G0104900	Aegilops_speltoides|GWHGBFXR020504.1, Aegilops_speltoides|GWHGBFXR020505.1
OG0023384	Triticum_aestivum|TraesCS5D03G0707700, Triticum_aestivum|TraesCS5B03G0780700, Triticum_aestivum|TraesCS5A03G0743700	Aegilops_speltoides|GWHGBFXR023078.1
OG0023385	Triticum_aestivum|TraesCS5A03G0628500	Aegilops_speltoides|GWHGBFXR022549.1
OG0023387	Triticum_aestivum|TraesCS5A03G1106100, Triticum_aestivum|TraesCS5B03G1174600	Aegilops_speltoides|GWHGBFXR024760.1
OG0023388	Triticum_aestivum|TraesCS5D03G0463700	Aegilops_speltoides|GWHGBFXR021928.1
OG0023389	Triticum_aestivum|TraesCS5A03G0505700	Aegilops_speltoides|GWHGBFXR021944.1
OG0023390	Triticum_aestivum|TraesCS5A03G0679600	Aegilops_speltoides|GWHGBFXR022772.1
OG0023391	Triticum_aestivum|TraesCS5B03G0713500, Triticum_aestivum|TraesCS5D03G0645000, Triticum_aestivum|TraesCS5A03G0674900	Aegilops_speltoides|GWHGBFXR022751.1
OG0023392	Triticum_aestivum|TraesCS5D03G0824300, Triticum_aestivum|TraesCS5B03G0904700, Triticum_aestivum|TraesCS5A03G0859600	Aegilops_speltoides|GWHGBFXR023611.1
OG0023393	Triticum_aestivum|TraesCS5B03G1005100, Triticum_aestivum|TraesCS5A03G0956700	Aegilops_speltoides|GWHGBFXR024086.1
OG0023394	Triticum_aestivum|TraesCS5D03G1062500	Aegilops_speltoides|GWHGBFXR024761.1
OG0023394	Triticum_aestivum|TraesCS5D03G1062700	Aegilops_speltoides|GWHGBFXR024763.1, Aegilops_speltoides|GWHGBFXR024762.1
OG0023396	Triticum_aestivum|TraesCS5D03G0081700, Triticum_aestivum|TraesCS5B03G0056700	Aegilops_speltoides|GWHGBFXR020238.1
OG0023397	Triticum_aestivum|TraesCS5A03G0211800, Triticum_aestivum|TraesCS5D03G0228400	Aegilops_speltoides|GWHGBFXR020884.1
OG0023398	Triticum_aestivum|TraesCS5B03G1206900	Aegilops_speltoides|GWHGBFXR024915.1, Aegilops_speltoides|GWHGBFXR024914.1
OG0023399	Triticum_aestivum|TraesCS5A03G0125800, Triticum_aestivum|TraesCS5B03G0137800	Aegilops_speltoides|GWHGBFXR020528.1
OG0023400	Triticum_aestivum|TraesCS5A03G0023800, Triticum_aestivum|TraesCS5B03G0018300	Aegilops_speltoides|GWHGBFXR020097.1
OG0023401	Triticum_aestivum|TraesCS5D03G0707500, Triticum_aestivum|TraesCS5B03G0780500, Triticum_aestivum|TraesCS5A03G0743500	Aegilops_speltoides|GWHGBFXR023076.1
OG0023402	Triticum_aestivum|TraesCS5D03G0211300	Aegilops_speltoides|GWHGBFXR020789.1
OG0023403	Triticum_aestivum|TraesCS5D03G0357500	Aegilops_speltoides|GWHGBFXR021400.1
OG0023404	Triticum_aestivum|TraesCS5B03G1226400, Triticum_aestivum|TraesCS4A03G0905400	Aegilops_speltoides|GWHGBFXR025020.1
OG0023405	Triticum_aestivum|TraesCS5B03G1272300	Aegilops_speltoides|GWHGBFXR025218.1
OG0023406	Triticum_aestivum|TraesCS5B03G0967100	Aegilops_speltoides|GWHGBFXR023880.1
OG0023406	Triticum_aestivum|TraesCS5B03G0966200	Aegilops_speltoides|GWHGBFXR023879.1
OG0023407	Triticum_aestivum|TraesCS4A03G0906400, Triticum_aestivum|TraesCS5D03G1105600, Triticum_aestivum|TraesCS5B03G1225000	Aegilops_speltoides|GWHGBFXR025005.1
OG0023408	Triticum_aestivum|TraesCS5A03G0654200, Triticum_aestivum|TraesCS5D03G0623900	Aegilops_speltoides|GWHGBFXR022648.1
OG0023409	Triticum_aestivum|TraesCS5D03G0831200, Triticum_aestivum|TraesCS5B03G0911800	Aegilops_speltoides|GWHGBFXR023650.1
OG0023410	Triticum_aestivum|TraesCS4A03G0824900, Triticum_aestivum|TraesCS5B03G1319300	Aegilops_speltoides|GWHGBFXR025592.1
OG0023411	Triticum_aestivum|TraesCS5D03G0845400, Triticum_aestivum|TraesCS5A03G0884200	Aegilops_speltoides|GWHGBFXR023717.1
OG0023412	Triticum_aestivum|TraesCS5D03G0001300, Triticum_aestivum|TraesCS5B03G0001100	Aegilops_speltoides|GWHGBFXR020006.1
OG0023413	Triticum_aestivum|TraesCS5A03G0410000, Triticum_aestivum|TraesCS5D03G0362100	Aegilops_speltoides|GWHGBFXR021504.1
OG0023414	Triticum_aestivum|TraesCS5D03G0530200, Triticum_aestivum|TraesCS5A03G0564400	Aegilops_speltoides|GWHGBFXR022240.1
OG0023415	Triticum_aestivum|TraesCS5B03G0550500, Triticum_aestivum|TraesCS5A03G0540800	Aegilops_speltoides|GWHGBFXR022114.1
OG0023417	Triticum_aestivum|TraesCS5D03G0805400, Triticum_aestivum|TraesCS1D03G0215700, Triticum_aestivum|TraesCS5B03G1096500, Triticum_aestivum|TraesCS5A03G0843500	Aegilops_speltoides|GWHGBFXR023539.1
OG0023418	Triticum_aestivum|TraesCS5A03G0145800, Triticum_aestivum|TraesCS5D03G0166100	Aegilops_speltoides|GWHGBFXR020620.1
OG0023419	Triticum_aestivum|TraesCS5B03G0808200, Triticum_aestivum|TraesCS5A03G0773600	Aegilops_speltoides|GWHGBFXR023181.1
OG0023420	Triticum_aestivum|TraesCS5B03G0051000, Triticum_aestivum|TraesCS5D03G0076300	Aegilops_speltoides|GWHGBFXR020221.1
OG0023421	Triticum_aestivum|TraesCS5A03G0151700	Aegilops_speltoides|GWHGBFXR020651.1
OG0023422	Triticum_aestivum|TraesCS5A03G0116400, Triticum_aestivum|TraesCS5B03G0128700	Aegilops_speltoides|GWHGBFXR020341.1
OG0023423	Triticum_aestivum|TraesCS5A03G0007000	Aegilops_speltoides|GWHGBFXR020045.1
OG0023424	Triticum_aestivum|TraesCSU03G0078500, Triticum_aestivum|TraesCS4A03G0882500	Aegilops_speltoides|GWHGBFXR025127.1
OG0023425	Triticum_aestivum|TraesCS5D03G0139600, Triticum_aestivum|TraesCS5B03G0129600	Aegilops_speltoides|GWHGBFXR020335.1
OG0023426	Triticum_aestivum|TraesCS5B03G1158700, Triticum_aestivum|TraesCS5A03G1093000, Triticum_aestivum|TraesCS5D03G1051600	Aegilops_speltoides|GWHGBFXR024688.1
OG0023427	Triticum_aestivum|TraesCS5B03G0767500, Triticum_aestivum|TraesCS5D03G0696100	Aegilops_speltoides|GWHGBFXR023016.1
OG0023428	Triticum_aestivum|TraesCS5D03G0769300	Aegilops_speltoides|GWHGBFXR023374.1
OG0023429	Triticum_aestivum|TraesCS5D03G0867100, Triticum_aestivum|TraesCS5B03G0956000, Triticum_aestivum|TraesCS5A03G0905100	Aegilops_speltoides|GWHGBFXR023832.1
OG0023430	Triticum_aestivum|TraesCS5D03G0909600	Aegilops_speltoides|GWHGBFXR024069.1
OG0023431	Triticum_aestivum|TraesCS5D03G0574400, Triticum_aestivum|TraesCS5A03G0610800	Aegilops_speltoides|GWHGBFXR022469.1
OG0023432	Triticum_aestivum|TraesCS5B03G0475800	Aegilops_speltoides|GWHGBFXR021817.1
OG0023433	Triticum_aestivum|TraesCS1B03G0489100, Triticum_aestivum|TraesCS2A03G0831400	Aegilops_speltoides|GWHGBFXR021165.1
OG0023434	Triticum_aestivum|TraesCS5A03G1133200, Triticum_aestivum|TraesCS5D03G1086300	Aegilops_speltoides|GWHGBFXR024897.1
OG0023435	Triticum_aestivum|TraesCS4A03G0907400, Triticum_aestivum|TraesCS5D03G1104500	Aegilops_speltoides|GWHGBFXR024999.1
OG0023436	Triticum_aestivum|TraesCS3D03G0987000, Triticum_aestivum|TraesCS5D03G1214600	Aegilops_speltoides|GWHGBFXR025472.1
OG0023437	Triticum_aestivum|TraesCS5B03G0412100, Triticum_aestivum|TraesCS5D03G0383700	Aegilops_speltoides|GWHGBFXR021534.1
OG0023438	Triticum_aestivum|TraesCS5D03G1095700	Aegilops_speltoides|GWHGBFXR024952.1
OG0023439	Triticum_aestivum|TraesCS5B03G1297700	Aegilops_speltoides|GWHGBFXR025324.1, Aegilops_speltoides|GWHGBFXR025326.1
OG0023440	Triticum_aestivum|TraesCS5D03G0769400, Triticum_aestivum|TraesCS5A03G0814700	Aegilops_speltoides|GWHGBFXR023375.1
OG0023441	Triticum_aestivum|TraesCS4B03G0210500	Aegilops_speltoides|GWHGBFXR033139.1, Aegilops_speltoides|GWHGBFXR021896.1
OG0023442	Triticum_aestivum|TraesCS5B03G1054900, Triticum_aestivum|TraesCS5A03G1008900	Aegilops_speltoides|GWHGBFXR024295.1
OG0023443	Triticum_aestivum|TraesCS5B03G0128800, Triticum_aestivum|TraesCS5A03G0116500, Triticum_aestivum|TraesCS5D03G0138900	Aegilops_speltoides|GWHGBFXR020340.1
OG0023444	Triticum_aestivum|TraesCS4A03G0800100, Triticum_aestivum|TraesCS5D03G1213700	Aegilops_speltoides|GWHGBFXR025478.1
OG0023445	Triticum_aestivum|TraesCS5D03G0926500	Aegilops_speltoides|GWHGBFXR024179.1
OG0023446	Triticum_aestivum|TraesCS5D03G1022800	Aegilops_speltoides|GWHGBFXR024565.1
OG0023447	Triticum_aestivum|TraesCS5D03G0994800, Triticum_aestivum|TraesCS5A03G1051800	Aegilops_speltoides|GWHGBFXR024506.1
OG0023448	Triticum_aestivum|TraesCS5A03G1080900, Triticum_aestivum|TraesCS5D03G1034200	Aegilops_speltoides|GWHGBFXR024638.1
OG0023449	Triticum_aestivum|TraesCS5D03G0731400, Triticum_aestivum|TraesCS5B03G0806100	Aegilops_speltoides|GWHGBFXR023170.1
OG0023450	Triticum_aestivum|TraesCS5D03G0706600, Triticum_aestivum|TraesCS5D03G0604200, Triticum_aestivum|TraesCS5B03G0660000	Aegilops_speltoides|GWHGBFXR022584.1
OG0023451	Triticum_aestivum|TraesCS5A03G0933800, Triticum_aestivum|TraesCS5D03G0892500	Aegilops_speltoides|GWHGBFXR023965.1
OG0023452	Triticum_aestivum|TraesCS5D03G0577200	Aegilops_speltoides|GWHGBFXR022477.1
OG0023453	Triticum_aestivum|TraesCS5B03G0249500	Aegilops_speltoides|GWHGBFXR020961.1
OG0023454	Triticum_aestivum|TraesCS4A03G0814800	Aegilops_speltoides|GWHGBFXR025534.1
OG0023455	Triticum_aestivum|TraesCS5B03G0773600	Aegilops_speltoides|GWHGBFXR023040.1
OG0023456	Triticum_aestivum|TraesCS5B03G0086700	Aegilops_speltoides|GWHGBFXR020489.1
OG0023457	Triticum_aestivum|TraesCS5D03G0931500, Triticum_aestivum|TraesCS5A03G0980900	Aegilops_speltoides|GWHGBFXR024202.1
OG0023458	Triticum_aestivum|TraesCS5D03G0930700, Triticum_aestivum|TraesCS5B03G1027800	Aegilops_speltoides|GWHGBFXR024200.1
OG0023459	Triticum_aestivum|TraesCS5D03G0262500, Triticum_aestivum|TraesCS5B03G0267700	Aegilops_speltoides|GWHGBFXR021040.1
OG0023460	Triticum_aestivum|TraesCS5A03G0134400, Triticum_aestivum|TraesCS5B03G0157700, Triticum_aestivum|TraesCS5D03G0156700	Aegilops_speltoides|GWHGBFXR020570.1
OG0023461	Triticum_aestivum|TraesCS5B03G1309000, Triticum_aestivum|TraesCS5D03G1169200	Aegilops_speltoides|GWHGBFXR025371.1
OG0023462	Triticum_aestivum|TraesCS5D03G0221400, Triticum_aestivum|TraesCS5B03G0216000	Aegilops_speltoides|GWHGBFXR020843.1
OG0023463	Triticum_aestivum|TraesCS5A03G0029400, Triticum_aestivum|TraesCS5B03G0024200	Aegilops_speltoides|GWHGBFXR020121.1
OG0023464	Triticum_aestivum|TraesCS5D03G0037700	Aegilops_speltoides|GWHGBFXR020171.1
OG0023465	Triticum_aestivum|TraesCS5A03G0073600	Aegilops_speltoides|GWHGBFXR020287.1
OG0023466	Triticum_aestivum|TraesCS5B03G1327000, Triticum_aestivum|TraesCS5D03G1185900	Aegilops_speltoides|GWHGBFXR025553.1
OG0023467	Triticum_aestivum|TraesCS5B03G1341700, Triticum_aestivum|TraesCS5D03G1220700	Aegilops_speltoides|GWHGBFXR025438.1
OG0023468	Triticum_aestivum|TraesCS5B03G0984000	Aegilops_speltoides|GWHGBFXR023966.1
OG0023469	Triticum_aestivum|TraesCS5D03G0433000, Triticum_aestivum|TraesCS5A03G0466300	Aegilops_speltoides|GWHGBFXR021780.1
OG0023470	Triticum_aestivum|TraesCS5A03G0716700, Triticum_aestivum|TraesCS5B03G0755900	Aegilops_speltoides|GWHGBFXR022956.1
OG0023471	Triticum_aestivum|TraesCS5A03G0478100, Triticum_aestivum|TraesCS5D03G0440800	Aegilops_speltoides|GWHGBFXR021819.1
OG0023472	Triticum_aestivum|TraesCS5B03G0494400	Aegilops_speltoides|GWHGBFXR021890.1
OG0023473	Triticum_aestivum|TraesCS5A03G0241100, Triticum_aestivum|TraesCS5D03G0254000	Aegilops_speltoides|GWHGBFXR021007.1
OG0023474	Triticum_aestivum|TraesCS5A03G0161900	Aegilops_speltoides|GWHGBFXR020681.1
OG0023475	Triticum_aestivum|TraesCS5A03G0450300, Triticum_aestivum|TraesCS5D03G0417100	Aegilops_speltoides|GWHGBFXR021684.1
OG0023476	Triticum_aestivum|TraesCS5B03G1005500	Aegilops_speltoides|GWHGBFXR024087.1
OG0023477	Triticum_aestivum|TraesCS5B03G0899700, Triticum_aestivum|TraesCS5D03G0820700	Aegilops_speltoides|GWHGBFXR023588.1
OG0023478	Triticum_aestivum|TraesCS5A03G0701100, Triticum_aestivum|TraesCS5D03G0667300	Aegilops_speltoides|GWHGBFXR022869.1
OG0023479	Triticum_aestivum|TraesCS5A03G0824300, Triticum_aestivum|TraesCS5D03G0789300	Aegilops_speltoides|GWHGBFXR023443.1
OG0023480	Triticum_aestivum|TraesCS4A03G0048700	Aegilops_speltoides|GWHGBFXR020069.1
OG0023481	Triticum_aestivum|TraesCS5D03G1185200, Triticum_aestivum|TraesCS5B03G1326300	Aegilops_speltoides|GWHGBFXR022844.1
OG0023482	Triticum_aestivum|TraesCS6A03G0076100, Triticum_aestivum|TraesCS6D03G0078900	Aegilops_speltoides|GWHGBFXR026021.1
OG0023483	Triticum_aestivum|TraesCS6A03G0633800, Triticum_aestivum|TraesCS6D03G0509700	Aegilops_speltoides|GWHGBFXR028125.1
OG0023484	Triticum_aestivum|TraesCS6A03G0179400	Aegilops_speltoides|GWHGBFXR026635.1, Aegilops_speltoides|GWHGBFXR026633.1, Aegilops_speltoides|GWHGBFXR026634.1
OG0023485	Triticum_aestivum|TraesCS6A03G1030300, Triticum_aestivum|TraesCS6D03G0910300, Triticum_aestivum|TraesCS6B03G1277800	Aegilops_speltoides|GWHGBFXR030167.1
OG0023486	Triticum_aestivum|TraesCS6A03G0268500	Aegilops_speltoides|GWHGBFXR027005.1
OG0023488	Triticum_aestivum|TraesCS6B03G0183700, Triticum_aestivum|TraesCSU03G0110000	Aegilops_speltoides|GWHGBFXR026349.1
OG0023489	Triticum_aestivum|TraesCS6B03G1185400	Aegilops_speltoides|GWHGBFXR029766.1
OG0023490	Triticum_aestivum|TraesCS6D03G0230900, Triticum_aestivum|TraesCS6B03G0365900	Aegilops_speltoides|GWHGBFXR027047.1
OG0023491	Triticum_aestivum|TraesCS6B03G1099900	Aegilops_speltoides|GWHGBFXR029455.1
OG0023492	Triticum_aestivum|TraesCS5B03G0270600	Aegilops_speltoides|GWHGBFXR027629.1
OG0023493	Triticum_aestivum|TraesCS6A03G0812600, Triticum_aestivum|TraesCS6D03G0686800	Aegilops_speltoides|GWHGBFXR029004.1
OG0023494	Triticum_aestivum|TraesCS6A03G0783500	Aegilops_speltoides|GWHGBFXR028893.1
OG0023495	Triticum_aestivum|TraesCS6B03G0424900, Triticum_aestivum|TraesCS6A03G0329700	Aegilops_speltoides|GWHGBFXR027254.1
OG0023496	Triticum_aestivum|TraesCS6B03G0359300	Aegilops_speltoides|GWHGBFXR027015.1
OG0023497	Triticum_aestivum|TraesCS6D03G0154400, Triticum_aestivum|TraesCS6A03G0183400, Triticum_aestivum|TraesCS6B03G0262700	Aegilops_speltoides|GWHGBFXR026653.1
OG0023498	Triticum_aestivum|TraesCS6B03G0095600	Aegilops_speltoides|GWHGBFXR025950.1
OG0023499	Triticum_aestivum|TraesCS6B03G0693000	Aegilops_speltoides|GWHGBFXR028006.1
OG0023500	Triticum_aestivum|TraesCS6B03G0932300, Triticum_aestivum|TraesCS6D03G0664600	Aegilops_speltoides|GWHGBFXR028899.1
OG0023501	Triticum_aestivum|TraesCS6B03G0884900, Triticum_aestivum|TraesCS6A03G0744200	Aegilops_speltoides|GWHGBFXR028706.1
OG0023502	Triticum_aestivum|TraesCS6B03G0126400	Aegilops_speltoides|GWHGBFXR026055.1
OG0023503	Triticum_aestivum|TraesCS6B03G1004900	Aegilops_speltoides|GWHGBFXR029152.1
OG0023503	Triticum_aestivum|TraesCS6B03G1004600	Aegilops_speltoides|GWHGBFXR029151.1
OG0023504	Triticum_aestivum|TraesCS6A03G0067800, Triticum_aestivum|TraesCS6D03G0067500	Aegilops_speltoides|GWHGBFXR025967.1
OG0023505	Triticum_aestivum|TraesCS6B03G0235600	Aegilops_speltoides|GWHGBFXR026563.1
OG0023505	Triticum_aestivum|TraesCS6A03G0168900	Aegilops_speltoides|GWHGBFXR026564.1
OG0023507	Triticum_aestivum|TraesCS6D03G0701900	Aegilops_speltoides|GWHGBFXR029085.1
OG0023507	Triticum_aestivum|TraesCS6B03G0986800	Aegilops_speltoides|GWHGBFXR029087.1
OG0023508	Triticum_aestivum|TraesCS6B03G1250500	Aegilops_speltoides|GWHGBFXR029992.1
OG0023509	Triticum_aestivum|TraesCS6B03G0082300, Triticum_aestivum|TraesCS6A03G0055200	Aegilops_speltoides|GWHGBFXR025908.1
OG0023510	Triticum_aestivum|TraesCS6B03G0095300	Aegilops_speltoides|GWHGBFXR025946.1
OG0023511	Triticum_aestivum|TraesCS7B03G0614000, Triticum_aestivum|TraesCS7B03G0156800, Triticum_aestivum|TraesCS1B03G0278400	Aegilops_speltoides|GWHGBFXR028615.1
OG0023512	Triticum_aestivum|TraesCS6A03G0046900, Triticum_aestivum|TraesCS6D03G0048600	Aegilops_speltoides|GWHGBFXR025847.1
OG0023513	Triticum_aestivum|TraesCS6A03G0328400	Aegilops_speltoides|GWHGBFXR027246.1
OG0023514	Triticum_aestivum|TraesCS5D03G0085100, Triticum_aestivum|TraesCS2A03G0164500	Aegilops_speltoides|GWHGBFXR029627.1, Aegilops_speltoides|GWHGBFXR029628.1
OG0023515	Triticum_aestivum|TraesCS6A03G0419800, Triticum_aestivum|TraesCS6B03G0509500, Triticum_aestivum|TraesCS6D03G0356300	Aegilops_speltoides|GWHGBFXR027586.1
OG0023516	Triticum_aestivum|TraesCS6B03G0955000, Triticum_aestivum|TraesCS6D03G0681600	Aegilops_speltoides|GWHGBFXR028972.1
OG0023517	Triticum_aestivum|TraesCS6B03G0463400, Triticum_aestivum|TraesCS6D03G0322100	Aegilops_speltoides|GWHGBFXR027438.1
OG0023518	Triticum_aestivum|TraesCS6B03G0122600, Triticum_aestivum|TraesCS6D03G0086100	Aegilops_speltoides|GWHGBFXR026041.1
OG0023519	Triticum_aestivum|TraesCS6A03G0576500	Aegilops_speltoides|GWHGBFXR028005.1
OG0023520	Triticum_aestivum|TraesCS6A03G0780800, Triticum_aestivum|TraesCS6A03G0781000	Aegilops_speltoides|GWHGBFXR028882.1
OG0023521	Triticum_aestivum|TraesCS7A03G1370600, Triticum_aestivum|TraesCS7B03G1314400	Aegilops_speltoides|GWHGBFXR029442.1
OG0023522	Triticum_aestivum|TraesCS6D03G0497100	Aegilops_speltoides|GWHGBFXR028089.1
OG0023523	Triticum_aestivum|TraesCS6D03G0476400	Aegilops_speltoides|GWHGBFXR027994.1
OG0023524	Triticum_aestivum|TraesCS6A03G0689500, Triticum_aestivum|TraesCS6D03G0578400, Triticum_aestivum|TraesCS6B03G0787000	Aegilops_speltoides|GWHGBFXR028451.1
OG0023525	Triticum_aestivum|TraesCS2B03G1135400	Aegilops_speltoides|GWHGBFXR027441.1
OG0023526	Triticum_aestivum|TraesCS6D03G0773500	Aegilops_speltoides|GWHGBFXR029398.1
OG0023528	Triticum_aestivum|TraesCS6B03G0402300	Aegilops_speltoides|GWHGBFXR027163.1
OG0023529	Triticum_aestivum|TraesCS6B03G0386400, Triticum_aestivum|TraesCS6A03G0296000	Aegilops_speltoides|GWHGBFXR027128.1
OG0023530	Triticum_aestivum|TraesCS6B03G0795600, Triticum_aestivum|TraesCS6A03G0680700	Aegilops_speltoides|GWHGBFXR028417.1
OG0023531	Triticum_aestivum|TraesCS6B03G0630000	Aegilops_speltoides|GWHGBFXR027940.1
OG0023532	Triticum_aestivum|TraesCS6B03G0224000, Triticum_aestivum|TraesCS6D03G0143700	Aegilops_speltoides|GWHGBFXR026503.1, Aegilops_speltoides|GWHGBFXR026504.1
OG0023533	Triticum_aestivum|TraesCS3D03G0550200, Triticum_aestivum|TraesCS3A03G0595500	Aegilops_speltoides|GWHGBFXR029930.1
OG0023534	Triticum_aestivum|TraesCS6B03G1294100	Aegilops_speltoides|GWHGBFXR030131.1, Aegilops_speltoides|GWHGBFXR030129.1
OG0023535	Triticum_aestivum|TraesCS6D03G0014900, Triticum_aestivum|TraesCS6B03G0022600	Aegilops_speltoides|GWHGBFXR025777.1
OG0023536	Triticum_aestivum|TraesCS6B03G0908700	Aegilops_speltoides|GWHGBFXR028794.1
OG0023537	Triticum_aestivum|TraesCS6B03G0535200, Triticum_aestivum|TraesCS6D03G0368900	Aegilops_speltoides|GWHGBFXR027657.1
OG0023538	Triticum_aestivum|TraesCS6B03G0631300, Triticum_aestivum|TraesCS6D03G0466000	Aegilops_speltoides|GWHGBFXR027935.1
OG0023540	Triticum_aestivum|TraesCS6B03G1304200	Aegilops_speltoides|GWHGBFXR030079.1
OG0023541	Triticum_aestivum|TraesCS6D03G0193300	Aegilops_speltoides|GWHGBFXR026871.1, Aegilops_speltoides|GWHGBFXR026870.1
OG0023542	Triticum_aestivum|TraesCS6B03G0350900, Triticum_aestivum|TraesCS6A03G0262400	Aegilops_speltoides|GWHGBFXR026977.1
OG0023543	Triticum_aestivum|TraesCS6B03G0416200, Triticum_aestivum|TraesCS6D03G0277000	Aegilops_speltoides|GWHGBFXR027223.1
OG0023544	Triticum_aestivum|TraesCS6B03G0415800, Triticum_aestivum|TraesCS6D03G0276600	Aegilops_speltoides|GWHGBFXR027219.1
OG0023545	Triticum_aestivum|TraesCS6A03G0593300, Triticum_aestivum|TraesCS6B03G0724800	Aegilops_speltoides|GWHGBFXR028081.1
OG0023546	Triticum_aestivum|TraesCS6A03G0230100, Triticum_aestivum|TraesCS6B03G0319900	Aegilops_speltoides|GWHGBFXR026854.1
OG0023548	Triticum_aestivum|TraesCS6D03G0901500, Triticum_aestivum|TraesCS6A03G1022700	Aegilops_speltoides|GWHGBFXR030030.1
OG0023549	Triticum_aestivum|TraesCS6D03G0796100, Triticum_aestivum|TraesCS6A03G0923400	Aegilops_speltoides|GWHGBFXR029495.1
OG0023550	Triticum_aestivum|TraesCS6B03G0225600, Triticum_aestivum|TraesCS6D03G0144500	Aegilops_speltoides|GWHGBFXR026512.1
OG0023551	Triticum_aestivum|TraesCS6D03G0025300	Aegilops_speltoides|GWHGBFXR025725.1
OG0023552	Triticum_aestivum|TraesCS6D03G0019400	Aegilops_speltoides|GWHGBFXR025759.1
OG0023552	Triticum_aestivum|TraesCS7D03G1037200, Triticum_aestivum|TraesCS7D03G1037300	Aegilops_speltoides|GWHGBFXR034760.1
OG0023553	Triticum_aestivum|TraesCS6D03G0064300	Aegilops_speltoides|GWHGBFXR025943.1
OG0023554	Triticum_aestivum|TraesCS6B03G0302800, Triticum_aestivum|TraesCS6D03G0170700	Aegilops_speltoides|GWHGBFXR026781.1, Aegilops_speltoides|GWHGBFXR026783.1
OG0023555	Triticum_aestivum|TraesCS6B03G0510500, Triticum_aestivum|TraesCS6D03G0357400	Aegilops_speltoides|GWHGBFXR027590.1
OG0023556	Triticum_aestivum|TraesCS6B03G0347200, Triticum_aestivum|TraesCS6D03G0210500	Aegilops_speltoides|GWHGBFXR026952.1
OG0023557	Triticum_aestivum|TraesCS6B03G0844400	Aegilops_speltoides|GWHGBFXR028554.1
OG0023558	Triticum_aestivum|TraesCS6D03G0125700	Aegilops_speltoides|GWHGBFXR026339.1
OG0023559	Triticum_aestivum|TraesCS6B03G0149000, Triticum_aestivum|TraesCS6D03G0113600	Aegilops_speltoides|GWHGBFXR026159.1
OG0023560	Triticum_aestivum|TraesCS6B03G0929700, Triticum_aestivum|TraesCS6D03G0662800, Triticum_aestivum|TraesCS6A03G0783700	Aegilops_speltoides|GWHGBFXR028894.1
OG0023561	Triticum_aestivum|TraesCS6B03G1051100	Aegilops_speltoides|GWHGBFXR029303.1
OG0023562	Triticum_aestivum|TraesCS6D03G0912800, Triticum_aestivum|TraesCS6A03G1032400	Aegilops_speltoides|GWHGBFXR030163.1
OG0023563	Triticum_aestivum|TraesCS6D03G0091000, Triticum_aestivum|TraesCS6A03G0085900	Aegilops_speltoides|GWHGBFXR026051.1
OG0023564	Triticum_aestivum|TraesCS6B03G1180200	Aegilops_speltoides|GWHGBFXR029747.1
OG0023565	Triticum_aestivum|TraesCS6A03G0635200, Triticum_aestivum|TraesCS6D03G0508800	Aegilops_speltoides|GWHGBFXR028120.1
OG0023566	Triticum_aestivum|TraesCS6D03G0840400	Aegilops_speltoides|GWHGBFXR029721.1
OG0023567	Triticum_aestivum|TraesCS6A03G0348100, Triticum_aestivum|TraesCS6D03G0302500	Aegilops_speltoides|GWHGBFXR027355.1
OG0023568	Triticum_aestivum|TraesCSU03G0110300, Triticum_aestivum|TraesCS6B03G0184000	Aegilops_speltoides|GWHGBFXR026350.1
OG0023569	Triticum_aestivum|TraesCS6D03G0043200	Aegilops_speltoides|GWHGBFXR025635.1
