Orthogroup	Triticum_aestivum	Triticum_urartu
OG0018915	Triticum_aestivum|TraesCS1B03G0818700, Triticum_aestivum|TraesCS1D03G0680600, Triticum_aestivum|TraesCS1A03G0718100	Triticum_urartu|LOC125520663
OG0018916	Triticum_aestivum|TraesCS1B03G1179200, Triticum_aestivum|TraesCS1D03G0962100	Triticum_urartu|LOC125529777
OG0018917	Triticum_aestivum|TraesCS1B03G0592800, Triticum_aestivum|TraesCS1D03G0451000, Triticum_aestivum|TraesCS1A03G0478300	Triticum_urartu|LOC125509490
OG0018918	Triticum_aestivum|TraesCS1A03G0860800, Triticum_aestivum|TraesCS1B03G0998300	Triticum_urartu|LOC125525858, Triticum_urartu|LOC125525877
OG0018920	Triticum_aestivum|TraesCS1A03G0547400	Triticum_urartu|LOC125512714
OG0018921	Triticum_aestivum|TraesCS1B03G0430200	Triticum_urartu|LOC125552890
OG0018923	Triticum_aestivum|TraesCS1D03G0046400	Triticum_urartu|LOC125528465
OG0018924	Triticum_aestivum|TraesCS1A03G0875600	Triticum_urartu|LOC125526541
OG0018925	Triticum_aestivum|TraesCS1B03G0738000, Triticum_aestivum|TraesCS1A03G0655700	Triticum_urartu|LOC125517615
OG0018927	Triticum_aestivum|TraesCS1D03G0829500, Triticum_aestivum|TraesCS1B03G0993900	Triticum_urartu|LOC125537563
OG0018928	Triticum_aestivum|TraesCS1B03G0848000, Triticum_aestivum|TraesCS1D03G0711300, Triticum_aestivum|TraesCS1A03G0743000	Triticum_urartu|LOC125536282
OG0018929	Triticum_aestivum|TraesCS1A03G0650600, Triticum_aestivum|TraesCS1B03G0741800, Triticum_aestivum|TraesCS1D03G0609400	Triticum_urartu|LOC125517992
OG0018930	Triticum_aestivum|TraesCS1A03G0272800	Triticum_urartu|LOC125555252, Triticum_urartu|LOC125519779
OG0018932	Triticum_aestivum|TraesCS1A03G0107000	Triticum_urartu|LOC125532642
OG0018933	Triticum_aestivum|TraesCS1A03G0053400	Triticum_urartu|LOC125543016
OG0018934	Triticum_aestivum|TraesCS1D03G0577100, Triticum_aestivum|TraesCS1B03G0700200, Triticum_aestivum|TraesCS1A03G0614400	Triticum_urartu|LOC125534858, Triticum_urartu|LOC125534869
OG0018935	Triticum_aestivum|TraesCS1A03G0980800	Triticum_urartu|LOC125539018
OG0018936	Triticum_aestivum|TraesCS1A03G0718400, Triticum_aestivum|TraesCS1D03G0681100	Triticum_urartu|LOC125520703
OG0018937	Triticum_aestivum|TraesCS1A03G0955000	Triticum_urartu|LOC125528800
OG0018937	Triticum_aestivum|TraesCS1D03G0931200	Triticum_urartu|LOC125528800
OG0018938	Triticum_aestivum|TraesCS1D03G0965400	Triticum_urartu|LOC125529957
OG0018940	Triticum_aestivum|TraesCS1B03G0717200, Triticum_aestivum|TraesCS1D03G0589600	Triticum_urartu|LOC125516212
OG0018941	Triticum_aestivum|TraesCS1B03G0428600, Triticum_aestivum|TraesCS1D03G0324800	Triticum_urartu|LOC125553787
OG0018944	Triticum_aestivum|TraesCS1A03G0650400	Triticum_urartu|LOC125517977
OG0018945	Triticum_aestivum|TraesCS1B03G0687200, Triticum_aestivum|TraesCS1D03G0563900	Triticum_urartu|LOC125534483
OG0018946	Triticum_aestivum|TraesCS1D03G0251100, Triticum_aestivum|TraesCS1B03G0344300	Triticum_urartu|LOC125550675
OG0018949	Triticum_aestivum|TraesCS1A03G0324400	Triticum_urartu|LOC125553886
OG0018950	Triticum_aestivum|TraesCS1A03G0461200	Triticum_urartu|LOC125508145
OG0018951	Triticum_aestivum|TraesCS1D03G1043700	Triticum_urartu|LOC125528535
OG0018952	Triticum_aestivum|TraesCS1D03G0736400, Triticum_aestivum|TraesCS1A03G0770000	Triticum_urartu|LOC125536654, Triticum_urartu|LOC125530811
OG0018953	Triticum_aestivum|TraesCS1B03G0733900, Triticum_aestivum|TraesCS1A03G0647900	Triticum_urartu|LOC125517181
OG0018954	Triticum_aestivum|TraesCS1D03G0487600, Triticum_aestivum|TraesCS1A03G0501600	Triticum_urartu|LOC125510183
OG0018957	Triticum_aestivum|TraesCS1A03G0841900	Triticum_urartu|LOC125533039
OG0018958	Triticum_aestivum|TraesCS1A03G0994200	Triticum_urartu|LOC125529546
OG0018959	Triticum_aestivum|TraesCS1B03G0621100, Triticum_aestivum|TraesCS1D03G0511900	Triticum_urartu|LOC125512180
OG0018960	Triticum_aestivum|TraesCS1D03G0049900, Triticum_aestivum|TraesCS1A03G0063500	Triticum_urartu|LOC125540023
OG0018961	Triticum_aestivum|TraesCS1B03G0494800, Triticum_aestivum|TraesCS1A03G0404600, Triticum_aestivum|TraesCS1D03G0373600	Triticum_urartu|LOC125506174
OG0018963	Triticum_aestivum|TraesCS1A03G0541900	Triticum_urartu|LOC125533654
OG0018966	Triticum_aestivum|TraesCS1A03G0059700	Triticum_urartu|LOC125543307
OG0018967	Triticum_aestivum|TraesCS1B03G1027600, Triticum_aestivum|TraesCS1D03G0854000	Triticum_urartu|LOC125526761
OG0018968	Triticum_aestivum|TraesCS1A03G0829700	Triticum_urartu|LOC125537364, Triticum_urartu|LOC125521691
OG0018969	Triticum_aestivum|TraesCS1A03G0248900	Triticum_urartu|LOC125550301
OG0018970	Triticum_aestivum|TraesCS1B03G0668600	Triticum_urartu|LOC125513851
OG0018970	Triticum_aestivum|TraesCS1D03G0549400	Triticum_urartu|LOC125513851
OG0018971	Triticum_aestivum|TraesCS1A03G0794600	Triticum_urartu|LOC125523270
OG0018972	Triticum_aestivum|TraesCS1A03G0866100	Triticum_urartu|LOC125525987
OG0018974	Triticum_aestivum|TraesCS1A03G0450500	Triticum_urartu|LOC125506966
OG0018974	Triticum_aestivum|TraesCS1B03G0541500	Triticum_urartu|LOC125506966
OG0018974	Triticum_aestivum|TraesCS1D03G0450000	Triticum_urartu|LOC125506966
OG0018975	Triticum_aestivum|TraesCS1B03G0473100, Triticum_aestivum|TraesCS1A03G0391500, Triticum_aestivum|TraesCS1D03G0364400	Triticum_urartu|LOC125508414
OG0018977	Triticum_aestivum|TraesCS1A03G0111700	Triticum_urartu|LOC125544683
OG0018978	Triticum_aestivum|TraesCS1D03G0365900, Triticum_aestivum|TraesCS1B03G0483500	Triticum_urartu|LOC125508559
OG0018979	Triticum_aestivum|TraesCS1B03G0627300, Triticum_aestivum|TraesCS1D03G0517800, Triticum_aestivum|TraesCS1A03G0537900	Triticum_urartu|LOC125512390
OG0018980	Triticum_aestivum|TraesCS1A03G0033800	Triticum_urartu|LOC125542311
OG0018981	Triticum_aestivum|TraesCS1A03G0681800	Triticum_urartu|LOC125519552
OG0018982	Triticum_aestivum|TraesCS1B03G0684600, Triticum_aestivum|TraesCS1D03G0560200	Triticum_urartu|LOC125514264
OG0018985	Triticum_aestivum|TraesCS1B03G0807000, Triticum_aestivum|TraesCS1D03G0670400	Triticum_urartu|LOC125526456
OG0018987	Triticum_aestivum|TraesCS1A03G0069300	Triticum_urartu|LOC125543556
OG0018988	Triticum_aestivum|TraesCS1D03G0454200	Triticum_urartu|LOC125509563
OG0018989	Triticum_aestivum|TraesCS1B03G0847900, Triticum_aestivum|TraesCS1D03G0711100	Triticum_urartu|LOC125521432
OG0018990	Triticum_aestivum|TraesCS1D03G0282100, Triticum_aestivum|TraesCS1A03G0288300	Triticum_urartu|LOC125554603
OG0018991	Triticum_aestivum|TraesCS1D03G0339400, Triticum_aestivum|TraesCS1B03G0437800	Triticum_urartu|LOC125525465
OG0018992	Triticum_aestivum|TraesCS1B03G0830600, Triticum_aestivum|TraesCS1A03G0726800	Triticum_urartu|LOC125521058
OG0018995	Triticum_aestivum|TraesCS1A03G0377900	Triticum_urartu|LOC125506055
OG0018996	Triticum_aestivum|TraesCS1A03G0917900	Triticum_urartu|LOC125528099
OG0018997	Triticum_aestivum|TraesCS6B03G0129100, Triticum_aestivum|TraesCS6B03G0129200	Triticum_urartu|LOC125525207
OG0018997	Triticum_aestivum|TraesCS1A03G0908300	Triticum_urartu|LOC125516399
OG0018999	Triticum_aestivum|TraesCS1D03G0308100, Triticum_aestivum|TraesCS1B03G0394900	Triticum_urartu|LOC125551201
OG0019002	Triticum_aestivum|TraesCS1B03G0848100, Triticum_aestivum|TraesCS1B03G0848200, Triticum_aestivum|TraesCS1A03G0743200	Triticum_urartu|LOC125532953
OG0019003	Triticum_aestivum|TraesCS1D03G0406900, Triticum_aestivum|TraesCS1A03G0432600	Triticum_urartu|LOC125507976
OG0019006	Triticum_aestivum|TraesCS6A03G1039700	Triticum_urartu|LOC125534776, Triticum_urartu|LOC125528714
OG0019007	Triticum_aestivum|TraesCS1D03G0479800, Triticum_aestivum|TraesCS1B03G0578100, Triticum_aestivum|TraesCS1A03G0506700	Triticum_urartu|LOC125510370
OG0019008	Triticum_aestivum|TraesCS1D03G0133500, Triticum_aestivum|TraesCS1A03G0146700	Triticum_urartu|LOC125545682
OG0019009	Triticum_aestivum|TraesCS1D03G1000800	Triticum_urartu|LOC125531479
OG0019010	Triticum_aestivum|TraesCS1D03G0765800, Triticum_aestivum|TraesCS1B03G0918000, Triticum_aestivum|TraesCS1A03G0799600	Triticum_urartu|LOC125528479
OG0019011	Triticum_aestivum|TraesCS1B03G0835000, Triticum_aestivum|TraesCS1A03G0731300	Triticum_urartu|LOC125521246
OG0019015	Triticum_aestivum|TraesCS1A03G0583700	Triticum_urartu|LOC125514076
OG0019015	Triticum_aestivum|TraesCS1B03G0676800	Triticum_urartu|LOC125514076
OG0019016	Triticum_aestivum|TraesCS1A03G0158800, Triticum_aestivum|TraesCS1D03G0147200	Triticum_urartu|LOC125546406
OG0019017	Triticum_aestivum|TraesCS1A03G0078200	Triticum_urartu|LOC125543821
OG0019018	Triticum_aestivum|TraesCS1A03G0059500, Triticum_aestivum|TraesCS1D03G0049000, Triticum_aestivum|TraesCS1B03G0065500	Triticum_urartu|LOC125543294
OG0019019	Triticum_aestivum|TraesCS1D03G0069900	Triticum_urartu|LOC125543363
OG0019020	Triticum_aestivum|TraesCS1B03G0831500, Triticum_aestivum|TraesCS1A03G0728400	Triticum_urartu|LOC125536042
OG0019022	Triticum_aestivum|TraesCS1A03G0249100	Triticum_urartu|LOC125550319
OG0019024	Triticum_aestivum|TraesCS1A03G0403100	Triticum_urartu|LOC125508231
OG0019025	Triticum_aestivum|TraesCS1A03G0179800	Triticum_urartu|LOC125546985
OG0019026	Triticum_aestivum|TraesCS1B03G0528500, Triticum_aestivum|TraesCS1A03G0434800	Triticum_urartu|LOC125508737
OG0019027	Triticum_aestivum|TraesCS1D03G0059900, Triticum_aestivum|TraesCS1B03G0075500	Triticum_urartu|LOC125543530
OG0019030	Triticum_aestivum|TraesCS1B03G1044700, Triticum_aestivum|TraesCS1A03G0891800	Triticum_urartu|LOC125527288
OG0019031	Triticum_aestivum|TraesCS1A03G0410800	Triticum_urartu|LOC125507678
OG0019032	Triticum_aestivum|TraesCS1A03G0847000, Triticum_aestivum|TraesCS1D03G0814800	Triticum_urartu|LOC125525382
OG0019035	Triticum_aestivum|TraesCS2A03G1339100	Triticum_urartu|LOC125540339
OG0019037	Triticum_aestivum|TraesCS2A03G1020100	Triticum_urartu|LOC125539525
OG0019038	Triticum_aestivum|TraesCS2A03G0839900, Triticum_aestivum|TraesCS2D03G0784500	Triticum_urartu|LOC125537288
OG0019039	Triticum_aestivum|TraesCS2D03G0861500, Triticum_aestivum|TraesCS2B03G1012200, Triticum_aestivum|TraesCS2A03G0922000	Triticum_urartu|LOC125539127
OG0019040	Triticum_aestivum|TraesCS2B03G0748500, Triticum_aestivum|TraesCS2D03G0620000, Triticum_aestivum|TraesCS2A03G0664700	Triticum_urartu|LOC125537626
OG0019041	Triticum_aestivum|TraesCS2B03G0933600, Triticum_aestivum|TraesCS2A03G0843700	Triticum_urartu|LOC125538780
OG0019043	Triticum_aestivum|TraesCS2B03G1120500	Triticum_urartu|LOC125533899, Triticum_urartu|LOC125533902
OG0019046	Triticum_aestivum|TraesCS2D03G1106300, Triticum_aestivum|TraesCS2A03G1155100	Triticum_urartu|LOC125534299
OG0019050	Triticum_aestivum|TraesCS2A03G1065600	Triticum_urartu|LOC125534025
OG0019050	Triticum_aestivum|TraesCS2A03G1065600	Triticum_urartu|LOC125534032
OG0019051	Triticum_aestivum|TraesCS2A03G0286900, Triticum_aestivum|TraesCS2D03G0300300, Triticum_aestivum|TraesCS2A03G0287000	Triticum_urartu|LOC125541118
OG0019052	Triticum_aestivum|TraesCS2A03G1365200	Triticum_urartu|LOC125540478
OG0019054	Triticum_aestivum|TraesCS2D03G0334300	Triticum_urartu|LOC125536119
OG0019057	Triticum_aestivum|TraesCS2A03G0960400, Triticum_aestivum|TraesCS2D03G0902300	Triticum_urartu|LOC125533820
OG0019058	Triticum_aestivum|TraesCS2D03G0480200, Triticum_aestivum|TraesCS2A03G0474200	Triticum_urartu|LOC125536839
OG0019061	Triticum_aestivum|TraesCS2B03G0742000, Triticum_aestivum|TraesCS2A03G0618500	Triticum_urartu|LOC125541602
OG0019062	Triticum_aestivum|TraesCSU03G0009600	Triticum_urartu|LOC125540889
OG0019063	Triticum_aestivum|TraesCS2D03G1150100, Triticum_aestivum|TraesCS2A03G1195400	Triticum_urartu|LOC125534326
OG0019067	Triticum_aestivum|TraesCS2B03G0843000, Triticum_aestivum|TraesCS2D03G0705200, Triticum_aestivum|TraesCS2A03G0764400	Triticum_urartu|LOC125541733
OG0019068	Triticum_aestivum|TraesCS2A03G1141000	Triticum_urartu|LOC125534207
OG0019069	Triticum_aestivum|TraesCS2B03G0919500, Triticum_aestivum|TraesCS2D03G0773000, Triticum_aestivum|TraesCS2A03G0830900	Triticum_urartu|LOC125538725
OG0019071	Triticum_aestivum|TraesCS2D03G0481700, Triticum_aestivum|TraesCS2B03G0597600	Triticum_urartu|LOC125535836
OG0019073	Triticum_aestivum|TraesCS2A03G0302900	Triticum_urartu|LOC125541144
OG0019074	Triticum_aestivum|TraesCS2B03G0224600	Triticum_urartu|LOC125535469
OG0019076	Triticum_aestivum|TraesCS2D03G0725500	Triticum_urartu|LOC125538458
OG0019077	Triticum_aestivum|TraesCS2A03G0312400, Triticum_aestivum|TraesCS2B03G0430300, Triticum_aestivum|TraesCS2D03G0328200	Triticum_urartu|LOC125536095
OG0019078	Triticum_aestivum|TraesCS2B03G1051300, Triticum_aestivum|TraesCS2D03G0892800	Triticum_urartu|LOC125537576, Triticum_urartu|LOC125537577
OG0019079	Triticum_aestivum|TraesCS2A03G0899000, Triticum_aestivum|TraesCS2D03G0838400	Triticum_urartu|LOC125533728
OG0019082	Triticum_aestivum|TraesCS2D03G0412400	Triticum_urartu|LOC125536542
OG0019083	Triticum_aestivum|TraesCS2A03G0607800	Triticum_urartu|LOC125541570
OG0019084	Triticum_aestivum|TraesCS2A03G1099600	Triticum_urartu|LOC125534118
OG0019085	Triticum_aestivum|TraesCS2D03G0780800	Triticum_urartu|LOC125538751
OG0019086	Triticum_aestivum|TraesCS2A03G0021500, Triticum_aestivum|TraesCS2D03G0019400	Triticum_urartu|LOC125534991
OG0019091	Triticum_aestivum|TraesCS2D03G1115500, Triticum_aestivum|TraesCS2A03G1166000	Triticum_urartu|LOC125540042
OG0019091	Triticum_aestivum|TraesCS2D03G1115500, Triticum_aestivum|TraesCS2A03G1166000	Triticum_urartu|LOC125540062
OG0019092	Triticum_aestivum|TraesCS2A03G1017400	Triticum_urartu|LOC125533923
OG0019093	Triticum_aestivum|TraesCS2D03G1152900	Triticum_urartu|LOC125540083
OG0019095	Triticum_aestivum|TraesCS2B03G0836400, Triticum_aestivum|TraesCS2D03G0700000	Triticum_urartu|LOC125538305
OG0019096	Triticum_aestivum|TraesCS2D03G0194700, Triticum_aestivum|TraesCS2B03G0262500, Triticum_aestivum|TraesCS2A03G0195000	Triticum_urartu|LOC125535546
OG0019097	Triticum_aestivum|TraesCS2A03G0251800	Triticum_urartu|LOC125535784
OG0019099	Triticum_aestivum|TraesCS2D03G0773500, Triticum_aestivum|TraesCS2B03G0920600	Triticum_urartu|LOC125538737
OG0019100	Triticum_aestivum|TraesCS2B03G0444300, Triticum_aestivum|TraesCS2D03G0345000	Triticum_urartu|LOC125535280
OG0019102	Triticum_aestivum|TraesCS2A03G0962300	Triticum_urartu|LOC125537588
OG0019103	Triticum_aestivum|TraesCS2A03G0000200, Triticum_aestivum|TraesCS2D03G0000100	Triticum_urartu|LOC125534934
OG0019104	Triticum_aestivum|TraesCS2A03G1046500	Triticum_urartu|LOC125533978
OG0019105	Triticum_aestivum|TraesCS2B03G1268800, Triticum_aestivum|TraesCS2D03G1070300, Triticum_aestivum|TraesCS2A03G1124200	Triticum_urartu|LOC125534177
OG0019106	Triticum_aestivum|TraesCS2A03G0568000	Triticum_urartu|LOC125537111
OG0019107	Triticum_aestivum|TraesCS2A03G1090900	Triticum_urartu|LOC125534108
OG0019108	Triticum_aestivum|TraesCS2A03G0065100, Triticum_aestivum|TraesCS2D03G0060200	Triticum_urartu|LOC125540538
OG0019109	Triticum_aestivum|TraesCS2A03G0005800	Triticum_urartu|LOC125534942
OG0019110	Triticum_aestivum|TraesCS2B03G0929800	Triticum_urartu|LOC125538762
OG0019111	Triticum_aestivum|TraesCS2D03G0917300	Triticum_urartu|LOC125539447
OG0019112	Triticum_aestivum|TraesCS2A03G0239300	Triticum_urartu|LOC125535749
OG0019114	Triticum_aestivum|TraesCS2A03G0034800	Triticum_urartu|LOC125535033
OG0019115	Triticum_aestivum|TraesCS2B03G1368500	Triticum_urartu|LOC125534315
OG0019117	Triticum_aestivum|TraesCS2B03G0478700	Triticum_urartu|LOC125536341
OG0019120	Triticum_aestivum|TraesCS2D03G0281900	Triticum_urartu|LOC125541086, Triticum_urartu|LOC125527082
OG0019123	Triticum_aestivum|TraesCS2B03G0497600, Triticum_aestivum|TraesCS2D03G0393700, Triticum_aestivum|TraesCS2A03G0374200	Triticum_urartu|LOC125536380
OG0019124	Triticum_aestivum|TraesCS2B03G1012000, Triticum_aestivum|TraesCS2D03G0861200	Triticum_urartu|LOC125539130
OG0019126	Triticum_aestivum|TraesCS2A03G0007100	Triticum_urartu|LOC125534949
OG0019126	Triticum_aestivum|TraesCS5A03G0972100	Triticum_urartu|LOC125510760
OG0019128	Triticum_aestivum|TraesCS2A03G0006600	Triticum_urartu|LOC125534947
OG0019128	Triticum_aestivum|TraesCS2A03G0006700	Triticum_urartu|LOC125534948
OG0019129	Triticum_aestivum|TraesCS2A03G0687400, Triticum_aestivum|TraesCS2D03G0640500	Triticum_urartu|LOC125542478
OG0019130	Triticum_aestivum|TraesCS2A03G1182500	Triticum_urartu|LOC125527716
OG0019131	Triticum_aestivum|TraesCS2B03G0561400, Triticum_aestivum|TraesCS2D03G0436400, Triticum_aestivum|TraesCS2A03G0434700	Triticum_urartu|LOC125541397
OG0019132	Triticum_aestivum|TraesCS2A03G0119900	Triticum_urartu|LOC125540791
OG0019133	Triticum_aestivum|TraesCS2A03G0964100	Triticum_urartu|LOC125539320
OG0019134	Triticum_aestivum|TraesCS2A03G1003000	Triticum_urartu|LOC125539457
OG0019135	Triticum_aestivum|TraesCS2B03G0161100, Triticum_aestivum|TraesCS2D03G0110200	Triticum_urartu|LOC125540786
OG0019137	Triticum_aestivum|TraesCS2A03G1135900	Triticum_urartu|LOC125539869
OG0019138	Triticum_aestivum|TraesCS2B03G0716800, Triticum_aestivum|TraesCS2D03G0596500	Triticum_urartu|LOC125537454
OG0019139	Triticum_aestivum|TraesCS2D03G0204800, Triticum_aestivum|TraesCS2B03G0273000, Triticum_aestivum|TraesCS2A03G0200500	Triticum_urartu|LOC125540951
OG0019140	Triticum_aestivum|TraesCS2A03G0522300	Triticum_urartu|LOC125536886
OG0019142	Triticum_aestivum|TraesCS2D03G0229800, Triticum_aestivum|TraesCS2B03G0308300, Triticum_aestivum|TraesCS2A03G0223100	Triticum_urartu|LOC125540989
OG0019143	Triticum_aestivum|TraesCS2B03G0526000	Triticum_urartu|LOC125536472, Triticum_urartu|LOC125536474
OG0019145	Triticum_aestivum|TraesCS2A03G0726400	Triticum_urartu|LOC125537976
OG0019146	Triticum_aestivum|TraesCS2D03G0712900	Triticum_urartu|LOC125541746
OG0019147	Triticum_aestivum|TraesCS2D03G0010700, Triticum_aestivum|TraesCS2A03G0012900	Triticum_urartu|LOC125534965
OG0019148	Triticum_aestivum|TraesCS2A03G0128200	Triticum_urartu|LOC125528647
OG0019150	Triticum_aestivum|TraesCS2A03G1090600	Triticum_urartu|LOC125527393
OG0019151	Triticum_aestivum|TraesCS2B03G0653700	Triticum_urartu|LOC125536964
OG0019154	Triticum_aestivum|TraesCS2D03G0106800, Triticum_aestivum|TraesCS2A03G0109800, Triticum_aestivum|TraesCS2B03G0150500	Triticum_urartu|LOC125528402
OG0019155	Triticum_aestivum|TraesCS2D03G0667400	Triticum_urartu|LOC125537962
OG0019156	Triticum_aestivum|TraesCS2A03G1188700	Triticum_urartu|LOC125540030
OG0019157	Triticum_aestivum|TraesCS2B03G1288100, Triticum_aestivum|TraesCS2A03G1135700	Triticum_urartu|LOC125534201
OG0019158	Triticum_aestivum|TraesCS2D03G1200900, Triticum_aestivum|TraesCS2B03G1426500, Triticum_aestivum|TraesCS2A03G1245500	Triticum_urartu|LOC125527865
OG0019159	Triticum_aestivum|TraesCS2A03G0420900, Triticum_aestivum|TraesCS2D03G0448200	Triticum_urartu|LOC125541356
OG0019161	Triticum_aestivum|TraesCS2B03G0944900, Triticum_aestivum|TraesCS2A03G0852200	Triticum_urartu|LOC125541525
OG0019161	Triticum_aestivum|TraesCS2B03G0944900, Triticum_aestivum|TraesCS2A03G0852200	Triticum_urartu|LOC125533663
OG0019162	Triticum_aestivum|TraesCS2B03G1375400, Triticum_aestivum|TraesCS2D03G1161100, Triticum_aestivum|TraesCS2A03G1206300	Triticum_urartu|LOC125540106
OG0019164	Triticum_aestivum|TraesCS2B03G0633800, Triticum_aestivum|TraesCS2A03G0540800	Triticum_urartu|LOC125537282
OG0019166	Triticum_aestivum|TraesCS2D03G1331900, Triticum_aestivum|TraesCS2B03G1562600, Triticum_aestivum|TraesCS2A03G1361500	Triticum_urartu|LOC125534630, Triticum_urartu|LOC125534634
OG0019167	Triticum_aestivum|TraesCS2A03G1161400	Triticum_urartu|LOC125539937
OG0019169	Triticum_aestivum|TraesCS2B03G0636400, Triticum_aestivum|TraesCS2D03G0507000	Triticum_urartu|LOC125536904
OG0019170	Triticum_aestivum|TraesCS2B03G0650800, Triticum_aestivum|TraesCS2D03G0558600	Triticum_urartu|LOC125530639
OG0019171	Triticum_aestivum|TraesCS2D03G0284600, Triticum_aestivum|TraesCS2A03G0272900	Triticum_urartu|LOC125535896, Triticum_urartu|LOC125535897
OG0019172	Triticum_aestivum|TraesCS2A03G0005600	Triticum_urartu|LOC125534944
OG0019173	Triticum_aestivum|TraesCS2A03G0998200	Triticum_urartu|LOC125537694
OG0019176	Triticum_aestivum|TraesCS2A03G1088700	Triticum_urartu|LOC125534089
OG0019177	Triticum_aestivum|TraesCS2A03G1201400, Triticum_aestivum|TraesCS2D03G1157000	Triticum_urartu|LOC125534308
OG0019179	Triticum_aestivum|TraesCS2A03G0446500	Triticum_urartu|LOC125541382
OG0019180	Triticum_aestivum|TraesCS2D03G0853400, Triticum_aestivum|TraesCS2B03G1002900	Triticum_urartu|LOC125539092
OG0019181	Triticum_aestivum|TraesCS2B03G0818300, Triticum_aestivum|TraesCS2D03G0684700	Triticum_urartu|LOC125541721
OG0019182	Triticum_aestivum|TraesCS2B03G0051800, Triticum_aestivum|TraesCS2D03G0039700, Triticum_aestivum|TraesCS2A03G0038400	Triticum_urartu|LOC125540604
OG0019184	Triticum_aestivum|TraesCS2A03G1272100	Triticum_urartu|LOC125540269
OG0019186	Triticum_aestivum|TraesCS2A03G0860800	Triticum_urartu|LOC125538926, Triticum_urartu|LOC125538936
OG0019187	Triticum_aestivum|TraesCS2D03G1134000, Triticum_aestivum|TraesCS2A03G1180700	Triticum_urartu|LOC125534304
OG0019188	Triticum_aestivum|TraesCS2A03G0924900	Triticum_urartu|LOC125539146
OG0019189	Triticum_aestivum|TraesCS2B03G0950700, Triticum_aestivum|TraesCS2D03G0799200	Triticum_urartu|LOC125538920
OG0019190	Triticum_aestivum|TraesCS2A03G1135400	Triticum_urartu|LOC125534199
OG0019191	Triticum_aestivum|TraesCS2B03G1174100, Triticum_aestivum|TraesCS2D03G0990600, Triticum_aestivum|TraesCS2A03G1050300	Triticum_urartu|LOC125539607
OG0019192	Triticum_aestivum|TraesCS2A03G1080000, Triticum_aestivum|TraesCS2D03G1022900	Triticum_urartu|LOC125534072
OG0019193	Triticum_aestivum|TraesCS2A03G1174300	Triticum_urartu|LOC125539984
OG0019194	Triticum_aestivum|TraesCS2A03G0318400	Triticum_urartu|LOC125536118
OG0019195	Triticum_aestivum|TraesCS2D03G0205000, Triticum_aestivum|TraesCS2B03G0273200, Triticum_aestivum|TraesCS2A03G0200800	Triticum_urartu|LOC125535580
OG0019197	Triticum_aestivum|TraesCS2A03G1141900, Triticum_aestivum|TraesCS2B03G1298200	Triticum_urartu|LOC125539889
OG0019198	Triticum_aestivum|TraesCS2A03G0115800, Triticum_aestivum|TraesCS2D03G0113600	Triticum_urartu|LOC125535308
OG0019200	Triticum_aestivum|TraesCS2B03G0118500, Triticum_aestivum|TraesCS2A03G0081800, Triticum_aestivum|TraesCS2D03G0076800	Triticum_urartu|LOC125540714
OG0019201	Triticum_aestivum|TraesCS2A03G1276100	Triticum_urartu|LOC125534478, Triticum_urartu|LOC125540280
OG0019202	Triticum_aestivum|TraesCS2A03G0245800	Triticum_urartu|LOC125535758
OG0019203	Triticum_aestivum|TraesCS2B03G1337900, Triticum_aestivum|TraesCS2A03G1176300	Triticum_urartu|LOC125534267
OG0019204	Triticum_aestivum|TraesCS2A03G0000700	Triticum_urartu|LOC125534932
OG0019205	Triticum_aestivum|TraesCS2B03G0617900, Triticum_aestivum|TraesCS2A03G0574200	Triticum_urartu|LOC125536845
OG0019206	Triticum_aestivum|TraesCS2A03G0403700	Triticum_urartu|LOC125541299
OG0019207	Triticum_aestivum|TraesCS2B03G1138000, Triticum_aestivum|TraesCS2A03G1018500	Triticum_urartu|LOC125539511
OG0019209	Triticum_aestivum|TraesCS2A03G1252400, Triticum_aestivum|TraesCS2D03G1208300, Triticum_aestivum|TraesCS2B03G1434700	Triticum_urartu|LOC125517663
OG0019211	Triticum_aestivum|TraesCS2D03G1259100	Triticum_urartu|LOC125534508
OG0019212	Triticum_aestivum|TraesCS2B03G1402400, Triticum_aestivum|TraesCS2A03G1225800	Triticum_urartu|LOC125540165
OG0019213	Triticum_aestivum|TraesCS2A03G0415000	Triticum_urartu|LOC125536566
OG0019214	Triticum_aestivum|TraesCS2A03G1284900	Triticum_urartu|LOC125540464
OG0019214	Triticum_aestivum|TraesCS2A03G1285300	Triticum_urartu|LOC125538538
OG0019215	Triticum_aestivum|TraesCS2D03G0909900, Triticum_aestivum|TraesCS2B03G1074200, Triticum_aestivum|TraesCS2A03G0970200	Triticum_urartu|LOC125533835
OG0019217	Triticum_aestivum|TraesCS2D03G1218600, Triticum_aestivum|TraesCS2A03G1264200	Triticum_urartu|LOC125527639
OG0019218	Triticum_aestivum|TraesCS2A03G1005800	Triticum_urartu|LOC125530026
OG0019222	Triticum_aestivum|TraesCS2D03G0555000, Triticum_aestivum|TraesCS2A03G0578800, Triticum_aestivum|TraesCS2B03G0649200	Triticum_urartu|LOC125536321
OG0019223	Triticum_aestivum|TraesCS2A03G0920200	Triticum_urartu|LOC125539117
OG0019226	Triticum_aestivum|TraesCS2A03G0967700	Triticum_urartu|LOC125533833
