Orthogroup	Triticum_aestivum	Aegilops_tauschii
OG0021810	Triticum_aestivum|TraesCS3B03G1070400, Triticum_aestivum|TraesCS3D03G0871800	Aegilops_tauschii|LOC109786361
OG0021811	Triticum_aestivum|TraesCS3B03G0639500, Triticum_aestivum|TraesCS3D03G0516200	Aegilops_tauschii|LOC109766068
OG0021812	Triticum_aestivum|TraesCS3D03G0008300	Aegilops_tauschii|LOC109748566
OG0021813	Triticum_aestivum|TraesCS3A03G0218700	Aegilops_tauschii|LOC109786515
OG0021814	Triticum_aestivum|TraesCS3B03G0579400, Triticum_aestivum|TraesCS3D03G0464400	Aegilops_tauschii|LOC109769076
OG0021815	Triticum_aestivum|TraesCS3A03G0055800, Triticum_aestivum|TraesCS3B03G0038900, Triticum_aestivum|TraesCS3D03G0032100	Aegilops_tauschii|LOC120975467
OG0021816	Triticum_aestivum|TraesCS3A03G0954900, Triticum_aestivum|TraesCS3D03G0889100	Aegilops_tauschii|LOC109747362
OG0021817	Triticum_aestivum|TraesCS3D03G1188600	Aegilops_tauschii|LOC109758533
OG0021819	Triticum_aestivum|TraesCS3D03G0881100	Aegilops_tauschii|LOC109781433
OG0021821	Triticum_aestivum|TraesCS3D03G1192900	Aegilops_tauschii|LOC109771303
OG0021822	Triticum_aestivum|TraesCS3A03G0636700, Triticum_aestivum|TraesCS3D03G0574000	Aegilops_tauschii|LOC109778915
OG0021823	Triticum_aestivum|TraesCS3A03G0839100, Triticum_aestivum|TraesCS3B03G0962800	Aegilops_tauschii|LOC109780244
OG0021824	Triticum_aestivum|TraesCS3A03G0597900, Triticum_aestivum|TraesCS3D03G0552400	Aegilops_tauschii|LOC109740130
OG0021825	Triticum_aestivum|TraesCS3B03G1107400, Triticum_aestivum|TraesCS3D03G0899000	Aegilops_tauschii|LOC109786925
OG0021826	Triticum_aestivum|TraesCS3A03G0020300, Triticum_aestivum|TraesCS3B03G0019700	Aegilops_tauschii|LOC109735891
OG0021827	Triticum_aestivum|TraesCS3A03G1121800, Triticum_aestivum|TraesCS3B03G1298700, Triticum_aestivum|TraesCS3D03G1045200	Aegilops_tauschii|LOC109732337
OG0021828	Triticum_aestivum|TraesCS3B03G0418300, Triticum_aestivum|TraesCS3B03G0418200	Aegilops_tauschii|LOC109776935
OG0021829	Triticum_aestivum|TraesCS3D03G0902400	Aegilops_tauschii|LOC109749303
OG0021830	Triticum_aestivum|TraesCS3D03G0814100	Aegilops_tauschii|LOC109743899
OG0021831	Triticum_aestivum|TraesCS3B03G1458000, Triticum_aestivum|TraesCS3D03G1157500, Triticum_aestivum|TraesCS3A03G1212300	Aegilops_tauschii|LOC109738729
OG0021832	Triticum_aestivum|TraesCS3B03G0704000, Triticum_aestivum|TraesCS3D03G0574300	Aegilops_tauschii|LOC109778913
OG0021833	Triticum_aestivum|TraesCS3D03G0623600	Aegilops_tauschii|LOC109745335
OG0021834	Triticum_aestivum|TraesCS3B03G0353200	Aegilops_tauschii|LOC109769120
OG0021835	Triticum_aestivum|TraesCS3D03G0765600	Aegilops_tauschii|LOC109780539
OG0021836	Triticum_aestivum|TraesCS3D03G0078900	Aegilops_tauschii|LOC109777353
OG0021836	Triticum_aestivum|TraesCS3B03G0107800	Aegilops_tauschii|LOC109757342
OG0021837	Triticum_aestivum|TraesCS3D03G0691700, Triticum_aestivum|TraesCS6B03G0488100, Triticum_aestivum|TraesCS6B03G0487400	Aegilops_tauschii|LOC120976071
OG0021838	Triticum_aestivum|TraesCS3D03G0598500	Aegilops_tauschii|LOC109738300
OG0021839	Triticum_aestivum|TraesCS3A03G0378000, Triticum_aestivum|TraesCS3D03G0364700	Aegilops_tauschii|LOC109776980
OG0021840	Triticum_aestivum|TraesCS3A03G0939000, Triticum_aestivum|TraesCS3B03G1069800, Triticum_aestivum|TraesCS3D03G0871400	Aegilops_tauschii|LOC109786360
OG0021842	Triticum_aestivum|TraesCS3B03G1112200	Aegilops_tauschii|LOC120976924
OG0021843	Triticum_aestivum|TraesCS3A03G1217000, Triticum_aestivum|TraesCS3D03G1160100	Aegilops_tauschii|LOC109786568
OG0021845	Triticum_aestivum|TraesCS3D03G0032000	Aegilops_tauschii|LOC109776291
OG0021846	Triticum_aestivum|TraesCS3A03G0539900, Triticum_aestivum|TraesCS3D03G0501500	Aegilops_tauschii|LOC109744416
OG0021847	Triticum_aestivum|TraesCS3D03G1121000, Triticum_aestivum|TraesCSU03G0054500	Aegilops_tauschii|LOC109768580
OG0021848	Triticum_aestivum|TraesCS3B03G0495600, Triticum_aestivum|TraesCS3D03G0388900	Aegilops_tauschii|LOC109769110
OG0021849	Triticum_aestivum|TraesCS3D03G0463100	Aegilops_tauschii|LOC109775178
OG0021850	Triticum_aestivum|TraesCS3A03G0854400	Aegilops_tauschii|LOC109778204
OG0021851	Triticum_aestivum|TraesCS3B03G0194900, Triticum_aestivum|TraesCS3D03G0133700	Aegilops_tauschii|LOC109787005
OG0021852	Triticum_aestivum|TraesCS3A03G0945100, Triticum_aestivum|TraesCS3D03G0878000	Aegilops_tauschii|LOC109778896
OG0021853	Triticum_aestivum|TraesCS3D03G0779600	Aegilops_tauschii|LOC109751494
OG0021854	Triticum_aestivum|TraesCS3D03G0858100	Aegilops_tauschii|LOC109781051
OG0021855	Triticum_aestivum|TraesCS3D03G0149700	Aegilops_tauschii|LOC109750262
OG0021857	Triticum_aestivum|TraesCS3D03G0525900	Aegilops_tauschii|LOC109746561
OG0021858	Triticum_aestivum|TraesCS3A03G1276700	Aegilops_tauschii|LOC109770663
OG0021860	Triticum_aestivum|TraesCS3B03G0001100	Aegilops_tauschii|LOC109756932
OG0021862	Triticum_aestivum|TraesCS3D03G0036200	Aegilops_tauschii|LOC109760920
OG0021863	Triticum_aestivum|TraesCS3D03G1089600, Triticum_aestivum|TraesCS3B03G1359800	Aegilops_tauschii|LOC109774496
OG0021864	Triticum_aestivum|TraesCS3D03G0929500	Aegilops_tauschii|LOC109778645
OG0021866	Triticum_aestivum|TraesCS3B03G0938900, Triticum_aestivum|TraesCS3A03G0815900, Triticum_aestivum|TraesCS3D03G0752300	Aegilops_tauschii|LOC109773743
OG0021868	Triticum_aestivum|TraesCS3B03G1285200	Aegilops_tauschii|LOC109748594
OG0021872	Triticum_aestivum|TraesCS3A03G1230100, Triticum_aestivum|TraesCS3D03G1167900	Aegilops_tauschii|LOC109752904
OG0021873	Triticum_aestivum|TraesCS4D03G0313900	Aegilops_tauschii|LOC109748179
OG0021874	Triticum_aestivum|TraesCS3D03G0155000	Aegilops_tauschii|LOC109769555
OG0021875	Triticum_aestivum|TraesCS3B03G1468700, Triticum_aestivum|TraesCS3B03G1469300	Aegilops_tauschii|LOC109731745
OG0021876	Triticum_aestivum|TraesCS3D03G1014000	Aegilops_tauschii|LOC109770653
OG0021877	Triticum_aestivum|TraesCS3D03G1080100	Aegilops_tauschii|LOC109746984
OG0021879	Triticum_aestivum|TraesCS3A03G1053500, Triticum_aestivum|TraesCS3B03G1218500	Aegilops_tauschii|LOC109776581
OG0021880	Triticum_aestivum|TraesCS4B03G0268300, Triticum_aestivum|TraesCS4A03G0529000	Aegilops_tauschii|LOC109777431
OG0021882	Triticum_aestivum|TraesCS4D03G0833300	Aegilops_tauschii|LOC109771760
OG0021884	Triticum_aestivum|TraesCS4D03G0742800	Aegilops_tauschii|LOC109741481
OG0021886	Triticum_aestivum|TraesCS5A03G1166700, Triticum_aestivum|TraesCS4B03G0844300, Triticum_aestivum|TraesCS4D03G0752800	Aegilops_tauschii|LOC109750367
OG0021891	Triticum_aestivum|TraesCS4A03G0151600	Aegilops_tauschii|LOC109784549
OG0021892	Triticum_aestivum|TraesCS4B03G0057500, Triticum_aestivum|TraesCS4D03G0037900	Aegilops_tauschii|LOC109762228
OG0021893	Triticum_aestivum|TraesCS4D03G0210500, Triticum_aestivum|TraesCS4D03G0210200, Triticum_aestivum|TraesCS4A03G0550500	Aegilops_tauschii|LOC120962413
OG0021894	Triticum_aestivum|TraesCS4B03G0998200	Aegilops_tauschii|LOC109783082
OG0021895	Triticum_aestivum|TraesCS5A03G1201400, Triticum_aestivum|TraesCS4B03G0890800	Aegilops_tauschii|LOC109783213
OG0021896	Triticum_aestivum|TraesCS4A03G0025000, Triticum_aestivum|TraesCS4D03G0681900	Aegilops_tauschii|LOC109772831
OG0021897	Triticum_aestivum|TraesCS4D03G0818900, Triticum_aestivum|TraesCS4B03G0935300	Aegilops_tauschii|LOC109785927
OG0021898	Triticum_aestivum|TraesCS4B03G0821000	Aegilops_tauschii|LOC109742958
OG0021900	Triticum_aestivum|TraesCS5A03G1219600	Aegilops_tauschii|LOC109757212
OG0021901	Triticum_aestivum|TraesCS4A03G0490600, Triticum_aestivum|TraesCS4D03G0263700	Aegilops_tauschii|LOC109779118
OG0021903	Triticum_aestivum|TraesCS4A03G0059300, Triticum_aestivum|TraesCS4D03G0647100	Aegilops_tauschii|LOC109758153
OG0021905	Triticum_aestivum|TraesCS5A03G1202700, Triticum_aestivum|TraesCS4B03G0894400, Triticum_aestivum|TraesCS4D03G0787800	Aegilops_tauschii|LOC109768161
OG0021906	Triticum_aestivum|TraesCS4A03G0230700	Aegilops_tauschii|LOC109733022
OG0021906	Triticum_aestivum|TraesCS4D03G0478200	Aegilops_tauschii|LOC109733022
OG0021907	Triticum_aestivum|TraesCS4B03G0557100, Triticum_aestivum|TraesCS4D03G0492500	Aegilops_tauschii|LOC109780229
OG0021908	Triticum_aestivum|TraesCS4D03G0099600	Aegilops_tauschii|LOC109738703
OG0021910	Triticum_aestivum|TraesCS4B03G0824100	Aegilops_tauschii|LOC120963548, Aegilops_tauschii|LOC109759386
OG0021911	Triticum_aestivum|TraesCS4D03G0824800	Aegilops_tauschii|LOC120963160
OG0021912	Triticum_aestivum|TraesCS4A03G0675000, Triticum_aestivum|TraesCS4B03G0121400, Triticum_aestivum|TraesCS4D03G0104000	Aegilops_tauschii|LOC109736955
OG0021913	Triticum_aestivum|TraesCS5A03G1276100, Triticum_aestivum|TraesCS4B03G0972200	Aegilops_tauschii|LOC109742955
OG0021914	Triticum_aestivum|TraesCS4B03G0013600	Aegilops_tauschii|LOC109761787
OG0021915	Triticum_aestivum|TraesCS5A03G1297500, Triticum_aestivum|TraesCS3B03G1017800	Aegilops_tauschii|LOC109739759
OG0021917	Triticum_aestivum|TraesCS4A03G0012600, Triticum_aestivum|TraesCS4D03G0701800	Aegilops_tauschii|LOC109782995
OG0021918	Triticum_aestivum|TraesCS4D03G0207600	Aegilops_tauschii|LOC109749728
OG0021919	Triticum_aestivum|TraesCS4B03G0646000	Aegilops_tauschii|LOC109733258
OG0021920	Triticum_aestivum|TraesCS4A03G0201600, Triticum_aestivum|TraesCS4B03G0575100, Triticum_aestivum|TraesCS4D03G0508500	Aegilops_tauschii|LOC109757925
OG0021921	Triticum_aestivum|TraesCS4D03G0293700	Aegilops_tauschii|LOC109759840
OG0021922	Triticum_aestivum|TraesCS4D03G0218900	Aegilops_tauschii|LOC109769507
OG0021923	Triticum_aestivum|TraesCS4D03G0679400	Aegilops_tauschii|LOC109774520
OG0021924	Triticum_aestivum|TraesCS4B03G0952300, Triticum_aestivum|TraesCS4D03G0828500	Aegilops_tauschii|LOC109754809
OG0021925	Triticum_aestivum|TraesCS4D03G0033500	Aegilops_tauschii|LOC109780641
OG0021926	Triticum_aestivum|TraesCS4D03G0115300	Aegilops_tauschii|LOC109760273
OG0021927	Triticum_aestivum|TraesCS4B03G0626300, Triticum_aestivum|TraesCS4D03G0555500	Aegilops_tauschii|LOC109775089
OG0021928	Triticum_aestivum|TraesCS4D03G0146000	Aegilops_tauschii|LOC109732945
OG0021929	Triticum_aestivum|TraesCS4D03G0757300	Aegilops_tauschii|LOC109736364
OG0021930	Triticum_aestivum|TraesCS4D03G0441100	Aegilops_tauschii|LOC109783901
OG0021931	Triticum_aestivum|TraesCS4A03G0711500, Triticum_aestivum|TraesCS4D03G0058600	Aegilops_tauschii|LOC109781225
OG0021932	Triticum_aestivum|TraesCS4A03G0627400, Triticum_aestivum|TraesCS4D03G0144200	Aegilops_tauschii|LOC109785363
OG0021933	Triticum_aestivum|TraesCS4B03G0376000, Triticum_aestivum|TraesCS4A03G0419100	Aegilops_tauschii|LOC109771972
OG0021934	Triticum_aestivum|TraesCS4B03G1012600, Triticum_aestivum|TraesCS5A03G1299200	Aegilops_tauschii|LOC109768860
OG0021935	Triticum_aestivum|TraesCS5A03G1289800	Aegilops_tauschii|LOC109787590
OG0021936	Triticum_aestivum|TraesCS5A03G1164900, Triticum_aestivum|TraesCS4D03G0751300	Aegilops_tauschii|LOC109750338
OG0021937	Triticum_aestivum|TraesCS4D03G0528000	Aegilops_tauschii|LOC109775146
OG0021938	Triticum_aestivum|TraesCS5A03G1290600, Triticum_aestivum|TraesCS4B03G0991200	Aegilops_tauschii|LOC109787604
OG0021939	Triticum_aestivum|TraesCS5A03G1167200	Aegilops_tauschii|LOC109750398
OG0021941	Triticum_aestivum|TraesCS4B03G0220200, Triticum_aestivum|TraesCS4D03G0181300	Aegilops_tauschii|LOC109759221
OG0021942	Triticum_aestivum|TraesCS4B03G0843100	Aegilops_tauschii|LOC109750336
OG0021943	Triticum_aestivum|TraesCS4A03G0156600, Triticum_aestivum|TraesCS4B03G0637000	Aegilops_tauschii|LOC109735412
OG0021944	Triticum_aestivum|TraesCS4B03G0257400, Triticum_aestivum|TraesCS4D03G0220300	Aegilops_tauschii|LOC109752649
OG0021945	Triticum_aestivum|TraesCS4B03G0190400, Triticum_aestivum|TraesCS4D03G0157300	Aegilops_tauschii|LOC109768780
OG0021947	Triticum_aestivum|TraesCS4B03G0503900	Aegilops_tauschii|LOC109747889
OG0021948	Triticum_aestivum|TraesCS4D03G0529200	Aegilops_tauschii|LOC109763146
OG0021949	Triticum_aestivum|TraesCS4B03G0970500, Triticum_aestivum|TraesCS5A03G1274200	Aegilops_tauschii|LOC109742963
OG0021950	Triticum_aestivum|TraesCS4B03G0494700, Triticum_aestivum|TraesCS4D03G0439900	Aegilops_tauschii|LOC109783899
OG0021951	Triticum_aestivum|TraesCS4B03G0263600, Triticum_aestivum|TraesCS4A03G0534400	Aegilops_tauschii|LOC109763849
OG0021952	Triticum_aestivum|TraesCS4A03G0235000	Aegilops_tauschii|LOC109733464
OG0021953	Triticum_aestivum|TraesCS5A03G1273300	Aegilops_tauschii|LOC109742948
OG0021954	Triticum_aestivum|TraesCS4A03G0741900, Triticum_aestivum|TraesCS4B03G0049100, Triticum_aestivum|TraesCS4D03G0032900	Aegilops_tauschii|LOC109737577
OG0021955	Triticum_aestivum|TraesCS4B03G0236800, Triticum_aestivum|TraesCS4D03G0199800	Aegilops_tauschii|LOC109752316
OG0021956	Triticum_aestivum|TraesCS4D03G0827000, Triticum_aestivum|TraesCS4B03G0947600	Aegilops_tauschii|LOC109780215
OG0021957	Triticum_aestivum|TraesCS4D03G0584500	Aegilops_tauschii|LOC109732591
OG0021958	Triticum_aestivum|TraesCS4A03G0548200, Triticum_aestivum|TraesCS4D03G0209800	Aegilops_tauschii|LOC109745641
OG0021960	Triticum_aestivum|TraesCS4D03G0800400	Aegilops_tauschii|LOC109735563
OG0021961	Triticum_aestivum|TraesCS4D03G0267300	Aegilops_tauschii|LOC109757770
OG0021962	Triticum_aestivum|TraesCS4B03G0996400	Aegilops_tauschii|LOC109783064
OG0021963	Triticum_aestivum|TraesCS4D03G0055700	Aegilops_tauschii|LOC109742644
OG0021964	Triticum_aestivum|TraesCS4D03G0040000	Aegilops_tauschii|LOC109764761
OG0021966	Triticum_aestivum|TraesCS4A03G0215000, Triticum_aestivum|TraesCS4D03G0492400	Aegilops_tauschii|LOC109780228
OG0021967	Triticum_aestivum|TraesCS5A03G1274600, Triticum_aestivum|TraesCS4B03G0970900	Aegilops_tauschii|LOC109742941
OG0021969	Triticum_aestivum|TraesCS4D03G0698400, Triticum_aestivum|TraesCS4A03G0015000	Aegilops_tauschii|LOC109748626
OG0021971	Triticum_aestivum|TraesCS4D03G0022800	Aegilops_tauschii|LOC109767117
OG0021972	Triticum_aestivum|TraesCS4B03G0172500, Triticum_aestivum|TraesCS4D03G0141800	Aegilops_tauschii|LOC109755185
OG0021973	Triticum_aestivum|TraesCS4B03G0971600	Aegilops_tauschii|LOC109758165
OG0021974	Triticum_aestivum|TraesCS4B03G0601800, Triticum_aestivum|TraesCS4D03G0532400	Aegilops_tauschii|LOC109743644
OG0021975	Triticum_aestivum|TraesCS4D03G0142300, Triticum_aestivum|TraesCS4A03G0629600	Aegilops_tauschii|LOC109755190
OG0021976	Triticum_aestivum|TraesCS4B03G0630100	Aegilops_tauschii|LOC109776887
OG0021977	Triticum_aestivum|TraesCS5A03G1292100, Triticum_aestivum|TraesCS1B03G0158000	Aegilops_tauschii|LOC109732954
OG0021978	Triticum_aestivum|TraesCS5A03G1218800, Triticum_aestivum|TraesCS4D03G0807100, Triticum_aestivum|TraesCS4B03G0919000	Aegilops_tauschii|LOC109742277
OG0021979	Triticum_aestivum|TraesCS4D03G0060200	Aegilops_tauschii|LOC109755236
OG0021980	Triticum_aestivum|TraesCS4D03G0740700	Aegilops_tauschii|LOC109762896
OG0021981	Triticum_aestivum|TraesCS4B03G0662400	Aegilops_tauschii|LOC109732590
OG0021982	Triticum_aestivum|TraesCS4B03G0771900, Triticum_aestivum|TraesCS4D03G0692800	Aegilops_tauschii|LOC109772412
OG0021984	Triticum_aestivum|TraesCS4B03G0102500, Triticum_aestivum|TraesCS4D03G0085100	Aegilops_tauschii|LOC109747587
OG0021985	Triticum_aestivum|TraesCS4A03G0176700, Triticum_aestivum|TraesCS4B03G0599200	Aegilops_tauschii|LOC109747022
OG0021986	Triticum_aestivum|TraesCS4B03G0299600, Triticum_aestivum|TraesCS4A03G0467100	Aegilops_tauschii|LOC109747883
OG0021988	Triticum_aestivum|TraesCS4B03G0676600, Triticum_aestivum|TraesCS4D03G0601800	Aegilops_tauschii|LOC109780669
OG0021989	Triticum_aestivum|TraesCS4D03G0638900, Triticum_aestivum|TraesCS4B03G0714900	Aegilops_tauschii|LOC109754553
OG0021990	Triticum_aestivum|TraesCS5A03G1194100, Triticum_aestivum|TraesCS4D03G0779200	Aegilops_tauschii|LOC109750320
OG0021992	Triticum_aestivum|TraesCS4B03G0030100, Triticum_aestivum|TraesCS4D03G0020700	Aegilops_tauschii|LOC109746031
OG0021993	Triticum_aestivum|TraesCS5A03G1176400, Triticum_aestivum|TraesCS4B03G0856900, Triticum_aestivum|TraesCS4D03G0760400	Aegilops_tauschii|LOC109741563
OG0021994	Triticum_aestivum|TraesCS4A03G0594200	Aegilops_tauschii|LOC109779838
OG0021995	Triticum_aestivum|TraesCS4A03G0206500	Aegilops_tauschii|LOC109772436
OG0021996	Triticum_aestivum|TraesCS4A03G0638400, Triticum_aestivum|TraesCS4B03G0163200	Aegilops_tauschii|LOC120963237
OG0021997	Triticum_aestivum|TraesCS4D03G0585900	Aegilops_tauschii|LOC109751104
OG0021998	Triticum_aestivum|TraesCS4B03G0189100	Aegilops_tauschii|LOC109742904
OG0021999	Triticum_aestivum|TraesCS4A03G0733600, Triticum_aestivum|TraesCS4B03G0060700	Aegilops_tauschii|LOC109755981
OG0022000	Triticum_aestivum|TraesCS5A03G1257200, Triticum_aestivum|TraesCS4B03G0963400	Aegilops_tauschii|LOC109739215
OG0022001	Triticum_aestivum|TraesCS4A03G0164300	Aegilops_tauschii|LOC120969247
OG0022003	Triticum_aestivum|TraesCS4B03G0484600, Triticum_aestivum|TraesCS4A03G0284200	Aegilops_tauschii|LOC109740599
OG0022005	Triticum_aestivum|TraesCS5A03G0454300, Triticum_aestivum|TraesCS5D03G0420000	Aegilops_tauschii|LOC109773898
OG0022008	Triticum_aestivum|TraesCS5D03G1156300	Aegilops_tauschii|LOC109743624
OG0022009	Triticum_aestivum|TraesCS5A03G0082200, Triticum_aestivum|TraesCS5D03G0106400	Aegilops_tauschii|LOC109740181
OG0022010	Triticum_aestivum|TraesCS5B03G0045200	Aegilops_tauschii|LOC109745730, Aegilops_tauschii|LOC109776684, Aegilops_tauschii|LOC109776453, Aegilops_tauschii|LOC109759854
OG0022011	Triticum_aestivum|TraesCS5D03G0658300	Aegilops_tauschii|LOC109763332
OG0022013	Triticum_aestivum|TraesCS5D03G0569000	Aegilops_tauschii|LOC109763231
OG0022014	Triticum_aestivum|TraesCS5A03G0018600, Triticum_aestivum|TraesCS5D03G0029100	Aegilops_tauschii|LOC109753239
OG0022016	Triticum_aestivum|TraesCS5D03G0902500	Aegilops_tauschii|LOC109732685
OG0022017	Triticum_aestivum|TraesCS5D03G0766200, Triticum_aestivum|TraesCS5B03G0777600, Triticum_aestivum|TraesCS5B03G0777500	Aegilops_tauschii|LOC109777752
OG0022021	Triticum_aestivum|TraesCS5D03G0481700	Aegilops_tauschii|LOC109755444
OG0022022	Triticum_aestivum|TraesCS5B03G0752400, Triticum_aestivum|TraesCS5A03G0104100	Aegilops_tauschii|LOC120964302
OG0022023	Triticum_aestivum|TraesCS5D03G0961700	Aegilops_tauschii|LOC109779601
OG0022024	Triticum_aestivum|TraesCS5D03G1030100, Triticum_aestivum|TraesCS5A03G1075600	Aegilops_tauschii|LOC109770530
OG0022026	Triticum_aestivum|TraesCS5D03G1129200	Aegilops_tauschii|LOC109773126
OG0022028	Triticum_aestivum|TraesCS5B03G0757700	Aegilops_tauschii|LOC109762080
OG0022029	Triticum_aestivum|TraesCS5D03G0476700	Aegilops_tauschii|LOC109758642
OG0022030	Triticum_aestivum|TraesCS5D03G1067200	Aegilops_tauschii|LOC109746428
OG0022031	Triticum_aestivum|TraesCS5D03G1144400	Aegilops_tauschii|LOC109780952
OG0022033	Triticum_aestivum|TraesCS4A03G0815000, Triticum_aestivum|TraesCS5D03G1189100	Aegilops_tauschii|LOC109746373
OG0022034	Triticum_aestivum|TraesCS5A03G0633900, Triticum_aestivum|TraesCS5D03G0601100	Aegilops_tauschii|LOC109755014
OG0022036	Triticum_aestivum|TraesCS5B03G0138900, Triticum_aestivum|TraesCS5A03G0127300	Aegilops_tauschii|LOC109765576
OG0022038	Triticum_aestivum|TraesCS5D03G0461700	Aegilops_tauschii|LOC109741266
OG0022039	Triticum_aestivum|TraesCS5B03G1226100, Triticum_aestivum|TraesCS5D03G1106600	Aegilops_tauschii|LOC109751732
OG0022040	Triticum_aestivum|TraesCS5A03G0604100	Aegilops_tauschii|LOC109763226
OG0022041	Triticum_aestivum|TraesCS5A03G0273000, Triticum_aestivum|TraesCS5D03G0272300, Triticum_aestivum|TraesCS5B03G0275800	Aegilops_tauschii|LOC109753765
OG0022042	Triticum_aestivum|TraesCS5B03G0573100, Triticum_aestivum|TraesCS5D03G0528000	Aegilops_tauschii|LOC109772486
OG0022043	Triticum_aestivum|TraesCS5B03G0001900, Triticum_aestivum|TraesCS5D03G0002500	Aegilops_tauschii|LOC109779138
OG0022044	Triticum_aestivum|TraesCS5D03G1065200, Triticum_aestivum|TraesCS5B03G1180300	Aegilops_tauschii|LOC109774927
OG0022045	Triticum_aestivum|TraesCS5D03G1159300, Triticum_aestivum|TraesCS5B03G1292300	Aegilops_tauschii|LOC109760710
OG0022046	Triticum_aestivum|TraesCS5B03G0286300, Triticum_aestivum|TraesCS5D03G0310100	Aegilops_tauschii|LOC109762256
OG0022047	Triticum_aestivum|TraesCS5D03G1134900	Aegilops_tauschii|LOC109780434, Aegilops_tauschii|LOC109738173
OG0022048	Triticum_aestivum|TraesCS4A03G0847700, Triticum_aestivum|TraesCS5D03G1160300	Aegilops_tauschii|LOC109785378
OG0022051	Triticum_aestivum|TraesCS5D03G0130300, Triticum_aestivum|TraesCS5B03G0120800	Aegilops_tauschii|LOC109768467
OG0022053	Triticum_aestivum|TraesCS5B03G0398800	Aegilops_tauschii|LOC109735590
OG0022054	Triticum_aestivum|TraesCS5A03G0188400, Triticum_aestivum|TraesCS5D03G0212200	Aegilops_tauschii|LOC109787056
OG0022055	Triticum_aestivum|TraesCS5D03G1144800	Aegilops_tauschii|LOC120965062
OG0022055	Triticum_aestivum|TraesCS1B03G0281200	Aegilops_tauschii|LOC109770523, Aegilops_tauschii|LOC109739731
OG0022056	Triticum_aestivum|TraesCS5D03G1106800, Triticum_aestivum|TraesCS5B03G1227900	Aegilops_tauschii|LOC109751733
OG0022058	Triticum_aestivum|TraesCS5D03G0606200	Aegilops_tauschii|LOC109757581
OG0022059	Triticum_aestivum|TraesCS5D03G0761800	Aegilops_tauschii|LOC109760402
OG0022062	Triticum_aestivum|TraesCS5D03G1196400	Aegilops_tauschii|LOC109766563
OG0022063	Triticum_aestivum|TraesCS5A03G0929400, Triticum_aestivum|TraesCS5D03G0888400	Aegilops_tauschii|LOC109755472
OG0022064	Triticum_aestivum|TraesCS5B03G1041100, Triticum_aestivum|TraesCS5D03G0944700	Aegilops_tauschii|LOC120964112
OG0022066	Triticum_aestivum|TraesCS5D03G0335900	Aegilops_tauschii|LOC109763363
OG0022067	Triticum_aestivum|TraesCS5D03G0157700	Aegilops_tauschii|LOC109734934, Aegilops_tauschii|LOC120969648
OG0022068	Triticum_aestivum|TraesCS4A03G0868500, Triticum_aestivum|TraesCS5B03G1269200, Triticum_aestivum|TraesCS5D03G1137000	Aegilops_tauschii|LOC109745759
OG0022070	Triticum_aestivum|TraesCS5D03G0490600	Aegilops_tauschii|LOC109774499
OG0022072	Triticum_aestivum|TraesCS5D03G0687100, Triticum_aestivum|TraesCS5A03G0719600	Aegilops_tauschii|LOC109751992
OG0022073	Triticum_aestivum|TraesCS5B03G0115500	Aegilops_tauschii|LOC109781918
OG0022074	Triticum_aestivum|TraesCS7B03G1124000, Triticum_aestivum|TraesCS5B03G0921700, Triticum_aestivum|TraesCS7D03G1174400	Aegilops_tauschii|LOC120969170
OG0022076	Triticum_aestivum|TraesCS5D03G0518300, Triticum_aestivum|TraesCS5B03G0559500	Aegilops_tauschii|LOC109769318
OG0022078	Triticum_aestivum|TraesCS5D03G1096500	Aegilops_tauschii|LOC109772260
OG0022080	Triticum_aestivum|TraesCS5B03G0020300, Triticum_aestivum|TraesCS5D03G0035800	Aegilops_tauschii|LOC109755205
OG0022081	Triticum_aestivum|TraesCS5A03G0938300, Triticum_aestivum|TraesCS5D03G0898300	Aegilops_tauschii|LOC109785997
OG0022083	Triticum_aestivum|TraesCS5B03G1015500	Aegilops_tauschii|LOC109743532
OG0022085	Triticum_aestivum|TraesCS5D03G0992100	Aegilops_tauschii|LOC109743222
OG0022086	Triticum_aestivum|TraesCS5A03G0416500, Triticum_aestivum|TraesCS5B03G0413100, Triticum_aestivum|TraesCS5D03G0384500	Aegilops_tauschii|LOC109769590
OG0022087	Triticum_aestivum|TraesCS5D03G1220500, Triticum_aestivum|TraesCS4A03G0807800	Aegilops_tauschii|LOC109759379
OG0022088	Triticum_aestivum|TraesCS5B03G0520500, Triticum_aestivum|TraesCS5A03G0513400, Triticum_aestivum|TraesCS5D03G0479600	Aegilops_tauschii|LOC109754601
OG0022089	Triticum_aestivum|TraesCS5A03G0703500	Aegilops_tauschii|LOC109763725
OG0022090	Triticum_aestivum|TraesCS5D03G0994400, Triticum_aestivum|TraesCS5B03G1106200, Triticum_aestivum|TraesCS5A03G1053600	Aegilops_tauschii|LOC109762416
OG0022091	Triticum_aestivum|TraesCS5A03G0849400, Triticum_aestivum|TraesCS5B03G0891200, Triticum_aestivum|TraesCS5D03G0811500	Aegilops_tauschii|LOC109765938
OG0022092	Triticum_aestivum|TraesCS5D03G0179500	Aegilops_tauschii|LOC109764817
OG0022093	Triticum_aestivum|TraesCS5A03G0911600, Triticum_aestivum|TraesCS5D03G0872200	Aegilops_tauschii|LOC109765403
OG0022094	Triticum_aestivum|TraesCS5D03G0537700	Aegilops_tauschii|LOC109737074
