Orthogroup	Triticum_turgidum	Triticum_urartu
OG0014883	Triticum_turgidum|TRITD_2Av1G085700	Triticum_urartu|LOC125536806
OG0014884	Triticum_turgidum|TRITD_2Bv1G046930, Triticum_turgidum|TRITD_2Av1G036800	Triticum_urartu|LOC125535875
OG0014885	Triticum_turgidum|TRITD_2Av1G051040	Triticum_urartu|LOC125536173
OG0014886	Triticum_turgidum|TRITD_2Bv1G152640, Triticum_turgidum|TRITD_2Av1G186780	Triticum_urartu|LOC125538320
OG0014888	Triticum_turgidum|TRITD_2Av1G211880	Triticum_urartu|LOC125538923
OG0014889	Triticum_turgidum|TRITD_2Av1G285890, Triticum_turgidum|TRITD_2Bv1G253750	Triticum_urartu|LOC125540279
OG0014890	Triticum_turgidum|TRITD_2Av1G068750, Triticum_turgidum|TRITD_2Bv1G074950	Triticum_urartu|LOC125536440
OG0014891	Triticum_turgidum|TRITD_2Av1G154890	Triticum_urartu|LOC125531253
OG0014892	Triticum_turgidum|TRITD_2Bv1G211330, Triticum_turgidum|TRITD_2Av1G249120	Triticum_urartu|LOC125528213
OG0014894	Triticum_turgidum|TRITD_2Bv1G149040	Triticum_urartu|LOC125538191
OG0014896	Triticum_turgidum|TRITD_2Av1G295530	Triticum_urartu|LOC125540502
OG0014897	Triticum_turgidum|TRITD_2Bv1G006520, Triticum_turgidum|TRITD_2Av1G005640	Triticum_urartu|LOC125535063, Triticum_urartu|LOC125530990
OG0014898	Triticum_turgidum|TRITD_2Av1G222930	Triticum_urartu|LOC125539084
OG0014899	Triticum_turgidum|TRITD_2Bv1G201500	Triticum_urartu|LOC125539445
OG0014900	Triticum_turgidum|TRITD_2Av1G047470, Triticum_turgidum|TRITD_2Bv1G060830	Triticum_urartu|LOC125536142
OG0014901	Triticum_turgidum|TRITD_2Av1G264170, Triticum_turgidum|TRITD_2Bv1G226810	Triticum_urartu|LOC125528380
OG0014903	Triticum_turgidum|TRITD_2Av1G295430, Triticum_turgidum|TRITD_2Bv1G265420	Triticum_urartu|LOC125540497
OG0014904	Triticum_turgidum|TRITD_2Bv1G183480	Triticum_urartu|LOC125533731
OG0014905	Triticum_turgidum|TRITD_2Av1G024960	Triticum_urartu|LOC125535566, Triticum_urartu|LOC125528085
OG0014906	Triticum_turgidum|TRITD_2Av1G093660	Triticum_urartu|LOC125537069
OG0014907	Triticum_turgidum|TRITD_2Av1G124160	Triticum_urartu|LOC125529303
OG0014908	Triticum_turgidum|TRITD_2Bv1G213430	Triticum_urartu|LOC125539584
OG0014909	Triticum_turgidum|TRITD_2Bv1G165720	Triticum_urartu|LOC125538683
OG0014910	Triticum_turgidum|TRITD_2Av1G082760	Triticum_urartu|LOC125541439
OG0014911	Triticum_turgidum|TRITD_2Bv1G232330, Triticum_turgidum|TRITD_2Av1G268690	Triticum_urartu|LOC125539905
OG0014912	Triticum_turgidum|TRITD_2Av1G264310	Triticum_urartu|LOC125539812
OG0014913	Triticum_turgidum|TRITD_2Av1G223060	Triticum_urartu|LOC125533741
OG0014914	Triticum_turgidum|TRITD_2Av1G200970	Triticum_urartu|LOC125538642
OG0014916	Triticum_turgidum|TRITD_2Av1G062520	Triticum_urartu|LOC125536391
OG0014918	Triticum_turgidum|TRITD_2Av1G067920, Triticum_turgidum|TRITD_2Bv1G075440	Triticum_urartu|LOC125536503
OG0014919	Triticum_turgidum|TRITD_2Av1G224690	Triticum_urartu|LOC125539115
OG0014920	Triticum_turgidum|TRITD_2Av1G154250	Triticum_urartu|LOC125537475
OG0014921	Triticum_turgidum|TRITD_2Bv1G213620	Triticum_urartu|LOC125539578
OG0014923	Triticum_turgidum|TRITD_2Av1G247810	Triticum_urartu|LOC125533911
OG0014924	Triticum_turgidum|TRITD_2Av1G208280	Triticum_urartu|LOC125533660
OG0014925	Triticum_turgidum|TRITD_2Av1G028220, Triticum_turgidum|TRITD_2Bv1G036640	Triticum_urartu|LOC125535647
OG0014929	Triticum_turgidum|TRITD_2Av1G051450	Triticum_urartu|LOC125536207
OG0014930	Triticum_turgidum|TRITD_2Av1G285640	Triticum_urartu|LOC125528846
OG0014931	Triticum_turgidum|TRITD_2Av1G215460	Triticum_urartu|LOC125538879
OG0014935	Triticum_turgidum|TRITD_2Av1G060260	Triticum_urartu|LOC125536279
OG0014937	Triticum_turgidum|TRITD_2Av1G009070	Triticum_urartu|LOC125540713
OG0014939	Triticum_turgidum|TRITD_2Av1G263930	Triticum_urartu|LOC125539804
OG0014940	Triticum_turgidum|TRITD_2Bv1G093740	Triticum_urartu|LOC125527915
OG0014941	Triticum_turgidum|TRITD_2Av1G273200	Triticum_urartu|LOC125539988
OG0014943	Triticum_turgidum|TRITD_2Av1G064510	Triticum_urartu|LOC125536518
OG0014944	Triticum_turgidum|TRITD_2Bv1G193820	Triticum_urartu|LOC125539258
OG0014945	Triticum_turgidum|TRITD_2Av1G156500	Triticum_urartu|LOC125537572, Triticum_urartu|LOC125537573
OG0014946	Triticum_turgidum|TRITD_2Av1G010590	Triticum_urartu|LOC125540728
OG0014947	Triticum_turgidum|TRITD_2Bv1G085710	Triticum_urartu|LOC125536699
OG0014950	Triticum_turgidum|TRITD_2Av1G028400	Triticum_urartu|LOC125535649
OG0014950	Triticum_turgidum|TRITD_2Bv1G037200	Triticum_urartu|LOC125535649
OG0014951	Triticum_turgidum|TRITD_2Av1G093540	Triticum_urartu|LOC125537252
OG0014952	Triticum_turgidum|TRITD_2Av1G201490	Triticum_urartu|LOC125538571
OG0014953	Triticum_turgidum|TRITD_2Av1G139220	Triticum_urartu|LOC125537463
OG0014954	Triticum_turgidum|TRITD_2Bv1G123560	Triticum_urartu|LOC125537383
OG0014957	Triticum_turgidum|TRITD_2Av1G075290, Triticum_turgidum|TRITD_2Bv1G084190	Triticum_urartu|LOC125536620, Triticum_urartu|LOC125536621, Triticum_urartu|LOC125531749
OG0014958	Triticum_turgidum|TRITD_2Av1G092110	Triticum_urartu|LOC125537263
OG0014961	Triticum_turgidum|TRITD_2Av1G147130	Triticum_urartu|LOC125537532
OG0014962	Triticum_turgidum|TRITD_2Av1G179370, Triticum_turgidum|TRITD_2Bv1G147870	Triticum_urartu|LOC125538034
OG0014963	Triticum_turgidum|TRITD_2Bv1G154500	Triticum_urartu|LOC125529201
OG0014964	Triticum_turgidum|TRITD_2Av1G178440	Triticum_urartu|LOC125538006
OG0014965	Triticum_turgidum|TRITD_2Bv1G237050, Triticum_turgidum|TRITD_2Av1G273710	Triticum_urartu|LOC125539997
OG0014966	Triticum_turgidum|TRITD_2Av1G267980	Triticum_urartu|LOC125539898
OG0014968	Triticum_turgidum|TRITD_2Av1G199350	Triticum_urartu|LOC125538583
OG0014969	Triticum_turgidum|TRITD_2Av1G270830	Triticum_urartu|LOC125539948, Triticum_urartu|LOC125539955
OG0014971	Triticum_turgidum|TRITD_2Av1G260380	Triticum_urartu|LOC125539750
OG0014972	Triticum_turgidum|TRITD_2Bv1G198020	Triticum_urartu|LOC125539289
OG0014975	Triticum_turgidum|TRITD_2Av1G027600, Triticum_turgidum|TRITD_2Bv1G035950	Triticum_urartu|LOC125535631
OG0014976	Triticum_turgidum|TRITD_2Bv1G164830, Triticum_turgidum|TRITD_2Av1G201840	Triticum_urartu|LOC125533624
OG0014977	Triticum_turgidum|TRITD_2Bv1G183860	Triticum_urartu|LOC125539048
OG0014979	Triticum_turgidum|TRITD_2Bv1G234170, Triticum_turgidum|TRITD_2Av1G270980	Triticum_urartu|LOC125540064
OG0014980	Triticum_turgidum|TRITD_2Av1G236500	Triticum_urartu|LOC125539318
OG0014981	Triticum_turgidum|TRITD_2Av1G206930	Triticum_urartu|LOC125538750
OG0014983	Triticum_turgidum|TRITD_2Av1G072280	Triticum_urartu|LOC125537174
OG0014984	Triticum_turgidum|TRITD_2Av1G017370	Triticum_urartu|LOC125527552
OG0014985	Triticum_turgidum|TRITD_2Av1G239080	Triticum_urartu|LOC125533838
OG0014986	Triticum_turgidum|TRITD_2Bv1G189780, Triticum_turgidum|TRITD_2Av1G228200	Triticum_urartu|LOC125539194
OG0014989	Triticum_turgidum|TRITD_2Av1G070070	Triticum_urartu|LOC125528420
OG0014989	Triticum_turgidum|TRITD_2Bv1G079720	Triticum_urartu|LOC125528420
OG0014990	Triticum_turgidum|TRITD_2Bv1G010860	Triticum_urartu|LOC125528014
OG0014991	Triticum_turgidum|TRITD_2Bv1G207350, Triticum_turgidum|TRITD_2Av1G245870	Triticum_urartu|LOC125539459
OG0014992	Triticum_turgidum|TRITD_2Bv1G189200, Triticum_turgidum|TRITD_2Av1G227270	Triticum_urartu|LOC125539180
OG0014993	Triticum_turgidum|TRITD_2Av1G164930	Triticum_urartu|LOC125538090
OG0014994	Triticum_turgidum|TRITD_2Bv1G037620	Triticum_urartu|LOC125535651
OG0014995	Triticum_turgidum|TRITD_2Av1G258150	Triticum_urartu|LOC125539682
OG0014996	Triticum_turgidum|TRITD_2Av1G053990	Triticum_urartu|LOC125536299
OG0014996	Triticum_turgidum|TRITD_2Bv1G065520	Triticum_urartu|LOC125536299
OG0015001	Triticum_turgidum|TRITD_2Av1G034620, Triticum_turgidum|TRITD_2Bv1G043710	Triticum_urartu|LOC125535787
OG0015002	Triticum_turgidum|TRITD_2Bv1G076310	Triticum_urartu|LOC125536481
OG0015003	Triticum_turgidum|TRITD_2Bv1G245060	Triticum_urartu|LOC125534380
OG0015004	Triticum_turgidum|TRITD_2Av1G206230	Triticum_urartu|LOC125533645
OG0015005	Triticum_turgidum|TRITD_2Bv1G116050	Triticum_urartu|LOC125537071
OG0015006	Triticum_turgidum|TRITD_2Av1G210200	Triticum_urartu|LOC125538839
OG0015007	Triticum_turgidum|TRITD_2Bv1G214720, Triticum_turgidum|TRITD_2Av1G253210	Triticum_urartu|LOC125539593
OG0015008	Triticum_turgidum|TRITD_2Bv1G082120, Triticum_turgidum|TRITD_2Av1G072480	Triticum_urartu|LOC125536572
OG0015010	Triticum_turgidum|TRITD_2Av1G086070	Triticum_urartu|LOC125541418
OG0015012	Triticum_turgidum|TRITD_2Bv1G012100, Triticum_turgidum|TRITD_2Av1G008860	Triticum_urartu|LOC125535221
OG0015013	Triticum_turgidum|TRITD_2Bv1G127940, Triticum_turgidum|TRITD_2Av1G148900	Triticum_urartu|LOC125537538
OG0015014	Triticum_turgidum|TRITD_2Bv1G224330, Triticum_turgidum|TRITD_2Av1G261510	Triticum_urartu|LOC125534122
OG0015015	Triticum_turgidum|TRITD_2Av1G023370	Triticum_urartu|LOC125540934
OG0015016	Triticum_turgidum|TRITD_2Av1G149920	Triticum_urartu|LOC125537504
OG0015017	Triticum_turgidum|TRITD_2Av1G034960	Triticum_urartu|LOC125535814
OG0015018	Triticum_turgidum|TRITD_2Av1G089360	Triticum_urartu|LOC125541543
OG0015019	Triticum_turgidum|TRITD_2Av1G140890	Triticum_urartu|LOC125537610
OG0015020	Triticum_turgidum|TRITD_2Av1G282840	Triticum_urartu|LOC125540222
OG0015021	Triticum_turgidum|TRITD_2Av1G242810	Triticum_urartu|LOC125533858
OG0015022	Triticum_turgidum|TRITD_2Bv1G176270	Triticum_urartu|LOC125538942
OG0015023	Triticum_turgidum|TRITD_2Bv1G075410, Triticum_turgidum|TRITD_2Av1G067700	Triticum_urartu|LOC125536491
OG0015026	Triticum_turgidum|TRITD_2Bv1G258890	Triticum_urartu|LOC125540435, Triticum_urartu|LOC125508097
OG0015028	Triticum_turgidum|TRITD_2Bv1G013830	Triticum_urartu|LOC125527725
OG0015029	Triticum_turgidum|TRITD_2Bv1G219400	Triticum_urartu|LOC125539657
OG0015030	Triticum_turgidum|TRITD_2Av1G227970	Triticum_urartu|LOC125539190
OG0015032	Triticum_turgidum|TRITD_2Bv1G219580	Triticum_urartu|LOC125534040, Triticum_urartu|LOC125534043
OG0015033	Triticum_turgidum|TRITD_2Av1G247130, Triticum_turgidum|TRITD_2Bv1G208780	Triticum_urartu|LOC125539481
OG0015034	Triticum_turgidum|TRITD_2Av1G040290	Triticum_urartu|LOC125535998
OG0015035	Triticum_turgidum|TRITD_2Av1G271120	Triticum_urartu|LOC125534249
OG0015036	Triticum_turgidum|TRITD_2Av1G136080	Triticum_urartu|LOC125536833
OG0015037	Triticum_turgidum|TRITD_2Bv1G135890, Triticum_turgidum|TRITD_2Av1G160930	Triticum_urartu|LOC125541660
OG0015039	Triticum_turgidum|TRITD_2Av1G130150	Triticum_urartu|LOC125537206
OG0015040	Triticum_turgidum|TRITD_2Bv1G185460	Triticum_urartu|LOC125539087
OG0015042	Triticum_turgidum|TRITD_2Av1G263180	Triticum_urartu|LOC125539797
OG0015044	Triticum_turgidum|TRITD_2Av1G222600	Triticum_urartu|LOC125539071
OG0015045	Triticum_turgidum|TRITD_2Av1G094570	Triticum_urartu|LOC125536998
OG0015046	Triticum_turgidum|TRITD_2Av1G264710	Triticum_urartu|LOC125539816
OG0015047	Triticum_turgidum|TRITD_2Av1G282850	Triticum_urartu|LOC125540223
OG0015048	Triticum_turgidum|TRITD_2Bv1G038060	Triticum_urartu|LOC125535668
OG0015049	Triticum_turgidum|TRITD_2Av1G034220	Triticum_urartu|LOC125535774
OG0015050	Triticum_turgidum|TRITD_2Bv1G141990	Triticum_urartu|LOC125538061
OG0015053	Triticum_turgidum|TRITD_2Bv1G223150	Triticum_urartu|LOC125528617
OG0015054	Triticum_turgidum|TRITD_2Av1G230880	Triticum_urartu|LOC125539229
OG0015056	Triticum_turgidum|TRITD_2Av1G267410	Triticum_urartu|LOC125539886
OG0015058	Triticum_turgidum|TRITD_2Bv1G180600	Triticum_urartu|LOC125538950
OG0015059	Triticum_turgidum|TRITD_2Av1G170490	Triticum_urartu|LOC125537720
OG0015060	Triticum_turgidum|TRITD_2Av1G254390	Triticum_urartu|LOC125539626
OG0015062	Triticum_turgidum|TRITD_2Bv1G121990	Triticum_urartu|LOC125537433
OG0015063	Triticum_turgidum|TRITD_6Bv1G223000	Triticum_urartu|LOC125538082
OG0015064	Triticum_turgidum|TRITD_2Av1G066790, Triticum_turgidum|TRITD_2Bv1G076580	Triticum_urartu|LOC125536478
OG0015065	Triticum_turgidum|TRITD_2Av1G183400	Triticum_urartu|LOC125538232
OG0015068	Triticum_turgidum|TRITD_2Bv1G155670	Triticum_urartu|LOC125538392
OG0015069	Triticum_turgidum|TRITD_2Av1G231740	Triticum_urartu|LOC125531250
OG0015070	Triticum_turgidum|TRITD_2Av1G017950	Triticum_urartu|LOC125535428
OG0015071	Triticum_turgidum|TRITD_2Av1G178730, Triticum_turgidum|TRITD_2Bv1G147270	Triticum_urartu|LOC125538020
OG0015073	Triticum_turgidum|TRITD_2Av1G270820	Triticum_urartu|LOC125539946, Triticum_urartu|LOC125539952
OG0015074	Triticum_turgidum|TRITD_2Bv1G162160	Triticum_urartu|LOC125538674
OG0015075	Triticum_turgidum|TRITD_2Av1G260890	Triticum_urartu|LOC125534100, Triticum_urartu|LOC125534104
OG0015078	Triticum_turgidum|TRITD_2Bv1G163750, Triticum_turgidum|TRITD_2Av1G200380	Triticum_urartu|LOC125537240
OG0015079	Triticum_turgidum|TRITD_2Bv1G216250	Triticum_urartu|LOC125539617
OG0015080	Triticum_turgidum|TRITD_2Av1G235500, Triticum_turgidum|TRITD_2Bv1G197390	Triticum_urartu|LOC125539299
OG0015081	Triticum_turgidum|TRITD_2Av1G246040	Triticum_urartu|LOC125539462
OG0015082	Triticum_turgidum|TRITD_2Bv1G145450, Triticum_turgidum|TRITD_2Av1G177240	Triticum_urartu|LOC125537969
OG0015083	Triticum_turgidum|TRITD_2Av1G017240, Triticum_turgidum|TRITD_2Bv1G022760	Triticum_urartu|LOC125540842
OG0015084	Triticum_turgidum|TRITD_2Av1G182590	Triticum_urartu|LOC125538215
OG0015086	Triticum_turgidum|TRITD_2Av1G151920	Triticum_urartu|LOC125537450
OG0015087	Triticum_turgidum|TRITD_2Av1G179510	Triticum_urartu|LOC125537089
OG0015088	Triticum_turgidum|TRITD_2Bv1G221150	Triticum_urartu|LOC125539696
OG0015089	Triticum_turgidum|TRITD_2Bv1G123360, Triticum_turgidum|TRITD_2Av1G132310	Triticum_urartu|LOC125537379
OG0015090	Triticum_turgidum|TRITD_2Bv1G153150	Triticum_urartu|LOC125538341
OG0015091	Triticum_turgidum|TRITD_2Av1G036410	Triticum_urartu|LOC125535866
OG0015092	Triticum_turgidum|TRITD_2Bv1G108600	Triticum_urartu|LOC125537037
OG0015093	Triticum_turgidum|TRITD_2Av1G000170	Triticum_urartu|LOC125534933
OG0015094	Triticum_turgidum|TRITD_2Av1G284510	Triticum_urartu|LOC125540254
OG0015095	Triticum_turgidum|TRITD_2Av1G052740	Triticum_urartu|LOC125541237
OG0015096	Triticum_turgidum|TRITD_2Av1G238950	Triticum_urartu|LOC125539341
OG0015097	Triticum_turgidum|TRITD_2Av1G159590	Triticum_urartu|LOC125537862
OG0015098	Triticum_turgidum|TRITD_2Av1G215290	Triticum_urartu|LOC125538892
OG0015099	Triticum_turgidum|TRITD_2Bv1G069060, Triticum_turgidum|TRITD_2Av1G058520	Triticum_urartu|LOC125536252
OG0015101	Triticum_turgidum|TRITD_2Bv1G224540	Triticum_urartu|LOC125548116, Triticum_urartu|LOC125527458
OG0015102	Triticum_turgidum|TRITD_2Bv1G235810, Triticum_turgidum|TRITD_2Av1G272700	Triticum_urartu|LOC125539982
OG0015104	Triticum_turgidum|TRITD_2Av1G198030	Triticum_urartu|LOC125538665
OG0015105	Triticum_turgidum|TRITD_2Bv1G120300, Triticum_turgidum|TRITD_2Av1G135760	Triticum_urartu|LOC125536933
OG0015106	Triticum_turgidum|TRITD_2Bv1G225350, Triticum_turgidum|TRITD_2Av1G262980	Triticum_urartu|LOC125539786
OG0015108	Triticum_turgidum|TRITD_2Av1G183090	Triticum_urartu|LOC125538227
OG0015109	Triticum_turgidum|TRITD_2Av1G243160	Triticum_urartu|LOC125539415
OG0015110	Triticum_turgidum|TRITD_2Av1G054650	Triticum_urartu|LOC125536304
OG0015111	Triticum_turgidum|TRITD_2Av1G041500	Triticum_urartu|LOC125536026
OG0015112	Triticum_turgidum|TRITD_2Bv1G176680	Triticum_urartu|LOC125538862
OG0015113	Triticum_turgidum|TRITD_2Av1G088350	Triticum_urartu|LOC125536860
OG0015114	Triticum_turgidum|TRITD_2Bv1G167230	Triticum_urartu|LOC125538708
OG0015115	Triticum_turgidum|TRITD_2Bv1G220280, Triticum_turgidum|TRITD_2Av1G257900	Triticum_urartu|LOC125539673
OG0015117	Triticum_turgidum|TRITD_2Bv1G137500, Triticum_turgidum|TRITD_2Av1G163290	Triticum_urartu|LOC125541710
OG0015118	Triticum_turgidum|TRITD_2Av1G179480	Triticum_urartu|LOC125538037
OG0015119	Triticum_turgidum|TRITD_2Av1G037730	Triticum_urartu|LOC125541089
OG0015121	Triticum_turgidum|TRITD_2Bv1G243950	Triticum_urartu|LOC125534373
OG0015122	Triticum_turgidum|TRITD_2Av1G231610	Triticum_urartu|LOC125539260
OG0015123	Triticum_turgidum|TRITD_2Av1G015360	Triticum_urartu|LOC125535386
OG0015124	Triticum_turgidum|TRITD_2Av1G286090	Triticum_urartu|LOC125534481, Triticum_urartu|LOC125534500
OG0015125	Triticum_turgidum|TRITD_2Av1G027660	Triticum_urartu|LOC125517608
OG0015126	Triticum_turgidum|TRITD_2Av1G227850	Triticum_urartu|LOC125539186
OG0015127	Triticum_turgidum|TRITD_2Av1G203330	Triticum_urartu|LOC125537265, Triticum_urartu|LOC125530306
OG0015128	Triticum_turgidum|TRITD_2Bv1G036210, Triticum_turgidum|TRITD_2Av1G027990	Triticum_urartu|LOC125540978
OG0015129	Triticum_turgidum|TRITD_2Av1G043640, Triticum_turgidum|TRITD_2Bv1G057530	Triticum_urartu|LOC125536055
OG0015131	Triticum_turgidum|TRITD_2Av1G155370	Triticum_urartu|LOC125541621
OG0015132	Triticum_turgidum|TRITD_2Av1G247650	Triticum_urartu|LOC125539493
OG0015133	Triticum_turgidum|TRITD_2Av1G045700, Triticum_turgidum|TRITD_2Bv1G059330	Triticum_urartu|LOC125527747
OG0015134	Triticum_turgidum|TRITD_2Bv1G054050, Triticum_turgidum|TRITD_2Av1G040070	Triticum_urartu|LOC125535995
OG0015136	Triticum_turgidum|TRITD_2Av1G191990	Triticum_urartu|LOC125538413
OG0015137	Triticum_turgidum|TRITD_2Av1G059310	Triticum_urartu|LOC125536255
OG0015137	Triticum_turgidum|TRITD_2Bv1G069630	Triticum_urartu|LOC125536255
OG0015139	Triticum_turgidum|TRITD_2Av1G287590	Triticum_urartu|LOC125540309
OG0015142	Triticum_turgidum|TRITD_2Av1G019750, Triticum_turgidum|TRITD_2Bv1G026090	Triticum_urartu|LOC125535477
OG0015143	Triticum_turgidum|TRITD_2Av1G244360	Triticum_urartu|LOC125533879
OG0015144	Triticum_turgidum|TRITD_2Bv1G046880	Triticum_urartu|LOC125535872
OG0015145	Triticum_turgidum|TRITD_2Bv1G243450, Triticum_turgidum|TRITD_2Av1G278680	Triticum_urartu|LOC125540128
OG0015146	Triticum_turgidum|TRITD_2Av1G022010	Triticum_urartu|LOC125528755
OG0015147	Triticum_turgidum|TRITD_2Bv1G043100, Triticum_turgidum|TRITD_2Av1G034210	Triticum_urartu|LOC125535776
OG0015148	Triticum_turgidum|TRITD_2Bv1G131320, Triticum_turgidum|TRITD_2Av1G140870	Triticum_urartu|LOC125541603
OG0015149	Triticum_turgidum|TRITD_2Bv1G143090, Triticum_turgidum|TRITD_2Av1G172900	Triticum_urartu|LOC125529028
OG0015150	Triticum_turgidum|TRITD_2Bv1G245070	Triticum_urartu|LOC125540154
OG0015151	Triticum_turgidum|TRITD_2Bv1G262460, Triticum_turgidum|TRITD_2Av1G292690	Triticum_urartu|LOC125534539
OG0015154	Triticum_turgidum|TRITD_2Bv1G074290, Triticum_turgidum|TRITD_2Av1G069160	Triticum_urartu|LOC125536450
OG0015155	Triticum_turgidum|TRITD_2Av1G102320	Triticum_urartu|LOC125536988, Triticum_urartu|LOC125536153
OG0015156	Triticum_turgidum|TRITD_2Bv1G196050, Triticum_turgidum|TRITD_2Av1G233820	Triticum_urartu|LOC125539276
OG0015157	Triticum_turgidum|TRITD_2Av1G071090	Triticum_urartu|LOC125536557
OG0015158	Triticum_turgidum|TRITD_2Av1G227280	Triticum_urartu|LOC125539181
OG0015159	Triticum_turgidum|TRITD_2Bv1G130710	Triticum_urartu|LOC125541614
OG0015160	Triticum_turgidum|TRITD_2Av1G269660	Triticum_urartu|LOC125540047
OG0015163	Triticum_turgidum|TRITD_2Bv1G182760, Triticum_turgidum|TRITD_2Av1G220310	Triticum_urartu|LOC125528255
OG0015166	Triticum_turgidum|TRITD_2Av1G035460	Triticum_urartu|LOC125535827
OG0015170	Triticum_turgidum|TRITD_2Av1G190470	Triticum_urartu|LOC125541761
OG0015172	Triticum_turgidum|TRITD_2Av1G187230	Triticum_urartu|LOC125538333
OG0015173	Triticum_turgidum|TRITD_2Av1G021080	Triticum_urartu|LOC125535487, Triticum_urartu|LOC125527818
OG0015175	Triticum_turgidum|TRITD_2Bv1G233390, Triticum_turgidum|TRITD_2Av1G270250	Triticum_urartu|LOC125539934
OG0015176	Triticum_turgidum|TRITD_2Bv1G204420	Triticum_urartu|LOC125539423
OG0015177	Triticum_turgidum|TRITD_2Av1G289700	Triticum_urartu|LOC125540408
OG0015180	Triticum_turgidum|TRITD_2Bv1G218900	Triticum_urartu|LOC125537614
OG0015181	Triticum_turgidum|TRITD_2Bv1G217870	Triticum_urartu|LOC125534013
OG0015182	Triticum_turgidum|TRITD_2Av1G207360	Triticum_urartu|LOC125538763
OG0015183	Triticum_turgidum|TRITD_2Av1G029470	Triticum_urartu|LOC125535671
OG0015184	Triticum_turgidum|TRITD_2Av1G184660	Triticum_urartu|LOC125538264, Triticum_urartu|LOC125538268
OG0015185	Triticum_turgidum|TRITD_2Bv1G257850	Triticum_urartu|LOC125540323
OG0015186	Triticum_turgidum|TRITD_2Bv1G143660	Triticum_urartu|LOC125537666
OG0015187	Triticum_turgidum|TRITD_2Av1G029420	Triticum_urartu|LOC125535674
OG0015188	Triticum_turgidum|TRITD_2Bv1G247800	Triticum_urartu|LOC125528201
OG0015189	Triticum_turgidum|TRITD_2Av1G078500	Triticum_urartu|LOC125536642
OG0015191	Triticum_turgidum|TRITD_2Bv1G213630	Triticum_urartu|LOC125539580
OG0015192	Triticum_turgidum|TRITD_2Av1G060850	Triticum_urartu|LOC125536415
OG0015193	Triticum_turgidum|TRITD_2Bv1G195240	Triticum_urartu|LOC125539270
OG0015194	Triticum_turgidum|TRITD_2Bv1G060810	Triticum_urartu|LOC125536141
OG0015195	Triticum_turgidum|TRITD_2Av1G246440	Triticum_urartu|LOC125530027
OG0015196	Triticum_turgidum|TRITD_2Av1G246520	Triticum_urartu|LOC125533898
OG0015197	Triticum_turgidum|TRITD_2Av1G161930	Triticum_urartu|LOC125537819
OG0015198	Triticum_turgidum|TRITD_2Bv1G230570, Triticum_turgidum|TRITD_2Av1G267190	Triticum_urartu|LOC125539868
OG0015199	Triticum_turgidum|TRITD_2Av1G010080	Triticum_urartu|LOC125540730
OG0015200	Triticum_turgidum|TRITD_2Av1G187920	Triticum_urartu|LOC125538350
OG0015201	Triticum_turgidum|TRITD_2Av1G206210	Triticum_urartu|LOC125538733
OG0015204	Triticum_turgidum|TRITD_2Av1G135390	Triticum_urartu|LOC125536910
OG0015205	Triticum_turgidum|TRITD_2Bv1G151610	Triticum_urartu|LOC125538297, Triticum_urartu|LOC125524787
OG0015206	Triticum_turgidum|TRITD_2Av1G267420	Triticum_urartu|LOC125539887
OG0015207	Triticum_turgidum|TRITD_2Av1G228040	Triticum_urartu|LOC125539193
OG0015209	Triticum_turgidum|TRITD_2Av1G139550	Triticum_urartu|LOC125537398
OG0015212	Triticum_turgidum|TRITD_2Av1G072820	Triticum_urartu|LOC125536577
OG0015213	Triticum_turgidum|TRITD_2Av1G278700	Triticum_urartu|LOC125540130
OG0015214	Triticum_turgidum|TRITD_2Av1G084430	Triticum_urartu|LOC125536798
OG0015215	Triticum_turgidum|TRITD_2Bv1G005080, Triticum_turgidum|TRITD_2Av1G004210	Triticum_urartu|LOC125535029
OG0015216	Triticum_turgidum|TRITD_3Bv1G177250, Triticum_turgidum|TRITD_1Bv1G013090	Triticum_urartu|LOC125535481, Triticum_urartu|LOC125535503
OG0015218	Triticum_turgidum|TRITD_2Av1G114560	Triticum_urartu|LOC125536848
OG0015223	Triticum_turgidum|TRITD_2Bv1G087180	Triticum_urartu|LOC125536681
OG0015224	Triticum_turgidum|TRITD_2Av1G210510	Triticum_urartu|LOC125538825
OG0015225	Triticum_turgidum|TRITD_2Av1G152730	Triticum_urartu|LOC125541562
OG0015226	Triticum_turgidum|TRITD_2Av1G042980	Triticum_urartu|LOC125541155
OG0015227	Triticum_turgidum|TRITD_2Av1G248220	Triticum_urartu|LOC125529696
OG0015228	Triticum_turgidum|TRITD_2Av1G201730	Triticum_urartu|LOC125530571
OG0015229	Triticum_turgidum|TRITD_2Bv1G045270	Triticum_urartu|LOC125535087
OG0015230	Triticum_turgidum|TRITD_2Av1G083310	Triticum_urartu|LOC125536745
OG0015231	Triticum_turgidum|TRITD_2Av1G225570	Triticum_urartu|LOC125530772
OG0015232	Triticum_turgidum|TRITD_2Av1G243130	Triticum_urartu|LOC125539414
OG0015233	Triticum_turgidum|TRITD_2Bv1G029930, Triticum_turgidum|TRITD_2Av1G023270	Triticum_urartu|LOC125535531
OG0015234	Triticum_turgidum|TRITD_2Bv1G150600, Triticum_turgidum|TRITD_2Av1G183430	Triticum_urartu|LOC125538233
OG0015235	Triticum_turgidum|TRITD_2Av1G021790	Triticum_urartu|LOC125529269
