Orthogroup	Triticum_turgidum	Hordeum_vulgare
OG0018224	Triticum_turgidum|TRITD_1Bv1G124640, Triticum_turgidum|TRITD_1Av1G129180	Hordeum_vulgare|LOC123436987
OG0018225	Triticum_turgidum|TRITD_1Av1G129190, Triticum_turgidum|TRITD_1Bv1G124660	Hordeum_vulgare|LOC123437003
OG0018226	Triticum_turgidum|TRITD_1Av1G137260, Triticum_turgidum|TRITD_1Bv1G131410	Hordeum_vulgare|LOC123411568
OG0018227	Triticum_turgidum|TRITD_1Bv1G133250	Hordeum_vulgare|LOC123411641
OG0018228	Triticum_turgidum|TRITD_1Bv1G141740, Triticum_turgidum|TRITD_1Av1G154950	Hordeum_vulgare|LOC123399580
OG0018229	Triticum_turgidum|TRITD_1Bv1G141930, Triticum_turgidum|TRITD_1Av1G155010	Hordeum_vulgare|LOC123411973
OG0018230	Triticum_turgidum|TRITD_1Bv1G142030	Hordeum_vulgare|LOC123439981
OG0018231	Triticum_turgidum|TRITD_1Bv1G142040, Triticum_turgidum|TRITD_1Av1G155190	Hordeum_vulgare|LOC123439969
OG0018232	Triticum_turgidum|TRITD_1Bv1G142090, Triticum_turgidum|TRITD_1Av1G155240	Hordeum_vulgare|LOC123439956
OG0018233	Triticum_turgidum|TRITD_1Bv1G142110, Triticum_turgidum|TRITD_1Av1G155280	Hordeum_vulgare|LOC123439926
OG0018234	Triticum_turgidum|TRITD_1Bv1G142140, Triticum_turgidum|TRITD_1Av1G155290	Hordeum_vulgare|LOC123411963
OG0018235	Triticum_turgidum|TRITD_1Av1G167410, Triticum_turgidum|TRITD_1Bv1G153140	Hordeum_vulgare|LOC123443058
OG0018236	Triticum_turgidum|TRITD_1Bv1G154220, Triticum_turgidum|TRITD_1Av1G168310	Hordeum_vulgare|LOC123413020
OG0018237	Triticum_turgidum|TRITD_1Bv1G157390, Triticum_turgidum|TRITD_1Av1G172030	Hordeum_vulgare|LOC123446246
OG0018238	Triticum_turgidum|TRITD_1Bv1G160300, Triticum_turgidum|TRITD_1Av1G174470	Hordeum_vulgare|LOC123415194
OG0018239	Triticum_turgidum|TRITD_1Bv1G165830	Hordeum_vulgare|LOC123400656
OG0018240	Triticum_turgidum|TRITD_1Bv1G169200, Triticum_turgidum|TRITD_1Av1G182090	Hordeum_vulgare|LOC123444757
OG0018241	Triticum_turgidum|TRITD_1Bv1G169190, Triticum_turgidum|TRITD_1Av1G182120	Hordeum_vulgare|LOC123444735
OG0018242	Triticum_turgidum|TRITD_1Bv1G170260, Triticum_turgidum|TRITD_1Av1G182600	Hordeum_vulgare|LOC123444664
OG0018243	Triticum_turgidum|TRITD_1Av1G184430, Triticum_turgidum|TRITD_1Bv1G172690	Hordeum_vulgare|LOC123444292
OG0018245	Triticum_turgidum|TRITD_1Av1G191880	Hordeum_vulgare|LOC123446733
OG0018246	Triticum_turgidum|TRITD_1Bv1G181650, Triticum_turgidum|TRITD_1Av1G191890	Hordeum_vulgare|LOC123446754
OG0018247	Triticum_turgidum|TRITD_1Bv1G182210, Triticum_turgidum|TRITD_1Av1G192010	Hordeum_vulgare|LOC123447687
OG0018248	Triticum_turgidum|TRITD_1Av1G192100, Triticum_turgidum|TRITD_1Bv1G182450	Hordeum_vulgare|LOC123447607
OG0018249	Triticum_turgidum|TRITD_1Av1G192110	Hordeum_vulgare|LOC123447597
OG0018250	Triticum_turgidum|TRITD_1Av1G201260, Triticum_turgidum|TRITD_1Bv1G192230	Hordeum_vulgare|LOC123417768
OG0018251	Triticum_turgidum|TRITD_1Av1G202990, Triticum_turgidum|TRITD_1Bv1G193310	Hordeum_vulgare|LOC123448670
OG0018252	Triticum_turgidum|TRITD_1Bv1G193320, Triticum_turgidum|TRITD_1Av1G202970	Hordeum_vulgare|LOC123417655
OG0018253	Triticum_turgidum|TRITD_1Av1G202950, Triticum_turgidum|TRITD_1Bv1G193340	Hordeum_vulgare|LOC123448660
OG0018254	Triticum_turgidum|TRITD_1Bv1G193390, Triticum_turgidum|TRITD_1Av1G202850	Hordeum_vulgare|LOC123448645
OG0018255	Triticum_turgidum|TRITD_1Av1G202780, Triticum_turgidum|TRITD_1Bv1G193410	Hordeum_vulgare|LOC123448634
OG0018256	Triticum_turgidum|TRITD_1Av1G202770, Triticum_turgidum|TRITD_1Bv1G193430	Hordeum_vulgare|LOC123417629
OG0018257	Triticum_turgidum|TRITD_1Bv1G193820, Triticum_turgidum|TRITD_1Av1G202260	Hordeum_vulgare|LOC123448526
OG0018261	Triticum_turgidum|TRITD_1Av1G216250, Triticum_turgidum|TRITD_1Bv1G206090	Hordeum_vulgare|LOC123418629
OG0018262	Triticum_turgidum|TRITD_1Av1G214080, Triticum_turgidum|TRITD_1Bv1G208060	Hordeum_vulgare|LOC123418811
OG0018263	Triticum_turgidum|TRITD_1Bv1G209280, Triticum_turgidum|TRITD_1Av1G214460	Hordeum_vulgare|LOC123449844
OG0018264	Triticum_turgidum|TRITD_1Bv1G209480, Triticum_turgidum|TRITD_1Av1G213660	Hordeum_vulgare|LOC123419123
OG0018265	Triticum_turgidum|TRITD_1Bv1G212260	Hordeum_vulgare|LOC123421296
OG0018266	Triticum_turgidum|TRITD_1Av1G211270, Triticum_turgidum|TRITD_1Bv1G213030	Hordeum_vulgare|LOC123419550
OG0018267	Triticum_turgidum|TRITD_1Bv1G213820, Triticum_turgidum|TRITD_1Av1G210480	Hordeum_vulgare|LOC123450430
OG0018268	Triticum_turgidum|TRITD_1Bv1G218990	Hordeum_vulgare|LOC123451584
OG0018272	Triticum_turgidum|TRITD_2Av1G023280, Triticum_turgidum|TRITD_2Bv1G029990	Hordeum_vulgare|LOC123429398
OG0018273	Triticum_turgidum|TRITD_2Bv1G030350, Triticum_turgidum|TRITD_2Av1G023840	Hordeum_vulgare|LOC123429405
OG0018274	Triticum_turgidum|TRITD_2Bv1G030930, Triticum_turgidum|TRITD_2Av1G023970	Hordeum_vulgare|LOC123424638
OG0018276	Triticum_turgidum|TRITD_2Av1G029830, Triticum_turgidum|TRITD_2Bv1G039350	Hordeum_vulgare|LOC123424746
OG0018277	Triticum_turgidum|TRITD_2Bv1G040320, Triticum_turgidum|TRITD_2Av1G031290	Hordeum_vulgare|LOC123424772
OG0018278	Triticum_turgidum|TRITD_2Av1G031330	Hordeum_vulgare|LOC123429472
OG0018279	Triticum_turgidum|TRITD_2Bv1G044270, Triticum_turgidum|TRITD_2Av1G035080	Hordeum_vulgare|LOC123424839
OG0018281	Triticum_turgidum|TRITD_2Bv1G055930, Triticum_turgidum|TRITD_2Av1G041480	Hordeum_vulgare|LOC123425063
OG0018282	Triticum_turgidum|TRITD_2Bv1G056570, Triticum_turgidum|TRITD_2Av1G042290	Hordeum_vulgare|LOC123425075
OG0018283	Triticum_turgidum|TRITD_2Av1G044290	Hordeum_vulgare|LOC123425120
OG0018284	Triticum_turgidum|TRITD_2Bv1G057980, Triticum_turgidum|TRITD_2Av1G044320	Hordeum_vulgare|LOC123425121
OG0018285	Triticum_turgidum|TRITD_2Av1G045900, Triticum_turgidum|TRITD_2Bv1G059580	Hordeum_vulgare|LOC123425169
OG0018286	Triticum_turgidum|TRITD_2Bv1G061840, Triticum_turgidum|TRITD_2Av1G049810	Hordeum_vulgare|LOC123429672
OG0018287	Triticum_turgidum|TRITD_2Bv1G061860, Triticum_turgidum|TRITD_2Av1G049820	Hordeum_vulgare|LOC123425223
OG0018288	Triticum_turgidum|TRITD_2Bv1G062950, Triticum_turgidum|TRITD_2Av1G051270	Hordeum_vulgare|LOC123425238
OG0018289	Triticum_turgidum|TRITD_2Bv1G064320, Triticum_turgidum|TRITD_2Av1G052700	Hordeum_vulgare|LOC123425274
OG0018290	Triticum_turgidum|TRITD_2Av1G060380, Triticum_turgidum|TRITD_2Bv1G070950	Hordeum_vulgare|LOC123425422
OG0018291	Triticum_turgidum|TRITD_2Bv1G072650, Triticum_turgidum|TRITD_2Av1G061810	Hordeum_vulgare|LOC123425444
OG0018292	Triticum_turgidum|TRITD_2Bv1G073490	Hordeum_vulgare|LOC123425460
OG0018293	Triticum_turgidum|TRITD_2Av1G064670, Triticum_turgidum|TRITD_2Bv1G078270	Hordeum_vulgare|LOC123425575
OG0018294	Triticum_turgidum|TRITD_2Bv1G078290, Triticum_turgidum|TRITD_2Av1G064610	Hordeum_vulgare|LOC123425576
OG0018295	Triticum_turgidum|TRITD_2Bv1G078810, Triticum_turgidum|TRITD_2Av1G063910	Hordeum_vulgare|LOC123429817
OG0018296	Triticum_turgidum|TRITD_2Bv1G078920, Triticum_turgidum|TRITD_2Av1G063620	Hordeum_vulgare|LOC123425597
OG0018297	Triticum_turgidum|TRITD_2Bv1G078930, Triticum_turgidum|TRITD_2Av1G063610	Hordeum_vulgare|LOC123425918
OG0018298	Triticum_turgidum|TRITD_2Bv1G079100, Triticum_turgidum|TRITD_2Av1G063350	Hordeum_vulgare|LOC123425599
OG0018299	Triticum_turgidum|TRITD_2Bv1G083390, Triticum_turgidum|TRITD_2Av1G074040	Hordeum_vulgare|LOC123425675
OG0018300	Triticum_turgidum|TRITD_2Av1G074610	Hordeum_vulgare|LOC123425680
OG0018301	Triticum_turgidum|TRITD_2Av1G087340, Triticum_turgidum|TRITD_2Bv1G092410	Hordeum_vulgare|LOC123425862
OG0018302	Triticum_turgidum|TRITD_2Av1G090880, Triticum_turgidum|TRITD_2Bv1G094130	Hordeum_vulgare|LOC123425909
OG0018303	Triticum_turgidum|TRITD_2Av1G103770, Triticum_turgidum|TRITD_2Bv1G103360	Hordeum_vulgare|LOC123430008
OG0018304	Triticum_turgidum|TRITD_7Av1G251760, Triticum_turgidum|TRITD_2Av1G019240, Triticum_turgidum|TRITD_2Bv1G124100	Hordeum_vulgare|LOC123426808, Hordeum_vulgare|LOC123450770
OG0018305	Triticum_turgidum|TRITD_2Bv1G125080, Triticum_turgidum|TRITD_2Av1G133290	Hordeum_vulgare|LOC123426143
OG0018306	Triticum_turgidum|TRITD_2Bv1G120280, Triticum_turgidum|TRITD_2Av1G134540	Hordeum_vulgare|LOC123426237
OG0018307	Triticum_turgidum|TRITD_2Bv1G122890, Triticum_turgidum|TRITD_2Av1G135440	Hordeum_vulgare|LOC123426231
OG0018308	Triticum_turgidum|TRITD_2Bv1G120310, Triticum_turgidum|TRITD_2Av1G135770	Hordeum_vulgare|LOC123426229
OG0018310	Triticum_turgidum|TRITD_2Bv1G128180, Triticum_turgidum|TRITD_2Av1G148240	Hordeum_vulgare|LOC123426345
OG0018311	Triticum_turgidum|TRITD_2Bv1G128520, Triticum_turgidum|TRITD_2Av1G147860	Hordeum_vulgare|LOC123426352
OG0018312	Triticum_turgidum|TRITD_2Av1G147840, Triticum_turgidum|TRITD_2Bv1G128540	Hordeum_vulgare|LOC123426351
OG0018313	Triticum_turgidum|TRITD_2Bv1G128650, Triticum_turgidum|TRITD_2Av1G147710	Hordeum_vulgare|LOC123430117
OG0018314	Triticum_turgidum|TRITD_2Bv1G131890, Triticum_turgidum|TRITD_2Av1G140150	Hordeum_vulgare|LOC123430146
OG0018316	Triticum_turgidum|TRITD_2Bv1G133680, Triticum_turgidum|TRITD_2Av1G158620	Hordeum_vulgare|LOC123430163
OG0018317	Triticum_turgidum|TRITD_2Av1G169480	Hordeum_vulgare|LOC123430208
OG0018318	Triticum_turgidum|TRITD_2Bv1G142790, Triticum_turgidum|TRITD_2Av1G172620	Hordeum_vulgare|LOC123426568
OG0018320	Triticum_turgidum|TRITD_2Bv1G150100, Triticum_turgidum|TRITD_2Av1G183100	Hordeum_vulgare|LOC123426703
OG0018321	Triticum_turgidum|TRITD_2Bv1G159940, Triticum_turgidum|TRITD_2Av1G194030	Hordeum_vulgare|LOC123426875
OG0018322	Triticum_turgidum|TRITD_2Bv1G160450, Triticum_turgidum|TRITD_2Av1G195990	Hordeum_vulgare|LOC123426881
OG0018323	Triticum_turgidum|TRITD_2Bv1G163800, Triticum_turgidum|TRITD_2Av1G200400	Hordeum_vulgare|LOC123426942
OG0018324	Triticum_turgidum|TRITD_2Bv1G164010, Triticum_turgidum|TRITD_2Av1G200470	Hordeum_vulgare|LOC123426943
OG0018325	Triticum_turgidum|TRITD_2Bv1G167020, Triticum_turgidum|TRITD_2Av1G203550	Hordeum_vulgare|LOC123430411
OG0018326	Triticum_turgidum|TRITD_2Bv1G167810, Triticum_turgidum|TRITD_2Av1G204690	Hordeum_vulgare|LOC123430420
OG0018327	Triticum_turgidum|TRITD_2Bv1G172360	Hordeum_vulgare|LOC123427059
OG0018328	Triticum_turgidum|TRITD_2Av1G208590	Hordeum_vulgare|LOC123430451
OG0018329	Triticum_turgidum|TRITD_2Bv1G172800, Triticum_turgidum|TRITD_2Av1G208950	Hordeum_vulgare|LOC123427071
OG0018330	Triticum_turgidum|TRITD_2Bv1G181980, Triticum_turgidum|TRITD_2Av1G218760	Hordeum_vulgare|LOC123430505
OG0018331	Triticum_turgidum|TRITD_2Bv1G190840, Triticum_turgidum|TRITD_2Av1G229430	Hordeum_vulgare|LOC123430594
OG0018332	Triticum_turgidum|TRITD_2Av1G234700	Hordeum_vulgare|LOC123427438
OG0018334	Triticum_turgidum|TRITD_2Av1G239670, Triticum_turgidum|TRITD_2Bv1G201460	Hordeum_vulgare|LOC123427515
OG0018335	Triticum_turgidum|TRITD_2Av1G252400, Triticum_turgidum|TRITD_2Bv1G214010	Hordeum_vulgare|LOC123427724
OG0018336	Triticum_turgidum|TRITD_2Av1G256320, Triticum_turgidum|TRITD_2Bv1G218940	Hordeum_vulgare|LOC123427872
OG0018337	Triticum_turgidum|TRITD_2Bv1G220270, Triticum_turgidum|TRITD_2Av1G257890	Hordeum_vulgare|LOC123427855
OG0018338	Triticum_turgidum|TRITD_2Av1G260090, Triticum_turgidum|TRITD_2Bv1G222580	Hordeum_vulgare|LOC123430794
OG0018339	Triticum_turgidum|TRITD_2Bv1G224420, Triticum_turgidum|TRITD_2Av1G261710	Hordeum_vulgare|LOC123430872
OG0018340	Triticum_turgidum|TRITD_2Bv1G225940, Triticum_turgidum|TRITD_2Av1G263420	Hordeum_vulgare|LOC123427926
OG0018341	Triticum_turgidum|TRITD_2Bv1G226390	Hordeum_vulgare|LOC123427938
OG0018342	Triticum_turgidum|TRITD_2Bv1G229270, Triticum_turgidum|TRITD_2Av1G265950	Hordeum_vulgare|LOC123427978
OG0018343	Triticum_turgidum|TRITD_2Av1G269690, Triticum_turgidum|TRITD_2Bv1G233100	Hordeum_vulgare|LOC123428036
OG0018345	Triticum_turgidum|TRITD_2Bv1G234740, Triticum_turgidum|TRITD_2Av1G271310	Hordeum_vulgare|LOC123428073
OG0018346	Triticum_turgidum|TRITD_2Bv1G234950, Triticum_turgidum|TRITD_2Av1G271560	Hordeum_vulgare|LOC123430987
OG0018347	Triticum_turgidum|TRITD_2Bv1G236780, Triticum_turgidum|TRITD_2Av1G273430	Hordeum_vulgare|LOC123428100
OG0018348	Triticum_turgidum|TRITD_2Bv1G241300, Triticum_turgidum|TRITD_2Av1G277330	Hordeum_vulgare|LOC123428175
OG0018353	Triticum_turgidum|TRITD_7Av1G020900, Triticum_turgidum|TRITD_2Bv1G257220	Hordeum_vulgare|LOC123425924
OG0018355	Triticum_turgidum|TRITD_2Bv1G262630, Triticum_turgidum|TRITD_2Av1G292860	Hordeum_vulgare|LOC123431307
OG0018357	Triticum_turgidum|TRITD_2Bv1G264510, Triticum_turgidum|TRITD_2Av1G295120	Hordeum_vulgare|LOC123428544
OG0018358	Triticum_turgidum|TRITD_3Av1G056250	Hordeum_vulgare|LOC123441812, Hordeum_vulgare|LOC123440098
OG0018359	Triticum_turgidum|TRITD_3Av1G005130, Triticum_turgidum|TRITD_3Bv1G001300	Hordeum_vulgare|LOC123439102
OG0018360	Triticum_turgidum|TRITD_3Av1G002980, Triticum_turgidum|TRITD_3Bv1G002230	Hordeum_vulgare|LOC123442372
OG0018361	Triticum_turgidum|TRITD_3Bv1G002620, Triticum_turgidum|TRITD_3Av1G002830, Triticum_turgidum|TRITD_3Av1G002880	Hordeum_vulgare|LOC123439128
OG0018362	Triticum_turgidum|TRITD_3Av1G007280, Triticum_turgidum|TRITD_3Bv1G004340, Triticum_turgidum|TRITD_3Bv1G006710	Hordeum_vulgare|LOC123441301
OG0018363	Triticum_turgidum|TRITD_3Bv1G004400	Hordeum_vulgare|LOC123439226
OG0018365	Triticum_turgidum|TRITD_3Bv1G010530	Hordeum_vulgare|LOC123439186
OG0018366	Triticum_turgidum|TRITD_3Bv1G011310, Triticum_turgidum|TRITD_3Av1G009290	Hordeum_vulgare|LOC123442535
OG0018367	Triticum_turgidum|TRITD_3Bv1G019950, Triticum_turgidum|TRITD_3Av1G016920	Hordeum_vulgare|LOC123439308
OG0018368	Triticum_turgidum|TRITD_3Av1G017000	Hordeum_vulgare|LOC123442641
OG0018369	Triticum_turgidum|TRITD_3Bv1G024920, Triticum_turgidum|TRITD_3Av1G021030	Hordeum_vulgare|LOC123442702
OG0018371	Triticum_turgidum|TRITD_3Bv1G027890	Hordeum_vulgare|LOC123442747
OG0018372	Triticum_turgidum|TRITD_3Av1G025890, Triticum_turgidum|TRITD_3Bv1G029980	Hordeum_vulgare|LOC123442791
OG0018373	Triticum_turgidum|TRITD_3Bv1G038970, Triticum_turgidum|TRITD_3Av1G031920	Hordeum_vulgare|LOC123442888
OG0018374	Triticum_turgidum|TRITD_3Bv1G040910, Triticum_turgidum|TRITD_3Av1G032990	Hordeum_vulgare|LOC123442899
OG0018375	Triticum_turgidum|TRITD_3Bv1G041490, Triticum_turgidum|TRITD_3Av1G033470	Hordeum_vulgare|LOC123439485
OG0018376	Triticum_turgidum|TRITD_3Bv1G045370, Triticum_turgidum|TRITD_3Av1G036180	Hordeum_vulgare|LOC123442949
OG0018377	Triticum_turgidum|TRITD_3Bv1G047250, Triticum_turgidum|TRITD_3Av1G038460	Hordeum_vulgare|LOC123442971
OG0018378	Triticum_turgidum|TRITD_3Bv1G050030, Triticum_turgidum|TRITD_3Av1G041630	Hordeum_vulgare|LOC123443004
OG0018380	Triticum_turgidum|TRITD_3Bv1G058850	Hordeum_vulgare|LOC123443114
OG0018381	Triticum_turgidum|TRITD_3Av1G054200, Triticum_turgidum|TRITD_3Bv1G062070	Hordeum_vulgare|LOC123443153
OG0018382	Triticum_turgidum|TRITD_3Bv1G064670	Hordeum_vulgare|LOC123439642
OG0018383	Triticum_turgidum|TRITD_3Bv1G064700, Triticum_turgidum|TRITD_3Av1G057500	Hordeum_vulgare|LOC123439643
OG0018384	Triticum_turgidum|TRITD_3Av1G062490, Triticum_turgidum|TRITD_3Bv1G068020	Hordeum_vulgare|LOC123443230
OG0018385	Triticum_turgidum|TRITD_3Av1G067470, Triticum_turgidum|TRITD_3Bv1G076670	Hordeum_vulgare|LOC123443281
OG0018386	Triticum_turgidum|TRITD_3Av1G075560, Triticum_turgidum|TRITD_3Bv1G081990	Hordeum_vulgare|LOC123439723
OG0018387	Triticum_turgidum|TRITD_3Bv1G086810	Hordeum_vulgare|LOC123443400
OG0018389	Triticum_turgidum|TRITD_3Bv1G090820, Triticum_turgidum|TRITD_3Av1G086980	Hordeum_vulgare|LOC123443457
OG0018390	Triticum_turgidum|TRITD_3Av1G088670, Triticum_turgidum|TRITD_3Bv1G091520	Hordeum_vulgare|LOC123439776
OG0018391	Triticum_turgidum|TRITD_3Bv1G092500, Triticum_turgidum|TRITD_3Av1G090030	Hordeum_vulgare|LOC123439780
OG0018392	Triticum_turgidum|TRITD_3Av1G092690, Triticum_turgidum|TRITD_3Bv1G093720	Hordeum_vulgare|LOC123439786
OG0018393	Triticum_turgidum|TRITD_3Bv1G101990, Triticum_turgidum|TRITD_3Av1G101660	Hordeum_vulgare|LOC123443613
OG0018394	Triticum_turgidum|TRITD_3Av1G133180	Hordeum_vulgare|LOC123443761
OG0018395	Triticum_turgidum|TRITD_3Bv1G123790, Triticum_turgidum|TRITD_3Av1G136070	Hordeum_vulgare|LOC123443792
OG0018396	Triticum_turgidum|TRITD_3Av1G137390, Triticum_turgidum|TRITD_3Bv1G125290	Hordeum_vulgare|LOC123443809
OG0018397	Triticum_turgidum|TRITD_3Bv1G126030, Triticum_turgidum|TRITD_3Av1G138900	Hordeum_vulgare|LOC123443828
OG0018398	Triticum_turgidum|TRITD_3Av1G157410, Triticum_turgidum|TRITD_3Bv1G137960	Hordeum_vulgare|LOC123443996
OG0018399	Triticum_turgidum|TRITD_3Bv1G137980	Hordeum_vulgare|LOC123440050
OG0018401	Triticum_turgidum|TRITD_3Av1G164850, Triticum_turgidum|TRITD_3Bv1G142290	Hordeum_vulgare|LOC123444067
OG0018402	Triticum_turgidum|TRITD_3Bv1G155090, Triticum_turgidum|TRITD_3Av1G174420	Hordeum_vulgare|LOC123444156
OG0018403	Triticum_turgidum|TRITD_3Bv1G158410, Triticum_turgidum|TRITD_3Av1G176650	Hordeum_vulgare|LOC123444129
OG0018404	Triticum_turgidum|TRITD_3Av1G176860, Triticum_turgidum|TRITD_3Bv1G158210	Hordeum_vulgare|LOC123444126
OG0018405	Triticum_turgidum|TRITD_3Bv1G158120, Triticum_turgidum|TRITD_3Av1G176970	Hordeum_vulgare|LOC123444124
OG0018406	Triticum_turgidum|TRITD_3Bv1G167070, Triticum_turgidum|TRITD_3Av1G185010	Hordeum_vulgare|LOC123444339
OG0018407	Triticum_turgidum|TRITD_3Av1G188560, Triticum_turgidum|TRITD_3Bv1G171670	Hordeum_vulgare|LOC123444425
OG0018408	Triticum_turgidum|TRITD_3Bv1G171870, Triticum_turgidum|TRITD_3Av1G188690	Hordeum_vulgare|LOC123444429
OG0018409	Triticum_turgidum|TRITD_3Bv1G171910, Triticum_turgidum|TRITD_3Av1G188710	Hordeum_vulgare|LOC123444430
OG0018410	Triticum_turgidum|TRITD_3Av1G190690, Triticum_turgidum|TRITD_3Bv1G173400	Hordeum_vulgare|LOC123444447
OG0018411	Triticum_turgidum|TRITD_3Bv1G174650, Triticum_turgidum|TRITD_3Av1G192090	Hordeum_vulgare|LOC123444465
OG0018412	Triticum_turgidum|TRITD_3Av1G194720, Triticum_turgidum|TRITD_3Bv1G177940	Hordeum_vulgare|LOC123444506
OG0018414	Triticum_turgidum|TRITD_3Av1G200810, Triticum_turgidum|TRITD_3Bv1G179380	Hordeum_vulgare|LOC123440334
OG0018415	Triticum_turgidum|TRITD_3Bv1G229280, Triticum_turgidum|TRITD_3Av1G203010	Hordeum_vulgare|LOC123440355
OG0018416	Triticum_turgidum|TRITD_3Av1G205700, Triticum_turgidum|TRITD_3Bv1G186330	Hordeum_vulgare|LOC123444637
OG0018417	Triticum_turgidum|TRITD_3Av1G205710, Triticum_turgidum|TRITD_3Bv1G186340	Hordeum_vulgare|LOC123444636
OG0018418	Triticum_turgidum|TRITD_3Bv1G186540, Triticum_turgidum|TRITD_3Av1G205880	Hordeum_vulgare|LOC123444639
OG0018419	Triticum_turgidum|TRITD_3Bv1G186570, Triticum_turgidum|TRITD_3Av1G205890	Hordeum_vulgare|LOC123444641
OG0018420	Triticum_turgidum|TRITD_3Av1G205910, Triticum_turgidum|TRITD_3Bv1G186650	Hordeum_vulgare|LOC123444642
OG0018421	Triticum_turgidum|TRITD_3Bv1G186760, Triticum_turgidum|TRITD_3Av1G206080	Hordeum_vulgare|LOC123444645
OG0018422	Triticum_turgidum|TRITD_3Bv1G186840, Triticum_turgidum|TRITD_3Av1G206280	Hordeum_vulgare|LOC123444647
OG0018423	Triticum_turgidum|TRITD_3Bv1G191820, Triticum_turgidum|TRITD_3Av1G210790	Hordeum_vulgare|LOC123441974
OG0018424	Triticum_turgidum|TRITD_3Bv1G195760, Triticum_turgidum|TRITD_3Av1G213230	Hordeum_vulgare|LOC123445000
OG0018426	Triticum_turgidum|TRITD_3Bv1G196550	Hordeum_vulgare|LOC123444993
OG0018427	Triticum_turgidum|TRITD_3Bv1G198880, Triticum_turgidum|TRITD_3Av1G214500	Hordeum_vulgare|LOC123444985
OG0018428	Triticum_turgidum|TRITD_3Bv1G199490, Triticum_turgidum|TRITD_3Av1G214880	Hordeum_vulgare|LOC123444971
OG0018429	Triticum_turgidum|TRITD_3Bv1G204500, Triticum_turgidum|TRITD_3Av1G225170	Hordeum_vulgare|LOC123444910
OG0018430	Triticum_turgidum|TRITD_3Bv1G205660, Triticum_turgidum|TRITD_3Av1G223500	Hordeum_vulgare|LOC123444880
OG0018431	Triticum_turgidum|TRITD_3Bv1G208560, Triticum_turgidum|TRITD_3Av1G221390	Hordeum_vulgare|LOC123440513
OG0018432	Triticum_turgidum|TRITD_3Bv1G211640, Triticum_turgidum|TRITD_3Av1G219140	Hordeum_vulgare|LOC123440482
OG0018433	Triticum_turgidum|TRITD_3Av1G229400	Hordeum_vulgare|LOC123444758
OG0018434	Triticum_turgidum|TRITD_3Bv1G215930, Triticum_turgidum|TRITD_3Av1G230400	Hordeum_vulgare|LOC123444747
OG0018435	Triticum_turgidum|TRITD_3Bv1G219390, Triticum_turgidum|TRITD_3Av1G231990	Hordeum_vulgare|LOC123445041
OG0018436	Triticum_turgidum|TRITD_3Bv1G219400, Triticum_turgidum|TRITD_3Av1G232000	Hordeum_vulgare|LOC123445043
OG0018437	Triticum_turgidum|TRITD_3Bv1G220790, Triticum_turgidum|TRITD_3Av1G232750	Hordeum_vulgare|LOC123445064
OG0018438	Triticum_turgidum|TRITD_3Av1G233530, Triticum_turgidum|TRITD_3Av1G233480, Triticum_turgidum|TRITD_3Bv1G222060	Hordeum_vulgare|LOC123445084
OG0018439	Triticum_turgidum|TRITD_3Bv1G222200, Triticum_turgidum|TRITD_3Av1G233570	Hordeum_vulgare|LOC123442030
OG0018440	Triticum_turgidum|TRITD_3Bv1G225410, Triticum_turgidum|TRITD_3Av1G236060	Hordeum_vulgare|LOC123445133
OG0018441	Triticum_turgidum|TRITD_3Av1G239120	Hordeum_vulgare|LOC123440661
OG0018442	Triticum_turgidum|TRITD_3Bv1G234890, Triticum_turgidum|TRITD_3Av1G243790	Hordeum_vulgare|LOC123440694
OG0018443	Triticum_turgidum|TRITD_3Av1G244120, Triticum_turgidum|TRITD_3Bv1G235130	Hordeum_vulgare|LOC123445223
OG0018444	Triticum_turgidum|TRITD_3Bv1G240700, Triticum_turgidum|TRITD_3Av1G249030	Hordeum_vulgare|LOC123445289
OG0018445	Triticum_turgidum|TRITD_3Av1G249250, Triticum_turgidum|TRITD_3Bv1G240920	Hordeum_vulgare|LOC123445291
OG0018446	Triticum_turgidum|TRITD_3Bv1G240940, Triticum_turgidum|TRITD_3Av1G249280	Hordeum_vulgare|LOC123445292
OG0018447	Triticum_turgidum|TRITD_3Bv1G240950, Triticum_turgidum|TRITD_3Av1G249290	Hordeum_vulgare|LOC123445294
OG0018448	Triticum_turgidum|TRITD_3Bv1G241070, Triticum_turgidum|TRITD_3Av1G249330	Hordeum_vulgare|LOC123440731
OG0018449	Triticum_turgidum|TRITD_3Bv1G241180, Triticum_turgidum|TRITD_3Av1G249580	Hordeum_vulgare|LOC123445302
OG0018450	Triticum_turgidum|TRITD_3Bv1G241230	Hordeum_vulgare|LOC123440732
OG0018451	Triticum_turgidum|TRITD_3Bv1G241350, Triticum_turgidum|TRITD_3Av1G249780	Hordeum_vulgare|LOC123445305
OG0018452	Triticum_turgidum|TRITD_3Bv1G241570, Triticum_turgidum|TRITD_3Av1G249950	Hordeum_vulgare|LOC123440735
OG0018453	Triticum_turgidum|TRITD_3Av1G250000, Triticum_turgidum|TRITD_3Bv1G241620	Hordeum_vulgare|LOC123440736
OG0018455	Triticum_turgidum|TRITD_3Bv1G241700, Triticum_turgidum|TRITD_3Av1G250050	Hordeum_vulgare|LOC123445309
