Orthogroup	Triticum_turgidum	Aegilops_tauschii
OG0017708	Triticum_turgidum|TRITD_7Av1G028100	Aegilops_tauschii|LOC109784979
OG0017710	Triticum_turgidum|TRITD_7Av1G258970, Triticum_turgidum|TRITD_7Av1G258950	Aegilops_tauschii|LOC109781123
OG0017712	Triticum_turgidum|TRITD_7Bv1G067030	Aegilops_tauschii|LOC109779347
OG0017713	Triticum_turgidum|TRITD_7Av1G217580	Aegilops_tauschii|LOC109763014
OG0017715	Triticum_turgidum|TRITD_7Bv1G168010, Triticum_turgidum|TRITD_7Av1G218750	Aegilops_tauschii|LOC109743307
OG0017718	Triticum_turgidum|TRITD_7Av1G221060	Aegilops_tauschii|LOC109782167
OG0017723	Triticum_turgidum|TRITD_7Av1G105030	Aegilops_tauschii|LOC109743505
OG0017724	Triticum_turgidum|TRITD_7Bv1G201890, Triticum_turgidum|TRITD_7Av1G252340	Aegilops_tauschii|LOC109774884
OG0017726	Triticum_turgidum|TRITD_7Av1G008400	Aegilops_tauschii|LOC109732491
OG0017727	Triticum_turgidum|TRITD_7Bv1G156300, Triticum_turgidum|TRITD_7Av1G202730	Aegilops_tauschii|LOC109778982
OG0017728	Triticum_turgidum|TRITD_7Bv1G130150	Aegilops_tauschii|LOC109763582
OG0017730	Triticum_turgidum|TRITD_7Bv1G041020, Triticum_turgidum|TRITD_7Av1G064380	Aegilops_tauschii|LOC109759824
OG0017731	Triticum_turgidum|TRITD_7Av1G086050, Triticum_turgidum|TRITD_7Bv1G060700	Aegilops_tauschii|LOC109767698
OG0017734	Triticum_turgidum|TRITD_7Av1G238790	Aegilops_tauschii|LOC109758978
OG0017735	Triticum_turgidum|TRITD_4Av1G240250	Aegilops_tauschii|LOC109752184
OG0017735	Triticum_turgidum|TRITD_7Av1G021380	Aegilops_tauschii|LOC109735036
OG0017736	Triticum_turgidum|TRITD_7Av1G168180, Triticum_turgidum|TRITD_7Bv1G125500	Aegilops_tauschii|LOC109732633
OG0017737	Triticum_turgidum|TRITD_7Bv1G162070, Triticum_turgidum|TRITD_7Av1G209070	Aegilops_tauschii|LOC109780268
OG0017738	Triticum_turgidum|TRITD_7Bv1G010450	Aegilops_tauschii|LOC109759006
OG0017741	Triticum_turgidum|TRITD_4Av1G248000	Aegilops_tauschii|LOC109743390
OG0017742	Triticum_turgidum|TRITD_7Bv1G196350	Aegilops_tauschii|LOC109752292
OG0017743	Triticum_turgidum|TRITD_7Bv1G130610	Aegilops_tauschii|LOC109752017
OG0017745	Triticum_turgidum|TRITD_3Bv1G084400	Aegilops_tauschii|LOC120962720
OG0017746	Triticum_turgidum|TRITD_7Bv1G218980	Aegilops_tauschii|LOC109787078
OG0017747	Triticum_turgidum|TRITD_7Bv1G165080	Aegilops_tauschii|LOC109770564
OG0017748	Triticum_turgidum|TRITD_7Av1G060990	Aegilops_tauschii|LOC109754204
OG0017749	Triticum_turgidum|TRITD_7Bv1G089170	Aegilops_tauschii|LOC109756496
OG0017752	Triticum_turgidum|TRITD_7Av1G010770	Aegilops_tauschii|LOC109763022
OG0017753	Triticum_turgidum|TRITD_7Av1G111320	Aegilops_tauschii|LOC109735910
OG0017756	Triticum_turgidum|TRITD_7Av1G207140	Aegilops_tauschii|LOC109773491
OG0017757	Triticum_turgidum|TRITD_7Bv1G140030	Aegilops_tauschii|LOC109738281
OG0017758	Triticum_turgidum|TRITD_7Bv1G137560	Aegilops_tauschii|LOC109762038
OG0017759	Triticum_turgidum|TRITD_7Bv1G023190	Aegilops_tauschii|LOC109781834
OG0017763	Triticum_turgidum|TRITD_7Av1G175880	Aegilops_tauschii|LOC109735459
OG0017764	Triticum_turgidum|TRITD_7Av1G057440	Aegilops_tauschii|LOC109769282
OG0017765	Triticum_turgidum|TRITD_7Av1G213140	Aegilops_tauschii|LOC109784160
OG0017766	Triticum_turgidum|TRITD_7Av1G274140, Triticum_turgidum|TRITD_7Bv1G226530	Aegilops_tauschii|LOC109762754
OG0017768	Triticum_turgidum|TRITD_7Bv1G005150, Triticum_turgidum|TRITD_7Av1G035190	Aegilops_tauschii|LOC109754422
OG0017769	Triticum_turgidum|TRITD_7Av1G228350	Aegilops_tauschii|LOC109778616
OG0017770	Triticum_turgidum|TRITD_7Av1G117370, Triticum_turgidum|TRITD_7Bv1G086620	Aegilops_tauschii|LOC109771198
OG0017771	Triticum_turgidum|TRITD_7Bv1G204890, Triticum_turgidum|TRITD_7Av1G254970	Aegilops_tauschii|LOC109736290
OG0017773	Triticum_turgidum|TRITD_7Bv1G052320, Triticum_turgidum|TRITD_7Av1G077410	Aegilops_tauschii|LOC109735836
OG0017776	Triticum_turgidum|TRITD_7Bv1G012830	Aegilops_tauschii|LOC109771025
OG0017778	Triticum_turgidum|TRITD_7Av1G262500	Aegilops_tauschii|LOC109767333
OG0017779	Triticum_turgidum|TRITD_7Bv1G002120	Aegilops_tauschii|LOC109762703
OG0017780	Triticum_turgidum|TRITD_7Av1G030380	Aegilops_tauschii|LOC109785732
OG0017781	Triticum_turgidum|TRITD_7Av1G058510, Triticum_turgidum|TRITD_7Bv1G035400	Aegilops_tauschii|LOC109733729
OG0017783	Triticum_turgidum|TRITD_7Av1G209600, Triticum_turgidum|TRITD_7Bv1G162250	Aegilops_tauschii|LOC109757472
OG0017784	Triticum_turgidum|TRITD_7Av1G005960, Triticum_turgidum|TRITD_4Av1G256340	Aegilops_tauschii|LOC120968081
OG0017786	Triticum_turgidum|TRITD_7Bv1G114240, Triticum_turgidum|TRITD_7Av1G154390	Aegilops_tauschii|LOC109771741
OG0017787	Triticum_turgidum|TRITD_7Bv1G212490, Triticum_turgidum|TRITD_7Av1G262380	Aegilops_tauschii|LOC109786641
OG0017788	Triticum_turgidum|TRITD_7Bv1G124500	Aegilops_tauschii|LOC109779890
OG0017789	Triticum_turgidum|TRITD_7Av1G166620	Aegilops_tauschii|LOC109768666
OG0017790	Triticum_turgidum|TRITD_7Av1G015900	Aegilops_tauschii|LOC109770796
OG0017791	Triticum_turgidum|TRITD_7Av1G243660	Aegilops_tauschii|LOC109760694
OG0017792	Triticum_turgidum|TRITD_7Bv1G202040	Aegilops_tauschii|LOC109741345
OG0017793	Triticum_turgidum|TRITD_7Bv1G131240	Aegilops_tauschii|LOC109757470
OG0017796	Triticum_turgidum|TRITD_7Av1G082010	Aegilops_tauschii|LOC109733538
OG0017797	Triticum_turgidum|TRITD_7Av1G015160	Aegilops_tauschii|LOC109785010
OG0017798	Triticum_turgidum|TRITD_7Bv1G131560	Aegilops_tauschii|LOC109740607
OG0017799	Triticum_turgidum|TRITD_4Av1G248550	Aegilops_tauschii|LOC109747747
OG0017800	Triticum_turgidum|TRITD_7Bv1G197920	Aegilops_tauschii|LOC109773372
OG0017801	Triticum_turgidum|TRITD_7Bv1G004470	Aegilops_tauschii|LOC109768775
OG0017802	Triticum_turgidum|TRITD_7Bv1G021470	Aegilops_tauschii|LOC109753332
OG0017803	Triticum_turgidum|TRITD_7Av1G053970	Aegilops_tauschii|LOC109773384
OG0017804	Triticum_turgidum|TRITD_7Av1G122500	Aegilops_tauschii|LOC109766439
OG0017805	Triticum_turgidum|TRITD_7Av1G063870, Triticum_turgidum|TRITD_7Bv1G040550	Aegilops_tauschii|LOC109737452
OG0017808	Triticum_turgidum|TRITD_7Bv1G218540, Triticum_turgidum|TRITD_7Av1G266110	Aegilops_tauschii|LOC109736920
OG0017810	Triticum_turgidum|TRITD_7Bv1G147090	Aegilops_tauschii|LOC109743443
OG0017812	Triticum_turgidum|TRITD_7Bv1G107780	Aegilops_tauschii|LOC109781281
OG0017813	Triticum_turgidum|TRITD_7Bv1G031710	Aegilops_tauschii|LOC109766360
OG0017815	Triticum_turgidum|TRITD_7Bv1G198610, Triticum_turgidum|TRITD_7Av1G250610	Aegilops_tauschii|LOC109747906
OG0017816	Triticum_turgidum|TRITD_7Bv1G107790	Aegilops_tauschii|LOC109781282
OG0017818	Triticum_turgidum|TRITD_2Av1G037750, Triticum_turgidum|TRITD_7Av1G214190	Aegilops_tauschii|LOC109758065
OG0017819	Triticum_turgidum|TRITD_7Bv1G209760	Aegilops_tauschii|LOC109780287
OG0017820	Triticum_turgidum|TRITD_7Bv1G064180, Triticum_turgidum|TRITD_7Av1G096780	Aegilops_tauschii|LOC109736400
OG0017822	Triticum_turgidum|TRITD_7Av1G262110, Triticum_turgidum|TRITD_7Bv1G212400	Aegilops_tauschii|LOC109784742
OG0017823	Triticum_turgidum|TRITD_7Av1G051930	Aegilops_tauschii|LOC109765783, Aegilops_tauschii|LOC109765786
OG0017824	Triticum_turgidum|TRITD_1Bv1G101280	Aegilops_tauschii|LOC109771326
OG0017825	Triticum_turgidum|TRITD_7Bv1G208430	Aegilops_tauschii|LOC109731988
OG0017826	Triticum_turgidum|TRITD_7Av1G207090	Aegilops_tauschii|LOC109773490
OG0017827	Triticum_turgidum|TRITD_7Bv1G210150	Aegilops_tauschii|LOC109743130
OG0017828	Triticum_turgidum|TRITD_7Av1G230510	Aegilops_tauschii|LOC109732233
OG0017829	Triticum_turgidum|TRITD_7Av1G145750	Aegilops_tauschii|LOC109770781
OG0017830	Triticum_turgidum|TRITD_7Bv1G077780	Aegilops_tauschii|LOC109787616
OG0017832	Triticum_turgidum|TRITD_7Bv1G026230, Triticum_turgidum|TRITD_7Av1G051830	Aegilops_tauschii|LOC109771258
OG0017833	Triticum_turgidum|TRITD_7Av1G096830	Aegilops_tauschii|LOC109770437
OG0017834	Triticum_turgidum|TRITD_7Bv1G165480	Aegilops_tauschii|LOC109731442
OG0017835	Triticum_turgidum|TRITD_4Av1G251020, Triticum_turgidum|TRITD_7Av1G011850	Aegilops_tauschii|LOC109743935
OG0017836	Triticum_turgidum|TRITD_7Av1G181580	Aegilops_tauschii|LOC109776310
OG0017837	Triticum_turgidum|TRITD_7Av1G081320	Aegilops_tauschii|LOC109763508
OG0017838	Triticum_turgidum|TRITD_7Bv1G150310	Aegilops_tauschii|LOC109741766
OG0017839	Triticum_turgidum|TRITD_7Av1G120520	Aegilops_tauschii|LOC109753915
OG0017840	Triticum_turgidum|TRITD_7Av1G227360	Aegilops_tauschii|LOC109734128
OG0017841	Triticum_turgidum|TRITD_7Bv1G055920	Aegilops_tauschii|LOC109733558
OG0017842	Triticum_turgidum|TRITD_7Bv1G073740	Aegilops_tauschii|LOC109737598
OG0017843	Triticum_turgidum|TRITD_7Av1G039680	Aegilops_tauschii|LOC109759618
OG0017844	Triticum_turgidum|TRITD_7Av1G161360	Aegilops_tauschii|LOC109753095
OG0017845	Triticum_turgidum|TRITD_7Bv1G152590	Aegilops_tauschii|LOC109734775
OG0017846	Triticum_turgidum|TRITD_7Bv1G041890, Triticum_turgidum|TRITD_7Av1G065450	Aegilops_tauschii|LOC109751540
OG0017848	Triticum_turgidum|TRITD_7Bv1G121150	Aegilops_tauschii|LOC109761180
OG0017849	Triticum_turgidum|TRITD_7Bv1G188090, Triticum_turgidum|TRITD_7Av1G238970	Aegilops_tauschii|LOC109780722
OG0017850	Triticum_turgidum|TRITD_7Bv1G117020, Triticum_turgidum|TRITD_7Av1G158590	Aegilops_tauschii|LOC109781192
OG0017851	Triticum_turgidum|TRITD_7Bv1G065320, Triticum_turgidum|TRITD_7Av1G095060	Aegilops_tauschii|LOC109785620
OG0017852	Triticum_turgidum|TRITD_7Bv1G179940	Aegilops_tauschii|LOC109732235
OG0017853	Triticum_turgidum|TRITD_7Bv1G183550	Aegilops_tauschii|LOC109759994
OG0017855	Triticum_turgidum|TRITD_7Bv1G155140, Triticum_turgidum|TRITD_7Av1G189160	Aegilops_tauschii|LOC109740447
OG0017856	Triticum_turgidum|TRITD_7Bv1G020670	Aegilops_tauschii|LOC109758636
OG0017857	Triticum_turgidum|TRITD_7Bv1G019190	Aegilops_tauschii|LOC109749392
OG0017858	Triticum_turgidum|TRITD_4Av1G253090, Triticum_turgidum|TRITD_7Av1G009930	Aegilops_tauschii|LOC109746794
OG0017860	Triticum_turgidum|TRITD_7Av1G048000, Triticum_turgidum|TRITD_7Bv1G021690	Aegilops_tauschii|LOC109744678
OG0017861	Triticum_turgidum|TRITD_7Av1G110320	Aegilops_tauschii|LOC109738430
OG0017862	Triticum_turgidum|TRITD_7Av1G222730, Triticum_turgidum|TRITD_7Bv1G170690	Aegilops_tauschii|LOC109741753
OG0017863	Triticum_turgidum|TRITD_7Av1G247130, Triticum_turgidum|TRITD_7Bv1G195100	Aegilops_tauschii|LOC109760099
OG0017865	Triticum_turgidum|TRITD_7Bv1G180900	Aegilops_tauschii|LOC109740478
OG0017866	Triticum_turgidum|TRITD_7Bv1G162050, Triticum_turgidum|TRITD_7Av1G209020	Aegilops_tauschii|LOC109780274
OG0017868	Triticum_turgidum|TRITD_7Bv1G153620	Aegilops_tauschii|LOC109737475
OG0017870	Triticum_turgidum|TRITD_7Av1G047600	Aegilops_tauschii|LOC109753331
OG0017871	Triticum_turgidum|TRITD_7Bv1G134940, Triticum_turgidum|TRITD_7Av1G185820	Aegilops_tauschii|LOC109757589
OG0017874	Triticum_turgidum|TRITD_7Bv1G141360	Aegilops_tauschii|LOC109761214
OG0017877	Triticum_turgidum|TRITD_7Bv1G232230	Aegilops_tauschii|LOC109748903
OG0017878	Triticum_turgidum|TRITD_7Bv1G035750	Aegilops_tauschii|LOC109733711
OG0017879	Triticum_turgidum|TRITD_4Av1G233210	Aegilops_tauschii|LOC109771084
OG0017880	Triticum_turgidum|TRITD_7Av1G096020, Triticum_turgidum|TRITD_7Bv1G064630	Aegilops_tauschii|LOC109787436
OG0017881	Triticum_turgidum|TRITD_7Bv1G124970	Aegilops_tauschii|LOC109742251
OG0017882	Triticum_turgidum|TRITD_7Bv1G218790	Aegilops_tauschii|LOC109764760
OG0017883	Triticum_turgidum|TRITD_7Av1G268120, Triticum_turgidum|TRITD_7Bv1G220200	Aegilops_tauschii|LOC109768360
OG0017884	Triticum_turgidum|TRITD_7Av1G266120, Triticum_turgidum|TRITD_7Bv1G218550	Aegilops_tauschii|LOC109736919
OG0017885	Triticum_turgidum|TRITD_7Av1G091960, Triticum_turgidum|TRITD_7Bv1G068380	Aegilops_tauschii|LOC109731693
OG0017886	Triticum_turgidum|TRITD_4Av1G263080	Aegilops_tauschii|LOC109737342
OG0017887	Triticum_turgidum|TRITD_7Bv1G018160, Triticum_turgidum|TRITD_7Av1G044530	Aegilops_tauschii|LOC109761267
OG0017889	Triticum_turgidum|TRITD_7Av1G040510	Aegilops_tauschii|LOC109752599
OG0017891	Triticum_turgidum|TRITD_7Av1G116180, Triticum_turgidum|TRITD_7Bv1G087160	Aegilops_tauschii|LOC109755197
OG0017892	Triticum_turgidum|TRITD_7Av1G101060	Aegilops_tauschii|LOC109737454
OG0017893	Triticum_turgidum|TRITD_7Av1G185800	Aegilops_tauschii|LOC109757601
OG0017895	Triticum_turgidum|TRITD_7Av1G124780, Triticum_turgidum|TRITD_7Bv1G089100	Aegilops_tauschii|LOC109764852
OG0017896	Triticum_turgidum|TRITD_7Av1G005790, Triticum_turgidum|TRITD_4Av1G256260	Aegilops_tauschii|LOC109748540
OG0017897	Triticum_turgidum|TRITD_7Av1G193160	Aegilops_tauschii|LOC109750437
OG0017900	Triticum_turgidum|TRITD_7Av1G081670	Aegilops_tauschii|LOC109738852
OG0017902	Triticum_turgidum|TRITD_7Bv1G190750	Aegilops_tauschii|LOC109768958
OG0017903	Triticum_turgidum|TRITD_7Av1G010260, Triticum_turgidum|TRITD_4Av1G252470	Aegilops_tauschii|LOC109750953
OG0017905	Triticum_turgidum|TRITD_7Bv1G213460	Aegilops_tauschii|LOC109746815
OG0017906	Triticum_turgidum|TRITD_7Av1G176400, Triticum_turgidum|TRITD_7Bv1G138220	Aegilops_tauschii|LOC109781073
OG0017908	Triticum_turgidum|TRITD_7Bv1G151910	Aegilops_tauschii|LOC109745511
OG0017909	Triticum_turgidum|TRITD_7Bv1G068240	Aegilops_tauschii|LOC109731697
OG0017911	Triticum_turgidum|TRITD_7Av1G054820	Aegilops_tauschii|LOC109739118
OG0017914	Triticum_turgidum|TRITD_7Bv1G219010	Aegilops_tauschii|LOC109787087
OG0017915	Triticum_turgidum|TRITD_7Av1G084400, Triticum_turgidum|TRITD_7Bv1G058860	Aegilops_tauschii|LOC109748444
OG0017916	Triticum_turgidum|TRITD_7Av1G027350	Aegilops_tauschii|LOC109771083
OG0017917	Triticum_turgidum|TRITD_7Av1G081730	Aegilops_tauschii|LOC109739042
OG0017918	Triticum_turgidum|TRITD_7Av1G029330	Aegilops_tauschii|LOC109769984
OG0017920	Triticum_turgidum|TRITD_7Bv1G009450	Aegilops_tauschii|LOC109786247
OG0017922	Triticum_turgidum|TRITD_7Bv1G171300	Aegilops_tauschii|LOC109765158
OG0017923	Triticum_turgidum|TRITD_7Bv1G156830	Aegilops_tauschii|LOC109771028
OG0017924	Triticum_turgidum|TRITD_7Bv1G139210, Triticum_turgidum|TRITD_7Av1G177820	Aegilops_tauschii|LOC109732672
OG0017926	Triticum_turgidum|TRITD_7Bv1G117730	Aegilops_tauschii|LOC109769088
OG0017927	Triticum_turgidum|TRITD_7Av1G248150, Triticum_turgidum|TRITD_7Bv1G196450	Aegilops_tauschii|LOC109744698
OG0017929	Triticum_turgidum|TRITD_7Bv1G039570	Aegilops_tauschii|LOC109783422
OG0017930	Triticum_turgidum|TRITD_7Bv1G224050	Aegilops_tauschii|LOC109753786
OG0017931	Triticum_turgidum|TRITD_7Bv1G160690	Aegilops_tauschii|LOC109731510
OG0017932	Triticum_turgidum|TRITD_7Bv1G194740	Aegilops_tauschii|LOC109766249
OG0017933	Triticum_turgidum|TRITD_7Bv1G200690, Triticum_turgidum|TRITD_7Av1G251860	Aegilops_tauschii|LOC109753670
OG0017934	Triticum_turgidum|TRITD_7Av1G015310	Aegilops_tauschii|LOC109784856
OG0017935	Triticum_turgidum|TRITD_7Av1G076420, Triticum_turgidum|TRITD_7Bv1G051750	Aegilops_tauschii|LOC109753880
OG0017937	Triticum_turgidum|TRITD_7Av1G003380	Aegilops_tauschii|LOC109740162
OG0017939	Triticum_turgidum|TRITD_7Av1G108730, Triticum_turgidum|TRITD_7Bv1G083110	Aegilops_tauschii|LOC109767453
OG0017941	Triticum_turgidum|TRITD_7Av1G220410, Triticum_turgidum|TRITD_7Bv1G169750	Aegilops_tauschii|LOC109758437
OG0017942	Triticum_turgidum|TRITD_7Av1G035460, Triticum_turgidum|TRITD_7Bv1G005830	Aegilops_tauschii|LOC109782866
OG0017944	Triticum_turgidum|TRITD_7Av1G196530	Aegilops_tauschii|LOC109739570
OG0017945	Triticum_turgidum|TRITD_7Av1G095990, Triticum_turgidum|TRITD_7Bv1G064650	Aegilops_tauschii|LOC109787435
OG0017946	Triticum_turgidum|TRITD_7Bv1G033820	Aegilops_tauschii|LOC109750233
OG0017947	Triticum_turgidum|TRITD_7Bv1G071530	Aegilops_tauschii|LOC109757913
OG0017950	Triticum_turgidum|TRITD_7Bv1G202840, Triticum_turgidum|TRITD_7Av1G253890	Aegilops_tauschii|LOC109765422
OG0017951	Triticum_turgidum|TRITD_7Av1G247000	Aegilops_tauschii|LOC109760098
OG0017952	Triticum_turgidum|TRITD_7Bv1G142690, Triticum_turgidum|TRITD_7Av1G181890	Aegilops_tauschii|LOC109763619
OG0017953	Triticum_turgidum|TRITD_7Bv1G058410	Aegilops_tauschii|LOC109744045
OG0017954	Triticum_turgidum|TRITD_7Bv1G053710	Aegilops_tauschii|LOC109765208
OG0017956	Triticum_turgidum|TRITD_7Av1G027670, Triticum_turgidum|TRITD_4Av1G232750	Aegilops_tauschii|LOC109737758
OG0017959	Triticum_turgidum|TRITD_7Av1G001560	Aegilops_tauschii|LOC109742048
OG0017961	Triticum_turgidum|TRITD_7Bv1G130170	Aegilops_tauschii|LOC109763590
OG0017963	Triticum_turgidum|TRITD_7Bv1G199120	Aegilops_tauschii|LOC109764049
OG0017964	Triticum_turgidum|TRITD_7Bv1G089050, Triticum_turgidum|TRITD_7Av1G124490	Aegilops_tauschii|LOC109779698
OG0017965	Triticum_turgidum|TRITD_7Bv1G059270, Triticum_turgidum|TRITD_7Av1G084640	Aegilops_tauschii|LOC109765633
OG0017966	Triticum_turgidum|TRITD_7Av1G141910	Aegilops_tauschii|LOC109783242
OG0017970	Triticum_turgidum|TRITD_7Av1G172990, Triticum_turgidum|TRITD_7Bv1G130090	Aegilops_tauschii|LOC109763581
OG0017973	Triticum_turgidum|TRITD_7Av1G259350	Aegilops_tauschii|LOC109783112
OG0017974	Triticum_turgidum|TRITD_7Bv1G028400	Aegilops_tauschii|LOC109760623
OG0017976	Triticum_turgidum|TRITD_7Bv1G193280	Aegilops_tauschii|LOC109777277
OG0017978	Triticum_turgidum|TRITD_7Bv1G031690	Aegilops_tauschii|LOC109766361
OG0017979	Triticum_turgidum|TRITD_7Av1G254950, Triticum_turgidum|TRITD_7Bv1G204680	Aegilops_tauschii|LOC120969658
OG0017982	Triticum_turgidum|TRITD_7Bv1G229540, Triticum_turgidum|TRITD_7Av1G275610	Aegilops_tauschii|LOC109751765
OG0017983	Triticum_turgidum|TRITD_7Bv1G055830, Triticum_turgidum|TRITD_7Av1G080930	Aegilops_tauschii|LOC109733555
OG0017984	Triticum_turgidum|TRITD_7Bv1G135900	Aegilops_tauschii|LOC109757600
OG0017985	Triticum_turgidum|TRITD_7Bv1G076740, Triticum_turgidum|TRITD_7Av1G102990	Aegilops_tauschii|LOC109766669
OG0017986	Triticum_turgidum|TRITD_7Av1G208300	Aegilops_tauschii|LOC109751650
OG0017987	Triticum_turgidum|TRITD_7Bv1G026400	Aegilops_tauschii|LOC109765784
OG0017988	Triticum_turgidum|TRITD_7Bv1G224270	Aegilops_tauschii|LOC109754900
OG0017989	Triticum_turgidum|TRITD_7Av1G227700	Aegilops_tauschii|LOC109732518
OG0017990	Triticum_turgidum|TRITD_7Av1G035440, Triticum_turgidum|TRITD_7Bv1G005740	Aegilops_tauschii|LOC109782778
OG0017991	Triticum_turgidum|TRITD_7Bv1G116170	Aegilops_tauschii|LOC109733264
OG0017993	Triticum_turgidum|TRITD_7Av1G070740	Aegilops_tauschii|LOC109767526
OG0017994	Triticum_turgidum|TRITD_4Av1G247840, Triticum_turgidum|TRITD_7Av1G014350	Aegilops_tauschii|LOC120968608
OG0017995	Triticum_turgidum|TRITD_7Av1G048010, Triticum_turgidum|TRITD_7Bv1G021730	Aegilops_tauschii|LOC109744680
OG0017998	Triticum_turgidum|TRITD_7Bv1G071880, Triticum_turgidum|TRITD_7Av1G097970	Aegilops_tauschii|LOC109742499
OG0018000	Triticum_turgidum|TRITD_7Av1G001600	Aegilops_tauschii|LOC109766145
OG0018001	Triticum_turgidum|TRITD_7Av1G251270	Aegilops_tauschii|LOC109786654
OG0018002	Triticum_turgidum|TRITD_7Av1G277440, Triticum_turgidum|TRITD_7Bv1G230970	Aegilops_tauschii|LOC109749928
OG0018005	Triticum_turgidum|TRITD_7Av1G060380	Aegilops_tauschii|LOC109754208
OG0018006	Triticum_turgidum|TRITD_7Av1G054230	Aegilops_tauschii|LOC109742139
OG0018007	Triticum_turgidum|TRITD_7Av1G162350, Triticum_turgidum|TRITD_7Bv1G120010	Aegilops_tauschii|LOC109753088
OG0018009	Triticum_turgidum|TRITD_7Av1G030250, Triticum_turgidum|TRITD_4Av1G230600	Aegilops_tauschii|LOC109761743
OG0018010	Triticum_turgidum|TRITD_7Bv1G047420, Triticum_turgidum|TRITD_7Av1G071350	Aegilops_tauschii|LOC109740880
OG0018011	Triticum_turgidum|TRITD_7Bv1G115870	Aegilops_tauschii|LOC109761649
OG0018012	Triticum_turgidum|TRITD_4Av1G251320	Aegilops_tauschii|LOC109743919
OG0018014	Triticum_turgidum|TRITD_7Av1G026290	Aegilops_tauschii|LOC109748022
OG0018016	Triticum_turgidum|TRITD_7Av1G239120, Triticum_turgidum|TRITD_7Bv1G188290	Aegilops_tauschii|LOC109754139
OG0018017	Triticum_turgidum|TRITD_7Av1G164620	Aegilops_tauschii|LOC109762655
OG0018018	Triticum_turgidum|TRITD_7Bv1G193810, Triticum_turgidum|TRITD_7Av1G245500	Aegilops_tauschii|LOC109742433
OG0018019	Triticum_turgidum|TRITD_7Av1G202350	Aegilops_tauschii|LOC109775269
OG0018020	Triticum_turgidum|TRITD_7Bv1G148710	Aegilops_tauschii|LOC109756034
OG0018021	Triticum_turgidum|TRITD_7Bv1G177350, Triticum_turgidum|TRITD_7Av1G228120	Aegilops_tauschii|LOC109778613
OG0018023	Triticum_turgidum|TRITD_7Bv1G002180	Aegilops_tauschii|LOC109762716
OG0018024	Triticum_turgidum|TRITD_7Bv1G202780, Triticum_turgidum|TRITD_7Av1G253760	Aegilops_tauschii|LOC109740036
OG0018027	Triticum_turgidum|TRITD_7Bv1G150240	Aegilops_tauschii|LOC109741768
OG0018028	Triticum_turgidum|TRITD_7Bv1G058220	Aegilops_tauschii|LOC109744056
OG0018029	Triticum_turgidum|TRITD_7Bv1G228420, Triticum_turgidum|TRITD_7Av1G275110	Aegilops_tauschii|LOC109749648
OG0018030	Triticum_turgidum|TRITD_7Av1G199870	Aegilops_tauschii|LOC109748458
OG0018032	Triticum_turgidum|TRITD_7Av1G000230	Aegilops_tauschii|LOC109742883
OG0018034	Triticum_turgidum|TRITD_7Bv1G130220	Aegilops_tauschii|LOC109763584
OG0018035	Triticum_turgidum|TRITD_7Av1G207600	Aegilops_tauschii|LOC109784501
OG0018036	Triticum_turgidum|TRITD_7Bv1G012670	Aegilops_tauschii|LOC109767709
OG0018037	Triticum_turgidum|TRITD_7Av1G099700	Aegilops_tauschii|LOC109787021
OG0018038	Triticum_turgidum|TRITD_7Av1G058340, Triticum_turgidum|TRITD_7Bv1G035070	Aegilops_tauschii|LOC109733713
OG0018042	Triticum_turgidum|TRITD_7Bv1G226330, Triticum_turgidum|TRITD_7Bv1G226340	Aegilops_tauschii|LOC109768559, Aegilops_tauschii|LOC109737762
OG0018043	Triticum_turgidum|TRITD_7Bv1G164460	Aegilops_tauschii|LOC109770337
OG0018044	Triticum_turgidum|TRITD_7Bv1G077080	Aegilops_tauschii|LOC109780704
OG0018045	Triticum_turgidum|TRITD_7Bv1G037480, Triticum_turgidum|TRITD_7Av1G059850	Aegilops_tauschii|LOC109784067
OG0018048	Triticum_turgidum|TRITD_7Bv1G125420	Aegilops_tauschii|LOC109733839
OG0018049	Triticum_turgidum|TRITD_7Bv1G221330, Triticum_turgidum|TRITD_7Av1G269170	Aegilops_tauschii|LOC109736242
OG0018051	Triticum_turgidum|TRITD_7Bv1G117550	Aegilops_tauschii|LOC109733687
OG0018053	Triticum_turgidum|TRITD_7Bv1G147440	Aegilops_tauschii|LOC109748940
OG0018056	Triticum_turgidum|TRITD_7Av1G016260, Triticum_turgidum|TRITD_4Av1G246430	Aegilops_tauschii|LOC109768633
OG0018057	Triticum_turgidum|TRITD_7Bv1G049700	Aegilops_tauschii|LOC109737078
OG0018059	Triticum_turgidum|TRITD_7Av1G272240	Aegilops_tauschii|LOC109753766
OG0018060	Triticum_turgidum|TRITD_7Av1G165300	Aegilops_tauschii|LOC109744209
OG0018061	Triticum_turgidum|TRITD_7Bv1G003730	Aegilops_tauschii|LOC109772727
OG0018062	Triticum_turgidum|TRITD_7Av1G158460	Aegilops_tauschii|LOC109755935
OG0018063	Triticum_turgidum|TRITD_7Bv1G037630, Triticum_turgidum|TRITD_7Av1G059940	Aegilops_tauschii|LOC109784064
OG0018064	Triticum_turgidum|TRITD_7Av1G227560, Triticum_turgidum|TRITD_7Bv1G176660	Aegilops_tauschii|LOC109734528
OG0018065	Triticum_turgidum|TRITD_7Bv1G029010	Aegilops_tauschii|LOC109773383
