Orthogroup	Triticum_turgidum	Aegilops_speltoides
OG0017644	Triticum_turgidum|TRITD_7Bv1G051950, Triticum_turgidum|TRITD_7Av1G076870	Aegilops_speltoides|GWHGBFXR032485.1, Aegilops_speltoides|GWHGBFXR032486.1
OG0017645	Triticum_turgidum|TRITD_7Av1G274160, Triticum_turgidum|TRITD_7Bv1G226540	Aegilops_speltoides|GWHGBFXR035869.1
OG0017646	Triticum_turgidum|TRITD_7Av1G173340, Triticum_turgidum|TRITD_7Bv1G130380	Aegilops_speltoides|GWHGBFXR033595.1
OG0017647	Triticum_turgidum|TRITD_7Av1G002230	Aegilops_speltoides|GWHGBFXR030283.1
OG0017648	Triticum_turgidum|TRITD_7Bv1G185770, Triticum_turgidum|TRITD_7Av1G237210	Aegilops_speltoides|GWHGBFXR034702.1
OG0017649	Triticum_turgidum|TRITD_7Av1G225830	Aegilops_speltoides|GWHGBFXR034509.1
OG0017650	Triticum_turgidum|TRITD_3Av1G267680	Aegilops_speltoides|GWHGBFXR031994.1
OG0017651	Triticum_turgidum|TRITD_7Bv1G087130, Triticum_turgidum|TRITD_7Av1G116270	Aegilops_speltoides|GWHGBFXR033056.1
OG0017652	Triticum_turgidum|TRITD_4Av1G261990	Aegilops_speltoides|GWHGBFXR030223.1
OG0017653	Triticum_turgidum|TRITD_7Av1G035610, Triticum_turgidum|TRITD_7Bv1G005940	Aegilops_speltoides|GWHGBFXR031394.1
OG0017654	Triticum_turgidum|TRITD_7Bv1G011180, Triticum_turgidum|TRITD_7Av1G038610	Aegilops_speltoides|GWHGBFXR031501.1
OG0017655	Triticum_turgidum|TRITD_4Av1G261460	Aegilops_speltoides|GWHGBFXR030257.1
OG0017656	Triticum_turgidum|TRITD_7Bv1G160720, Triticum_turgidum|TRITD_7Av1G206490	Aegilops_speltoides|GWHGBFXR034194.1
OG0017657	Triticum_turgidum|TRITD_7Av1G073570	Aegilops_speltoides|GWHGBFXR032428.1
OG0017658	Triticum_turgidum|TRITD_7Av1G185970	Aegilops_speltoides|GWHGBFXR033687.1
OG0017659	Triticum_turgidum|TRITD_7Bv1G155170, Triticum_turgidum|TRITD_7Av1G189080	Aegilops_speltoides|GWHGBFXR034102.1
OG0017660	Triticum_turgidum|TRITD_1Av1G107070	Aegilops_speltoides|GWHGBFXR031912.1
OG0017661	Triticum_turgidum|TRITD_7Av1G191020	Aegilops_speltoides|GWHGBFXR034048.1
OG0017662	Triticum_turgidum|TRITD_7Av1G074480	Aegilops_speltoides|GWHGBFXR032444.1
OG0017663	Triticum_turgidum|TRITD_7Bv1G138210	Aegilops_speltoides|GWHGBFXR033757.1
OG0017664	Triticum_turgidum|TRITD_7Av1G129490	Aegilops_speltoides|GWHGBFXR033200.1
OG0017665	Triticum_turgidum|TRITD_7Av1G191050	Aegilops_speltoides|GWHGBFXR034047.1
OG0017666	Triticum_turgidum|TRITD_7Av1G093650, Triticum_turgidum|TRITD_7Bv1G067130	Aegilops_speltoides|GWHGBFXR032752.1
OG0017667	Triticum_turgidum|TRITD_4Av1G259790	Aegilops_speltoides|GWHGBFXR030286.1
OG0017668	Triticum_turgidum|TRITD_7Bv1G110450	Aegilops_speltoides|GWHGBFXR033143.1
OG0017669	Triticum_turgidum|TRITD_7Av1G047760	Aegilops_speltoides|GWHGBFXR031753.1
OG0017671	Triticum_turgidum|TRITD_7Bv1G078670	Aegilops_speltoides|GWHGBFXR032916.1
OG0017672	Triticum_turgidum|TRITD_7Bv1G127880	Aegilops_speltoides|GWHGBFXR033547.1
OG0017673	Triticum_turgidum|TRITD_5Av1G242680, Triticum_turgidum|TRITD_3Bv1G084390	Aegilops_speltoides|GWHGBFXR035202.1
OG0017674	Triticum_turgidum|TRITD_7Bv1G213350	Aegilops_speltoides|GWHGBFXR035442.1
OG0017675	Triticum_turgidum|TRITD_7Bv1G060320	Aegilops_speltoides|GWHGBFXR032639.1
OG0017676	Triticum_turgidum|TRITD_7Av1G200790	Aegilops_speltoides|GWHGBFXR033895.1
OG0017677	Triticum_turgidum|TRITD_7Bv1G154670, Triticum_turgidum|TRITD_7Av1G189680	Aegilops_speltoides|GWHGBFXR034083.1
OG0017678	Triticum_turgidum|TRITD_7Bv1G188790, Triticum_turgidum|TRITD_7Av1G239430	Aegilops_speltoides|GWHGBFXR034751.1
OG0017679	Triticum_turgidum|TRITD_7Bv1G061600	Aegilops_speltoides|GWHGBFXR032666.1
OG0017680	Triticum_turgidum|TRITD_7Av1G091550, Triticum_turgidum|TRITD_7Bv1G068520	Aegilops_speltoides|GWHGBFXR032732.1
OG0017681	Triticum_turgidum|TRITD_7Bv1G010850	Aegilops_speltoides|GWHGBFXR031496.1
OG0017682	Triticum_turgidum|TRITD_7Bv1G168860	Aegilops_speltoides|GWHGBFXR034404.1
OG0017683	Triticum_turgidum|TRITD_7Bv1G086060, Triticum_turgidum|TRITD_7Av1G115150	Aegilops_speltoides|GWHGBFXR033017.1
OG0017684	Triticum_turgidum|TRITD_7Bv1G131040	Aegilops_speltoides|GWHGBFXR033605.1
OG0017685	Triticum_turgidum|TRITD_7Bv1G140090	Aegilops_speltoides|GWHGBFXR033804.1
OG0017686	Triticum_turgidum|TRITD_7Av1G184450	Aegilops_speltoides|GWHGBFXR033725.1
OG0017686	Triticum_turgidum|TRITD_7Bv1G136450	Aegilops_speltoides|GWHGBFXR033725.1
OG0017687	Triticum_turgidum|TRITD_7Av1G221070, Triticum_turgidum|TRITD_7Bv1G170100	Aegilops_speltoides|GWHGBFXR034426.1
OG0017688	Triticum_turgidum|TRITD_7Av1G016340	Aegilops_speltoides|GWHGBFXR030721.1
OG0017689	Triticum_turgidum|TRITD_7Bv1G199580, Triticum_turgidum|TRITD_7Av1G251420	Aegilops_speltoides|GWHGBFXR035061.1
OG0017690	Triticum_turgidum|TRITD_7Av1G070940, Triticum_turgidum|TRITD_7Bv1G047010	Aegilops_speltoides|GWHGBFXR032372.1
OG0017691	Triticum_turgidum|TRITD_7Av1G012450	Aegilops_speltoides|GWHGBFXR030627.1
OG0017692	Triticum_turgidum|TRITD_7Bv1G146610	Aegilops_speltoides|GWHGBFXR033917.1
OG0017693	Triticum_turgidum|TRITD_7Av1G158900, Triticum_turgidum|TRITD_7Bv1G118010	Aegilops_speltoides|GWHGBFXR033376.1
OG0017694	Triticum_turgidum|TRITD_7Av1G230290	Aegilops_speltoides|GWHGBFXR034585.1
OG0017695	Triticum_turgidum|TRITD_7Bv1G209890	Aegilops_speltoides|GWHGBFXR035330.1
OG0017696	Triticum_turgidum|TRITD_7Av1G062610, Triticum_turgidum|TRITD_7Bv1G039280	Aegilops_speltoides|GWHGBFXR032155.1
OG0017697	Triticum_turgidum|TRITD_7Bv1G072950	Aegilops_speltoides|GWHGBFXR032841.1
OG0017698	Triticum_turgidum|TRITD_7Bv1G162450	Aegilops_speltoides|GWHGBFXR034254.1
OG0017699	Triticum_turgidum|TRITD_7Bv1G212930	Aegilops_speltoides|GWHGBFXR035425.1, Aegilops_speltoides|GWHGBFXR035427.1, Aegilops_speltoides|GWHGBFXR035422.1
OG0017700	Triticum_turgidum|TRITD_7Bv1G164370	Aegilops_speltoides|GWHGBFXR034325.1
OG0017701	Triticum_turgidum|TRITD_7Bv1G196360, Triticum_turgidum|TRITD_7Av1G248140	Aegilops_speltoides|GWHGBFXR034980.1
OG0017702	Triticum_turgidum|TRITD_4Av1G261430	Aegilops_speltoides|GWHGBFXR030259.1
OG0017703	Triticum_turgidum|TRITD_7Bv1G058130	Aegilops_speltoides|GWHGBFXR032601.1
OG0017704	Triticum_turgidum|TRITD_7Bv1G149290	Aegilops_speltoides|GWHGBFXR033986.1
OG0017705	Triticum_turgidum|TRITD_7Bv1G047330	Aegilops_speltoides|GWHGBFXR032379.1
OG0017706	Triticum_turgidum|TRITD_7Bv1G156010, Triticum_turgidum|TRITD_7Av1G202620	Aegilops_speltoides|GWHGBFXR034115.1
OG0017707	Triticum_turgidum|TRITD_7Bv1G178420	Aegilops_speltoides|GWHGBFXR034564.1
OG0017708	Triticum_turgidum|TRITD_7Av1G028100	Aegilops_speltoides|GWHGBFXR031125.1
OG0017709	Triticum_turgidum|TRITD_7Bv1G155110	Aegilops_speltoides|GWHGBFXR034100.1
OG0017710	Triticum_turgidum|TRITD_7Av1G258970, Triticum_turgidum|TRITD_7Av1G258950	Aegilops_speltoides|GWHGBFXR035305.1
OG0017711	Triticum_turgidum|TRITD_7Av1G053370	Aegilops_speltoides|GWHGBFXR031934.1
OG0017712	Triticum_turgidum|TRITD_7Bv1G067030	Aegilops_speltoides|GWHGBFXR032755.1
OG0017713	Triticum_turgidum|TRITD_7Av1G217580	Aegilops_speltoides|GWHGBFXR034376.1
OG0017714	Triticum_turgidum|TRITD_7Av1G044450	Aegilops_speltoides|GWHGBFXR031686.1
OG0017715	Triticum_turgidum|TRITD_7Bv1G168010	Aegilops_speltoides|GWHGBFXR034394.1
OG0017717	Triticum_turgidum|TRITD_7Bv1G216770	Aegilops_speltoides|GWHGBFXR035518.1
OG0017718	Triticum_turgidum|TRITD_7Av1G221060	Aegilops_speltoides|GWHGBFXR034425.1
OG0017719	Triticum_turgidum|TRITD_7Bv1G186350	Aegilops_speltoides|GWHGBFXR034718.1
OG0017720	Triticum_turgidum|TRITD_7Av1G215820	Aegilops_speltoides|GWHGBFXR034348.1
OG0017721	Triticum_turgidum|TRITD_7Bv1G068230	Aegilops_speltoides|GWHGBFXR032738.1
OG0017722	Triticum_turgidum|TRITD_7Bv1G003750	Aegilops_speltoides|GWHGBFXR031324.1
OG0017723	Triticum_turgidum|TRITD_7Av1G105030, Triticum_turgidum|TRITD_7Bv1G078540	Aegilops_speltoides|GWHGBFXR032915.1
OG0017724	Triticum_turgidum|TRITD_7Bv1G201890	Aegilops_speltoides|GWHGBFXR035107.1
OG0017725	Triticum_turgidum|TRITD_7Av1G035910	Aegilops_speltoides|GWHGBFXR031409.1
OG0017726	Triticum_turgidum|TRITD_4Av1G254640, Triticum_turgidum|TRITD_7Av1G008400	Aegilops_speltoides|GWHGBFXR030471.1
OG0017727	Triticum_turgidum|TRITD_7Bv1G156300	Aegilops_speltoides|GWHGBFXR034118.1
OG0017728	Triticum_turgidum|TRITD_7Bv1G130150	Aegilops_speltoides|GWHGBFXR033586.1
OG0017729	Triticum_turgidum|TRITD_7Bv1G137620	Aegilops_speltoides|GWHGBFXR033751.1
OG0017730	Triticum_turgidum|TRITD_7Bv1G041020, Triticum_turgidum|TRITD_7Av1G064380	Aegilops_speltoides|GWHGBFXR032186.1
OG0017731	Triticum_turgidum|TRITD_7Av1G086050, Triticum_turgidum|TRITD_7Bv1G060700	Aegilops_speltoides|GWHGBFXR032645.1
OG0017732	Triticum_turgidum|TRITD_7Bv1G127530	Aegilops_speltoides|GWHGBFXR033541.1
OG0017733	Triticum_turgidum|TRITD_7Av1G238110, Triticum_turgidum|TRITD_7Bv1G187070	Aegilops_speltoides|GWHGBFXR034726.1
OG0017734	Triticum_turgidum|TRITD_7Av1G238790	Aegilops_speltoides|GWHGBFXR034740.1
OG0017735	Triticum_turgidum|TRITD_4Av1G240250	Aegilops_speltoides|GWHGBFXR030890.1
OG0017736	Triticum_turgidum|TRITD_7Av1G168180, Triticum_turgidum|TRITD_7Bv1G125500	Aegilops_speltoides|GWHGBFXR033524.1
OG0017737	Triticum_turgidum|TRITD_7Bv1G162070	Aegilops_speltoides|GWHGBFXR034241.1
OG0017738	Triticum_turgidum|TRITD_7Bv1G010450	Aegilops_speltoides|GWHGBFXR031488.1
OG0017740	Triticum_turgidum|TRITD_7Bv1G131720	Aegilops_speltoides|GWHGBFXR033620.1
OG0017741	Triticum_turgidum|TRITD_4Av1G248000, Triticum_turgidum|TRITD_7Av1G014330	Aegilops_speltoides|GWHGBFXR030708.1
OG0017742	Triticum_turgidum|TRITD_7Bv1G196350, Triticum_turgidum|TRITD_7Av1G248130	Aegilops_speltoides|GWHGBFXR034979.1
OG0017743	Triticum_turgidum|TRITD_7Bv1G130610	Aegilops_speltoides|GWHGBFXR033599.1
OG0017744	Triticum_turgidum|TRITD_7Bv1G158130	Aegilops_speltoides|GWHGBFXR034151.1
OG0017745	Triticum_turgidum|TRITD_3Bv1G084400	Aegilops_speltoides|GWHGBFXR033333.1
OG0017746	Triticum_turgidum|TRITD_7Bv1G218980	Aegilops_speltoides|GWHGBFXR035611.1
OG0017747	Triticum_turgidum|TRITD_7Bv1G165080, Triticum_turgidum|TRITD_7Av1G215940	Aegilops_speltoides|GWHGBFXR034351.1
OG0017748	Triticum_turgidum|TRITD_7Bv1G038310, Triticum_turgidum|TRITD_7Av1G060990	Aegilops_speltoides|GWHGBFXR032133.1
OG0017749	Triticum_turgidum|TRITD_7Av1G123660, Triticum_turgidum|TRITD_7Bv1G089170	Aegilops_speltoides|GWHGBFXR033085.1
OG0017750	Triticum_turgidum|TRITD_7Bv1G139900	Aegilops_speltoides|GWHGBFXR033788.1
OG0017752	Triticum_turgidum|TRITD_7Av1G010770	Aegilops_speltoides|GWHGBFXR030578.1
OG0017753	Triticum_turgidum|TRITD_7Av1G111320	Aegilops_speltoides|GWHGBFXR032983.1
OG0017755	Triticum_turgidum|TRITD_7Bv1G114120	Aegilops_speltoides|GWHGBFXR033317.1
OG0017756	Triticum_turgidum|TRITD_7Av1G207140, Triticum_turgidum|TRITD_7Bv1G160980	Aegilops_speltoides|GWHGBFXR034201.1
OG0017757	Triticum_turgidum|TRITD_7Bv1G140030	Aegilops_speltoides|GWHGBFXR033802.1
OG0017758	Triticum_turgidum|TRITD_7Bv1G137560	Aegilops_speltoides|GWHGBFXR033754.1
OG0017759	Triticum_turgidum|TRITD_7Bv1G023190	Aegilops_speltoides|GWHGBFXR031803.1
OG0017760	Triticum_turgidum|TRITD_7Bv1G122280	Aegilops_speltoides|GWHGBFXR033480.1
OG0017762	Triticum_turgidum|TRITD_7Bv1G216700, Triticum_turgidum|TRITD_7Av1G265200	Aegilops_speltoides|GWHGBFXR035511.1
OG0017763	Triticum_turgidum|TRITD_7Av1G175880	Aegilops_speltoides|GWHGBFXR033634.1
OG0017764	Triticum_turgidum|TRITD_7Bv1G034260, Triticum_turgidum|TRITD_7Av1G057440	Aegilops_speltoides|GWHGBFXR032049.1
OG0017765	Triticum_turgidum|TRITD_7Av1G213140, Triticum_turgidum|TRITD_7Bv1G164060	Aegilops_speltoides|GWHGBFXR034309.1
OG0017766	Triticum_turgidum|TRITD_7Av1G274140, Triticum_turgidum|TRITD_7Bv1G226530	Aegilops_speltoides|GWHGBFXR035867.1
OG0017767	Triticum_turgidum|TRITD_7Av1G021520, Triticum_turgidum|TRITD_4Av1G240180	Aegilops_speltoides|GWHGBFXR030887.1
OG0017768	Triticum_turgidum|TRITD_7Bv1G005150, Triticum_turgidum|TRITD_7Av1G035190	Aegilops_speltoides|GWHGBFXR031382.1
OG0017769	Triticum_turgidum|TRITD_7Av1G228350	Aegilops_speltoides|GWHGBFXR034559.1
OG0017770	Triticum_turgidum|TRITD_7Av1G117370, Triticum_turgidum|TRITD_7Bv1G086620	Aegilops_speltoides|GWHGBFXR033046.1
OG0017771	Triticum_turgidum|TRITD_7Bv1G204890, Triticum_turgidum|TRITD_7Av1G254970	Aegilops_speltoides|GWHGBFXR035182.1
OG0017772	Triticum_turgidum|TRITD_7Bv1G206780	Aegilops_speltoides|GWHGBFXR035245.1
OG0017773	Triticum_turgidum|TRITD_7Bv1G052320	Aegilops_speltoides|GWHGBFXR032501.1
OG0017777	Triticum_turgidum|TRITD_7Av1G201540	Aegilops_speltoides|GWHGBFXR033876.1
OG0017778	Triticum_turgidum|TRITD_7Bv1G212650, Triticum_turgidum|TRITD_7Av1G262500	Aegilops_speltoides|GWHGBFXR035407.1
OG0017779	Triticum_turgidum|TRITD_7Bv1G002120	Aegilops_speltoides|GWHGBFXR031243.1
OG0017780	Triticum_turgidum|TRITD_7Av1G030380	Aegilops_speltoides|GWHGBFXR031190.1
OG0017781	Triticum_turgidum|TRITD_7Av1G058510, Triticum_turgidum|TRITD_7Bv1G035400	Aegilops_speltoides|GWHGBFXR032068.1
OG0017782	Triticum_turgidum|TRITD_7Av1G207620	Aegilops_speltoides|GWHGBFXR034211.1
OG0017783	Triticum_turgidum|TRITD_7Av1G209600, Triticum_turgidum|TRITD_7Bv1G162250	Aegilops_speltoides|GWHGBFXR034248.1
OG0017784	Triticum_turgidum|TRITD_7Av1G005960, Triticum_turgidum|TRITD_4Av1G256340	Aegilops_speltoides|GWHGBFXR030396.1
OG0017785	Triticum_turgidum|TRITD_7Av1G074770	Aegilops_speltoides|GWHGBFXR032450.1
OG0017786	Triticum_turgidum|TRITD_7Bv1G114240	Aegilops_speltoides|GWHGBFXR033318.1
OG0017787	Triticum_turgidum|TRITD_7Bv1G212490, Triticum_turgidum|TRITD_7Av1G262380	Aegilops_speltoides|GWHGBFXR035237.1
OG0017788	Triticum_turgidum|TRITD_7Bv1G124500	Aegilops_speltoides|GWHGBFXR033505.1
OG0017789	Triticum_turgidum|TRITD_7Av1G166620	Aegilops_speltoides|GWHGBFXR033500.1
OG0017790	Triticum_turgidum|TRITD_4Av1G246520, Triticum_turgidum|TRITD_7Av1G015900	Aegilops_speltoides|GWHGBFXR030733.1
OG0017791	Triticum_turgidum|TRITD_7Bv1G192230, Triticum_turgidum|TRITD_7Av1G243660	Aegilops_speltoides|GWHGBFXR034859.1
OG0017792	Triticum_turgidum|TRITD_7Bv1G202040	Aegilops_speltoides|GWHGBFXR035111.1
OG0017793	Triticum_turgidum|TRITD_7Bv1G131240	Aegilops_speltoides|GWHGBFXR033611.1
OG0017796	Triticum_turgidum|TRITD_7Av1G082010, Triticum_turgidum|TRITD_7Bv1G056500	Aegilops_speltoides|GWHGBFXR032569.1
OG0017797	Triticum_turgidum|TRITD_7Av1G015160	Aegilops_speltoides|GWHGBFXR030750.1
OG0017798	Triticum_turgidum|TRITD_7Bv1G131560	Aegilops_speltoides|GWHGBFXR033614.1
OG0017799	Triticum_turgidum|TRITD_4Av1G248550, Triticum_turgidum|TRITD_7Av1G013830	Aegilops_speltoides|GWHGBFXR030698.1
OG0017800	Triticum_turgidum|TRITD_7Bv1G197920	Aegilops_speltoides|GWHGBFXR035011.1
OG0017801	Triticum_turgidum|TRITD_7Bv1G004470	Aegilops_speltoides|GWHGBFXR031349.1
OG0017802	Triticum_turgidum|TRITD_7Bv1G021470	Aegilops_speltoides|GWHGBFXR031747.1
OG0017803	Triticum_turgidum|TRITD_7Av1G053970	Aegilops_speltoides|GWHGBFXR031949.1
OG0017804	Triticum_turgidum|TRITD_7Av1G122500	Aegilops_speltoides|GWHGBFXR033091.1
OG0017805	Triticum_turgidum|TRITD_7Av1G063870, Triticum_turgidum|TRITD_7Bv1G040550	Aegilops_speltoides|GWHGBFXR032177.1
OG0017806	Triticum_turgidum|TRITD_7Bv1G076330	Aegilops_speltoides|GWHGBFXR032886.1
OG0017807	Triticum_turgidum|TRITD_4Av1G240190	Aegilops_speltoides|GWHGBFXR030888.1
OG0017808	Triticum_turgidum|TRITD_7Bv1G218540, Triticum_turgidum|TRITD_7Av1G266110	Aegilops_speltoides|GWHGBFXR035596.1
OG0017809	Triticum_turgidum|TRITD_7Av1G083070	Aegilops_speltoides|GWHGBFXR032599.1
OG0017810	Triticum_turgidum|TRITD_7Bv1G147090, Triticum_turgidum|TRITD_7Av1G198710	Aegilops_speltoides|GWHGBFXR033931.1
OG0017811	Triticum_turgidum|TRITD_7Av1G267890, Triticum_turgidum|TRITD_7Bv1G219730	Aegilops_speltoides|GWHGBFXR035651.1
OG0017812	Triticum_turgidum|TRITD_7Bv1G107780	Aegilops_speltoides|GWHGBFXR033256.1
OG0017813	Triticum_turgidum|TRITD_7Bv1G031710	Aegilops_speltoides|GWHGBFXR032002.1
OG0017814	Triticum_turgidum|TRITD_7Bv1G151070	Aegilops_speltoides|GWHGBFXR034016.1
OG0017815	Triticum_turgidum|TRITD_7Bv1G198610	Aegilops_speltoides|GWHGBFXR035040.1
OG0017816	Triticum_turgidum|TRITD_7Bv1G107790	Aegilops_speltoides|GWHGBFXR033255.1
OG0017818	Triticum_turgidum|TRITD_2Av1G037750, Triticum_turgidum|TRITD_7Av1G214190	Aegilops_speltoides|GWHGBFXR034923.1
OG0017819	Triticum_turgidum|TRITD_7Bv1G209760	Aegilops_speltoides|GWHGBFXR035317.1
OG0017820	Triticum_turgidum|TRITD_7Bv1G064180	Aegilops_speltoides|GWHGBFXR032794.1
OG0017822	Triticum_turgidum|TRITD_7Av1G262110, Triticum_turgidum|TRITD_7Bv1G212400	Aegilops_speltoides|GWHGBFXR035401.1
OG0017823	Triticum_turgidum|TRITD_7Av1G051930, Triticum_turgidum|TRITD_7Bv1G026300	Aegilops_speltoides|GWHGBFXR031879.1
OG0017824	Triticum_turgidum|TRITD_1Bv1G101280	Aegilops_speltoides|GWHGBFXR032614.1
OG0017825	Triticum_turgidum|TRITD_7Bv1G208430, Triticum_turgidum|TRITD_7Av1G258090	Aegilops_speltoides|GWHGBFXR035282.1
OG0017826	Triticum_turgidum|TRITD_7Av1G207090	Aegilops_speltoides|GWHGBFXR034200.1
OG0017827	Triticum_turgidum|TRITD_7Bv1G210150, Triticum_turgidum|TRITD_7Av1G260070	Aegilops_speltoides|GWHGBFXR035335.1
OG0017828	Triticum_turgidum|TRITD_7Av1G230510, Triticum_turgidum|TRITD_7Bv1G180040	Aegilops_speltoides|GWHGBFXR034588.1
OG0017829	Triticum_turgidum|TRITD_7Av1G145750	Aegilops_speltoides|GWHGBFXR033241.1
OG0017830	Triticum_turgidum|TRITD_7Bv1G077780	Aegilops_speltoides|GWHGBFXR032903.1
OG0017832	Triticum_turgidum|TRITD_7Bv1G026230, Triticum_turgidum|TRITD_7Av1G051830	Aegilops_speltoides|GWHGBFXR031875.1
OG0017833	Triticum_turgidum|TRITD_7Av1G096830, Triticum_turgidum|TRITD_7Bv1G064050	Aegilops_speltoides|GWHGBFXR032790.1
OG0017834	Triticum_turgidum|TRITD_7Bv1G165480	Aegilops_speltoides|GWHGBFXR034358.1
OG0017835	Triticum_turgidum|TRITD_4Av1G251020	Aegilops_speltoides|GWHGBFXR030606.1
OG0017836	Triticum_turgidum|TRITD_7Av1G181580	Aegilops_speltoides|GWHGBFXR033847.1
OG0017837	Triticum_turgidum|TRITD_7Av1G081320, Triticum_turgidum|TRITD_7Bv1G057210	Aegilops_speltoides|GWHGBFXR032585.1
OG0017838	Triticum_turgidum|TRITD_7Bv1G150310	Aegilops_speltoides|GWHGBFXR033997.1
OG0017839	Triticum_turgidum|TRITD_7Bv1G098890	Aegilops_speltoides|GWHGBFXR033109.1
OG0017840	Triticum_turgidum|TRITD_7Av1G227360, Triticum_turgidum|TRITD_7Bv1G176390	Aegilops_speltoides|GWHGBFXR034541.1
OG0017841	Triticum_turgidum|TRITD_7Bv1G055920	Aegilops_speltoides|GWHGBFXR032556.1
OG0017842	Triticum_turgidum|TRITD_7Bv1G073740	Aegilops_speltoides|GWHGBFXR032858.1
OG0017843	Triticum_turgidum|TRITD_7Av1G039680, Triticum_turgidum|TRITD_7Bv1G013540	Aegilops_speltoides|GWHGBFXR031558.1
OG0017844	Triticum_turgidum|TRITD_7Av1G161360	Aegilops_speltoides|GWHGBFXR033416.1
OG0017845	Triticum_turgidum|TRITD_7Av1G191640, Triticum_turgidum|TRITD_7Bv1G152590	Aegilops_speltoides|GWHGBFXR034040.1
OG0017846	Triticum_turgidum|TRITD_7Bv1G041890, Triticum_turgidum|TRITD_7Av1G065450	Aegilops_speltoides|GWHGBFXR032208.1
OG0017848	Triticum_turgidum|TRITD_7Bv1G121150	Aegilops_speltoides|GWHGBFXR033457.1
OG0017849	Triticum_turgidum|TRITD_7Bv1G188090	Aegilops_speltoides|GWHGBFXR034741.1
OG0017850	Triticum_turgidum|TRITD_7Bv1G117020, Triticum_turgidum|TRITD_7Av1G158590	Aegilops_speltoides|GWHGBFXR033370.1
OG0017851	Triticum_turgidum|TRITD_7Bv1G065320	Aegilops_speltoides|GWHGBFXR032773.1
OG0017852	Triticum_turgidum|TRITD_7Bv1G179940	Aegilops_speltoides|GWHGBFXR034586.1
OG0017853	Triticum_turgidum|TRITD_7Bv1G183550, Triticum_turgidum|TRITD_7Av1G235090	Aegilops_speltoides|GWHGBFXR034656.1
OG0017855	Triticum_turgidum|TRITD_7Bv1G155140, Triticum_turgidum|TRITD_7Av1G189160	Aegilops_speltoides|GWHGBFXR034101.1
OG0017856	Triticum_turgidum|TRITD_7Bv1G020670	Aegilops_speltoides|GWHGBFXR031725.1
OG0017857	Triticum_turgidum|TRITD_7Bv1G019190	Aegilops_speltoides|GWHGBFXR031700.1
OG0017858	Triticum_turgidum|TRITD_4Av1G253090, Triticum_turgidum|TRITD_7Av1G009930	Aegilops_speltoides|GWHGBFXR030549.1
OG0017860	Triticum_turgidum|TRITD_7Av1G048000, Triticum_turgidum|TRITD_7Bv1G021690	Aegilops_speltoides|GWHGBFXR031757.1
OG0017861	Triticum_turgidum|TRITD_7Av1G110320, Triticum_turgidum|TRITD_7Bv1G082610	Aegilops_speltoides|GWHGBFXR032975.1
OG0017862	Triticum_turgidum|TRITD_7Av1G222730, Triticum_turgidum|TRITD_7Bv1G170690	Aegilops_speltoides|GWHGBFXR034437.1
OG0017863	Triticum_turgidum|TRITD_7Av1G247130, Triticum_turgidum|TRITD_7Bv1G195100	Aegilops_speltoides|GWHGBFXR034947.1
OG0017864	Triticum_turgidum|TRITD_7Bv1G043890, Triticum_turgidum|TRITD_7Av1G068540	Aegilops_speltoides|GWHGBFXR032262.1
OG0017865	Triticum_turgidum|TRITD_7Bv1G180900	Aegilops_speltoides|GWHGBFXR034609.1
OG0017866	Triticum_turgidum|TRITD_7Bv1G162050, Triticum_turgidum|TRITD_7Av1G209020	Aegilops_speltoides|GWHGBFXR034239.1
OG0017867	Triticum_turgidum|TRITD_7Bv1G135520	Aegilops_speltoides|GWHGBFXR033714.1
OG0017868	Triticum_turgidum|TRITD_7Bv1G153620	Aegilops_speltoides|GWHGBFXR034061.1, Aegilops_speltoides|GWHGBFXR034060.1
OG0017869	Triticum_turgidum|TRITD_7Av1G031000	Aegilops_speltoides|GWHGBFXR031224.1
OG0017870	Triticum_turgidum|TRITD_7Av1G047600, Triticum_turgidum|TRITD_7Bv1G021460	Aegilops_speltoides|GWHGBFXR031746.1
OG0017871	Triticum_turgidum|TRITD_7Bv1G134940	Aegilops_speltoides|GWHGBFXR033692.1
OG0017872	Triticum_turgidum|TRITD_7Bv1G176040	Aegilops_speltoides|GWHGBFXR034528.1
OG0017873	Triticum_turgidum|TRITD_7Av1G156560, Triticum_turgidum|TRITD_7Bv1G115860	Aegilops_speltoides|GWHGBFXR033343.1
OG0017874	Triticum_turgidum|TRITD_7Bv1G141360, Triticum_turgidum|TRITD_7Av1G180090	Aegilops_speltoides|GWHGBFXR033827.1
OG0017875	Triticum_turgidum|TRITD_4Av1G251710, Triticum_turgidum|TRITD_4Av1G251400, Triticum_turgidum|TRITD_4Av1G251430	Aegilops_speltoides|GWHGBFXR030591.1
OG0017876	Triticum_turgidum|TRITD_7Av1G075130, Triticum_turgidum|TRITD_7Bv1G050710	Aegilops_speltoides|GWHGBFXR032455.1
OG0017877	Triticum_turgidum|TRITD_7Bv1G232230	Aegilops_speltoides|GWHGBFXR036087.1
OG0017878	Triticum_turgidum|TRITD_7Bv1G035750, Triticum_turgidum|TRITD_7Av1G058650	Aegilops_speltoides|GWHGBFXR032075.1
OG0017879	Triticum_turgidum|TRITD_4Av1G233210	Aegilops_speltoides|GWHGBFXR031089.1
OG0017880	Triticum_turgidum|TRITD_7Av1G096020, Triticum_turgidum|TRITD_7Bv1G064630	Aegilops_speltoides|GWHGBFXR032802.1
