Orthogroup	Aegilops_tauschii	Triticum_turgidum
OG0023757	Aegilops_tauschii|LOC109765049	Triticum_turgidum|TRITD_1Bv1G125730
OG0023758	Aegilops_tauschii|LOC109765044	Triticum_turgidum|TRITD_1Av1G131390
OG0023759	Aegilops_tauschii|LOC109782812	Triticum_turgidum|TRITD_1Bv1G131390
OG0023761	Aegilops_tauschii|LOC109786800	Triticum_turgidum|TRITD_1Av1G169430
OG0023764	Aegilops_tauschii|LOC109768120	Triticum_turgidum|TRITD_1Av1G185240
OG0023765	Aegilops_tauschii|LOC109779557	Triticum_turgidum|TRITD_1Av1G193000
OG0023766	Aegilops_tauschii|LOC109744120	Triticum_turgidum|TRITD_1Av1G195250
OG0023768	Aegilops_tauschii|LOC109781843	Triticum_turgidum|TRITD_2Av1G052260
OG0023769	Aegilops_tauschii|LOC109734285, Aegilops_tauschii|LOC120970990, Aegilops_tauschii|LOC120971711	Triticum_turgidum|TRITD_1Av1G218860
OG0023770	Aegilops_tauschii|LOC109774368	Triticum_turgidum|TRITD_4Av1G263820, Triticum_turgidum|TRITD_4Av1G260970, Triticum_turgidum|TRITD_4Av1G261620
OG0023771	Aegilops_tauschii|LOC109754724	Triticum_turgidum|TRITD_1Av1G210670
OG0023772	Aegilops_tauschii|LOC109772734	Triticum_turgidum|TRITD_3Bv1G000350
OG0023773	Aegilops_tauschii|LOC109761934	Triticum_turgidum|TRITD_1Av1G208600
OG0023774	Aegilops_tauschii|LOC109759791	Triticum_turgidum|TRITD_6Bv1G036890, Triticum_turgidum|TRITD_1Bv1G217350
OG0023775	Aegilops_tauschii|LOC109762117	Triticum_turgidum|TRITD_1Bv1G222790
OG0023775	Aegilops_tauschii|LOC109762103, Aegilops_tauschii|LOC120972884	Triticum_turgidum|TRITD_1Av1G225230
OG0023776	Aegilops_tauschii|LOC109760369	Triticum_turgidum|TRITD_2Bv1G004950
OG0023777	Aegilops_tauschii|LOC109745243	Triticum_turgidum|TRITD_2Bv1G003370, Triticum_turgidum|TRITD_5Av1G226740
OG0023779	Aegilops_tauschii|LOC120974878	Triticum_turgidum|TRITD_2Bv1G017630, Triticum_turgidum|TRITD_2Bv1G017300, Triticum_turgidum|TRITD_2Bv1G017200
OG0023780	Aegilops_tauschii|LOC109767535	Triticum_turgidum|TRITD_2Bv1G017310, Triticum_turgidum|TRITD_2Bv1G017490
OG0023782	Aegilops_tauschii|LOC109767631, Aegilops_tauschii|LOC120974883	Triticum_turgidum|TRITD_2Bv1G018440, Triticum_turgidum|TRITD_2Av1G013660
OG0023783	Aegilops_tauschii|LOC120973384	Triticum_turgidum|TRITD_4Bv1G201650
OG0023784	Aegilops_tauschii|LOC109743204	Triticum_turgidum|TRITD_2Av1G015500
OG0023785	Aegilops_tauschii|LOC109786007	Triticum_turgidum|TRITD_2Av1G028190
OG0023786	Aegilops_tauschii|LOC109769472	Triticum_turgidum|TRITD_2Bv1G038020, Triticum_turgidum|TRITD_2Av1G029060
OG0023788	Aegilops_tauschii|LOC109778245	Triticum_turgidum|TRITD_2Av1G033500
OG0023790	Aegilops_tauschii|LOC120974496	Triticum_turgidum|TRITD_2Av1G063840, Triticum_turgidum|TRITD_2Bv1G078850
OG0023791	Aegilops_tauschii|LOC109731842	Triticum_turgidum|TRITD_2Av1G076210
OG0023792	Aegilops_tauschii|LOC109742377	Triticum_turgidum|TRITD_2Av1G088970
OG0023793	Aegilops_tauschii|LOC109781654	Triticum_turgidum|TRITD_2Bv1G093650
OG0023795	Aegilops_tauschii|LOC109734642	Triticum_turgidum|TRITD_2Av1G147770, Triticum_turgidum|TRITD_2Bv1G128610
OG0023796	Aegilops_tauschii|LOC109762137	Triticum_turgidum|TRITD_4Av1G083930
OG0023799	Aegilops_tauschii|LOC109768148	Triticum_turgidum|TRITD_2Av1G197530
OG0023801	Aegilops_tauschii|LOC109758032	Triticum_turgidum|TRITD_2Bv1G170480
OG0023802	Aegilops_tauschii|LOC109742191	Triticum_turgidum|TRITD_2Av1G220410
OG0023804	Aegilops_tauschii|LOC109741796	Triticum_turgidum|TRITD_2Bv1G201640, Triticum_turgidum|TRITD_2Av1G239940
OG0023805	Aegilops_tauschii|LOC109755125	Triticum_turgidum|TRITD_2Bv1G204370
OG0023806	Aegilops_tauschii|LOC109766463	Triticum_turgidum|TRITD_2Av1G246730, Triticum_turgidum|TRITD_2Av1G246910
OG0023807	Aegilops_tauschii|LOC109759270	Triticum_turgidum|TRITD_2Bv1G211110
OG0023809	Aegilops_tauschii|LOC109762309	Triticum_turgidum|TRITD_2Bv1G224190, Triticum_turgidum|TRITD_2Av1G261430
OG0023810	Aegilops_tauschii|LOC109768453	Triticum_turgidum|TRITD_2Av1G261770
OG0023811	Aegilops_tauschii|LOC109736085, Aegilops_tauschii|LOC109783578	Triticum_turgidum|TRITD_2Av1G262460
OG0023812	Aegilops_tauschii|LOC109744816	Triticum_turgidum|TRITD_2Av1G266800
OG0023813	Aegilops_tauschii|LOC109752219	Triticum_turgidum|TRITD_2Av1G270460
OG0023814	Aegilops_tauschii|LOC109753482	Triticum_turgidum|TRITD_2Av1G279700
OG0023815	Aegilops_tauschii|LOC109738904	Triticum_turgidum|TRITD_2Av1G279870
OG0023816	Aegilops_tauschii|LOC109753584	Triticum_turgidum|TRITD_2Bv1G248700
OG0023817	Aegilops_tauschii|LOC109753557	Triticum_turgidum|TRITD_2Bv1G248820, Triticum_turgidum|TRITD_2Av1G282190
OG0023819	Aegilops_tauschii|LOC109732750	Triticum_turgidum|TRITD_2Bv1G252810
OG0023820	Aegilops_tauschii|LOC120974770	Triticum_turgidum|TRITD_5Bv1G247160
OG0023822	Aegilops_tauschii|LOC109758751	Triticum_turgidum|TRITD_7Bv1G215850, Triticum_turgidum|TRITD_2Bv1G034400, Triticum_turgidum|TRITD_6Bv1G003670
OG0023823	Aegilops_tauschii|LOC109745256	Triticum_turgidum|TRITD_2Av1G244550
OG0023825	Aegilops_tauschii|LOC109777561	Triticum_turgidum|TRITD_3Bv1G000940
OG0023827	Aegilops_tauschii|LOC109764536	Triticum_turgidum|TRITD_3Bv1G008440
OG0023828	Aegilops_tauschii|LOC109760586	Triticum_turgidum|TRITD_3Bv1G009190
OG0023829	Aegilops_tauschii|LOC109777828	Triticum_turgidum|TRITD_3Av1G011180
OG0023830	Aegilops_tauschii|LOC109773296	Triticum_turgidum|TRITD_3Av1G009010, Triticum_turgidum|TRITD_3Bv1G011530
OG0023831	Aegilops_tauschii|LOC109776832	Triticum_turgidum|TRITD_3Av1G012920, Triticum_turgidum|TRITD_3Bv1G015930, Triticum_turgidum|TRITD_3Bv1G015950, Triticum_turgidum|TRITD_3Bv1G015570
OG0023832	Aegilops_tauschii|LOC109761083	Triticum_turgidum|TRITD_3Av1G017790, Triticum_turgidum|TRITD_3Bv1G021650
OG0023834	Aegilops_tauschii|LOC109738682	Triticum_turgidum|TRITD_3Av1G020770
OG0023835	Aegilops_tauschii|LOC109776874	Triticum_turgidum|TRITD_3Av1G021280, Triticum_turgidum|TRITD_3Bv1G025340
OG0023836	Aegilops_tauschii|LOC109738894	Triticum_turgidum|TRITD_3Bv1G035720
OG0023838	Aegilops_tauschii|LOC109738970	Triticum_turgidum|TRITD_3Bv1G042780
OG0023839	Aegilops_tauschii|LOC109740121	Triticum_turgidum|TRITD_3Av1G034040
OG0023840	Aegilops_tauschii|LOC109776784	Triticum_turgidum|TRITD_3Av1G036910
OG0023841	Aegilops_tauschii|LOC109774165	Triticum_turgidum|TRITD_3Bv1G057490, Triticum_turgidum|TRITD_3Av1G050960
OG0023843	Aegilops_tauschii|LOC109756817	Triticum_turgidum|TRITD_3Av1G052300
OG0023843	Aegilops_tauschii|LOC109756817	Triticum_turgidum|TRITD_3Bv1G063770
OG0023845	Aegilops_tauschii|LOC109757045	Triticum_turgidum|TRITD_3Bv1G062220
OG0023846	Aegilops_tauschii|LOC109772855	Triticum_turgidum|TRITD_1Av1G179580, Triticum_turgidum|TRITD_1Av1G114810, Triticum_turgidum|TRITD_5Av1G127990
OG0023848	Aegilops_tauschii|LOC120976693	Triticum_turgidum|TRITD_3Av1G136360
OG0023849	Aegilops_tauschii|LOC109766661	Triticum_turgidum|TRITD_7Av1G120170
OG0023850	Aegilops_tauschii|LOC109740150	Triticum_turgidum|TRITD_3Bv1G135500
OG0023852	Aegilops_tauschii|LOC109742662, Aegilops_tauschii|LOC109742663	Triticum_turgidum|TRITD_3Bv1G194840
OG0023855	Aegilops_tauschii|LOC109758314	Triticum_turgidum|TRITD_3Av1G238700
OG0023858	Aegilops_tauschii|LOC109764087	Triticum_turgidum|TRITD_3Av1G251020, Triticum_turgidum|TRITD_3Bv1G243230
OG0023860	Aegilops_tauschii|LOC109785659	Triticum_turgidum|TRITD_3Bv1G262150
OG0023861	Aegilops_tauschii|LOC109746978	Triticum_turgidum|TRITD_3Bv1G262490, Triticum_turgidum|TRITD_3Av1G267910
OG0023863	Aegilops_tauschii|LOC109746998	Triticum_turgidum|TRITD_3Bv1G267460, Triticum_turgidum|TRITD_3Av1G272350
OG0023864	Aegilops_tauschii|LOC109771292, Aegilops_tauschii|LOC109758399	Triticum_turgidum|TRITD_3Av1G275850
OG0023865	Aegilops_tauschii|LOC109758535	Triticum_turgidum|TRITD_3Av1G285700
OG0023866	Aegilops_tauschii|LOC109758536	Triticum_turgidum|TRITD_3Bv1G278760, Triticum_turgidum|TRITD_3Av1G285720
OG0023867	Aegilops_tauschii|LOC109771279	Triticum_turgidum|TRITD_3Bv1G281170
OG0023868	Aegilops_tauschii|LOC109774354	Triticum_turgidum|TRITD_4Av1G203730
OG0023869	Aegilops_tauschii|LOC109759258	Triticum_turgidum|TRITD_4Bv1G007870
OG0023872	Aegilops_tauschii|LOC109743107	Triticum_turgidum|TRITD_4Bv1G036450
OG0023873	Aegilops_tauschii|LOC109759454, Aegilops_tauschii|LOC109754176	Triticum_turgidum|TRITD_7Bv1G038440
OG0023874	Aegilops_tauschii|LOC109759452	Triticum_turgidum|TRITD_6Av1G016830, Triticum_turgidum|TRITD_6Bv1G024290, Triticum_turgidum|TRITD_4Bv1G038250
OG0023875	Aegilops_tauschii|LOC120962505, Aegilops_tauschii|LOC120962506, Aegilops_tauschii|LOC120971809	Triticum_turgidum|TRITD_3Bv1G046020
OG0023877	Aegilops_tauschii|LOC109762033	Triticum_turgidum|TRITD_4Av1G048280
OG0023878	Aegilops_tauschii|LOC109775081	Triticum_turgidum|TRITD_4Bv1G139090
OG0023879	Aegilops_tauschii|LOC109748446, Aegilops_tauschii|LOC109737134, Aegilops_tauschii|LOC109736250	Triticum_turgidum|TRITD_2Av1G027840
OG0023880	Aegilops_tauschii|LOC109772152	Triticum_turgidum|TRITD_4Bv1G151960
OG0023882	Aegilops_tauschii|LOC109752511	Triticum_turgidum|TRITD_4Av1G010330
OG0023884	Aegilops_tauschii|LOC109750363	Triticum_turgidum|TRITD_4Bv1G184330
OG0023885	Aegilops_tauschii|LOC120963570	Triticum_turgidum|TRITD_4Bv1G197920, Triticum_turgidum|TRITD_4Bv1G197850
OG0023886	Aegilops_tauschii|LOC109762622	Triticum_turgidum|TRITD_5Av1G250000
OG0023887	Aegilops_tauschii|LOC109754815	Triticum_turgidum|TRITD_4Bv1G201240, Triticum_turgidum|TRITD_4Bv1G201300
OG0023888	Aegilops_tauschii|LOC109782407	Triticum_turgidum|TRITD_4Bv1G206370
OG0023889	Aegilops_tauschii|LOC109742457	Triticum_turgidum|TRITD_5Bv1G003250
OG0023891	Aegilops_tauschii|LOC109745324	Triticum_turgidum|TRITD_5Bv1G003720
OG0023894	Aegilops_tauschii|LOC109733338	Triticum_turgidum|TRITD_5Bv1G089970
OG0023901	Aegilops_tauschii|LOC109762369	Triticum_turgidum|TRITD_6Av1G071720
OG0023902	Aegilops_tauschii|LOC120964932, Aegilops_tauschii|LOC120970284, Aegilops_tauschii|LOC120964822	Triticum_turgidum|TRITD_5Bv1G101160
OG0023903	Aegilops_tauschii|LOC109786071	Triticum_turgidum|TRITD_5Av1G156980
OG0023904	Aegilops_tauschii|LOC109751578	Triticum_turgidum|TRITD_5Bv1G150740, Triticum_turgidum|TRITD_5Av1G159490
OG0023905	Aegilops_tauschii|LOC120964024	Triticum_turgidum|TRITD_5Bv1G163380
OG0023906	Aegilops_tauschii|LOC109753246	Triticum_turgidum|TRITD_5Av1G178470
OG0023907	Aegilops_tauschii|LOC109753252	Triticum_turgidum|TRITD_5Av1G178630
OG0023908	Aegilops_tauschii|LOC109753251	Triticum_turgidum|TRITD_5Av1G178650
OG0023909	Aegilops_tauschii|LOC109761398	Triticum_turgidum|TRITD_5Av1G188160
OG0023910	Aegilops_tauschii|LOC109765349	Triticum_turgidum|TRITD_2Av1G198650, Triticum_turgidum|TRITD_3Av1G029470, Triticum_turgidum|TRITD_3Bv1G224110, Triticum_turgidum|TRITD_5Bv1G093120
OG0023911	Aegilops_tauschii|LOC109755369	Triticum_turgidum|TRITD_5Av1G194780
OG0023912	Aegilops_tauschii|LOC109773243	Triticum_turgidum|TRITD_5Bv1G189130, Triticum_turgidum|TRITD_5Av1G195790
OG0023914	Aegilops_tauschii|LOC109743469	Triticum_turgidum|TRITD_7Bv1G228240, Triticum_turgidum|TRITD_1Bv1G226010, Triticum_turgidum|TRITD_5Av1G119660
OG0023915	Aegilops_tauschii|LOC109781738	Triticum_turgidum|TRITD_5Bv1G209980
OG0023916	Aegilops_tauschii|LOC109760863	Triticum_turgidum|TRITD_5Bv1G212770, Triticum_turgidum|TRITD_5Av1G216020
OG0023917	Aegilops_tauschii|LOC109756054	Triticum_turgidum|TRITD_5Bv1G226510, Triticum_turgidum|TRITD_5Av1G227340
OG0023918	Aegilops_tauschii|LOC109753140	Triticum_turgidum|TRITD_5Av1G231910, Triticum_turgidum|TRITD_5Bv1G231170
OG0023919	Aegilops_tauschii|LOC109784251	Triticum_turgidum|TRITD_5Av1G232700
OG0023920	Aegilops_tauschii|LOC109754583	Triticum_turgidum|TRITD_5Bv1G236800, Triticum_turgidum|TRITD_4Av1G224400
OG0023921	Aegilops_tauschii|LOC109780937	Triticum_turgidum|TRITD_4Av1G217860
OG0023922	Aegilops_tauschii|LOC109745387	Triticum_turgidum|TRITD_4Av1G218000, Triticum_turgidum|TRITD_4Av1G217430
OG0023923	Aegilops_tauschii|LOC109735600	Triticum_turgidum|TRITD_5Bv1G246080
OG0023925	Aegilops_tauschii|LOC120961797	Triticum_turgidum|TRITD_4Av1G212890
OG0023926	Aegilops_tauschii|LOC109759881	Triticum_turgidum|TRITD_4Av1G207150
OG0023930	Aegilops_tauschii|LOC109742882	Triticum_turgidum|TRITD_6Av1G001300
OG0023931	Aegilops_tauschii|LOC109734699	Triticum_turgidum|TRITD_6Av1G001370
OG0023932	Aegilops_tauschii|LOC109785023, Aegilops_tauschii|LOC120969145	Triticum_turgidum|TRITD_6Bv1G028100, Triticum_turgidum|TRITD_1Av1G165430
OG0023934	Aegilops_tauschii|LOC109758983	Triticum_turgidum|TRITD_6Bv1G011470
OG0023935	Aegilops_tauschii|LOC109735375	Triticum_turgidum|TRITD_6Bv1G012300, Triticum_turgidum|TRITD_6Bv1G012320
OG0023936	Aegilops_tauschii|LOC120966093	Triticum_turgidum|TRITD_7Av1G208570, Triticum_turgidum|TRITD_3Bv1G122120, Triticum_turgidum|TRITD_7Av1G012340, Triticum_turgidum|TRITD_6Av1G122000, Triticum_turgidum|TRITD_7Av1G196440
OG0023937	Aegilops_tauschii|LOC109770432	Triticum_turgidum|TRITD_6Bv1G016170
OG0023938	Aegilops_tauschii|LOC109737531	Triticum_turgidum|TRITD_6Bv1G020290, Triticum_turgidum|TRITD_6Av1G014130
OG0023939	Aegilops_tauschii|LOC109755113	Triticum_turgidum|TRITD_6Av1G018330
OG0023940	Aegilops_tauschii|LOC120967342	Triticum_turgidum|TRITD_6Bv1G026160, Triticum_turgidum|TRITD_6Av1G017880
OG0023942	Aegilops_tauschii|LOC109778594	Triticum_turgidum|TRITD_6Av1G020320
OG0023943	Aegilops_tauschii|LOC109771406	Triticum_turgidum|TRITD_7Av1G229290
OG0023944	Aegilops_tauschii|LOC109738094	Triticum_turgidum|TRITD_6Bv1G032790, Triticum_turgidum|TRITD_6Av1G023850
OG0023945	Aegilops_tauschii|LOC109785637	Triticum_turgidum|TRITD_6Bv1G032530, Triticum_turgidum|TRITD_6Av1G023630
OG0023946	Aegilops_tauschii|LOC109782369	Triticum_turgidum|TRITD_6Bv1G031990
OG0023947	Aegilops_tauschii|LOC109762508	Triticum_turgidum|TRITD_6Av1G040120
OG0023948	Aegilops_tauschii|LOC109764006	Triticum_turgidum|TRITD_6Bv1G074040
OG0023949	Aegilops_tauschii|LOC109769874	Triticum_turgidum|TRITD_6Av1G071650
OG0023951	Aegilops_tauschii|LOC109740078	Triticum_turgidum|TRITD_6Av1G125830
OG0023952	Aegilops_tauschii|LOC109748756	Triticum_turgidum|TRITD_6Av1G162620
OG0023953	Aegilops_tauschii|LOC109755611	Triticum_turgidum|TRITD_6Bv1G173440
OG0023955	Aegilops_tauschii|LOC109783148	Triticum_turgidum|TRITD_6Av1G210390, Triticum_turgidum|TRITD_6Bv1G206570
OG0023956	Aegilops_tauschii|LOC109764776	Triticum_turgidum|TRITD_6Bv1G209530, Triticum_turgidum|TRITD_6Bv1G209790
OG0023957	Aegilops_tauschii|LOC109742869	Triticum_turgidum|TRITD_6Bv1G214510, Triticum_turgidum|TRITD_6Av1G216290
OG0023959	Aegilops_tauschii|LOC109736777	Triticum_turgidum|TRITD_6Av1G225130
OG0023960	Aegilops_tauschii|LOC109750175, Aegilops_tauschii|LOC109751882	Triticum_turgidum|TRITD_1Bv1G036310, Triticum_turgidum|TRITD_1Bv1G001040
OG0023961	Aegilops_tauschii|LOC109746793	Triticum_turgidum|TRITD_3Av1G032680
OG0023962	Aegilops_tauschii|LOC109772098	Triticum_turgidum|TRITD_7Av1G010590
OG0023963	Aegilops_tauschii|LOC109763021	Triticum_turgidum|TRITD_7Av1G010610
OG0023964	Aegilops_tauschii|LOC109732523	Triticum_turgidum|TRITD_7Av1G019360
OG0023966	Aegilops_tauschii|LOC120968652	Triticum_turgidum|TRITD_4Av1G234070
OG0023967	Aegilops_tauschii|LOC109761151	Triticum_turgidum|TRITD_7Bv1G004310
OG0023969	Aegilops_tauschii|LOC120968694, Aegilops_tauschii|LOC109768758	Triticum_turgidum|TRITD_7Bv1G200520, Triticum_turgidum|TRITD_1Av1G024010, Triticum_turgidum|TRITD_1Bv1G031720
OG0023971	Aegilops_tauschii|LOC109755068	Triticum_turgidum|TRITD_7Bv1G019880
OG0023973	Aegilops_tauschii|LOC109763105	Triticum_turgidum|TRITD_7Av1G055990
OG0023974	Aegilops_tauschii|LOC109737033	Triticum_turgidum|TRITD_7Av1G073650
OG0023975	Aegilops_tauschii|LOC120968524	Triticum_turgidum|TRITD_7Bv1G069820
OG0023975	Aegilops_tauschii|LOC109745959	Triticum_turgidum|TRITD_7Av1G090060
OG0023977	Aegilops_tauschii|LOC109767195	Triticum_turgidum|TRITD_7Bv1G110640
OG0023978	Aegilops_tauschii|LOC120967781	Triticum_turgidum|TRITD_6Av1G125170
OG0023979	Aegilops_tauschii|LOC120968984	Triticum_turgidum|TRITD_3Av1G248150, Triticum_turgidum|TRITD_1Av1G202470
OG0023980	Aegilops_tauschii|LOC109743441	Triticum_turgidum|TRITD_7Av1G198590
OG0023981	Aegilops_tauschii|LOC109774913	Triticum_turgidum|TRITD_7Bv1G217400, Triticum_turgidum|TRITD_7Bv1G218060
OG0023982	Aegilops_tauschii|LOC109756766	Triticum_turgidum|TRITD_7Bv1G175830, Triticum_turgidum|TRITD_7Av1G226760
OG0023983	Aegilops_tauschii|LOC109778618	Triticum_turgidum|TRITD_7Bv1G178240, Triticum_turgidum|TRITD_7Av1G228560
OG0023984	Aegilops_tauschii|LOC120969555	Triticum_turgidum|TRITD_7Av1G228910, Triticum_turgidum|TRITD_7Av1G228930, Triticum_turgidum|TRITD_7Bv1G181750
OG0023985	Aegilops_tauschii|LOC109754159	Triticum_turgidum|TRITD_7Bv1G188750
OG0023987	Aegilops_tauschii|LOC109742444	Triticum_turgidum|TRITD_7Av1G245520
OG0023988	Aegilops_tauschii|LOC120969612	Triticum_turgidum|TRITD_7Bv1G000670
OG0023989	Aegilops_tauschii|LOC109757058	Triticum_turgidum|TRITD_4Av1G216710, Triticum_turgidum|TRITD_5Av1G010470
OG0023990	Aegilops_tauschii|LOC120969629	Triticum_turgidum|TRITD_7Av1G248180, Triticum_turgidum|TRITD_4Bv1G010110, Triticum_turgidum|TRITD_7Bv1G196410
OG0023991	Aegilops_tauschii|LOC109786651	Triticum_turgidum|TRITD_7Av1G251250
OG0023992	Aegilops_tauschii|LOC109753202	Triticum_turgidum|TRITD_7Av1G255640
OG0023993	Aegilops_tauschii|LOC109786276	Triticum_turgidum|TRITD_7Av1G268710
OG0023994	Aegilops_tauschii|LOC109736798	Triticum_turgidum|TRITD_5Av1G187660
OG0023996	Aegilops_tauschii|LOC109761352	Triticum_turgidum|TRITD_7Bv1G227700, Triticum_turgidum|TRITD_7Av1G274740
OG0023997	Aegilops_tauschii|LOC109745050	Triticum_turgidum|TRITD_7Av1G275900
OG0023998	Aegilops_tauschii|LOC109782972	Triticum_turgidum|TRITD_7Bv1G234120, Triticum_turgidum|TRITD_7Bv1G234320, Triticum_turgidum|TRITD_7Bv1G233710, Triticum_turgidum|TRITD_7Bv1G234060
OG0023999	Aegilops_tauschii|LOC120970768	Triticum_turgidum|TRITD_7Av1G041620
OG0024110	Aegilops_tauschii|LOC120962858	Triticum_turgidum|TRITD_2Av1G020370, Triticum_turgidum|TRITD_3Av1G000660
OG0024114	Aegilops_tauschii|LOC109752173	Triticum_turgidum|TRITD_1Bv1G167660
OG0024117	Aegilops_tauschii|LOC120969919	Triticum_turgidum|TRITD_1Bv1G040690
OG0024119	Aegilops_tauschii|LOC109732024	Triticum_turgidum|TRITD_1Bv1G045590
OG0024120	Aegilops_tauschii|LOC109764403	Triticum_turgidum|TRITD_1Bv1G226130
OG0024125	Aegilops_tauschii|LOC120968242	Triticum_turgidum|TRITD_1Bv1G166900
OG0024130	Aegilops_tauschii|LOC109781465	Triticum_turgidum|TRITD_1Bv1G201690
OG0024137	Aegilops_tauschii|LOC109762260	Triticum_turgidum|TRITD_1Bv1G024360
OG0024141	Aegilops_tauschii|LOC120961905	Triticum_turgidum|TRITD_1Av1G150210
OG0024144	Aegilops_tauschii|LOC109741891	Triticum_turgidum|TRITD_1Bv1G181900
OG0024147	Aegilops_tauschii|LOC109782763	Triticum_turgidum|TRITD_1Bv1G017220
OG0024149	Aegilops_tauschii|LOC109766190	Triticum_turgidum|TRITD_1Av1G021000, Triticum_turgidum|TRITD_1Bv1G024200
OG0024151	Aegilops_tauschii|LOC109750756	Triticum_turgidum|TRITD_1Bv1G055590
OG0024155	Aegilops_tauschii|LOC109774412	Triticum_turgidum|TRITD_1Bv1G039910
OG0024162	Aegilops_tauschii|LOC109773435	Triticum_turgidum|TRITD_1Av1G193110
OG0024168	Aegilops_tauschii|LOC109761932	Triticum_turgidum|TRITD_1Av1G123850
OG0024173	Aegilops_tauschii|LOC109762699	Triticum_turgidum|TRITD_1Av1G019850
OG0024176	Aegilops_tauschii|LOC109759772	Triticum_turgidum|TRITD_1Bv1G012590
OG0024183	Aegilops_tauschii|LOC109744026	Triticum_turgidum|TRITD_1Bv1G199190
OG0024184	Aegilops_tauschii|LOC109732032	Triticum_turgidum|TRITD_1Bv1G045570
OG0024187	Aegilops_tauschii|LOC120973314	Triticum_turgidum|TRITD_2Bv1G007660
OG0024191	Aegilops_tauschii|LOC109734209	Triticum_turgidum|TRITD_2Bv1G165150
OG0024194	Aegilops_tauschii|LOC109760366	Triticum_turgidum|TRITD_2Bv1G002720
OG0024198	Aegilops_tauschii|LOC109770960	Triticum_turgidum|TRITD_2Bv1G011570
OG0024200	Aegilops_tauschii|LOC109753285	Triticum_turgidum|TRITD_2Bv1G248160
OG0024206	Aegilops_tauschii|LOC109736131	Triticum_turgidum|TRITD_2Av1G265500, Triticum_turgidum|TRITD_2Bv1G228660
OG0024209	Aegilops_tauschii|LOC109743680	Triticum_turgidum|TRITD_2Bv1G172110
OG0024210	Aegilops_tauschii|LOC109771060	Triticum_turgidum|TRITD_2Bv1G018780
OG0024214	Aegilops_tauschii|LOC109734094	Triticum_turgidum|TRITD_2Bv1G219420
OG0024215	Aegilops_tauschii|LOC109747063	Triticum_turgidum|TRITD_2Bv1G237150
OG0024216	Aegilops_tauschii|LOC109745933	Triticum_turgidum|TRITD_2Bv1G252300
OG0024217	Aegilops_tauschii|LOC109771933	Triticum_turgidum|TRITD_2Bv1G207580
OG0024218	Aegilops_tauschii|LOC109771932	Triticum_turgidum|TRITD_2Bv1G207860
OG0024219	Aegilops_tauschii|LOC109764522	Triticum_turgidum|TRITD_2Av1G293840
OG0024220	Aegilops_tauschii|LOC109769197	Triticum_turgidum|TRITD_2Bv1G218310
OG0024224	Aegilops_tauschii|LOC109780580	Triticum_turgidum|TRITD_2Av1G247760
OG0024227	Aegilops_tauschii|LOC120974862	Triticum_turgidum|TRITD_2Bv1G013370
OG0024230	Aegilops_tauschii|LOC109782702	Triticum_turgidum|TRITD_2Av1G280820
OG0024235	Aegilops_tauschii|LOC109764521	Triticum_turgidum|TRITD_2Bv1G263340
OG0024236	Aegilops_tauschii|LOC109737192	Triticum_turgidum|TRITD_3Av1G011490
OG0024240	Aegilops_tauschii|LOC109733907	Triticum_turgidum|TRITD_2Bv1G255580
OG0024247	Aegilops_tauschii|LOC109784429	Triticum_turgidum|TRITD_2Bv1G196630
OG0024248	Aegilops_tauschii|LOC109735548	Triticum_turgidum|TRITD_2Bv1G250380
OG0024256	Aegilops_tauschii|LOC120974462	Triticum_turgidum|TRITD_2Bv1G178510
OG0024258	Aegilops_tauschii|LOC109774430	Triticum_turgidum|TRITD_2Bv1G052870
OG0024260	Aegilops_tauschii|LOC109733908	Triticum_turgidum|TRITD_2Bv1G255490
OG0024261	Aegilops_tauschii|LOC109752455	Triticum_turgidum|TRITD_2Bv1G008500
OG0024264	Aegilops_tauschii|LOC109785214	Triticum_turgidum|TRITD_2Bv1G249170
OG0024270	Aegilops_tauschii|LOC109768773	Triticum_turgidum|TRITD_2Bv1G211970
OG0024272	Aegilops_tauschii|LOC109772743	Triticum_turgidum|TRITD_2Bv1G022870
OG0024274	Aegilops_tauschii|LOC109777895	Triticum_turgidum|TRITD_2Bv1G218270
OG0024275	Aegilops_tauschii|LOC109784259	Triticum_turgidum|TRITD_2Av1G001630
OG0024276	Aegilops_tauschii|LOC109760367	Triticum_turgidum|TRITD_2Bv1G002710
OG0024294	Aegilops_tauschii|LOC109785913	Triticum_turgidum|TRITD_2Av1G188100
OG0024297	Aegilops_tauschii|LOC109773939	Triticum_turgidum|TRITD_2Bv1G017710
OG0024298	Aegilops_tauschii|LOC109781546	Triticum_turgidum|TRITD_2Bv1G015890
OG0024304	Aegilops_tauschii|LOC109739553	Triticum_turgidum|TRITD_2Bv1G017890
OG0024308	Aegilops_tauschii|LOC109737390	Triticum_turgidum|TRITD_2Av1G255190
OG0024313	Aegilops_tauschii|LOC109776802	Triticum_turgidum|TRITD_3Av1G058250, Triticum_turgidum|TRITD_3Bv1G065230
OG0024317	Aegilops_tauschii|LOC109765830	Triticum_turgidum|TRITD_3Bv1G264330
OG0024318	Aegilops_tauschii|LOC109738224	Triticum_turgidum|TRITD_3Bv1G264080
OG0024321	Aegilops_tauschii|LOC109777874	Triticum_turgidum|TRITD_3Av1G003380
OG0024325	Aegilops_tauschii|LOC109738679	Triticum_turgidum|TRITD_3Av1G020730
