Orthogroup	Aegilops_tauschii	Triticum_aestivum
OG0018610	Aegilops_tauschii|LOC109759437	Triticum_aestivum|TraesCS5B03G1206000, Triticum_aestivum|TraesCS5B03G1206300
OG0018611	Aegilops_tauschii|LOC109732405	Triticum_aestivum|TraesCS5B03G1208200, Triticum_aestivum|TraesCS5D03G1090800
OG0018612	Aegilops_tauschii|LOC109757085	Triticum_aestivum|TraesCS5D03G1108100, Triticum_aestivum|TraesCS5B03G1231200, Triticum_aestivum|TraesCS4A03G0902300
OG0018613	Aegilops_tauschii|LOC109752247	Triticum_aestivum|TraesCS5B03G1311300, Triticum_aestivum|TraesCS5D03G1171000
OG0018615	Aegilops_tauschii|LOC109743739	Triticum_aestivum|TraesCS5D03G1199000, Triticum_aestivum|TraesCS5B03G1367600
OG0018616	Aegilops_tauschii|LOC109743734	Triticum_aestivum|TraesCS4A03G0786200, Triticum_aestivum|TraesCS5B03G1367500, Triticum_aestivum|TraesCS5D03G1199300
OG0018617	Aegilops_tauschii|LOC109744245	Triticum_aestivum|TraesCS5D03G1200700, Triticum_aestivum|TraesCS1B03G1088300, Triticum_aestivum|TraesCS1D03G0016800, Triticum_aestivum|TraesCS1B03G0029400
OG0018618	Aegilops_tauschii|LOC109744256	Triticum_aestivum|TraesCS5B03G1365700, Triticum_aestivum|TraesCS5D03G1201000
OG0018619	Aegilops_tauschii|LOC109755258	Triticum_aestivum|TraesCS4A03G0811700, Triticum_aestivum|TraesCS5B03G1338200, Triticum_aestivum|TraesCS5D03G1225100
OG0018620	Aegilops_tauschii|LOC109756736	Triticum_aestivum|TraesCS6A03G0004400, Triticum_aestivum|TraesCS6D03G0012200, Triticum_aestivum|TraesCS6B03G0016900
OG0018621	Aegilops_tauschii|LOC109734700	Triticum_aestivum|TraesCS6B03G0032500, Triticum_aestivum|TraesCS6D03G0024300, Triticum_aestivum|TraesCS6D03G0024700
OG0018622	Aegilops_tauschii|LOC109732795	Triticum_aestivum|TraesCS6D03G0081400
OG0018623	Aegilops_tauschii|LOC109743467	Triticum_aestivum|TraesCS6B03G0142600, Triticum_aestivum|TraesCS6D03G0108200
OG0018624	Aegilops_tauschii|LOC109759897	Triticum_aestivum|TraesCS6B03G0316000, Triticum_aestivum|TraesCS6D03G0185200
OG0018625	Aegilops_tauschii|LOC109739444	Triticum_aestivum|TraesCS6B03G0413100, Triticum_aestivum|TraesCS6D03G0274800
OG0018626	Aegilops_tauschii|LOC109781334	Triticum_aestivum|TraesCS6B03G0413900, Triticum_aestivum|TraesCS6A03G0320600, Triticum_aestivum|TraesCS6D03G0275500
OG0018627	Aegilops_tauschii|LOC109762379	Triticum_aestivum|TraesCS6A03G0401900
OG0018627	Aegilops_tauschii|LOC109762379	Triticum_aestivum|TraesCS6B03G0482300
OG0018627	Aegilops_tauschii|LOC109762379	Triticum_aestivum|TraesCS6D03G0332600
OG0018628	Aegilops_tauschii|LOC109757232	Triticum_aestivum|TraesCS6D03G0358700
OG0018629	Aegilops_tauschii|LOC109775280	Triticum_aestivum|TraesCS6B03G0571700, Triticum_aestivum|TraesCS6D03G0385300
OG0018630	Aegilops_tauschii|LOC109765252	Triticum_aestivum|TraesCS6A03G0466400, Triticum_aestivum|TraesCS6D03G0389100, Triticum_aestivum|TraesCS6B03G0576700
OG0018631	Aegilops_tauschii|LOC109740397	Triticum_aestivum|TraesCS6B03G0577300, Triticum_aestivum|TraesCS6A03G0467700, Triticum_aestivum|TraesCS6D03G0390300
OG0018632	Aegilops_tauschii|LOC109741819	Triticum_aestivum|TraesCS6B03G0659400, Triticum_aestivum|TraesCS6D03G0422000, Triticum_aestivum|TraesCS6A03G0492700
OG0018633	Aegilops_tauschii|LOC109761445	Triticum_aestivum|TraesCS6B03G0632100, Triticum_aestivum|TraesCS6D03G0466100
OG0018634	Aegilops_tauschii|LOC109761434	Triticum_aestivum|TraesCS6B03G0617000, Triticum_aestivum|TraesCS6A03G0542000, Triticum_aestivum|TraesCS6D03G0458000
OG0018635	Aegilops_tauschii|LOC109768994	Triticum_aestivum|TraesCS6B03G0741200, Triticum_aestivum|TraesCS6D03G0510800
OG0018636	Aegilops_tauschii|LOC109750449	Triticum_aestivum|TraesCS6B03G0758300, Triticum_aestivum|TraesCS6D03G0525800
OG0018637	Aegilops_tauschii|LOC109785203	Triticum_aestivum|TraesCS6A03G0655800, Triticum_aestivum|TraesCS6D03G0543900
OG0018638	Aegilops_tauschii|LOC109740619	Triticum_aestivum|TraesCS6B03G0812000, Triticum_aestivum|TraesCS6A03G0664700, Triticum_aestivum|TraesCS6D03G0553300
OG0018639	Aegilops_tauschii|LOC109780678	Triticum_aestivum|TraesCS6A03G0682300, Triticum_aestivum|TraesCS6B03G0792700, Triticum_aestivum|TraesCS6D03G0571300
OG0018640	Aegilops_tauschii|LOC109780680	Triticum_aestivum|TraesCS6D03G0571700
OG0018641	Aegilops_tauschii|LOC109786261	Triticum_aestivum|TraesCS6B03G0863000, Triticum_aestivum|TraesCS6A03G0727700, Triticum_aestivum|TraesCS6D03G0611000
OG0018642	Aegilops_tauschii|LOC109766099	Triticum_aestivum|TraesCS6D03G0654900
OG0018643	Aegilops_tauschii|LOC109741229	Triticum_aestivum|TraesCS6B03G0943800, Triticum_aestivum|TraesCS6A03G0796100, Triticum_aestivum|TraesCS6D03G0671600
OG0018644	Aegilops_tauschii|LOC109778108	Triticum_aestivum|TraesCS6A03G0803100, Triticum_aestivum|TraesCS6D03G0678500
OG0018645	Aegilops_tauschii|LOC109751059	Triticum_aestivum|TraesCS6B03G0991500
OG0018645	Aegilops_tauschii|LOC109751059	Triticum_aestivum|TraesCS6D03G0704400
OG0018646	Aegilops_tauschii|LOC109747422	Triticum_aestivum|TraesCS6D03G0705700
OG0018647	Aegilops_tauschii|LOC109755763	Triticum_aestivum|TraesCS6D03G0779400, Triticum_aestivum|TraesCS6A03G0909000, Triticum_aestivum|TraesCS6B03G1091100
OG0018648	Aegilops_tauschii|LOC109783298	Triticum_aestivum|TraesCS6B03G1095800, Triticum_aestivum|TraesCS6D03G0782300, Triticum_aestivum|TraesCS6A03G0911400
OG0018649	Aegilops_tauschii|LOC109783149	Triticum_aestivum|TraesCS6D03G0786600
OG0018650	Aegilops_tauschii|LOC109784919	Triticum_aestivum|TraesCS6D03G0818900, Triticum_aestivum|TraesCS6B03G1150200, Triticum_aestivum|TraesCS6B03G1150500, Triticum_aestivum|TraesCS6A03G0941300, Triticum_aestivum|TraesCS6D03G0819100
OG0018651	Aegilops_tauschii|LOC109742340	Triticum_aestivum|TraesCS6B03G1155900, Triticum_aestivum|TraesCS6D03G0822700
OG0018652	Aegilops_tauschii|LOC109745169	Triticum_aestivum|TraesCS6D03G0829900
OG0018653	Aegilops_tauschii|LOC109768608	Triticum_aestivum|TraesCS6D03G0843100
OG0018654	Aegilops_tauschii|LOC109779046	Triticum_aestivum|TraesCS6B03G1189000, Triticum_aestivum|TraesCS6D03G0853000
OG0018655	Aegilops_tauschii|LOC109733941	Triticum_aestivum|TraesCS6D03G0877900, Triticum_aestivum|TraesCS6A03G0995800, Triticum_aestivum|TraesCS6A03G1044800, Triticum_aestivum|TraesCS6B03G1295800
OG0018656	Aegilops_tauschii|LOC109757235	Triticum_aestivum|TraesCS6D03G0882700, Triticum_aestivum|TraesCS6B03G1228200, Triticum_aestivum|TraesCS6A03G1001600
OG0018657	Aegilops_tauschii|LOC109742894	Triticum_aestivum|TraesCS3A03G0589900, Triticum_aestivum|TraesCS6B03G0503800, Triticum_aestivum|TraesCS7B03G1196900, Triticum_aestivum|TraesCS2B03G0226200
OG0018658	Aegilops_tauschii|LOC109742559	Triticum_aestivum|TraesCS6A03G1006000, Triticum_aestivum|TraesCS6D03G0885300
OG0018659	Aegilops_tauschii|LOC109742550	Triticum_aestivum|TraesCS6B03G1237000
OG0018659	Aegilops_tauschii|LOC109742550	Triticum_aestivum|TraesCS6D03G0885400
OG0018660	Aegilops_tauschii|LOC109736775	Triticum_aestivum|TraesCS6D03G0915400
OG0018661	Aegilops_tauschii|LOC109787262	Triticum_aestivum|TraesCS6D03G0918600, Triticum_aestivum|TraesCS6A03G1040400, Triticum_aestivum|TraesCS6B03G1290400
OG0018662	Aegilops_tauschii|LOC120969495	Triticum_aestivum|TraesCS4A03G1232500, Triticum_aestivum|TraesCS4A03G1238200, Triticum_aestivum|TraesCS4A03G1226500, Triticum_aestivum|TraesCS4A03G1232900
OG0018663	Aegilops_tauschii|LOC109787189	Triticum_aestivum|TraesCS7A03G0010300
OG0018664	Aegilops_tauschii|LOC109751631	Triticum_aestivum|TraesCS7D03G0043200, Triticum_aestivum|TraesCS4A03G1181700, Triticum_aestivum|TraesCS7A03G0045600
OG0018665	Aegilops_tauschii|LOC109733965	Triticum_aestivum|TraesCS7A03G0086200
OG0018666	Aegilops_tauschii|LOC109769908	Triticum_aestivum|TraesCS7A03G0106100, Triticum_aestivum|TraesCS7D03G0096500
OG0018667	Aegilops_tauschii|LOC109763392	Triticum_aestivum|TraesCS7A03G0116500, Triticum_aestivum|TraesCS7A03G0117100
OG0018668	Aegilops_tauschii|LOC109770803	Triticum_aestivum|TraesCS7D03G0126700
OG0018669	Aegilops_tauschii|LOC109770786	Triticum_aestivum|TraesCS7D03G0127000, Triticum_aestivum|TraesCS4A03G1062800, Triticum_aestivum|TraesCS4A03G1064600, Triticum_aestivum|TraesCS4A03G1064500, Triticum_aestivum|TraesCS7A03G0140500
OG0018670	Aegilops_tauschii|LOC109748995	Triticum_aestivum|TraesCS7D03G0132200, Triticum_aestivum|TraesCS4A03G1056700
OG0018671	Aegilops_tauschii|LOC109783728	Triticum_aestivum|TraesCS7A03G0148900, Triticum_aestivum|TraesCS7D03G0137200
OG0018672	Aegilops_tauschii|LOC109760539	Triticum_aestivum|TraesCS7A03G0162400, Triticum_aestivum|TraesCS4A03G1026800, Triticum_aestivum|TraesCS7D03G0152100
OG0018673	Aegilops_tauschii|LOC109777971	Triticum_aestivum|TraesCS7D03G0172200
OG0018674	Aegilops_tauschii|LOC109786856	Triticum_aestivum|TraesCS4A03G0948200, Triticum_aestivum|TraesCS7D03G0178300
OG0018675	Aegilops_tauschii|LOC109775812	Triticum_aestivum|TraesCS4A03G0990900, Triticum_aestivum|TraesCS7D03G0215000
OG0018676	Aegilops_tauschii|LOC109733085	Triticum_aestivum|TraesCS7D03G0235000
OG0018676	Aegilops_tauschii|LOC120970312, Aegilops_tauschii|LOC109768181, Aegilops_tauschii|LOC120970313	Triticum_aestivum|TraesCS7A03G0255600, Triticum_aestivum|TraesCS7D03G0234500
OG0018677	Aegilops_tauschii|LOC120967798	Triticum_aestivum|TraesCS6B03G0909100, Triticum_aestivum|TraesCS4A03G0431300, Triticum_aestivum|TraesCS6A03G0478300, Triticum_aestivum|TraesCS6A03G0520500
OG0018678	Aegilops_tauschii|LOC109754915	Triticum_aestivum|TraesCS7D03G0265200, Triticum_aestivum|TraesCS7A03G0287300, Triticum_aestivum|TraesCS7A03G0287100, Triticum_aestivum|TraesCS7D03G0265100
OG0018679	Aegilops_tauschii|LOC109755300	Triticum_aestivum|TraesCS7B03G0071800, Triticum_aestivum|TraesCS7A03G0300000, Triticum_aestivum|TraesCS7D03G0281400
OG0018680	Aegilops_tauschii|LOC109759611	Triticum_aestivum|TraesCS7D03G0292800
OG0018681	Aegilops_tauschii|LOC109750036	Triticum_aestivum|TraesCS7B03G0126200, Triticum_aestivum|TraesCS7D03G0328600
OG0018682	Aegilops_tauschii|LOC109770747	Triticum_aestivum|TraesCS7A03G0341100, Triticum_aestivum|TraesCS7D03G0328900
OG0018683	Aegilops_tauschii|LOC109770748	Triticum_aestivum|TraesCS7A03G0341200, Triticum_aestivum|TraesCS7D03G0329000, Triticum_aestivum|TraesCS7B03G0126600
OG0018684	Aegilops_tauschii|LOC109736503	Triticum_aestivum|TraesCS7D03G0338800, Triticum_aestivum|TraesCS7B03G0143700, Triticum_aestivum|TraesCS7A03G0350500
OG0018685	Aegilops_tauschii|LOC109736504	Triticum_aestivum|TraesCS7B03G0143800, Triticum_aestivum|TraesCS7D03G0338900, Triticum_aestivum|TraesCS7A03G0350600
OG0018686	Aegilops_tauschii|LOC109778739	Triticum_aestivum|TraesCS7A03G0363300, Triticum_aestivum|TraesCS7D03G0349500
OG0018687	Aegilops_tauschii|LOC109771251	Triticum_aestivum|TraesCS7A03G0382300, Triticum_aestivum|TraesCS7D03G0367200
OG0018688	Aegilops_tauschii|LOC109735684	Triticum_aestivum|TraesCS7B03G0195900, Triticum_aestivum|TraesCS7D03G0379800
OG0018689	Aegilops_tauschii|LOC109755003	Triticum_aestivum|TraesCS7D03G0397400
OG0018690	Aegilops_tauschii|LOC109758666	Triticum_aestivum|TraesCS7D03G0400500
OG0018691	Aegilops_tauschii|LOC109758663	Triticum_aestivum|TraesCS7D03G0400600
OG0018692	Aegilops_tauschii|LOC109733029	Triticum_aestivum|TraesCS7B03G0219100, Triticum_aestivum|TraesCS7D03G0401900
OG0018692	Aegilops_tauschii|LOC120961796	Triticum_aestivum|TraesCS7B03G0219100, Triticum_aestivum|TraesCS7D03G0401900
OG0018693	Aegilops_tauschii|LOC109760165	Triticum_aestivum|TraesCS7B03G0248300, Triticum_aestivum|TraesCS7D03G0426700
OG0018694	Aegilops_tauschii|LOC109739519	Triticum_aestivum|TraesCS7D03G0435000
OG0018695	Aegilops_tauschii|LOC109751537	Triticum_aestivum|TraesCS7D03G0439500
OG0018696	Aegilops_tauschii|LOC109743145	Triticum_aestivum|TraesCS7B03G0290900, Triticum_aestivum|TraesCS7A03G0477200, Triticum_aestivum|TraesCS7D03G0461700
OG0018697	Aegilops_tauschii|LOC109769419	Triticum_aestivum|TraesCS7D03G0461900, Triticum_aestivum|TraesCS7B03G0291000, Triticum_aestivum|TraesCS7A03G0477400
OG0018698	Aegilops_tauschii|LOC109769408	Triticum_aestivum|TraesCS7A03G0478200, Triticum_aestivum|TraesCS7B03G0292100, Triticum_aestivum|TraesCS7D03G0463100
OG0018699	Aegilops_tauschii|LOC109769405	Triticum_aestivum|TraesCS7A03G0479000, Triticum_aestivum|TraesCS7B03G0293200, Triticum_aestivum|TraesCS7D03G0463700
OG0018700	Aegilops_tauschii|LOC109760004	Triticum_aestivum|TraesCS7D03G0481800
OG0018701	Aegilops_tauschii|LOC109759711	Triticum_aestivum|TraesCS7A03G0518100, Triticum_aestivum|TraesCS7D03G0501300
OG0018702	Aegilops_tauschii|LOC109732663	Triticum_aestivum|TraesCS7B03G0337900, Triticum_aestivum|TraesCS7D03G0502000
OG0018703	Aegilops_tauschii|LOC109733552	Triticum_aestivum|TraesCS7B03G0341800, Triticum_aestivum|TraesCS7A03G0528400, Triticum_aestivum|TraesCS7D03G0505100
OG0018704	Aegilops_tauschii|LOC109744059	Triticum_aestivum|TraesCS7D03G0512300
OG0018704	Aegilops_tauschii|LOC109732436	Triticum_aestivum|TraesCS7B03G0350700, Triticum_aestivum|TraesCS7D03G0512000, Triticum_aestivum|TraesCS7A03G0533400
OG0018705	Aegilops_tauschii|LOC109775957	Triticum_aestivum|TraesCS7D03G0519900
OG0018706	Aegilops_tauschii|LOC109775955	Triticum_aestivum|TraesCS7B03G0358400, Triticum_aestivum|TraesCS7A03G0542800, Triticum_aestivum|TraesCS7D03G0520200
OG0018707	Aegilops_tauschii|LOC109785615	Triticum_aestivum|TraesCS7D03G0557900
OG0018708	Aegilops_tauschii|LOC109736403	Triticum_aestivum|TraesCS7A03G0578700, Triticum_aestivum|TraesCS7D03G0560900, Triticum_aestivum|TraesCS7B03G0376800
OG0018709	Aegilops_tauschii|LOC109736404	Triticum_aestivum|TraesCS7A03G0578900, Triticum_aestivum|TraesCS7D03G0561000, Triticum_aestivum|TraesCS7B03G0376700
OG0018710	Aegilops_tauschii|LOC109757914	Triticum_aestivum|TraesCS7A03G0582900, Triticum_aestivum|TraesCS7D03G0566100
OG0018711	Aegilops_tauschii|LOC109731958	Triticum_aestivum|TraesCS7D03G0583900
OG0018712	Aegilops_tauschii|LOC109736941	Triticum_aestivum|TraesCS7D03G0596100
OG0018713	Aegilops_tauschii|LOC109752903	Triticum_aestivum|TraesCS7A03G0629700, Triticum_aestivum|TraesCS7D03G0611400, Triticum_aestivum|TraesCS7B03G0455200
OG0018714	Aegilops_tauschii|LOC109768786	Triticum_aestivum|TraesCS7D03G0623100
OG0018715	Aegilops_tauschii|LOC109787069	Triticum_aestivum|TraesCS7B03G0479500, Triticum_aestivum|TraesCS7D03G0636400
OG0018716	Aegilops_tauschii|LOC109757620	Triticum_aestivum|TraesCS1A03G0419400, Triticum_aestivum|TraesCS7A03G0731300
OG0018717	Aegilops_tauschii|LOC109734869	Triticum_aestivum|TraesCS7D03G0654100
OG0018718	Aegilops_tauschii|LOC109787447	Triticum_aestivum|TraesCS7D03G0664000
OG0018719	Aegilops_tauschii|LOC109762928	Triticum_aestivum|TraesCS7D03G0730600
OG0018720	Aegilops_tauschii|LOC109745955	Triticum_aestivum|TraesCS7B03G0627100, Triticum_aestivum|TraesCS7D03G0755500, Triticum_aestivum|TraesCS7A03G0791100
OG0018721	Aegilops_tauschii|LOC109743349	Triticum_aestivum|TraesCS7B03G0631600, Triticum_aestivum|TraesCS7A03G0793700, Triticum_aestivum|TraesCS7D03G0758500
OG0018722	Aegilops_tauschii|LOC109779235	Triticum_aestivum|TraesCS7A03G0853700, Triticum_aestivum|TraesCS7D03G0783500, Triticum_aestivum|TraesCS7B03G0655900
OG0018723	Aegilops_tauschii|LOC109768577	Triticum_aestivum|TraesCS7A03G0869700, Triticum_aestivum|TraesCS7D03G0864300, Triticum_aestivum|TraesCS7B03G0743600
OG0018724	Aegilops_tauschii|LOC109745065	Triticum_aestivum|TraesCS7D03G0912500
OG0018725	Aegilops_tauschii|LOC109743315	Triticum_aestivum|TraesCS7B03G0818700, Triticum_aestivum|TraesCS7A03G0983100, Triticum_aestivum|TraesCS7D03G0942100
OG0018726	Aegilops_tauschii|LOC109761677	Triticum_aestivum|TraesCS7D03G0958000
OG0018727	Aegilops_tauschii|LOC109740485	Triticum_aestivum|TraesCS4A03G0745100, Triticum_aestivum|TraesCS7A03G1118200
OG0018728	Aegilops_tauschii|LOC109734782	Triticum_aestivum|TraesCS7B03G0895200, Triticum_aestivum|TraesCS7A03G1049800, Triticum_aestivum|TraesCS7D03G1003200
OG0018729	Aegilops_tauschii|LOC109782288	Triticum_aestivum|TraesCS7A03G1060900, Triticum_aestivum|TraesCS7D03G1012500, Triticum_aestivum|TraesCS7B03G0904200
OG0018730	Aegilops_tauschii|LOC109761808	Triticum_aestivum|TraesCS7D03G1060500
OG0018731	Aegilops_tauschii|LOC109740033	Triticum_aestivum|TraesCS7A03G1166100, Triticum_aestivum|TraesCS7D03G1112400
OG0018732	Aegilops_tauschii|LOC109747648	Triticum_aestivum|TraesCS7B03G1046700, Triticum_aestivum|TraesCS7A03G1176300, Triticum_aestivum|TraesCS7D03G1119400
OG0018733	Aegilops_tauschii|LOC109781753	Triticum_aestivum|TraesCS7D03G1128000
OG0018734	Aegilops_tauschii|LOC109738157	Triticum_aestivum|TraesCS7B03G1136500, Triticum_aestivum|TraesCS7A03G1239900, Triticum_aestivum|TraesCS7D03G1182700
OG0018735	Aegilops_tauschii|LOC109772667, Aegilops_tauschii|LOC109772668	Triticum_aestivum|TraesCS7A03G1294500, Triticum_aestivum|TraesCS1A03G0042500, Triticum_aestivum|TraesCS7D03G1226600
OG0018736	Aegilops_tauschii|LOC109737767	Triticum_aestivum|TraesCS7D03G1244100
OG0018736	Aegilops_tauschii|LOC109768558	Triticum_aestivum|TraesCS7B03G1248600, Triticum_aestivum|TraesCS7A03G1318300, Triticum_aestivum|TraesCS7A03G1317900
OG0018737	Aegilops_tauschii|LOC120970910	Triticum_aestivum|TraesCS3D03G1151500, Triticum_aestivum|TraesCS5A03G0085700, Triticum_aestivum|TraesCS3B03G1452500
OG0018738	Aegilops_tauschii|LOC109785414	Triticum_aestivum|TraesCS5B03G0612000, Triticum_aestivum|TraesCS5D03G0561500
OG0018739	Aegilops_tauschii|LOC120972562, Aegilops_tauschii|LOC109731430	Triticum_aestivum|TraesCS6D03G0021400
OG0018766	Aegilops_tauschii|LOC109781486	Triticum_aestivum|TraesCS1B03G1052700
OG0018767	Aegilops_tauschii|LOC120968690	Triticum_aestivum|TraesCS1A03G0923400, Triticum_aestivum|TraesCS1D03G0906000
OG0018768	Aegilops_tauschii|LOC109742567	Triticum_aestivum|TraesCS1B03G0509100, Triticum_aestivum|TraesCS1D03G0398800
OG0018769	Aegilops_tauschii|LOC109734508	Triticum_aestivum|TraesCS1B03G0184900
OG0018770	Aegilops_tauschii|LOC109744010	Triticum_aestivum|TraesCS1A03G0873100, Triticum_aestivum|TraesCS1D03G0847000
OG0018771	Aegilops_tauschii|LOC109763765	Triticum_aestivum|TraesCS1B03G0232900, Triticum_aestivum|TraesCS1D03G0166100
OG0018773	Aegilops_tauschii|LOC109759240	Triticum_aestivum|TraesCS1B03G0266100, Triticum_aestivum|TraesCS1A03G0197900
OG0018774	Aegilops_tauschii|LOC109762107	Triticum_aestivum|TraesCS1A03G1040400, Triticum_aestivum|TraesCS1B03G1238800, Triticum_aestivum|TraesCS1D03G1003500
OG0018775	Aegilops_tauschii|LOC109741830	Triticum_aestivum|TraesCS1A03G0432700, Triticum_aestivum|TraesCS1D03G0407100
OG0018776	Aegilops_tauschii|LOC109766458	Triticum_aestivum|TraesCS1B03G1042600, Triticum_aestivum|TraesCS1A03G0891000, Triticum_aestivum|TraesCS1D03G0865900
OG0018777	Aegilops_tauschii|LOC109784135	Triticum_aestivum|TraesCS1D03G0951100
OG0018778	Aegilops_tauschii|LOC109771380	Triticum_aestivum|TraesCS1A03G0569000
OG0018779	Aegilops_tauschii|LOC109760662	Triticum_aestivum|TraesCS1A03G0232400, Triticum_aestivum|TraesCS1D03G0249800, Triticum_aestivum|TraesCS1B03G0345500
OG0018781	Aegilops_tauschii|LOC109785562	Triticum_aestivum|TraesCS1D03G0326600
OG0018782	Aegilops_tauschii|LOC109759802	Triticum_aestivum|TraesCS1D03G0970000
OG0018783	Aegilops_tauschii|LOC109773057	Triticum_aestivum|TraesCS1D03G0185700
OG0018784	Aegilops_tauschii|LOC109756582	Triticum_aestivum|TraesCS1B03G0075200, Triticum_aestivum|TraesCS1A03G0069000
OG0018785	Aegilops_tauschii|LOC109763927	Triticum_aestivum|TraesCS1D03G0725500
OG0018786	Aegilops_tauschii|LOC109772365	Triticum_aestivum|TraesCS1D03G0823400, Triticum_aestivum|TraesCS1B03G0987200, Triticum_aestivum|TraesCS1A03G0853400
OG0018787	Aegilops_tauschii|LOC109744002	Triticum_aestivum|TraesCS1D03G0866200
OG0018789	Aegilops_tauschii|LOC109740235	Triticum_aestivum|TraesCS1D03G0981800, Triticum_aestivum|TraesCS1A03G1022100
OG0018790	Aegilops_tauschii|LOC109749702	Triticum_aestivum|TraesCS1B03G0651500, Triticum_aestivum|TraesCS1A03G0558900
OG0018791	Aegilops_tauschii|LOC109753073	Triticum_aestivum|TraesCS1D03G0581300, Triticum_aestivum|TraesCS1A03G0606500
OG0018792	Aegilops_tauschii|LOC120968236	Triticum_aestivum|TraesCS1A03G0735100, Triticum_aestivum|TraesCS1D03G0700500
OG0018793	Aegilops_tauschii|LOC109751171	Triticum_aestivum|TraesCS1B03G0813500, Triticum_aestivum|TraesCS1D03G0676000
OG0018794	Aegilops_tauschii|LOC109740072	Triticum_aestivum|TraesCS1D03G0528400
OG0018795	Aegilops_tauschii|LOC109761981	Triticum_aestivum|TraesCS1A03G0991900, Triticum_aestivum|TraesCS1B03G1174500
OG0018796	Aegilops_tauschii|LOC109778781	Triticum_aestivum|TraesCS1D03G0350000, Triticum_aestivum|TraesCS1B03G0452200, Triticum_aestivum|TraesCS1A03G0353100
OG0018797	Aegilops_tauschii|LOC109758777	Triticum_aestivum|TraesCS1B03G0107500, Triticum_aestivum|TraesCS1D03G0078100
OG0018798	Aegilops_tauschii|LOC109774572	Triticum_aestivum|TraesCS1B03G0637100, Triticum_aestivum|TraesCS1D03G0527600
OG0018799	Aegilops_tauschii|LOC109773673	Triticum_aestivum|TraesCS1B03G0597800, Triticum_aestivum|TraesCS1D03G0428100
OG0018800	Aegilops_tauschii|LOC109769809	Triticum_aestivum|TraesCS1D03G0556300
OG0018801	Aegilops_tauschii|LOC109782434	Triticum_aestivum|TraesCS1B03G0139900, Triticum_aestivum|TraesCS1A03G0109100
OG0018802	Aegilops_tauschii|LOC109754776	Triticum_aestivum|TraesCS1A03G0920500, Triticum_aestivum|TraesCS1B03G1087200
OG0018803	Aegilops_tauschii|LOC109743063	Triticum_aestivum|TraesCS1D03G0638400
OG0018804	Aegilops_tauschii|LOC109779976	Triticum_aestivum|TraesCS1A03G0562600, Triticum_aestivum|TraesCS1B03G0657200, Triticum_aestivum|TraesCS1D03G0541700
OG0018805	Aegilops_tauschii|LOC109739014	Triticum_aestivum|TraesCS1B03G0269300, Triticum_aestivum|TraesCS1A03G0200600
OG0018806	Aegilops_tauschii|LOC109736604	Triticum_aestivum|TraesCS1D03G0166200
OG0018808	Aegilops_tauschii|LOC109772901	Triticum_aestivum|TraesCS1D03G0642500
OG0018809	Aegilops_tauschii|LOC109742034	Triticum_aestivum|TraesCS1D03G0492300
OG0018810	Aegilops_tauschii|LOC109744843	Triticum_aestivum|TraesCS1D03G0607600
OG0018811	Aegilops_tauschii|LOC109785810	Triticum_aestivum|TraesCS1A03G0232200
OG0018813	Aegilops_tauschii|LOC109732211	Triticum_aestivum|TraesCS1D03G0228400
OG0018815	Aegilops_tauschii|LOC109773281	Triticum_aestivum|TraesCS1D03G0297900
OG0018817	Aegilops_tauschii|LOC109739310	Triticum_aestivum|TraesCS1A03G0073300, Triticum_aestivum|TraesCS1B03G0083100
OG0018818	Aegilops_tauschii|LOC120969666	Triticum_aestivum|TraesCS1D03G1004500
OG0018819	Aegilops_tauschii|LOC109761402	Triticum_aestivum|TraesCS1D03G0587200, Triticum_aestivum|TraesCS1A03G0626200, Triticum_aestivum|TraesCS1B03G0715000
OG0018820	Aegilops_tauschii|LOC109756395	Triticum_aestivum|TraesCS1B03G0292500, Triticum_aestivum|TraesCS1D03G0212800, Triticum_aestivum|TraesCS1A03G0265100
OG0018821	Aegilops_tauschii|LOC109745526	Triticum_aestivum|TraesCS1D03G0182700
OG0018823	Aegilops_tauschii|LOC109748255	Triticum_aestivum|TraesCS1B03G1212500, Triticum_aestivum|TraesCS1A03G1027700, Triticum_aestivum|TraesCS1D03G0987100
OG0018824	Aegilops_tauschii|LOC109736087	Triticum_aestivum|TraesCS1B03G0590500, Triticum_aestivum|TraesCS1D03G0455400
OG0018825	Aegilops_tauschii|LOC109770799	Triticum_aestivum|TraesCS7D03G0128800
OG0018826	Aegilops_tauschii|LOC109767274	Triticum_aestivum|TraesCS1B03G0873300, Triticum_aestivum|TraesCS1D03G0730900
OG0018827	Aegilops_tauschii|LOC109751506	Triticum_aestivum|TraesCS1B03G0948800
OG0018828	Aegilops_tauschii|LOC109771896	Triticum_aestivum|TraesCS1B03G0613500
OG0018829	Aegilops_tauschii|LOC109770681	Triticum_aestivum|TraesCS1B03G0295900
OG0018830	Aegilops_tauschii|LOC109744188	Triticum_aestivum|TraesCS1A03G0694300, Triticum_aestivum|TraesCS1B03G0791700
OG0018831	Aegilops_tauschii|LOC109779147	Triticum_aestivum|TraesCS1A03G0780800, Triticum_aestivum|TraesCS1B03G0896200, Triticum_aestivum|TraesCS1D03G0747700
OG0018832	Aegilops_tauschii|LOC109731801	Triticum_aestivum|TraesCS6D03G0533100
