Orthogroup	Aegilops_tauschii	Hordeum_vulgare
OG0013994	Aegilops_tauschii|LOC109781880	Hordeum_vulgare|LOC123401731
OG0013995	Aegilops_tauschii|LOC120965900	Hordeum_vulgare|LOC123405691
OG0013997	Aegilops_tauschii|LOC109751370	Hordeum_vulgare|LOC123401659
OG0013998	Aegilops_tauschii|LOC109773982	Hordeum_vulgare|LOC123402566
OG0013998	Aegilops_tauschii|LOC109774877	Hordeum_vulgare|LOC123403234
OG0013999	Aegilops_tauschii|LOC109779035	Hordeum_vulgare|LOC123402138
OG0014000	Aegilops_tauschii|LOC109779034	Hordeum_vulgare|LOC123402137
OG0014001	Aegilops_tauschii|LOC109757237	Hordeum_vulgare|LOC123401127
OG0014003	Aegilops_tauschii|LOC109752689, Aegilops_tauschii|LOC109752688	Hordeum_vulgare|LOC123404441
OG0014006	Aegilops_tauschii|LOC109761824	Hordeum_vulgare|LOC123410756
OG0014007	Aegilops_tauschii|LOC120961829, Aegilops_tauschii|LOC120961861, Aegilops_tauschii|LOC120968647	Hordeum_vulgare|LOC123404739
OG0014008	Aegilops_tauschii|LOC109745868	Hordeum_vulgare|LOC123407333
OG0014009	Aegilops_tauschii|LOC109753344	Hordeum_vulgare|LOC123412042
OG0014011	Aegilops_tauschii|LOC109735132	Hordeum_vulgare|LOC123450829, Hordeum_vulgare|LOC123410033
OG0014012	Aegilops_tauschii|LOC109735134	Hordeum_vulgare|LOC123409270
OG0014013	Aegilops_tauschii|LOC109735136	Hordeum_vulgare|LOC123410084
OG0014014	Aegilops_tauschii|LOC120969930, Aegilops_tauschii|LOC109733019	Hordeum_vulgare|LOC123412032
OG0014015	Aegilops_tauschii|LOC109780127	Hordeum_vulgare|LOC123410579
OG0014016	Aegilops_tauschii|LOC109733732	Hordeum_vulgare|LOC123395672
OG0014018	Aegilops_tauschii|LOC109754140	Hordeum_vulgare|LOC123412832, Hordeum_vulgare|LOC123411786
OG0014019	Aegilops_tauschii|LOC109739422	Hordeum_vulgare|LOC123409805
OG0014020	Aegilops_tauschii|LOC109769404	Hordeum_vulgare|LOC123407608
OG0014022	Aegilops_tauschii|LOC109748954	Hordeum_vulgare|LOC123409755
OG0014023	Aegilops_tauschii|LOC109778973	Hordeum_vulgare|LOC123411326
OG0014024	Aegilops_tauschii|LOC109778974	Hordeum_vulgare|LOC123408341
OG0014025	Aegilops_tauschii|LOC109782305	Hordeum_vulgare|LOC123410339
OG0014028	Aegilops_tauschii|LOC109766185	Hordeum_vulgare|LOC123412214
OG0014029	Aegilops_tauschii|LOC109742391	Hordeum_vulgare|LOC123410456
OG0014030	Aegilops_tauschii|LOC109734771, Aegilops_tauschii|LOC109733566	Hordeum_vulgare|LOC123407926
OG0014031	Aegilops_tauschii|LOC109779095	Hordeum_vulgare|LOC123410523
OG0014032	Aegilops_tauschii|LOC109778762	Hordeum_vulgare|LOC123410879
OG0014033	Aegilops_tauschii|LOC109778761	Hordeum_vulgare|LOC123409780
OG0014034	Aegilops_tauschii|LOC109758438	Hordeum_vulgare|LOC123407447
OG0014035	Aegilops_tauschii|LOC109773562	Hordeum_vulgare|LOC123411422
OG0014036	Aegilops_tauschii|LOC120968170	Hordeum_vulgare|LOC123406146, Hordeum_vulgare|LOC123428995, Hordeum_vulgare|LOC123404693, Hordeum_vulgare|LOC123424480, Hordeum_vulgare|LOC123409527, Hordeum_vulgare|LOC123430099, Hordeum_vulgare|LOC123413395, Hordeum_vulgare|LOC123429520, Hordeum_vulgare|LOC123450261
OG0014037	Aegilops_tauschii|LOC109760097	Hordeum_vulgare|LOC123407927
OG0014038	Aegilops_tauschii|LOC109767707	Hordeum_vulgare|LOC123413534
OG0014039	Aegilops_tauschii|LOC109760823	Hordeum_vulgare|LOC123410754
OG0014040	Aegilops_tauschii|LOC109736516	Hordeum_vulgare|LOC123407425
OG0014061	Aegilops_tauschii|LOC109779309	Hordeum_vulgare|LOC123446886
OG0014062	Aegilops_tauschii|LOC109787542	Hordeum_vulgare|LOC123448543
OG0014064	Aegilops_tauschii|LOC109756243	Hordeum_vulgare|LOC123441764
OG0014065	Aegilops_tauschii|LOC109764125	Hordeum_vulgare|LOC123444590
OG0014067	Aegilops_tauschii|LOC109775933	Hordeum_vulgare|LOC123413419
OG0014068	Aegilops_tauschii|LOC109737587	Hordeum_vulgare|LOC123440218
OG0014069	Aegilops_tauschii|LOC120975446	Hordeum_vulgare|LOC123417091
OG0014070	Aegilops_tauschii|LOC109761936	Hordeum_vulgare|LOC123402442
OG0014071	Aegilops_tauschii|LOC120966092	Hordeum_vulgare|LOC123450879
OG0014072	Aegilops_tauschii|LOC109753075	Hordeum_vulgare|LOC123412005
OG0014073	Aegilops_tauschii|LOC109755485	Hordeum_vulgare|LOC123413913
OG0014074	Aegilops_tauschii|LOC109752183	Hordeum_vulgare|LOC123444991
OG0014076	Aegilops_tauschii|LOC109759696	Hordeum_vulgare|LOC123430684
OG0014077	Aegilops_tauschii|LOC109778778	Hordeum_vulgare|LOC123429543
OG0014078	Aegilops_tauschii|LOC109746206	Hordeum_vulgare|LOC123417211
OG0014079	Aegilops_tauschii|LOC109736712	Hordeum_vulgare|LOC123442113
OG0014081	Aegilops_tauschii|LOC109733325	Hordeum_vulgare|LOC123429507
OG0014082	Aegilops_tauschii|LOC109773666	Hordeum_vulgare|LOC123433390
OG0014083	Aegilops_tauschii|LOC109782573	Hordeum_vulgare|LOC123450093
OG0014084	Aegilops_tauschii|LOC109757807	Hordeum_vulgare|LOC123403811
OG0014085	Aegilops_tauschii|LOC109763373	Hordeum_vulgare|LOC123429876
OG0014086	Aegilops_tauschii|LOC109734573	Hordeum_vulgare|LOC123394901
OG0014087	Aegilops_tauschii|LOC109778885	Hordeum_vulgare|LOC123409164
OG0014088	Aegilops_tauschii|LOC109742992	Hordeum_vulgare|LOC123452826
OG0014089	Aegilops_tauschii|LOC109766553	Hordeum_vulgare|LOC123411382
OG0014090	Aegilops_tauschii|LOC109748475	Hordeum_vulgare|LOC123402470
OG0014091	Aegilops_tauschii|LOC109786766	Hordeum_vulgare|LOC123448097
OG0014092	Aegilops_tauschii|LOC109742039	Hordeum_vulgare|LOC123435549
OG0014093	Aegilops_tauschii|LOC109746762	Hordeum_vulgare|LOC123412137
OG0014094	Aegilops_tauschii|LOC109735643	Hordeum_vulgare|LOC123428512
OG0014095	Aegilops_tauschii|LOC109773004	Hordeum_vulgare|LOC123452597
OG0014096	Aegilops_tauschii|LOC109737564	Hordeum_vulgare|LOC123412795
OG0014097	Aegilops_tauschii|LOC109769027	Hordeum_vulgare|LOC123452550
OG0014098	Aegilops_tauschii|LOC109752166	Hordeum_vulgare|LOC123412804
OG0014099	Aegilops_tauschii|LOC109741532	Hordeum_vulgare|LOC123452825
OG0014100	Aegilops_tauschii|LOC109744964	Hordeum_vulgare|LOC123449091
OG0014102	Aegilops_tauschii|LOC109739426	Hordeum_vulgare|LOC123421814
OG0014103	Aegilops_tauschii|LOC109759777	Hordeum_vulgare|LOC123409491
OG0014104	Aegilops_tauschii|LOC109787539	Hordeum_vulgare|LOC123448531
OG0014105	Aegilops_tauschii|LOC109771315	Hordeum_vulgare|LOC123428819
OG0014106	Aegilops_tauschii|LOC109736467	Hordeum_vulgare|LOC123452037
OG0014107	Aegilops_tauschii|LOC109746326	Hordeum_vulgare|LOC123435737
OG0014108	Aegilops_tauschii|LOC109769087	Hordeum_vulgare|LOC123426091
OG0014110	Aegilops_tauschii|LOC109756733	Hordeum_vulgare|LOC123403315
OG0014111	Aegilops_tauschii|LOC109779763	Hordeum_vulgare|LOC123426197
OG0014112	Aegilops_tauschii|LOC109734865	Hordeum_vulgare|LOC123442736
OG0014113	Aegilops_tauschii|LOC109734485	Hordeum_vulgare|LOC123442134
OG0014114	Aegilops_tauschii|LOC109751238	Hordeum_vulgare|LOC123427397
OG0014115	Aegilops_tauschii|LOC109770685	Hordeum_vulgare|LOC123424940
OG0014116	Aegilops_tauschii|LOC109783192	Hordeum_vulgare|LOC123418558
OG0014117	Aegilops_tauschii|LOC109784663	Hordeum_vulgare|LOC123436551
OG0014118	Aegilops_tauschii|LOC109769855	Hordeum_vulgare|LOC123429355
OG0014119	Aegilops_tauschii|LOC109752164	Hordeum_vulgare|LOC123412812
OG0014121	Aegilops_tauschii|LOC109772933	Hordeum_vulgare|LOC123431974
OG0014122	Aegilops_tauschii|LOC109752790	Hordeum_vulgare|LOC123443108
OG0014123	Aegilops_tauschii|LOC109733600	Hordeum_vulgare|LOC123440605
OG0014124	Aegilops_tauschii|LOC109734054	Hordeum_vulgare|LOC123429346
OG0014125	Aegilops_tauschii|LOC109736915	Hordeum_vulgare|LOC123420186
OG0014126	Aegilops_tauschii|LOC109773053	Hordeum_vulgare|LOC123421667
OG0014127	Aegilops_tauschii|LOC109739309	Hordeum_vulgare|LOC123404467
OG0014128	Aegilops_tauschii|LOC109786157	Hordeum_vulgare|LOC123428742
OG0014129	Aegilops_tauschii|LOC109784056	Hordeum_vulgare|LOC123452795
OG0014130	Aegilops_tauschii|LOC109774219	Hordeum_vulgare|LOC123425559
OG0014131	Aegilops_tauschii|LOC109756758	Hordeum_vulgare|LOC123416297
OG0014132	Aegilops_tauschii|LOC109766592	Hordeum_vulgare|LOC123429304
OG0014133	Aegilops_tauschii|LOC109768712	Hordeum_vulgare|LOC123396087
OG0014134	Aegilops_tauschii|LOC109742818	Hordeum_vulgare|LOC123447488
OG0014135	Aegilops_tauschii|LOC109742352	Hordeum_vulgare|LOC123411128
OG0014136	Aegilops_tauschii|LOC109774063	Hordeum_vulgare|LOC123441607
OG0014137	Aegilops_tauschii|LOC109772501	Hordeum_vulgare|LOC123396864
OG0014138	Aegilops_tauschii|LOC109784438	Hordeum_vulgare|LOC123444789
OG0014139	Aegilops_tauschii|LOC109774150	Hordeum_vulgare|LOC123443893
OG0014140	Aegilops_tauschii|LOC109773669	Hordeum_vulgare|LOC123433315
OG0014141	Aegilops_tauschii|LOC109767457	Hordeum_vulgare|LOC123452704
OG0014142	Aegilops_tauschii|LOC109748254	Hordeum_vulgare|LOC123451941
OG0014143	Aegilops_tauschii|LOC109759733	Hordeum_vulgare|LOC123431501
OG0014144	Aegilops_tauschii|LOC109759536	Hordeum_vulgare|LOC123408334
OG0014145	Aegilops_tauschii|LOC109783981	Hordeum_vulgare|LOC123446806
OG0014146	Aegilops_tauschii|LOC109744093	Hordeum_vulgare|LOC123415568
OG0014147	Aegilops_tauschii|LOC109761696	Hordeum_vulgare|LOC123428710
OG0014149	Aegilops_tauschii|LOC109785919	Hordeum_vulgare|LOC123437262
OG0014150	Aegilops_tauschii|LOC109762358	Hordeum_vulgare|LOC123414829
OG0014151	Aegilops_tauschii|LOC109745507	Hordeum_vulgare|LOC123418196
OG0014152	Aegilops_tauschii|LOC109785986	Hordeum_vulgare|LOC123413048
OG0014153	Aegilops_tauschii|LOC109761987	Hordeum_vulgare|LOC123450750
OG0014154	Aegilops_tauschii|LOC109781563	Hordeum_vulgare|LOC123438491
OG0014155	Aegilops_tauschii|LOC109756240	Hordeum_vulgare|LOC123441818
OG0014156	Aegilops_tauschii|LOC109759798	Hordeum_vulgare|LOC123420317
OG0014157	Aegilops_tauschii|LOC109751166	Hordeum_vulgare|LOC123445593
OG0014159	Aegilops_tauschii|LOC109762151	Hordeum_vulgare|LOC123405678
OG0014160	Aegilops_tauschii|LOC109744000	Hordeum_vulgare|LOC123401450
OG0014161	Aegilops_tauschii|LOC109781480	Hordeum_vulgare|LOC123447841
OG0014162	Aegilops_tauschii|LOC109747657	Hordeum_vulgare|LOC123425946
OG0014163	Aegilops_tauschii|LOC109772932	Hordeum_vulgare|LOC123431957
OG0014164	Aegilops_tauschii|LOC109782114	Hordeum_vulgare|LOC123449120
OG0014165	Aegilops_tauschii|LOC109736899	Hordeum_vulgare|LOC123450975
OG0014166	Aegilops_tauschii|LOC109778034	Hordeum_vulgare|LOC123434655
OG0014167	Aegilops_tauschii|LOC109745851	Hordeum_vulgare|LOC123426763
OG0014168	Aegilops_tauschii|LOC109768962	Hordeum_vulgare|LOC123432553
OG0014169	Aegilops_tauschii|LOC109748692	Hordeum_vulgare|LOC123448519
OG0014170	Aegilops_tauschii|LOC109764822	Hordeum_vulgare|LOC123451314
OG0014171	Aegilops_tauschii|LOC109759341	Hordeum_vulgare|LOC123426688
OG0014172	Aegilops_tauschii|LOC109732582	Hordeum_vulgare|LOC123426538
OG0014173	Aegilops_tauschii|LOC109750271	Hordeum_vulgare|LOC123419150
OG0014174	Aegilops_tauschii|LOC109733881	Hordeum_vulgare|LOC123452436
OG0014175	Aegilops_tauschii|LOC109785982	Hordeum_vulgare|LOC123443207
OG0014177	Aegilops_tauschii|LOC109745357	Hordeum_vulgare|LOC123447999
OG0014178	Aegilops_tauschii|LOC109754664	Hordeum_vulgare|LOC123452865
OG0014179	Aegilops_tauschii|LOC120976685	Hordeum_vulgare|LOC123436868
OG0014180	Aegilops_tauschii|LOC109781497	Hordeum_vulgare|LOC123447811
OG0014181	Aegilops_tauschii|LOC109781829	Hordeum_vulgare|LOC123449071
OG0014182	Aegilops_tauschii|LOC109761590	Hordeum_vulgare|LOC123449368
OG0014184	Aegilops_tauschii|LOC109781870	Hordeum_vulgare|LOC123448160
OG0014185	Aegilops_tauschii|LOC109784851	Hordeum_vulgare|LOC123452992
OG0014186	Aegilops_tauschii|LOC109781851	Hordeum_vulgare|LOC123426691
OG0014187	Aegilops_tauschii|LOC109734120	Hordeum_vulgare|LOC123406218
OG0014189	Aegilops_tauschii|LOC109771532	Hordeum_vulgare|LOC123450284
OG0014190	Aegilops_tauschii|LOC109759339	Hordeum_vulgare|LOC123403774
OG0014191	Aegilops_tauschii|LOC109774648	Hordeum_vulgare|LOC123427565
OG0014192	Aegilops_tauschii|LOC109743993	Hordeum_vulgare|LOC123447941
OG0014193	Aegilops_tauschii|LOC109770570	Hordeum_vulgare|LOC123445699
OG0014194	Aegilops_tauschii|LOC109751266	Hordeum_vulgare|LOC123425585
OG0014195	Aegilops_tauschii|LOC109778025	Hordeum_vulgare|LOC123434772
OG0014196	Aegilops_tauschii|LOC109773015	Hordeum_vulgare|LOC123452570
OG0014198	Aegilops_tauschii|LOC109750971	Hordeum_vulgare|LOC123437786
OG0014199	Aegilops_tauschii|LOC109778319	Hordeum_vulgare|LOC123441836
OG0014200	Aegilops_tauschii|LOC109740316	Hordeum_vulgare|LOC123445882
OG0014201	Aegilops_tauschii|LOC109773420	Hordeum_vulgare|LOC123447445
OG0014202	Aegilops_tauschii|LOC109754831	Hordeum_vulgare|LOC123447232
OG0014203	Aegilops_tauschii|LOC109750478	Hordeum_vulgare|LOC123445732
OG0014204	Aegilops_tauschii|LOC109764326	Hordeum_vulgare|LOC123431075
OG0014205	Aegilops_tauschii|LOC109764809	Hordeum_vulgare|LOC123451298
OG0014206	Aegilops_tauschii|LOC109771445	Hordeum_vulgare|LOC123449177
OG0014207	Aegilops_tauschii|LOC109746115	Hordeum_vulgare|LOC123417843
OG0014208	Aegilops_tauschii|LOC109758729	Hordeum_vulgare|LOC123430785
OG0014209	Aegilops_tauschii|LOC109769157	Hordeum_vulgare|LOC123414052
OG0014210	Aegilops_tauschii|LOC109773537	Hordeum_vulgare|LOC123445768
OG0014211	Aegilops_tauschii|LOC109741889	Hordeum_vulgare|LOC123447735
OG0014212	Aegilops_tauschii|LOC109732574	Hordeum_vulgare|LOC123449331
OG0014213	Aegilops_tauschii|LOC109734379	Hordeum_vulgare|LOC123441182
OG0014214	Aegilops_tauschii|LOC109737561	Hordeum_vulgare|LOC123442520
OG0014216	Aegilops_tauschii|LOC109743305	Hordeum_vulgare|LOC123445549
OG0014217	Aegilops_tauschii|LOC109781611	Hordeum_vulgare|LOC123428881
OG0014218	Aegilops_tauschii|LOC109769306	Hordeum_vulgare|LOC123404890
OG0014219	Aegilops_tauschii|LOC109733073	Hordeum_vulgare|LOC123424383
OG0014220	Aegilops_tauschii|LOC109784130	Hordeum_vulgare|LOC123450506
OG0014221	Aegilops_tauschii|LOC109748533	Hordeum_vulgare|LOC123404543
OG0014222	Aegilops_tauschii|LOC109740950	Hordeum_vulgare|LOC123432212
OG0014223	Aegilops_tauschii|LOC109759461	Hordeum_vulgare|LOC123452215
OG0014224	Aegilops_tauschii|LOC109775779	Hordeum_vulgare|LOC123448172
OG0014225	Aegilops_tauschii|LOC109732429	Hordeum_vulgare|LOC123410539
OG0014226	Aegilops_tauschii|LOC109770550	Hordeum_vulgare|LOC123428477
OG0014227	Aegilops_tauschii|LOC109762340	Hordeum_vulgare|LOC123414813
OG0014228	Aegilops_tauschii|LOC109755898	Hordeum_vulgare|LOC123414878
OG0014229	Aegilops_tauschii|LOC109764233	Hordeum_vulgare|LOC123451915
OG0014230	Aegilops_tauschii|LOC109767148	Hordeum_vulgare|LOC123447350
OG0014232	Aegilops_tauschii|LOC109746850	Hordeum_vulgare|LOC123441358
OG0014233	Aegilops_tauschii|LOC109741065	Hordeum_vulgare|LOC123450046
OG0014234	Aegilops_tauschii|LOC109761235	Hordeum_vulgare|LOC123425282
OG0014235	Aegilops_tauschii|LOC109763464	Hordeum_vulgare|LOC123443330
OG0014236	Aegilops_tauschii|LOC109751182	Hordeum_vulgare|LOC123415087
OG0014237	Aegilops_tauschii|LOC109765975	Hordeum_vulgare|LOC123425316
OG0014240	Aegilops_tauschii|LOC109783936	Hordeum_vulgare|LOC123440764
OG0014241	Aegilops_tauschii|LOC109761928	Hordeum_vulgare|LOC123435094
OG0014242	Aegilops_tauschii|LOC109740319	Hordeum_vulgare|LOC123413246
OG0014243	Aegilops_tauschii|LOC109780162	Hordeum_vulgare|LOC123449797
OG0014244	Aegilops_tauschii|LOC109765735	Hordeum_vulgare|LOC123448221
OG0014245	Aegilops_tauschii|LOC109783238	Hordeum_vulgare|LOC123409965
OG0014246	Aegilops_tauschii|LOC109765535	Hordeum_vulgare|LOC123426006
OG0014249	Aegilops_tauschii|LOC109750269	Hordeum_vulgare|LOC123419311
OG0014250	Aegilops_tauschii|LOC109755339	Hordeum_vulgare|LOC123407573
OG0014251	Aegilops_tauschii|LOC109781677	Hordeum_vulgare|LOC123415708
OG0014252	Aegilops_tauschii|LOC109741829	Hordeum_vulgare|LOC123431607
OG0014253	Aegilops_tauschii|LOC109752792	Hordeum_vulgare|LOC123427490
OG0014255	Aegilops_tauschii|LOC109759340	Hordeum_vulgare|LOC123426546
OG0014257	Aegilops_tauschii|LOC109780783	Hordeum_vulgare|LOC123427887
OG0014258	Aegilops_tauschii|LOC109751072	Hordeum_vulgare|LOC123417995
OG0014259	Aegilops_tauschii|LOC109737635	Hordeum_vulgare|LOC123449632
OG0014260	Aegilops_tauschii|LOC109752165	Hordeum_vulgare|LOC123442669
OG0014262	Aegilops_tauschii|LOC109779986	Hordeum_vulgare|LOC123414036
OG0014263	Aegilops_tauschii|LOC109770863	Hordeum_vulgare|LOC123448487
OG0014264	Aegilops_tauschii|LOC109739864	Hordeum_vulgare|LOC123420586
OG0014265	Aegilops_tauschii|LOC109750771	Hordeum_vulgare|LOC123436178
OG0014266	Aegilops_tauschii|LOC109773689	Hordeum_vulgare|LOC123410126
OG0014267	Aegilops_tauschii|LOC109772939	Hordeum_vulgare|LOC123432026
OG0014269	Aegilops_tauschii|LOC109758362	Hordeum_vulgare|LOC123411690
OG0014270	Aegilops_tauschii|LOC109781067	Hordeum_vulgare|LOC123435833
OG0014271	Aegilops_tauschii|LOC109749352	Hordeum_vulgare|LOC123416831
OG0014272	Aegilops_tauschii|LOC109756270	Hordeum_vulgare|LOC123437427
OG0014273	Aegilops_tauschii|LOC109778302	Hordeum_vulgare|LOC123412601
OG0014274	Aegilops_tauschii|LOC109778318	Hordeum_vulgare|LOC123441828
OG0014275	Aegilops_tauschii|LOC109734119	Hordeum_vulgare|LOC123410710
OG0014277	Aegilops_tauschii|LOC109735878	Hordeum_vulgare|LOC123440827
OG0014279	Aegilops_tauschii|LOC109773528	Hordeum_vulgare|LOC123445791
OG0014280	Aegilops_tauschii|LOC109744366	Hordeum_vulgare|LOC123432937
OG0014281	Aegilops_tauschii|LOC109734685	Hordeum_vulgare|LOC123426711
OG0014282	Aegilops_tauschii|LOC109764260	Hordeum_vulgare|LOC123441926, Hordeum_vulgare|LOC123451825
OG0014283	Aegilops_tauschii|LOC109775573	Hordeum_vulgare|LOC123397554
OG0014284	Aegilops_tauschii|LOC109765652	Hordeum_vulgare|LOC123426463
OG0014285	Aegilops_tauschii|LOC109771888	Hordeum_vulgare|LOC123407980, Hordeum_vulgare|LOC123407989
OG0014286	Aegilops_tauschii|LOC109751093	Hordeum_vulgare|LOC123436322
OG0014287	Aegilops_tauschii|LOC109753969	Hordeum_vulgare|LOC123448756
OG0014288	Aegilops_tauschii|LOC109784134	Hordeum_vulgare|LOC123450581
OG0014290	Aegilops_tauschii|LOC109751240	Hordeum_vulgare|LOC123428016
OG0014291	Aegilops_tauschii|LOC109744201	Hordeum_vulgare|LOC123449282
OG0014292	Aegilops_tauschii|LOC109732741	Hordeum_vulgare|LOC123448314
OG0014293	Aegilops_tauschii|LOC109759020	Hordeum_vulgare|LOC123443468
OG0014294	Aegilops_tauschii|LOC109732030	Hordeum_vulgare|LOC123425107
OG0014295	Aegilops_tauschii|LOC109739581	Hordeum_vulgare|LOC123423658
OG0014296	Aegilops_tauschii|LOC109787349	Hordeum_vulgare|LOC123404850
OG0014298	Aegilops_tauschii|LOC109764530	Hordeum_vulgare|LOC123433991
OG0014299	Aegilops_tauschii|LOC109750804	Hordeum_vulgare|LOC123436194
OG0014300	Aegilops_tauschii|LOC109757876	Hordeum_vulgare|LOC123440323
OG0014301	Aegilops_tauschii|LOC109752552	Hordeum_vulgare|LOC123437834
OG0014302	Aegilops_tauschii|LOC109770572	Hordeum_vulgare|LOC123445666
OG0014304	Aegilops_tauschii|LOC109785249	Hordeum_vulgare|LOC123412949
OG0014305	Aegilops_tauschii|LOC109784175	Hordeum_vulgare|LOC123404012
OG0014306	Aegilops_tauschii|LOC109767807	Hordeum_vulgare|LOC123442373
OG0014307	Aegilops_tauschii|LOC109762100	Hordeum_vulgare|LOC123452096
OG0014308	Aegilops_tauschii|LOC109763624	Hordeum_vulgare|LOC123412091
OG0014309	Aegilops_tauschii|LOC109756397	Hordeum_vulgare|LOC123424766
OG0014310	Aegilops_tauschii|LOC109787522	Hordeum_vulgare|LOC123407442
OG0014311	Aegilops_tauschii|LOC109770221	Hordeum_vulgare|LOC123411219
OG0014312	Aegilops_tauschii|LOC109734510	Hordeum_vulgare|LOC123398869
OG0014313	Aegilops_tauschii|LOC109742697	Hordeum_vulgare|LOC123446710
OG0014314	Aegilops_tauschii|LOC109745962	Hordeum_vulgare|LOC123427729
OG0014315	Aegilops_tauschii|LOC109740942	Hordeum_vulgare|LOC123432196
OG0014316	Aegilops_tauschii|LOC109735881	Hordeum_vulgare|LOC123440839
OG0014317	Aegilops_tauschii|LOC109732877	Hordeum_vulgare|LOC123408735
OG0014318	Aegilops_tauschii|LOC109764124	Hordeum_vulgare|LOC123446630
OG0014319	Aegilops_tauschii|LOC109781246	Hordeum_vulgare|LOC123420243
OG0014320	Aegilops_tauschii|LOC109771321	Hordeum_vulgare|LOC123431263
OG0014321	Aegilops_tauschii|LOC109782876	Hordeum_vulgare|LOC123452514
OG0014322	Aegilops_tauschii|LOC109773426	Hordeum_vulgare|LOC123447365
OG0014323	Aegilops_tauschii|LOC109732248	Hordeum_vulgare|LOC123445507
OG0014325	Aegilops_tauschii|LOC109749701	Hordeum_vulgare|LOC123411540
OG0014326	Aegilops_tauschii|LOC109761952	Hordeum_vulgare|LOC123402354
OG0014327	Aegilops_tauschii|LOC120961794	Hordeum_vulgare|LOC123427134
OG0014328	Aegilops_tauschii|LOC109748622	Hordeum_vulgare|LOC123429664
OG0014329	Aegilops_tauschii|LOC109738227	Hordeum_vulgare|LOC123439722
OG0014330	Aegilops_tauschii|LOC109773416	Hordeum_vulgare|LOC123416646
OG0014331	Aegilops_tauschii|LOC109774061	Hordeum_vulgare|LOC123441601
OG0014332	Aegilops_tauschii|LOC109776236	Hordeum_vulgare|LOC123423952
OG0014333	Aegilops_tauschii|LOC109763905	Hordeum_vulgare|LOC123419182
OG0014334	Aegilops_tauschii|LOC109763459	Hordeum_vulgare|LOC123443344
OG0014335	Aegilops_tauschii|LOC109783975	Hordeum_vulgare|LOC123409902
OG0014336	Aegilops_tauschii|LOC109741538	Hordeum_vulgare|LOC123405116
OG0014338	Aegilops_tauschii|LOC109782357	Hordeum_vulgare|LOC123412282
OG0014339	Aegilops_tauschii|LOC109733381	Hordeum_vulgare|LOC123411993
OG0014340	Aegilops_tauschii|LOC109778026	Hordeum_vulgare|LOC123434756
OG0014341	Aegilops_tauschii|LOC109735877	Hordeum_vulgare|LOC123440818
OG0014342	Aegilops_tauschii|LOC109744264	Hordeum_vulgare|LOC123415487
OG0014343	Aegilops_tauschii|LOC109756394	Hordeum_vulgare|LOC123424778
OG0014344	Aegilops_tauschii|LOC109781828	Hordeum_vulgare|LOC123449061
OG0014345	Aegilops_tauschii|LOC109761602	Hordeum_vulgare|LOC123418392
OG0014346	Aegilops_tauschii|LOC109783892	Hordeum_vulgare|LOC123441522
OG0014347	Aegilops_tauschii|LOC109741842	Hordeum_vulgare|LOC123431639
OG0014348	Aegilops_tauschii|LOC109744566	Hordeum_vulgare|LOC123437098
OG0014350	Aegilops_tauschii|LOC109749339	Hordeum_vulgare|LOC123401687
OG0014351	Aegilops_tauschii|LOC109732039	Hordeum_vulgare|LOC123428545
OG0014352	Aegilops_tauschii|LOC109776698	Hordeum_vulgare|LOC123430133
OG0014353	Aegilops_tauschii|LOC109782200	Hordeum_vulgare|LOC123452636
OG0014354	Aegilops_tauschii|LOC109770168	Hordeum_vulgare|LOC123411492
OG0014355	Aegilops_tauschii|LOC109736690	Hordeum_vulgare|LOC123407766
OG0014356	Aegilops_tauschii|LOC109737064, Aegilops_tauschii|LOC109747992	Hordeum_vulgare|LOC123429640, Hordeum_vulgare|LOC123430031
OG0014357	Aegilops_tauschii|LOC109777237	Hordeum_vulgare|LOC123430828
OG0014358	Aegilops_tauschii|LOC109761477	Hordeum_vulgare|LOC123431733
OG0014359	Aegilops_tauschii|LOC109732969	Hordeum_vulgare|LOC123450657
OG0014362	Aegilops_tauschii|LOC109751179	Hordeum_vulgare|LOC123445603
OG0014363	Aegilops_tauschii|LOC109742484	Hordeum_vulgare|LOC123431167
OG0014364	Aegilops_tauschii|LOC109746851	Hordeum_vulgare|LOC123441336
OG0014365	Aegilops_tauschii|LOC109778018	Hordeum_vulgare|LOC123434639
OG0014366	Aegilops_tauschii|LOC109765651	Hordeum_vulgare|LOC123426386
OG0014367	Aegilops_tauschii|LOC109778329	Hordeum_vulgare|LOC123441944
OG0014368	Aegilops_tauschii|LOC109750748	Hordeum_vulgare|LOC123426405
OG0014371	Aegilops_tauschii|LOC109773678	Hordeum_vulgare|LOC123433177
OG0014372	Aegilops_tauschii|LOC109741522	Hordeum_vulgare|LOC123395731
OG0014373	Aegilops_tauschii|LOC109773827	Hordeum_vulgare|LOC123416329
OG0014374	Aegilops_tauschii|LOC109745994	Hordeum_vulgare|LOC123427537
OG0014375	Aegilops_tauschii|LOC109785687	Hordeum_vulgare|LOC123445865
OG0014376	Aegilops_tauschii|LOC109767874	Hordeum_vulgare|LOC123418915, Hordeum_vulgare|LOC123418947
OG0014377	Aegilops_tauschii|LOC120969022	Hordeum_vulgare|LOC123419475, Hordeum_vulgare|LOC123417389, Hordeum_vulgare|LOC123450128
OG0014378	Aegilops_tauschii|LOC109768008	Hordeum_vulgare|LOC123412498
OG0014379	Aegilops_tauschii|LOC109746761	Hordeum_vulgare|LOC123412123
