Orthogroup	Aegilops_tauschii	Triticum_urartu
OG0014952	Aegilops_tauschii|LOC109749967	Triticum_urartu|LOC125538571
OG0014955	Aegilops_tauschii|LOC109752574	Triticum_urartu|LOC125535439
OG0014956	Aegilops_tauschii|LOC109750112	Triticum_urartu|LOC125540246, Triticum_urartu|LOC125529673
OG0014957	Aegilops_tauschii|LOC109735988	Triticum_urartu|LOC125536620, Triticum_urartu|LOC125536621, Triticum_urartu|LOC125531749
OG0014962	Aegilops_tauschii|LOC109762748	Triticum_urartu|LOC125538034
OG0014963	Aegilops_tauschii|LOC109747775	Triticum_urartu|LOC125529201
OG0014964	Aegilops_tauschii|LOC109744481	Triticum_urartu|LOC125538006
OG0014965	Aegilops_tauschii|LOC109747079	Triticum_urartu|LOC125539997
OG0014969	Aegilops_tauschii|LOC109775452	Triticum_urartu|LOC125539948, Triticum_urartu|LOC125539955
OG0014971	Aegilops_tauschii|LOC109734089	Triticum_urartu|LOC125539750
OG0014973	Aegilops_tauschii|LOC109775243	Triticum_urartu|LOC125538863
OG0014975	Aegilops_tauschii|LOC109746409	Triticum_urartu|LOC125535631
OG0014976	Aegilops_tauschii|LOC109734222	Triticum_urartu|LOC125533624
OG0014977	Aegilops_tauschii|LOC109732101	Triticum_urartu|LOC125539048
OG0014979	Aegilops_tauschii|LOC109750078	Triticum_urartu|LOC125540064
OG0014980	Aegilops_tauschii|LOC109765487	Triticum_urartu|LOC125539318
OG0014981	Aegilops_tauschii|LOC109758022	Triticum_urartu|LOC125538750
OG0014983	Aegilops_tauschii|LOC109773591	Triticum_urartu|LOC125537174
OG0014985	Aegilops_tauschii|LOC109769391	Triticum_urartu|LOC125533838
OG0014986	Aegilops_tauschii|LOC109752685	Triticum_urartu|LOC125539194
OG0014989	Aegilops_tauschii|LOC109752038	Triticum_urartu|LOC125528420
OG0014990	Aegilops_tauschii|LOC109738211	Triticum_urartu|LOC125528014
OG0014991	Aegilops_tauschii|LOC109753291	Triticum_urartu|LOC125539459
OG0014992	Aegilops_tauschii|LOC109739841	Triticum_urartu|LOC125539180
OG0014993	Aegilops_tauschii|LOC109737540	Triticum_urartu|LOC125538090
OG0014994	Aegilops_tauschii|LOC109765700	Triticum_urartu|LOC125535651
OG0014995	Aegilops_tauschii|LOC109738405	Triticum_urartu|LOC125539682
OG0014996	Aegilops_tauschii|LOC109744616	Triticum_urartu|LOC125536299
OG0014997	Aegilops_tauschii|LOC109759440	Triticum_urartu|LOC125541696
OG0014999	Aegilops_tauschii|LOC109735305	Triticum_urartu|LOC125536058, Triticum_urartu|LOC125536064
OG0015001	Aegilops_tauschii|LOC109784451	Triticum_urartu|LOC125535787
OG0015002	Aegilops_tauschii|LOC109778101	Triticum_urartu|LOC125536481
OG0015003	Aegilops_tauschii|LOC109753488	Triticum_urartu|LOC125534380
OG0015004	Aegilops_tauschii|LOC109731506	Triticum_urartu|LOC125533645
OG0015006	Aegilops_tauschii|LOC109744588	Triticum_urartu|LOC125538839
OG0015007	Aegilops_tauschii|LOC109749824	Triticum_urartu|LOC125539593
OG0015008	Aegilops_tauschii|LOC109771571	Triticum_urartu|LOC125536572
OG0015010	Aegilops_tauschii|LOC109731714	Triticum_urartu|LOC125541418
OG0015012	Aegilops_tauschii|LOC109759727	Triticum_urartu|LOC125535221
OG0015013	Aegilops_tauschii|LOC109734668	Triticum_urartu|LOC125537538
OG0015014	Aegilops_tauschii|LOC109762320	Triticum_urartu|LOC125534122
OG0015015	Aegilops_tauschii|LOC109763876	Triticum_urartu|LOC125540934
OG0015016	Aegilops_tauschii|LOC109761285	Triticum_urartu|LOC125537504
OG0015017	Aegilops_tauschii|LOC109773465	Triticum_urartu|LOC125535814
OG0015019	Aegilops_tauschii|LOC109740216	Triticum_urartu|LOC125537610
OG0015020	Aegilops_tauschii|LOC109735531	Triticum_urartu|LOC125540222
OG0015023	Aegilops_tauschii|LOC109736746	Triticum_urartu|LOC125536491
OG0015025	Aegilops_tauschii|LOC109754938	Triticum_urartu|LOC125540117
OG0015026	Aegilops_tauschii|LOC109763341	Triticum_urartu|LOC125540435, Triticum_urartu|LOC125508097
OG0015028	Aegilops_tauschii|LOC109747370	Triticum_urartu|LOC125527725
OG0015033	Aegilops_tauschii|LOC109766467	Triticum_urartu|LOC125539481
OG0015034	Aegilops_tauschii|LOC109734335	Triticum_urartu|LOC125535998
OG0015035	Aegilops_tauschii|LOC109781929	Triticum_urartu|LOC125534249
OG0015037	Aegilops_tauschii|LOC109745662	Triticum_urartu|LOC125541660
OG0015040	Aegilops_tauschii|LOC109764345	Triticum_urartu|LOC125539087
OG0015042	Aegilops_tauschii|LOC109767979	Triticum_urartu|LOC125539797
OG0015043	Aegilops_tauschii|LOC109741106	Triticum_urartu|LOC125536683
OG0015044	Aegilops_tauschii|LOC109732118	Triticum_urartu|LOC125539071
OG0015045	Aegilops_tauschii|LOC109744408	Triticum_urartu|LOC125536998
OG0015047	Aegilops_tauschii|LOC109775552	Triticum_urartu|LOC125540223
OG0015049	Aegilops_tauschii|LOC109786963	Triticum_urartu|LOC125535774
OG0015050	Aegilops_tauschii|LOC109759179	Triticum_urartu|LOC125538061
OG0015056	Aegilops_tauschii|LOC109750700	Triticum_urartu|LOC125539886
OG0015059	Aegilops_tauschii|LOC109752618	Triticum_urartu|LOC125537720
OG0015063	Aegilops_tauschii|LOC109754630	Triticum_urartu|LOC125538082
OG0015064	Aegilops_tauschii|LOC109750504	Triticum_urartu|LOC125536478
OG0015065	Aegilops_tauschii|LOC109747985	Triticum_urartu|LOC125538232
OG0015070	Aegilops_tauschii|LOC109780090	Triticum_urartu|LOC125535428
OG0015071	Aegilops_tauschii|LOC109744459	Triticum_urartu|LOC125538020
OG0015073	Aegilops_tauschii|LOC109775453	Triticum_urartu|LOC125539946, Triticum_urartu|LOC125539952
OG0015074	Aegilops_tauschii|LOC109754470	Triticum_urartu|LOC125538674
OG0015075	Aegilops_tauschii|LOC109772621	Triticum_urartu|LOC125534100, Triticum_urartu|LOC125534104
OG0015078	Aegilops_tauschii|LOC109749964	Triticum_urartu|LOC125537240
OG0015079	Aegilops_tauschii|LOC109737251	Triticum_urartu|LOC125539617
OG0015080	Aegilops_tauschii|LOC109775339	Triticum_urartu|LOC125539299
OG0015081	Aegilops_tauschii|LOC109771943	Triticum_urartu|LOC125539462
OG0015082	Aegilops_tauschii|LOC109755336	Triticum_urartu|LOC125537969
OG0015083	Aegilops_tauschii|LOC109737105	Triticum_urartu|LOC125540842
OG0015084	Aegilops_tauschii|LOC109781576	Triticum_urartu|LOC125538215
OG0015089	Aegilops_tauschii|LOC109758193	Triticum_urartu|LOC125537379
OG0015091	Aegilops_tauschii|LOC109763726	Triticum_urartu|LOC125535866
OG0015095	Aegilops_tauschii|LOC109751259	Triticum_urartu|LOC125541237
OG0015096	Aegilops_tauschii|LOC109759003	Triticum_urartu|LOC125539341
OG0015097	Aegilops_tauschii|LOC109738052	Triticum_urartu|LOC125537862
OG0015098	Aegilops_tauschii|LOC109755726	Triticum_urartu|LOC125538892
OG0015099	Aegilops_tauschii|LOC109786228	Triticum_urartu|LOC125536252
OG0015101	Aegilops_tauschii|LOC109745423	Triticum_urartu|LOC125527457
OG0015101	Aegilops_tauschii|LOC109745424	Triticum_urartu|LOC125548116, Triticum_urartu|LOC125527458
OG0015102	Aegilops_tauschii|LOC109754637	Triticum_urartu|LOC125539982
OG0015105	Aegilops_tauschii|LOC109770442	Triticum_urartu|LOC125536933
OG0015106	Aegilops_tauschii|LOC109750926	Triticum_urartu|LOC125539786
OG0015108	Aegilops_tauschii|LOC109781585	Triticum_urartu|LOC125538227
OG0015109	Aegilops_tauschii|LOC109772209	Triticum_urartu|LOC125539415
OG0015110	Aegilops_tauschii|LOC109775691	Triticum_urartu|LOC125536304
OG0015113	Aegilops_tauschii|LOC109767065	Triticum_urartu|LOC125536860
OG0015115	Aegilops_tauschii|LOC109770464	Triticum_urartu|LOC125539673
OG0015116	Aegilops_tauschii|LOC109744466	Triticum_urartu|LOC125538024
OG0015116	Aegilops_tauschii|LOC109744466	Triticum_urartu|LOC125529941
OG0015117	Aegilops_tauschii|LOC109783291	Triticum_urartu|LOC125541710
OG0015118	Aegilops_tauschii|LOC109786005	Triticum_urartu|LOC125538037
OG0015123	Aegilops_tauschii|LOC109754306	Triticum_urartu|LOC125535386
OG0015124	Aegilops_tauschii|LOC109783537	Triticum_urartu|LOC125534481, Triticum_urartu|LOC125534500
OG0015125	Aegilops_tauschii|LOC109746390	Triticum_urartu|LOC125517608
OG0015126	Aegilops_tauschii|LOC109740949	Triticum_urartu|LOC125539186
OG0015127	Aegilops_tauschii|LOC109771224	Triticum_urartu|LOC125537265, Triticum_urartu|LOC125530306
OG0015128	Aegilops_tauschii|LOC109771852	Triticum_urartu|LOC125540978
OG0015129	Aegilops_tauschii|LOC109757957	Triticum_urartu|LOC125536055
OG0015130	Aegilops_tauschii|LOC109744855	Triticum_urartu|LOC125539865
OG0015132	Aegilops_tauschii|LOC109765877	Triticum_urartu|LOC125539493
OG0015133	Aegilops_tauschii|LOC109765966, Aegilops_tauschii|LOC109773544	Triticum_urartu|LOC125527747
OG0015134	Aegilops_tauschii|LOC109733622	Triticum_urartu|LOC125535995
OG0015136	Aegilops_tauschii|LOC109747602	Triticum_urartu|LOC125538413
OG0015137	Aegilops_tauschii|LOC109786339	Triticum_urartu|LOC125536255
OG0015139	Aegilops_tauschii|LOC109772558	Triticum_urartu|LOC125540309
OG0015142	Aegilops_tauschii|LOC109771047	Triticum_urartu|LOC125535477
OG0015145	Aegilops_tauschii|LOC109786448	Triticum_urartu|LOC125540128
OG0015146	Aegilops_tauschii|LOC109731421	Triticum_urartu|LOC125528755
OG0015147	Aegilops_tauschii|LOC109786951	Triticum_urartu|LOC125535776
OG0015148	Aegilops_tauschii|LOC109737965	Triticum_urartu|LOC125541603
OG0015149	Aegilops_tauschii|LOC109737026	Triticum_urartu|LOC125529028
OG0015150	Aegilops_tauschii|LOC109753484	Triticum_urartu|LOC125540154
OG0015151	Aegilops_tauschii|LOC109747444	Triticum_urartu|LOC125534539
OG0015154	Aegilops_tauschii|LOC109771344	Triticum_urartu|LOC125536450
OG0015155	Aegilops_tauschii|LOC109772635	Triticum_urartu|LOC125536988, Triticum_urartu|LOC125536153
OG0015156	Aegilops_tauschii|LOC109759872	Triticum_urartu|LOC125539276
OG0015158	Aegilops_tauschii|LOC109739840	Triticum_urartu|LOC125539181
OG0015159	Aegilops_tauschii|LOC109740224	Triticum_urartu|LOC125541614
OG0015160	Aegilops_tauschii|LOC109750052	Triticum_urartu|LOC125540047
OG0015161	Aegilops_tauschii|LOC109787019	Triticum_urartu|LOC125536318
OG0015163	Aegilops_tauschii|LOC109742188	Triticum_urartu|LOC125528255
OG0015166	Aegilops_tauschii|LOC109743157	Triticum_urartu|LOC125535827
OG0015168	Aegilops_tauschii|LOC109768481	Triticum_urartu|LOC125535303, Triticum_urartu|LOC125535306
OG0015172	Aegilops_tauschii|LOC109750730	Triticum_urartu|LOC125538333
OG0015173	Aegilops_tauschii|LOC109750967	Triticum_urartu|LOC125535487, Triticum_urartu|LOC125527818
OG0015175	Aegilops_tauschii|LOC109752211	Triticum_urartu|LOC125539934
OG0015176	Aegilops_tauschii|LOC109750056	Triticum_urartu|LOC125539423
OG0015177	Aegilops_tauschii|LOC109782392	Triticum_urartu|LOC125540408
OG0015180	Aegilops_tauschii|LOC109741247	Triticum_urartu|LOC125537614
OG0015181	Aegilops_tauschii|LOC109749689	Triticum_urartu|LOC125534013
OG0015182	Aegilops_tauschii|LOC109758023	Triticum_urartu|LOC125538763
OG0015183	Aegilops_tauschii|LOC109781256	Triticum_urartu|LOC125535671
OG0015184	Aegilops_tauschii|LOC109740470	Triticum_urartu|LOC125538264, Triticum_urartu|LOC125538268
OG0015185	Aegilops_tauschii|LOC109769523	Triticum_urartu|LOC125540323
OG0015188	Aegilops_tauschii|LOC109753575	Triticum_urartu|LOC125528201
OG0015189	Aegilops_tauschii|LOC109787174	Triticum_urartu|LOC125536642
OG0015191	Aegilops_tauschii|LOC109760172	Triticum_urartu|LOC125539580
OG0015192	Aegilops_tauschii|LOC109768817	Triticum_urartu|LOC125536415
OG0015193	Aegilops_tauschii|LOC109766510	Triticum_urartu|LOC125539270
OG0015194	Aegilops_tauschii|LOC109760275	Triticum_urartu|LOC125536141
OG0015195	Aegilops_tauschii|LOC109771939	Triticum_urartu|LOC125530027
OG0015196	Aegilops_tauschii|LOC109771944	Triticum_urartu|LOC125533898
OG0015197	Aegilops_tauschii|LOC109750587	Triticum_urartu|LOC125537819
OG0015198	Aegilops_tauschii|LOC109745638	Triticum_urartu|LOC125539868
OG0015199	Aegilops_tauschii|LOC109733331	Triticum_urartu|LOC125540730
OG0015201	Aegilops_tauschii|LOC109731505	Triticum_urartu|LOC125538733
OG0015204	Aegilops_tauschii|LOC109757735	Triticum_urartu|LOC125536910
OG0015205	Aegilops_tauschii|LOC109759589	Triticum_urartu|LOC125538297, Triticum_urartu|LOC125524787
OG0015206	Aegilops_tauschii|LOC109750701	Triticum_urartu|LOC125539887
OG0015209	Aegilops_tauschii|LOC109744211	Triticum_urartu|LOC125537398
OG0015210	Aegilops_tauschii|LOC109745464	Triticum_urartu|LOC125536149
OG0015210	Aegilops_tauschii|LOC109745464	Triticum_urartu|LOC125536152
OG0015212	Aegilops_tauschii|LOC109778417	Triticum_urartu|LOC125536577
OG0015213	Aegilops_tauschii|LOC109786445	Triticum_urartu|LOC125540130
OG0015214	Aegilops_tauschii|LOC109744981	Triticum_urartu|LOC125536798
OG0015215	Aegilops_tauschii|LOC109772683	Triticum_urartu|LOC125535029
OG0015219	Aegilops_tauschii|LOC109753483	Triticum_urartu|LOC125540153
OG0015221	Aegilops_tauschii|LOC109748972	Triticum_urartu|LOC125536759
OG0015223	Aegilops_tauschii|LOC109755436	Triticum_urartu|LOC125536681
OG0015224	Aegilops_tauschii|LOC109736950	Triticum_urartu|LOC125538825
OG0015225	Aegilops_tauschii|LOC109740811	Triticum_urartu|LOC125541562
OG0015227	Aegilops_tauschii|LOC109783758	Triticum_urartu|LOC125529696
OG0015229	Aegilops_tauschii|LOC109743165	Triticum_urartu|LOC125535087
OG0015230	Aegilops_tauschii|LOC109738377	Triticum_urartu|LOC125536745
OG0015231	Aegilops_tauschii|LOC109750225	Triticum_urartu|LOC125530772
OG0015232	Aegilops_tauschii|LOC109772210	Triticum_urartu|LOC125539414
OG0015233	Aegilops_tauschii|LOC109763865	Triticum_urartu|LOC125535531
OG0015234	Aegilops_tauschii|LOC109747981	Triticum_urartu|LOC125538233
OG0015237	Aegilops_tauschii|LOC109738215	Triticum_urartu|LOC125535178
OG0015241	Aegilops_tauschii|LOC109760832	Triticum_urartu|LOC125544034
OG0015242	Aegilops_tauschii|LOC120975671	Triticum_urartu|LOC125548211
OG0015243	Aegilops_tauschii|LOC109773694	Triticum_urartu|LOC125543174
OG0015246	Aegilops_tauschii|LOC109745337	Triticum_urartu|LOC125544571
OG0015247	Aegilops_tauschii|LOC109776842	Triticum_urartu|LOC125542474
OG0015248	Aegilops_tauschii|LOC109738345	Triticum_urartu|LOC125544342
OG0015249	Aegilops_tauschii|LOC109777739	Triticum_urartu|LOC125548589
OG0015251	Aegilops_tauschii|LOC109770438	Triticum_urartu|LOC125543023, Triticum_urartu|LOC125543034
OG0015252	Aegilops_tauschii|LOC109734595	Triticum_urartu|LOC125545334
OG0015253	Aegilops_tauschii|LOC109757643	Triticum_urartu|LOC125544210
OG0015256	Aegilops_tauschii|LOC109771712	Triticum_urartu|LOC125527769
OG0015258	Aegilops_tauschii|LOC109750613	Triticum_urartu|LOC125544137
OG0015259	Aegilops_tauschii|LOC109770097	Triticum_urartu|LOC125542213, Triticum_urartu|LOC125547463
OG0015263	Aegilops_tauschii|LOC109776783	Triticum_urartu|LOC125544617
OG0015264	Aegilops_tauschii|LOC109764323	Triticum_urartu|LOC125528264
OG0015265	Aegilops_tauschii|LOC109755543	Triticum_urartu|LOC125545760
OG0015267	Aegilops_tauschii|LOC109751945	Triticum_urartu|LOC125544987
OG0015268	Aegilops_tauschii|LOC109753754	Triticum_urartu|LOC125528196
OG0015269	Aegilops_tauschii|LOC109785305	Triticum_urartu|LOC125548517
OG0015271	Aegilops_tauschii|LOC109749567	Triticum_urartu|LOC125548714
OG0015272	Aegilops_tauschii|LOC109771103	Triticum_urartu|LOC125545005
OG0015274	Aegilops_tauschii|LOC109774247	Triticum_urartu|LOC125544758
OG0015275	Aegilops_tauschii|LOC109781138	Triticum_urartu|LOC125544386
OG0015276	Aegilops_tauschii|LOC109779196	Triticum_urartu|LOC125531054
OG0015277	Aegilops_tauschii|LOC109763316	Triticum_urartu|LOC125518539
OG0015285	Aegilops_tauschii|LOC109738772	Triticum_urartu|LOC125547910, Triticum_urartu|LOC125525523
OG0015286	Aegilops_tauschii|LOC109773343	Triticum_urartu|LOC125547711
OG0015287	Aegilops_tauschii|LOC109784426	Triticum_urartu|LOC125544054
OG0015288	Aegilops_tauschii|LOC109769867	Triticum_urartu|LOC125545831
OG0015289	Aegilops_tauschii|LOC109782131	Triticum_urartu|LOC125544397
OG0015290	Aegilops_tauschii|LOC109751783	Triticum_urartu|LOC125546169
OG0015292	Aegilops_tauschii|LOC109750324	Triticum_urartu|LOC125542536
OG0015293	Aegilops_tauschii|LOC109760562	Triticum_urartu|LOC125548506
OG0015294	Aegilops_tauschii|LOC109739158	Triticum_urartu|LOC125547977
OG0015295	Aegilops_tauschii|LOC109759278	Triticum_urartu|LOC125545287
OG0015296	Aegilops_tauschii|LOC109742407	Triticum_urartu|LOC125544732, Triticum_urartu|LOC125544736
OG0015299	Aegilops_tauschii|LOC109776579	Triticum_urartu|LOC125543838
OG0015300	Aegilops_tauschii|LOC109777133	Triticum_urartu|LOC125548150
OG0015301	Aegilops_tauschii|LOC109736954	Triticum_urartu|LOC125545727, Triticum_urartu|LOC125545724
OG0015303	Aegilops_tauschii|LOC109777890	Triticum_urartu|LOC125542734
OG0015304	Aegilops_tauschii|LOC109753747	Triticum_urartu|LOC125544790
OG0015305	Aegilops_tauschii|LOC109750260	Triticum_urartu|LOC125543746
OG0015307	Aegilops_tauschii|LOC109735593	Triticum_urartu|LOC125543860
OG0015308	Aegilops_tauschii|LOC109741558	Triticum_urartu|LOC125545371
OG0015309	Aegilops_tauschii|LOC109771280	Triticum_urartu|LOC125546391
OG0015312	Aegilops_tauschii|LOC109762473	Triticum_urartu|LOC125549250
OG0015313	Aegilops_tauschii|LOC109769161	Triticum_urartu|LOC125542229
OG0015315	Aegilops_tauschii|LOC109780148	Triticum_urartu|LOC125546047
OG0015316	Aegilops_tauschii|LOC109783614	Triticum_urartu|LOC125544305
OG0015317	Aegilops_tauschii|LOC109764826	Triticum_urartu|LOC125544491, Triticum_urartu|LOC125544499
OG0015319	Aegilops_tauschii|LOC109739294	Triticum_urartu|LOC125543581
OG0015325	Aegilops_tauschii|LOC109780711	Triticum_urartu|LOC125549015
OG0015326	Aegilops_tauschii|LOC109763059	Triticum_urartu|LOC125546106
OG0015327	Aegilops_tauschii|LOC109739021	Triticum_urartu|LOC125543609
OG0015328	Aegilops_tauschii|LOC109779198	Triticum_urartu|LOC125546070
OG0015329	Aegilops_tauschii|LOC109777020	Triticum_urartu|LOC125542226
OG0015330	Aegilops_tauschii|LOC109782770	Triticum_urartu|LOC125544082
OG0015331	Aegilops_tauschii|LOC109750605	Triticum_urartu|LOC125544138
OG0015332	Aegilops_tauschii|LOC109751616	Triticum_urartu|LOC125544436
OG0015333	Aegilops_tauschii|LOC109769787	Triticum_urartu|LOC125546427
OG0015334	Aegilops_tauschii|LOC109785310	Triticum_urartu|LOC125544453
OG0015337	Aegilops_tauschii|LOC109756827	Triticum_urartu|LOC125542773
OG0015340	Aegilops_tauschii|LOC109782130	Triticum_urartu|LOC125544401
OG0015341	Aegilops_tauschii|LOC109740059	Triticum_urartu|LOC125542776
OG0015343	Aegilops_tauschii|LOC109731732	Triticum_urartu|LOC125549516
OG0015345	Aegilops_tauschii|LOC109736960	Triticum_urartu|LOC125549003
OG0015347	Aegilops_tauschii|LOC109779817	Triticum_urartu|LOC125545046
OG0015348	Aegilops_tauschii|LOC109779197	Triticum_urartu|LOC125546069
OG0015349	Aegilops_tauschii|LOC109757523	Triticum_urartu|LOC125529125
OG0015350	Aegilops_tauschii|LOC109781601	Triticum_urartu|LOC125545227
OG0015353	Aegilops_tauschii|LOC109772480	Triticum_urartu|LOC125547605
OG0015354	Aegilops_tauschii|LOC109738842	Triticum_urartu|LOC125543119
OG0015355	Aegilops_tauschii|LOC109779337	Triticum_urartu|LOC125545693
OG0015356	Aegilops_tauschii|LOC109783881	Triticum_urartu|LOC125549384
OG0015357	Aegilops_tauschii|LOC109782160	Triticum_urartu|LOC125548471
OG0015358	Aegilops_tauschii|LOC109762550	Triticum_urartu|LOC125544652, Triticum_urartu|LOC125544654
OG0015359	Aegilops_tauschii|LOC109778354	Triticum_urartu|LOC125548987
OG0015363	Aegilops_tauschii|LOC109732533	Triticum_urartu|LOC125545472
OG0015364	Aegilops_tauschii|LOC109747360	Triticum_urartu|LOC125545610, Triticum_urartu|LOC125545612
OG0015368	Aegilops_tauschii|LOC109756826	Triticum_urartu|LOC125542771
OG0015369	Aegilops_tauschii|LOC109742845	Triticum_urartu|LOC125544170
OG0015371	Aegilops_tauschii|LOC109769651	Triticum_urartu|LOC125542504
OG0015372	Aegilops_tauschii|LOC109738254	Triticum_urartu|LOC125542494
OG0015374	Aegilops_tauschii|LOC109760438	Triticum_urartu|LOC125548796
OG0015375	Aegilops_tauschii|LOC109771272	Triticum_urartu|LOC125528395
OG0015378	Aegilops_tauschii|LOC109761428	Triticum_urartu|LOC125544942
OG0015379	Aegilops_tauschii|LOC109740741	Triticum_urartu|LOC125544857
OG0015382	Aegilops_tauschii|LOC109743887	Triticum_urartu|LOC125531947
OG0015383	Aegilops_tauschii|LOC109731924	Triticum_urartu|LOC125545061
OG0015384	Aegilops_tauschii|LOC109778310	Triticum_urartu|LOC125548009
OG0015385	Aegilops_tauschii|LOC109768983	Triticum_urartu|LOC125543210, Triticum_urartu|LOC125543214
OG0015388	Aegilops_tauschii|LOC109743906	Triticum_urartu|LOC125545171
OG0015391	Aegilops_tauschii|LOC109766511	Triticum_urartu|LOC125549229, Triticum_urartu|LOC125549228, Triticum_urartu|LOC125549231, Triticum_urartu|LOC125527317
OG0015392	Aegilops_tauschii|LOC109744220	Triticum_urartu|LOC125545442
OG0015393	Aegilops_tauschii|LOC109749595	Triticum_urartu|LOC125543417
OG0015394	Aegilops_tauschii|LOC109786831	Triticum_urartu|LOC125545420
OG0015397	Aegilops_tauschii|LOC109774196	Triticum_urartu|LOC125545660
OG0015398	Aegilops_tauschii|LOC109743892	Triticum_urartu|LOC125548871
OG0015399	Aegilops_tauschii|LOC109767792	Triticum_urartu|LOC125545314
OG0015400	Aegilops_tauschii|LOC109770557	Triticum_urartu|LOC125543954
OG0015401	Aegilops_tauschii|LOC109758522	Triticum_urartu|LOC125546379
OG0015402	Aegilops_tauschii|LOC109784115	Triticum_urartu|LOC125545488
OG0015403	Aegilops_tauschii|LOC109784804	Triticum_urartu|LOC125543306
OG0015404	Aegilops_tauschii|LOC109778087	Triticum_urartu|LOC125544242
OG0015405	Aegilops_tauschii|LOC109757048	Triticum_urartu|LOC125530986
OG0015406	Aegilops_tauschii|LOC109758525	Triticum_urartu|LOC125546375
OG0015408	Aegilops_tauschii|LOC109786990	Triticum_urartu|LOC125547443
OG0015411	Aegilops_tauschii|LOC109761509	Triticum_urartu|LOC125544705
OG0015413	Aegilops_tauschii|LOC109739137	Triticum_urartu|LOC125544135
OG0015415	Aegilops_tauschii|LOC109739313	Triticum_urartu|LOC125545174
OG0015417	Aegilops_tauschii|LOC109773942	Triticum_urartu|LOC125548262
OG0015418	Aegilops_tauschii|LOC109785154	Triticum_urartu|LOC125548732
OG0015419	Aegilops_tauschii|LOC109758581	Triticum_urartu|LOC125544579
OG0015420	Aegilops_tauschii|LOC109776868	Triticum_urartu|LOC125545836
OG0015421	Aegilops_tauschii|LOC109785593	Triticum_urartu|LOC125546210
OG0015423	Aegilops_tauschii|LOC109787089	Triticum_urartu|LOC125543761
OG0015424	Aegilops_tauschii|LOC109785195	Triticum_urartu|LOC125544597
OG0015426	Aegilops_tauschii|LOC109776895	Triticum_urartu|LOC125543383
OG0015427	Aegilops_tauschii|LOC109749875	Triticum_urartu|LOC125543431
OG0015429	Aegilops_tauschii|LOC109775769	Triticum_urartu|LOC125544991
OG0015430	Aegilops_tauschii|LOC109765378	Triticum_urartu|LOC125545563
OG0015431	Aegilops_tauschii|LOC109764849	Triticum_urartu|LOC125549104
OG0015433	Aegilops_tauschii|LOC109784506	Triticum_urartu|LOC125546021
OG0015434	Aegilops_tauschii|LOC109769563	Triticum_urartu|LOC125543548
OG0015435	Aegilops_tauschii|LOC109776631	Triticum_urartu|LOC125543312
OG0015436	Aegilops_tauschii|LOC109776406	Triticum_urartu|LOC125542354
OG0015438	Aegilops_tauschii|LOC109739173	Triticum_urartu|LOC125543037
OG0015439	Aegilops_tauschii|LOC109767765	Triticum_urartu|LOC125545858
OG0015444	Aegilops_tauschii|LOC109762771	Triticum_urartu|LOC125544548
OG0015446	Aegilops_tauschii|LOC109783202	Triticum_urartu|LOC125545282
OG0015450	Aegilops_tauschii|LOC109778546	Triticum_urartu|LOC125544191
OG0015451	Aegilops_tauschii|LOC109738457	Triticum_urartu|LOC125543877
OG0015452	Aegilops_tauschii|LOC109777807	Triticum_urartu|LOC125543367
OG0015453	Aegilops_tauschii|LOC109739316	Triticum_urartu|LOC125543582
OG0015454	Aegilops_tauschii|LOC109787473	Triticum_urartu|LOC125544046
OG0015456	Aegilops_tauschii|LOC109766776	Triticum_urartu|LOC125531305
OG0015457	Aegilops_tauschii|LOC109741363	Triticum_urartu|LOC125545648
OG0015460	Aegilops_tauschii|LOC120961913	Triticum_urartu|LOC125545489
OG0015461	Aegilops_tauschii|LOC109731554	Triticum_urartu|LOC125544092
OG0015462	Aegilops_tauschii|LOC109761037	Triticum_urartu|LOC125542890
OG0015463	Aegilops_tauschii|LOC109777824	Triticum_urartu|LOC125544115
OG0015464	Aegilops_tauschii|LOC109777875	Triticum_urartu|LOC125531005
OG0015468	Aegilops_tauschii|LOC109737153	Triticum_urartu|LOC125549348
OG0015469	Aegilops_tauschii|LOC109755159	Triticum_urartu|LOC125547147
OG0015471	Aegilops_tauschii|LOC109732364	Triticum_urartu|LOC125545996
OG0015472	Aegilops_tauschii|LOC109750325	Triticum_urartu|LOC125542537
OG0015473	Aegilops_tauschii|LOC109731450	Triticum_urartu|LOC125529458
OG0015474	Aegilops_tauschii|LOC109759530	Triticum_urartu|LOC125548582
OG0015476	Aegilops_tauschii|LOC109736551	Triticum_urartu|LOC125544563
OG0015480	Aegilops_tauschii|LOC109783119	Triticum_urartu|LOC125545193
OG0015481	Aegilops_tauschii|LOC109760997	Triticum_urartu|LOC125543952
OG0015483	Aegilops_tauschii|LOC109777408	Triticum_urartu|LOC125542718
OG0015484	Aegilops_tauschii|LOC109772705	Triticum_urartu|LOC125544554
OG0015485	Aegilops_tauschii|LOC109779789	Triticum_urartu|LOC125548730
OG0015486	Aegilops_tauschii|LOC109752938	Triticum_urartu|LOC125544806
OG0015487	Aegilops_tauschii|LOC109776677	Triticum_urartu|LOC125543111
OG0015488	Aegilops_tauschii|LOC109772848	Triticum_urartu|LOC125543253
OG0015489	Aegilops_tauschii|LOC109738566	Triticum_urartu|LOC125543491
OG0015491	Aegilops_tauschii|LOC109737210	Triticum_urartu|LOC125542486
